id,question,option_a,option_b,option_c,option_d,correct_option
OIC-156-04-B,Quel est le principal agent infectieux responsable des infections ostéo-articulaires (IOA) chez les enfants de plus de 4 ans ?,Streptocoque de groupe A,Escherichia coli,Staphylococcus aureus,Kingella kingae,c
OIC-156-05-A,Lequel des signes suivants est **le plus souvent** associé à une infection ostéo-articulaire aiguë chez l'enfant ?,Douleur chronique,Fistulisation,Fièvre inconstante,Boiterie,c
OIC-156-06-B,Quel examen d'imagerie est le plus approprié pour diagnostiquer une spondylodiscite chez un patient adulte ?,Radiographie conventionnelle,Echographie,Scanner sans injection de produit de contraste,IRM,d
OIC-156-07-A,En quelle situation une ponction articulaire est-elle particulièrement importante à réaliser chez un enfant ?,Avant toute antibiothérapie en cas d'arthrite aiguë,Lorsqu'il présente une infection cutanée au site de la ponction,En présence d'une prothèse articulaire,Si le patient a un taux de plaquettes inférieur à 50 G/L,a
OIC-156-08-B,Quelle mesure thérapeutique est généralement **indispensable** dans le traitement des ostéites chroniques ?,Rééducation,Antibiotiques,Chirurgie,Immobilisation,c
OIC-156-09-A,Quelle est la principale raison d'une prise en charge hospitalière urgente pour une arthrite septique ?,Prévenir les infections à répétition,Améliorer l'apparence de la jointure,Limiter le risque de complications,Permettre un diagnostic plus précis en laboratoire,c
OIC-156-10-A,Lequel des symptômes suivants est le plus caractéristique d'une arthrite septique aiguë ?,Douleur musculaire diffuse,Fièvre modérée et fatigue persistante,Mobilisation articulaire extrêmement douloureuse,Gonflement des ganglions lymphatiques proches de l'articulation,c
OIC-156-11-B,Quelles sont les complications potentielles d'une arthrite septique aiguë ?,Fièvre et courbatures,Abcès des parties molles adjacentes,Douleur musculaire intense,Fatigue chronique,b
OIC-156-12-B,Quel est le principal objectif d'une ponction articulaire dans le cadre d'un traitement d'arthrite septique ?,Identifier la cause de l'infection,Réduire la douleur et l'inflammation,Évacuer le liquide infectieux et permettre une meilleure administration des antibiotiques,Préparer l'articulation pour une intervention chirurgicale,c
OIC-156-13-A,"En cas de suspicion de spondylodiscite, quelle est l'action prioritaire ?",Administrer un antibiotique à large spectre immédiatement.,Effectuer une radiographie du dos pour confirmer le diagnostic.,Hospitalisation immédiate pour confirmation diagnostique et prise en charge.,Surveiller l'évolution des symptômes à domicile.,c
OIC-156-14-A,Lequel des signes suivants est le plus spécifique à une spondylodiscite chez l'enfant ?,Fièvre modérée,Douleur lombaire d'horaire inflammatoire,Impossibilité de marcher ou de s'asseoir,Raideur rachidienne segmentaire,c
OIC-156-15-B,Quelle est une complication neurologique possible d'une spondylodiscite ?,Endocardite infectieuse,Abcès para-vertébral,Syndrome lésionnel avec compression radiculaire,Destruction rachidienne,c
OIC-156-16-B,Quel examen est considéré comme le diagnostic de référence pour une spondylodiscite ?,Scanner avec injection de produit de contraste,Echographie cardiaque,IRM,Scintigraphie osseuse,c
OIC-156-17-A,Quelle est la localisation la plus fréquente de l'ostéomyélite aiguë chez les enfants ?,Os du crâne,Métaphyses des os longs,Articulations du cou,Vertebres cervicales,b
OIC-156-18-B,Quelle est la caractéristique principale visible sur cette photographie ?,Une fracture ouverte,Un abcès,Une brûlure de deuxième degré,Une inflammation des articulations,b
OIC-156-19-B,Quelle est la durée recommandée de l'antibiothérapie pour une ostéomyélite aiguë chez un enfant ?,1 semaine,2 semaines,3 semaines,6 semaines,c
OIC-157-01-A,Quelle est la définition d'une bactériémie ?,Présence de champignons dans le sang.,Infection des os et des articulations.,Présence de bactéries dans le sang détectables dans un flacon d'hémocultures.,Une inflammation généralisée du corps due à une infection bactérienne.,c
OIC-157-02-B,Quelle est la fréquence approximative des bactériémies chez les patients hospitalisés ?,1/10 000 jours d'hospitalisation,1 %,10 à 20 %,15 %,b
OIC-157-03-A,"Dans le contexte d'une fièvre persistante ou de hémocultures non négatives après traitement, quelle localisation doit systématiquement être recherchée en cas de fongémie ?",Une infection urinaire,Une pneumonie,Une localisation rétinienne,Une fracture osseuse,c
OIC-157-04-A,Quel est l'agent infectieux le plus fréquemment impliqué dans les bactériémies communautaires chez les nourrissons de moins d'un mois ?,Streptocoque du groupe B,Staphylococcus aureus,Escherichia coli,Streptococcus pneumoniae,a
OIC-157-05-B,Quelle est la principale cause de candidémie chez l'adulte ?,Cryptococcus sp.,Malassezia,C. albicans,Aspergillus,c
OIC-157-06-B,Quelle proportion d'infections liées aux cathéters est généralement causée par des staphylocoques ?,10 à 20%,20 à 40%,50 à 60%,80 à 90%,c
OIC-157-07-A,Quelle caractéristique clinique est la plus fréquente chez les patients atteints d'une bactériémie à Staphylococcus aureus ?,Infection respiratoire,Endocardite,Métastases septiques,Gastro-entérite aiguë,c
OIC-157-08-A,Quand est-il nécessaire de réaliser des prélèvements microbiologiques avant l'administration d'antibiotiques ?,"Toujours, même en cas de purpura fulminans.",Uniquement si le patient présente un état de choc septique ou une méningite bactérienne.,"Avant toute administration d'antibiotiques, sauf exceptions spécifiques mentionnées.",Seulement si l'état du patient est stable et ne nécessite pas une intervention rapide.,c
OIC-157-09-A,Dans quel cas les hémocultures doivent-elles être réalisées en priorité ?,Lors d'une fièvre élevée accompagnée de frissons,"En cas de suspicion d'endocardite, même sans fièvre",Lorsque le patient présente une infection cutanée profonde,Après la prise d'antibiotiques pour confirmer l'efficacité du traitement,b
OIC-157-10-B,"En cas de bactériémie due à *Candida*, quel examen complémentaire est systématiquement prescrit ?",Radiographie de thorax,Imagerie abdominale,Échocardiographie et fond d'œil,ECBU,c
OIC-157-11-A,Quelle est la principale limitation des marqueurs bio-inflammatoires comme la CRP et la procalcitonine dans le diagnostic de bactériémie/fongémie ?,Ils sont spécifiques à une infection bactérienne.,Ils ne peuvent pas être dosés systématiquement.,"Ils ne sont utiles que si la procalcitonine est supérieure à 0,25 ng/ml.",Ils sont non spécifiques et servent uniquement d'orientation.,d
OIC-157-12-A,Quel est le principe fondamental de la prise en charge thérapeutique probabiliste d'une bactériémie/fongémie ?,Attendre les résultats des analyses avant de commencer le traitement.,Utiliser un antibiotique à large spectre pour couvrir toutes les possibilités.,Choisir l'antimicrobien en fonction de la porte d'entrée suspectée cliniquement.,Administrer une association (bithérapie) dès le début du traitement.,c
OIC-157-13-A,Quel antibiotique est recommandé en première intention pour traiter une infection à *Staphylococcus aureus* sensible à la méticilline ?,Vancomycine,Céfazoline,Amoxicilline,Ceftriaxone,b
OIC-157-14-A,Quel est l'objectif principal du traitement de la porte d'entrée lors d'une bactériémie ?,Réduire le risque d'infection secondaire,Stimuler le système immunitaire,Diminuer le besoin de médicaments antibiotiques,Réduire le risque de rechute,d
OIC-157-15-B,Dans quelles situations est-il indispensable de demander un avis chirurgical ou radio-interventionnel pour contrôler une source infectieuse ?,Lors d'une simple infection urinaire,En cas de fièvre persistante sans cause identifiable,En présence d'une urgence abdominale ou d'une pyélonéphrite aigue bloquée,Lors d'un rhume ou d'une grippe accompagnés de douleurs musculaires,c
OIC-157-16-B,Quelle est la durée du traitement recommandée pour une bactériémie à *Staphylococcus aureus* non compliquée ?,2 à 4 semaines,1 semaine,4 à 6 semaines,14 jours,d
OIC-157-17-B,Quel facteur ne contribue PAS à l'évaluation du risque d'agent infectieux résistant chez un patient hospitalisé ?,Durée de l'hospitalisation,Antécédents de maladies auto-immunes,Pression de sélection par antibiothérapie préalable,Présence de matériel implanté,b
OIC-157-18-B,Quelle est la durée typique pour observer une apyrexie sous traitement bien conduit pour une bactériémie/fongémie ?,1 à 2 jours,3 à 5 jours,7 à 10 jours,14 à 21 jours,b
OIC-161-01-A,Quelle caractéristique distingue une infection urinaire simple d'une infection urinaire à risque de complication ?,La présence de fièvre,L'absence d'anomalie anatomique ou fonctionnelle de l'arbre urinaire,L'âge du patient,Le type de bactéries impliquées,b
OIC-161-02-A,Quelle bactérie est la plus fréquemment isolée lors d'infections urinaires communautaires chez l'enfant ?,Staphylococcus saprophyticus,Proteus mirabilis,Escherichia coli,Enterococcus faecalis,c
OIC-161-03-A,Quel examen complémentaire est recommandé en première intention pour une cystite simple chez un adulte ?,Echographie,Culture urinaire (BU),Examen des urines et antibiogramme (ECBU),TDM abdominale pelvienne,b
OIC-161-04-B,"En cas de première épisode de pyélonéphrite aiguë simple, quel examen d'imagerie est recommandé en première intention ?",Échographie des voies urinaires,Uro-TDM,Cystographie rétrograde,Aucun examen d'imagerie n'est recommandé,d
OIC-161-05-A,Dans quel cas la bandelette urinaire (BU) est-elle le plus utile pour diagnostiquer une infection urinaire (IU) ?,Chez un patient asymptomatique avec une BU positive.,Chez un patient symptomatique avec une BU négative.,Chez un patient âgé avec une BU positive et des symptômes légers.,Chez un patient symptomatique avec une BU positive.,d
OIC-161-06-A,Quel facteur peut influencer la signification d'une leucocyturie dans un examen cytobactériologique des urines (ECBU) ?,Le type de bactérie présente,La quantité de leucocytes présents,Un geste chirurgical récent sur les voies urinaires,L'âge du patient,c
OIC-161-07-A,La colonisation urinaire est caractérisée par : ,Une infection des voies urinaires avec des symptômes importants.,La présence de bactéries dans les urines sans symptômes associés.,Un microbiote urinaire stérile et immuable.,L'utilisation systématique d'une sonde urinaire à demeure.,b
OIC-161-08-A,Quel est le principal symptôme différenciant une cystite aiguë simple d'autres affections vésicales ?,Douleur lombaire fébrile,Pollakiurie et urgence mictionnelle,Présence de sang dans les urines (hématurie),Incontinence urinaire fréquente,b
OIC-161-09-A,Quelle caractéristique clinique distingue la pyélonéphrite aiguë d'une cystite ?,Douleur lombaire unilatérale,Présence de brûlures lors de la miction,Augmentation du volume urinaire,Urgence à se rendre aux toilettes,a
OIC-161-10-A,Quel est le traitement de première ligne recommandé pour une cystite aiguë simple ?,Fluoroquinolones,Pivmécillinam,Fosfomycine-Trométamol en monodose,ECBU (recherche d’une bactérie résistante à l’antibiothérapie utilisée),c
OIC-161-11-A,Quelle est la prise en charge initiale recommandée pour une pyélonéphrite aiguë simple (PNA) ?,Hospitalisation immédiate avec antibiotiques IV,Traitement ambulatoire par fluoroquinolones pendant 7 jours,Observation à domicile et traitement symptomatique,Prise en charge hospitalière uniquement en cas de vomissements importants,b
OIC-161-12-B,Quel critère ne constitue PAS un facteur de risque de complication pour une pyélonéphrite aiguë (PNA) ?,Âge supérieur à 65 ans avec au moins deux critères de Fried,Colonisation à BLSE dans les trois mois précédents,Antécédent de fracture du fémur,Immunosuppression,c
OIC-161-13-A,Quel est l'élément clinique **essentiel** pour le diagnostic positif d'une infection urinaire masculine (IUM) ?,Présence de fièvre élevée,Douleur au niveau du bas appareil urinaire (SBAU),Symptômes aigus et présence de fièvre,Absence de fièvre avec symptômes de cystite,c
OIC-161-14-A,"Quelle est la durée de traitement recommandée pour une infection urinaire masculine (IUM) en cas d'utilisation de fluoroquinolones, de C3G IV ou de cotrimoxazole ?",7 jours,14 jours,21 jours,28 jours,b
OIC-161-15-A,Quel est le traitement initial recommandé pour une cystite aiguë chez une femme enceinte ?,Amoxicilline pendant 7 jours,Fosfomycine-Trométamol en une seule prise,Pivmécillinam pendant 3 jours,Antibiogramme avant le début du traitement,b
OIC-161-16-A,"Chez les personnes âgées, quel est le principal défi pour diagnostiquer une infection urinaire (IU)?",La difficulté à obtenir des échantillons d'urine.,L'absence de symptômes classiques associés aux IU.,Le manque de sensibilisation des médecins aux IU chez les personnes âgées.,Les comorbidités fréquentes qui peuvent masquer les symptômes d'une IU.,d
OIC-161-17-A,Quel signe clinique est **le plus spécifique** d'une infection urinaire basse chez un enfant plus âgé ?,Fièvre persistante,Douleur lombaire,Dysurie et pollakiurie,Difficulté à s'alimenter,c
OIC-161-18-A,Quand une bandelette urinaire est-elle indiquée chez un enfant ?,Dès la naissance,Après l'âge de 1 mois,Uniquement en cas de fièvre,"Lorsqu'il présente des signes évocateurs d'infection urinaire, quel que soit son âge",b
OIC-161-19-A,Quel est le traitement initial recommandé pour une pyélonéphrite aiguë chez un enfant de plus de 3 mois sans signes de sévérité ?,Amoxicilline en association avec de la gentamicine,Céfixime par voie orale d'emblée,Traitement IV par céftriaxone ou cefotaxime suivi d'amikacine,Cotrimoxazole par voie orale dès le diagnostic,b
OIC-161-20-B,"Dans le cadre d'infections urinaires récidivantes, quel examen est particulièrement utile pour différencier les véritables infections des symptômes non infectieux ?",Scanner des voies urinaires,Cystoscopie,Calendrier mictionnel,Débitmétrie,c
OIC-161-21-B,"Dans le cadre d'une cystite récidivante, quelle mesure hygiéno-diététique a fait la preuve formelle de son efficacité ?",Le port de sous-vêtements en coton,La miction post-coïtale,L'augmentation de l'hydratation orale,La régularisation du transit intestinal,c
OIC-161-22-B,Quel facteur contribue le plus aux infections urinaires chez les jeunes garçons ?,La prédisposition génétique,Le manque d'hygiène personnelle,Le réservoir bactérien du prépuce,L'alimentation riche en sucre,c
OIC-162-01-A,Quelle infection sexuellement transmissible (IST) est causée par un spirochète et se manifeste initialement par un chancre au point d'inoculation ?,Gonococcie,Chlamydiose,Syphilis,Trichomonose,c
OIC-162-02-B,Quelle infection sexuellement transmissible (IST) est la plus fréquente dans les pays développés ?,Gonococcie,Chlamydiose,Syphilis,Infection à HPV,d
OIC-162-03-A,Quelle mesure est **la plus efficace** pour prévenir les infections sexuellement transmissibles (IST) ?,Vaccination contre l'hépatite B,Identifier les partenaires infectés,Utiliser des préservatifs lors des rapports sexuels,Se faire dépister régulièrement pour le VIH,c
OIC-162-04-A,Quelle mesure est **obligatoire** à proposer systématiquement aux partenaires d'une personne infectée par une IST ?,Un traitement antibiotique probabiliste,Une vaccination contre l'hépatite A,Un dépistage sérologique du VIH,Un test de grossesse,c
OIC-162-05-A,Quelle des options suivantes **n'est pas** une cause infectieuse d'ulcérations génitales ?,Syphilis,Herpès,Maladie de Nicolas-Favre,Dermatose bulleuse,d
OIC-162-06-A,Quelles sont les caractéristiques des lésions d'herpès génital visibles sur la photo ?,Plaques rouges et épaisses,"Vésicules remplies de liquide, douloureuses",Ulcères profonds et saignants,Nodules durs et indurés,b
OIC-162-07-A,Quel est le caractéristique principale d'un chancre syphilitique ?,Douloureux et inflammatoire,"Unique, indolore et indurée",Multiple et rempli de pus,Souvent accompagné d'une fièvre élevée,b
OIC-162-08-A,Lequel des symptômes suivants **n'est pas** généralement associé à une uretrite masculine ?,Douleurs urétrales,Écoulement urétral,Maux de tête,Dysurie,c
OIC-162-09-B,Quelle infection sexuellement transmissible (IST) est la plus susceptible de provoquer une urétrites aiguë avec un écoulement urétral purulent chez l'homme ?,Chlamydiose,Trichomonose,Gonococcie,Papillomavirus humain (HPV),c
OIC-162-10-A,Lequel des symptômes suivants **n'est pas** généralement associé à une infection génitale basse chez la femme ?,Douleur pendant les rapports sexuels (dyspareunie),Fièvre élevée,Décharge vaginale abondante (leucorrhée),Inflammation du col de l'utérus (cervicite),b
OIC-162-11-B,Quel est le symptôme **principal** différenciant une endométrite d'une salpingite chez la femme ?,Douleur pelvienne,Fièvre,Leucorrhée,Douleur au toucher vaginal,b
OIC-162-12-A,Quelle infection génitale basse chez la femme se caractérise par des pertes grises peu abondantes et malodorantes ?,Gonocoque,Chlamydiose,Vaginose bactérienne,Candidose,c
OIC-162-13-B,Quelle infection est **exclusivement** d'origine vénérienne ?,Streptocoque,Chlamydiose,Staphylocoque,Gonocoque,d
OIC-162-14-B,Quelle manifestation extra génitale de la gonococcie peut entraîner une atteinte articulaire ?,Oropharyngite,Anorectite,Septicémie gonococcique,Roséole syphilitique,c
OIC-162-15-A,Quel examen est systématiquement recommandé en cas de suspicion de gonocoque ?,Sérologie VIH,PCR pharyngée,Culture d'écoulement urétral,Examen du col de l'utérus,c
OIC-162-16-B,Quelle mesure est **obligatoire** pour toute infection sexuellement transmissible (IST) ?,Vaccination contre le VIH,Test de dépistage et proposition de traitement aux partenaires sexuels,Utilisation systématique de préservatifs pendant 7 jours après la disparition des symptômes,Prise d'un traitement probabiliste par Doxycycline dès le premier symptôme,b
OIC-162-17-B,"En cas d'infection génitale haute chez la femme, quel examen est **obligatoire** ?",NFS,Culture standard et PCR pour N. gonorrhoeae et C. trachomatis,Chirurgie exploratrice,Radiographie du bassin,b
OIC-162-18-A,Quel traitement est recommandé pour une urétrite ou cervicite probable due à gonocoque et chlamydia ?,Amoxicilline 500 mg PO 7 jours,Ceftriaxone 1000 mg IM ou IV + Doxycycline 200 mg PO 7 jours,Métronidazole 500 mg PO 7 jours,Azithromycine 500 mg PO 3 jours,b
OIC-162-19-A,Quel est le moyen principal de diagnostic des condylomes ?,Analyse sanguine,Radiographie,Examen clinique,Échographie,c
OIC-162-20-A,Quel antibiotique est recommandé en première intention pour traiter une infection à chlamydia ?,Ceftriaxone,Doxycycline,Métronidazole,Benzathine pénicilline G,b
OIC-162-21-B,Quel traitement est recommandé pour une infection génitale haute non compliquée selon les recommandations de 2018 du CNGOF – SPILF ?,Ceftriaxone 1g IV/IM dose unique + Doxycycline 100mg/12h per os 7 jours,Azithromycine 1g en une seule prise + Métronidazole 500mg/12h per os 7 jours,Ceftriaxone 1g IV/IM dose unique + Doxycycline 100mg/12h per os 10 jours + Métronidazole 500mg/12h per os 10 jours,Amoxicilline 500mg/8h per os 14 jours,c
OIC-162-22-A,Quelle mesure est **indispensable** pour prévenir toutes les infections sexuellement transmissibles (IST) ?,Vaccination contre l'hépatite B,Identifier tous les partenaires potentiellement infectés,Utiliser des préservatifs lors de rapports sexuels,Se faire dépister systématiquement pour le VIH et la syphilis,c
OIC-162-23-A,Quel est le signe clinique caractéristique d'une syphilis primaire ?,Roséole syphilitique,Chancre unique et induré,Papules cuivrées,Poly-ADP,b
OIC-162-24-B,Quelle caractéristique définit la syphilis latente tardive ?,Présence de lésions cutanées,Absence de symptômes et sérologie positive après plus d'un an,Symptômes neurologiques graves,Infection osseuse ou cardiovasculaire,b
OIC-162-25-B,"Quelle est la caractéristique principale de la roséole syphilitique, une forme d'éruption cutanée observée lors de la syphilis secondaire ?",Papules cuivrées sur les paumes et plantes des mains,Macules rosées sur le tronc sans autres symptômes fonctionnels,Plaques fauchées de la langue et dépilation sourcils,Paralysie faciale et méningite,b
OIC-162-26-B,La photographie montre une manifestation de quelle étape de la syphilis ?,Syphilis primaire,Syphilis tertiaire,Syphilis secondaire,Gonorrhée,c
OIC-162-27-A,Quel résultat de test indique une syphilis traitée avec décroissance du taux d'anticorps non tréponémiques ?,TT+ et TNT-,TT- et TNT+,TT+ et TNT+,TT- et TNT-,c
OIC-162-28-A,Quel est le traitement recommandé pour une syphilis primaire chez un patient sans allergie à la pénicilline ?,Doxycycline pendant 14 jours,"Benzathine pénicilline G en dose unique IM de 2,4 millions d’unités",Azithromycine en dose unique orale,Observation et suivi sans traitement,b
OIC-162-29-B,Quel est le traitement recommandé pour une syphilis secondaire précoce chez un patient sans allergie à la pénicilline ?,Doxycycline pendant 14 jours,"Benzathine pénicilline G en dose unique IM de 2,4 millions d'unités","Benzathine pénicilline G en dose unique IM de 2,4 millions d'unités, administrée une fois par semaine pendant 3 semaines",Réaction d'Herxheimer,b
OIC-162-30-A,Lequel des énoncés suivants décrit une manifestation clinique du papillomavirus humain (HPV) ?,Fièvre et maux de tête,Condylomes acuminés,Pneumonie,Diarrhée,b
OIC-162-31-B,Quel est le traitement curatif recommandé pour une infection liée au HPV ?,Vaccin nonavalent,Cryothérapie ou laser CO2,Antibiotiques à large spectre,Repose et hydratation,b
OIC-162-32-B,Quelle est l'etiologie de la trichomonose ?,Sarcoptes scabiei hominis,Phthirus inguinalis,Trichomonas vaginalis,Syphilis,c
OIC-162-33-B,Quel examen est **indispensable** pour le diagnostic d'une trichomonose ?,Sérologie,Culture bactérienne,Examen direct ou PCR,Frottis urétral,c
OIC-162-34-B,Quel est le traitement recommandé pour une infection à Chlamydia trachomatis non compliquée ?,Ceftriaxone dose unique IM ou IV 1000 mg,Doxycycline per os 200mg pendant 7 jours,Metronidazole PO 2g dose unique,Erythromycine (si pneumopathie ou opthalmie),b
OIC-162-35-A,Quelles sont les principales conséquences à long terme des infections génitales chez la femme ?,Fièvre et maux de tête,"Algies pelviennes inflammatoires, stérilité tubaire et grossesse extra-utérine",Perte de cheveux et fatigue chronique,Problèmes cardiaques et diabète,b
OIC-162-36-B,"Selon le texte, quelle particularité concernant les IST est observée chez les nouveau-nés ?",Les signes cliniques sont plus intenses.,L'atteinte peut concerner les yeux et les voies respiratoires.,Les infections se manifestent différemment selon le sexe.,Il n'y a pas d'IST chez les nouveau-nés.,b
OIC-162-37-B,La photographie montre quel type d'infection sexuellement transmissible ?,Syphilis,Gonorrhée,Condylome acuminé,Trichomonose,c
OIC-164-01-A,Quel est le critère principal utilisé pour classer un exanthème ?,La présence ou l'absence de fièvre,"Le type de lésion élémentaire (macule, papule, etc.)",L'âge du patient,La durée de l'éruption cutanée,b
OIC-164-02-A,Quel facteur peut aggraver le risque de fasciite nécrosante chez un enfant ?,Une infection à streptocoque du groupe A,Un système immunitaire robuste,Une varicelle,Une allergie aux médicaments,c
OIC-164-03-A,Quel élément clinique est **principalement** associé à la scarlatine ?,Fièvre élevée et adénopathies cervicales,Ulcérations muqueuses et décollements épidermiques,Erythème localisé infiltré chaud et douloureux,Angine ,d
OIC-164-04-A,Quelle est la principale cause de mortalité infantile liée à la rougeole ?,Le manque d'accès aux soins médicaux,Les complications bactériennes secondaires,La gravité des symptômes respiratoires,"Le virus lui-même, dans les pays à faibles revenus",d
OIC-164-05-A,Quelle est la période de gestation pendant laquelle le risque de foetopathie due à la rubéole est le plus élevé ?,Après 20 semaines,Entre 12 et 18 semaines,Avant 18 semaines,Pendant les premiers mois après l'accouchement,c
OIC-164-06-A,Lequel des énoncés suivants décrit le mieux la transmission du Parvovirus B19 ?,Par contact direct avec les plaies infectées,Par ingestion d'aliments contaminés,Par voie respiratoire ou transplacentaire,Par morsure d'insectes infectés,c
OIC-164-07-A,Quelle est la principale voie de transmission du virus HHV6 responsable de la roséole ?,Contact direct avec des plaies,Transmission par les insectes,"Voie respiratoire (salive, gouttelettes)",Contamination alimentaire,c
OIC-164-08-A,Quel est l'agent infectieux le plus souvent impliqué dans la mononucléose infectieuse ?,Virus CMV,Toxoplasme,Virus Epstein-Barr,Streptocoque,c
OIC-164-09-A,La scarlatine est principalement transmise par :,Contact direct avec des plaies,Ingestion d'aliments contaminés,Voie respiratoire via les sécrétions oropharyngées,Piqûres d'insectes infectés,c
OIC-164-10-A,Laquelle des affirmations suivantes concernant la maladie de Kawasaki est FAUSSE ?,Elle affecte principalement les jeunes enfants de moins de 5 ans.,"Le diagnostic repose sur un ensemble de critères cliniques, notamment une fièvre persistante et des lésions cutanées spécifiques.","Une échographie cardiaque est indispensable pour confirmer le diagnostic, car elle permet d'identifier la dilatation des coronaires.","La maladie de Kawasaki est causée par un virus spécifique, identifié récemment en 2020.",d
OIC-164-11-A,La varicelle est principalement transmise par : ,Contact avec des animaux infectés,Ingestion d'aliments contaminés,Voie aérienne (aérosol) ou contact avec vésicules,Piqûres d'insectes infectés,c
OIC-176-01-A,Quelle est la définition quantitative de la diarrhée chez l'adulte ?,Plus de 3 selles molles par jour,Une quantité de selles supérieure à 250g par jour,Des selles liquides pendant plus d'une semaine,Des selles non moulées plus de 3 fois par jour et/ou une quantité de selles supérieure à 250g par jour,d
OIC-176-02-A,Quelle est la cause la plus fréquente de diarrhée chez l'enfant ?,Infection bactérienne,Allergie au gluten,Infection virale,Effets secondaires des antibiotiques,c
OIC-176-03-A,Quel est le critère clinique principal pour identifier une situation d'urgence liée à une diarrhée chez un enfant ?,Présence de fièvre,Perte de poids supérieure à 10%,Vomissements fréquents,Diarrhée fébrile au retour d'un voyage,b
OIC-176-04-A,Quel agent pathogène est le plus souvent associé à une diarrhée liquidienne chez l'enfant ?,Salmonella Typhi,Campylobacter jejuni,Rotavirus,Shigella spp,c
OIC-176-05-A,"Chez un enfant présentant une diarrhée aiguë, quand est-il inutile de rechercher la présence de *Clostridium difficile* ?",En cas de fièvre,Avant l'âge de 4 ans,Lors d'une infection virale,Si la diarrhée est liquide,b
OIC-176-06-B,Quel parasite est le plus fréquemment retrouvé chez l'enfant en cas de diarrhée ?,Cryptosporidium spp,Giardia intestinalis,Cystoisospora belli,Microsporidies,b
OIC-176-07-A,Dans quel contexte la coproculture est-elle particulièrement recommandée ?,Chez les enfants présentant une diarrhée persistante,En cas de suspicion d'infection à  *C. difficile* chez un adulte hospitalisé,Après un séjour dans une zone d'endémie parasitaire,"Lors d'une diarrhée aiguë fébrile, notamment si TIAC est suspecté",d
OIC-176-08-B,En quelle situation l'examen parasitologique des selles est-il particulièrement recommandé ?,Lors d'une simple indigestion,Après un voyage en zone tropicale avec diarrhée,En cas de fièvre persistante sans autre symptôme,Pour diagnostiquer une grippe saisonnière,b
OIC-176-09-A,Le bilan de retentissement est principalement utilisé pour évaluer : ,La cause des diarrhées infectieuses,L'efficacité du traitement antibiotique,Les conséquences d'une déshydratation ou d'un sepsis,Le niveau de douleur ressenti par le patient,c
OIC-176-10-B,Quand une rectosigmoïdoscopie/colonoscopie est-elle indiquée chez un adulte souffrant de diarrhée ?,En cas de diarrhée aiguë et légère,Lorsqu'une infection virale est suspectée,Lorsque la cause de la diarrhée n'est pas identifiée malgré un bilan complet,Chez tous les patients présentant une diarrhée chronique,c
OIC-176-11-A,Quel est le traitement de première ligne pour la déshydratation due à une diarrhée aiguë chez l'enfant ?,Anti-émétiques,Lopéramide,Soluté de réhydratation orale (SRO),Régime anti-diarrhéique,c
OIC-176-12-A,Quel est le principe fondamental de prise en charge symptomatique d'une diarrhée chez l'adulte ?,Administrer des antibiotiques,Limiter la consommation d'eau,Prévenir ou corriger la déshydratation,Arrêter toute activité physique,c
OIC-176-13-A,Quand un antibiotique est-il indiqué dans le traitement d'une diarrhée infectieuse chez l'adulte ?,"Toujours, car les antibiotiques sont efficaces contre toutes les causes de diarrhées.","Uniquement en cas de fièvre élevée et de selles fréquentes (> 6 par jour) avec un terrain à risque (âge extrême, immunodépression, etc.).",Exclusivement si la diarrhée est causée par une bactérie connue.,"Uniquement en cas de syndrome cholériforme ou gastroentérique sévère, quel que soit l'âge du patient.",b
OIC-176-14-A,Quelle mesure est la plus importante pour prévenir les diarrhées infectieuses ?,Consommer des aliments cuits et chauds,Se laver les mains avant les repas et après les toilettes,Éviter les contacts avec les personnes malades,Boire de l'eau traitée ou minérale,b
OIC-176-15-A,Une toxi-infection alimentaire collective est :,Un simple mal de ventre après avoir mangé.,Une intoxication due à une bactérie présente dans l'eau potable.,Une maladie causée par un virus transmis par les aliments contaminés.,Une contamination alimentaire qui affecte plusieurs personnes après avoir consommé le même aliment.,d
OIC-176-16-A,Quelle situation nécessite une prise en charge urgente lors d'une diarrhée ?,Douleur abdominale légère,Nausées occasionnelles,Déshydratation,Diarrhée persistante pendant 2 jours,c
OIC-176-17-A,Quel est l'objectif principal du traitement de la diarrhée aiguë ?,Prévenir les infections bactériennes,Réduire la durée des symptômes,Éliminer complètement les bactéries responsables,Restaurer l'équilibre hydrique et électrolytique,d
OIC-179-01-B,Quelle parmi ces maladies n'est PAS transmise par la consommation d'eau contaminée ?,Amoebose,Cryptosporidiose,Toxoplasmose,Giardiose,c
OIC-179-02-B,Quelle parasitose est transmise par la consommation de viande crue ou peu cuite contaminée par des larves enkystées ?,Toxoplasmose,Taeniasis,Trichinellose,Anisakidose,c
OIC-179-03-A,Quelles sont les principales conséquences pour la santé liées à la consommation d'eau polluée ?,Prise de poids et fatigue,Troubles gastro-intestinaux et atteintes neurologiques,Problèmes cardiaques et troubles respiratoires,Douleurs articulaires et maux de tête chroniques,b
OIC-179-04-B,Quelle est la principale source de pollution microbienne des eaux?,Rejets d'activité minière,Déchets organiques provenant des activités humaines,Infiltration d'eau de mer,Absence ou insuffisance de traitement de l'eau potable,d
