id,question,option_a,option_b,option_c,option_d,correct_option
OIC-162-31-B,Quel est le but principal d'un plan de sécurité personnalisé dans le contexte de la prise en charge des conduites suicidaires chez les enfants et les adolescents ?,Évaluer les risques de suicide,Elaborer une liste de ressources pour aider le patient avant et pendant une crise suicidaire,Fournir un traitement médical,Identifier les causes profondes du comportement suicidaire,b
OIC-162-31-B-,Quels sont les éléments à prendre en compte lors d'une évaluation chez un sujet âgé ?,"Troubles psychiatriques comorbides, douleur physique et/ou maltraitance","Episode dépressif caractérisé, troubles psychiatriques comorbides","Douleur physique et/ou maltraitance, évaluation psychosociale","Episode dépressif caractérisé, douleur physique et/ou maltraitance",A
OIC-162-32-B,Quels sont les types de fractures typiques chez l’enfant ?,"Fractures-décollements épiphysaires, fractures sous périostées et fractures en bois vert.","Fractures-avulsions apophysaires, fractures en motte de beurre et fractures-décollements épiphysaires.","Fractures en bois vert, fractures sous périostées et fractures en motte de beurre.","Fractures-décollements épiphysaires, fractures-avulsions apophysaires et fractures en bois vert.",d
OIC-162-32-B-,Quels sont les types de fractures fréquents chez l'enfant ?,Les fractures en motte de beurre et les déformations plastiques des os.,"Les décollements épiphysaires, les fractures en bois vert et les fractures métaphysaires.",Les fractures complètes et les fractures-avulsions apophysaires.,Les fractures à faible énergie et les fractures-décollements épiphysaires.,b
OIC-162-33-B,Quel est le rôle du périoste dans les fractures chez l'enfant ?,Il ne joue aucun rôle,Il contribue à la croissance osseuse mais pas à la stabilité des fractures,Il assure une stabilité précoce des fractures et participe au remodelage du cal,Il est inactif après la consolidation initiale,c
OIC-162-33-B-,Quels sont les membres du corps qui sont le plus souvent touchés par les fractures chez l'enfant ?,Membres inférieurs,Membres supérieurs,Tout le corps,Le crâne,b
OIC-162-34-B,Quels sont les signes qui doivent faire suspecter une maltraitance en cas de fracture chez un enfant ? ,Fracture après l'âge de la marche,"Présence d'ecchymoses, pétéchies ou hématomes d'âges différents",Découverte radiologique de traumatismes d'âge différent,Tous les signes mentionnés ci-dessus,d
OIC-162-34-B-,Quels sont les principes de prise en charge initiale des traumatismes de l’enfant ?,"Immobiliser, traiter la douleur et prescrire l'imagerie.","Prescrire immédiatement une immobilisation temporaire, un antalgique de niveau 2 ou 3 et localiser la lésion.",Faire des radiographies générales et hospitaliser l'enfant.,Laisser l'enfant se débrouiller seul.,A
OIC-162-35-A,Quels sont les examens d'imagerie indiqués pour diagnostiquer une fracture chez un enfant ?,Radiographie comparative de face et de profil sur les deux côtés du corps.,Radiographie de face et de profil adaptée à la région anatomique où la lésion a été localisée.,Echographie ou IRM pour visualiser les épiphyses cartilagineuses.,Tous les examens d'imagerie sont indiqués sans exception.,b
OIC-162-35-A-,Quels sont les principes thérapeutiques des fractures de l’enfant ?,"Traitement chirurgical et sa surveillance, traitement orthopédique et sa surveillance.",Immobilisation plâtrée uniquement.,Kinésithérapie après immobilisation plâtrée obligatoire.,Ostéosynthèse uniquement.,A
OIC-162-36-B,Quels sont les signes de gravité d'une fracture supracondylienne chez l'enfant?,"Douleur, gonflement et rougeur","Pouls faible, coloration pâle des extrémités",Fonctionnalités nerveuses normales,Fracture ouverte de l'humérus,b
OIC-162-36-B-,Quelle est la nature de la fracture du condyle latéral du coude ?,Fracture simple,Décollage épiphysaire de type III ou IV,Luxation,Tendinite,b
OIC-162-37-B,Quels sont les deux types principaux de fractures de cheville chez l'enfant ?,"Les décollements épiphysaires type I ou II, et les fractures ouvertes.","Les décollements épiphysaires type III ou IV, et les fractures fermées.","Les fractures ouvertes, et les fractures fermées.","Les décollements épiphysaires de type I ou II, et les décollements épiphysaires de type III ou IV.",option_d1
OIC-162-37-B-,Quel est le risque principal d'une fracture de cheville chez un adolescent ?,Trouble de croissance,Infection,Doléance chronique,Rupture du tendon,A
OIC-164-01-A,Quel est l'un des éléments du triptyque fondant l'engagement de la responsabilité en matière de responsabilité médicale ?,Le dommage doit être futur et incertain,Le lien de causalité entre le fait générateur de responsabilité et le dommage doit être direct et exclusif,"Le dommage doit être actuel et certain, mais pas nécessairement direct ou exclusif",La faute doit être intentionnelle,c
OIC-164-01-A-,"Qui décide des suites à donner aux plaintes, dénonciations et enquêtes de police ?",Le juge d'instruction,Le procureur de la République,Le tribunal correctionnel,La cour d'assises,b
OIC-164-02-A,"Quel est le régime de responsabilité applicable aux médecins salariés d'établissements, services ou organismes privés ?",Le régime de responsabilité personnelle du commettant (l'employeur) du fait de son proposé (le médecin).,Le régime de responsabilité professionnelle à raison des dommages survenus dans le cadre de leur secteur d'activité libérale.,Le régime de responsabilité civile du commettant (l'employeur) du fait de son proposé (le médecin).,Aucun des deux régimes mentionnés.,a
OIC-164-02-A-,Quelle est la faute qui engage la responsabilité civile personnelle de son auteur ?,La faute commise en dehors du service et sans lien avec le service,La faute dans l'organisation et le fonctionnement du service,La faute de service ou la faute personnelle détachable du service,Aucune des précédentes,c
OIC-164-03-A,Qui peut saisir la chambre disciplinaire du conseil régional de l’Ordre pour les médecins libéraux ?,Un patient,Le directeur de l'Agence régionale de la santé,Tous les médecins inscrits au tableau de l'Ordre des médecins,Le conseil national de l'Ordre,option_b2
OIC-164-03-A-,Quel est l'exemple de survenue d'un fait générateur de responsabilité sans faute ?,Une infection nosocomiale due à une erreur médicale.,La survenue d'une infection nosocomiale.,Un dommage causé par un produit médicamenteux.,Un accident de la route causé par un médecin en service.,b
OIC-164-04-A,Quelle est la forme de faute qui consiste en une violation des connaissances médicales avérées ou des données acquises de la science ?,La faute administrative,La faute civile,La faute technique,La faute disciplinaire,c
OIC-164-04-A-,Quel est le résultat d'un événement indésirable grave (EIG) ?,Une prolongation d'hospitalisation de plusieurs jours,Un décès ou une complication grave,Une action mal réalisée,Une action qui n'était pas utile,b
OIC-164-05-A,Quel est le résultat d'une affection iatrogène ?,Un dommage anormal au regard de l'évolution prévisible de l'état de santé.,De nouveaux symptômes distincts de ceux qu'il est censé soigner.,Une erreur d'un professionnel de santé.,Un mauvais usage du médicament.,b
OIC-164-05-A-,Quelle est la période généralement considérée pour déterminer si une infection est nosocomiale ?,Moins de 24 heures d'hospitalisation,Entre 24 et 48 heures d'hospitalisation,Plus de 48 heures d'hospitalisation,Aucune période spécifique n'est considérée,c
OIC-164-06-A,Quel est l'exemple donné dans le texte pour illustrer l'aléa thérapeutique ?,Une infection nosocomiale causée par une faute de soins,Un effet secondaire d'un médicament correctement prescrit et administré,Une erreur de diagnostic due à un manque d'attention,Une complication chirurgicale due à une mauvaise technique,b
OIC-164-06-A-,Quels sont les facteurs qui peuvent être liés au patient ?,"Tous les facteurs mentionnés (tâches, équipe, environnement de travail, organisation et management, contexte institutionnel)",Seulement le contexte institutionnel,Les seuls facteurs liés à l'équipe,"L'état de santé du patient, la gravité des maladies associées, les difficultés de communication et la vulnérabilité de certaines populations de patients",d
OIC-164-07-A,Quel est le résultat de la reconnaissance qu'on a fait une erreur ?,L'adoption de comportement de prévention des erreurs,Une occasion d'apprendre et de progresser,Un sentiment de culpabilité,Toutes les options sont correctes,B
OIC-164-07-A-,Quel est le type de barrière de sécurité qui vise à atténuer les conséquences d'une erreur déjà commise ?,Barrière de prévention,Barrière de récupération,Barrière d'atténuation,Barrière immatérielle,c
OIC-164-08-A,Quelle est l'une des conditions clés pour instaurer une confiance dans le système de gestion des risques associés aux soins ?,"L'objectivité est de règle, et les signalements ne sont pas sanctionnés.",Les patients ou leurs familles doivent être impliqués dans la déclaration des erreurs.,La culture de sécurité du patient n'est pas essentielle pour instaurer une confiance.,Le volontariat des professionnels de santé est suffisant pour repérer les événements indésirables graves.,A
OIC-164-08-A-,Quel est l'un des avantages du travail en équipe pluriprofessionnelle ?,Réduire les coûts de soins,Améliorer la qualité de la prise en charge du patient,Augmenter le temps de prise en charge des patients,Diminuer l'importance des événements indésirables,b
OIC-164-09-A,Dans quel environnement les méthodes de travail en équipe pluriprofessionnelle sont-elles utilisées ?,Ambulatoire et milieu hospitalier,Milieu hospitalier uniquement,Ambulatoire uniquement,Les deux environnements ne sont pas pertinents pour les méthodes de travail en équipe pluriprofessionnelle,option_a2
OIC-164-09-A-,Quel est le résultat du parcours de soins ?,Une prise en charge désorganisée,Un traitement médical simplifié,Le juste enchaînement et au bon moment des compétences professionnelles tout au long de la prise en charge d'un patient,Une réduction des coûts des soins,c
OIC-164-10-A,Quels sont les éléments qui composent un protocole pluriprofessionnel ?,Seuls les aide-mémoires et les checklists.,"Des aide-mémoires, des checklists, des aides à la prescription et facilitant le travail en équipe.",Les seules aides à la prescription.,Tous les éléments ci-dessus sauf les aide-mémoires.,b
OIC-164-10-A-,Quel est l'un des objectifs principaux des RCP ?,Valider l'obligation de développement professionnel continu (DPC).,"Définir la stratégie diagnostique, thérapeutique et de suivi des patients atteints de cancer.",Prendre une décision sur la meilleure prise en charge d’un patient.,Fournir un accompagnement psychologique aux patients.,c
OIC-164-11-A,Quel est l'exemple d'activité pour laquelle existe une check-list dans le monde médical ?,Chirurgie cardiaque,Endoscopie,Radiologie interventionnelle,Tous les exemples ci-dessus sont corrects,d
OIC-164-11-A-,Quel est le résultat attendu d'une réunion de morbi-mortalité (RMM) ?,Une augmentation des décès,"Des actions de prévention, de récupération ou d'atténuation",Un développement professionnel continu obligatoire,Une diminution des complications,b
OIC-176-01-A,Quel est le rôle de l'infirmière organisatrice de l'accueil (IOA) dans les Structures des urgences (SU) ?,Elle assure la prise en charge des patients graves,Elle organise l'accueil et la prise en charge des patients dans les SU,Elle participe à l'élaboration des plans de secours et à la prise en charge des situations sanitaires exceptionnelles,Elle contribue à la formation initiale et continue des acteurs en santé au sein des centres d’enseignement des soins d’urgence (CESU),b
OIC-176-01-A-,Quel est le résultat d'une discrimination ?,Un préjudice pour la personne,Une stigmatisation du groupe,Une augmentation de l'accès aux soins,Aucun effet,a2
OIC-176-02-A,Quel est le principal effet des discriminations sur la santé ?,Elles améliorent l'état de santé des personnes discriminées.,Elles contribuent à une meilleure qualité de vie.,Elles accentuent le stress et aggravent les déterminants sociaux de la santé.,Elles n'ont aucun impact sur l'état de santé.,c
OIC-176-02-A-,Quel est le facteur qui contribue aux discriminations en santé en raison d'une inégalité territoriale de l'offre de soin ?,Le désertification de l'offre de soin ou la pénurie.,La hétérogénéité des pratiques dans les équipes de soin.,Le manque de coordination entre les soignants.,Le recours insuffisant à l'interprétariat professionnel.,a
OIC-176-03-A,Quelle est la principale caractéristique de l'éthique appliquée ?,Elle se fonde sur des analyses conceptuelles et théoriques.,Elle propose une argumentation sur les conséquences des différents choix possibles.,Elle vise à guider la prise de décision en fonction de principes moraux et juridiques.,"Elle est réservée aux cas particuliers, sans considération pour les choix de société ou les politiques de soins.",b
OIC-176-03-A-,Quel est l&#39;objectif de la bioéthique aujourd&#39;hui ?,Elle concerne uniquement les questions médicales.,"Elle a pour objet d&#39;explorer des questions suscitées par l&#39;avancement et l&#39;application des technosciences biomédicales, et d&#39;analyser le passage entre ce « qui est possible » et « ce qui doit être ».",Elle vise à diffuser les valeurs occidentales dans le monde entier.,Elle se concentre uniquement sur la procréation et la génétique.,b
OIC-176-04-A,Qui est chargé de vérifier la conformité du Code de déontologie médicale avec les lois et règlements régissant la société ?,L'Ordre national des médecins,"Le gouvernement, l'administration et le Conseil d'Etat",Les instances juridictionnelles de l'Ordre des médecins,La profession médicale en général,b
OIC-176-04-A-,Quel est le principe qui dérive de la philosophie du XVIIe siècle ?,La non-discrimination,Le respect de l'autonomie,L'universalité,La solidarité,b
OIC-176-05-A,Quelle est la conséquence d'un refus de soins formulé par un patient en situation d'urgence vitale immédiate ?,"Le médecin doit respecter le choix du patient, même si cela conduit à une issue fatale.","Le médecin peut prendre des mesures pour sauver la vie du patient, même si cela implique de contrecarrer son refus de soins.","Le refus de soins doit être respecté dans tous les cas, y compris en situation d'urgence vitale immédiate.",Le médecin doit consulter un autre professionnel pour obtenir une opinion sur la décision du patient.,b
OIC-176-05-A-,Quel est le critère selon lequel un médecin doit informer un patient sur les risques graves ou exceptionnels associés à un traitement ?,La gravité du diagnostic,La fréquence des risques,L'importance de la décision du patient,"Tous les risques graves ou exceptionnels doivent être signalés au patient, même s'ils sont peu probables",d
OIC-176-06-B,Quel est l'objectif principal du Code pénal en matière de discrimination dans l'accès aux soins ?,Punir les professionnels de santé qui refusent des soins à un patient.,Protéger le droit du patient à refuser les traitements et les soins.,"Éliminer toute discrimination dans l'accès aux soins, quelle qu'en soit la raison.",Favoriser les professionnels de santé qui refusent des soins à un patient.,c
OIC-176-06-B-,Qui peut être désigné comme personne de confiance ?,Seul le conjoint ou le parent du patient.,"Tout proche majeur, y compris frère, sœur, ami, etc.",Le médecin traitant uniquement.,La personne qui paie les frais de santé du patient.,B
OIC-176-07-A,Quelle est l'une des caractéristiques de la vulnérabilité selon Robert Castel ?,Elle est uniquement liée aux situations de chômage,Elle est à la fois une condition universelle et une potentialité susceptible d'affecter chacun individuellement de façon différente ou inégale,Elle est uniquement due à la maladie,Elle n'est pas réductible à des déterminations objectives,b
OIC-176-07-A-,Quel est le droit du majeur sous tutelle concernant l'information médicale ?,Le tuteur reçoit directement l'information et la personne protégée n'a pas accès au dossier médical,La personne protégée doit recevoir directement l'information et participer à la prise de décision le concernant,Le tuteur reçoit l'information mais la personne protégée ne peut pas y avoir accès,Le médecin n'a pas l'obligation de communiquer l'information médicale à la personne protégée,b
OIC-176-08-B,Quel est le but de la sauvegarde de justice ?,Protéger les intérêts d'une personne majeure en cas de maladie ou d'accident.,Donner à une personne majeure la capacité de réaliser des actes importants sans autorisation.,Fournir un mandataire pour gérer les affaires d'une personne protégée.,Permettre à une personne majeure de prendre des décisions en urgence dans son intérêt.,d
OIC-176-08-B-,Quel est l'objectif du certificat médical circonstancié ?,Démontrer la capacité de la personne à prendre des décisions,Décrire l'éventuelle altération des facultés de la personne et préciser les conséquences sur la nécessité d'une assistance ou d'une représentation,Fournir un avis médical sur la santé de la personne,Justifier la demande de protection,b
OIC-176-09-A,Quel est le statut juridique reconnu à l'embryon vivant en France ?,Personne humaine potentielle,Personne humaine avec des droits opposables à la femme qui le porte,Objet de droit sans considération ni respect,Non reconnu comme personne humaine,option_a2
OIC-176-09-A-,Qui sont les membres de l'équipe pluridisciplinaire chargée d'examiner la demande de la femme lorsqu'il existe une forte probabilité que l'enfant à naître soit atteint d'une affection d'une particulière gravité reconnue comme incurable au moment du diagnostic ? ,"Un médecin qualifié en gynécologie-obstétrique, un praticien spécialiste de l'affection dont la femme est atteinte, un médecin choisi par la femme et une personne qualifiée","Un médecin qualifié en gynécologie-obstétrique, un praticien spécialiste de l'affection dont la femme est atteinte, un médecin choisi par la femme et un assistant social","Un médecin qualifié en gynécologie-obstétrique, un praticien spécialiste de l'affection dont la femme est atteinte, un psychologue et une personne qualifiée","Un médecin qualifié en gynécologie-obstétrique, un praticien spécialiste de l'affection dont la femme est atteinte, un médecin choisi par la femme et un avocat",option_a2
OIC-176-10-B,Quel est le principal avantage du test de dépistage prénatal non invasif (DPNI) ?,Il permet une détection précoce des anomalies fœtales.,Il permet la sélection du sexe fœtal.,Il est moins coûteux que les autres tests de dépistage prénatal.,Il permet d'accéder à l'étude d'autres caractéristiques du génome fœtal.,D
OIC-176-10-B-,Quelle est l'application du DPI la plus controversée en France ?,Le typage HLA des embryons dans le cadre d'affections hématologiques,La détermination du sexe embryonnaire pour convenance personnelle ('social sexing'),Les deux précédentes options sont correctes,Aucune de ces applications n'est controversée en France,a
OIC-176-11-A,Quel est l'un des principes éthiques qui guide les soins en fin de vie ?,"Le respect de la dignité de la personne, quels que soient sa vulnérabilité ou son état de faiblesse.",La recherche du gain financier pour les professionnels de santé.,L'obligation de suivre les directives anticipées sans tenir compte des préférences personnelles du patient.,Le choix de la famille du patient concernant son état de santé.,A
OIC-176-11-A-,"Selon le principe du double effet, quels sont les effets recherchés et secondaires d’un acte ?","L’effet recherché est la mort du patient, l’effet secondaire est la souffrance.","L’effet recherché est le soulagement de la souffrance, l’effet secondaire est la mort du patient.","L’effet recherché est la prolongation de la vie, l’effet secondaire est la souffrance.","L’effet recherché est la sédation profonde et continue, l’effet secondaire est le soulagement de la souffrance.",b
OIC-176-12-A,Quel est l'un des principes fondamentaux mis en avant par le CCNE dans la procédure collégiale ?,Le respect de l'autonomie de la personne uniquement,Le devoir de solidarité uniquement,Le respect de l'autonomie de la personne et le devoir de solidarité,Aucun des deux principes,c
OIC-176-12-A-,Quel est le rôle de la personne de confiance dans les soins palliatifs ?,Fournir des informations médicales au patient.,Accompagner le patient dans ses démarches de soins et faire le lien avec les équipes médicales.,Prendre des décisions médicales en lieu et place du patient.,Gérer les finances du patient.,b
OIC-176-13-A,Quel est le but de la déclaration d'Helsinki ?,Définir les principes éthiques pour la recherche impliquant la personne humaine.,Promouvoir l'innovation médicale et la recherche biomédicale.,Protéger les droits des personnes participant à la recherche.,Faciliter les échanges d'informations entre les chercheurs.,c
OIC-176-13-A-,La loi du 5 mars 2012 a modifié le cadre législatif des recherches impliquant la personne humaine. Quel est le principal changement apporté par cette loi ?,"L'introduction de trois types de recherches : interventionnelles, non interventionnelles et observationnelles",La suppression du consentement éclairé pour les personnes vulnérables,La création d'une Commission nationale des recherches impliquant la personne humaine,L'abandon de l'autorisation préalable des lieux de recherche,a
OIC-176-14-A,Quel est l'objectif principal du principe d'anonymat dans les dons d'organes ?,Protéger les familles des receveurs contre les revendications abusives.,Faciliter le deuil des familles concernées.,Empêcher tout contact entre l'environnement du donneur et celui du receveur.,Protéger la vie privée des receveurs contre les problèmes relationnels délicats.,c
OIC-176-14-A-,Quel est le rôle du procureur de la République dans un cas d'obstacle médico-légal au moment du décès ?,Le procureur de la République donne son accord pour le prélèvement d'organes.,Le procureur de la République est responsable de l'autopsie.,Le procureur de la République dialogue avec le médecin légiste pour trouver une solution.,Le procureur de la République n'a aucun rôle dans ce cas.,option_c2
OIC-176-15-A,Quel est le consentement requis pour un don d'organes entre vivants ? ,Il n'y a pas besoin de consentement,"Le consentement doit être explicite, libre et éclairé",Le consentement peut être implicite,Le juge des tutelles décide seul du don d'organes,b
OIC-176-15-A-,Quel est le statut juridique des éléments et produits du corps humain ?,Ils sont considérés comme des biens patrimoniaux et peuvent être vendus ou échangés.,"Ils ne sont pas de vulgaires choses qui pourraient être exploitées, mais ils ne sont pas non plus sacralisés.",Ils sont considérés comme des objets de droit et peuvent être utilisés à des fins thérapeutiques ou scientifiques.,Ils sont considérés comme des sujets de droit et ont le droit de donner leur consentement pour leur utilisation.,b
OIC-176-16-A,Quel est le principe éthique selon lequel un examen des caractéristiques génétiques d'une personne ne peut être réalisé que si le consentement exprès de la personne a été recueilli par écrit préalablement à la réalisation de l'identification ?,Le principe de bienfaisance.,Le principe de non-malfaisance.,Le consentement exprès de la personne est nécessaire.,L'examen des caractéristiques génétiques d'une personne ne peut être réalisé que si le patient a signé un document écrit attestant qu'il souhaite connaître les résultats du test.,c
OIC-176-16-A-,"Selon le contenu éducatif, quels sont les trois rôles du corps selon Pierre Bourdieu ? ","Celui de mémoire, d’apprentissage des habitudes de classe et de marqueur de position sociale","Celui de procréation, d’activité physique et de normes esthétiques","Celui de genre, d’alimentation et de mémoire","Celui de normes esthétiques, d’apprentissage des habitudes de classe et de marqueur de position sociale",option_a2
OIC-176-17-A,Quel est le caractère unique de la douleur ?,Elle n'est pas un fait physiologique,Elle ne modifie pas l'identité de la personne,Elle se cantonne à un organe ou une fonction,Elle est uniquement morale,a
OIC-176-17-A-,Quelle est la distinction faite par les sciences humaines entre le corps-objet et le corps-sujet ?,"Le corps-objet est impersonnel, tandis que le corps-sujet est personnel.","Le corps-objet désigne le corps subjectif, tandis que le corps-sujet désigne le corps objet.","Le corps-objet est régi par des lois naturelles, tandis que le corps-sujet n'est pas régi par de telles lois.","Le corps-objet est un simple corps parmi les corps, impersonnel et dépourvu de caractéristiques spécifiquement humaines, tandis que le corps-sujet désigne à la fois le corps subjectif et le corps du sujet.",d
OIC-179-01-B,Quel est le but de la logique d'assistance sociale ?,Lutter contre les risques sociaux.,Instaurer une solidarité entre les individus pour lutter contre la pauvreté et l'exclusion.,Financer les prestations sociales.,Prémunir les assurés contre une perte de revenus liée aux risques sociaux.,b
OIC-179-01-B-,Quel est le risque qui couvre les besoins de la disparition d’un membre de la famille ?,Le risque vieillesse-survie,Le risque santé,Le risque maternité-famille,Le risque survie,d
OIC-179-02-B,Quelle est la principale raison de l'augmentation des dépenses de protection sociale en France ?,La crise sanitaire et économique,Les mesures de soutien à l'emploi,L'augmentation des salaires réels au fil des générations,L'allongement de l'espérance de vie,a
OIC-179-02-B-,Quelle est la principale source de financement de la protection sociale en France ?,Les cotisations sociales.,Les impôts et taxes affectés.,La contribution sociale généralisée (CSG) et les exonérations sur les cotisations des employeurs.,Les contributions publiques de l'État.,option_b2
OIC-179-03-A,"Quelle est la branche du régime général qui couvre les risques maladie, maternité, invalidité et décès ? ",Branche Famille,Branche Vieillesse,"Branche Maladie, Accidents du travail et Risques professionnels",Branche Autonomie,c
OIC-179-03-A-,Quel est le but de la loi de financement de la Sécurité Sociale (LFSS) ?,Maîtriser les dépenses sociales et de santé,Fixer les objectifs de recettes de la sécurité sociale,Contrôler le budget de l'État,Déterminer les conditions d'équilibre financier de la sécurité sociale,a
OIC-179-04-B,Quel est le rôle du Comité d’alerte sur l’évolution des dépenses d’assurance maladie ?,Fixer les tarifs des soins médicaux,"Rendre un avis sur le respect de l'objectif national de dépenses d'assurance maladie (ONDAM) et alerter le Parlement, le Gouvernement et les caisses nationales d'assurance maladie en cas de dépassement",Augmenter les recettes de l'assurance maladie,Réduire les coûts des soins hospitaliers,B
OIC-179-04-B-,Quel est le nombre approximatif de régimes spéciaux en 2021 ?,50,100,27,200,c
OIC-179-05-A,Quelle est l'une des missions de l'assurance maladie ?,La maîtrise des dépenses de santé uniquement,"L'amélioration de la santé de la population, l'efficience du système de soins et la maîtrise des dépenses de santé",La définition du périmètre des actes remboursables uniquement,Aucune des options ci-dessus,b
OIC-179-05-A-,Quel est le montant maximum de la participation forfaitaire annuelle ?,20 euros.,50 euros.,100 euros.,200 euros.,B
OIC-179-06-A,Quels sont les médecins spécialistes auxquels on peut accéder directement sans passer par un médecin traitant ?,"Le gynécologue, l'ophtalmologue et le stomatologue.","Le psychiatre ou neuropsychiatre, le gynécologue et le stomatologue.","L'ophtalmologue, le psychiatrie ou neuropsychiatre et le stomatologue.",Tous les médecins spécialistes.,a
OIC-179-06-A-,Quel est l'objectif du protocole de soins ALD ?,Fournir des informations sur les traitements prescrits et les consultations spécialisées nécessaires à la prise en charge du patient.,Accélérer le processus de prise en charge médicale.,Réduire les coûts liés aux soins médicaux.,Fournir des informations sur les éléments de diagnostic et les traitements prescrits.,D
OIC-179-07-A,Quelles sont les limites de la prestation en nature de l'assurance maladie ?,"Participation forfaitaire de 1 euro ; à la charge du patient pour chaque consultation, analyse biologique ou acte de radiologie (plafond de 50 euros par an)","Franchise médicale à la charge du patient pour les médicaments, actes paramédicaux et transports sanitaires",Forfait journalier à la charge du patient en cas d'hospitalisation (20 Euros par jour),Dispositif de tiers payant (dispense de l'avance des frais),option_a2
OIC-179-07-A-,Quels sont les trois niveaux d'organisation de la recherche en santé en France ?,"Décision, programmation et opérateurs","Programmation, décision et gestion","Opérateurs, gestion et décision","Gestion, programmation et recherche",option_a2
OIC-179-08-A,Quel est le but du protocole dans une étude en recherche clinique ?,Répondre à plusieurs objectifs principaux,Décrire la méthodologie de la recherche à mener,Généralement unique et déterminer les critères de sélection des sujets,Justifier le nombre de sujets nécessaire,b
OIC-179-08-A-,Quel est le rôle du Comité de Protection des Personnes (CPP) ?,Il vérifie les aspects financiers de la recherche,Il émet un avis décisionnel sur la validité scientifique et les aspects éthiques de la recherche,Il donne l'autorisation de débuter la recherche,Il suit le suivi des participants à la recherche,b
OIC-179-09-A,Quel est l'objectif principal de la justification de l'utilité et de la pertinence d'une étude ?,Définir les arguments utiles à la définition d'une problématique de recherche.,Vérifier les hypothèses émises par les chercheurs via cette étude.,Analyser la littérature pour justifier l'hypothèse émise.,Décrire le rationnel d'un protocole d'étude clinique.,b
OIC-179-09-A-,Quel est le lien entre la définition des hypothèses de recherche et l'estimation de la puissance d'une étude ?,Ils sont indépendants,La définition des hypothèses de recherche détermine directement l'estimation de la puissance d'une étude,L'estimation de la puissance d'une étude détermine directement la définition des hypothèses de recherche,Ils sont liés mais pas directement,b
OIC-179-10-B,Quelle est la caractéristique des études expérimentales ?,L'approche est toujours observationnelle,"Les sujets sont soumis à une intervention expérimentale qui n’aurait pas eu lieu, ou pas dans les mêmes conditions, ou pas au même moment, s'ils n'étaient pas inclus dans l’étude.",L'objectif est de décrire la distribution ou l'évolution de la fréquence des événements de santé et de leurs déterminants dans la population,"Les sujets sont soumis à une intervention expérimentale qui n’aurait pas eu lieu, ou pas dans les mêmes conditions, ou pas au même moment, s'ils n'étaient pas inclus dans l’étude.",option_b2
OIC-179-10-B-,Quelle modalité d'échantillonnage consiste à inclure les individus au fur et à mesure de leur présentation dans les centres d'inclusion ?,Recrutement consécutif,Méthode des quotas,Échantillon de convenance,Tirage au sort en grappes,A
OIC-179-11-A,Quel est l'exemple d'indicateurs de santé surveillé par le réseau Sentinelles ?,"Syndromes grippaux, varicelle, coqueluche, diarrhée aiguë et actes suicidaires.","Tuberculose, paludisme, VIH et cancers généraux en Gironde.",Statistiques vitales et causes médicales des décès.,"Syndromes grippaux, varicelle, coqueluche, diarrhée aiguë et actes suicidaires.",a
OIC-179-11-A-,Quels sont les facteurs à prendre en compte pour ajuster le lien entre un facteur d’exposition et un critère de jugement dans une étude analytique ou expérimentale ? ,Les caractéristiques des individus permettant de décrire l’échantillon,Le résultat du test de référence,L’ensemble des facteurs qui pourraient théoriquement entraîner un phénomène de confusion,Les critères de jugement secondaires,option_c2
OIC-183-01-B,Quelle est la fonction d'une variable aléatoire ?,Décrire les résultats d'un phénomène aléatoire.,Attribuer un nombre à toutes les issues possibles d'un phénomène aléatoire.,Prédire avec certitude la valeur d'une variable aléatoire.,Mesurer l'incertitude associée à une issue possible.,b
OIC-183-01-B-,Quelle est la définition de l'étendue ?,Différence entre le troisième et le premier quartile,Différence entre la valeur maximale et la valeur minimale,Moyenne des carrés des écarts à la moyenne,Racine carrée de la variance,b
OIC-183-02-B,Quel est le risque de première espèce ?,La probabilité de ne pas rejeter l'hypothèse nulle alors que l'hypothèse alternative est vraie,La probabilité de rejeter l'hypothèse nulle alors que celle-ci est vraie,La probabilité de conclure en faveur de l'hypothèse alternative,La probabilité d'obtenir un résultat significatif,b
OIC-183-02-B-,Quel est le but du test du log-rank ?,Comparer les courbes de survie de deux échantillons,Estimer la médiane de survie d'un échantillon,Calculer le hazard ratio entre deux échantillons,Déterminer si un événement est survenu ou non dans un échantillon,A
OIC-183-03-B,Quel est le type de mesure d'association qui n'est pas ajustée ? ,Mesure d'association multivariée,Mesure d'association non-ajustée,Mesure d'association brute,Mesure d'association ajustée,option_c2
OIC-183-03-B-,Quels sont les textes qui protègent les données de santé ?,RGPD et loi Informatique et Libertés uniquement,"Code de la santé publique, RGPD et loi Informatique et Libertés",Loi Informatique et Libertés uniquement,RGPD uniquement,"b. Code de la santé publique, RGPD et loi Informatique et Libertés"
OIC-183-04-A,Quel est le terme utilisé pour désigner un facteur de risque lorsqu'il a une nature causale prouvée dans une étude étiologique ?,Facteur pronostique,Facteur d'exposition,Facteur étiologique,Déterminant de santé,option_c2
OIC-183-04-A-,Quelle est la définition de l’échantillon ?,La sous-population d'une population source.,Celle sur laquelle on s'interroge et à propos de laquelle on veut obtenir des informations pour mieux la connaître.,Sous-ensemble d’une population source.,La population à partir de laquelle l'étude va se dérouler.,option_c2
