id,question,option_a,option_b,option_c,option_d,correct_option
OIC-186-01-B,Quel type de biais est lié au fait que la réalité du statut d'un individu n'est pas correctement recueillie dans l'étude ?,Biais de sélection,Biais de confusion,Biais de mémorisation,Biais de classement,d2
OIC-186-01-B-,"Dans un contexte d'étude clinique, quel est le principal moyen de prévenir les biais de sélection différentiels ?",Utiliser des méthodes d'analyse statistiques complexes.,Mettre en place un système d'aveugle.,Assurer une sélection et un suivi des sujets aussi indépendants du groupe d'exposition et du risque d'événement que possible.,Effectuer des entretiens approfondis avec les participants.,c
OIC-186-02-B,"Dans l'exemple de l'étude sur le tabac et le cancer du poumon, quel est le rôle du sexe ?",Le sexe est un facteur d'interaction qui modifie l'association entre le tabac et le cancer du poumon.,Le sexe est un facteur de confusion qui masque l'association entre le tabac et le cancer du poumon.,Le sexe est un facteur de confusion qui amplifie l'association entre le tabac et le cancer du poumon.,Le sexe n'a aucun rôle dans l'étude.,Le sexe est un facteur de confusion qui amplifie l'association entre le tabac et le cancer du poumon.
OIC-186-02-B-,Quel est le but principal d'un intervalle de confiance ?,Fournir une estimation précise de la valeur réelle d'un paramètre.,"Fournir une plage de valeurs possibles pour un paramètre, reflétant l'incertitude de l'estimation.",Indiquer la probabilité que l'hypothèse nulle soit fausse.,Déterminer la signification statistique d'un test.,b
OIC-186-03-B,Qu'est-ce qui distingue les différents types d'études en termes de niveau de preuve en matière de causalité ?,Le nombre de participants dans l'étude.,La méthode d'analyse statistique utilisée.,Le niveau de preuve scientifique fourni par la littérature.,La durée de l'étude.,c
OIC-186-03-B-,Quelles sont les nouvelles sources de données qui contribuent au progrès médical grâce à la technologie ?,Génome humain et données de soins issues du système d’information hospitalier.,"Exposome, Phénome, Épigénome, Données environnementales.","Données issues d’objets connectés (quantify self), m-Health.",Données collectées dans le cadre du SNDS (Système National des Données de Santé).,b
OIC-186-04-B,Qu'est-ce qu'une revue prédatrice ?,Une revue scientifique sérieuse et rigoureuse.,Une revue scientifique qui offre une publication rapide et gratuite sans évaluation.,Une revue scientifique qui garantit l'intégrité scientifique et la validation des manuscrits.,Une revue scientifique qui offre une publication rapide et gratuite sans évaluation.,b
OIC-186-04-B-,Un nomogramme de Fagan est utilisé pour :,Calculer la sensibilité et la spécificité d'un test.,Estimer la probabilité pré-test d'être malade.,"Représenter graphiquement la probabilité post-test d'être malade en fonction de la probabilité pré-test, du résultat du test et des rapports de vraisemblance.",Déterminer la valeur prédictive positive d'un test.,c
OIC-186-05-B,"Quelle est la principale cause des maladies rares, selon le contenu éducatif ?",L'exposition à des toxines environnementales.,L'âge avancé.,Une origine génétique.,Une combinaison de facteurs environnementaux et génétiques.,c
OIC-186-05-B-,"Quels sont les principaux acteurs de l'organisation des soins des maladies rares en France, selon le PNMR3?",Seuls les Centres de Référence Maladies Rares (CRMR) sont impliqués dans l'organisation des soins.,Les filières de santé maladies rares (FSMR) sont les seuls acteurs de l'organisation des soins.,"Les Centres de Référence Maladies Rares (CRMR), les filières de santé maladies rares (FSMR) et les centres de compétence (CCMR) sont les principaux acteurs.",Les associations de malades sont les seuls acteurs de l'organisation des soins.,c
OIC-186-06-A,Quelle est la principale conséquence de la drépanocytose ?,Une augmentation de la production d'hémoglobine.,Une déformation des globules rouges et une anémie.,Une augmentation de la production de facteurs de coagulation.,Une diminution de la production de fer.,b
OIC-186-06-A-,Quelle est la principale raison génétique des maladies rares ?,Facteurs environnementaux,Facteurs infectieux,Facteurs génétiques,Facteurs liés au mode de vie,Facteurs génétiques
OIC-186-07-A,Qu'est-ce qui caractérise l'impasse diagnostique ?,Un diagnostic précis est posé rapidement.,Le médecin a épuisé toutes les investigations disponibles.,Le diagnostic est basé sur des données génétiques.,Le diagnostic est basé sur des données génétiques.,Le médecin a épuisé toutes les investigations disponibles.
OIC-186-07-A-,Qu'est-ce que le texte suggère concernant l'importance des associations de patients pour les personnes atteintes de maladies rares ?,"Elles sont inutiles, car les professionnels de santé sont suffisants pour la prise en charge.",Elles ne sont pertinentes que pour les maladies très rares et peu connues.,Elles sont un complément important pour orienter les patients vers l'association la plus appropriée.,"Elles ne sont pas nécessaires, car les dispositifs d'expertise sont suffisants pour la prise en charge.",c
OIC-186-08-B,Quel examen complémentaire est le plus pertinent pour évaluer les saignements au premier trimestre ?,Un dosage de la progestérone.,Un dosage de la vitamine D.,Une échographie pelvienne.,Un test de grossesse sanguin.,c
OIC-186-08-B-,"Quelle est la méthode de traitement la plus appropriée pour une fausse couche du premier trimestre, en fonction de la taille du sac gestationnel et de l'intensité de l'hémorragie ?",Traitement chirurgical immédiat.,Traitement médical avec des prostaglandines.,Observation attentive sans intervention.,Traitement psychologique uniquement.,b2
OIC-186-09-B,"Dans le cas d'une GEU asymptomatique, quel est le traitement médicamenteux le plus couramment envisagé ?",Une salpingectomie.,Une salpingotomie.,Un traitement conservateur avec une salpingotomie.,Un traitement médicamenteux par méthotrexate.,d
OIC-186-09-B-,Quel est le principal signe clinique en faveur d'un placenta praevia (PP) ?,Hémorragie abondante et récidivante,"Hémorragie peu abondante, noirâtre, incoagulable + douleurs utérines brutales",Hémorragie abondante et récidivante,"Hémorragie peu abondante, noirâtre, incoagulable + douleurs utérines brutales",a2
OIC-186-10-B,"Selon le contenu éducatif, quel est le seuil de perte de sang qui définit une HPP sévère ?",500 mL,1000 mL,1500 mL,2000 mL,option_b2
OIC-186-10-B-,Quel est le principal objectif de la surveillance constante en cas d'hémorragie post-partum ?,Suivre l'évolution de la diurèse.,Évaluer la tonicité utérine.,Mesurer la pression artérielle.,Analyser les résultats des hémogrammes.,b2
OIC-186-11-A,Quel est le principal objectif de la mise en place d'un sac de recueil des pertes sanguines après l'accouchement ?,Pour prévenir les infections urinaires.,Pour évaluer le volume des pertes sanguines.,Pour faciliter le nettoyage de la zone périnéale.,Pour prévenir les saignements post-partum.,b
OIC-186-11-A-,Quelle est la principale différence entre une prééclampsie et une HTA gravidique ?,La prééclampsie est définie par une HTA gravidique sans protéinurie.,La prééclampsie est définie par une HTA gravidique associée à une protéinurie.,"La prééclampsie est définie par une HTA gravidique associée à une protéinurie, et elle est dite « surajoutée » lorsqu'elle survient chez une patiente avec une HTA chronique.","La prééclampsie est définie par une HTA gravidique associée à une protéinurie, et elle est dite « surajoutée » lorsqu'elle survient chez une patiente avec une HTA chronique.",c
OIC-186-12-B,"Selon le texte, quelle est la proportion de femmes atteintes d'HTAg qui développeront une prééclampsie ?",5 %,10 %,15 %,20 %,10%
OIC-186-12-B-,"Dans le cas d'une HTA gravidique, quel est le principal indicateur de risque de mort fœtale in utero, en particulier en présence de RCIU et de Doppler ombilical pathologique ?",Un taux élevé de protéinurie.,Une croissance fœtale rapide.,Un ratio Albumine/créatinine urinaire élevé.,Un Doppler ombilical normal.,c
OIC-186-13-B,Quel est le diagnostic de la prééclampsie ?,Présence de protéines dans l'urine,Présence de globules rouges dans l'urine,Présence de globules blancs dans l'urine,Présence de cellules sanguines dans l'urine,b
OIC-186-13-B-,Quel critère de sévérité est le plus directement lié à une insuffisance rénale aiguë (IRA) dans le contexte de la grossesse ?,Une protéinurie de moins de 1g/24h.,Une créatinémie de moins de 60 µmol/L.,Une créatinémie de moins de 90 µmol/L.,Une créatinémie de moins de 120 µmol/L.,c
OIC-186-14-A,Quel est le principal type de repos recommandé pour une femme enceinte présentant une hypertension artérielle ?,Repos strict en chambre d'hôpital.,Repos complet avec arrêt de travail.,"Repos avec arrêt de travail, mais pas strictement obligatoire.",Repos complet avec arrêt de travail et restriction stricte de l'activité physique.,c
OIC-186-14-A-,Quel est le rôle principal du carnet de suivi « Grossesse et HTA » ?,Il sert uniquement à enregistrer les données biologiques.,Il permet d'optimiser le parcours de soins entre les différents soignants.,Il est utilisé pour déclencher artificiellement le travail.,Il est réservé aux femmes enceintes ayant des complications graves.,b
OIC-186-15-A,Quel est le principal risque cardiovasculaire et rénal à surveiller après un post-partum avec HTA?,Une amélioration rapide de la fonction rénale.,Une augmentation de la pression artérielle.,Un risque accru de complications cardiovasculaires et rénales à long terme.,Une diminution de la fréquence cardiaque.,c2
OIC-186-15-A-,Quelle est la principale mesure préventive recommandée pour réduire le risque de récidive après une grossesse avec des complications ?,Arrêter le traitement antihypertenseur.,Ne pas envisager de consultation préconceptionnelle.,Arrêter le traitement antihypertenseur et ne pas envisager de consultation préconceptionnelle.,"Arrêter le traitement antihypertenseur, ne pas envisager de consultation préconceptionnelle et ne pas envisager de traitement par aspirine.",c2
OIC-186-16-A,Quel est le principal risque lié à une HTA gravidique ?,Une augmentation de la taille de la prostate,Une diminution de la densité osseuse,Un risque accru de pathologies cardiovasculaires et rénales,Une grossesse plus courte,c
OIC-186-16-A-,Quelle est la définition d'une menace d'accouchement prématuré (MAP) ?,Une augmentation de la taille de l'utérus.,Une augmentation de la taille de l'utérus.,Une augmentation de la taille de l'utérus.,Une augmentation de la taille de l'utérus.,a
OIC-186-17-A,"Selon le texte, quel facteur de risque maternel est le plus souvent associé à la menace d'accouchement prématuré?",L'âge élevé,Les grossesses rapprochées,Les troubles psychologiques,Les infections urinaires,Facteurs de risques maternels
OIC-186-17-A-,Quel est l'objectif principal de l'échographie du col ?,Mesurer la taille du fœtus,Estimer le poids fœtal,Déterminer la quantité de liquide amniotique,Mesurer la longueur du col à visée diagnostique,d
OIC-186-18-A,Quel est le rôle de la sulfato de magnésium dans le traitement d'une menace d'accouchement prématuré ?,Réduire la tension artérielle maternelle.,Prévenir la défaillance cardiaque maternelle.,Protéger le fœtus contre les convulsions.,Diminuer la fréquence cardiaque fœtale.,Protéger le fœtus contre les convulsions.
OIC-186-18-A-,"Dans le contexte de la prévention secondaire de l'accouchement prématuré, quel est le critère principal pour envisager un cerclage ?",L'âge de la femme enceinte.,L'antécédent de conisation.,La présence de multiples gestations.,L'absence d'antécédents de complications.,b
OIC-186-19-A,Quel est l'un des principaux objectifs de l'examen clinique lors d'une fièvre pendant la grossesse?,Évaluer la présence de mouvements fœtaux actifs.,Rechercher des signes d'appel évocateurs d'une étiologie spécifique.,Mesurer la température corporelle.,Évaluer la hauteur utérine.,b2
OIC-186-19-A-,Quel est le principal objectif de la sérologie dans le contexte d'une fièvre pendant la grossesse ?,Déterminer la cause de la fièvre.,Identifier les infections transmissibles.,Évaluer l'état général de la mère.,Déterminer la cause de la fièvre.,B
OIC-187-01-A,"Dans le cas d'une chorioamniotite, quel est le traitement initial recommandé ?",Administration d'antibiotiques préventifs contre *Listeria monocytogenes*.,Administration d'antibiotiques spécifiques à l'étiologie de la fièvre.,Administration d'antibiotiques spécifiques à l'étiologie de la fièvre.,Administration d'antibiotiques spécifiques à l'étiologie de la fièvre.,b
OIC-187-01-A-,Quel est le principal facteur de risque de rupture utérine ?,Une infection fœtale,Une hypertension artérielle,Un utérus cicatriciel,Une thrombopénie,c
OIC-187-02-B,Quel est le critère diagnostique principal pour une colique néphrétique chez une femme enceinte ?,Une fièvre élevée et une douleur abdominale intense.,"Une douleur fémorale irradiant vers la fosse iliaque droite, une brulure mictionnelle et une fièvre.","Une douleur fémorale irradiant vers la fosse iliaque gauche, une brulure mictionnelle et une fièvre.",Une douleur abdominale intense et une augmentation des polynucléaires neutrophiles.,c
OIC-187-02-B-,Quel est le principal facteur à évaluer pour déterminer si une douleur abdominale aiguë chez une femme enceinte est une urgence extrême ?,La présence de fièvre.,La tolérance hémodynamique (TA et pouls).,La palpation utérine pour détecter une contracture.,La présence de saignements génitaux.,b
OIC-187-03-A,Quel est le principal objectif de l'évaluation initiale d'une douleur abdominale aiguë chez une femme enceinte ?,Identifier rapidement la cause la plus probable et mettre en place une prise en charge spécifique.,Effectuer des examens paracliniques approfondis sans délai.,Évaluer la douleur de manière subjective uniquement.,Consulter immédiatement un spécialiste sans examen clinique.,Identifier rapidement la cause la plus probable et mettre en place une prise en charge spécifique.
OIC-187-03-A-,Quel est le principal inconvénient de l'utilisation du scanner injecté chez une femme enceinte ?,Le scanner injecté est toujours contre-indiqué pendant la grossesse.,L'injection de produit de contraste est toujours dangereuse pour le fœtus.,"L'injection de produit de contraste est possible à tout âge de la grossesse, mais il convient néanmoins d'éviter les injections de produit de contraste dans les premiers mois de grossesse et en cas d'allaitement.",Le scanner injecté est toujours contre-indiqué en cas de grossesse.,option_c2
OIC-187-04-A,Quelles sont les conséquences possibles d'une infection materno-fœtale (IMF) ?,Fausses couches et infections post-natales.,Embryopathies et infections post-natales.,Mort in utero ou néonatale et infections post-natales.,"Fausses couches, embryopathies et infections post-natales.",d
OIC-187-04-A-,"Selon le contenu éducatif, quel est le principal facteur de risque pour les infections materno-fœtales ?",L'âge maternel,La race maternelle,La prématurité,Le niveau socio-économique,La prématurité
OIC-187-05-A,Quels sont les principaux risques associés à une contamination fœtale pendant la grossesse ?,Augmentation de la taille du fœtus.,Développement de la pensée abstraite.,"Accouchement prématuré, infection intra-utérine, fausse couche tardive, syndrome malformatif, retard de croissance intra utérin et/ou mort fœtale in utero.",Amélioration de la santé cardiovasculaire.,c
OIC-187-05-A-,Quelle est la conséquence la plus fréquente de la toxoplasmose chez les enfants nés de mères contaminées ?,Formes graves avec manifestations neurologiques,Formes sérologiques pures,Formes infracliniques,Formes sérologiques pures,c
OIC-187-06-A,"En cas de séroconversion avérée en cours de grossesse, quelle est la principale action recommandée ?",Continuer le suivi sérologique mensuel.,Réaliser une amniocentèse pour confirmer le diagnostic.,Référez la patiente à un Centre Pluridisciplinaire de Diagnostic Prénatal (CPDPN) pour la suite de la prise en charge.,Initiation d'un traitement anti-parasitaire sans confirmation du diagnostic.,Référez la patiente à un Centre Pluridisciplinaire de Diagnostic Prénatal (CPDPN) pour la suite de la prise en charge.
OIC-187-06-A-,"En cas de séroconversion à la toxoplasmose, quelle est la mesure de prévention secondaire la plus appropriée ?",Consommer de la viande crue.,Se laver les mains après avoir touché de la terre.,Effectuer une amniocentèse.,Administrer des antiparasitaires.,d
OIC-187-07-A,Quel est le principal risque associé à une rubéole congénitale évolutive ?,Une amélioration significative du pronostic à long terme.,Une guérison complète des anomalies observées.,Des séquelles permanentes pouvant affecter le développement psychomoteur et auditif.,Une absence totale de complications.,c
OIC-187-07-A-,"En cas de sérologie initiale négative lors de la déclaration de grossesse, quelle est la prochaine étape recommandée pour la surveillance de la rubéole ?",Une sérologie de contrôle à 20 SA est obligatoire.,"La sérologie est abandonnée, car le risque fœtal est faible.","Une sérologie de contrôle à 20 SA est recommandée, mais seulement si la patiente a voyagé dans un pays à risque.","La sérologie est abandonnée, car le risque fœtal est faible.",option_c2
OIC-187-08-B,Dans quel contexte la rougeole materno-fœtale est-elle considérée comme un risque exceptionnel?,Lorsqu'elle survient pendant la première moitié de la grossesse,Lorsqu'elle est associée à une forte exposition à des toxines,En raison de la couverture vaccinale élevée,Lorsqu'elle est causée par un virus différent de la rougeole,option_c2
OIC-187-08-B-,Dans quelle période de gestation une infection maternelle à la rougeole augmente le risque de rougeole périnatale chez le nouveau-né ?,Pendant toute la grossesse,Pendant les 3 premiers mois de grossesse,Dans les 3 semaines qui précèdent la naissance,Après la naissance,c
OIC-187-09-A,"Dans le contexte d'une rougeole chez une femme enceinte, quelle est la durée maximale pendant laquelle les immunoglobulines IV peuvent être administrées ?",Une semaine,Deux semaines,Un mois,Trois mois,c
OIC-187-09-A-,Quel est le principal facteur qui influence le risque de transmission du CMV de la mère à l'enfant?,L'âge de la mère.,Le niveau de stress de la mère.,Le type de médicaments pris par la mère.,Le niveau de son de la mère.,a
OIC-187-10-A,Quel est le principal risque lié à la transmission de la varicelle maternelle ?,Développement d'une hépatite chronique.,Embryofœtopathie et Zona dans la 1ère année de vie.,Transmission verticale du VIH pendant la grossesse.,Développement d'une varicelle pulmonaire.,b2
OIC-187-10-A-,Quelle est la principale raison pour laquelle une césarienne est recommandée en cas de primo-infection à l'herpès génital pendant la grossesse ?,Pour prévenir la transmission de l'infection au fœtus.,Pour réduire le risque de complications pour la mère.,Pour éviter les douleurs du travail.,Pour faciliter le retour à la normale après l'accouchement.,a
OIC-187-11-B,Quel est le risque de développer une hépatite chronique chez un nouveau-né contaminé par l'hépatite B ?,Environ 10 %,Environ 50 %,Environ 90 %,Environ 100 %,c2
OIC-187-11-B-,Quelle est la principale indication de la sérovaccination du nouveau-né chez une mère HBs+ ?,Éliminer complètement le risque de transmission du VHB au nouveau-né.,Réduire la charge virale de la mère pour éviter la transmission au nouveau-né.,Prévenir la transmission du VHB au nouveau-né et réduire la charge virale de la mère.,Éliminer complètement le risque de transmission du VHB au nouveau-né et réduire la charge virale de la mère.,option_c2
OIC-187-12-A,Pourquoi le dépistage du VIH est-il systématiquement proposé en début de grossesse ?,Parce que le VIH est une maladie incurable.,Parce que le dépistage est obligatoire par la loi.,Parce que le dépistage est une obligation légale.,Parce que le dépistage est une obligation légale et pour l'intérêt de l'enfant.,d
OIC-187-12-A-,"Quelle est la principale condition à remplir avant de vacciner une femme enceinte contre la varicelle, selon le contenu éducatif ?",Avoir déjà eu la varicelle.,Avoir un antécédent de vaccination contre la varicelle.,Avoir un test de grossesse négatif.,Être en âge de procréer et avoir un projet de grossesse.,c
OIC-187-13-B,"Quel est le principal facteur contribuant à la gravité de la listériose chez le nouveau-né, selon le texte?",L'immunité du nouveau-né contre la bactérie.,Le tropisme de la bactérie pour le placenta et le système nerveux central.,La présence de bactéries résistantes dans l'utérus.,La capacité de la bactérie à se multiplier rapidement dans l'utérus.,b
OIC-187-13-B-,"Quel est le principal danger associé à la consommation de poissons fumés pendant la grossesse, en particulier en cas de risque de listeriose materno-fœtale ?",Ils sont une source de protéines essentielles pour le développement musculaire du fœtus.,"Ils contiennent des toxines, telles que les dioxines, qui peuvent nuire au système nerveux du fœtus.","Ils sont une source de vitamine D, importante pour la santé des os du fœtus.","Ils sont naturellement riches en oméga-3, bénéfiques pour le développement du cerveau du fœtus.",b
OIC-187-14-A,"Quel prélèvement est le plus facilement isolé en culture pure chez le nouveau-né suspecté de listériose ?

(A) Liquide céphalorachidien
(B) Liquide gastrique
(C) Sang
(D) Plaque de culture",Liquide céphalorachidien,Liquide gastrique,Sang,Plaque de culture,B
OIC-187-14-A-,"Quelle est la prévalence estimée du portage vaginal en France, selon le contenu éducatif ?",Moins de 5 %.,Entre 20 et 30 %.,Entre 10 et 20 %.,Plus de 30 %.,c
OIC-187-15-A,Pourquoi est-il recommandé de réaliser un contrôle par trimestre lors du traitement de la vaginose bactérienne pendant la grossesse?,Pour évaluer l'efficacité du traitement.,Pour prévenir les récidives.,Pour surveiller les effets secondaires.,Pour déterminer la cause de la vaginose bactérienne.,Pour prévenir les récidives.
OIC-187-15-A-,Quel est le statut actuel de la suspicion de la vaginose bactérienne et de l'accouchement prématuré ?,La suspicion est confirmée et l'accouchement prématuré est une cause certaine.,La suspicion est confirmée et l'accouchement prématuré est une cause certaine.,La suspicion est remise en question.,La suspicion est confirmée et l'accouchement prématuré est une cause certaine.,option_c2
OIC-187-16-A,"Quel est le traitement antiviral recommandé pour une femme enceinte présentant des signes de grippe, quel que soit le trimestre de grossesse ?",Paracétamol.,Amoxicilline.,Oseltamivir (Tamiflu®).,Antibiotiques à large spectre.,c
OIC-187-16-A-,Quelle est la cause la plus fréquente d'allo-immunisation antiérythrocytaire?,Infection virale pendant la grossesse.,Hémorragie foeto-maternelle.,Consommation excessive d'alcool pendant la grossesse.,Prise de médicaments non prescrits.,b
OIC-187-17-B,"Dans le cas d'une RAI positive, quelle est la première étape diagnostique obligatoire ?",Le dosage pondéral de l'anticorps.,L'identification de l'anticorps.,Le titrage de l'anticorps.,L'analyse du groupe sanguin Rhésus du fœtus.,b
OIC-187-17-B-,Quelle est la principale indication pour une injection systématique d'immunoglobulines anti-D au début du 3ème trimestre de la grossesse ?,En cas d'hémorragie fœto-maternelle.,En cas de Rhésus négatif de la mère.,En cas de Rhésus positif du fœtus.,En cas de Rhésus négatif du fœtus.,d
OIC-187-18-A,Quel est le principal facteur déterminant la nécessité d'une prophylaxie anti-D chez la mère après un accouchement RhD positif ?,La présence d'anticorps anti-RhD dans le sang maternel.,La présence d'anticorps anti-RhD dans le sang maternel.,La présence d'anticorps anti-RhD dans le sang maternel.,La présence d'anticorps anti-RhD dans le sang maternel.,B
OIC-187-18-A-,Quel est le principal objectif de la déclaration de prise volontaire ou involontaire d'un toxique ou d'un médicament potentiellement toxique?,Évaluer le risque de tératogénicité.,Identifier les causes de malformations fœtales.,Fournir des données précieuses à l'Agence nationale de sécurité du médicament (ANSM) pour évaluer la sécurité des médicaments pendant la grossesse.,Diagnostiquer les causes de la malformation fœtale.,c
OIC-188-01-A,Quel est le principal risque lié à la prise de lithium pendant la grossesse ?,Risque de malformation cardiaque,Risque de retard de croissance intra-utérin,Risque de prématurité,Risque de malformation du tube neural,Risque de retard de croissance intra-utérin
OIC-188-01-A-,"Quel médicament, lorsqu'il est pris pendant la grossesse, augmente le risque de syndrome de Moebius ?",Immunosuppresseur,Anticancéreux,Antithyroïdien de synthèse,Virostatiques,d2
OIC-188-02-B,"Quel vaccin est généralement contre-indiqué pendant la grossesse, en raison de son agent vivant atténué ?",Vaccin contre la grippe,"Vaccin contre la rougeole, oreillons et rubéole (ROR)",Vaccin contre la varicelle,Vaccin contre la coqueluche,"Vaccin contre la rougeole, oreillons et rubéole (ROR)"
OIC-188-02-B-,"Quel trimestre de la grossesse est le plus vulnérable aux effets du tabagisme maternel, selon le texte ?",1er trimestre.,2e trimestre.,3e trimestre.,Tous les trimestres sont égaux.,c
OIC-188-03-B,"Selon le contenu éducatif, quel est le principal facteur de risque pour le retard de croissance intra-utérin (IUGR) chez la mère fumeuse ?",Le tabagisme passif,L'obésité de l'adolescent,Le tabagisme actif,L'âge de la mère,Le tabagisme actif
OIC-188-03-B-,Quel est l'objectif principal de l'évaluation du niveau d'intoxication par le taux de CO expiré chez une femme enceinte qui souhaite arrêter de fumer ?,Déterminer la quantité de nicotine présente dans l'organisme.,Évaluer la dépendance à la nicotine.,Évaluer la dépendance à la nicotine.,Évaluer la dépendance à la nicotine.,c
OIC-188-04-A,"Dans le contexte de l'alcoolisation fœtale, quel terme est préféré à 'SAF' pour décrire les troubles associés ?",Syndrome de la lèvre supérieure mince.,Ensemble des troubles causés par l'alcoolisation fœtale (ETCAF).,Retard de croissance intra-utérin modéré.,Dysmorphie faciale typique.,b
OIC-188-04-A-,"Quel est le principal risque associé à une consommation d'alcool pendant la grossesse, selon le contenu éducatif ?",Des malformations congénitales.,Des troubles cognitifs à long terme.,Des troubles affectifs et/ou anxieux.,Une augmentation de la taille du fœtus.,c
OIC-188-05-A,"L'utilisation d'autoquestionnaires validés comme le T-ACE pour le dépistage de l'alcoolisation maternelle est privilégiée car ils semblent avoir une meilleure sensibilité que l'interrogatoire direct, car ils permettent de :",Éviter les questions directes et juges.,S'assurer de la fiabilité des informations fournies.,Obtenir des réponses plus précises et détaillées.,Identifier les patients les plus à risque.,A
OIC-188-05-A-,Quelle est une complication maternelle potentielle associée à la consommation de cocaïne pendant la grossesse ?,Diminution de la prématurité,Augmentation de la croissance intra-utérine,Hypertension artérielle et vasoconstriction intense,Diminution des fausses couches spontanées,c
OIC-188-06-B,Dans quel contexte les conduites addictives peuvent-elles se développer chez des femmes insérées socialement ?,Lors de soirées festives occasionnelles.,En raison de problèmes de santé mentale.,"En raison de stress, fatigue ou besoin d'améliorer les performances au travail.",Uniquement en cas de problèmes de santé mentale.,c
OIC-188-06-B-,Quel est l'objectif principal de la prise en charge des addictions pendant la grossesse ?,Minimiser les complications médico-psycho-sociales pour l'enfant et pour la mère.,Assurer un suivi médical et obstétrical standardisé pour toutes les femmes enceintes.,Fournir uniquement des médicaments de substitution aux opiacés.,Se concentrer uniquement sur la prévention des risques fœtaux liés à l'alcool.,a
OIC-188-07-B,Quel est le principal facteur qui peut influencer la sévérité et la durée du syndrome de sevrage néonatal (SSNN) ?,La posologie du traitement de substitution aux opiacés.,"La prise concomitante d'autres produits, notamment les benzodiazépines.",La race de l'enfant.,L'âge de la mère.,b
OIC-188-07-B-,Quelles sont les deux principales mesures à prendre pour accompagner les futures mamans et leur nouveau-né ?,Un environnement de professionnels bienveillants et une exposition à l'alcool pendant la grossesse.,Un environnement de professionnels bienveillants et un travail multidisciplinaire.,Un travail multidisciplinaire et une exposition à l'alcool pendant la grossesse.,Un travail multidisciplinaire et une absence de liens affectifs entre la mère et le bébé.,b
OIC-188-08-A,Quel est l'effet de l'irradiation fœtale sur le risque de leucémie ou de cancer chez l'enfant ?,Diminue le risque de leucémie et de cancer.,Augmente le risque de leucémie et de cancer de manière significative.,Ne change pas le risque de leucémie et de cancer.,Augmente le risque de leucémie et de cancer de manière proportionnelle à la dose.,b
OIC-188-08-A-,Quel est le principal conseil concernant l'exposition aux radiations lors d'un examen radiologique chez une femme enceinte ?,L'exposition aux radiations est toujours dangereuse et doit être évitée à tout prix.,Il est préférable de ne jamais réaliser d'examen radiologique chez une femme enceinte.,Il faut toujours demander l'avis d'un service compétent pour le calcul de la dose-gonades (IRSN) avant de réaliser un examen radiologique.,Il faut toujours placer un tablier de plomb sur l'abdomen de la patiente.,c2
OIC-188-09-A,"Un nouveau-né présente une température de 37,5°C et une fréquence respiratoire de 65 cycles par minute. Quel est le signe le plus pertinent à surveiller attentivement dans les 48 premières heures ?",Une diminution de la fréquence respiratoire.,Une augmentation de la fréquence respiratoire.,Une absence de signes de lutte respiratoire.,Une absence de signes de détresse respiratoire.,b
OIC-188-09-A-,Quels sont les principaux facteurs de risque d'une détresse respiratoire aiguë selon le texte?,Diabète pendant la grossesse et terme de naissance.,Inhalation de liquide méconial et pneumothorax.,Cardiopathie cyanogène et retard de résorption du liquide pulmonaire.,Score de Silverman et intensité de la détresse respiratoire.,b
OIC-188-10-A,Quel est le principal facteur de risque pour le retard de croissance intra-utérin (RCIU) lié aux pathologies vasculaires ?,Un faible niveau socio-économique.,Un âge maternel inférieur à 20 ans.,Une hypertension artérielle chronique.,Un faible niveau de tabac.,c2
OIC-188-10-A-,Quel est un facteur de risque socio-démographique mentionné dans le texte ?,Situation sociale précaire et isolement.,Situation sociale stable et bonne santé.,Suivi médical régulier et suivi inconstant.,Bon niveau socio-économique et bonne santé.,a
OIC-188-11-B,Quelle est la première étape de l'examen clinique du nouveau-né ?,L'examen des organes génitaux externes.,L'évaluation de la coloration.,"L'examen du tronc, de l'abdomen et des orifices herniaires.",L'examen de la tête et de la face.,a
OIC-188-11-B-,Qu'est-ce qui est considéré comme un signe pathologique de l'absence de réflexe de moro chez un nouveau-né à terme ?,Sa présence indique un développement normal.,Sa présence indique un développement normal.,Sa présence indique un développement normal.,Sa présence indique un développement normal.,d
OIC-188-12-B,"Dans le contexte des soins immédiats d'un nouveau-né à terme, quel est le rôle principal de la peau à peau ?",Assurer la décontamination des yeux.,Favoriser la détection d'une atrésie des choanes.,Maintenir une température corporelle optimale et favoriser l'attachement au sein.,Éliminer les risques d'infection sexuellement transmissible.,c
OIC-188-12-B-,Quelle est la principale raison pour laquelle les parents ne sont avertis que si le dépistage néonatal révèle un résultat anormal ?,Pour éviter la panique et le stress inutiles.,Pour respecter la confidentialité des résultats.,Pour garantir un consentement éclairé avant le prélèvement.,Pour respecter les directives éthiques en matière de santé.,a
OIC-188-13-B,Quel est le principal facteur de risque de surdité congénitale ?,Antécédents familiaux de surdité,Naissance avant 32 SA et/ou poids de naissance <1800g,Limitation de l’abduction uni ou bilatérale de hanche,Bassin asymétrique congénital,option_b2
OIC-188-13-B-,Quelle est la principale raison pour laquelle l'allaitement maternel est recommandé pendant les 6 premiers mois ?,Pour faciliter la diversification alimentaire.,Pour réduire le risque d'allergies.,Pour favoriser le lien mère-enfant.,Pour réduire les coûts de l'alimentation.,c
