Unnamed: 0,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option,content_raw,distractor_quality
948,OIC-342-05-A,"Quels sont les éléments du diagnostic d'une hypotension orthostatique, d'une hypoglycémie chez un patient présentant un malaise ou une perte de connaissance ?","Cette question évalue la compréhension des éléments clés du diagnostic d'une hypotension orthostatique et d'une hypoglycémie, deux causes fréquentes de malaises ou pertes de connaissance.","Baisse de la pression artérielle systolique de plus de 20 mmHg dans les 1 à 3 minutes suivant le passage à l'orthostatisme, ou baisse de la pression artérielle diastolique de plus de 10 mmHg, ou pression artérielle systolique inférieure à 90 mmHg.","Cette option décrit correctement les critères diagnostiques d'une hypotension orthostatique, qui est une cause fréquente de malaises ou pertes de connaissance.","Glycémie veineuse basse (<0,5 g/l chez les non diabétiques - < 0,60 g/l chez les diabétiques) et correction rapide des symptômes lors de la normalisation de la glycémie.","Cette option décrit correctement les critères diagnostiques d'une hypoglycémie, qui est une autre cause fréquente de malaises ou pertes de connaissance.","Baisse de la pression artérielle diastolique de plus de 10 mmHg dans les 1 à 3 minutes suivant le passage à l'orthostatisme, ou pression artérielle systolique inférieure à 90 mmHg.","Cette option décrit correctement les critères diagnostiques d'une hypotension orthostatique, mais elle ne mentionne pas la baisse de la pression artérielle systolique, qui est également un critère important.","Glycémie veineuse basse (<0,5 g/l chez les non diabétiques - < 0,60 g/l chez les diabétiques) et pression artérielle systolique inférieure à 90 mmHg.","Cette option combine deux critères diagnostiques, mais elle ne décrit pas correctement les éléments du diagnostic d'une hypotension orthostatique ou d'une hypoglycémie. La pression artérielle systolique inférieure à 90 mmHg est un critère de l'hypotension orthostatique, mais elle n'est pas spécifique à cette condition. De plus, la mention de la glycémie veineuse basse sans la correction rapide des symptômes lors de la normalisation de la glycémie est insuffisante pour diagnostiquer une hypoglycémie.",a,"{{objectif de connaissance
|Identifiant=OIC-342-05-A
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=A
|Intitulé=Connaître les éléments du diagnostic d’une hypotension orthostatique, d’une hypoglycémie
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=5}}Diagnostic d’hypotension artérielle orthostatique ('''[[Malaise/perte de connaissance SDD-050]]'''): 

* baisse > 20 mmHg de la pression artérielle systolique (PAS) dans les 1 à 3 min suivant le passage à l’orthostatisme,
* ou baisse > 10 mmHg de la pression artérielle diastolique (PAD) dans les 1 à 3 min suivant le passage à l’orthostatisme, 
* ou pression artérielle systolique (PAS) ≤ 90 mmHg reproduisant les symptômes spontanés dans les 1 à 3 min suivant le passage à l’orthostatisme.

Diagnostic d’hypoglycémie ('''[[Convulsion SDD-120]], [[Coma et troubles de la conscience SDD-028]], [[Hypoglycémie SDD-209]]'''): constatation simultanée (triade de Whipple):: 

* de signes de neuroglucopénie: manifestation d’une dysfonction focale ou généralisée du système nerveux
* d’une glycémie veineuse basse (<0,5 g/l chez les non diabétiques - < 0,60 g/l chez les diabétiques)
* et sur la correction rapide (10-15 min) des symptômes lors de la normalisation de la glycémie. 

Dosage systématique de la glycémie chez tout patient présentant des troubles de la conscience de quelque profondeur que ce soit.",False
949,OIC-342-06-A,Quelle est la caractéristique principale d'un événement épileptique par rapport à un événement non épileptique (pseudo-crise) ?,La question évalue la compréhension de la différence entre un événement épileptique et un événement non épileptique.,La présence de mouvements cloniques,Cette option est incorrecte car les mouvements cloniques peuvent survenir dans les deux types d'événements.,La présence de conscience altérée pendant l'événement,Cette option est incorrecte car la conscience peut être altérée dans les deux types d'événements.,La présence d'une activité électrique anormale dans le cerveau,Cette option est correcte car l'activité électrique anormale est une caractéristique principale des événements épileptiques.,La présence de prodromes avant l'événement,Cette option est incorrecte car les prodromes peuvent survenir dans les deux types d'événements.,c,"{{objectif de connaissance
|Identifiant=OIC-342-06-A
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=A
|Intitulé=Connaître les caractéristiques d’un événement épileptique et non épileptique (pseudo-crise)
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=6}}
cf item 105",False
950,OIC-342-07-A,Quelle est la cause la plus fréquente d'une syncope réflexe chez un adulte en bonne santé ?,"La syncope réflexe est une perte de connaissance brève et transitoire, souvent déclenchée par un stimulus émotionnel ou une douleur. Elle est due à une réaction réflexe qui entraîne une bradycardie et une vasoconstriction.",Hypoglycémie,"L'hypoglycémie est une cause fréquente de syncope, mais elle est plus souvent associée à des facteurs de risque tels que le diabète ou l'utilisation de certains médicaments.",Hypotension orthostatique,"L'hypotension orthostatique est une cause fréquente de syncope, mais elle est plus souvent associée à des facteurs de risque tels que l'âge avancé ou l'utilisation de certains médicaments.",Crise comitiale,"La crise comitiale est une cause fréquente de syncope, mais elle est plus souvent associée à des facteurs de risque tels que l'épilepsie ou des lésions cérébrales.",Syncope vasovagale,La syncope vasovagale est la cause la plus fréquente d'une syncope réflexe chez un adulte en bonne santé. Elle est due à une réaction réflexe qui entraîne une bradycardie et une vasoconstriction.,d,"<gallery>
Fichier:Malaise2.PNG
</gallery>{{objectif de connaissance
|Identifiant=OIC-342-07-A
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=A
|Intitulé=Connaître les causes cardiovasculaires et non cardiovasculaires des syncopes/lipothymies
|Description=réflexe, par hypotension, cardiaque
|Rubrique=Étiologies
|Contributeurs=
|Ordre=7}}",False
951,OIC-342-08-A,Quelle est la cause neurologique la plus fréquente d'un malaise avec perte de connaissance partielle ou totale chez un adulte?,"La question évalue la connaissance des causes neurologiques des malaises avec perte de connaissance. Les distracteurs doivent être des causes cardiovasculaires ou non neurologiques, tandis que la réponse correcte doit être une cause neurologique.",Hypoglycémie,"La réponse correcte est l'hypoglycémie, une cause neurologique fréquente des malaises avec perte de connaissance.",Hypoxie,"L'hypoxie est une cause fréquente des malaises avec perte de connaissance, mais elle est principalement cardiovasculaire. Elle n'est pas la cause neurologique la plus fréquente.",Intoxication,"L'intoxication est une cause fréquente des malaises avec perte de connaissance, mais elle est principalement due à des toxiques ou des médicaments. Elle n'est pas la cause neurologique la plus fréquente.",Méningite,"La méningite est une cause neurologique fréquente des malaises avec perte de connaissance, mais elle est généralement associée à d'autres symptômes (fièvre, raideur de la nuque). Elle n'est pas la cause neurologique la plus fréquente.",a,"{{objectif de connaissance
|Identifiant=OIC-342-08-A
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=A
|Intitulé=Connaître les causes neurologiques des malaises, des crises épileptiques
|Description=hypoglycémie, prise de toxiques, une méningite, un arrêt de traitement, une lésion intra-cérébrale focale
|Rubrique=Étiologies
|Contributeurs=
|Ordre=8}}
HAS 

""Malaise sans perte de connaissance"" : chutes, catalepsie, drops attacks, pseudo syncope psychogène

""Malaise avec perte de connaissance partielle ou totale: troubles métaboliques dont hypoglycémie, hypoxie, intoxications",False
952,OIC-342-12-B,Quel examen est indiqué en cas de malaise ou perte de connaissance présumés d'origine épileptique ?,La question évalue la connaissance des indications d'examens complémentaires en cas de malaise ou perte de connaissance présumés d'origine épileptique.,Électrocardiogramme (ECG),"L'ECG est un examen de première intention pour évaluer les causes cardiaques des syncopes, mais il n'est pas indiqué en cas de malaise ou perte de connaissance présumés d'origine épileptique.",Électroencéphalogramme (EEG),L'EEG est l'examen de choix pour évaluer l'activité électrique du cerveau et détecter des anomalies épileptiques. Il est indiqué en cas de malaise ou perte de connaissance présumés d'origine épileptique.,Scanner cérébral (CT),"Le scanner cérébral est un examen d'imagerie qui peut être indiqué en cas de suspicion de lésion cérébrale, mais il n'est pas l'examen de première intention pour évaluer l'activité épileptique.",Imagerie par résonance magnétique (IRM),"L'IRM est un examen d'imagerie très sensible qui peut être indiqué en cas de suspicion de lésion cérébrale ou d'anomalie structurelle, mais il n'est pas l'examen de première intention pour évaluer l'activité épileptique.",b,"{{objectif de connaissance
|Identifiant=OIC-342-12-B
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=B
|Intitulé=Connaître les indications d’un électroencéphalogramme en cas de survenue d’un malaise ou d’une perte de connaissance présumés d’origine épileptique
|Description=None
|Rubrique=Examens complémentaires
|Contributeurs=
|Ordre=12}}
cf item 105",False
953,OIC-342-15-A,Quels sont les gestes d'urgence à effectuer en présence d'une crise convulsive généralisée ?,"Cette question évalue la connaissance des gestes d'urgence à effectuer en cas de crise convulsive généralisée, un élément clé de la prise en charge des patients souffrant de crises épileptiques.",Placer le patient en position latérale de sécurité et surveiller la respiration,"Cette option est correcte car elle décrit les gestes d'urgence essentiels à effectuer en présence d'une crise convulsive généralisée. La position latérale de sécurité permet de prévenir l'obstruction des voies respiratoires et de surveiller la respiration, tandis que la surveillance de la respiration est cruciale pour détecter toute complication respiratoire.",Administrer un traitement anticonvulsivant par voie orale,"Cette option est incorrecte car elle décrit une action qui ne doit pas être effectuée en présence d'une crise convulsive généralisée. Le traitement anticonvulsivant ne doit pas être administré par voie orale pendant la crise, car cela peut être dangereux et inefficace.",Placer le patient en position assise et le maintenir éveillé,Cette option est incorrecte car elle décrit une action qui n'est pas appropriée en présence d'une crise convulsive généralisée. La position assise peut augmenter le risque de blessure et le maintien éveillé n'est pas nécessaire car la crise est involontaire.,Placer le patient en position allongée et le couvrir avec une couverture,Cette option est incorrecte car elle décrit une action qui n'est pas appropriée en présence d'une crise convulsive généralisée. La position allongée peut augmenter le risque de blessure et la couverture avec une couverture n'est pas nécessaire car la crise est involontaire.,a,"{{objectif de connaissance
|Identifiant=OIC-342-15-A
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=A
|Intitulé=Connaître les gestes d’urgence à effectuer en présence d’une crise convulsive généralisée
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=15}}

{| class=""wikitable""
|cf item 105
|}",False
954,OIC-342-17-B,"Quelle est la principale recommandation pour le suivi d'un patient ayant souffert d'un malaise, syncope ou lipothymie de cause rythmique ?",Cette question évalue la compréhension des recommandations de suivi pour les patients ayant des syncopes de cause rythmique.,Surveillance régulière de l'ECG et de la pression artérielle,"Cette option est incorrecte car elle ne précise pas la principale recommandation pour le suivi. La surveillance régulière est importante, mais elle ne capture pas l'essence de la recommandation.",Prise en charge médicamenteuse pour prévenir les récidives,"Cette option est incorrecte car elle ne capture pas la principale recommandation pour le suivi. La prise en charge médicamenteuse est une option de traitement, mais elle ne capture pas l'essence de la recommandation.",Évaluation cardiologique approfondie pour identifier les facteurs de risque,"Cette option est incorrecte car elle ne capture pas la principale recommandation pour le suivi. L'évaluation cardiologique est importante, mais elle ne capture pas l'essence de la recommandation.","Surveillance régulière de l'ECG et de la pression artérielle, avec une évaluation cardiologique approfondie si nécessaire","Cette option est correcte car elle capture la principale recommandation pour le suivi. La surveillance régulière de l'ECG et de la pression artérielle, avec une évaluation cardiologique approfondie si nécessaire, est la principale recommandation pour le suivi des patients ayant des syncopes de cause rythmique.",d,"{{objectif de connaissance
|Identifiant=OIC-342-17-B
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=B
|Intitulé=Connaître les recommandations et l’organisation du suivi d’un patient vu pour malaise, syncope ou lipothymie de cause rythmique
|Description=prévention du risque de mort subite
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=17}}
suivi cardiologique - prévention du risque de mort subite",True
955,OIC-342-19-B,Un patient de 75 ans consulte pour un malaise récurrent. L'interrogatoire révèle une sensation de tête légère survenant après un changement de position. L'examen clinique est normal. Quel est le diagnostic le plus probable ?,Évaluer la connaissance des causes non cardiovasculaires des malaises.,Hypotension artérielle orthostatique,"C'est une cause fréquente de malaise chez les sujets âgés, caractérisée par une chute de la pression artérielle après un changement de position.",Hypoglycémie,"C'est une cause rare de malaise chez les sujets âgés, souvent associée à un traitement antidiabétique.",Crise comitiale,"C'est une cause possible de malaise chez les sujets âgés, mais elle est généralement associée à des antécédents d'épilepsie.",Anémie,"C'est une cause rare de malaise chez les sujets âgés, souvent associée à une perte de poids ou une fatigue.",a,"{{objectif de connaissance
|Identifiant=OIC-342-19-B
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=B
|Intitulé=Connaître les recommandations et l’organisation du suivi d’un patient vu pour malaise, hypotension artérielle orthostatique
|Description=sécurité des médicaments, sujet âgé
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=19}}
examen des traitements du patient - éducation - vigilance chez les sujets âgés",False
956,OIC-342-20-A,Quel est le traitement de première intention pour une crise comitiale généralisée chez un adulte sans antécédents d'épilepsie ?,Cette question évalue la connaissance des principes de prise en charge des crises comitiales généralisées chez l'adulte.,Benzodiazépine par voie intraveineuse,La benzodiazépine est le traitement de première intention pour une crise comitiale généralisée chez l'adulte sans antécédents d'épilepsie. Elle est administrée par voie intraveineuse pour une action rapide.,Phénytoïne par voie intraveineuse,"La phénytoïne est un anticonvulsivant utilisé dans le traitement de l'épilepsie, mais elle n'est pas le traitement de première intention pour une crise comitiale généralisée chez l'adulte sans antécédents d'épilepsie. Elle est administrée par voie intraveineuse, mais cela n'est pas le traitement de première intention.",Lorazépam par voie orale,"Le lorazépam est un anxiolytique et un sédatif qui peut être utilisé pour traiter l'anxiété, mais il n'est pas le traitement de première intention pour une crise comitiale généralisée chez l'adulte sans antécédents d'épilepsie. Il est administré par voie orale, mais cela n'est pas le traitement de première intention.",Lévétiracétam par voie orale,"Le lévétiracétam est un anticonvulsivant utilisé dans le traitement de l'épilepsie, mais il n'est pas le traitement de première intention pour une crise comitiale généralisée chez l'adulte sans antécédents d'épilepsie. Il est administré par voie orale, mais cela n'est pas le traitement de première intention.",a,"{{objectif de connaissance
|Identifiant=OIC-342-20-A
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=A
|Intitulé=Connaître les indications et les modalités de prescription d’un traitement anticonvulsivant
|Description=Savoir administrer un traitement antiépileptique de courte durée d'action (benzodiazépines)
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=20}}

{| class=""wikitable""
|cf item 105
|}",False
957,OIC-342-21-A,Quelle est la principale cause d'une crise comitiale chez un adulte en bonne santé ?,La question évalue la compréhension du mécanisme physiopathologique principal d'un malaise.,Hypoglycémie,"L'hypoglycémie est une cause fréquente de malaise chez les diabétiques, mais elle est moins probable chez un adulte en bonne santé.",Hémorragie cérébrale,"Une hémorragie cérébrale est une cause possible de malaise, mais elle est généralement associée à des symptômes neurologiques plus sévères et à une évolution plus rapide.",État de mal épileptique,"L'état de mal épileptique est une cause possible de malaise, mais il est généralement associé à des crises comitiales prolongées et répétées.",Crise comitiale isolée,"Une crise comitiale isolée est une cause possible de malaise, mais elle est généralement moins probable chez un adulte en bonne santé sans antécédents épileptiques.",d,"{{objectif de connaissance
|Identifiant=OIC-342-21-A
|Item_parent=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Item_parent_short=Malaise, perte de connaissance, crise comitiale chez l’adulte (voir item 105)
|Rang=A
|Intitulé=Connaître les principes de la prise en charge de la crise comitiale
|Description=Connaître le principe des traitements de longue durée d'action à associer au tratiement de courte durée d'action
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=21}}

{| class=""wikitable""
|cf item 105
|}",False
958,OIC-347-01-A,Quelle est la principale cause de rétention aiguë d'urine chez l'homme ?,La question évalue la connaissance des causes de rétention aiguë d'urine chez l'homme.,Hypertrophie bénigne de la prostate,La réponse est correcte. L'hypertrophie bénigne de la prostate est une cause fréquente de rétention aiguë d'urine chez l'homme.,Prostatite,La réponse est incorrecte. La prostatite est une cause moins fréquente de rétention aiguë d'urine chez l'homme.,Cancer de la prostate,La réponse est incorrecte. Le cancer de la prostate est une cause moins fréquente de rétention aiguë d'urine chez l'homme.,Lithiase urinaire,La réponse est incorrecte. La lithiase urinaire est une cause moins fréquente de rétention aiguë d'urine chez l'homme.,a,"{{objectif de connaissance
|Identifiant=OIC-347-01-A
|Item_parent=Rétention aiguë d’urine
|Item_parent_short=Rétention aiguë d’urine
|Rang=A
|Intitulé=Connaître la définition de la rétention aiguë d’urine
|Description=None
|Rubrique=Définition
|Contributeurs=Jonathan Olivier
|Ordre=1}}


== Définition de la rétention aiguë d'urine ==
Impossibilité totale et soudaine d’uriner malgré un besoin impérieux ou douloureux

== Connaître les principales causes de rétention aiguë d'urine ==
'''Obstruction mécanique :'''

* <u>Chez l’homme</u> : [[2C-127|Hypertrophie bénigne de la prostate 127 (HBP)]], [[2C-161|prostatite 161]], [[2C-310|cancer de la prostate 310]]
* <u>Chez la femme</u> : [[2C-044|Prolapsus génital sévère 44]], [[2C-300|cancer du col utérin 300]]
* <u>Chez les deux</u> : [[2C-265|Lithiase 265]]/ corps étranger vésical ou urétral, fécalome, caillotage endovésical, [[2C-314|tumeur de vessie 314]], [[2C-300|tumeurs pelviennes 300]] et [[2C-301|301]], sténose urétrale, [[2C-283|constipation 283]]

'''Anomalie de contraction détrusorienne ou sphinctérienne :'''

* <u>Vessie claquée</u> 
* [[2C-092|<u>Neuropathies périphériques</u> 92]] : Polyneuropathie diabétique/ alcoolique, syndrome de Guillain-Barré, syndrome de la queue de cheval, Postopératoire (chirurgie pelvienne)
* [[2C-093|<u>Neuropathies centrales</u> 93]] : [[2C-104|Sclérose en plaques 104]], [[2C-106|maladie de Parkinson 106]], lésions cérébrales, médullaires..<u>.</u>
* <u>Latrogène</u> : analgésie péridurale, anticholinergique, opiacée, antiparkinsoniens, [[2C-074|benzodiazépines 74]]",False
959,OIC-347-02-B,Quelle est la principale cause de rétention aiguë d'urine ?,La question évalue la compréhension de la physiopathologie de la rétention aiguë d'urine.,Une obstruction mécanique,C'est la cause la plus fréquente de rétention aiguë d'urine.,Une anomalie de contraction détrusorienne,"Bien que possible, cette anomalie est moins fréquente que l'obstruction mécanique.",Une infection urinaire,"L'infection urinaire peut provoquer une rétention aiguë d'urine, mais ce n'est pas la cause principale.",Une maladie neurologique,"Une maladie neurologique peut provoquer une rétention aiguë d'urine, mais ce n'est pas la cause principale.",a,"{{objectif de connaissance
|Identifiant=OIC-347-02-B
|Item_parent=Rétention aiguë d’urine
|Item_parent_short=Rétention aiguë d’urine
|Rang=B
|Intitulé=Connaître la physiopathologie de la rétention aiguë d’urine
|Description=None
|Rubrique=Physiopathologie
|Contributeurs=Jonathan Olivier
|Ordre=2}}

*Une miction normale requiert:
**un col vésical s’ouvrant volontairement
**un urètre sans rétrécissement
**une vessie se contractant grâce au muscle détrusor
**un système nerveux permettant une contraction détrusorienne et une relaxation sphinctérienne simultanées.

*La rétention aiguë d’urine peut donc être provoquée par :
**une obstruction mécanique
**une anomalie de contraction détrusorienne",False
960,OIC-347-03-A,Quelle est la principale cause de rétention aiguë d'urine chez un homme de 65 ans présentant une hypertrophie bénigne de la prostate et une constipation sévère ?,"La question évalue la compréhension des causes de rétention aiguë d'urine chez un homme de 65 ans, en particulier la relation entre l'hypertrophie bénigne de la prostate et la constipation.",Lithiase urinaire,"La lithiase urinaire est une cause possible de rétention aiguë d'urine, mais elle n'est pas la principale cause chez un homme de 65 ans présentant une hypertrophie bénigne de la prostate et une constipation sévère.",Infections urinaires,"Les infections urinaires peuvent causer une rétention aiguë d'urine, mais elles ne sont pas la principale cause chez un homme de 65 ans présentant une hypertrophie bénigne de la prostate et une constipation sévère.",Syndrome de Guillain-Barré,"Le syndrome de Guillain-Barré peut causer une rétention aiguë d'urine, mais il n'est pas la principale cause chez un homme de 65 ans présentant une hypertrophie bénigne de la prostate et une constipation sévère.",Hypertrophie bénigne de la prostate et constipation sévère,La hypertrophie bénigne de la prostate et la constipation sévère sont des causes fréquentes de rétention aiguë d'urine chez un homme de 65 ans. Elles sont la principale cause dans ce cas.,d,"{{objectif de connaissance
|Identifiant=OIC-347-03-A
|Item_parent=Rétention aiguë d’urine
|Item_parent_short=Rétention aiguë d’urine
|Rang=A
|Intitulé=Connaître les principales causes de rétention aiguë d’urine
|Description=None
|Rubrique=Étiologies
|Contributeurs=
|Ordre=3}}
·        '''Obstruction mécanique :'''

o  Chez l’homme : [[Hypertrophie bénigne de la prostate]] [[Hypertrophie bénigne de la prostate|127 (HBP)]], [[Infections urinaires de l'enfant et de l'adulte|prostatite 161]], [[Tumeurs de la prostate|cancer de la prostate 310]]

o  Chez la femme : [[Tuméfaction pelvienne chez la femme|Prolapsus génital sévère 44]], [[Tumeurs du col utérin, tumeur du corps utérin|cancer du col utérin 300]]

o  Chez les deux : [[Lithiase urinaire|Lithiase 265]]/ corps étranger vésical ou urétral, fécalome, [[Hématurie|caillotage endovésical]], [[Tumeurs vésicales|tumeur de vessie 314]], tumeurs pelviennes 300 et [[Tumeurs du colon et du rectum|301]], sténose urétrale, [[Constipation chez l'enfant et l'adulte|constipation 283]]

·        '''Anomalie de contraction détrusorienne ou sphinctérienne :'''

o  Vessie claquée 

o  [[Déficit moteur et/ou sensitif des membres|Neuropathies périphériques 92]] : Polyneuropathie diabétique/ alcoolique, syndrome de Guillain-Barré, syndrome de la queue de cheval, Postopératoire (chirurgie pelvienne)

o  [[Compression médullaire non traumatique et syndrome de la queue de cheval|Neuropathies centrales 93]] : [[Sclérose en plaques|Sclérose en plaques 104]], [[Maladie de Parkinson|syndromes parkinsonniens 106]], lésions cérébrales, médullaires...

o  Iatrogène : analgésie péridurale, anticholinergiques, opiacés, antiparkinsoniens, [[Prescription et surveillance des psychotropes (voir item 330)|benzodiazépines 74]]",False
961,OIC-347-04-A,Quels sont les éléments cliniques caractéristiques de la rétention aiguë d'urine ?,"La rétention aiguë d'urine se caractérise par l'impossibilité d'uriner malgré une réplétion vésicale. Les éléments cliniques caractéristiques incluent la présence d'un globe vésical, une douleur sus-pubienne, et parfois une agitation. L'interrogatoire doit rechercher des antécédents urologiques et des symptômes associés. L'examen clinique doit inclure un toucher rectal chez l'homme et des touchers pelviens chez la femme pour éliminer d'autres causes.","Douleur abdominale basse, absence de globe vésical, et agitation","Cette option est incorrecte car elle ne mentionne pas la présence d'un globe vésical, qui est un élément clinique caractéristique de la rétention aiguë d'urine.","Douleur sus-pubienne, globe vésical, et impossibilité d'uriner","Cette option est correcte car elle décrit les éléments cliniques caractéristiques de la rétention aiguë d'urine : douleur sus-pubienne, globe vésical, et impossibilité d'uriner.","Fièvre, hématurie, et dysurie","Cette option est incorrecte car elle décrit des symptômes associés à la rétention aiguë d'urine, mais pas les éléments cliniques caractéristiques de la rétention aiguë d'urine.","Matité sus-pubienne, toucher rectal normal, et impossibilité d'uriner","Cette option est incorrecte car elle ne mentionne pas la présence d'un globe vésical, qui est un élément clinique caractéristique de la rétention aiguë d'urine.",b,"{{objectif de connaissance
|Identifiant=OIC-347-04-A
|Item_parent=Rétention aiguë d’urine
|Item_parent_short=Rétention aiguë d’urine
|Rang=A
|Intitulé=Connaître les éléments cliniques de la rétention aiguë d’urine
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=Jonathan Olivier
|Ordre=4}}


*Classiquement, le patient se présente aux urgences pour [[2C-269|une douleur sus-pubienne 269]] et l’impossibilité d’uriner malgré réplétion vésicale, parfois avec agitation.

*<u>Interrogatoire</u> : Antécédents urologiques, symptômes associés (fièvre, hématurie, troubles du transit) symptômes précédent la rétention (dysurie, sensation de mauvaise vidange vésicale), traitements habituels.

*<u>Examen clinique</u> : Présence d’un globe vésical caractérisé par une voussure hypogastrique et une matité sus-pubienne. Le toucher rectal chez l’homme est nécessaire afin de faire le diagnostic étiologique (fécalome, HBP, prostatite, cancer de la prostate) et les touchers pelviens chez la femme (prolapsus, tumeur pelvienne, fécalome).

*Il faut éliminer des fausses [[2C-125|incontinences urinaires 125]] ; ici, il s'agit d'une incontinence par regorgement.",False
962,OIC-347-08-A,Quels sont les examens complémentaires à réaliser après le drainage vésical en cas de rétention aiguë d'urine ?,La question évalue la connaissance des examens complémentaires à réaliser après le drainage vésical en cas de rétention aiguë d'urine.,"Créatininémie, ionogramme sanguin, échographie du haut appareil urinaire","Cette option est correcte car elle inclut les examens complémentaires à réaliser après le drainage vésical en cas de rétention aiguë d'urine, tels que la créatininémie, l'ionogramme sanguin et l'échographie du haut appareil urinaire.","ECBU systématique, échographie vésicale et prostatique","Cette option est incorrecte car elle ne mentionne pas la créatininémie et l'ionogramme sanguin, qui sont des examens complémentaires importants à réaliser après le drainage vésical en cas de rétention aiguë d'urine.","Créatininémie, ionogramme sanguin, échographie vésicale","Cette option est incorrecte car elle ne mentionne pas l'échographie du haut appareil urinaire, qui est un examen complémentaire important à réaliser après le drainage vésical en cas de rétention aiguë d'urine.","ECBU systématique, échographie vésicale et prostatique, ionogramme sanguin","Cette option est correcte car elle inclut tous les examens complémentaires à réaliser après le drainage vésical en cas de rétention aiguë d'urine, tels que l'ECUB systématique, l'échographie vésicale et prostatique, et l'ionogramme sanguin.",a,"{{objectif de connaissance
|Identifiant=OIC-347-08-A
|Item_parent=Rétention aiguë d’urine
|Item_parent_short=Rétention aiguë d’urine
|Rang=A
|Intitulé=Connaître les indications et les examens biologiques et d’imagerie de première intention
|Description=None
|Rubrique=Examens complémentaires
|Contributeurs=Jonathan Olivier
|Ordre=8}}


*Les examens complémentaires sont réalisés après le drainage vésical.

*Examens à la recherche de complications:
**Créatininémie
**Ionogramme sanguin (hyperkaliémie, hyponatrémie, acidose)
**Echographie du haut appareil urinaire (recherche de dilatation)

*Examens à visée étiologique :
**ECBU systématique
**Echographie vésicale et prostatique (tumeur/lithiase vésicale, épaississement  du détrusor,  volume prostatique)

<br />",False
