id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-132-05-A,Quels sont les diagnostics différentiels de la maladie d’Alzheimer et des maladies apparentées ?,La maladie d'Alzheimer est une maladie incurable.,"Les troubles neuro-cognitifs peuvent être induits par des pathologies médicales curables comme les carences vitaminiques (B12, B9) ou l'intoxication au monoxyde de carbone.",La maladie d'Alzheimer est une maladie contagieuse.,Les troubles neuro-cognitifs sont toujours liés à la vieillesse.,b,4
OIC-132-06-A,"Selon le DSM 5, quels sont les troubles neurocognitifs majeurs ou légers ?",La maladie d'Alzheimer est la seule cause possible.,Les causes possibles incluent la maladie d'Alzheimer et la dégénérescence fronto-temporale.,Toutes les options sont correctes.,Il n'y a pas de causes connues.,c,0
OIC-132-07-A,Quel est l'objectif principal de l'utilisation d'outils de repérage de troubles neurocognitifs ?,Faire un diagnostic définitif sans examen médical,Évaluer la sévérité d'une atteinte cognitive et orienter les investigations,Mesurer uniquement la mémoire et l'encodage,Diagnostiquer automatiquement les troubles neurocognitifs sans examen médical,b,4
OIC-132-08-A,Quel est l&#39;objectif principal des examens biologiques dans le cadre d&#39;un trouble neuro-cognitif ?,Diagnostiquer directement la maladie sous-jacente,Rechercher des facteurs qui pourraient aggraver les troubles cognitifs et identifier des comorbidités associées,Évaluer l&#39;impact de la maladie sur le système immunitaire,Déterminer la cause première du trouble neuro-cognitif,b,4
OIC-132-09-A,Quelle est la première étape dans la prise en charge d'un patient avec trouble neuro-cognitif ?,Annonce du diagnostic au patient et à ses proches,Mise en place de l'ALD 15,Interventions non médicamenteuses,Prise en charge des autres comorbidités,option_a,0
OIC-132-10-A,Quels sont les éléments à prendre en compte pour protéger un patient avec trouble neuro-cognitif ?,Seulement la gestion administrative et financière.,"Tous les éléments mentionnés dans le texte (risques liés à l’environnement, capacités du patient à gérer les médicaments, conduite automobile, gestion administrative et financière, relations avec son entourage, état de santé physique et psychologique de l’aidant).",Seulement la conduite automobile.,Seulement les relations du patient avec son entourage.,b,4
OIC-132-11-B,Quels sont les principaux troubles du comportement associés aux maladies responsables d'un trouble neuro-cognitif ?,"Seuls la dépression, l'anxiété et l'apathie",Tous les symptômes listés dans le tableau,"La dépression, l'anxiété, l'irritabilité/labilité et l'exaltation/euphorie","Seuls la désinhibition, les idées délirantes et les hallucinations",b,4
OIC-132-12-B,"Quels sont les grands principes de la prise en charge hiérarchisée, médico-psycho-sociale et médicamenteuse devant une agitation ou une agressivité dans un contexte de trouble neuro-cognitif ?","Éliminer d'abord le syndrome confusionnel, puis rechercher les facteurs déclenchant ou aggravant des troubles du comportement.",Protéger le patient et se protéger en privilégiant les approches non médicamenteuses avant de recourir à l'approche médicamenteuse.,Privilégier immédiatement l'approche médicamenteuse avec des benzodiazépines ou antipsychotiques atypiques sans essayer d'autres méthodes.,Réévaluer la pertinence des approches médicamenteuses et non médicamenteuses après avoir protégé le patient et se protéger.,b,4
OIC-132-13-B,Quels sont les éléments physiopathologiques de la maladie d'Alzheimer ?,La présence de plaques amyloïdes et de dégénérescences neurofibrillaires,L'activation de la neuroinflammation et une perte neuronale,Les lésions vasculaires ischémiques diffuses ou lacunaires et les micro-hémorragies,La présence d'un virus dans le cerveau,option_a,4
OIC-132-14-B,Quels sont les éléments cliniques positifs qui permettent de poser le diagnostic d'une dégénérescence fronto-temporale (DFT) ?,"Troubles du comportement, syndrome dysexécutif et atrophie frontale et temporaire","Syndrome pyramidal, astasie-abasie et antécédents familiaux de DFT","Atteinte exécutive comportementale, désinhibition et impulsivité","Troubles du comportement, syndrome dysexécutif et atteinte exécutive comportementale",option_a,3
OIC-132-15-B,Quels sont les objectifs de l'imagerie cérébrale dans le cas d'un trouble neurocognitif de découverte récente ?,Seul objectif : éliminer une cause curable,Seul objectif : obtenir des éléments morphologiques pouvant orienter vers une étiologie,Les deux objectifs sont : éliminer une cause curable et obtenir des éléments morphologiques pouvant orienter vers une étiologie,"Aucun objectif, l'imagerie cérébrale n'est pas nécessaire",c,4
OIC-132-16-B,Quel est l&#39;exemple donné dans le contenu éducatif pour illustrer un trouble cognitif du sujet âgé ?,Une tomodensitométrie (TDM) d&#39;un HSD chronique,Un scanner cérébral d&#39;un patient atteint de démence,Une échographie cardiaque d&#39;un sujet âgé,Une radiographie thoracique d&#39;un patient souffrant d&#39;asthme,a,0
OIC-133-01-A,Quel est le concept d'autonomie ?,La capacité à faire ce que l'on veut sans être contrôlé par les autres.,La capacité de se gouverner soi-même et d'établir ses propres lois.,L'impossibilité pour une personne d'effectuer les activités de la vie quotidienne sans aide.,Le fait de dépendre des autres pour faire les choses.,b,4
OIC-133-02-B,Quels sont les critères utilisés pour calculer le score GIR ?,"Cohérence, Orientation, Toilette et Habillage","Alimentation, Élimination urinaire et fécale, Transfert et Déplacement à l’intérieur","Communication à distance, Déplacement à l’extérieur, Se lever et Se coucher",Toutes les variables discriminantes mentionnées dans le texte,d,0
OIC-133-03-A,Quelle est la bonne définition de la séquence de Wood ?,"La maladie, l'incapacité et le handicap sont des étapes consécutives dans la perte d'autonomie fonctionnelle.",La déficience est une anomalie physique sans conséquence pathologique.,L'incapacité est un désavantage résultant de l'anomalie physique.,Le handicap est la cause première de la perte d'autonomie fonctionnelle.,option_a,4
OIC-133-04-A,Quelle est l'échelle utilisée pour déterminer la capacité de la personne à réaliser les gestes courants de la vie quotidienne intéressant le corps ?,Echelle de Lawton,Echelle de Katz,ADL,IADL,c,0
OIC-133-05-B,Quels sont les principaux facteurs de risque et précipitants l'acquisition de la dépendance iatrogène liée à l'hospitalisation ?,"Le syndrome d’immobilisation, la confusion aiguë, la dénutrition, les chutes et l’incontinence urinaire","La dénutrition, les chutes et les effets indésirables des médicaments","Les chutes, l'incontinence urinaire et le syndrome d'immobilisation","Le syndrome d’immobilisation, la confusion aiguë et les effets indésirables des médicaments",option_a,4
OIC-133-06-B,Quelle est la conséquence principale de la dépendance pour le patient ? ,L'épuisement physique,La souffrance psychologique,L'isolement social,Le risque de maltraitance,option_a,3
OIC-133-07-A,Quelles sont les aides financières possibles selon le degré d’autonomie évaluée par la grille GIR ?,"Aides financières versées par les caisses de retraite et/ou les mutuelles au cas par cas, uniquement pour les personnes ayant un GIR 5 à 6.","Allocation personne âgée (APA) permet le financement des aides à domicile, du portage des repas, de certains aménagements du domicile ou l'accueil en EHPAD, soumis à conditions de ressources.",Aides financières versées par les caisses de retraite et/ou les mutuelles uniquement pour les personnes ayant un GIR 1 à 4.,"Allocation personne âgée (APA) permet le financement des aides à domicile, du portage des repas, de certains aménagements du domicile ou l'accueil en EHPAD, sans conditions de ressources.",b,3
OIC-133-08-A,Quelle mesure juridique est destinée à protéger une personne majeure qui n'est plus en état de veiller sur ses propres intérêts ?,Sauvegarde de justice,Curatelle / curatelle renforcée,Tutelle,Mandat de protection future,c,0
OIC-133-09-B,Quels sont les dispositifs d’hébergement collectif pour les SA dépendants ?,Les EHPAD et les Résidences autonomie.,"Les EHPA, les Accueillant familiaux et les Unités de soins longue durée.",Les EHPA et les Établissements de soins de longue durée.,Les Résidences autonomie et les Établissements d’hébergement pour personnes âgées dépendantes (EHPAD).,b,0
OIC-134-01-A,La définition de la douleur selon l'Association internationale pour l'étude de la Douleur est : ,Une expérience sensorielle uniquement,Une expérience sensorielle et émotionnelle associée à une lésion tissulaire réelle ou potentielle,Un phénomène exclusivement biologique,Une incapacité à communiquer,b,4
OIC-134-02-B,Quels sont les trois grands types de douleurs sur une base physiopathologique ?,"Les douleurs par excès de stimulations nociceptives, les douleurs neuropathiques et les douleurs nociplastiques.","Les douleurs viscérales, les douleurs neuropathiques et les douleurs nociplastiques.","Les douleurs aiguës, les douleurs chroniques et les douleurs nociceptives.","Les douleurs par excès de stimulations nociceptives, les douleurs viscérales et les douleurs neuropathiques.",A,4
OIC-134-03-A,Quel est l&#39;objectif principal de l&#39;évaluation de la douleur chronique ?,Dépistage et diagnostic de la nature de la douleur du patient,Evaluer les symptômes et signes cliniques associés à la douleur,"Évaluer l&#39;efficacité, la tolérance et l&#39;observance au traitement antalgique",Prendre en compte différentes dimensions de la douleur chronique et son retentissement,D,4
OIC-134-04-A,Quel est le but principal de l'évaluation de la douleur chronique ?,Dépistage et diagnostic de la nature de la douleur du patient,"Evaluer la localisation de la douleur, son caractère diffus ou focal, son irradiation éventuelle, ses caractéristiques (type de douleur, facteurs diminuant ou augmentant la douleur…), les symptômes et signes cliniques associés",Evaluer l'intensité de la douleur en favorisant l'auto-évaluation par le patient à l'aide d'échelles validées,"Evaluer l'efficacité, la tolérance et l'observance au traitement antalgique médicamenteux ou non",c,3
OIC-134-05-B,Quel est le pourcentage de patients douloureux chroniques qui bénéficient d'une prise en charge dans un centre ou une structure spécialisés douleur ?,10%,20%,Moins de 3 % ,50%,c,4
OIC-134-06-A,Quels sont les objectifs de l’évaluation d’une douleur chronique chez un adulte ?,Dépistage et diagnostic de la nature de la douleur,"Evaluer la localisation, le caractère diffus ou focal, l’irradiation éventuelle, les symptômes et signes cliniques associés",Evaluer l’intensité de la douleur en favorisant l’auto-évaluation par le patient à l’aide d’échelles validées,"Evaluer l’efficacité, la tolérance et l’observance au traitement antalgique",c,0
OIC-134-07-A,Quelles sont les principales étiologies des douleurs nociceptives ?,Les douleurs traumatiques et/ou per et postopératoires,Les douleurs inflammatoires,"Les douleurs mécaniques, liées au mouvement",Toutes les options sont correctes,D,5
OIC-134-08-A,Quelle est la principale différence entre les douleurs neuropathiques et les douleurs nociceptives ?,"Les douleurs neuropathiques sont causées par une lésion ou une maladie du système somatosensoriel, tandis que les douleurs nociceptives sont liées à une activation anormale des nocicepteurs.","Les douleurs neuropathiques sont uniquement associées à la douleur spontanée continue, tandis que les douleurs nociceptives sont associées à la douleur provoquée.","Les douleurs neuropathiques se situent dans un territoire neuro-anatomique compatible avec une lésion nerveuse périphérique ou centrale, tandis que les douleurs nociceptives ne suivent pas ce modèle.","Les douleurs neuropathiques sont toujours associées à des paresthésies/dysesthésies dans le territoire douloureux, tandis que les douleurs nociceptives n'ont pas ces caractéristiques.",a,4
OIC-134-09-A,Quels sont les objectifs d’un traitement antalgique adéquat pour la douleur cancéreuse ?,Une douleur de fond absente ou d’intensité faible.,Le respect du sommeil.,Moins de 4 accès douloureux par jour avec une efficacité des traitements > à 50 %.,"Des activités habituelles, qui bien que limitées par l’évolution du cancer, restent possibles.",C,0
OIC-134-10-A,Quels sont les 4 piliers de la prise en charge de la douleur chez le sujet âgé ?,"Repérage, Evaluation, Traitement et Ré-Évaluation","Prise en compte des co-morbidités, Traitements chroniques, Évaluation cognitive et Prise en charge médicamenteuse","Recherche de signes d'appel, Bilan gériatrique, Autoévaluation et Hétéroévaluation","Prise en compte des difficultés cognitives, Adaptation des traitements, Réduction de la polymédication et Optimisation de la balance bénéfice-risque",A,0
OIC-134-11-A,Quelle est la définition d'une douleur nociplastique ?,Une douleur liée à une altération de la nociception malgré l'absence de preuve d'une lésion tissulaire activant les nocicepteurs ou d'une maladie ou lésion affectant le système somato-sensoriel.,Une douleur causée par un traumatisme physique ou psychologique.,Une douleur chronique sans cause identifiable.,Une douleur liée à une altération de la nociception due à une maladie ou lésion affectant le système somato-sensoriel.,A,4
OIC-136-01-B,Quel est l'objectif à terme en matière d'anesthésie ambulatoire en France ?,Atteindre 50% d'interventions ambulatoires,Atteindre 70% d'interventions ambulatoires,Augmenter le nombre de césariennes,Réduire le nombre d'endoscopies digestives,option_b,4
OIC-136-02-A,"Quelle est la mortalité directement imputable à l’anesthésie en France, selon les données disponibles ?",1 décès pour 10 000 anesthésies (début des années 1980),1 décès pour 150 000 anesthésies (1999),1 décès pour 200 000 anesthésies (actuellement),Aucune mortalité directement imputable à l’anesthésie en France,c,4
OIC-136-03-A,Quel est l&#39;objectif principal du décret sur l&#39;anesthésie ?,Améliorer les résultats des patients en réduisant le temps d&#39;attente avant l&#39;intervention.,Assurer la sécurité du patient en mettant en place un processus anesthésique complet et continu.,Réduire les coûts liés aux soins de santé en minimisant le nombre d&#39;anesthésies nécessaires.,Améliorer la communication entre les professionnels de la santé en créant un système de notation unique.,b,4
OIC-136-04-A,Quels sont les traitements dont l’adaptation posologique est nécessaire en raison des risques en péri-opératoire ?,"Antiagrégant plaquettaire, anticoagulant et diurétique","Antagoniste du SRAA, biguanide et sulfamide ou glinide","Insulines, corticothérapie au long cours et prévention des infections liées aux soins",Tous les traitements mentionnés dans le tableau 1,d,4
OIC-136-05-A,"Quel est le type d'anesthésie qui peut être réalisé par tout médecin, quelle que soit sa spécialité ?",Anesthésie générale,Anesthésie locorégionale,Anesthésie locale,Anesthésie périphérique,c,3
OIC-136-06-A,Quel est le principal objectif de l'anesthésie générale ?,Réduire les douleurs post-opératoires,Induire un état d'insensibilité à la douleur pendant une intervention chirurgicale,Améliorer la circulation sanguine,Augmenter la pression artérielle,b,4
OIC-136-07-A,"Quels sont les principes, indications et principales complications d’une anesthésie locorégionale ?",L'anesthésie locorégionale est une technique qui permet de bloquer la douleur dans un seul membre du corps.,"L'anesthésie locorégionale est indiquée pour les interventions chirurgicales mineures, telles que l'extraction dentaire ou la ponction veineuse.","Les principales complications d’une anesthésie locorégionale incluent des troubles respiratoires, une hypotension et une perte de conscience.",L'anesthésie locorégionale est une technique qui permet de bloquer la douleur dans tout le corps.,b,3
OIC-136-08-B,Quel est le mécanisme d'action des anesthésiques locaux lors d'une anesthésie locorégionale ?,Ils bloquent les canaux potassiques,Ils bloquent les canaux sodiques voltages dépendants,Ils inhibent la libération de neurotransmetteurs,Ils stimulent l'activité nerveuse,b,4
OIC-136-09-B,Quels sont les principaux anesthésiques locaux utilisés ?,La lidocaïne,La mépivacaîne et la bupivacaîne,La ropivacaïne,Toutes les options sont correctes,D,5
OIC-136-10-B,Quels sont les deux types de douleurs lors du travail ?,Viscérales uniquement,Somatiques uniquement,Viscérales et somatiques,Inconnus,c,4
OIC-136-11-A,Quelle est la technique de choix pour l'analgésie/anesthésie obstétricale ?,Anesthésie générale,Anesthésie péri médullaire,Anesthésie locale,Anesthésie locorégionale,b,3
OIC-136-12-B,Quel est le but principal de la réhabilitation précoce après chirurgie (RAC) ?,Réduire les coûts médicaux,Favoriser le rétablissement précoce des capacités du patient après la chirurgie,Améliorer la qualité de vie du patient post-opératoire,Augmenter la durée d'hospitalisation,b,4
OIC-142-01-B,"Quels sont les soins palliatifs associés aux situations de maternité, périnatalité, réanimation néonatale ?",Sont uniquement réservés aux enfants atteints d’une maladie grave engageant le pronostic vital,"Incluent l’accompagnement du ''deuil'' des familles après la mort de l’enfant, et peuvent être concomitants à d’éventuels soins curatifs","Sont uniquement réservés aux enfants atteints d’une maladie grave engageant le pronostic vital, et ne s’arrêtent pas à la mort de l’enfant",Incluent uniquement les traitements antalgiques et/ou sédatifs en cas de symptômes,b,4
OIC-142-02-B,Quelle est la caractéristique principale du deuil périnatal ?,Il n'est pas traumatique,Il est toujours traumatique,Il dépend des circonstances de la naissance ou de la mort,Il ne nécessite aucun accompagnement spécialisé,b,0
OIC-145-01-A,Quelle est la définition des maladies infectieuses transmissibles ?,Elles sont causées par un agent infectieux et se transmettent entre individus.,Toutes les maladies transmissibles sont contagieuses.,Seules les maladies contagieuses sont considérées comme des maladies infectieuses transmissibles.,Elles ne sont pas causées par un agent infectieux.,option_a,4
OIC-145-02-B,Quel est l'objectif principal de la surveillance des maladies infectieuses transmissibles ?,Identifier les causes de ces maladies,Décrire les maladies et étudier leurs facteurs de risque pour mettre en place des mesures de prévention et contrôle,Fournir des informations sur la résistance aux antibiotiques,Suivre l'évolution des taux d'infection dans une population,b,4
OIC-145-03-B,"En France, la surveillance des maladies infectieuses est principalement assurée par :",Les hôpitaux uniquement,Santé Publique France et les Agences Régionales de Santé (ARS),Les Centres Nationaux de Référence (CNR) et les réseaux de surveillance nationaux,Le ministère chargé de la santé uniquement,b,4
OIC-145-04-B,"Quel est le rapport entre le nombre de personnes atteintes d'une maladie dans une population à un moment donné, et l'ensemble de cette population ? ",Incidence,Prévalence,Taux d'attaque,Nombre de reproduction de base (R0),option_b,3
OIC-145-05-B,Quelle est la définition de la sensibilité dans le contexte des examens diagnostiques ?,Proportion de sujets classés malades parmi l’ensemble des sujets réellement atteints de la maladie,Proportion de sujets classés non malades parmi l’ensemble des sujets non atteints par la maladie,Proportion de sujets malades parmi les sujets classés malades (dont le résultat du test est positif),Proportion de sujets non malades parmi les sujets classés non malades (dont le résultat du test est négatif),option_a,4
OIC-145-06-B,Quelle est la principale mission de Santé Publique France en matière de surveillance des maladies infectieuses transmissibles ?,La prévention et le contrôle des épidémies,La collecte et l'analyse de données sur les maladies infectieuses,L'alerte sanitaire en cas de menace pour la santé publique,La formation des professionnels de la santé,option_b,3
OIC-145-07-B,Quelle est la définition d'une infection endogène ? ,Lorsque le réservoir des agents infectieux se situe en-dehors de l’hôte infecté,"Lorsque le réservoir est le microbiote (ensemble des microorganismes commensaux hébergés au niveau de la peau, des muqueuses, du tube digestif)",Lorsque le vecteur transporte l'agent infectieux,Lorsque la source multiplie habituellement l'agent infectieux,option_b,4
OIC-145-08-A,Quels sont les modes de transmission des maladies infectieuses ?,Seul le contact direct,"Le contact direct, les gouttelettes et l'air",Les gouttelettes et l'environnement,Tous les modes de transmission sont possibles,b,4
OIC-145-09-B,Quel est le mode de transmission de la rubéole ? ,Transmission horizontale directe d'une personne à une autre,Transmission verticale de la mère à l'enfant,Transmission horizontale indirecte entre le réservoir et l'hôte par un intermédiaire,Transmission horizontale directe d'un animal à une personne (zoonose),option_a,4
OIC-145-10-A,Quels sont les deux principaux acteurs impliqués dans le circuit de déclaration obligatoire d'une maladie infectieuse transmissible ?,Les médecins et les biologistes,Les épidémiologistes et les médecins inspecteurs des Agences Régionales de Santé,Les patients concernés et leurs entourages,Les autorités sanitaires et les professionnels de la santé,b,0
OIC-145-11-B,Quels sont les objectifs des Centres nationaux de référence (CNR) en matière de surveillance épidémiologique ?,Seuls responsables de l'animation d'un réseau de laboratoires,Contribution à la surveillance épidémiologique par l'animation d'un réseau et la réalisation des analyses nécessaires,Sont uniquement chargés du conseil scientifique ou technique,Seuls responsables de l'alerte immédiate en cas de risque pour la santé publique,b,4
OIC-145-12-A,Quels sont les principaux objectifs des mesures de prévention des maladies infectieuses interhumaines et environnementales ?,Contrôler uniquement le réservoir ou la porte de sortie de l'agent infectieux.,"Agir sur la susceptibilité de l'hôte, contrôler les vecteurs animés ou inertes et interrompre la chaîne de transmission.",Se concentrer uniquement sur l'hygiène des mains et les précautions standards en milieu de soin.,"Contrôler uniquement le réservoir, agir sur la susceptibilité de l'hôte et interrompre la chaîne de transmission.",b,4
OIC-145-13-A,Quelle est la liste des 52 maladies nécessitant des mesures d'éviction ou d'isolement en collectivités ?,La liste est disponible sur le site internet de l'INVS.,La liste est disponible sur le site internet du Haut Conseil de la Santé Publique (HCSP).,"La liste n'est pas disponible en ligne, il faut contacter directement les services de santé.",La liste ne comporte que 10 maladies.,b,3
OIC-145-14-B,Quel est l'un des principaux objectifs du réseau Sentinelles ?,Développer des traitements médicaux innovants,"Constituer de grandes bases de données en médecine générale et en pédiatrie, à des fins de veille sanitaire et de recherche",Mettre en place un système national de surveillance pour les maladies infectieuses transmissibles,Favoriser la formation continue des professionnels de santé,b,4
OIC-153-01-A,Quel est le principal avantage des prothèses biologiques par rapport aux prothèses mécaniques ?,Elles nécessitent une anticoagulation au long cours.,Elles sont plus coûteuses.,Elles ne nécessitent pas d'anticoagulation au long cours si le rythme est sinusal.,Elles ont une durabilité inférieure à celle des prothèses mécaniques.,c,4
OIC-153-02-A,Quels sont les principaux facteurs de risque pour les complications thrombo-emboliques chez les porteurs de prothèses valvulaires ?,L'âge et le sexe,"La présence d'une fibrillation atriale ou dysfonction ventriculaire gauche, la position de la prothèse (mitrale/tricuspide versus aortique) et l'utilisation d'une prothèse mécanique d'ancienne génération",L'insuffisance rénale et les anomalies du métabolisme calcique,La présence d'un trouble de coagulation et la prise d'anticoagulants,b,4
OIC-153-03-A,Quelle est la fréquence recommandée pour le suivi clinique chez le médecin traitant des porteurs de prothèses valvulaires ?,Annuellement,Trimestriellement,Mensuellement,Sécuritément selon les besoins individuels,option_b,0
OIC-153-04-A,Quelle est la principale cause des endocardites infectieuses précoces (<1 an après l'implantation) sur prothèse valvulaire ?,Contamination péri-opératoire,Porte d'entrée cutanée,Infection dentaire,Infection digestive,option_a,4
OIC-153-05-A,Quelle est la cible d'INR recommandée pour les porteurs de prothèses mécaniques en fonction du risque thrombotique de la prothèse et des facteurs de risques liés au patient ?,"2,5","3,0","4,0",INR fluctuant,b,3
OIC-153-06-B,Quelles sont les deux principales origines des désinsertions de prothèse valvulaire ?,Calcifications importantes et endocardite infectieuse délabrante,Lâchage de suture ou fuite paravalvulaire et endocardite infectieuse délabrante,Hémolyse et anémie,Choc cardiogénique et syndrome inflammatoire aspécifique,b,4
OIC-156-01-A,Quelle est la définition générale des Infections Ostéo-Articulaires (IOA) ?,Multiplication d'un agent infectieux au sein du tissu osseux et/ou articulaire.,Infection des tissus synoviaux puis des structures péri-articulaires.,Infection d'un disque intervertébral (discite) et des corps vertébraux adjacents (spondylite).,"Forme aiguë hématogène d'ostéite, la plus fréquente chez l'enfant.",option_a,4
OIC-156-02-B,Quelle est la prévalence des infections ostéo-articulaires (IOA) chez l'enfant en France ?,10/100 000 habitants/an,22/100 000 / an (80 / 100 000 chez l’enfant âgé de moins de 1 an),50/100 000 habitants/an,70/100 000 habitants/an,b,4
OIC-156-03-B,Quel est le mécanisme de survenue le plus fréquent des Infections Ostéo-Articulaires (IOA) chez l'enfant ?,Inoculation directe lors d'une chirurgie ou d'un traumatisme.,"Contiguïté, extension d'une infection de proximité au système ostéo-articulaire.",Hémoculture positive : localisation secondaire osseuse ou articulaire au cours d'une bactériémie.,"Mécanisme mixte, combinant plusieurs facteurs.",option_c,4
OIC-156-04-B,Quels sont les principaux germes responsables des IOA de l'enfant ?,"Staphylococcus aureus, Streptocoque de groupe B et Escherichia coli","Kingella kingae, Pneumocoque et Streptocoque de groupe A","Salmonella sp., Staphylococcus aureus et Streptocoque de groupe A","Entérobactéries, Pasteurella multocida et Anaérobies",c,0
OIC-156-05-A,Quels sont les signes généraux d'une IOA aiguë chez l'enfant et l'adulte ?,"Douleur articulaire, impotence fonctionnelle partielle ou totale",Fièvre/hyperthermie inconstante,Absence de fièvre le plus souvent,"Rougeur, chaleur, œdème, épanchement articulaire",b,0
OIC-156-06-B,Quel est l&#39;avantage de l&#39;IRM dans le diagnostic des infections ostéo-articulaires ?,Il est facile d&#39;accès et rapide.,"Il détecte les signes précoces, tels que l&#39;oedème osseux en hyposignal T1 et hypersignal T2.",Il est rarement utile dans le diagnostic des infections ostéo-articulaires.,Il est coûteux et nécessite une longue préparation.,b,4
OIC-156-07-A,Quelle est l&#39;indication principale de la ponction articulaire en cas d&#39;arthrite aiguë ?,Pour confirmer le diagnostic de rhumatisme sélique,"Avant toute antibiothérapie, pour identifier les causes microbiologiques","Chez l&#39;enfant, uniquement si la maladie est chronique",Pour évaluer le niveau de douleur articulaire,b,4
OIC-156-08-B,Quelle est l'indication chirurgicale dans les infections ostéo-articulaires (IOA) de l'enfant et de l'adulte ?,Toujours nécessaire,Seulement en cas d'abcès ou de forme compliquée,Jamais nécessaire,Seulement dans les ostéites chroniques,b,4
OIC-156-09-A,Quelle est la principale raison d'identifier une arthrite septique chez un enfant ou un adulte ?,Pour diagnostiquer une infection ostéo-articulaire,Pour limiter le risque de complications,Pour administrer des traitements médicamenteux,Pour effectuer une chirurgie immédiate,b,4
OIC-156-10-A,Quel est le signe clinique le plus fréquent chez les patients atteints d'arthrite septique aiguë ?,Hyperthermie (fièvre),Douleurs articulaires et impotence fonctionnelle,Epanchement articulaire,Boiterie,B,3
OIC-156-11-B,Quels sont les complications d'une arthrite septique aiguë ?,Sepsis et choc septique,Abcès des parties molles adjacentes,Ostéite de contiguïté,Destruction articulaire avec séquelles fonctionnelles,A,0
OIC-156-12-B,Quel est le principe du traitement des arthrites septiques ?,Seul la chirurgie peut traiter les arthrites septiques.,L'antibiothérapie de première intention est essentielle dans le traitement des arthrites septiques.,La ponction articulaire n'est pas nécessaire pour diagnostiquer les arthrites septiques.,Le traitement des arthrites septiques ne nécessite que la chirurgie et l'antibiothérapie combinées.,b,4
OIC-156-13-A,Quelle est l'étape recommandée à suivre si on soupçonne une spondylodiscite ?,Commencer immédiatement les traitements antibiotiques sans examen médical approfondi.,"Prise en charge urgente hospitalière pour confirmation diagnostique, documentation microbiologique et traitement adapté.",Attendre quelques jours avant de prendre rendez-vous chez le médecin spécialiste.,Se soigner à domicile avec des médicaments sans consulter un professionnel de la santé.,b,4
OIC-156-14-A,Quels sont les signes cliniques d’une spondylodiscite ?,"Douleurs abdominales, fièvre élevée et difficulté à marcher.","Fébrile, douleurs du rachis inflammatoires, raideur rachidienne segmentaire et contracture des muscles para-vertébraux.","Douleur thoracique, fièvre récente ou chronique et CRP élevée.","Toux, difficulté à respirer et douleurs articulaires.",b,4
OIC-156-15-B,Quels sont les complications d'une spondylodiscite ?,Sepsis et choc septique,"Complications neurologiques : syndrome lésionnel ou sous-lésionnel, abcès para-vertébraux, epidurite, destruction rachidienne",Endocardite infectieuse et autres localisations secondaires,Tous les choix précédents sont corrects,D,5
OIC-156-16-B,Quels sont les examens complémentaires à réaliser pour une spondylodiscite ?,IRM systématique et ponction biopsie disco-vertébrale,"Hémocultures systématiques, IRM et scanner en cas de contre-indication à l’IRM",Echographie cardiaque pour recherche d’endocardite infectieuse,Scintigraphie osseuse en cas de contre-indication à l’IRM,b,4
OIC-156-17-A,Quelle est la localisation préférée de l'ostéomyélite aiguë chez les enfants ?,Membres supérieurs,"Métaphyses des os longs, notamment près du genou et loin du coude",Bassin et pied,Os de la face,b,4
OIC-156-18-B,"Quelle est la principale caractéristique d'une infection ostéo-articulaire (IOA) de l'orteil, comme illustrée dans la photographie ?",Une inflammation du tendon,Un gonflement et une douleur au niveau de l'articulation,Une blessure ouverte sur le pied,Une cicatrice sur l'orteil,b,3
OIC-156-19-B,Quelle est la durée totale de l’antibiothérapie pour une ostéite aiguë de l’enfant ?,2 à 4 semaines,3 semaines,6 à 12 semaines,1 mois,b,0
OIC-157-01-A,Quelle est la définition d'une bactériémie ?,Présence de champignons dans le sang,Présence de bactéries dans le sang détectables dans un flacon d'hémocultures,Présence de virus dans le sang,Présence de parasites dans le sang,b,4
OIC-157-02-B,Quelle est la létalité des bactériémies selon les séries ? ,5 à 10%,10 à 20 %,20 à 30%,30 à 40%,b,3
OIC-157-03-A,Quels sont les éléments d’orientation pour déterminer le site infectieux et les localisations septiques secondaires en cas de sepsis ou de choc septique ?,L'interrogatoire et l'examen physique doivent être complets.,Les hémocultures sont la première étape pour déterminer le site infectieux.,"La recherche d'une localisation rétinienne, une endocardite, des cathéters infectés, des métastases cutanées et une candidose hépato-splénique doivent être systématiques.",Les résultats des hémocultures sont immédiatement disponibles pour orienter la prise en charge.,c,4
OIC-157-04-A,Quel est le principal agent infectieux des bactériémies communautaires chez les enfants et les nourrissons de plus de 2 mois ?,Streptococcus pneumoniae,Neisseria meningitidis,Escherichia coli,Staphylococcus aureus,b,0
OIC-157-05-B,Quels sont les principaux facteurs de risque associés aux candidémies ?,Les personnes en bonne santé,"Cancer, immunodépression et antibiothérapie préalable",L'âge avancé et le sexe masculin,La pratique sportive régulière et un régime équilibré,b,4
OIC-157-06-B,Quel est le pourcentage approximatif d'infections liées aux cathéters causées par les staphylocoques ?,10 à 20%,50 à 60%,80 à 90%,20 à 40%,b,0
