id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-186-07-A,"Selon le texte, quels sont les allergènes alimentaires IgE-dépendants les plus fréquents chez l'adulte ?","Lait, œuf, arachide, moutarde",Fruits (surtout rosacées) et fruits associés au latex,"Lait, œuf, moutarde, morue","Arachide, fruits à coque, soja, crustacés",b,4
OIC-186-08-B,"Selon le texte, quelle est une caractéristique fréquente de l'allergie à l'arachide ?",Elle est généralement transitoire et disparaît avec l'âge.,Elle est souvent associée à une allergie aux autres légumineuses.,Elle est fréquemment associée à une allergie aux fruits à coque.,"Le diagnostic repose principalement sur les tests cutanés, les tests d'IgE spécifiques étant rarement nécessaires.",c,4
OIC-186-09-B,Quel phénomène explique les allergies croisées entre allergènes respiratoires et alimentaires ?,La réaction des IgE à des allergènes complètement différents.,La reconnaissance par les IgE spécifiques d'allergènes similaires ou d'allergènes présentant une forte homologie présents dans des sources allergéniques distinctes.,Une réaction immunitaire uniquement liée à l'ingestion d'aliments.,Une réaction immunitaire uniquement liée à l'inhalation d'allergènes.,b,4
OIC-186-10-B,Quel est l'ordre correct des étapes principales pour diagnostiquer une allergie aux venins d'hyménoptères selon le texte ?,Tests biologiques (IgE spécifiques) -> Anamnèse -> Tests cutanés (IDR),Anamnèse -> Tests cutanés (IDR) -> Tests biologiques (IgE spécifiques),Tests cutanés (IDR) -> Anamnèse -> Tests biologiques (IgE spécifiques),Tests biologiques (IgE spécifiques) -> Tests cutanés (IDR) -> Anamnèse,b,4
OIC-186-11-A,"Selon le texte, quel facteur environnemental est associé à une diminution de la fréquence de l'atopie chez l'enfant ?",Une exposition accrue à la pollution atmosphérique.,Une diversification alimentaire précoce.,"Une exposition fréquente aux infections, notamment en crèche ou dans une fratrie.",Une exposition réduite à la biodiversité microbienne.,c,4
OIC-186-12-B,Dans quel contexte principal un test de dépistage IgE multiallergénique est-il indiqué selon le texte ?,Pour confirmer une allergie alimentaire déjà suspectée et nécessitant une restriction alimentaire immédiate.,"Pour identifier précisément tous les allergènes auxquels un patient est allergique, permettant une gestion personnalisée.","Comme un outil de dépistage initial lorsque l'interrogatoire suggère une allergie respiratoire ou alimentaire, en attendant une consultation spécialisée.","Pour remplacer une consultation allergologique complète, fournissant un diagnostic définitif d'allergie.",c,3
OIC-186-13-B,Quel type de réaction allergique est exploré par les patch tests et quel est le délai de lecture ?,"Réaction immédiate (type I), lecture à 15 minutes.","Réaction retardée (type IV), lecture à 48 heures.","Réaction immédiate (type I), lecture à 48 heures.","Réaction retardée (type IV), lecture à 15 minutes.",b,5
OIC-186-14-A,"Quel est le rôle principal de l'éducation thérapeutique dans la prise en charge de l'allergie alimentaire, selon le texte ?",Remplacer le traitement médical par des mesures préventives.,Autonomiser le patient et sa famille pour gérer l'allergie.,Se concentrer uniquement sur l'établissement du Projet d'Accueil Individualisé (PAI).,"Fournir une liste exhaustive de tous les aliments à éviter, sans formation pratique.",b,4
OIC-186-15-A,Quel est le principal élément clinique permettant de différencier une conjonctivite allergique d'une conjonctivite infectieuse ?,La présence de pus.,La douleur intense.,Le caractère indolore et les démangeaisons.,La sensibilité à la lumière.,c,4
OIC-186-16-A,"Quel est le traitement local recommandé pour la conjonctivite allergique, en plus de l'éviction de l'allergène et des antihistaminiques systémiques ?",Antibiotiques en collyre,Corticostéroïdes systémiques,Antihistaminiques H1 en collyre et inhibiteurs de la dégranulation des mastocytes en collyre,Vasoconstricteurs oculaires,c,4
OIC-186-17-A,"Selon les données de la cohorte ELFE, quel était l'allergène alimentaire le plus fréquemment retrouvé chez les enfants entre la naissance et 5,5 ans en France ?",L'œuf,L'arachide,Le lait,Le gluten,c,0
OIC-186-18-A,"Selon le texte, quels sont les principaux facteurs déclencheurs de l'asthme chez l'enfant ?",Exposition au tabac et pollution atmosphérique.,Infections virales et allergie aux pneumallergènes.,Altération du microbiote du nouveau-né et pollution de l'air intérieur.,Prévalence élevée de l'asthme et facteurs génétiques.,b,4
OIC-186-19-A,"Selon le texte, quel est le principal objectif du test multiallergénique chez l'enfant prescrit par le médecin de soin primaire ?",Confirmer une allergie alimentaire ou respiratoire existante.,Identifier les allergènes spécifiques responsables des symptômes cliniques.,Détecter une sensibilisation IgE à un panel d'allergènes courants.,Guider immédiatement la mise en place d'un régime d'éviction strict.,c,4
OIC-187-01-A,"Selon le texte, quelle est la principale caractéristique de l'urticaire ?",Une maladie rare affectant moins de 1% de la population.,Une dermatose inflammatoire fréquente due à l'activation des mastocytes.,"Une affection toujours allergique, nécessitant des tests d'allergie systématiques.",Une maladie chronique évoluant lentement sur plusieurs années sans poussées.,b,4
OIC-187-02-B,"Quel est le principal médiateur responsable de l'urticaire, résultant de l'activation des mastocytes et de la vasodilatation ?",IgE,Histamine,IgG,Cortisol,b,4
OIC-187-03-A,Quelle est la caractéristique principale qui distingue l'urticaire superficielle de l'urticaire profonde ?,L'urticaire profonde est toujours associée à une démangeaison intense.,"L'urticaire superficielle est caractérisée par des lésions prurigineuses, fugaces et migratrices.",L'urticaire profonde siège principalement sur les zones pauvres en mastocytes.,L'urticaire superficielle est plus fréquente que l'urticaire profonde en association.,b,3
OIC-187-04-A,La photographie présentée illustre principalement quelle condition cutanée ?,Dermatite atopique,Urticaire,Dermatite de contact,Eczéma,b,0
OIC-187-05-A,"Selon le texte, quelle est la relation entre l'urticaire et l'anaphylaxie ?",L'urticaire chronique est toujours secondaire à une anaphylaxie.,"L'urticaire aiguë peut être un signe d'anaphylaxie, mais l'anaphylaxie implique souvent d'autres symptômes.",L'anaphylaxie ne se manifeste jamais uniquement par de l'urticaire.,L'urticaire est un symptôme exclusif de l'anaphylaxie et n'apparaît jamais dans d'autres contextes.,b,4
OIC-187-06-A,"Selon le texte, quelle est la classification principale des causes d'urticaire présentées ?","Urticaires liées à l'environnement (soleil, eau, froid).","Urticaires liées à des facteurs physiques, de contact, alimentaires, médicamenteuses et infectieuses.",Urticaires uniquement liées à des réactions allergiques IgE-dépendantes.,Urticaires uniquement liées à des facteurs psychologiques ou émotionnels.,b,4
OIC-187-07-A,"Quel est le traitement de première intention pour une urticaire aiguë symptomatique, selon le texte fourni ?",Antihistaminiques anti H1 de 1ère génération.,Antihistaminiques anti H1 de 2ème génération.,Corticostéroïdes systémiques.,Immunosuppresseurs.,b,4
OIC-187-08-B,"Selon le texte, quels sont les principaux facteurs responsables de l'atopie ?",Uniquement des facteurs génétiques liés à la barrière épidermique.,Uniquement des facteurs environnementaux clairement identifiés.,"Des facteurs génétiques, immunologiques et environnementaux.",Uniquement des facteurs immunologiques liés à la production d'IgE.,c,4
OIC-187-09-A,"Selon le texte, quelle est la principale caractéristique clinique de la dermatite atopique en phase chronique ?","Érythème, œdème et vésicules.",Lésions érythémato-squameuses et/ou lichénification.,Localisation principalement sur le visage et le cuir chevelu.,Poussées d'aggravation estivale.,b,4
OIC-187-10-A,La photographie présentée illustre une manifestation de quelle condition?,Urticaire,Dermatite de contact,Dermatite atopique,Eczéma dyshidrotique,c,3
OIC-187-11-B,"Quelle est une complication infectieuse majeure de la dermatite atopique, nécessitant une prise en charge spécifique et urgente ?","Surinfection bactérienne courante par Staphylococcus aureus, se manifestant par un écoulement jaune clair.","Surinfection virale par le virus de l'herpès (HSV), caractérisée par une aggravation brutale et des lésions vésiculeuses ombiliquées.",Eczéma de contact dû à la sensibilisation aux ingrédients des traitements topiques.,Retentissement sur la qualité de vie lié au caractère chronique de la maladie.,b,4
OIC-187-12-A,"Selon le texte, quelle est la principale indication pour l'utilisation des dermocorticoïdes (DC) dans le traitement de la dermatite atopique (DA) chez l'enfant ?",Traitement quotidien à long terme pour prévenir les poussées.,"Traitement des poussées inflammatoires, en privilégiant une application quotidienne unique.",Traitement préventif systématique avec des DC d'activité forte deux fois par semaine pendant 4 mois.,Traitement des formes sévères nécessitant des traitements systémiques.,b,3
OIC-187-13-B,Quel type de cellule est principalement impliqué dans la phase de révélation symptomatique de l'eczéma de contact allergique ?,Cellules dendritiques,Lymphocytes T CD8+ mémoire,Lymphocytes T CD4+ naïfs,Mastocytes,b,0
OIC-187-14-A,"Quelle est la caractéristique principale de l'évolution clinique d'un eczéma aigu, selon le texte ?",Présence de vésicules profondes et douloureuses.,"Évolution en quatre phases superposées : érythème, vésicules, suintement, croûtes, accompagnée d'un prurit constant.",Démarrage des lésions uniquement sur le visage et le cou.,Absence de phase de suintement et de croûtes.,b,4
OIC-187-15-A,Les images montrent des lésions élémentaires d'eczéma aigu. Quelles sont les caractéristiques principales observées?,"Plaques épaisses et squameuses, bien délimitées.","Œdème, érythème mal limité et vésicules, souvent prurigineux.","Papules et pustules, généralement non prurigineuses.","Macules hypopigmentées, sans inflammation.",b,4
OIC-187-16-A,"Selon le texte, quelles sont les quatre sources principales d'allergènes responsables d'un eczéma de contact à rechercher lors d'un interrogatoire ?","Aliments, médicaments systémiques, pollens, acariens.","Produits vestimentaires, cosmétiques, médicaments topiques, allergènes professionnels.","Plantes, animaux, moisissures, produits chimiques ménagers.","Métaux, conservateurs, colorants, parfums.",b,4
OIC-187-17-B,"Selon le texte, quel est le critère principal pour qu'un patch test (test épicutané) soit considéré comme positif ?",La présence d'un simple érythème après 48h.,"La présence d'un eczéma de contact (érythème, vésicules) après retrait du dispositif.",L'absence totale de réaction cutanée après 48h.,La disparition rapide de l'érythème en quelques heures.,b,4
OIC-187-18-A,Quel est le principe fondamental du traitement de l'eczéma de contact ?,L'utilisation exclusive de crèmes hydratantes.,L'éviction de l'allergène responsable.,L'application prolongée de dermocorticoïdes.,L'utilisation systématique de pommades.,b,4
OIC-188-01-A,Quelle est la caractéristique essentielle qui différencie l'asthme de la rhinite allergique selon les définitions fournies ?,"L'asthme affecte les voies aériennes supérieures, tandis que la rhinite allergique affecte les voies aériennes inférieures.","L'asthme est caractérisé par une obstruction réversible des voies aériennes inférieures, tandis que la rhinite allergique implique des symptômes nasaux spécifiques (PAREO).","La rhinite allergique est une maladie inflammatoire chronique des voies aériennes inférieures, tandis que l'asthme est une maladie inflammatoire chronique des voies aériennes supérieures.","L'asthme est défini par des symptômes comme le prurit, l'anosmie, la rhinorrhée et les éternuements, tandis que la rhinite allergique implique une obstruction réversible des voies aériennes inférieures.",b,4
OIC-188-02-B,"Selon le texte, quel est le principal facteur de risque génétique pour le développement de l'asthme chez un enfant ?",Un seul gène est responsable de la maladie.,Le risque est de 10% si un seul parent est asthmatique.,Le risque augmente significativement si les deux parents sont asthmatiques.,Les facteurs environnementaux sont plus importants que la génétique.,c,4
OIC-188-03-B,"Selon le texte, quels sont les principaux éléments constitutifs de la réaction inflammatoire dans les voies aériennes lors de l'asthme et de la rhinite allergique ?",Une diminution de la perméabilité vasculaire et une atrophie des cellules musculaires lisses.,"Une hyperplasie des glandes muqueuses, un épaississement de la membrane basale, une hyperperméabilité vasculaire, une hyperplasie/hypertrophie des cellules musculaires lisses (asthme), une hyperréactivité bronchique (asthme) et un remodelage bronchique (asthme).",Une diminution des lymphocytes Th2 et une augmentation des neutrophiles dans tous les types d'asthme.,Une absence de modification de la membrane basale et une absence d'hyperréactivité bronchique.,b,5
OIC-188-04-A,Quel est l'acronyme utilisé pour résumer les symptômes principaux de la rhinite allergique ?,PAREO,ARNO,PRURIT,NASAL,A,0
OIC-188-05-A,"Selon le texte, quels sont les deux éléments essentiels pour établir un diagnostic positif d'asthme ?",Présence de symptômes caractéristiques et obstruction réversible des voies aériennes.,Antécédents familiaux d'allergies et résultats positifs aux tests cutanés.,Symptômes caractéristiques et résultats positifs aux tests d'hyperréactivité bronchique.,Obstruction réversible des voies aériennes et résultats positifs aux tests cutanés.,a,4
OIC-188-06-B,"Selon le texte, quels sont les trois éléments essentiels pour diagnostiquer un asthme professionnel ?","Asthme confirmé, exposition à un agent sensibilisant, lien clinique entre asthme et exposition.","Antécédents d'allergie, exposition à des irritants, amélioration des symptômes en dehors du travail.","Asthme confirmé, exposition à un irritant, aggravation des symptômes en dehors du travail.","Asthme confirmé, exposition à un agent sensibilisant, aggravation des symptômes au travail.",a,4
OIC-188-07-B,Lequel des métiers suivants est cité comme présentant un risque d'asthme professionnel lié à l'exposition à des allergènes ou agents irritants spécifiques ?,Comptable,Boulanger,Professeur,Chauffeur,B,4
OIC-188-08-A,"Selon le texte, quels sont les critères principaux pour considérer qu'un asthme est contrôlé ?",Absence totale de symptômes et d'exacerbations.,"Symptômes contrôlés, exacerbations rares (<2 cures de corticothérapie systémique/an) et absence d'obstruction bronchique (VEMS/CVF > 0.7 et VEMS ≥ 80%).",Utilisation régulière de corticothérapie systémique et présence d'obstruction bronchique.,"Symptômes présents quotidiennement, exacerbations fréquentes (>2 cures de corticothérapie systémique/an) et VEMS < 60%.",b,4
OIC-188-09-A,"Selon le texte, quelle est la définition clinique d'une exacerbation d'asthme ?",Une amélioration des symptômes après utilisation de bronchodilatateurs.,"Une augmentation progressive des symptômes durant au moins deux jours, nécessitant une modification du traitement et non calmée par les bronchodilatateurs d'action rapide.",Une diminution des symptômes durant quelques jours sans modification du traitement.,Une absence de symptômes pendant plus d'une semaine.,b,4
OIC-188-10-A,"Selon le texte, quels sont les signes indiquant une défaillance respiratoire lors d'une exacerbation d'asthme ?","Parler avec des phrases courtes, préférer la position assise, FR > 25/min.","Parler avec des mots, être assis penché en avant, FR > 30/min, utilisation des muscles accessoires.","Parler avec des phrases complètes, être allongé, FR < 20/min.","Parler normalement, être détendu, FR < 15/min, SpO2 > 95%.",b,4
OIC-188-11-B,Quelle est la sémiologie radiologique (RP) caractéristique d'une distension thoracique ?,Opacification des champs pulmonaires.,"Hyperclarté des champs pulmonaires, aplatissement des coupoles diaphragmatiques et horizontalisation des côtes.",Augmentation du volume cardiaque.,Présence d'épanchement pleural.,b,4
OIC-188-12-B,"Selon les critères définis, quelle est la condition nécessaire pour définir une réversibilité de l'obstruction bronchique après administration d'un bronchodilatateur ?",Une augmentation du VEMS post-bronchodilatateur supérieure à 12% de la valeur initiale.,Une augmentation du VEMS post-bronchodilatateur supérieure à 200 mL.,Une augmentation du VEMS post-bronchodilatateur de plus de 200 mL **ET** supérieure ou égale à 12% de la valeur avant bronchodilatateur.,"Un rapport VEMS/CV supérieur à 0,7 après bronchodilatateur.",c,4
OIC-188-13-B,"Selon le contenu, dans quel(s) cas les tests immuno-allergiques (prick-test et dosage des IgE spécifiques) sont-ils indiqués ?",Pour confirmer un diagnostic d'asthme déjà établi.,Pour diagnostiquer une rhinite chronique d'origine non allergique.,Pour identifier les allergènes responsables d'une rhinite chronique suspectée d'être d'origine allergique.,Pour déterminer la sévérité de l'asthme.,c,4
OIC-188-14-A,"Selon le contenu, quel est le principal objectif de connaissance concernant les étiologies professionnelles dans le contexte de l'hypersensibilité et des allergies respiratoires ?",Identifier les symptômes spécifiques de l'asthme professionnel.,Connaître les principaux agents et professions concernés.,Décrire les mécanismes physiopathologiques de la rhinite allergique professionnelle.,Établir un diagnostic différentiel entre asthme professionnel et asthme non professionnel.,b,4
OIC-188-15-B,"Selon le texte, quel facteur est considéré comme un facteur de risque de décès par asthme ?",Grossesse,Rhinite chronique,Tabagisme actif,Prise de poids,c,4
OIC-188-16-A,"Quel est le principe thérapeutique de base pour la rhinite allergique, selon le contenu fourni ?",Utilisation exclusive de corticoïdes systémiques.,"Éviction de l'allergène, lavage nasal et traitement médicamenteux (anti-histaminiques, rhino-corticoïdes).",Immunothérapie spécifique uniquement pour les cas sévères.,"Traitement uniquement par anti-histaminiques oraux, quel que soit le cas.",b,4
OIC-188-17-A,"Quel est le traitement de fond le plus efficace pour l'asthme persistant, selon le texte fourni ?",Bronchodilatateurs B2-mimétiques de courte durée d’action (BDCA),Bronchodilatateurs B2-mimétiques de longue durée d’action (BDLA),Corticostéroïdes inhalés (CSI),Anti-leucotriènes (montelukast),c,4
OIC-188-18-B,Quel facteur principal doit guider le choix du dispositif d'inhalation pour un patient asthmatique ?,Le coût du dispositif.,Les préférences personnelles du patient.,Les capacités de coordination et inspiratoires du patient.,La disponibilité du dispositif en pharmacie.,c,4
OIC-188-19-A,"Quel est l'objectif principal de la surveillance du traitement de fond de l'asthme, en plus de son efficacité?",Identifier les déclencheurs environnementaux de l'asthme.,Évaluer l'observance thérapeutique et la technique d'inhalation.,Mesurer la fonction pulmonaire à chaque consultation.,Déterminer la nécessité d'une immunothérapie.,b,4
OIC-188-20-A,"Quel est le traitement de première ligne pour une exacerbation d'asthme, selon le texte fourni ?",Corticothérapie systémique uniquement.,Bronchodilatateurs à courte durée d'action (BDCA) par voie inhalée.,Anticholinergiques en nébulisation uniquement.,Oxygénothérapie et assistance ventilatoire uniquement.,b,4
OIC-188-21-B,Quel est l'objectif principal de l'éducation thérapeutique dans la prise en charge de l'asthme ?,Prescrire les médicaments les plus récents.,Permettre au patient de comprendre sa maladie et son traitement pour améliorer l'observance et le contrôle.,Éliminer complètement les facteurs déclencheurs environnementaux.,Remplacer les traitements médicamenteux par des méthodes alternatives.,b,4
OIC-188-22-A,"Quelle est la mesure d'éviction allergénique la plus efficace pour réduire l'exposition aux acariens dans la chambre à coucher, selon le texte ?",Laver les draps à moins de 50°C.,"Utiliser des housses anti-acariens pour le matelas, les couettes et oreillers.",Laisser les animaux domestiques accéder à la chambre.,Sécher le linge en extérieur pour éviter les pollens.,b,4
OIC-188-23-B,"Quelles sont les conséquences possibles d'un asthme mal contrôlé, selon le contenu fourni ?",Amélioration de la condition physique.,Absentéisme scolaire ou professionnel.,Augmentation de l'activité physique.,Diminution des crises d'asthme.,b,4
OIC-190-01-A,"Selon la définition classique, quelle est la durée minimale d'une fièvre prolongée ?",3 jours,1 semaine,3 semaines,1 mois,c,0
OIC-190-02-A,"Selon le contenu fourni, quelles sont les trois principales catégories de causes de fièvres prolongées ?","Infectieuses, auto-immunes, environnementales","Infectieuses, néoplasiques, inflammatoires non infectieuses","Infectieuses, métaboliques, psychogènes","Infectieuses, vasculaires, endocriniennes",b,4
OIC-190-03-A,"Lors de l'enquête étiologique d'une fièvre prolongée, quelle est l'étape essentielle mentionnée dans le texte ?",L'analyse des antécédents familiaux uniquement.,L'examen clinique complet.,La réalisation systématique d'une intradermo-réaction à la tuberculine.,L'interrogation exclusive sur les voyages récents.,b,3
OIC-190-04-A,"Parmi les options suivantes, laquelle représente une cause fréquente de fièvre prolongée chez l'adulte, selon le contenu fourni ?",Infection par le VIH,Tuberculose,Maladie de Whipple,Infection à Mycoplasma pneumoniae (extra-pulmonaire),b,4
OIC-190-05-A,"Selon le contenu, quelles sont les principales catégories de causes non infectieuses de fièvre prolongée ?","Infections virales, bactériennes, fongiques et parasitaires.","Cancers, maladies inflammatoires/auto-immunes, médicaments, et causes diverses.","Troubles métaboliques, carences nutritionnelles, allergies et intolérances.","Traumatismes physiques, troubles neurologiques, problèmes psychologiques et stress.",b,4
OIC-190-06-B,Quelle est l'approche initiale recommandée en matière d'imagerie devant une fièvre prolongée chez l'adulte ?,IRM cérébrale et TEP-TDM,Radiographie thoracique et échographie abdomino-pelvienne,TDM thoraco-abdomino-pelvienne avec injection,Scintigraphie osseuse et panoramique dentaire,c,4
OIC-190-07-B,"Dans l'évaluation d'une fièvre prolongée, quels examens biologiques sont généralement inclus en première intention, selon le texte fourni?","TSH, électrophorèse des protéines, anticorps anti-nucléaires.","NFS, CRP, ionogramme, transaminases, sérologies virales courantes (EBV, CMV), hémocultures.","Endoscopie digestive, biopsie de l'artère temporale, radiographie thoracique.","TSH, créatine kinase, temps de Quick, protéinurie.",b,4
OIC-191-01-A,Quelle est la définition de la neutropénie fébrile selon le texte fourni ?,Fièvre ≥ 38°C et PNN < 1500/mm³,Fièvre ≥ 38°C à une reprise et PNN < 500/mm³,"Fièvre ≥ 38°C à deux reprises ou pendant plus d'une heure, et PNN < 0,5 G/L (soit < 500/mm³)","Fièvre ≥ 38,3°C et PNN < 1000/mm³",c,4
OIC-191-02-B,Lequel des facteurs de risque suivants est spécifiquement associé à la candidémie selon le texte fourni ?,Neutropénie prolongée (>7 jours),Infection par le VIH avec CD4 < 200/mm³,Chirurgie abdominale lourde,Greffe d'organe,a,3
OIC-191-03-A,"Quel est l'objectif principal de l'examen clinique chez un patient immunodéprimé présentant une neutropénie fébrile, selon le texte fourni ?",Identifier rapidement la source de l'infection grâce à des signes cliniques évidents.,Confirmer la présence de neutropénie fébrile par des mesures physiologiques.,"Détecter rapidement des signes de gravité et rechercher minutieusement toute source potentielle d'infection, même subtile.",Évaluer l'état général du patient et déterminer la nécessité d'une hospitalisation.,c,4
OIC-191-04-B,Lequel des agents pathogènes suivants est le plus susceptible de causer une infection chez un patient présentant une neutropénie sévère de plus de 7 jours ?,Staphylocoque,Pneumocoque,Pseudomonas aeruginosa,Candida albicans,c,4
OIC-191-05-A,"Selon le contenu, quelles sont les trois principales portes d'entrée pour les infections chez un patient neutropénique ?","Respiratoire, Tube Digestif, Peau (abords veineux)","Urinaire, Tube Digestif, Peau","Respiratoire, Urinaire, Peau (abords veineux)","Respiratoire, Tube Digestif, Urinaire",a,4
OIC-191-06-A,Quelle est la principale caractéristique de la prise en charge d'un patient immunodéprimé présentant une neutropénie fébrile ?,L'antibiothérapie doit être retardée jusqu'à l'identification de l'agent pathogène.,La fièvre chez un patient immunodéprimé n'est pas toujours une urgence.,"L'antibiothérapie doit être initiée rapidement après des prélèvements, en étant large et adaptée.","La prise en charge dépend uniquement du type de déficit immunitaire, pas de la fièvre ou de la neutropénie.",c,4
OIC-191-07-B,"Lequel des agents infectieux suivants est le plus fréquemment associé aux infections opportunistes chez les patients présentant un déficit de l'immunité cellulaire (par exemple, sous immunosuppresseurs, infection VIH) ?",Streptococcus pneumoniae,Pneumocystis jirovecii,Neisseria meningitidis,Pseudomonas aeruginosa,b,4
OIC-191-08-B,"Chez un patient neutropénique fébrile, quels examens microbiologiques sont systématiquement recommandés avant toute antibiothérapie ?",ECBU et scanner thoracique,Hémocultures aéro-anaérobies et ECBU,ECBC et prélèvements naso-pharyngés,Coproculture et antigénémie aspergillaire,b,4
OIC-191-09-B,"Selon le texte, dans quelle situation une antibiothérapie orale peut-elle être envisagée pour un patient neutropénique fébrile ?","Neutropénie profonde (<0,1 G/L) et durée > 7 jours.","Neutropénie non profonde (≥0,1 G/L), durée < 7 jours, absence de signes de gravité, antécédents à risque et signes d'intolérance digestive.","Neutropénie non profonde (≥0,1 G/L), durée < 7 jours, absence de signes de gravité, absence d'antécédents à risque et absence de signes d'intolérance digestive.","Neutropénie profonde (<0,1 G/L) et durée < 7 jours, présence de signes de gravité.",c,4
OIC-191-10-B,Quelle est la conduite initiale recommandée en cas de fièvre inexpliquée chez un patient asplénique ?,Attendre les résultats des prélèvements microbiologiques avant de démarrer un traitement.,Démarrer immédiatement une antibiothérapie empirique couvrant les bactéries encapsulées après avoir effectué les prélèvements nécessaires.,Administrer des antiviraux en attendant les résultats des tests de diagnostic.,"Surveiller l'évolution clinique sans intervention immédiate, car le risque d'infection fulgurante est faible.",b,4
OIC-191-11-B,"Concernant la vaccination chez les patients immunodéprimés, quelle est la principale raison des contre-indications spécifiques à certains vaccins ?",La diminution de l'immunogénicité des vaccins rendant la vaccination inefficace.,Le risque accru de développer la maladie vaccinale suite à l'administration de vaccins vivants atténués.,La nécessité de schémas vaccinaux plus complexes pour compenser l'immunodépression.,L'absence de vaccins spécifiquement adaptés aux patients immunodéprimés.,b,4
OIC-197-01-A,"Selon la classification ASAS 2009, quelle est la principale distinction entre les spondyloarthrites axiales et périphériques ?","Les spondyloarthrites axiales affectent principalement les articulations périphériques, tandis que les axiales affectent la colonne vertébrale et les sacro-iliaques.","Les spondyloarthrites axiales affectent principalement la colonne vertébrale et les articulations sacro-iliaques, tandis que les périphériques affectent principalement les articulations des membres.","Les spondyloarthrites axiales sont toujours radiographiques, tandis que les périphériques sont toujours non érosives.","Les spondyloarthrites axiales sont caractérisées par des lésions érosives, tandis que les périphériques sont caractérisées par une atteinte des entheses.",b,4
OIC-197-02-B,"Selon le contenu fourni, quelle est l'information principale concernant l'épidémiologie des spondyloarthrites en France ?",La majorité des cas débutent après l'âge de 45 ans.,"La prévalence globale est d'environ 0,35 %.",Les spondyloarthrites sont plus fréquentes chez les femmes.,La prévalence est supérieure à 5 % en France.,b,4
OIC-197-03-B,Quelle est la principale implication du gène HLA-B27 dans le contexte de la spondylarthrite ankylosante ?,Il est présent chez moins de 50% des patients atteints de spondylarthrite ankylosante.,"Il est associé à une forte prévalence chez les patients atteints de spondylarthrite ankylosante, mais est également présent dans la population générale.",Il est exclusivement présent chez les patients atteints de spondylarthrite ankylosante et absent dans la population générale.,Il n'a aucun lien avec la spondylarthrite ankylosante.,b,4
OIC-197-04-B,"Quelle est la lésion élémentaire caractéristique des spondyloarthrites, contrairement à la polyarthrite rhumatoïde ?",Synovite,Arthrite,Enthésite,Ostéolyse,c,4
OIC-197-05-A,"Parmi les manifestations cliniques suivantes, laquelle est caractéristique du syndrome pelvirachidien dans le contexte des spondyloarthrites ?",Douleur articulaire périphérique oligoarticulaire des membres supérieurs.,Talalgie d'horaire inflammatoire.,"Douleur du rachis (cervical, dorsal ou lombaire) et/ou pygalgies inflammatoires.",Œdème localisé ou diffus des petites articulations.,c,4
OIC-197-06-B,"Parmi les manifestations cliniques suivantes, laquelle est un signe extra-articulaire associé aux spondyloarthrites ?",Valvulopathie aortique,Uvéite aiguë antérieure,Diarrhée chronique,Erythème cutané,b,4
OIC-197-07-B,"Selon les critères de classification ASAS 2009, quelle est la principale distinction entre les spondyloarthrites axiales et périphériques ?",L'âge de début des symptômes (avant ou après 45 ans).,La présence ou l'absence de rachialgie (douleur dorsale) d'au moins 3 mois.,La localisation principale de l'inflammation (colonne vertébrale vs. articulations périphériques).,"Le type de critères utilisés (Amor, ESSG, ASAS).",c,5
OIC-197-08-B,"Selon le texte, quelle condition est définie par la triade urétrite-conjonctivite-arthrite ?",Spondylarthrite ankylosante,Arthrite réactionnelle,Rhumatisme psoriasique,Entérocolopathie inflammatoire chronique,b,4
OIC-197-09-A,La photographie illustre un exemple de :,Arthrite,Dactylite,Enthesite,Spondyloarthrite,b,4
OIC-197-10-A,"Sur une radiographie du rachis, que représente un syndesmophyte ?",Une fusion des corps vertébraux.,Une construction osseuse fine et verticale entre deux vertèbres.,Une fracture de la lamina vertébrale.,Une hernie discale.,b,4
OIC-197-11-B,"Sur une radiographie du bassin, quel signe radiographique est caractéristique d'une sacro-iliite dans le contexte d'une spondyloarthrite ?",Pincement global de l'interligne articulaire de la hanche.,Présence d'ostéophytes au niveau des sacro-iliaques.,Condensation et irrégularités des berges sacro-iliaques.,Élargissement de l'interligne articulaire de la hanche.,c,4
OIC-197-12-A,"Selon le texte, quelle est la principale utilité de l'IRM des articulations sacro-iliaques dans le contexte des spondyloarthrites ?",Confirmer une sacro-iliite déjà visible à la radiographie standard.,"Détecter les enthésophytes, spécifiques des spondyloarthrites.","Aider au diagnostic en cas de doute, notamment lorsque la radiographie est négative ou peu concluante.",Évaluer les atteintes restrictives et les fibroses pulmonaires.,c,4
OIC-197-13-A,"Selon le texte, quelle est la principale approche pour gérer la douleur dans la prise en charge des spondyloarthrites, en dehors des traitements de fond et des AINS ?",Utilisation systématique d'opioïdes pour un soulagement rapide.,"Privilégier les antalgiques, en évitant l'utilisation des opioïdes.",Se concentrer uniquement sur les traitements de fond (DMARDs) pour contrôler la douleur.,Utiliser des infiltrations de corticoïdes comme traitement principal pour la douleur chronique.,b,4
