,id,question,option_a,option_b,option_c,option_d,correct_option
709,OIC-102-08-A-,Quelle est l'examens clef dans l'évaluation des valvulopathies?,L'échographie trans-oesophagienne (ETO),L'échographie cardiaque transthoracique (ETT),L'angiographie coronarienne,L'IRM du cœur,b
710,OIC-102-09-B,Quelle évolution est associée à l'insuffisance mitrale aiguë?,Évolution lente vers l'OAP et le choc cardiogénique,Évolution rapide vers l'OAP et le choc cardiogénique,Évolution lente vers l'insuffisance cardiaque gauche,Évolution rapide vers l'insuffisance cardiaque gauche,b
711,OIC-102-10-A,Quel dispositif permet de réparer l'insuffisance mitrale par voie percutanée?,TAVI,Valvuloplastie aortique au ballon,Mitraclip,Bioprothèse aortique,c
712,OIC-102-11-A,Quelle est l'indication principale pour le TAVI?,La décision est toujours prise à partir d'une réunion pluridisciplinaire (« Heart team »),Les patients ayant une espérance de vie > 1 an,Les patients à haut risque chirurgical,Les patients à faible risque > 65-70 ans,a
713,OIC-102-12-B,Quelle est la prévalence de l'insuffisance cardiaque dans la population adulte?,1 et 2 %,70-80 ans,Masculin,10 % à un an,a
714,OIC-102-12-B-,Quelle est la définition de l'insuffisance cardiaque (IC) selon le texte?,L'IC est une incapacité du cœur à délivrer un débit suffisant aux besoins de l'organisme et/ou à fonctionner avec des pressions de remplissages normales.,L'IC est un syndrome clinique avec des symptômes passés ou présents d'IC causés par une anomalie cardiaque structurelle et/ou fonctionnelle.,"L'IC est définie comme un syndrome clinique avec des symptômes passés ou présents d'IC causés par une anomalie cardiaque structurelle et/ou fonctionnelle et confirmé par plusieurs éléments : signes cliniques d'insuffisance cardiaque (crépitants, œdème des chevilles, turgescence jugulaire) ; un taux élevé de peptide natriurétique ; des signes radiologiques échocardiographiques hémodynamiques.",L'IC est une incapacité du cœur à délivrer un débit suffisant aux besoins de l'organisme et/ou à fonctionner avec des pressions de remplissages normales.,a
715,OIC-102-13-B,Quel est le principal facteur de risque de l'œdème aigu pulmonaire cardiogénique?,L'insuffisance rénale aiguë,L'obésité,L'insuffisance cardiaque gauche,L'asthme,c
716,OIC-102-13-B-,Quelle est la cause principale du choc cardiogénique?,L'infarctus du myocarde,L'hypovolémie,L'insuffisance rénale,L'obésité,a
717,OIC-102-14-B,Quel est le principal organe affecté dans l'insuffisance cardiaque gauche?,Le ventricule droit,Le ventricule gauche,Les ventricules gauche et droit,Aucun ventricule,b
718,OIC-102-14-B-,Quel est le principal facteur qui déclenche l'œdème pulmonaire cardiogénique?,Une augmentation de la perméabilité de la membrane alvéolo-capillaire,Une pression capillaire pulmonaire normale ou basse (≤18 mmHg),Une élévation brutale ou chronique de la pression capillaire pulmonaire (PCP >25 mmHg),Une altération de la teneur en protides du liquide d'œdème,c
719,OIC-107-01-A-,Quel est le seuil de FEVG pour classer l'insuffisance cardiaque avec fraction d'éjection réduite?,40%,50%,41%,50%,a
720,OIC-107-03-A-,Quel est un limite de l'interprétation du BNP pour le diagnostic de l'insuffisance cardiaque?,Il est diagnostique dans la plupart des cas d'insuffisance cardiaque,Il est indépendant de l'âge et de la sexe,"Il augmente avec l'âge, chez la femme",Il est toujours normal en cas de dyspnée aiguë,c
721,OIC-107-05-B,Quel est le signe classique sur une radiographie thoracique d'un patient présentant une insuffisance cardiaque hémodynamique?,Absence de fluides pulmonaires,Markings pulmonaires normaux,Fluides pulmonaires en présence d'œdème aigu,Pulmones hypertendus,c
722,OIC-107-07-B,Quelle mesure hygiénique-diététique est principalement recommandée pour l'insuffisance cardiaque?,Bannir la salière de la table,Arrêter le tabac,Promouvoir l'activité physique,Vacciner contre la grippe,a
723,OIC-108-01-B,Quelle est la mortalité moyenne en moyenne de 50 % à cinq ans pour l'insuffisance cardiaque de l'adulte?,30%,40%,50%,60%,c
724,OIC-108-01-B-,Le diagnostic de choc cardiogénique est évoqué lorsqu'il existe,Des signes d'insuffisance cardiaque,une hypotension artérielle,"associées à des signes d'hypoperfusion périphérique : oligurie, marbrures cutanées, extrémités froides, cyanose, troubles de conscience",tous les éléments ci-dessus,d
725,OIC-108-02-A,Quel est l'élément essentiel de la prise en charge de l'insuffisance cardiaque de l'adulte en cas de choc cardiogénique?,Hospitalisation soins intensifs ou réanimation médicale,Sonde urinaire,Monitorage invasif de la pression artérielle (cathéter radial),Évaluation de la volémie et adaptation du traitement,a
726,OIC-108-03-A,Quel est le critère nécessaire pour confirmer le diagnostic d'une péricardite aiguë?,La présence d'une douleur thoracique évocatrice,La présence d'un frottement péricardique,La présence d'une dyspnée,La présence d'une fièvre modérée,b
727,OIC-108-04-A,Quel est le stade initial de la décalage du segment ST en péricardite aiguë?,Stade 1 : sous-décalage du segment ST concave vers le haut,Stade 2 : ondes T plates entre la 24e et la 48e heure,Stade 3 : ondes T négatives la première semaine,Stade 4 : normalisation au cours du 1er mois,a
728,OIC-108-04-A-,Quelle est l'indication principale pour une drainage péricardique?,Indiqué en urgence en cas de tamponnade ou à discuter en cas de retentissement hémodynamique à l’écho avec tension artérielle conservée,Parfois également indiquée en cas d'épanchement abondant chronique sans étiologie évidente,"Percutanée ou péricardiocentèse, à privilégier si patient instable, par une ponction sous sternale à l’aiguille écho-guidée","Chirurgicale, à privilégier si suspicion d’épanchement purulent (permet pose d’un drain de plus gros calibre)",a
729,OIC-108-05-A-,Quel est le signe échocardiographique le plus fréquent dans une péricardite aiguë?,Absence de miroir,Onde Q systématique,ST segment décalé vers le bas,ST segment décalé vers le haut,d
730,OIC-108-06-A-,Quelle est l'étiologie principale de la péricardite aiguë virale?,Bactérienne,Virale,Auto-immunienne,Fongique,b
731,OIC-108-08-A,Quel est le traitement correct pour une péricardite aiguë bénigne?,"Repos, antalgiques, bi-thérapie anti-inflammatoire : aspirine 1000 mg 3 par jour et colchicine 0,5 mg 2 fois par jour","Aspirine 800 mg 3 par jour et colchicine 0,5 mg 1 fois par jour pendant 2 semaines","Aspirine 1000 mg 3 par jour et colchicine 0,5 mg 1 fois par jour pendant 3 mois","Aspirine 800 mg 3 par jour et colchicine 0,5 mg 2 fois par jour pendant 1 mois",a
732,OIC-108-08-A-,Quelle complication de l'acuité de la péricardite aiguë est associée à l'élévation de la troponine?,La tamponnade,"La myopéritone, la myopéritone",La myocardite,La péricardite récidivante,c
733,OIC-108-10-A,Les palpitations sont définies comme :,"une sensation de perception anormale de battements cardiaques, normaux ou anormaux, décrite comme « le cœur se débattant » dans la poitrine","une sensation que le cœur bat trop fort (palpitation hyperkinétique), ou trop vite ou irrégulièrement (palpitation rythmique, tachycardie)","une perception de battements cardiaques normaux ou anormaux, décrite comme « le cœur se débattant » dans la poitrine","une sensation de battements cardiaques irréguliers, décrite comme « le cœur se débattant » dans la poitrine",a
734,OIC-108-11-A,Quand est-il nécessaire d'effectuer un ECG percritique?,Lors de l'admission aux urgences,Lorsqu'il est transitoire,Lorsqu'il est obtenu lors de la prise en charge initiale,Lorsqu'il est normal,a
735,OIC-108-11-A-,Quelle durée d'enregistrement est recommandée pour un ECG ambulatoire lors de palpitations moins fréquentes?,24 heures,7 à 21 jours,96 heures,1 semaine,b
736,OIC-108-12-B,Quelle est la définition des extrasystoles?,Battements normaux suivis d’un repos compensateur,Battements prématurés et ectopiques en avance sur les battements normaux,Battements réguliers sans morphologie différente,Battements synchrones avec une onde P préalable,b
737,OIC-108-13-B-,Quelle structure est responsable de la pré excitation ventriculaire en Wolff-Parkinson-White?,Le bundle of His,Le faisceau de Kent,L'atrioventriculaire normal,Le nerf de Purkinje,b
738,OIC-108-14-B-,Quel est le phénomène vasculaire paroxystique caractéristique du phénomène de Raynaud?,Vasoconstriction déclenché par l’exposition au froid,Vasodilatation déclenché par la chaleur,Vasoconstriction et vasodilatation alternés,Vasoconstriction sans déclenchement,a
739,OIC-108-16-B-,"Quand la main se recolore après avoir relâché l'artère ulnaire, cela indique quoi?",L'arcade palmaire superficielle est perméable et les artères digitales.,L'arcade palmaire profonde est perméable et les artères digitales.,L'arcade palmaire superficielle et l'arcade palmaire profonde sont perméables.,Aucune des réponses précédentes.,a
740,OIC-108-17-B,Quel est le symptôme principal de la phase syncopale de la phénomène de Raynaud?,La rougeur des doigts,L'engelure des doigts,La perte de chaleur des doigts,L'agitation des doigts,c
741,OIC-108-17-B-,Quel est le facteur principal qui provoque les engelures?,La chaleur,Le stress,Le froid,L'excès de poids,c
742,OIC-109-01-A,Quel est le but principal de la manœuvre d'Allen?,Évaluer la pression artérielle du poumon,Vérifier la présence d'un battement radial,Étudier la perfusion des doigts,Mesurer la température des doigts,c
743,OIC-109-01-A-,Quelle est l'indication principale pour la réalisation d'anticorps anti-nucléaires (AAN) et de la capillaroscopie dans le cadre des Acrosyndromes?,Pour confirmer un PR secondaire,Pour diagnostiquer un PR d'apparition récente,Pour évaluer la présence d'une infection virale,Pour mesurer la pression artérielle dans les doigts,a
744,OIC-109-02-A,Quelle est la définition de l'hyperthyroïdie?,Excès de production d'hormones thyroïdiennes liées à l'hyperfonctionnement de la glande thyroïde,Conséquences de l'excès d'hormones thyroïdiennes au niveau des tissus cibles,Apport exogène d'hormones thyroïdiennes (thyrotoxicose factice),Relargage d'hormones thyroïdiennes comme dans les thyroïdites sub-aiguës de De Quervain,a
745,OIC-109-02-A-,Quelle est la prévalence de l'hyperthyroïdie toutes causes confondues?,"0,2 à 1,9 %","1,9 à 2,5 %","2,5 à 3,5 %","3,5 à 4,5 %",a
746,OIC-109-03-B,Quel est le signe ophtalmologique spécifique de la maladie de Basedow?,Rétraction de la paupière supérieure,Tachycardie sinusale,Perte de poids,Hypersudation,a
747,OIC-109-03-B-,Quels sont les signes cliniques évocateurs d'une crise aiguë thyrotoxique?,"Fièvre, déshydratation, confusion, fatigue","Fièvre, déshydratation, hypertension, confusion","Fièvre, déshydratation, arythmie, confusion","Fièvre, déshydratation, arythmie, fatigue",c
748,OIC-109-04-A,Quelle complication est principalement liée à l'exophthalmie importante en ophtalmopathie basedowienne?,Les anomalies palpébrales SD-139,Les altérations du champ visuel SD-138,La diplopie SD-143,Les atteintes cornéennes de sévérité variable,d
749,OIC-109-05-A,Quel est le signe biologique spécifique utilisé pour le diagnostic de la maladie de Basedow?,Elevation des anticorps anti-récepteurs de TSH,Diminution du cholestérol,Hyperglycémie SD-208,Élévation des enzymes hépatiques,a
750,OIC-109-05-A-,Quelle est l'indication principale de la scintigraphie thyroïdienne dans le diagnostic des hyperthyroïdies?,Évaluer la cause de l'hyperthyroïdie,Diagnostiquer la thyroïdite auto-immune,Évaluer la taille de la thyroïde,Étudier la fonction thyroïdienne,a
751,OIC-109-06-A,Quelle est l'étiologie la plus fréquente d'hyperthyroïdie chez les personnes âgées?,La maladie de Basedow (auto-immune),Le goitre multinodulaire toxique,L'adénome toxique,Le goitre nodulaire non toxique,b
752,OIC-109-06-A-,Quel test est le principal lors du diagnostic de la maladie de Basedow en l'absence d'orbitopathie?,Dosage plasmatique des anticorps anti-récepteurs de la TSH,Scintigraphie thyroïdienne,Échographie-doppler thyroïdienne,TSH sérienne,a
753,OIC-109-07-B-,Quel mécanisme d'hyperthyroïdie est associé à une pathologie thyroïdienne pré-existante?,Hyperthyroïdie de type I,Hyperthyroïdie de type II,Obésité,Diabète,a
754,OIC-109-08-B-,Quelle est la définition de l'insuffisance surrénale?,Maladie qui résulte d'un déficit de production de cortisol par les glandes surrénales pouvant être associé à un déficit de production d’aldostérone et d’androgène surrénalien,Maladie qui affecte les glandes surrénales sans impact sur les hormones,Maladie qui provoque une surproduction de cortisol et d’aldostérone,Maladie qui entraîne une insuffisance aigue de cortisol,a
755,OIC-109-10-B,Quel signe clinique est absent dans l'insuffisance corticotrope?,Pâleur,Céphalées,Melanosynthèse,Asthénie,c
756,OIC-109-10-B-,Quelle est la valeur limite de la cortisolémie à 8h qui indique une insuffisance surrénale?,< 50 ng/ml (138 nmol/l),> 180 ng/ml (500 nmol/l),Entre 50 et 180 ng/ml (138 et 500 nmol/l),180 ng/ml (500 nmol/l),a
757,OIC-109-11-B,Pourquoi la mesure de l’ACTH est-elle effectuée à 8h le matin?,Pour suivre le rythme nycthéméral du cortisol,Pour évaluer l’activité des glandes surrénales,Pour mesurer la production de cortisol à l’endroit du cortisol,Pour vérifier l’absence de surcharge de cortisol,a
758,OIC-109-11-B-,Quand le test au synACTHène n'est-il pas nécessaire?,Le cortisol avant le test est <5 ng/ml,Le cortisol avant le test est >500 nmol/l,Le cortisol avant le test est entre 5 et 500 nmol/l,Le cortisol avant le test est 500 nmol/l,b
759,OIC-109-13-A,Quelle est une cause d'insuffisance corticotrope auto-immune?,Hypophysite,Granulomatose (sarcoïdose en particulier),Traumatisme,Chirurgie hypophysaire,a
760,OIC-109-13-A-,Quelle est la demi-vie biologique de l'hydrocortisone?,8 - 12 heures,18 - 36 heures,18 - 36 heures,36 - 54 heures,a
761,OIC-112-01-A,Quelle est la dose initiale d'hydrocortisone administrée au domicile du patient?,100 mg IV ou IM,100 mg SC,50 mg IM toutes les 6 heures,100 mg par 24 heures en perfusion,a
762,OIC-112-01-A-,Quel est le médicament principal utilisé dans le traitement de l'insuffisance surrénale chronique?,Fludrocortisone,Hydrocortisone,Dexaméthasone,Prednison,b
763,OIC-112-02-A,Quelle est la mesure correcte concernant la surveillance de l'hydrocortisone?,Mesurer la cortisolémie et l'ACTH pour ajuster la dose,Ne pas mesurer la cortisolémie et l'ACTH pour ajuster la dose,Mesurer l'ACTH mais pas la cortisolémie,Mesurer les deux (cortisolémie et ACTH),b
764,OIC-112-02-A-,Quand doit-on commencer le traitement de l'insuffisance surrénale aiguë?,Seulement après confirmation du diagnostic,"Aucun délai, même sans certitude diagnostique",Seulement après réalisation des tests hormonaux,Seulement si les tests hormonaux sont prélevés avant le traitement,b
765,OIC-112-03-B,Quel est le signe clinique le plus fréquent associé à l'insuffisance surrénale chez l'adulte?,Déshydratation extracellulaire,Confusion,Hypotension artérielle,Douleurs diffuses,c
766,OIC-112-03-B-,"Quand le diagnostic d'insuffisance surrénale est non connu, quel traitement doit être initié immédiatement?",Le traitement avec des corticostéroïdes,Le traitement avec des ACTH,Le traitement avec des tests de rénine chez l'enfant,Le traitement avec des analyses de cortisol sanguin,a
767,OIC-112-04-A,Quelles sont des causes de décompensation de l'insuffisance surrénale traitée?,"Vomissements, diarrhées, infections, fracture, infarctus du myocarde",L'absence de traitement par hydrocortisone,L'absence de suivi médical,Les allergies alimentaires,a
768,OIC-112-05-B,Quand doit-on augmenter la dose d'hydrocortisone en cas de facteurs de décompensation potentiels?,En cas de pathologie intercurrente,En cas de stress,En cas de décompensation aiguë,En cas de réduction des doses,a
769,OIC-112-05-B-,Quelle est la dose correcte d'hydrocortisone en cas de stress chez l'adulte?,"2 comprimés d’hydrocortisone 10 mg dès survenue du facteur déclenchant, quel que soit l’heure puis 2 cp matin, midi et soir jusqu'à guérison/restitution ad integrum (au minimum 60 mg par 24 heures en trois ou quatre prises dont une prise vespérale)","1 comprimé d’hydrocortisone 5 mg dès survenue du facteur déclenchant, puis 1 cp matin, midi et soir","2 comprimés d’hydrocortisone 5 mg dès survenue du facteur déclenchant, puis 2 cp matin, midi et soir","2 comprimés d’hydrocortisone 10 mg dès survenue du facteur déclenchant, puis 2 cp matin, midi et soir",a
770,OIC-112-07-B,Quel est le test utilisé pour le diagnostic de l'insuffisance surrénale chez les nouveau-nés en France depuis 1995?,Dosage de la 17 OH progestérone,Dosage de la cortisol,Dosage de la testostérone,Dosage de la fructose,a
771,OIC-112-07-B-,Quelle est la cause la plus fréquente d'insuffisance surrénale chez l'enfant?,L'hyperplasie congénitale des surrénales,L'adrénoneuropathie,Le déficit en 21-hydroxylase,L'insuffisance héréditaire,c
772,OIC-112-08-B-,Les causes les plus fréquentes du diabète sont :,Le diabète de type 1 (10 %),Le diabète de type 2 (> 80 %),Le diabète gestationnel,Étiologies rares,b
773,OIC-121-01-A,Quel est le critère diagnostique principal pour le diabète sucré de type 1 et 2 chez l'enfant?,"Glycémie veineuse à jeun ≥ 1,26 g/l à deux reprises",Hyperglycémie provoquée par voie orale si la glycémie 2 heures après charge orale est supérieure ou égale à 2 g/l [11 mmol/l],Dépistage,Situations d'urgence chez un patient symptomatique si la glycémie est supérieure ou égale à 2 g/l [11 mmol/l],a
774,OIC-121-02-B,Quelle est la définition du diabète prégestationnel?,Un diabète présent avant la grossesse,Un diabète de type 1 ou 2 diagnostiqué pendant la grossesse,Un diabète de type 1 ou 2 diagnostiqué après la grossesse,Un diabète de type 1 seul,a
775,OIC-121-02-B-,Quel facteur de risque est associé à une survenue plus rapide des atteintes micro-angiopathiques?,Une HbA1c élevée et une exposition courte,Une HbA1c basse et une exposition longue,Une HbA1c moyenne et une exposition modérée,Une HbA1c normale et une exposition prolongée,a
776,OIC-121-03-B,Quel facteur de risque est associé à une survenue plus rapide des atteintes micro-angiopathiques?,Une HbA1c élevée et une exposition courte,Une HbA1c basse et une exposition longue,Une HbA1c moyenne et une exposition modérée,Une HbA1c normale et une exposition prolongée,a
777,OIC-121-03-B-,Quelle est la cause principale de la physiopathologie du diabète de type 1?,L'absence de sécrétion d'insuline par le pancréas suite à la destruction auto-immune des cellules bêta pancréatiques,La prédisposition génétique,Les facteurs environnementaux,Les processus auto-immuns,a
778,OIC-121-05-B,Quel est le signe le plus courant associé à la RDNP minime?,Exsudats,Hémorragies,Microaneurysmes,Néovaisseaux,c
779,OIC-121-05-B-,Quel est le stade de la néphropathie diabétique qui se produit après 1 an depuis le diagnostic?,Stade 1,Stade 2,Stade 3,Stade 4,a
780,OIC-124-01-A,Quel est le symptôme caractéristique de la polynévrite dans la neuropathie sensorimotrice?,"Hypoesthésie, paresthésies distales",Douleurs abdominales aggravées la nuit,Tachycardie sinusale,Déformation de la voute plantaire,a
781,OIC-124-02-B,Quels facteurs de risque cardiovasculaire sont considérés comme non modifiable?,Sexe masculin,Tabac,Hypercholestérolémie (LDL),HTA,a
782,OIC-124-02-B-,Quel est le critère biologique le plus pertinent pour diagnostiquer un coma hyperosmolaire?,Glycémie > 30 mmol/l,Osmolalité > 320 mOsmol/kg,"pH > 7,30",Bicarbonate > 18 mmol/l,b
783,OIC-124-03-B,Quelle complication métabolique aiguë est associée à la présence de nausées et de douleurs abdominales chez un diabétique?,Hyperglycémie,Déshydratation,Cétose,Hypoglycémie,c
784,OIC-124-03-B-,Quelle est la cause la plus fréquente de mortalité chez l'enfant diabétique de type 1?,L'acidocétose,L'hypoglycémie,L'insuffisance rénale,L'obésité,a
785,OIC-124-04-A,Quel examen est utilisé pour évaluer l'osmolarité en cas d'hyperglycémie avec cétonémie négative?,Calcul du trou anionique,Ionogramme sanguin,Calcul de l'osmolarité,pH veineux,c
786,OIC-124-04-A-,Quel est l'objectif principal de l'insulinothérapie intensifiée dans le diabète de type 1?,Réduire l'hémoglobine glyquée (HbA1c) et prévenir les complications micro- et macroangiopathiques,Éliminer l'hypoglycémie sévère,Améliorer la qualité de vie du patient,Prévenir les complications oculaires,a
787,OIC-124-05-A,Quels sont les buts de l'autosurveillance glycémique dans le diabète sucré de type 1?,Suivre son diabète,Adapter ses doses d'insuline,Avoir une idée de l'équilibre glycémique moyen,Gérer les situations d'urgence,a
788,OIC-124-05-A-,Les apports glucidiques sont définis en fonction de quel facteur?,Le poids du patient,Les habitudes alimentaires,L'âge du patient,Le niveau d'insuline,a
789,OIC-124-06-B-,Quelle classe de traitements antidiabétiques a la metformine comme seul représentant?,Les Biguanides,Les Sulfamides hypoglycémiants,Les Inhibiteurs de la dipeptidyl-peptidase 4 (DPP4),Les Agonistes des récepteurs du GLP1,a
790,OIC-124-07-A,Quelle est la prévention correcte pour l'hypoglycémie?,Connaître les signes cliniques d'hypoglycémie,Ne pas connaître les médicaments source d'hypoglycémie,Ignorer les situations à risque comme les repas légers,Ne pas connaître les médicaments source d'hypoglycémie,a
791,OIC-124-07-A-,Quelle est la principale mesure de prévention primaire pour le diabète sucré de type 1 et 2 chez l'enfant et l'adulte?,"L'optimisation de la glycémie et la gestion des facteurs de risque (HTA, tabagisme)",L'usage d'inhibiteurs de l'enzyme de conversion (IEC) ou d'antagonistes de l'angiotensine II (sartans),La mise en place d'un régime hypoprotidique,L'administration d'insuline en cas d'insuffisance rénale,a
792,OIC-124-08-B,Quel est l'objectif principal de l'équilibre glycémique dans le traitement de la rétinopathie diabétique?,HbA1c < 7 %,HbA1c > 7 %,HbA1c = 7 %,HbA1c > 10 %,a
793,OIC-124-08-B-,Quel est le premier pas dans la prise en charge du pied diabétique?,Enlever l’hyperkératose,"Examen minutieux de la plaie, recherche de contact osseux (ostéite)",Prise en charge chirurgicale,Education pour la prévention,b
794,OIC-124-09-B,Quelle est la dose recommandée d'insuline rapide IV pour le traitement de la céto-acidose en diabète sucré?,"0,1 U/kg/h, sans dépasser 7 à 8 U par heure","1 U/kg/h, sans dépasser 10 U par heure","0,5 U/kg/h, sans dépasser 5 U par heure","2 U/kg/h, sans dépasser 6 U par heure",a
795,OIC-124-09-B-,Quel est le principal principe de traitement du coma hyperosmolaire?,Réhydratation par infusion de solution saline 0.9%,Insulinothérapie à 7 UI/h,Apport de potassium dès kaliémie < 5 mmol/l,Surveillance de la tension artérielle et du pouls,a
796,OIC-124-10-B,Quand un diabetologue est-il consulté dans le suivi des patients diabétiques?,Dans les cas de déséquilibre sévère (HbA1c > 10%),Lors de la mise en place d'un plan de soins diététiques,En cas d'apparition d'une complication,Dans les situations de découverte de diabète,a
797,OIC-124-10-B-,Quel facteur principal couvre les besoins énergétiques augmentés des femmes enceintes?,L'augmentation des apports alimentaires,L'absorption intestinale,Les autres facteurs,Aucun facteur,a
798,OIC-124-11-B,"Quelle est la prise de poids recommandée pour une femme avec un IMC entre 18,5 kg/m² et 25,0 kg/m² pendant la grossesse?","11,5–16 kg","12,5–18 kg","7–11,5 kg",5–9 kg,a
799,OIC-124-11-B-,Quelle est la dose recommandée de vitamine B9 pendant la période de préconisation?,400 µg/j,400 µg/week,400 µg/day,400 µg/week,a
800,OIC-124-13-B,Quelle mesure est principalement recommandée pour réduire le risque d'infection d'origine alimentaire?,Laver les crudités et les fruits,Préparer les aliments à l'avance,Consommer les aliments crus,Utiliser des aliments à faible teneur en sel,a
801,OIC-124-14-A,Un certificat médical d’absence de contre-indication à la pratique sportive est nécessaire :,Pour obtenir ou renouveler une licence sportive fédérale,Pour participer à une compétition sportive lorsque le patient n’est pas licencié dans une fédération,Pour justifier une pratique sportive en milieu professionnel,Pour remplir un formulaire de santé obligatoire,a
802,OIC-124-16-B,Les causes de contre-indication à la pratique sportive sont essentiellement cardio-vasculaires :,Les pathologies cardio-vasculaires évolutives ou non équilibrées,Les pathologies respiratoires évolutives ou en cours,Les pertes de connaissance non investiguées,Les pathologies neurologiques graves,a
803,OIC-124-17-A,Quelle est la localisation la plus fréquente de la maladie de Sever chez l’enfant?,L’apophyse postérieure du calcanéum (talon),Le noyau apophysaire de la tubérosité tibiale antérieure (genou),L’apophyse antérieure du tibial tubératile,Le noyau apophysaire de la tibial tubérosité postérieure,a
804,OIC-124-17-A-,Quel est le substrat principal des activités physiques d'intensité élevée?,Les lipides,Les glucides,Les protéines,Les acides aminés,b
805,OIC-124-18-B-,Quand devrait-on privilégier les aliments à index glycémique faible pour les sports d'endurance?,À distance de l'exercice,À proximité de l'exercice,À l'heure du repas,Aucune des précédentes,a
806,OIC-124-19-B,"Quels sont les facteurs de risque cardiovasculaire majeurs, indépendants et modifiables à rechercher lors de l'interrogatoire?","Tabac, HTA, Diabète, Dyslipidémie","âge, sexe masculin, hérédité","Tabac, HTA, Diabète, Dyslipidémie et âge, sexe masculin, hérédité","Tabac, HTA, Diabète, Dyslipidémie et maladie cardiaque",a
807,OIC-124-19-B-,Quel est le principal facteur différenciant entre les œdèmes locaux et les œdèmes généraux?,L'accumulation de fluide dans le tissu interstitiel,L'inflammation ou l'insuffisance veineuse,L'hyperhydratation extracellulaire,La présence d'œdème dans les membres inférieurs,b
808,OIC-127-01-A-,Quel mécanisme est associé à la formation des œdèmes généraux en raison d'une altération capillaire?,L'augmentation de la pression hydrostatique capillaire (force de Starling),La diminution de la pression oncotique plasmatique,L'augmentation de la perméabilité capillaire,La rétention de sodium par le rein,c
809,OIC-127-02-A,Quel est le signe caractéristique de l'œdème hydrosodé dans les membres inférieurs?,Épaississement des tissus,Toux persistante,Signe du godet,Toux et fatigue,c
810,OIC-127-02-A-,Quel est le principal différenciateur entre les œdèmes locaux et généralisés?,Le caractère parfois unilatéral ou asymétrique,La redistribution meilleure en fonction de la déclivité,L'existence d'une dermite ocre,La présence d'une insuffisance cardiaque,a
811,OIC-127-03-A,Quel est un signe biologique principal associé à l'hémodilution?,Hématocrite,Hyperhydratation intracellulaire (hyponatrémie),Transudats,Hypoprotidémie,a
812,OIC-127-04-B-,Quelle est la définition d'une hématurie?,La présence anormale d'hématies dans les urines,La présence anormale d'hématies dans les urines,La présence anormale d'hématies dans les urines,La présence anormale d'hématies dans les urines,a
813,OIC-127-05-A,Quelle est l'etiologie principale des hématuries microscopiques?,Urologique,Néphrologique,Urinogène,Renale,a
814,OIC-127-06-B,Quelle est la localisation d'une hématurie totale en cas d'hématurie macroscopique d'origine rénale?,Ureteroprostatique,Bléaire,Rénale,Urinaire,c
815,OIC-127-06-B-,Quel examen est inclus dans le bilan minimal et de retentissement?,Numération-formule sanguine (NFS),Bilan d’hémostase (TP/TCA +/- INR),Évaluation de la fonction rénale (créatininémie et estimation du DFG),Recherche de protéinurie à la bandelettes,a
816,OIC-127-07-B,Quel est le signe imaging le plus fréquent associé à un carcinome rénal avancé en imagerie?,Nécrose centrale,Dilatation de la voie excrétrice,Cystique changeant,Rougeur périphérique,a
817,OIC-127-07-B-,Quelle est la caractéristique principale d'une hématurie macroscopique?,La présence d'une couleur rougeâtre dans l'urine,La présence d'une odeur forte de soufre,La présence d'une quantité importante d'urine,La présence d'une couleur claire dans l'urine,a
818,OIC-127-08-B-,Quelle est l'etiologie principale des hématuries néphrologiques chez l'adulte?,Néphropathies glomérulaires,Néphropathies interstitielles aiguës,Causes néphrologiques avec présentation clinique urologique,Hématurie par effraction de l’arbre urinaire,a
819,OIC-127-09-A,Quelle étiologie est prioritaire en cas d’hématurie macroscopique isolée?,Lithiase urinaire,Infections urinaires,Tumeurs de l’arbre urinaire,Hypertrophie bénigne de la prostate,c
820,OIC-127-09-A-,Quelle est la première étape du processus diagnostique en arbre diagnostique des hématuries?,Initialisation de l'analyse,Imagerie médicale,Tests laboratoires,Diagnosis finale,a
821,OIC-132-02-A,Quel est le critère principal pour le diagnostic d'une néphropathie glomérulaire?,La présence d'une protéinurie glomérulaire confirmée par le dosage en g/g de créatininurie,L'absence d'hématurie macroscopique,L'association de trois signes cliniques,La présence d'une hématurie microscopique,a
822,OIC-132-02-A-,Quel syndrome glomérulaire est associé à une hématurie macroscopique récidivante et à une protéinurie?,Syndrome de glomérulonéphrite chronique,Syndrome néphrotique,Syndrome de glomérulonéphrite rapidement progressive,Syndrome d’hématurie macroscopique récidivante,d
823,OIC-132-03-A,Quelle est la principale cause de syndrome néphrotique chez l'enfant?,La néphropathie glomérulaire extra-membraneuse,La néphropathie à IgA,La néphropathie glomérulaire lymphatique,La néphropathie diabétique,a
824,OIC-132-03-A-,Quelle est l'entité pathologique la plus fréquente associée à la néphropathie glomérulaire aiguë post-infectieuse?,Infections bactériennes,Infections virales,Maladies systémiques,Maladies génétiques,a
825,OIC-132-05-A,Quelle est la caractéristique histologique spécifique de la néphropathie glomérulaire avec IgA (GNRP)?,Absence d'anomalies en MO,Dépôts EM pour la GEM,Présence de dépôts mésangiaux de IgA et C3,Prolifération extracapillaire,c
