,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
671,OIC-179-07-A,Quelle est la définition d'une toxi-infection alimentaire collective (TIAC) ?,Cette question évalue la compréhension de la définition d'une TIAC.,"Apparition d'au moins deux cas de symptômes gastro-intestinaux, dont l'origine est inconnue.",Incorrecte : L'origine de la maladie est connue et liée à un aliment.,"Apparition d'au moins deux cas de symptômes neurologiques, dont l'origine est liée à un aliment.",Incorrecte : La définition inclut des symptômes digestifs comme principaux.,"Apparition d'au moins deux cas de symptômes digestifs, dont l'origine est liée à une même source alimentaire.",Correcte : Cette option correspond à la définition d'une TIAC.,"Apparition d'au moins deux cas de symptômes, quel que soit leur type, liés à une même source alimentaire.",Incorrecte : La définition précise des symptômes digestifs comme principaux.,c
672,OIC-179-08-A,Quel est le délai d'incubation de la toxine produite par *Staphylococcus aureus* responsable d'une toxi-infection alimentaire?,Cette question évalue la connaissance des délais d'incubation des agents pathogènes responsables des TIAC.,12-24 h,Ce délai correspond à *Salmonella enterica*.,2-4 h,C'est le délai d'incubation de *Staphylococcus aureus*.,8-24 h,Ce délai correspond à *Clostridium perfringens*.,24-48 h,Ce délai correspond au Norovirus.,b
673,OIC-179-09-A,"En cas de suspicion de toxi-infection alimentaire collective (TIAC), quelle action doit être entreprise en priorité?",Cette question évalue la connaissance du processus de signalement d'une TIAC.,Effectuer une enquête approfondie pour identifier la source de contamination.,Cette action est importante mais doit suivre le signalement initial.,Documenter les cas de maladie et les symptômes observés.,La documentation est nécessaire mais le signalement est prioritaire.,Signaler la suspicion de TIAC à l'ARS via une fiche spécifique.,C'est l'action prioritaire en cas de suspicion de TIAC.,Informer les autorités sanitaires locales et les médias.,L'information des médias et des autorités locales peut suivre le signalement à l'ARS.,c
674,OIC-179-10-B,Quelles sont les premières mesures à prendre pour préparer l’investigation d’une TIAC ?,Cette question évalue la connaissance des étapes initiales d'une investigation de toxi-infections alimentaires collectives (TIAC).,"Identifier les malades ayant (eu) des signes cliniques et établir pour chaque malade la liste des symptômes, la date et l’heure de leur apparition, ainsi que la liste des repas des trois derniers jours.",Cette option correspond à une étape clé dans la préparation de l'investigation d'une TIAC.,Effectuer des prélèvements de selles et éventuellement de vomissements chez les malades et conserver les restes des matières premières et des denrées servies à la collectivité au cours des 3 derniers jours.,Cette option décrit également des mesures importantes à prendre en début d'investigation.,Préparer une liste des menus des repas des trois derniers  jours et signaler la suspicion de TIAC au médecin inspecteur de l’ARS ou à défaut au service vétérinaire d’hygiène alimentaire.,Ces actions sont également nécessaires pour une investigation efficace.,Effectuer un signalement de la suspicion de TIAC au médecin inspecteur de l’ARS ou à défaut au service vétérinaire d’hygiène alimentaire et prévenir le médecin responsable/équipe opérationnelle d'hygiène de l’établissement (si établissement  de soins).,Ces actions sont importantes mais ne constituent pas les premières mesures à prendre.,a
675,OIC-179-11-A,Quelles sont les mesures préventives en présence d'une TIAC?,Cette question évalue la connaissance des mesures spécifiques à prendre lors d'une intoxication alimentaire collective (TIAC).,"Consignations des denrées suspectes, éviction de la source dès qu'elle est identifiée, suspension des activités de restauration en attendant les résultats de l'enquête.",Cette option regroupe les mesures préventives clés en cas de TIAC.,"Application de règles d'hygiène scrupuleuses durant toute la chaîne de préparation alimentaire, éducation du personnel et principe de la marche en avant en cuisine collective.","Ces mesures sont des précautions générales de prévention, non spécifiques à une TIAC.","Surveillance médicale du personnel et éviction de certains agents en fonction du risque, et prélèvements microbiologiques de routine dans la restauration collective.","Ces mesures sont des précautions générales de prévention, non spécifiques à une TIAC.","Mise en place d'un plan d'urgence sanitaire, communication avec les autorités sanitaires et information du public.",Ces mesures sont importantes mais ne constituent pas les mesures préventives immédiates en cas de TIAC.,a
676,OIC-183-01-B,Quel est le rôle principal des services de prévention et de santé au travail (SPST)?,Cette question évalue la compréhension des missions principales des SPST.,Fournir des soins médicaux aux salariés en cas d'accident du travail.,"Incorrect. Les SPST se concentrent sur la prévention et la gestion des risques professionnels, pas sur les soins médicaux d'urgence.",Organiser des formations sur les premiers secours aux salariés.,"Incorrect. Bien que les formations puissent être une partie de leur activité, ce n'est pas leur rôle principal.",Conseiller les salariés et les employeurs sur l'évaluation et la gestion des risques professionnels.,Correct. C'est l'une des deux missions principales des SPST.,Gérer les dossiers de reconnaissance de la maladie professionnelle.,Incorrect. La gestion des dossiers de maladie professionnelle est généralement assurée par d'autres organismes.,c
677,OIC-183-02-B,Quelles sont les actions que le médecin du travail ou l'équipe pluridisciplinaire qu'il coordonne peuvent mener directement sur le milieu de travail?,Cette question évalue la connaissance des modes d'action des services de santé au travail.,Effectuer des analyses de sang et d'urine des travailleurs.,Cette action n'est pas directement liée aux modes d'action sur le milieu de travail.,Évaluer les risques professionnels et conseiller sur l'organisation des secours.,Cette option correspond à des actions directes sur le milieu de travail.,Rédiger des rapports médicaux pour les travailleurs.,Cette action est plutôt une tâche administrative et non une action directe sur le milieu de travail.,Organiser des formations sur les maladies professionnelles.,"Bien que lié à la santé au travail, cette action est plus une formation et non une action directe sur le milieu de travail.",b
678,OIC-183-03-B,Quels outils sont utilisés par le médecin du travail dans le cadre de la prévention des risques professionnels?,Cette question évalue la connaissance des outils du médecin du travail.,Les outils de diagnostic médical et les examens biologiques,"Bien que le médecin du travail utilise des outils médicaux, cette option ne reflète pas spécifiquement les outils utilisés pour la prévention des risques professionnels.","Les études de poste de travail, l'adaptation des postes de travail et le conseil sur la prévention des risques professionnels",Cette option correspond aux outils utilisés par le médecin du travail en partenariat avec l'équipe pluridisciplinaire pour la prévention des risques professionnels.,Les logiciels de gestion des dossiers médicaux et les outils de communication interne,Ces outils sont utiles au médecin du travail mais ne sont pas spécifiquement liés à la prévention des risques professionnels.,Les protocoles de premiers secours et les équipements de protection individuelle,Ces outils sont importants pour la sécurité au travail mais ne sont pas les outils principaux utilisés par le médecin du travail pour la prévention des risques professionnels.,b
679,OIC-183-05-B,Quel document retrace l'état de santé du salarié et ses expositions professionnelles ?,Cette question évalue la connaissance des documents rédigés par le médecin du travail.,Fiche d’entreprise,"La fiche d'entreprise décrit les risques professionnels et les préconisations du médecin du travail, mais pas l'état de santé du salarié.",Fiche d’aptitude / inaptitude,"La fiche d'aptitude/inaptitude concerne l'aptitude du salarié à exercer son poste, sans détails sur sa santé.",Dossier médical en santé au travail,C'est la bonne réponse. Le dossier médical retrace l'état de santé et les expositions professionnelles du salarié.,Rapport d'accident du travail,"Le rapport d'accident du travail concerne un événement spécifique, pas le suivi global de la santé du salarié.",c
680,OIC-183-06-A,"Selon les principes de prévention médicale et technique, quelle est l'objectif principal de la prévention secondaire?",Cette question évalue la compréhension des différents niveaux de prévention en santé au travail.,Éviter l'apparition d'effets délétères chez les salariés exposés à des risques professionnels.,C'est l'objectif principal de la prévention primaire.,Détecter le plus tôt possible les pathologies liées au risque professionnel concerné.,Cette proposition correspond à l'objectif de la prévention secondaire.,Maintenir dans l'emploi les personnes présentant des pathologies liées à leur travail.,C'est l'objectif principal de la prévention tertiaire.,Adapter le poste de travail pour faciliter l'accessibilité aux personnes handicapées.,Ceci est une mesure de prévention tertiaire.,b
681,OIC-183-08-A,"Selon la démarche de gestion des risques, quelle est la première mesure à mettre en place?",Cette question évalue la compréhension de l'ordre hiérarchique des mesures de prévention des risques professionnels.,Limiter l'exposition des salariés par le port d'équipements de protection individuelle.,"Cette option correspond à l'étape 3 de la démarche, après avoir tenté de supprimer le danger et de limiter ses émissions à la source.",Limiter les émissions à la source par des équipements de protection collective.,"Cette option correspond à l'étape 2 de la démarche, après avoir tenté de supprimer le danger.","Supprimer les dangers, par exemple en changeant les procédés de travail.","Cette option correspond à l'étape 1 de la démarche, la plus prioritaire.",Evaluer l'efficacité des mesures de prévention par métrologie d'ambiance et surveillance biologique.,"Cette option correspond à l'étape 4 de la démarche, après avoir mis en place les mesures de prévention.",c
682,OIC-186-01-B,"Quel est le rôle de l'environnement extérieur, domestique et professionnel dans l'allergie?",Cette question évalue la compréhension de l'influence de l'environnement sur le développement et l'expression des allergies.,"L'environnement extérieur, domestique et professionnel n'a aucun impact sur le développement des allergies.",Incorrecte. L'environnement joue un rôle crucial dans le développement des allergies.,L'environnement extérieur est le seul facteur influençant le développement des allergies.,Incorrecte. L'environnement domestique et professionnel peuvent également influencer le développement des allergies.,"L'environnement extérieur, domestique et professionnel peut influencer la prédisposition génétique à l'allergie.","Partiellement correcte. L'environnement peut influencer l'expression des gènes liés à l'allergie, mais ne modifie pas la prédisposition génétique elle-même.","L'environnement extérieur, domestique et professionnel peut influencer la sensibilisation et l'expression des allergies.","Correcte. L'environnement peut exposer à des allergènes, modifier le système immunitaire et influencer l'expression des allergies.",d
683,OIC-186-02-B,Quelle est la prévalence des réactions systémiques à l'allergie aux venins d'hyménoptères dans la population générale?,Cette question évalue la connaissance des grandes tendances épidémiologiques des allergies aux venins d'hyménoptères.,10 à 40 %,"Cette option correspond à la prévalence de la sensibilisation aux venins d'hyménoptères, pas aux réactions systémiques.","0,03 à 0,45/million d'habitants/an","Cette option correspond à la mortalité liée aux réactions systémiques, pas à la prévalence.","0,3 à 7,5 %","Cette option est la bonne réponse, elle correspond à la prévalence des réactions systémiques à l'allergie aux venins d'hyménoptères.",50 %,"Cette option est incorrecte, elle ne correspond à aucune donnée épidémiologique sur les allergies aux venins d'hyménoptères.",c
684,OIC-186-04-B,Quelle est la prévalence estimée de l'hypersensibilité médicamenteuse dans la population générale?,Cette question évalue la connaissance des grandes tendances épidémiologiques des hypersensibilités médicamenteuses.,Environ 1% ,Incorrecte. La prévalence est plus élevée.,Environ 7% ,Correcte. Le texte indique une prévalence d'environ 7% de la population générale.,Environ 15% ,Incorrecte. La prévalence est inférieure à 15%.,Environ 30% ,Incorrecte. La prévalence est inférieure à 30%.,b
685,OIC-186-05-B,Quel est le type d'hypersensibilité impliqué dans les allergies aux venins d'hyménoptères?,Cette question évalue la compréhension des mécanismes physiopathologiques des allergies aux venins d'hyménoptères.,Hypersensibilité de type I,Correct. Les allergies aux venins d'hyménoptères sont des réactions allergiques de type I médiées par des IgE.,Hypersensibilité de type II,Incorrect. Les hypersensibilités de type II impliquent une cytotoxicité cellulaire.,Hypersensibilité de type III,Incorrect. Les hypersensibilités de type III sont liées à la formation de complexes immuns.,Hypersensibilité de type IV,Incorrect. Les hypersensibilités de type IV sont des réactions retardées médiées par des lymphocytes T.,a
686,OIC-186-06-A,Quelle est l'étape primordiale dans le diagnostic d'une allergie respiratoire ?,Cette question évalue la compréhension des étapes clés du diagnostic d'une allergie respiratoire.,Identifier les symptômes spécifiques de l'asthme et de la rhinite.,"Bien que les symptômes soient importants, cette option ne représente pas l'étape primordiale du diagnostic.","Déterminer l'exposition à des allergènes potentiels dans les lieux, le temps et les actions.",Cette option est correcte car l'association entre l'exposition à un allergène et la survenue des symptômes est fondamentale.,Confirmer la présence d'anticorps IgE spécifiques à l'allergène par un test cutané.,"Le test cutané est une étape importante, mais elle ne précède pas l'évaluation de l'exposition à l'allergène.",Prescrire un traitement symptomatique pour soulager les symptômes de l'asthme et de la rhinite.,Le traitement est une étape ultérieure après le diagnostic.,b
687,OIC-186-07-A,Quels sont les allergènes responsables d'allergie alimentaire médiés par les IgE les plus fréquents chez l'enfant?,Cette question évalue la connaissance des principaux allergènes alimentaires IgE-dépendants chez l'enfant.,"Le lait, l'arachide, l'œuf, le soja",Cette option regroupe les allergènes les plus fréquents chez l'enfant.,"Les fruits à coque, les crustacés, les fruits rouges","Bien que ces aliments puissent provoquer des allergies, ils ne sont pas les plus fréquents chez l'enfant.","Les fruits, les légumes, les céréales",Cette option est trop large et ne cible pas les allergènes IgE-dépendants les plus fréquents chez l'enfant.,"Le poisson, la viande, les produits laitiers","Bien que certains enfants puissent être allergiques à ces aliments, ils ne sont pas parmi les plus fréquents.",a
688,OIC-186-09-B,Quel est le mécanisme principal des allergies croisées entre allergènes respiratoires et alimentaires?,La question évalue la compréhension du concept d'allergies croisées.,Réaction croisée des IgE spécifiques à des allergènes identiques présents dans les sources allergéniques respiratoires et alimentaires.,Cette réponse est correcte. Les allergies croisées sont dues à la reconnaissance par les IgE spécifiques d'allergènes similaires présents dans des sources allergéniques différentes.,"Stimulation directe des mastocytes par les allergènes respiratoires, provoquant une réaction allergique alimentaire.","Cette réponse est incorrecte. Les mastocytes sont impliqués dans la réaction allergique, mais la stimulation est médiée par les IgE spécifiques.",Sensibilisation croisée des lymphocytes T aux allergènes respiratoires et alimentaires.,"Cette réponse est incorrecte. Les allergies croisées sont principalement médiées par les IgE, pas par les lymphocytes T.",Déficit immunitaire spécifique aux allergènes respiratoires et alimentaires.,"Cette réponse est incorrecte. Les allergies croisées ne sont pas dues à un déficit immunitaire, mais à une réponse immunitaire excessive.",a
689,OIC-186-11-A,Lequel des facteurs suivants n'est PAS un facteur environnemental impliqué dans le développement des allergies?,Cette question évalue la compréhension du rôle de l'environnement dans le développement des allergies.,La diversification tardive de l'alimentation,La diversification tardive de l'alimentation peut exposer les enfants à de nouveaux allergènes alimentaires.,La pollution atmosphérique,La pollution atmosphérique peut jouer un rôle adjuvant dans l'inflammation et aggraver les allergies.,La génétique,"La génétique est un facteur prédisposant aux allergies, mais pas un facteur environnemental.",L'exposition au tabagisme passif,"Le tabagisme passif peut influencer le développement des allergies, notamment chez les enfants.",c
690,OIC-186-12-B,Dans quel contexte est indiqué un test de dépistage IgE multiallergénique (aéroallergènes et trophallergènes)?,Cette question évalue la connaissance de l'indication du test multiallergénique.,Chez tout patient présentant des symptômes respiratoires ou digestifs.,"Incorrecte. Le test est indiqué en cas d'orientation clinique vers une allergie respiratoire ou alimentaire, et non chez tout patient avec symptômes.",Chez un patient dont le médecin de soin primaire soupçonne une allergie respiratoire ou alimentaire et où un allergologue n'est pas accessible rapidement.,Correcte. Le test est prescrit en cas d'orientation clinique et d'absence d'accès rapide à un allergologue.,Uniquement chez les enfants de moins de 5 ans présentant des symptômes allergiques.,Incorrecte. Le test est indiqué chez les patients de tous âges en cas d'orientation clinique.,Avant toute prescription d'antihistaminiques.,Incorrecte. Le test n'est pas lié à la prescription d'antihistaminiques.,b
691,OIC-186-13-B,Quel type de réaction allergique explore le test cutané par prick?,Cette question évalue la compréhension des différents types de réactions allergiques explorés par les tests cutanés.,Réaction retardée de type IV,Incorrect. Les pricks explorent les réactions immédiates de type I.,Réaction immédiate de type I,"Correct. Les pricks explorent les réactions allergiques immédiates, principalement de type I.",Réaction mixte de type I et IV,Incorrect. Les pricks sont spécifiques aux réactions immédiates de type I.,Réaction non spécifique,Incorrect. Les pricks sont spécifiques aux réactions allergiques.,b
692,OIC-186-16-A,Quel est l'élément essentiel du traitement local d'une conjonctivite allergique?,Cette question évalue la connaissance des principes de traitement d'une conjonctivite allergique.,L'éviction de l'allergène et le traitement systémique par anti H1 de 2ème génération.,"Bien que ces éléments soient importants, ils constituent le traitement général et non spécifiquement le traitement local.",Les lavages oculaires fréquents et les applications de compresses humides froides.,C'est une composante essentielle du traitement local.,L'administration d'antibiotiques locaux.,Les antibiotiques ne sont pas indiqués pour les conjonctivites allergiques.,Le traitement par corticoïdes locaux.,"Les corticoïdes locaux peuvent être utilisés dans les cas sévères, mais ne constituent pas l'élément essentiel du traitement local.",b
693,OIC-186-17-A,Quelles sont les principales causes d'allergie alimentaire chez les enfants selon les données de la cohorte ELFE?,Cette question évalue la connaissance des grandes tendances épidémiologiques de l'allergie alimentaire chez les enfants.,"Lait, œuf, arachide, fruits exotiques, fruits à coque, gluten et poisson",Cette option est correcte car elle reprend les allergènes les plus fréquemment rencontrés chez les enfants selon la cohorte ELFE.,"Arachide, fruits à coque, lait, œuf, poisson, gluten et fruits exotiques",Cette option est incorrecte car elle ne respecte pas l'ordre de fréquence des allergènes mentionné dans le texte.,"Lait, œuf, poisson, arachide, fruits à coque, fruits exotiques et gluten",Cette option est incorrecte car elle ne respecte pas l'ordre de fréquence des allergènes mentionné dans le texte.,"Fruits exotiques, fruits à coque, lait, œuf, arachide, poisson et gluten",Cette option est incorrecte car elle ne respecte pas l'ordre de fréquence des allergènes mentionné dans le texte.,a
694,OIC-186-18-A,Quel pourcentage d'enfants en France est asthmatique aujourd'hui?,Cette question évalue la connaissance des grandes tendances épidémiologiques de l'allergie respiratoire chez l'enfant.,5%,Incorrecte. Le pourcentage d'enfants asthmatiques en France est plus élevé.,10%,Correcte. Le texte indique que 10% des enfants sont asthmatiques en France.,25%,Incorrecte. Ce pourcentage correspond au risque d'asthme chez les enfants d'un parent asthmatique.,50%,Incorrecte. Ce pourcentage correspond au risque d'asthme chez les enfants de deux parents asthmatiques.,b
695,OIC-186-19-A,"En allergologie, l'indication principale d'un test de dépistage IgE multiallergénique (aéroallergènes et trophallergènes) est :",Cette question évalue la connaissance de l'indication d'un test de dépistage IgE multiallergénique.,Déterminer la gravité d'une allergie connue.,Incorrect. Le test ne permet pas de déterminer la gravité d'une allergie.,Confirmer un diagnostic d'allergie après un test cutané positif.,"Incorrect. Le test est un outil complémentaire, pas une confirmation absolue.",Orienter le diagnostic d'une suspicion d'allergie respiratoire ou alimentaire.,Correct. Le test est utilisé pour dépister une sensibilisation IgE.,Évaluer l'efficacité d'un traitement allergique en cours.,Incorrect. Le test ne mesure pas l'efficacité du traitement.,c
696,OIC-187-01-A,Quelle est la définition de l'urticaire ?,Cette question évalue la compréhension de la définition de l'urticaire.,Une infection cutanée bactérienne fréquente.,"Incorrecte. L'urticaire est une dermatose inflammatoire, pas une infection bactérienne.",Une réaction inflammatoire cutanée fréquente secondaire à l'activation des mastocytes.,Correcte. C'est la définition de l'urticaire.,Une maladie auto-immune affectant la peau.,"Incorrecte. L'urticaire peut être liée à des mécanismes immunologiques, mais ce n'est pas une maladie auto-immune.",Une affection génétique rare de la peau.,Incorrecte. L'urticaire est fréquente et n'est généralement pas génétique.,b
697,OIC-187-02-B,Quel est le principal médiateur libéré par les mastocytes lors de l'urticaire?,Cette question évalue la compréhension des bases physiopathologiques de l'urticaire.,L'histamine,C'est le principal médiateur impliqué dans la vasodilatation et l'augmentation de la perméabilité capillaire lors de l'urticaire.,L'interleukine-4,"L'interleukine-4 est impliquée dans la réponse inflammatoire allergique, mais pas comme principal médiateur de l'urticaire.",La prostaglandine E2,"La prostaglandine E2 est impliquée dans la douleur et l'inflammation, mais pas comme principal médiateur de l'urticaire.",Le TNF-alpha,"Le TNF-alpha est un cytokine impliqué dans l'inflammation, mais pas comme principal médiateur de l'urticaire.",a
698,OIC-187-05-A,Lequel des signes suivants est le plus souvent associé à une anaphylaxie?,Cette question évalue la capacité à identifier les signes cliniques caractéristiques d'une anaphylaxie.,Urticaire isolée,"L'urticaire peut être présente, mais elle n'est pas spécifique à l'anaphylaxie.",Dysphonie,La dysphonie est un signe respiratoire associé à l'anaphylaxie.,Fièvre,La fièvre n'est pas un signe typique de l'anaphylaxie.,Douleur musculaire,La douleur musculaire n'est pas un signe spécifique de l'anaphylaxie.,b
699,OIC-187-06-A,Quelles sont les principales causes d'urticaire ?,Cette question évalue la connaissance des différentes étiologies de l'urticaire.,"Urticaire physique, de contact, alimentaire, médicamenteuse et infectieuse",Cette réponse est correcte car elle liste les principales causes d'urticaire.,"Urticaire physique, de contact et alimentaire uniquement",Cette réponse est incorrecte car elle manque les causes médicamenteuses et infectieuses d'urticaire.,"Urticaire physique, médicamenteuse et infectieuse uniquement",Cette réponse est incorrecte car elle manque la cause d'urticaire de contact.,Urticaire alimentaire et infectieuse uniquement,Cette réponse est incorrecte car elle manque les causes d'urticaire physique et de contact.,a
700,OIC-187-07-A,Quel est le traitement initial recommandé pour une urticaire aiguë?,Cette question évalue la connaissance du traitement de base de l'urticaire aiguë.,Adrénaline par voie parentérale,"L'adrénaline est réservée aux cas d'anaphylaxie, pas à l'urticaire aiguë.",Antihistaminiques anti H1 de 2ème génération à 1 à 2 cpés/jour,C'est le traitement initial recommandé pour l'urticaire aiguë.,Béta-2 mimétiques inhalés,"Les béta-2 mimétiques sont utilisés en cas de bronchospasme associé à l'anaphylaxie, pas pour l'urticaire aiguë.",Remplissage vasculaire,Le remplissage vasculaire est réservé aux cas de choc anaphylactique.,b
701,OIC-187-08-B,Quels sont les deux groupes de gènes impliqués dans la dermatite atopique?,Cette question évalue la compréhension des facteurs génétiques impliqués dans la dermatite atopique.,Gènes de la barrière épidermique et gènes régulant le système immunitaire inné,Cette réponse est correcte. La dermatite atopique est une maladie polygénique complexe impliquant des gènes de la barrière épidermique et des gènes régulant le système immunitaire.,Gènes de la barrière épidermique et gènes régulant le système immunitaire adaptatif,Cette réponse est correcte. La dermatite atopique est une maladie polygénique complexe impliquant des gènes de la barrière épidermique et des gènes régulant le système immunitaire adaptatif.,Gènes de la barrière épidermique et gènes régulant la réponse inflammatoire,"Cette réponse est incorrecte. Bien que la réponse inflammatoire soit impliquée dans la dermatite atopique, ce n'est pas le groupe de gènes spécifiquement mentionné.",Gènes régulant le système immunitaire adaptatif et gènes régulant la réponse immunitaire innée,"Cette réponse est incorrecte. Bien que les deux systèmes immunitaires soient impliqués, la question demande spécifiquement les groupes de gènes.",b
702,OIC-187-09-A,Quel est l'aspect clinique principal de la dermatite atopique en phase chronique?,Cette question évalue la connaissance des aspects cliniques de la dermatite atopique en fonction de son stade évolutif.,Erythème et œdème,Ces symptômes sont caractéristiques de la phase aiguë de la dermatite atopique.,Vésicules et suintement,Ces symptômes sont également caractéristiques de la phase aiguë de la dermatite atopique.,Lésions érythémato-squameuses et/ou lichenification,C'est la caractéristique clinique principale de la phase chronique de la dermatite atopique.,Extension des lésions sur les faces d'extension des membres et le tronc,Cette localisation est plus fréquente chez les nourrissons et dans la phase aiguë de la dermatite atopique.,c
703,OIC-187-11-B,Quelle est la complication infectieuse la plus fréquente de la dermatite atopique ?,Cette question évalue la connaissance des complications de la dermatite atopique.,Surinfection par le virus de l'herpès (HSV-1),"Bien que possible, l'HSV-1 est une complication rare de la dermatite atopique.",Surinfection par le staphylocoque doré,C'est la complication infectieuse la plus fréquente de la dermatite atopique.,Surinfection par le streptocoque,Le streptocoque n'est pas une complication fréquente de la dermatite atopique.,Surinfection par le candida albicans,"Le candida albicans peut provoquer des infections cutanées, mais ce n'est pas la complication la plus fréquente de la dermatite atopique.",b
704,OIC-187-12-A,Quel est le critère principal pour le choix de la galénique d'un dermocorticoïde (DC) en cas de dermatite atopique (DA)?,Cette question évalue la compréhension des principes de choix d'un DC en fonction de la présentation clinique de la DA.,L'âge du patient,"Bien que l'âge soit un critère important, il n'est pas le principal pour le choix de la galénique.",L'étendue des lésions,"L'étendue des lésions est un critère important, mais la localisation est primordiale pour choisir la galénique.",La localisation des lésions,La localisation des lésions est le critère principal pour choisir la galénique du DC.,La puissance du DC,"La puissance du DC est importante, mais la galénique est choisie en fonction de la localisation et de la nature des lésions.",c
705,OIC-187-13-B,Quel type de réaction immunitaire est impliqué dans l'eczéma de contact allergique?,Cette question évalue la compréhension de la physiopathologie de l'eczéma de contact allergique.,Réaction d'hypersensibilité immédiate de type I,Incorrecte. L'eczéma de contact allergique est une réaction d'hypersensibilité retardée.,Réaction d'hypersensibilité retardée de type IV,Correcte. L'eczéma de contact allergique est une réaction d'hypersensibilité retardée médiée par les lymphocytes T CD8+.,Réaction d'hypersensibilité médiée par les IgE,Incorrecte. Les IgE sont impliquées dans les réactions d'hypersensibilité immédiate.,Réaction d'hypersensibilité médiée par les anticorps IgM,Incorrecte. Les IgM sont impliqués dans la réponse immunitaire primaire.,b
706,OIC-187-14-A,Quelle est la phase clinique de l'eczéma aigu caractérisée par la présence de vésicules remplies de liquide clair?,Cette question évalue la connaissance des différentes phases cliniques de l'eczéma aigu.,Erythémateuse,"Cette phase est caractérisée par une rougeur mal limitée et un oedème, mais pas de vésicules.",Vésiculeuse,Cette option est correcte. La phase vésiculeuse est caractérisée par l'apparition de petites vésicules remplies de liquide clair.,Suintement,Cette phase survient après l'ouverture des vésicules.,Croûte,Cette phase survient après le suintement et la formation de croûtes qui tombent.,b
707,OIC-187-15-A,Quelle est la caractéristique principale des lésions élémentaires d'un eczéma aigu ?,Cette question évalue la capacité à identifier les signes cliniques distinctifs de l'eczéma aigu.,Des pustules remplies de pus,"Les pustules sont plus caractéristiques d'une infection bactérienne, pas d'un eczéma aigu.",Un érythème mal limité avec des vésicules,C'est la caractéristique principale des lésions élémentaires d'un eczéma aigu.,Des plaques rouges et squameuses,"Ces plaques sont plus caractéristiques d'un psoriasis, pas d'un eczéma aigu.",Des nodules durs et indurés,"Les nodules durs et indurés sont plus caractéristiques d'une dermatite de contact, pas d'un eczéma aigu.",b
708,OIC-187-16-A,Quelles sont les quatre principales sources d'allergènes à rechercher lors de l'interrogatoire d'un patient présentant un eczéma de contact ?,Cette question évalue la connaissance des sources d'allergènes dans le contexte d'un eczéma de contact.,"Produits vestimentaires, cosmétiques, médicaments à application cutanée et allergènes professionnels",Cette option correspond aux quatre sources d'allergènes mentionnées dans le texte.,"Produits alimentaires, pollens, acariens et animaux domestiques",Ces sources sont des allergènes courants mais ne sont pas spécifiquement mentionnées comme sources d'eczéma de contact.,"Produits chimiques industriels, métaux lourds et pesticides","Bien que ces substances puissent provoquer des réactions allergiques, elles ne sont pas les quatre principales sources d'allergènes à rechercher dans le contexte d'un eczéma de contact.","Rayons ultraviolets, champignons, bactéries et virus","Ces éléments peuvent être impliqués dans certaines dermatoses, mais ne sont pas des sources d'allergènes dans le contexte d'un eczéma de contact.",a
709,OIC-187-17-B,Quel est le critère principal pour interpréter un test épicutané comme positif?,Cette question évalue la compréhension du principe de lecture d'un test épicutané.,L'apparition d'un érythème qui disparaît en quelques heures.,"C'est un critère d'irritation, non d'allergie.",L'absence totale d'érythème au site d'application de l'allergène.,Un test négatif peut aussi être un test non réalisé.,"L'apparition d'un eczéma de contact (érythème, vésicules) au site d'application de l'allergène.",C'est le critère principal pour un test épicutané positif.,L'apparition d'un eczéma qui persiste pendant plusieurs jours.,"Un eczéma persistant est un critère de réaction allergique, mais pas le seul.",c
710,OIC-187-18-A,Quel est le principe fondamental du traitement d'un eczéma de contact?,Cette question évalue la compréhension du traitement de base de l'eczéma de contact.,L'utilisation de corticoïdes topiques.,"Bien que les corticoïdes soient importants, l'éviction de l'allergène est le principe fondamental.",L'application d'une crème hydratante.,"L'hydratation est importante après la guérison, mais pas le principe fondamental du traitement.",L'éviction de l'allergène responsable de l'eczéma.,C'est le principe fondamental du traitement de l'eczéma de contact.,La prescription d'antihistaminiques.,Les antihistaminiques ne sont pas la première ligne de traitement de l'eczéma de contact.,c
711,OIC-188-01-A,"Selon la définition fournie, quelle est la caractéristique essentielle différenciant l'asthme de la rhinite allergique?",Cette question évalue la compréhension des définitions de l'asthme et de la rhinite allergique.,Une obstruction des voies aériennes inférieures variable dans le temps et/ou réversible totalement ou partiellement sous bronchodilatateurs d’action rapide.,Cette option correspond à la définition de l'asthme.,"La présence de symptômes « PAREO » (Prurit, Anosmie, Rhinorrhée, Éternuements, Obstruction nasale).",Cette option correspond à la définition de la rhinite allergique.,Une inflammation des voies aériennes inférieures conduisant à des modifications de la structure des voies aériennes.,Cette option est trop générale et ne différencie pas les deux pathologies.,Une inflammation IgE-dépendante des voies aériennes supérieures.,Cette option est trop spécifique à la rhinite allergique.,a
712,OIC-188-02-B,Quelle est la prévalence de la rhinite allergique dans la population générale?,Cette question évalue la connaissance de la prévalence de la rhinite allergique.,6%,"Cette option correspond à la prévalence de l'asthme, pas de la rhinite allergique.",10%,Cette option est incorrecte et n'est pas mentionnée dans le texte.,24%,Cette option correspond à la prévalence de la rhinite allergique dans la population générale.,80%,"Cette option correspond à la proportion de personnes asthmatiques qui présentent une rhinite allergique, pas à la prévalence globale de la rhinite allergique.",c
