,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
815,OIC-188-21-B,"Parmi les éléments suivants, lequel relève des objectifs de l'éducation thérapeutique dans la prise en charge de l'asthme?","La question évalue la compréhension des objectifs de l'éducation thérapeutique de l'asthme, conformément à l'objectif de connaissance OIC-188-21-B (Rang B). Elle teste la capacité à identifier les compétences que le patient doit acquérir grâce à cette éducation.",Acquérir la capacité de mesurer et d'interpréter son débit expiratoire de pointe (DEP).,"L'éducation thérapeutique vise à donner aux patients les outils pour surveiller leur état, notamment en utilisant le DEP pour évaluer le contrôle de l'asthme. C'est un objectif clé.",Choisir le traitement le plus coûteux disponible sur le marché.,"Le choix du traitement dépend des recommandations médicales, de la sévérité de l'asthme et de la réponse du patient, et non du coût. Ce n'est pas un objectif de l'éducation thérapeutique.",Ignorer les signes avant-coureurs d'une exacerbation.,L'éducation thérapeutique vise précisément à apprendre aux patients à reconnaître les signes de perte de contrôle et d'exacerbation pour agir rapidement. C'est l'inverse d'un objectif.,Ne pas modifier son environnement malgré l'identification de facteurs déclenchants.,L'éducation thérapeutique encourage le patient à contrôler son environnement et à éviter les facteurs favorisants connus. C'est l'inverse d'un objectif.,a
816,OIC-188-22-A,"Parmi les mesures d'éviction allergénique suivantes, laquelle est particulièrement recommandée pour réduire l'exposition aux acariens dans l'habitat?","La question évalue la connaissance des mesures d'éviction allergénique spécifiques aux acariens, conformément à l'objectif de Rang A OIC-188-22-A.","L'utilisation de housses anti-acariens pour le matelas, les couettes et oreillers.","L'utilisation de housses anti-acariens est une mesure très efficace et recommandée pour réduire l'exposition aux acariens, car elle empêche leur prolifération et leur dissémination dans la literie.",Le séchage du linge en extérieur.,"Le séchage du linge en extérieur est une mesure d'éviction recommandée pour les allergènes polliniques, pas pour les acariens.",Le nettoyage à l'eau de javel.,"Le nettoyage à l'eau de javel est une mesure d'éviction recommandée pour les moisissures, pas pour les acariens.",L'adaptation du poste de travail.,"L'adaptation du poste de travail est une mesure d'éviction recommandée pour les allergènes professionnels ou les pollens, pas spécifiquement pour les acariens domestiques.",a
817,OIC-188-23-B,"Parmi les propositions suivantes, laquelle représente une complication potentielle de l'asthme mal contrôlé?","La question évalue la connaissance des complications de l'asthme, spécifiquement celles liées à un mauvais contrôle de la maladie. L'objectif est de sélectionner l'option qui décrit une conséquence directe de l'asthme non maîtrisé.",Absentéisme scolaire ou professionnel,"L'asthme mal contrôlé entraîne des symptômes fréquents et sévères (crises, toux, sifflements, dyspnée) qui peuvent empêcher l'enfant d'aller à l'école ou l'adulte d'aller travailler. C'est une complication fréquente.",Augmentation de la masse musculaire,"L'asthme mal contrôlé, et plus généralement les maladies chroniques respiratoires, est souvent associé à une sédentarité et une diminution de l'activité physique, ce qui tend à réduire la masse musculaire, et non à l'augmenter.",Amélioration des performances cognitives,"L'asthme mal contrôlé, en particulier chez l'enfant, peut avoir un impact négatif sur les performances cognitives et l'apprentissage, en raison des symptômes, des troubles du sommeil et des effets des traitements (corticostéroïdes). Il n'y a pas d'amélioration.",Diminution du risque de complications cardiovasculaires,"L'asthme, même bien contrôlé, est associé à un risque accru de complications cardiovasculaires. Un asthme mal contrôlé peut exacerber ce risque, notamment en raison de l'inflammation chronique et des traitements systémiques (corticostéroïdes). Il n'y a pas de diminution du risque.",a
818,OIC-190-01-A,Quelle est la définition d'une fièvre prolongée « classique »?,"Cette question évalue la connaissance de la définition standard d'une fièvre prolongée, en se basant sur la durée, la température et le manque de diagnostic après des investigations appropriées.","Température ≥ 38,3°C répétée, durant ≥ 3 semaines, sans diagnostic après investigations appropriées.",Cette option correspond à la définition classique de la fièvre prolongée donnée dans le contenu source.,"Température ≥ 37,5°C répétée, durant ≥ 2 semaines, sans diagnostic après investigations initiales.","Cette option est incorrecte car elle utilise une température seuil plus basse (37,5°C au lieu de 38,3°C) et une durée plus courte (2 semaines au lieu de 3 semaines).","Température ≥ 38°C répétée, durant ≥ 1 mois, sans diagnostic après investigations standard.","Cette option est incorrecte car elle utilise une durée plus longue (1 mois au lieu de 3 semaines) et une température seuil légèrement inférieure (38°C au lieu de 38,3°C).","Température ≥ 39°C répétée, durant ≥ 2 semaines, sans diagnostic après investigations approfondies.","Cette option est incorrecte car elle utilise une température seuil plus élevée (39°C au lieu de 38,3°C) et une durée plus courte (2 semaines au lieu de 3 semaines).",a
819,OIC-190-02-A,Quelles sont les trois principales catégories de causes de fièvre prolongée?,"Cette question évalue la connaissance des grandes catégories d'étiologies à considérer face à une fièvre prolongée, conformément à l'objectif de Rang A spécifié.","Infectieuses, néoplasiques, inflammatoires non infectieuses",Cette option reprend les trois catégories principales mentionnées dans le contenu source.,"Bactériennes, virales, fongiques","Cette option liste des types d'infections, mais ne couvre pas toutes les catégories principales (néoplasiques, inflammatoires non infectieuses).","Infectieuses, auto-immunes, médicamenteuses","Cette option inclut des causes infectieuses et auto-immunes (qui relèvent des inflammatoires non infectieuses), mais exclut les causes néoplasiques, une catégorie importante.","Infectieuses, néoplasiques, liées à des dispositifs médicaux","Cette option inclut des causes infectieuses et néoplasiques, mais remplace la catégorie 'inflammatoires non infectieuses' par 'liées à des dispositifs médicaux', qui est une cause spécifique, pas une catégorie principale.",a
820,OIC-190-03-A,"Dans l'enquête étiologique d'une fièvre prolongée, quels éléments sont considérés comme des signes cliniques importants à rechercher?","La question évalue la connaissance des principaux signes cliniques à rechercher lors de l'enquête étiologique d'une fièvre prolongée, conformément à l'objectif de Rang A spécifié.","Recherche d'un terrain particulier (contacts, voyages, habitudes), interrogatoire sur les symptômes (généraux et spécifiques par organe), et examen physique complet (y compris signes vitaux, état général, examen spécifique par système).","Cette option englobe les trois aspects principaux de l'enquête clinique mentionnés dans le texte : le terrain, les symptômes et l'examen physique complet, incluant des éléments spécifiques comme les adénopathies, l'hépatosplénomégalie, etc. C'est une description globale et précise de la démarche.",Uniquement la recherche d'antécédents de voyages récents et de contacts avec des animaux.,"Cette option est trop restrictive. Bien que les voyages et les contacts soient importants, ils ne représentent qu'une partie de l'enquête sur le terrain, et ignorent complètement les symptômes et l'examen physique.","Seulement l'interrogatoire sur la présence de fièvre, de sueurs nocturnes et de perte de poids.","Cette option se concentre uniquement sur certains symptômes généraux (symptômes B) souvent associés aux fièvres prolongées, mais ignore l'importance du terrain, des symptômes spécifiques par organe et de l'examen physique complet.",L'identification d'une hépatomégalie ou d'une splénomégalie lors de l'examen physique.,"Cette option ne mentionne que deux signes physiques spécifiques. Bien qu'importants, ils ne représentent qu'une partie de l'examen physique complet et ignorent le terrain et les symptômes.",a
821,OIC-190-05-A,"Parmi les propositions suivantes, laquelle représente une cause non infectieuse de fièvre prolongée?","La question évalue la capacité à identifier une cause non infectieuse de fièvre prolongée parmi plusieurs options, conformément à l'objectif de connaissance spécifié.",Lupus systémique,Le lupus systémique est une maladie auto-immune systémique qui peut se manifester par une fièvre prolongée. C'est une cause non infectieuse.,Infection urinaire,"Une infection urinaire est une cause infectieuse de fièvre, et bien qu'elle puisse parfois être prolongée, elle relève de la catégorie des infections.",Tuberculose,La tuberculose est une infection bactérienne qui peut provoquer une fièvre prolongée. C'est une cause infectieuse.,Endocardite infectieuse,"L'endocardite infectieuse est une infection du revêtement intérieur du cœur, souvent associée à une fièvre prolongée. C'est une cause infectieuse.",a
822,OIC-190-06-B,Quelle est l'imagerie de première intention généralement recommandée devant une fièvre prolongée chez l'adulte?,"Cette question évalue la connaissance des examens d'imagerie de première intention indiqués dans le contexte d'une fièvre prolongée, conformément à l'objectif de Rang B spécifié.","Radiographie thoracique et échographie abdomino-pelvienne, souvent remplacées par une TDM thoraco-abdomino-pelvienne.","Cette option décrit correctement les examens d'imagerie de première intention mentionnés dans le texte source pour les adultes, incluant l'alternative fréquente de la TDM.",IRM cérébrale et TEP-TDM au FDG.,"Ces examens sont mentionnés comme étant en deuxième intention ou selon le contexte clinique, pas comme première intention générale.","Radiographie de thorax, échographie abdominale et échographie cardiaque.","Cette combinaison est décrite comme l'imagerie de première intention chez l'enfant, pas chez l'adulte.",TDM des sinus et panoramique dentaire.,"Ces examens sont mentionnés comme étant à envisager selon le contexte clinique, pas comme une première intention systématique.",a
823,OIC-190-07-B,Quelle est la démarche initiale recommandée pour l'investigation biologique d'une fièvre prolongée chez l'enfant (à J7)?,"La question évalue la connaissance des examens biologiques de première intention pour une fièvre prolongée chez l'enfant, spécifiquement à J7, conformément aux objectifs de connaissance fournis (bien que l'objectif B concerne la démarche globale, la question se concentre sur une étape spécifique de cette démarche).","NFS, CRP, fibrinogène, VS, HAA, iono, ASAT, ALAT, ferritine, hémocultures, sérologies EBV, CMV, parvovirus, BU+ECBU.",Cette option liste les examens biologiques et microbiologiques spécifiquement mentionnés comme étant en première intention à J7 pour l'enfant dans le texte source.,"NFS, CRP, TSH, anticorps anti-nucléaires, facteur rhumatoïde, électrophorèse des protéines sériques.","Cette option inclut des examens pertinents pour une fièvre prolongée, mais ne correspond pas à la liste spécifique des examens de première intention à J7 chez l'enfant mentionnée dans le texte source. Certains sont plus spécifiques ou considérés en deuxième ligne.","Hémocultures (x3), sérologies EBV, CMV, VIH, protéinurie.","Cette option liste des examens importants, notamment les hémocultures et certaines sérologies, mais elle est incomplète et ne représente pas l'ensemble des examens de première intention à J7 chez l'enfant décrits dans le texte source.","TSH, anticorps anti-nucléaires, facteur rhumatoïde, créatine kinase, LDH.","Cette option liste des examens pertinents pour certaines causes de fièvre prolongée, mais ne correspond pas à la liste des examens de première intention à J7 chez l'enfant spécifiée dans le texte source.",a
824,OIC-191-01-A,Quelle est la définition de la neutropénie fébrile?,"Cette question évalue la connaissance de la définition précise de la neutropénie fébrile, un concept clé dans la prise en charge des patients immunodéprimés.",Température ≥ 38°C et nombre de polynucléaires neutrophiles (PNN) < 500/mm³,Cette option correspond à la définition standard de la neutropénie fébrile : fièvre (température ≥ 38°C) associée à une neutropénie sévère (PNN < 500/mm³).,"Température ≥ 37,5°C et nombre de polynucléaires neutrophiles (PNN) < 1000/mm³","Cette option est incorrecte car la température seuil est généralement de 38°C (ou 38,3°C) et le seuil de neutropénie est < 500/mm³ pour définir une urgence.","Température ≥ 38,5°C et nombre de polynucléaires neutrophiles (PNN) < 1500/mm³","Cette option est incorrecte car la température seuil est généralement de 38°C (ou 38,3°C) et le seuil de neutropénie est < 500/mm³ pour définir une urgence.",Température ≥ 38°C et nombre de polynucléaires neutrophiles (PNN) < 1000/mm³,Cette option est incorrecte car le seuil de neutropénie définissant une urgence est généralement < 500/mm³.,a
825,OIC-191-02-B,"Lequel des éléments suivants est un facteur de risque majeur pour le développement d'infections fongiques invasives, notamment la candidémie, chez un patient immunodéprimé?","La question évalue la connaissance des facteurs de risque des infections fongiques invasives, en particulier la candidémie, chez les patients immunodéprimés, conformément à l'objectif de connaissance de Rang B fourni.","Une neutropénie profonde et prolongée (PNN < 0,5 G/L) durant plus de 7 jours.","La neutropénie profonde et prolongée est un facteur de risque majeur pour les infections fongiques invasives, notamment l'aspergillose et la candidémie. C'est une information clé fournie dans le contenu source.",L'utilisation d'un cathéter veineux périphérique pour l'administration de fluides.,"L'utilisation d'un cathéter veineux périphérique n'est pas spécifiquement mentionnée comme un facteur de risque majeur pour les infections fongiques invasives. Les cathéters vasculaires centraux, en particulier ceux utilisés pour la nutrition parentérale, sont des facteurs de risque, mais pas les cathéters périphériques.",Une infection bactérienne traitée avec succès par des antibiotiques à large spectre.,"Bien que l'antibiothérapie antérieure puisse être un facteur de risque pour la candidémie, une infection bactérienne traitée avec succès n'est pas en soi un facteur de risque majeur pour les infections fongiques invasives. L'antibiothérapie prolongée ou à large spectre est plus pertinente.",Une vaccination récente contre la grippe.,"La vaccination n'est pas un facteur de risque pour les infections fongiques invasives. Au contraire, elle est une mesure de prévention contre les infections virales.",a
826,OIC-191-03-A,Quel est l'élément clé à retenir concernant l'examen clinique d'un patient présentant une neutropénie fébrile?,"La question évalue la compréhension de l'importance et des caractéristiques de l'examen clinique initial chez un patient neutropénique fébrile, conformément à l'objectif de Rang A sélectionné.","Il doit être minutieux, complet et répété, car il peut initialement être peu informatif.",Cette proposition résume fidèlement l'information clé fournie dans le contenu source concernant l'examen clinique en cas de neutropénie fébrile.,Il doit se concentrer principalement sur l'auscultation pulmonaire et cardiaque pour détecter des foyers d'infection.,"Bien que l'auscultation pulmonaire et cardiaque soit importante, l'examen clinique est plus large et comprend d'autres éléments essentiels, comme l'examen des téguments, des points d'insertion de cathéters, etc. Cette option est trop restrictive.",Il est principalement axé sur la recherche de signes de sepsis sévère comme l'hypotension et la confusion.,"La recherche de signes de gravité (constantes, score de Glasgow) fait partie de l'examen clinique, mais celui-ci est beaucoup plus complet et vise à identifier toute source d'infection potentielle, pas seulement le sepsis sévère.","Il est moins important que les examens complémentaires (biologie, imagerie) qui permettent d'identifier la source de l'infection.","L'examen clinique est crucial pour orienter les examens complémentaires et pour la prise en charge initiale, même s'il peut être peu informatif au début. Il ne doit pas être considéré comme moins important.",a
827,OIC-191-04-B,Lequel des agents pathogènes suivants est typiquement associé aux infections chez les patients présentant un déficit de l'immunité cellulaire?,"La question évalue la connaissance des agents pathogènes spécifiques associés à différents types de déficits immunitaires, conformément à l'objectif de Rang B : Connaître les principaux agents pathogènes responsables d'infections en fonction du type de déficit immunitaire.",CMV (Cytomégalovirus),"Le CMV est un virus couramment associé aux infections opportunistes chez les patients présentant un déficit de l'immunité cellulaire (par exemple, patients atteints du SIDA, transplantés).",Staphylocoque doré,"Le Staphylocoque doré est une bactérie extracellulaire, souvent impliquée dans les infections cutanées et systémiques, mais n'est pas spécifiquement associée à un déficit de l'immunité cellulaire en particulier. Il peut infecter des patients avec des déficits de phagocytes ou d'autres types de déficits.",Pneumocoque (Streptococcus pneumoniae),"Le Pneumocoque est une bactérie encapsulée, typiquement associée aux déficits de l'immunité humorale (déficience en anticorps).",Aspergillus,"Aspergillus est un champignon, associé aux déficits de phagocytes (neutropénie, macrophages) et de l'immunité cellulaire.",a
828,OIC-191-05-A,Quelles sont les trois principales portes d'entrée pour les infections chez un patient neutropénique fébrile?,"Cette question évalue la connaissance des principales voies d'entrée des infections chez les patients neutropéniques, un concept clé dans la prise en charge de la fièvre chez ces patients.","Respiratoire, tube digestif, peau (abords veineux)","Cette option liste les trois principales voies d'entrée des infections chez les patients neutropéniques, comme indiqué dans le contenu source.","Urinaire, respiratoire, peau","L'appareil urinaire n'est pas considéré comme l'une des trois principales portes d'entrée chez le neutropénique, bien qu'il puisse être une source d'infection.","Tube digestif, peau, yeux",Les yeux ne sont pas considérés comme l'une des trois principales portes d'entrée chez le neutropénique.,"Respiratoire, tube digestif, yeux",Les yeux ne sont pas considérés comme l'une des trois principales portes d'entrée chez le neutropénique.,a
829,OIC-191-06-A,Quelle est la principale caractéristique de la prise en charge d'une neutropénie fébrile?,"La question évalue la compréhension de l'urgence thérapeutique associée à la neutropénie fébrile, conformément à l'objectif de Rang A sélectionné.",Elle nécessite une antibiothérapie empirique immédiate après prélèvements.,C'est correct. La neutropénie fébrile est une urgence nécessitant une antibiothérapie à large spectre dès que possible après avoir effectué les prélèvements nécessaires.,Elle peut attendre une évaluation complète de l'état immunitaire du patient.,"C'est incorrect. L'attente d'une évaluation complète retarderait le traitement, ce qui est dangereux en cas de neutropénie fébrile.","Elle est moins urgente si la fièvre est modérée (inférieure à 38,5°C).","C'est incorrect. Toute fièvre chez un patient neutropénique est considérée comme une urgence, quelle que soit son amplitude.",Elle ne nécessite pas d'antibiothérapie si le patient est asymptomatique.,"C'est incorrect. Même en l'absence de symptômes cliniques évidents, la fièvre chez un patient neutropénique indique un risque élevé d'infection sévère et nécessite une prise en charge immédiate, incluant souvent une antibiothérapie.",a
830,OIC-191-07-B,Quelle est la définition de la neutropénie fébrile?,"Cette question évalue la connaissance de la définition de la neutropénie fébrile, un objectif de Rang A.","Une température unique ≥ 38,3 °C (101 °F) ou une température ≥ 38,0 °C (100,4 °F) sur une période de 60 minutes, associée à un nombre de neutrophiles absolus (NPS) < 500/µL ou < 1000/µL, selon le contexte clinique et les recommandations.","Cette définition est conforme aux critères établis pour la neutropénie fébrile, incluant la température seuil et le seuil de NPS.",Une température unique ≥ 39 °C associée à un nombre de neutrophiles absolus (NPS) < 1000/µL.,Cette option présente des seuils de température et de NPS incorrects. La température seuil est trop élevée et le seuil de NPS peut varier (500 ou 1000/µL).,"Une température ≥ 37,5 °C pendant plus de 2 heures associée à un nombre de neutrophiles absolus (NPS) < 1500/µL.",Cette option présente des seuils de température et de NPS incorrects. La température seuil est trop basse et le seuil de NPS est trop élevé.,"Une température unique ≥ 38,0 °C associée à un nombre de neutrophiles absolus (NPS) < 500/µL.","Cette option présente un seuil de NPS correct mais un seuil de température légèrement différent de la définition standard (qui inclut une température unique ≥ 38,3 °C ou ≥ 38,0 °C sur une période de 60 minutes). L'option A est plus précise et complète.",a
831,OIC-191-08-B,"Chez un patient neutropénique fébrile, quels examens complémentaires sont systématiquement réalisés dès l'admission, avant toute antibiothérapie?","Cette question évalue la connaissance des examens complémentaires systématiques à réaliser chez un patient neutropénique fébrile, conformément aux objectifs de l'item source (bien que l'item source soit de rang B, la question cible des informations factuelles listées dans le contenu fourni).","Hémocultures périphériques et centrales (si CVC), ECBU, NFS, TP TCA, ionogramme, fonction rénale et hépatique, CRP, radio thorax.","Cette option liste les examens systématiques mentionnés dans le texte : hémocultures (périphériques et centrales si CVC), ECBU, examens biologiques (NFS, TP TCA, ionogramme, fonction rénale et hépatique, CRP) et radio thorax.","Scanner thoraco-abdomino-pelvien, antigénémie aspergillaire, B-D glucanes, hémocultures mycologiques.","Ces examens sont indiqués en cas de persistance de la fièvre à 48h d'antibiothérapie ou en cas de suspicion d'infection fongique profonde, et non systématiquement dès l'admission.","ECBC, prélèvement naso-pharyngé, coproculture.","Ces examens sont réalisés en fonction d'un point d'appel clinique spécifique (symptômes respiratoires, diarrhée) et non systématiquement dès l'admission.","Antigénémie galactomannan, PCR des virus respiratoires, recherche de Clostridium difficile.","Ces examens sont spécifiques (infection fongique, virale, bactérienne particulière) et ne sont pas systématiques dès l'admission, mais peuvent être réalisés en fonction de l'orientation clinique ou de la persistance de la fièvre.",a
832,OIC-191-09-B,"Quelle est la conduite initiale recommandée en matière d'antibiothérapie pour une neutropénie fébrile, en l'absence de signes de gravité et de facteurs de risque spécifiques?","La question évalue la connaissance des principes du traitement antibiotique de la neutropénie fébrile, en particulier les situations où une antibiothérapie orale peut être envisagée, conformément à l'objectif de Rang B spécifié.",Une antibiothérapie intraveineuse comprenant une β-lactamine à large spectre active sur Pseudomonas aeruginosa est systématiquement nécessaire.,"Cette option décrit le traitement standard pour la neutropénie fébrile, mais ne tient pas compte des cas spécifiques où une approche orale pourrait être envisagée.","Une antibiothérapie orale combinant amoxicilline/acide clavulanique et ciprofloxacine peut être envisagée si la neutropénie est non profonde (≥0,1 G/L), de courte durée (< 7 jours), sans signe de gravité, sans antécédent à risque et sans intolérance digestive.","Cette option décrit précisément les critères permettant d'envisager une antibiothérapie orale pour la neutropénie fébrile, conformément aux recommandations fournies dans le contenu source.",L'ajout d'un glycopeptide (vancomycine) est systématiquement indiqué dès le début du traitement.,"L'ajout d'un glycopeptide n'est pas systématique, mais réservé aux cas de suspicion d'infection cutanée, de cathéter ou de colonisation par SARM.",L'antibiothérapie doit être arrêtée dès la disparition de la fièvre et de la neutropénie.,"L'antibiothérapie doit être maintenue pendant toute la durée de la neutropénie et au-delà, même après l'apyrexie, conformément aux recommandations.",b
833,OIC-191-10-B,Quelle est la conduite à tenir en cas de fièvre inexpliquée chez un patient asplénique?,"Cette question évalue la connaissance des grands principes de la prise en charge d'urgence d'un patient asplénique fébrile, conformément à l'objectif de Rang B spécifié.",Mettre en place une antibiothérapie active contre les bactéries encapsulées après prélèvements microbiologiques.,"C'est la conduite correcte. La fièvre chez un asplénique est une urgence en raison du risque élevé d'OPSI (Overwhelming Post-Splenectomy Infection), souvent due à des bactéries encapsulées comme le pneumocoque. Une antibiothérapie empirique à large spectre couvrant ces bactéries doit être instaurée rapidement après avoir réalisé les prélèvements nécessaires.",Attendre les résultats des hémocultures avant de débuter un traitement antibiotique.,C'est incorrect. L'attente des résultats des hémocultures est trop longue et dangereuse chez un patient asplénique en raison du risque d'évolution fulminante de l'infection (OPSI). Le traitement doit être initié empiriquement en urgence.,Administrer uniquement du paracétamol et surveiller l'évolution clinique.,"C'est incorrect. La fièvre chez un asplénique nécessite une prise en charge beaucoup plus agressive qu'une simple surveillance et antalgique, en raison du risque d'OPSI.",Réaliser une ponction lombaire systématique pour rechercher une méningite.,"C'est incorrect. Bien que la méningite soit une complication possible, une ponction lombaire n'est pas systématique. Elle est indiquée si des signes méningés sont présents ou si l'état clinique le justifie, mais la priorité est de débuter une antibiothérapie empirique adaptée.",a
834,OIC-191-11-B,Quelle est la principale raison pour laquelle les vaccins vivants atténués sont généralement contre-indiqués chez les patients immunodéprimés?,"Cette question évalue la compréhension des contre-indications vaccinales chez les patients immunodéprimés, spécifiquement concernant les vaccins vivants atténués. L'objectif est de vérifier si l'on comprend le risque associé à ces vaccins dans ce contexte.",Ils peuvent provoquer une maladie vaccinale sévère en raison de l'affaiblissement du système immunitaire.,C'est la raison principale. Les vaccins vivants atténués contiennent des micro-organismes affaiblis qui peuvent se répliquer et provoquer une infection chez les personnes dont le système immunitaire est compromis.,Ils sont moins efficaces (moins immunogéniques) chez les patients immunodéprimés.,"Bien que l'immunogénicité puisse être réduite, ce n'est pas la principale raison de la contre-indication. Le risque de maladie vaccinale est la préoccupation majeure.",Ils ne sont pas disponibles pour toutes les maladies importantes.,"Ceci est incorrect. Il existe des vaccins vivants atténués pour plusieurs maladies importantes (ex: ROR, varicelle). La disponibilité n'est pas la raison de la contre-indication.",Ils nécessitent des doses plus élevées pour induire une réponse immunitaire.,"Ceci est incorrect. Les doses ne sont généralement pas augmentées, et le problème principal est le risque de réplication du virus vaccinal, pas la nécessité d'une dose plus élevée.",a
835,OIC-197-01-A,Laquelle des propositions suivantes décrit le mieux le concept regroupé sous le terme'spondyloarthrites'?,"Cette question évalue la compréhension de la définition et de la classification des spondyloarthrites, conformément à l'objectif de Rang A spécifié.","Un ensemble de rhumatismes inflammatoires chroniques partageant des manifestations cliniques et un terrain génétique commun, incluant la spondylarthrite ankylosante, le rhumatisme psoriasique, et les arthrites réactionnelles.","Cette proposition reprend la définition donnée dans le contenu source, mentionnant les caractéristiques communes (chroniques, inflammatoires, manifestations cliniques, terrain génétique) et donnant des exemples spécifiques de maladies incluses.",Un groupe de maladies caractérisées uniquement par une inflammation de la colonne vertébrale et des articulations sacro-iliaques.,Cette proposition est incorrecte car elle se concentre uniquement sur les manifestations axiales et ignore les formes périphériques et les autres caractéristiques communes des spondyloarthrites.,"Des affections auto-immunes systémiques affectant principalement la peau et les ongles, avec parfois des atteintes articulaires.","Cette proposition décrit plus précisément le rhumatisme psoriasique, qui est une forme de spondyloarthrite, mais pas la définition générale du groupe.","Des maladies infectieuses traitées par des antibiotiques, pouvant parfois entraîner des douleurs articulaires temporaires.","Cette proposition décrit les arthrites réactionnelles, qui sont une forme de spondyloarthrite, mais pas la définition générale du groupe. De plus, toutes les spondyloarthrites ne sont pas liées à une infection récente.",a
836,OIC-197-02-B,Quelle est la prévalence globale estimée des spondyloarthrites en France?,"La question évalue la connaissance de l'épidémiologie des spondyloarthrites, spécifiquement la prévalence en France, conformément à l'objectif de Rang B.","0,35 %","Cette valeur correspond à la prévalence globale des spondyloarthrites en France, selon les données fournies.","1,5 %",Cette valeur est incorrecte. Elle est significativement plus élevée que la prévalence rapportée.,5 %,Cette valeur est incorrecte. Elle est beaucoup plus élevée que la prévalence rapportée.,"0,05 %",Cette valeur est incorrecte. Elle est significativement plus faible que la prévalence rapportée.,a
837,OIC-197-03-B,Quelle est la prévalence approximative de l'allèle HLA-B27 dans la population caucasienne générale?,"Cette question évalue la connaissance de l'épidémiologie du gène HLA-B27, spécifiquement sa prévalence dans la population générale, conformément à l'objectif de Rang B : Connaître le rôle du terrain génétique : le gène HLA-B27.",6 à 8 %,C'est la prévalence rapportée dans le texte pour les populations caucasiennes.,Plus de 90 %,"C'est la prévalence du HLA-B27 chez les patients atteints de spondylarthrite ankylosante, pas dans la population générale.",Environ 50 %,Cette valeur est incorrecte. La prévalence du HLA-B27 dans la population générale est beaucoup plus faible.,Moins de 1 %,Cette valeur est incorrecte. La prévalence du HLA-B27 dans la population générale est significativement plus élevée que 1%.,a
838,OIC-197-04-B,"Quelle est la lésion élémentaire caractéristique des spondyloarthrites, contrairement à la polyarthrite rhumatoïde où la synovite est prédominante?","La question évalue la compréhension de la physiopathologie spécifique des spondyloarthrites, en particulier la distinction entre l'enthésite (lésion élémentaire) et la synovite (lésion élémentaire de la polyarthrite rhumatoïde).",L'enthésite,"Correct. L'enthésite, l'inflammation des enthèses (sites d'insertion des tendons, ligaments et capsules articulaires sur l'os), est considérée comme la lésion pathologique fondamentale des spondyloarthrites.",La synovite,"Incorrect. La synovite est l'inflammation de la membrane synoviale, qui est la lésion élémentaire caractéristique de la polyarthrite rhumatoïde, et non des spondyloarthrites.",La chondrite,"Incorrect. La chondrite est l'inflammation du cartilage, qui peut être présente dans diverses arthropathies, mais n'est pas considérée comme la lésion élémentaire spécifique des spondyloarthrites.",La capsulite,"Incorrect. La capsulite est l'inflammation de la capsule articulaire. Bien qu'elle puisse être présente, elle n'est pas la lésion élémentaire caractéristique des spondyloarthrites.",a
839,OIC-197-05-A,"Parmi les manifestations cliniques suivantes, lesquelles sont caractéristiques des spondyloarthrites?","La question évalue la connaissance des signes articulaires et périarticulaires des spondyloarthrites, conformément à l'objectif de Rang A spécifié.","Douleurs lombaires inflammatoires, talalgie, oligoarthrite des membres inférieurs.","Cette option décrit correctement des manifestations clés des spondyloarthrites : douleurs lombaires (syndrome pelvi-rachidien), talalgie (enthésite périphérique), et atteinte articulaire périphérique (oligoarthrite).","Polyarthrite symétrique des petites articulations, nodules sous-cutanés, sécheresse oculaire.","Cette option décrit des manifestations plus typiques de la polyarthrite rhumatoïde (polyarthrite symétrique des petites articulations, nodules sous-cutanés) et du syndrome de Gougerot-Sjögren (sécheresse oculaire), et non des spondyloarthrites.","Arthrite septique, fièvre élevée, éruption cutanée généralisée.","Cette option décrit des signes d'infection (arthrite septique, fièvre élevée) ou d'autres pathologies inflammatoires systémiques, et non les manifestations typiques des spondyloarthrites.","Raideur matinale prolongée, nodules d'Heberden, déformations articulaires.","Cette option décrit des manifestations plus caractéristiques de l'arthrose (nodules d'Heberden, déformations articulaires) et de la polyarthrite rhumatoïde (raideur matinale prolongée), et non des spondyloarthrites.",a
840,OIC-197-06-B,"Parmi les manifestations cliniques suivantes, laquelle est considérée comme un signe extra-articulaire des spondyloarthrites?","La question évalue la connaissance des signes extra-articulaires associés aux spondyloarthrites, conformément à l'objectif de Rang B spécifié.",Uvéite aiguë antérieure,"L'uvéite aiguë antérieure est une manifestation oculaire fréquente dans les spondyloarthrites, classée comme un signe extra-articulaire.",Douleur lombaire inflammatoire,"La douleur lombaire inflammatoire est un signe articulaire majeur, caractéristique des spondyloarthrites axiales.",Dactylite,La dactylite (inflammation d'un doigt ou d'un orteil) est un signe articulaire périphérique caractéristique des spondyloarthrites.,Sacro-iliite,"La sacro-iliite (inflammation des articulations sacro-iliaques) est un signe articulaire axial majeur, souvent précoce dans les spondyloarthrites.",a
