mcq,cop,llm_cop
"-----
Question:
Which of the following is a stain for fat cells?
Options:
a) PAS
b) Prussian blue
c) Sudan IV
d) Alcian blue
-----
",2,2
"-----
Question:
The endocrine disorder associated with generalized lymphadenopathy is-
Options:
a) Hypehyriodism
b) Addison's disease
c) Cushing'syndrome
d) Carcinoid syndrome
-----
",0,0
"-----
Question:
Reilly bodies are inclusion bodies seen in hurler's disease within
Options:
a) Lymphocytes
b) Fibroblast
c) RBC
d) WBC
-----
",0,3
"-----
Question:
Liver granulation may be associated with all of the following except:
Options:
a) Candida
b) Halothane
c) Sarcoidosis
d) Hepatic metastasis
-----
",3,0
"-----
Question:
In post-hepatic jaundice, the concentation of conjugatedbilirubin in the blood is higher than that ofunconjugated bilirubin because :
Options:
a) There is an increased rate of destruction of red blood cells.
b) The unconjugated bilirubin is trapped by the bile stone produced in the bile duct.
c) The conjugation process of bilirubin in liver remains operative without any interference.
d) The UDP- glulcuronoyltransferase activity is in creased manifold in obstructive jaundice.
-----
",2,1
"-----
Question:
In sickle cell anaemia defect is in which chain -
Options:
a) Alpha-chain
b) Beta-chain
c) Both the chains
d) None of these
-----
",1,1
"-----
Question:
Ascending aoa involvement is the commonest site of which aneurysm:
Options:
a) Syphilitic
b) Atherosclerotic
c) Mycotic
d) None of the above
-----
",2,1
"-----
Question:
A 3-year-old patient has extensive vesicles on lip,tongue, oral mucous membrane. After 2-4 days vesicles rupture at followed by pseudomembrane formation and also some dermal lesions seen what will be the diagnosis
Options:
a) Herpetic stomatitis
b) EM
c) ANUG
d) Steven-Johnson syndrome
-----
",1,0
"-----
Question:
Myasthenia gravis is associated with:
Options:
a) Hypergammaglobulenaemia
b) Thymoma
c) Squamous cell carcinoma
d) Hepatic adenoma
-----
",1,1
"-----
Question:
Forensic Identification utilizes
Options:
a) Lip prints
b) Lip Schutz bodies
c) Lip pits
d) Lip reading
-----
",0,0
"-----
Question:
Rigidity of facial muscles 'Risus sardonicus' is associated with:
Options:
a) Tetany
b) Tetanus
c) Leprosy
d) Actinomycosis
-----
",1,1
"-----
Question:
Which of the following chemokine is having CCR3 receptor?
Options:
a) IL-8
b) Eotaxin-2
c) CCL3
d) Fractalkine
-----
",1,2
"-----
Question:
Most Common site for carcinoma stomch ?
Options:
a) Antrum
b) Fundus
c) Lesser curvature
d) Greater curvature
-----
",0,0
"-----
Question:
A 23-year-old woman presents with cervical and mediastinal lymphadenopathy. Biopsy of a cervical lymph node reveals a nodular appearance with fibrous bands, effacement of the lymph node architecture, and numerous lacunar cells. Which of the following is true regarding this disorder?
Options:
a) Benign neoplasm
b) Frequent association with EBV infection
c) Lacunar cells are positive for CD20 and CD45
d) Relatively orable clinical course
-----
",3,0
"-----
Question:
Glomerulonephritis is NOT a feature of:
Options:
a) Granulomatosis with polyangiitis (Wegener's)
b) Churg-Strauss syndrome
c) Microscopic polyangiitis
d) Polyaeritis nodosa
-----
",3,1
"-----
Question:
Normal serum, Ca and alkaline PO4 are in
Options:
a) Cherubisnri
b) Hypothyroidism
c) Hyperparathyroidism
d) Paget's disease
-----
",0,3
"-----
Question:
Bence Jones proteinuria is not seen in
Options:
a) Multiple myeloma
b) Chronic interstitial nephritis
c) Macroglobulinemia
d) Non-Hodgkins lymphoma
-----
",1,0
"-----
Question:
Ectopic ACTH is commonly secreted by:September 2007
Options:
a) Small cell carcinoma of the lungs
b) Pancreatic carcinoma
c) Gall bladder malignancy
d) Medullary carcinoma of thyroid
-----
",0,3
"-----
Question:
Hemophilia B is due to:
Options:
a) Factor VII deficiency
b) Factor IX deficiency
c) Platelet deficiency
d) Vit C deficiency
-----
",1,1
"-----
Question:
The professional antigen presenting cells ?
Options:
a) B cells
b) Dendritic cells
c) T cells
d) NK cells
-----
",1,1
"-----
Question:
Councilman bodies are seen in?
Options:
a) Hea failure
b) Acute viral hepatitis
c) Cirrhosis of liver
d) Wilson's disease
-----
",1,2
"-----
Question:
ESR is raised in -a) Sickle cell anaemiab) Multiple myelomac) Acute myocardial Infarctiond) Angina pectoris
Options:
a) bc
b) c
c) ac
d) ad
-----
",0,2
"-----
Question:
HLA Complex in human is located on chromosome?
Options:
a) Chromosome 5
b) Chromosome 6
c) Chromosome 7
d) Chromosome 8
-----
",1,1
"-----
Question:
Hypersensitivity vasculities seen in
Options:
a) Capillaries
b) Aerioles
c) Post capillary venules
d) Medium sized vessels
-----
",2,0
"-----
Question:
All are affected in Graft-Versus host reaction except:
Options:
a) Skin
b) Lung
c) G.I.T
d) Liver
-----
",1,1
"-----
Question:
Small cell Ca lung, DNA of the necrotic cells get deposited on vessels?
Options:
a) Psammoma body
b) Azzopardy effect
c) Button collar lesion
d) Necrotic diathesis
-----
",1,1
"-----
Question:
Plasma cells produce specific antibodies by the process of?
Options:
a) Class selection
b) Clonal selection
c) Isotope selection
d) Isotope switching
-----
",1,1
"-----
Question:
Medullary thyroid carcinoma occurs due to the mutation of: (Repeat)
Options:
a) RET oncogene
b) P53 gene
c) RAS H-RAS, K-RAS, N-RAS
d) BRCA-I
-----
",0,0
"-----
Question:
A 33-year-old woman has had fever and increasing fatigue for the past 2 months. Over the past year, she has noticed the soreness of her muscles and joints and has had a 4-kg weight loss. On physical examination, her temperature is 37.5degC, pulse is 80/min, respirations are 15/min, and blood pressure is 145/95 mm Hg. She has pain on deep inspiration, and a friction rub is heard on auscultation of the chest. Laboratory findings show glucose, 73 mg/dL; total protein, 5.2 g/dL; albumin, 2.9 g/dL; and creatinine, 2.4 mg/dL. Serum complement levels are decreased. CBC shows hemoglobin of 9.7 g /dL, platelet count of 85,000/mm3, and WBC count of 3560/mm3. A renal biopsy specimen shows diffuse proliferative glomerulonephritis with extensive granular immune deposits of IgG and C1q in capillary loops and mesangium. After being treated with immunosuppressive therapy consisting of prednisone and cyclophosphamide, her condition improves. Which of the following serologic studies is most likely to be positive in this patient?
Options:
a) Anti centromere antibody
b) Anti-DNA topoisomerase I antibody
c) Anti-double-stranded DNA antibody
d) Anti-glomerular basement membrane antibody
-----
",2,3
"-----
Question:
In a 70 years old man who was working in asbestos factory for 10-15 years. On routine X-ray, a mass was seen in the right apical region of the lung. Biopsy was taken from the mass. Which of the following is seen on electron microscopic examination -
Options:
a) Numerous long, slender microvilli
b) Melanosomes
c) Desmosomes
d) Neurosecretory granules in the cytoplasm
-----
",0,0
"-----
Question:
Regarding medullary sponge kidney -a) Autosomal dominantb) Nephrocalcinosisc) ARFd) Minimal proteinuriae)  More common in females
Options:
a) abd
b) bcd
c) abc
d) ab
-----
",0,0
"-----
Question:
A 34-year-old lady presents with high grade fever with chills and rigors. On examination a firm spleen is felt 3 cm below costal margin with right upper quadrant tenderness. Peripheral smear was prepared. Diagnosis is?
Options:
a) Plasmodium vivax
b) Plasmodium falciparum
c) Amoebic liver abscess
d) Infectious mononucleosis
-----
",1,3
"-----
Question:
What is the major role of HLA class III region genes?
Options:
a) Immune surveillance
b) Transplant rejection phenomenon
c) Antigen presentation and elimination
d) Governing susceptibility to autoimmune diseases
-----
",3,2
"-----
Question:
Freezing point of normal human plasma is:
Options:
a) 4° C
b) 0° C
c) –0.54° C
d) –1.54° C
-----
",2,3
"-----
Question:
Low complement levels seen in -a) PSGNb) MPGNc) Good pasture's syndromed) Wegner's granulomatosise) Infective endocarditis
Options:
a) abc
b) abe
c) cde
d) acd
-----
",1,3
"-----
Question:
Malignant hypeension is associated with ?
Options:
a) RPGN
b) Malignant nephrosclerosis
c) Membranous GN
d) IgA nephropathy
-----
",1,1
"-----
Question:
Not a characteristic feature of granuloma-
Options:
a) PMN’s with fibrinoid necrosis with cellular infiltrates
b) Epitheloid cell
c) Chronic inflammatory infiltrate
d) Giant cell
-----
",0,0
"-----
Question:
A 61-year-old man presents with a 5-year history of pain in both legs during exercise. He has been treated for diabetes for 8 years. His fasting blood glucose is 280 mg/dL. Which of the following best explains the pathogenesis of leg pain in this patient?
Options:
a) Atherosclerosis
b) Malignant hypertension
c) Microaneurysms
d) Peripheral neuropathy
-----
",0,0
"-----
Question:
Psammoma bodies are seen in following except-
Options:
a) Serous cystadenoma of ovary
b) Mucinous cystadenoma of ovary
c) Meningioma
d) Papillary carcinoma of thyroid
-----
",1,3
"-----
Question:
A diabetic patient is undergoing dialysis. Aspiration done around the knee joint would show -
Options:
a) A-b2 Microglobulin
b) AA
c) AL
d) Lactoferrin
-----
",0,3
"-----
Question:
Nephrocalcinosis is seen in all except:
Options:
a) Sarcoidosis
b) Distal A
c) Milk alkali syndrome
d) Medullary cystic kidney
-----
",3,0
"-----
Question:
Indication for cryoprecipitate is
Options:
a) DIC
b) vWD
c) Haemophilia b
d) Severe plasma loss
-----
",1,0
"-----
Question:
Multifactorial inheritance is most likely to play a signifant role in the appearance of-
Options:
a) Achondroplasia
b) Lysosomal storage disease
c) Cleft lip
d) Huntington disease
-----
",2,3
"-----
Question:
Which of the following is not true regarding pseudomembranous  colitis?
Options:
a) Antibiotic associated diarrhea eg: 3rd gen cephalosporins .
b) Characterised by pseudomembranes at the site of mucosa injury.
c) Presents as watery diarrhea, abdominal pain and fever
d) Clostridium difficile is the only cause.
-----
",3,0
"-----
Question:
All of the following are autosomal dominant disorders except -
Options:
a) Tuberous sclerosis
b) Polyposis coli
c) Cystic fibrosis
d) Myotonic dystrophy
-----
",2,1
"-----
Question:
Loss of heterozygosity means
Options:
a) Loss of single arm of chromosome.
b) Loss of mutant allele in mutant gene
c) Loss of normal allele in normal gene
d) Loss of normal allele in mutant gene
-----
",3,3
"-----
Question:
Commonest variety of carcinoma stomach is:(1991)
Options:
a) Squamous carcinoma
b) Adenocarcinoma
c) Colloid carcinoma
d) None
-----
",1,0
"-----
Question:
a-synuclein, a lipid-binding protein, is a major component of
Options:
a) Lewy bodies
b) Amyloid
c) Tau protein
d) Neurofibrillary tangles
-----
",0,0
"-----
Question:
Onion peeling of renal vessels is seen in -
Options:
a) Benign hypertension
b) Malignant hypertension
c) Diabetic nephropathy
d) SLE
-----
",1,3
"-----
Question:
Enzyme that protects the brain from free radical injury is:
Options:
a) Myeloperoxidase
b) Superoxide dismutase
c) NADPH oxidase
d) Hydroxylase
-----
",1,1
"-----
Question:
A 25-year-old woman presents with a 2-week history of febrile illness and chest pain. She has an erythematous, macular facial rash and tender joints, paicularly in her left wrist and elbow. A CBC shows mild anemia and thrombocytopenia. Coicosteroids are prescribed for the patient. This medication induces the synthesis of an inhibitor of which of the following enzymes in inflammatory cells?
Options:
a) Lipoxygenase
b) Myeloperoxidase
c) Phospholipase A2
d) Superoxide dismutase
-----
",2,2
"-----
Question:
Cystic supratentorial tumor is?
Options:
a) Craniopharyngioma
b) Ependymoma
c) Medulloblastoma
d) None of the above
-----
",0,0
"-----
Question:
Gomori methenamine silver stain for fungus is shown below. Most likely diagnosis is?
Options:
a) Acute angle branching with septate hyphae - Aspergillus
b) Right angle branching and aseptate hyphae- Mucor
c) Acute angle branching with septate hyphae - Mucor
d) Right angle branching and aseptate hyphae- Aspergillus
-----
",0,2
"-----
Question:
Which of the following is not a C-C chemokine?
Options:
a) IL-18
b) MCP-1
c) Eotaxin
d) MIP-1a
-----
",0,3
"-----
Question:
Pathological features of acute rheumatic fever include following except?
Options:
a) Aschoff bodies
b) Pancarditis
c) MacCallum patch
d) None of the above
-----
",3,3
"-----
Question:
Endotoxin shock is initiated by aEUR'
Options:
a) Endothelial injury
b) Peripheral vasodilation
c) Increased vascular permeability
d) Cytokines action
-----
",3,2
"-----
Question:
A 60-year-old man has his left forearm amputated because he has invasive rhabdomyosarcoma. The pathologist notes calcification in the wall of the radial aery, which otherwise appears unremarkable. Which of the following is the appropriate diagnosis?
Options:
a) Churg-Strauss disease
b) Complicated atherosclerotic plaque
c) Fibromuscular dysplasia
d) Monckeberg medial sclerosis
-----
",3,0
"-----
Question:
What is the inheritience pattern of myotonic dystrophy?
Options:
a) Autosomal dominant
b) Autosomal recessive
c) X linked dominant
d) X linked recessive
-----
",0,1
"-----
Question:
In acute inflammation, immediate transient permeability in cells is increased by:
Options:
a) Direct injury & necrosis
b) Endothelial gaps by histamine
c) Leucocyte mediated endothelial injury
d) Increased tissue oncotic pressure
-----
",-1,1
"-----
Question:
DNA NICK AND LABELLING (insitu) technique is used to see?
Options:
a) amount of total DNA in a mitochondria
b) fraction of nucleic acids
c) fraction of cells in apoptotic pathway quantified
d) fraction of cells in meotic division is quantified
-----
",2,0
"-----
Question:
Type II hypersensitivity is mediated by -
Options:
a) Complimented mediated
b) Antibody mediated
c) Immune complex mediated
d) Cell mediated
-----
",1,1
"-----
Question:
Which protein is defective in Becker muscular dystrophy?
Options:
a) Dystrophin
b) Actinin
c) Myotilin
d) Emerin
-----
",0,0
"-----
Question:
A 13-year-old girl has two non-tender lesions on her fingers that have appeared over the past 5 months. On physical examination, there are 0.5-cm slightly raised, pebbly-surfaced, gray-white papules, one on the dorsum of her distal right index finger, and another periungual to her little finger. They gradually disappear over the next 18 months. Which of the following is the most likely factor in the pathogenesis of her lesions?
Options:
a) BRAF gene mutation
b) Human papillomavirus infection
c) IgA antibody deposition
d) Type IV hypersensitivity reaction
-----
",1,1
"-----
Question:
All are growth promoting oncogenes except ?
Options:
a) FGF
b) TGF-a
c) TGF-(3
d) PDGF
-----
",2,0
"-----
Question:
Which of the following is not associated with haemorrhage?
Options:
a) Ecchymosis
b) Petechiae
c) Melanosis
d) Purpura
-----
",2,0
"-----
Question:
What are Rosenthal fibres?
Options:
a) Intracytoplasmic inclusions
b) Intra nuclear inclusions
c) In extracellular matrix accumulates
d) Part of cell cytoskeletal framework
-----
",0,3
"-----
Question:
All of the following responses are seen in acute inflammation except: March 2005
Options:
a) Vasodilatation
b) Neutrophil migration
c) Granuloma formation
d) Increased vascular permeability
-----
",2,2
"-----
Question:
Cells involved in interstitial cystitis?
Options:
a) Lymphocytes
b) Neutrophils
c) Macrophages
d) Mast cells
-----
",0,3
"-----
Question:
In which of the following vegetations are friable and easily detachable from the cardiac valves
Options:
a) Rheumatic hea
b) Rheumatoid disease
c) SLE
d) Infective endocarditis
-----
",3,0
"-----
Question:
Increased levels of C3NeF are associated with?
Options:
a) Type I MPGN
b) Type II MPGN
c) FSGS
d) Berger Disease
-----
",1,2
"-----
Question:
The most common type of emphysema associated with a-1 antitrypsin deficiensy -
Options:
a) Centriacinar
b) Panlobular
c) Paraseptal
d) Distal ancitar
-----
",1,1
"-----
Question:
ranulomatous mastitis is caused by all except -
Options:
a) TB
b) Fungus
c) Staphylococcus
d) Antibodies to milk antigens
-----
",2,0
"-----
Question:
A 60-year-old man with diabetes mellitus complains of deep burning pain and sensitivity to touch over his hands and fingers. Nerve conduction studies show slow transmission of impulses and diminished muscle stretch reflexes in ankles and knees. Sensations to vibrations and light touch are also markedly diminished. The development of polyneuropathy in this patient correlates best with which of the following conditions?
Options:
a) Anti-insulin antibody titer
b) Hyperglycemia
c) Insulin deficiency
d) Intermittent hypoglycemia
-----
",1,1
"-----
Question:
In Huntington chorea the causative mutation in the protein huntingtin is a
Options:
a) Trinucleotide repeat expansion
b) Gene deletion
c) Frameshift mutation
d) Point mutation
-----
",0,0
"-----
Question:
An elderly male presented with history of intractable diarrhea. His bone marrow and renal biopsy as shown below. Which of the following is the most appropriate diagnosis?
Options:
a) Leishmaniasis
b) Multiple myeloma
c) Lymphoma
d) Urate nephropathy
-----
",1,1
"-----
Question:
SABE is most commonly due to:March 2013
Options:
a) Staphylococcus aureus
b) Streptococcus pneumonia
c) Streptococcus viridans
d) HACEK group bacteria
-----
",1,3
"-----
Question:
False about Criggler najar syndrome?
Options:
a) Absence of UDPG enzyme
b) Normal liver biopsy
c) Conjugated hyperbilirubinemia
d) Type 1 is more severe
-----
",2,1
"-----
Question:
A 31-year-old Haitian woman is evaluated for infertility. Pelvic examination shows a markedly enlarged vulva, inguinal lymph node enlargement, and rectal stricture. Biopsy of an inguinal lymph node reveals necrotizing granulomas, neutrophilic infiltrates, and inclusion bodies within macrophages. Which of the following is the most likely etiology of infertility in this patient?
Options:
a) Chlamydia trachomatis
b) Gardnerella vaginalis
c) Molluscum contagiosum
d) Mycobacterium tuberculosis
-----
",0,0
"-----
Question:
In which of the following conditions uniform dilation of esophagus is seen
Options:
a) Scleroderma
b) Trypanosoma cruzi infection
c) Dermatomysitis
d) BD
-----
",3,0
"-----
Question:
A 29-year-old man has had angina for the past year. There is a family history of cardiovascular disease. On examination, his blood pressure is 120/80 mm Hg. Laboratory studies show total serum cholesterol 185 mg/dL and glucose 85 mg/dL. A mutation involving a gene encoding for which of the following is most likely present in this man's family?
Options:
a) Angiotensin
b) Apolipoprotein
c) Endothelin
d) Factor VIII
-----
",1,1
"-----
Question:
A 50-year-old woman has a lumpectomy following mammographic discovery of a carcinoma of the breast. Which of the following is a well-known characteristic or association of breast cancer?
Options:
a) Low-fat diet
b) Positive family history
c) Excessive thinness
d) Multiparity
-----
",1,1
"-----
Question:
Least dangerous in pregnancy?
Options:
a) Ebstein's anomaly
b) Pulmonary hypeension
c) Cyanotic hea disease
d) Marfan syndrome
-----
",0,0
"-----
Question:
During a routine checkup, a 50-year-old man is found to have blood in his urine. He is otherwise in excellent health. An abdominal CT scan reveals a 2-cm right renal mass. You inform the patient that staging of this tumor is key to selecting treatment and evaluating prognosis. Which of the following is the most impoant staging factor for this patient?
Options:
a) Histologic grade of the tumor
b) Metastases to regional lymph nodes
c) Proliferative capacity of the tumor cells
d) Somatic mutations in the p53 tumor suppressor gene
-----
",1,1
"-----
Question:
Which of the following karyotyping is done under light microscopy?
Options:
a) C-Banding
b) G Banding
c) F Banding
d) H Banding
-----
",1,0
"-----
Question:
Marker for granulocytic sarcoma is:
Options:
a) CD33
b) CD38
c) CDI17
d) CDI37
-----
",2,0
"-----
Question:
Classical markers for Hodgkin&;s disease-
Options:
a) CD 15 and CD 30
b) CD 15 and CD 22
c) CD 15 and CD 20
d) CD 20 and CD 30
-----
",0,0
"-----
Question:
Which of the following induces apoptosis in a cell?
Options:
a) Oleic acid
b) Glucocorticoids
c) Isoprenoids
d) Myristic acid
-----
",1,2
"-----
Question:
Malignant cells characteristically
Options:
a) Have a shoer cell cycle than the normal cells in their parent tissue
b) Have the same DNA content as the normal cells in their parent tissue
c) Are contact inhibited in tissue culture
d) Take at least 30 doubling times before they become clinically detectable
-----
",3,0
"-----
Question:
Corticosteroids are contraindicated in all of the following except:
Options:
a) Herpes zoster.
b) Varicella.
c) Pemphigus.
d) Herpes simplex.
-----
",2,0
"-----
Question:
HLA antigens observed on ocular dendritic cells are:
Options:
a) Class I
b) Class II
c) Class I and II
d) None
-----
",2,2
"-----
Question:
An 8 yr. old child with large front teeth having jagged margins seeks consultation. What is the treatment plan:
Options:
a) Smoothen the jagged margins and apply fluoride varnish
b) Extraction
c) Assure and send him back
d) Build up other teeth to large size
-----
",2,0
"-----
Question:
Ram Devi presented with generalized edema sweating and
Options:
a) T cell mediated cytotoxicity
b) IgG mediated reaction
c) IgE mediated reaction
d) IgA mediated hypersensitivity reaction
-----
",2,2
"-----
Question:
Heart failure cells are found in -
Options:
a) Myocardium
b) Lungs
c) Liver
d) Spleen
-----
",1,0
"-----
Question:
Which vasculitis affects both aerial and venous system
Options:
a) Wegeners granulomatosus
b) PAN
c) Behcets disease
d) Kawsaki disease
-----
",0,0
"-----
Question:
The most common nerve in the neck from which schwannoma arises -
Options:
a) Trigeminal
b) Accessory
c) Hypoglossal
d) Vestibular poion of the acoustic nerve
-----
",3,2
"-----
Question:
Findings of histopathological examination in the liver in case of malaria are?
Options:
a) Microabscess formation
b) Kupffer's cell hyperplasia with macrophage infiltration around peripoal area laden with pigments
c) Non caseating granuloma
d) Non specific finding of neutrophilic infiltration
-----
",1,0
"-----
Question:
Ring sideroblasts, with iron laden occurs in
Options:
a) Endoplasmic reticulum
b) Nucleus
c) Mitochondria
d) Nuclear membrane
-----
",2,0
"-----
Question:
Which of the following is not associated with the disorder characterized by the peripheral blood smear?
Options:
a) Hand-foot syndrome
b) Acute chest syndrome
c) Predisposition to malaria
d) Predisposition to Salmonella osteomyelitis
-----
",2,0
"-----
Question:
Hypokalemia is not present in :
Options:
a) Vomiting
b) Diarrhoea
c) Patient on diuretics
d) Chronic renal failure
-----
",3,3
"-----
Question:
The most impoant source of histamine -
Options:
a) Mast cells
b) Eosinophil
c) Neutrophil
d) Macrophages
-----
",0,0
"-----
Question:
Prostaglandins are synthesized from:
Options:
a) RNA template
b) Rough endoplasmic reticulum
c) Polyunsaturated fatty acids
d) None of the above
-----
",2,1
"-----
Question:
Organ most vulnerable to ischaemic due to shock?
Options:
a) Lungs
b) Adrenals
c) Kidney
d) Hea
-----
",3,3
"-----
Question:
Fibrin is degraded by -
Options:
a) Plasminogen
b) Thromboplastin
c) Plasmin
d) FD
-----
",2,2
"-----
Question:
Burtonian line around the gingiva is caused by the absorption of:
Options:
a) Lead
b) Copper
c) Mercury
d) Bismuth
-----
",0,0
"-----
Question:
Which of the following is a tumor marker -
Options:
a) Acid hydrolase
b) Alkaline phosphatase
c) Melatonin
d) CPK-MB
-----
",1,3
"-----
Question:
All are true about nephrnophthisis except
Options:
a) Interstitial fibrosis
b) Coical tubular hyperophy
c) Cysts in the medulla
d) 20% cases are non-familial
-----
",1,3
"-----
Question:
Blockage along the course of the minor salivary duct which causes pooling of saliva behind the obstruction and localized swelling, is known as:
Options:
a) Ranula
b) Retention mucocele
c) Mucous extravasation mucocele
d) Sialolithiasis
-----
",1,1
"-----
Question:
Sezary cells show which tlpe of nucleus -
Options:
a) Pleomorphic
b) Round
c) Eosinophillic
d) Cerebriform
-----
",-1,1
"-----
Question:
A 10-year-old boy was diagnosed with a recent onset of diabetes mellitus and requires daily insulin therapy. Injury to pancreatic islet cells in this patient was most likely mediated by which of the following mechanisms of disease?
Options:
a) Antibody-mediated islet cell destruction
b) Cell-mediated immunity
c) Direct viral cytopathic effects
d) Immune complex deposition
-----
",1,0
"-----
Question:
A 60-year-old man presents with epigastric pain after meals, with some nausea and vomiting. A burning sensation in the midepigastrium is relieved by antacids and H2 antagonists. Upper endoscopy demonstrates paired ulcers on both walls of the proximal duodenum. Which of the following represents the most common complication of this patient's duodenal disease?
Options:
a) Bleeding
b) Malignant transformation
c) Obstruction
d) Perforation
-----
",0,0
"-----
Question:
Most common germ cell tumor is -'
Options:
a) Teratoma
b) Choriocarcinoma
c) Endodermal sinus tumor
d) Mixed germ cell tumor
-----
",0,0
"-----
Question:
The cresent forming glomerulonephritis is ?
Options:
a) RPGN
b) Acute GN
c) Membranous GN
d) Membrano proliferative GN
-----
",0,2
"-----
Question:
Hemodialysis-associated with amyloid pattern -
Options:
a) A A
b) Beta - 2- macroglobulin
c) ATTR
d) AL
-----
",1,1
"-----
Question:
The most common structural red cell defect without Hb abnormality is -
Options:
a) Elliptocytosis
b) Spherocytosis
c) Poikilocytosis
d) Sickle cell disease
-----
",1,3
"-----
Question:
Linitis plastica is a feature of -a) Hiatus herniab) Chronic gastric ulcerc) Lymphoma of stomachd) Diffuse carcinoma stomach
Options:
a) ab
b) bc
c) bd
d) cd
-----
",3,1
"-----
Question:
A 17-year-old girl notices a small, sensitive, gray-white area forming along the lateral border of her tongue 2 days before the end of her final examinations. On examination by the physician's assistant, the girl is afebrile. There is a shallow, ulcerated, 0.3-cm lesion with an erythematous rim. No specific therapy is given, and the lesion disappears within 2 weeks. The history shows that the girl does not use tobacco or alcohol. Which of the following is the most probable diagnosis?
Options:
a) Aphthous ulcer
b) Herpes simplex stomatitis
c) Leukoplakia
d) Oral thrush
-----
",0,0
"-----
Question:
Which is the true statement regarding megaloblasitc anemia-
Options:
a) Megaloblastic precursors are present in bone marrow
b) Mean corpuscular volume is increased
c) Serum LDH is increased
d) All
-----
",3,3
"-----
Question:
Which of the following is the preformed toxin involved in mechanism of allergic rhinitis ?
Options:
a) Histamine
b) Leukotriene
c) TXA2
d) PGD2
-----
",0,0
"-----
Question:
Dystrophic calcification is commonly seen in
Options:
a) Hyperparathyroidism
b) Vitamin D deficiency
c) Atheromatous plaque
d) Renal disease
-----
",2,0
"-----
Question:
In a patient with acute leukemia, immunophenotype pattern is CD 19+ve, CD 10+ve, CD33+ve, CD13+ve. He may probably have:
Options:
a) Biphenotypic leukemia
b) ALL
c) AML- M2
d) AML-Mo
-----
",0,1
"-----
Question:
A 15 year old boy died suddenly while playing in the field. On autopsy, fibrofatty replacement of right ventricular myocardium is seen. Most likely diagnosis is:
Options:
a) Arrhythmogenic right ventricular dysplasia
b) Dilated cardiomyopathy
c) Hyperophic cardiomyopathy
d) Obstructive cardiomyopathy
-----
",0,0
"-----
Question:
In which of the following malignacies histological Grade is a good prognostic indicator?
Options:
a) Soft tissue sarcoma
b) Renal cell carcinoma
c) Papillary Thyroid carcinoma
d) Hepatoma
-----
",0,1
"-----
Question:
In acute inflammation due to the contraction of endothelial cell cytoskeleton, which of the following results
Options:
a) Delayed transient increase in permeability
b) Delayed permanent increase
c) Early permanent increase
d) Early transient increase
-----
",3,0
"-----
Question:
Which disease is caused by anti - phospholipase 2 antibody:
Options:
a) MPGN
b) Membrabous glomerulopathy
c) FSGN
d) Minimal Change Disease
-----
",1,1
"-----
Question:
Bronchopulmonary aspergillosis is associated with?
Options:
a) Keagener syndrome
b) Cystic fibrosis
c) Good Pasture syndrome
d) Silicosis
-----
",1,2
"-----
Question:
Starry sky appearance is seen in -
Options:
a) Burkitts lymphoma
b) CLL
c) Diffuse large B cell lymphoma
d) ALCL
-----
",0,0
"-----
Question:
Genetic studies of a patient is positive for products of mic-2 gene. He may have the following condition:
Options:
a) Ewing's sarcoma
b) Osteosarcoma
c) Dermatofibroma protuberans D. Alveolar cell sarcoma
d) Alveolar cell sarcoma
-----
",0,0
"-----
Question:
The subtype of Hodgkin's disease, which is histogenetically distinct from all the other subtypes, is -
Options:
a) Lymphocyte predominant
b) Nodular sclerosis
c) Mixed cellularity
d) Lymphocyte depleted
-----
",0,3
"-----
Question:
A 22-year-old primigravida had a fetal screening ultrasound study at 18 weeks showing a single large cerebral ventricle and fused thalami. On physical examination at birth at 36 weeks' gestation, the infant is small for gestational age and has multiple anomalies, including postaxial polydactyly of hands and feet, cyclopia, microcephaly, cleft lip and palate, and rocker-bottom feet. The infant dies 1 hour after birth. Which of the following CNS abnormalities best explains these findings?
Options:
a) Anencephaly
b) Arnold-Chiari II malformation
c) Dandy-Walker malformation
d) Holoprosencephaly
-----
",3,3
"-----
Question:
The most common site for metastasis from carcinoma of cheek:
Options:
a) Brain
b) Regional lymph nodes
c) Lung
d) Liver
-----
",1,1
"-----
Question:
IgE receptors are present on -
Options:
a) Mast cells
b) NK cells
c) B cells
d) Histiocytes
-----
",0,0
"-----
Question:
Most common site of glioblastoma multiforme is
Options:
a) CP angle
b) Frontal lobe
c) Brain stem
d) Occipital lobe
-----
",1,1
"-----
Question:
The mutation in cystic fibrosis is on which chromosome ?
Options:
a) 7p
b) 7q
c) 5p
d) 5q
-----
",1,0
"-----
Question:
Lobar pneumonia is caused predominantly by:
Options:
a) Klebsiella pneumoniae
b) Staphylococcus pyogenes
c) Haemophilus influenzae
d) Streptococcus pneumoniae
-----
",3,3
"-----
Question:
Periapical cyst is usually preceded by:
Options:
a) Periapical granuloma
b) Periodontal abscess
c) Periapical abscess
d) All of the above
-----
",0,2
"-----
Question:
Exudative pleural effusion is seen in: March 2008
Options:
a) Left ventricular failure
b) Nephrotic syndrome
c) Bacterial pneumonia
d) Hepatic failure
-----
",2,2
"-----
Question:
Non specific esterase in present in -
Options:
a) Megakaryocytic leukaemia
b) Lymphocytic leukaemia
c) Erythroleukaemia
d) AML
-----
",3,2
