mcq,cop,llm_cop
"-----
Question:
Which of the following is the histological feature of pemphigus: March 2010
Options:
a) Acanthosis
b) Colloid bodies
c) Acantholysis
d) Basal cell degeneration
-----
",2,2
"-----
Question:
Most sensitive investigation for early bone infections is:
Options:
a) X-ray
b) CT scan
c) Bone scan
d) USG
-----
",2,2
"-----
Question:
Which of the following diagnostic  tools is more predictive in permanent teeth?
Options:
a) CAMBRA
b) ADA
c) AAPD
d) Cariogram
-----
",3,3
"-----
Question:
Extra mammary Paget's involves
Options:
a) Vulva
b) Vagina
c) Cervix
d) Uterus
-----
",0,0
"-----
Question:
Iris lesion is seen in
Options:
a) Utricaria
b) Scabies
c) Lichen planus
d) Erythema multiformae
-----
",3,2
"-----
Question:
Iris shadow is sign of
Options:
a) Mature cataract
b) Hypermature cataract
c) Advanced glaucoma
d) Immature cataract
-----
",3,1
"-----
Question:
Insulin clearance closely resembles:
Options:
a) G.F.R
b) Renal plasma flow
c) Creatinine clearance
d) P.A.H. clearance
-----
",0,2
"-----
Question:
Fluid of choice in an infant with diarrhea is:
Options:
a) ORS
b) Dextrose
c) Salt water
d) Sugar water
-----
",0,0
"-----
Question:
Brown's syndrome simulates paresis of:
Options:
a) Inferior oblique
b) Superior oblique
c) Superior rectus
d) Inferior rectus
-----
",0,1
"-----
Question:
A 30-year-old male attends blood transfusion department for platelet apheresis. He has not donated blood before. During apheresis, he suddenly feels tingling around the mouth, numbness in the arm. An ECG was taken and shows ST segment elevation. What is the reason?
Options:
a) Blood phobia
b) Due to first time transfusion
c) Citrate toxicity
d) Hypothermia
-----
",2,2
"-----
Question:
A 20 yr old patient presented with early pregnancy for Medical Termination of Preg-nancy (MTP) in day care facility. What will be the anesthetic induction agent of choice?
Options:
a) Thiopentone
b) Ketamine
c) Propofol
d) Diazepam
-----
",2,2
"-----
Question:
A lady presented with carcinoma endometrium involving >50% of myometrium extending to vagina and positive peritoneal cytology but no involvement of para aortic and pre aortic nodes. What is the stage of disease
Options:
a) Ill A
b) Ill C2
c) Ill C1
d) Ill B
-----
",3,2
"-----
Question:
A male patient presents with headache, profuse sweating and palpitations with a blood prssure of 180/120 mmHg. The drug of choice would be -
Options:
a) Nifedipine
b) Labetalol
c) Prazocin
d) Phenoxy benzamine
-----
",3,1
"-----
Question:
Phossy jaw is seen in which poisoning?
Options:
a) Mercury
b) Yellow phosphorous
c) Red phosphorous
d) Tetanus
-----
",1,1
"-----
Question:
Zellweger syndrome is due to defect in-
Options:
a) Fatty acid synthesis in cytosol
b) Fatty acid oxidation in peroxisomes
c) Fatty acid oxidation in mitochondria
d) Fatty acid oxidation in smooth ER
-----
",1,1
"-----
Question:
A mother brings her 3 year old boy into the emergency room because he has developed a harsh, ""barking""cough with hoarseness. The virus responsible for this child's following illness belongs to which of the families?
Options:
a) Papovavirus
b) Paramyxovirus
c) Parvovirus
d) Picornavirus
-----
",1,1
"-----
Question:
Not a feature of scabies -
Options:
a) Burrows are seen in Stratum Comeum
b) Itching is more severe at night
c) family history is found
d) fever is a common finding
-----
",3,1
"-----
Question:
Macular sparing is associated with lesions in:
Options:
a) Optic nerve
b) Lateral geniculate body
c) Occipital coex
d) Optic chiasma
-----
",2,2
"-----
Question:
Which one of the following is the most preferred route to perform cerebral angiography?
Options:
a) Transfemoral route
b) Transaxillary route
c) Direct carotid puncture
d) Transbrachial route
-----
",0,0
"-----
Question:
The appropriate size of LMA for an average adult patient weighing 50 kg is:
Options:
a) 2.5
b) 3
c) 4
d) 5
-----
",2,2
"-----
Question:
Methotrexate resistance is due to:
Options:
a) Depletion of folate
b) Overproduction of DHFRase
c) Overproduction of thymidylate kinase
d) Decreased DHFRase
-----
",1,0
"-----
Question:
A 45 year old veterinary surgeon presented with a black eschar on the left hand. There was extensive swelling around the ulcer but it was not painful. There were few vesicular lesions surrounding the ulcer. He presented a history of injury to the hand while handling animals. What would be the presumptive diagnosis on the basis of history and culture smear of fluid from the vesicles?
Options:
a) Actinomycetoma
b) Clostridium infection
c) Cutaneous anthrax
d) Extrapulmonary nocardiosis
-----
",2,2
"-----
Question:
Which of the following antipsychotic isn't available as depot preparation for the treatment of psychosis?
Options:
a) Aripiprazole
b) Olanzapine
c) Clozapine
d) Haloperidol
-----
",2,3
"-----
Question:
Pseudoparalysis in an infant is suggestive of
Options:
a) Acute Rheumatic fever
b) Vitamin B6 deficiency
c) Vitamin E deficiency
d) Vitamin C deficiency
-----
",3,1
"-----
Question:
Duration of treatment in pauci bacillary leprosy is
Options:
a) 6 months
b) 9 months
c) 2 years
d) Till sumptoms subside
-----
",0,3
"-----
Question:
M. avium intracellulare is: September 2009
Options:
a) Non photochromogens
b) Scotochromogens
c) Photochromogens
d) Rapid growers
-----
",0,2
"-----
Question:
Delta waves on EEG is seen in: March 2013 (e)
Options:
a) Awake state with eyes open
b) Fully relaxed deep sleep
c) Awake state with eyes closed
d) Transition from awakefulness to sleep
-----
",1,3
"-----
Question:
Which is the most preferred method to manage the case of an apprehensive 7 year old child having a history of unpleasant experience with dental treatment?
Options:
a) Voice control
b) Premedication
c) Desensitization
d) Postponing appointment
-----
",2,1
"-----
Question:
Percentage of adrenaline with lignocaine for local infilteration is?
Options:
a) 0.736111111
b) 1:10000
c) 0.111111111
d) 1:50000
-----
",3,1
"-----
Question:
Tennis elbow is characterized by
Options:
a) Tenderness over the medial epicondyle
b) Tendinits of common extensor origin
c) Tendinitis of common flexor origin
d) Painful flexion and extension
-----
",1,1
"-----
Question:
Salmonella osteomyelitis is common in which of the following?
Options:
a) Sickle cell disease
b) HIV
c) IV drug abusers
d) Pregnancy
-----
",0,1
"-----
Question:
Narrowest part of middle ear is -
Options:
a) Hypotympanum
b) Epitympanum
c) Attic
d) Mesotympanum
-----
",3,3
"-----
Question:
Dense metaphyseal band is seen in -
Options:
a) Hypervitaminosis A
b) Hypervitaminosis B
c) Scurvy
d) Hypervitaminosis D
-----
",3,3
"-----
Question:
Chronic mild depression of how much duration is considered to be dysthymia?
Options:
a) 3 to 6 months
b) 6 Months to 1 year
c) One to one and half years
d) More than 2 years
-----
",3,3
"-----
Question:
Which of the following drugs are supplied free of cost to the government Hospital by NACO?
Options:
a) Nevaripinc
b) Zidovudine
c) Nevaripinc + Zidovudine
d) Zidovudine + Lamivudine+Nevarapine
-----
",3,1
"-----
Question:
Which of the follow ing is not a pyrimidine -
Options:
a) Uracil
b) Thymine
c) Adenine
d) Cytosine
-----
",2,0
"-----
Question:
BRAF gene mutation is seen in-
Options:
a) Breast carcinoma
b) Melanoma
c) Osteosarcoma
d) Prostate carcinoma
-----
",1,1
"-----
Question:
F factor integrates with bacterial chromosome to form -
Options:
a) HFr
b) F+r
c) F-
d) F
-----
",0,0
"-----
Question:
The normal calorie requirement for a 5 year old child is-
Options:
a) 800 calories
b) 1000 calories
c) 1500 calories
d) 2000 calories
-----
",2,2
"-----
Question:
Neovascular glaucoma is not seen in NOT RELATED-PATHOLOGY
Options:
a) JRA
b) CRVO
c) CRAO
d) Eales' disease
-----
",0,1
"-----
Question:
Fimbriectomy is also known as:
Options:
a) Pomeroy technique
b) Uchid's procedure
c) Kroener's procedure
d) Irving's procedure
-----
",2,2
"-----
Question:
Mechanism of action of Silodosin:
Options:
a) Alpha antagonist
b) Beta antagonist
c) Anticholinergic
d) PDE5 inhibitor
-----
",0,0
"-----
Question:
The drug of choice for obsessive-compulsive disorder is
Options:
a) Imipramine
b) Fluoxetine
c) Chlorpromazine
d) Benzodiazepine
-----
",1,1
"-----
Question:
Most common frequency of Tuning fork used in ENT:
Options:
a) 256 Hz
b) 512 Hz
c) 1024 Hz
d) 2048 Hz
-----
",1,0
"-----
Question:
Asymptomatic carriage of gonococcal infection in female is commonly seen in :
Options:
a) Endocervix
b) Vagina
c) Urethra
d) Fornix
-----
",0,0
"-----
Question:
A 40-year old male after binge drinking slept on a chair. On the next day, he presented with weakness of the right arm and was not able to move his hand. Examination showed ulnar nerve palsy. What would be the management?
Options:
a) Instant exploration
b) Give a knuckle bender splint
c) Electromyography after 2 days and decide after results
d) Neurolysis
-----
",1,2
"-----
Question:
Which of the following artery passes between the roots of the auriculotemporal nerve?
Options:
a) Maxillary artery
b) Middle meningeal artery
c) Superficial temporal artery
d) Accessory meningeal artery
-----
",1,2
"-----
Question:
Most essential drugs should be formulated as
Options:
a) No compound
b) Single compound
c) Multiple compounds
d) Fixed dose combinations
-----
",1,3
"-----
Question:
A 40-year-old man, Vibhu presents with pulmonary lesions seen on chest CT scan. He has a history of melanoma which was treated with wide local excision with negative margins and lymph node dissection. Biopsy of these pulmonary lesions proves to be metastatic melanoma. General condition of the patient is good & there is no evidence of recurrence or extrathoracic disease. What is the most appropriate treatment for this patient?
Options:
a) Pulmonary metastasectomy followed by radiation therapy
b) Pulmonary metastasectomy
c) Chemotherapy
d) Radiation therapy
-----
",1,2
"-----
Question:
Pronator drift test is done for lesion of
Options:
a) Pyramidal tract
b) Oliva rubral tract
c) Tractus cuneatus
d) Antero lateral tract
-----
",0,1
"-----
Question:
Gene expe used for getting diagnosis of TB in ?
Options:
a) 1-2 hrs
b) 5 hrs.
c) 10 hrs.
d) 20 hrs.
-----
",0,2
"-----
Question:
A 30 year old male presents with itchy papulo-vesicular lesions on the extremities, knees, elbows and buttocks since one year. Direct immunofluorescence staining of the lesions showed IgA deposition at dermoepidermal junction. Which of the following represents the most probable diagnosis?
Options:
a) Pemphigus vulgaris
b) Bullous pemphigoid
c) Dermatitis herpetiformis
d) Nummular eczema
-----
",2,1
"-----
Question:
Yellow Fever vaccination stas protection after how many days of injection -
Options:
a) 5 days
b) 10 days
c) 15 days
d) 20 days
-----
",1,1
"-----
Question:
Thinnest layer of tear film
Options:
a) Mucus layer
b) Aqueous layer
c) Lipid layer
d) Oily layer
-----
",0,1
"-----
Question:
A male patient presents with patchy loss of hair on scalp, eyebrows and beard. He also gives istory of rapid graying of hair in a few areas. The likely diagnosis is-
Options:
a) Alopecia areata
b) Anagen effluvium
c) Telogen effluvium
d) Androgenic alopecia
-----
",0,0
"-----
Question:
Chemical labyrinthectomy by transtympanic route is done in Meniere's disease using which drug-
Options:
a) Amikacin
b) Gentamicin
c) Amoxycillin
d) Cyclosporine
-----
",1,1
"-----
Question:
Which Ca has best prognosis:
Options:
a) Carcinoma lip
b) Carcinoma cheek
c) Carcinoma tongue
d) Carcinoma palate
-----
",0,2
"-----
Question:
Lens is derived from -
Options:
a) Surface Ectoderm
b) Endoderm
c) Mesoderm
d) Neuroectoderm
-----
",0,1
"-----
Question:
Which of the following regulates lipolysis in adipocytes?
Options:
a) Activation of fatty acid synthesis mediated by cyclic AMP
b) Activation of triglyceride lipase as a result of hormone-stimulated increases in cyclic AMP levels
c) Glycerol phosphorylation to prevent futile esterification of fatty acids
d) Activation of cyclic AMP production by insulin
-----
",1,1
"-----
Question:
Antihistamines used in motion sickness is
Options:
a) Cetrizine
b) Meclizine
c) Diphenhydramine
d) Fexofenadine
-----
",2,1
"-----
Question:
Plasma Renin activity is lowered by which of the following group of drugs?
Options:
a) Calcium channel blockers
b) Alpha 2 agonists
c) ACE inhibitors
d) Aeriolar dilators
-----
",1,2
"-----
Question:
A 6 weeks pregnant primigravida is brought to the emergency depament with severe, acute abdominal pain. USG shows ectopic pregnancy. Which of the following has the LEAST risk of ectopic pregnancy?
Options:
a) Tubectomy
b) Infeility >1 year
c) Copper T
d) Condoms
-----
",3,2
"-----
Question:
In Rh incompatibility, the prognosis depends on :
Options:
a) Serum bilirubin
b) Coomb's test
c) Blood smear
d) Serum albumin
-----
",0,1
"-----
Question:
Nerve commonly damaged in fracture shaft humerus is -
Options:
a) Axillary nerve
b) Radial nerve
c) Ulnar nerve
d) Median nerve
-----
",1,1
"-----
Question:
The most common site of perforation in the Tympanic membrane is(REPEAT QUESTION)
Options:
a) Antero inferior
b) Postero inferior
c) Postero superior
d) Antero superior
-----
",0,1
"-----
Question:
Which one of the following sensation appears first on recovery for local anesthesia?
Options:
a) Temperature
b) Muscle tone
c) Proprioception
d) Pain
-----
",2,3
"-----
Question:
Bisphosphonates act by
Options:
a) Increasing the osteoid formation
b) Increasing the mineralization of osteoid
c) Decreasing the osteoclast mediated resorption of bone
d) Decreasing the parathyroid hormone secretion
-----
",2,2
"-----
Question:
Major source of collagen in cirrhosis?
Options:
a) Kupfer cells
b) Ito cell (Hepatic stellate cell)
c) Hepatocyte
d) Canalicular cell
-----
",1,1
"-----
Question:
A 6-year old child who presented with perianal pruritus, excoriation of skin and nocturnal enuresis was found to be infected with a parasite causing auto infection. The causative agent is -
Options:
a) Trichinella spiralis
b) Giardialamblia
c) Enterobius vermicularis
d) Wuchereria bancrofti
-----
",2,2
"-----
Question:
""Herald patch"" is characteristic feature of -
Options:
a) Pityriasis rubra pilaris
b) Psoriasis
c) Lichen planus
d) Pityriasis rosea
-----
",3,3
"-----
Question:
Rule of 9 in burns is used to denote: NEET 14
Options:
a) Depth of burns
b) Total body surface area involved
c) Severity of burns
d) Type of burns
-----
",1,2
"-----
Question:
Is 70 year old man was administered penicillin intravenous within five minutes, he developed generalized uicaria, swelling of lips, hypotension and bronchospasm. the first choice is to administer
Options:
a) Chlorpheneramine inj
b) Epinephrine inj
c) High dose hydrocoisone tablet
d) Nebulized salbutamol
-----
",1,1
"-----
Question:
What is Wolfs Graft?
Options:
a) Full thickness skin graft
b) Partial thicknees skin graft
c) Rotational flap
d) Vascularised fibular graft
-----
",0,0
"-----
Question:
The propey which makes betaxolol different from timolol is that betaxolol :
Options:
a) is a b1 selective blocker
b) is more efficacious in glaucoma
c) produces less ocular side effects
d) is shoer acting
-----
",0,0
"-----
Question:
A pinkish red Flurorescence of urine with wood's Lamp is seen in
Options:
a) Lead poisoning
b) Porphyria cutanea tarda
c) Erythromelagia
d) Acrocyanosis
-----
",1,1
"-----
Question:
Which is the first country in south east Asia to have eliminated trachoma?
Options:
a) India
b) Nepal
c) Bangladesh
d) Pakistan
-----
",1,2
"-----
Question:
Additional protien and calorie requirement in pregnancy is?
Options:
a) 50 kcal/ day calorie, 10 g/day protein
b) 100 kcal/ day calorie, 20 g/day protein
c) 300 kcal/ day calorie, 30 g/day protein
d) 500 kcal/ day calorie, 50 g/day protein
-----
",2,2
"-----
Question:
Which of the following is not a component of countercurrent mechanism?
Options:
a) Thick ascending limb of henle
b) Collecting duct
c) Descending limb of henle
d) Vasa recta
-----
",1,3
"-----
Question:
Most sensitive investigation of pancreatic carcinoma is
Options:
a) Angiography
b) ERCP
c) Ultrasound
d) CT scan
-----
",3,1
"-----
Question:
In acoustic neuroma, the earliest ocular finding is -
Options:
a) Diplopia
b) Ptosis
c) Loss of pupillary reflex
d) Loss of corneal reflex
-----
",3,0
"-----
Question:
Epidemiology of cholera in England was classified by-
Options:
a) John Snow
b) Winslow
c) Chadwick
d) Howard huger
-----
",0,0
"-----
Question:
Mutation seen in Hartnup's disease:
Options:
a) SLC6A 18
b) SLC6A 19
c) SLC6A 17
d) SLC6A 16
-----
",1,1
"-----
Question:
Following is not a feature of delirium?
Options:
a) Memory loss
b) Illusion
c) Intact attention
d) Disturbed sleep
-----
",2,2
"-----
Question:
A patient suffering from thyrotoxicosis is given propanolol. Which of the following is not controlled by propranolol given to this patient?
Options:
a) Anxiety
b) Tachycardia
c) Tremor
d) O 2 consumption
-----
",3,1
"-----
Question:
A boy is suffering from acute pyelonephritis. Most specific urinary finding will be-
Options:
a) W.B.C. casts
b) Leucocyte esterase test
c) Nitrite test
d) Bacteria in gram stain
-----
",0,0
"-----
Question:
Mr.X fired his gun at Mr.Y who moved and escaped with the bullet only grazing his arm. There was only a little bleeding and no other significant injury. Mr. X is liable for arrest under which section of IPC?
Options:
a) 302
b) 304
c) 324
d) 326
-----
",2,3
"-----
Question:
Incubation period of scabies is:
Options:
a) 7 days
b) 2 weeks
c) 4 weeks
d) 2-3 days
-----
",2,1
"-----
Question:
Phenol coefficient indicates
Options:
a) Efficacy of a disinfectant
b) Dilution of a disinfectant
c) Quantity of a disinfectant
d) Purity of a disinfectant
-----
",0,0
"-----
Question:
Charcot's/neuropathic joint are most commonly seen in
Options:
a) Diabetes Mellitus
b) Spyringomyelia
c) Leprosy
d) Rheumatic Ahritis
-----
",0,2
"-----
Question:
Which of the following agents is used to measure Glomerular Filtration Rate
Options:
a) Iodohippurate
b) Tc99m-DTPA
c) Tc99m-MAG3
d) Tc99m-DMSA
-----
",1,1
"-----
Question:
Resting membrane potential of nerve fibre is close to isoelectric potential of:
Options:
a) Potassium ions
b) Sodium ions
c) Chloride ions
d) Magnesium ions
-----
",0,0
"-----
Question:
Pseudochylous ascites occurs in-
Options:
a) Cirrhosis
b) Hyperlipidemia
c) Filariasis
d) Malignant ascites
-----
",3,0
"-----
Question:
Crocodile tears are seen in-
Options:
a) Frey's syndrome
b) Conjunctivitis
c) Lacrimal tumour
d) Abnormal VII nerve regeneration
-----
",3,0
"-----
Question:
Involvement of sweat gland, dermal appendages, and hair follicles with epitheloid granuloma are typical features of which of the following?
Options:
a) Lichen Scrofulosum
b) Miliary TB
c) Papulonecrotic type
d) Lupus vulgaris
-----
",0,3
"-----
Question:
Ammonia causes depletion of which of the following in TCA cycle?
Options:
a) Oxaloacetate
b) Alpha-Keto glutarate
c) Fumarate
d) Malate
-----
",1,0
"-----
Question:
Which of the following is the gene for Duchenne muscular dystrophy?
Options:
a) STK11 gene
b) PTCHgene
c) DMPKgene
d) Dystrophin gene
-----
",3,3
"-----
Question:
Hypoxia due to slowing of circulation is seen in which type of hypoxia?
Options:
a) Anemic hypoxia
b) Histotoxic
c) Hea disease
d) Stagnant
-----
",3,3
"-----
Question:
Tumor involves inferior Venacava, what is the staging of Wilms tumour ?
Options:
a) Stage II a
b) Stage III b
c) Stage III
d) Stage IV
-----
",2,2
"-----
Question:
Which of the following is associated with least common Suicidal tendencies
Options:
a) Alone
b) Depression
c) Male
d) Married person
-----
",3,1
"-----
Question:
In TGA, position of aoa is
Options:
a) Posterior and left to pulmonary aery
b) Posterior and right to pulmonary aery
c) Anterior and left to pulmonary aery
d) Anterior and right to pulmonary aeryTA PVC
-----
",3,1
"-----
Question:
A 25 year old female underwent septic aboion, which is the most likely site for embolism of tricuspid valve vegetation?
Options:
a) Lung
b) Liver
c) Meninges
d) Spleen
-----
",0,0
"-----
Question:
A 60-year old male presented with discoloration, thickening and tunneling of 2 fingernails and one toenail. Which of the following will clinch the diagnosis at the earliest
Options:
a) Wood's lamp examination
b) KOH mount
c) Slit smear (split skin smear)
d) Gram stain
-----
",1,1
"-----
Question:
The most common causative organism of canaliculitis is
Options:
a) HSV
b) Candida albicans
c) Actinomyces israelii
d) Nocardia asteroides
-----
",2,1
"-----
Question:
In testicular feminisation syndrome:a) Buccal smear is chromatin positiveb) Normal breast size is observedc) Menstruation is scanty and infrequent d) Familial incidence is recognised
Options:
a) c
b) bd
c) ab
d) ac
-----
",1,3
"-----
Question:
Which one of the following is HLA-associated diabetes mellitus?
Options:
a) Type I diabetes mellitus
b) Type II diabetes mellitus
c) Stress related diabetes mellitus
d) Gestational diabetes mellitus
-----
",0,0
"-----
Question:
Koebner's phenomenon is characteristic of –
Options:
a) Psoriasis
b) Pemphigus vulgaris
c) Pityriasis rosea
d) Lupus vulgaris
-----
",0,0
"-----
Question:
A 45-year-old P2L2 female has CIN grade III confirmed on papsmear and colposcopy. Best management:
Options:
a) Conization
b) LEEP
c) Cryosurgery
d) Hysterectomy
-----
",1,0
"-----
Question:
Bajaj committee proposed:
Options:
a) MPHW
b) Rural health service
c) Integrated health service
d) Manpower and planning
-----
",3,2
"-----
Question:
A 30-year-old lady C/O sudden onset of breathlessness, anxiety, palpitation and feeling of impending doom. Physical examination is normal. Diagnosis is: September 2012
Options:
a) Panic attack
b) Anxitey disorder
c) Conversion disorder
d) Acute psychosis
-----
",0,0
"-----
Question:
Which of the following is not involved in colour vision?
Options:
a) Geniculate layer 3-6
b) P pathway
c) Area V3A of visual cortex
d) Area V8 of visual cortex
-----
",2,3
"-----
Question:
Progesterone release rate in Progestasert is:
Options:
a) 25 mg/day
b) 40 mg/day
c) 65 mg/day
d) 80 mg/day
-----
",2,0
"-----
Question:
AFP is elevated in
Options:
a) HCC
b) Infant hemangioendothelioma
c) Amoebic liver abscess
d) Embryonic sarcoma
-----
",0,1
"-----
Question:
Which is not mutagenic?
Options:
a) X-rays
b) UV rays
c) Ultrasound
d) Beta rays
-----
",2,2
"-----
Question:
Ritter's disease is caused by:
Options:
a) S. aureus
b) S. epidermidis
c) S. albus
d) S. saprophyticus
-----
",0,0
"-----
Question:
Inhibition of bile secretion will NOT reduce the intestinal absorption of:
Options:
a) Vitamin A
b) Vitamin B1
c) Vitamin K
d) Vitamin D
-----
",1,2
"-----
Question:
In which of the following conditions Dactylitis CANNOT be seen -
Options:
a) Sickle cell anaemia
b) Beta thalassemia
c) Congenital syphilis
d) Tuberculosis
-----
",1,0
"-----
Question:
A policemen found a person lying unconscious in right lateral position on the road with superficial injury to the face, bruises on the right arm, and injury to the lateral aspect of right knee. Nerve most probably injured:
Options:
a) Femoral nerve
b) Radial nerve
c) Common peroneal nerve
d) Trigeminal nerve
-----
",2,0
"-----
Question:
Apple jelly noddule is seen in ?
Options:
a) Lupus vulgaris
b) Cutaneous anaphylaxus
c) Erythroderma
d) Erysepals
-----
",0,0
"-----
Question:
B lymphocytes are associated with -
Options:
a) CD 19
b) CD 27
c) CD 4
d) CD 35
-----
",0,0
"-----
Question:
Best prenatal treatment CAH is :
Options:
a) Dexamethasone
b) Betamethasone
c) Prednisolone
d) Hydrocoisone
-----
",0,0
"-----
Question:
Frothy discharge with red ulceration in the vagina is seen with infection of :
Options:
a) Trichomoniasis
b) Moniliasis
c) Chlamydia
d) Bacterial vaginosis
-----
",0,0
"-----
Question:
Aspirin is contraindicated in a case who is on treatment with:
Options:
a) Prednisolone
b) Warfarin
c) Theophyline
d) Oral contraceptives
-----
",1,1
"-----
Question:
Beta Oxidation in Peroxisome generates:
Options:
a) H2O2
b) NADPH
c) Long Chain fatty acid
d) FADH2
-----
",0,3
"-----
Question:
In Kreb's cycle and Urea cycle the linking component is
Options:
a) Arginine
b) Aspaate
c) Ammonia
d) Fumarate
-----
",3,3
"-----
Question:
Movement across socioeconomic levels is termed as -
Options:
a) Social equlaity
b) Social upliftment
c) Social mobility
d) Social insurance
-----
",2,2
"-----
Question:
Terminal interphalangeal joints of hands are commonly involved in -
Options:
a) Psoriatic arthropathy
b) Rheumatoid arthritis
c) Still diseases
d) Ankylosing spondylitis
-----
",0,1
"-----
Question:
Which of the following laboratory findings is known as 'biochemical marker of pre-eclampsia'?
Options:
a) Low platelets
b) Raised serum Na
c) Elevated liver enzymes
d) Serum uric acid
-----
",3,3
"-----
Question:
Study of oral tissue by decalcification method is useful for:
Options:
a) Enamel.
b) Pulp.
c) Cementum.
d) PDL.
-----
",2,0
"-----
Question:
Entropy is a measure of the:
Options:
a) Reversibility of reaction
b) Randomness in a system
c) Exothermicity
d) Free energy for an enzymatic reaction
-----
",1,1
"-----
Question:
Hematocolpos is seen in:
Options:
a) Septate uterus
b) Bicornuate uterus
c) Unicornuate uterus
d) Imperforate hymen
-----
",3,3
"-----
Question:
Defect in Amyloid protein folding occurs in:
Options:
a) Alzheimer disease
b) Creutzfeldt-Jakob disease
c) Scrapie disease
d) Bovine spongiform encephalopathy (BSE)
-----
",0,0
"-----
Question:
Not a feature of congenital rubella classical triad-
Options:
a) Cataract
b) CHD
c) Deafness
d) Glaucoma
-----
",3,2
"-----
Question:
A 22-year-old woman with an uncomplicated pregnancy develops sudden dyspnea with cyanosis and hypotension intrapartum during routine vaginal delivery of a term infant. She has a generalized seizure and becomes comatose. Her condition does not improve over the next 2 days. Which of the following findings is most likely to be present in her peripheral pulmonary arteries?
Options:
a) Aggregates of platelets
b) Amniotic fluid
c) Fat globules
d) Gas bubbles
-----
",1,3
"-----
Question:
In exposure and response prevention therapy which one of the following is a poor prognostic factor in OCD?
Options:
a) Magical thinking
b) Di contamination
c) Pathological doubt
d) Hoarding
-----
",3,2
"-----
Question:
Which of the following is not a component of the crush syndrome.
Options:
a) Myohemoglobinuria
b) Massive crushing of muscles
c) Acute tubular necrosis
d) Bleeding diathesis
-----
",3,2
"-----
Question:
Which of the following instrument is NOT used in intracapsular extraction of lens
Options:
a) Cryo
b) Elschning's forceps
c) Phaco-emulsifire
d) Van-graefe's cataract knife
-----
",2,3
"-----
Question:
24 yr old woman walking up experiences pain in the heel which decreases on walking down. X-ray shows bone spur. Diagnosis
Options:
a) Plantar fasciitis
b) Calcaneal exostosis
c) Osteoyelitis of calcaneum
d) Achillis tendinitis
-----
",3,0
"-----
Question:
An 8 yr old boy presents to casualty with history of diarrhea, followed by decreased urine output. Blood examination shows thrombocytes: 90,000/cm3. Diagnosis is
Options:
a) Hemolytic Uremic Syndrome
b) Disseminated Intravascular Coagulation
c) Hemophilia
d) Idiopathic Thrombocytopenic Purpura
-----
",0,0
"-----
Question:
Garden -I fractures are also known as -
Options:
a) Complete fracture without displacement
b) Complete fracture with minimal (partial) displacement
c) Complete fracture with full displacement
d) Valgus impaction fractures
-----
",3,2
"-----
Question:
Stapes rests in
Options:
a) Round window
b) Tympanic membrane
c) Oval window
d) Basilar membrane
-----
",2,2
"-----
Question:
Which of the following vaccine is routinely given in pregnancy?
Options:
a) Influenza
b) Oral polio
c) Tetanus
d) Rabies
-----
",2,2
"-----
Question:
Preanesthetic medication is used for A/E :
Options:
a) Decrease of anesthetic dose
b) Decrease BP
c) Prevent aspiration
d) Produce amnesia for peri-operative events
-----
",1,2
"-----
Question:
Which of the following test is not used for detec on of seminal stain?
Options:
a) Barbeiros test
b) Acid Phosphatase test
c) Florence test
d) Phadebas Test
-----
",3,3
"-----
Question:
Frotteurism is: NEET 13
Options:
a) Sexual pleasure is obtained by witnessing the act of urination
b) Sexual gratification by rubbing private pas
c) Sexual practise involving three people
d) Sexual pleasure in watching females getting undressed
-----
",1,1
"-----
Question:
A child can ride a tricycle, copy a circle and knows age sex by the age of -
Options:
a) 30 months
b) 42 months
c) 36 months
d) 48 months
-----
",2,2
"-----
Question:
Calciphylaxis is more commonly seen in
Options:
a) Primary hyperparathyroidism
b) Secondary hyperparathyroidism
c) Teritiary hyperparathyroidism
d) Pseudo hyperparathyroidism
-----
",1,0
"-----
Question:
The maximal increase of free histamine content occurs within how much time after injury
Options:
a) 10 minutes
b) 20 - 30 minutes
c) 1 hour
d) 2 hour
-----
",1,1
"-----
Question:
Perihilar fluffy opacities on Xrays are seen in
Options:
a) Sarcoidosis
b) Pulmonary edema
c) Silicosis
d) Lung carcinoma
-----
",1,0
"-----
Question:
Which of the following is the organism causing chronic burrowing ulcer?
Options:
a) Peptostreptococcus
b) Streptococcus viridans
c) Streptococcus pyogenes
d) Microaerophilic streptococci
-----
",3,0
"-----
Question:
Skeletal frame work of a cell is maintained by:
Options:
a) Nucleus
b) Microtubules
c) Ribosomes
d) Mitochondria
-----
",1,1
"-----
Question:
Game Keeper's thumb is :
Options:
a) Ulnar collateral ligament injury of MCP Joint
b) Radial collateral ligament injury of MCP joint
c) Radial collateral ligament injury of CMC joint
d) Ulnar collateral ligament injury of CMC joint
-----
",0,0
"-----
Question:
Increased LDH in Aqueous Humor suggest a diagnosis of –
Options:
a) Galactosemia
b) Retinoblstoma
c) Glaucoma
d) Gyrate atrophy
-----
",1,2
"-----
Question:
Brain tumors are best seen in which modality?
Options:
a) USG
b) X-ray diffraction
c) CT
d) CE-MRI
-----
",3,2
"-----
Question:
A lady presents with right knee swelling. Aspiration was done in which CPPD crystals were obtained. Next best investigation is -
Options:
a) ANA
b) RF
c) CPK
d) TSH
-----
",3,1
