,id,question,option_a,option_b,option_c,option_d,correct_option
1339,OIC-325-07-A,Quels sont les examens biologiques à réaliser en urgences devant une colique néphrétique ?,Bandelette urinaire,NFS,Ionogramme,Créatininémie,a
1340,OIC-325-07-A-,Quels sont les examens complémentaires recommandés pour le diagnostic étiologique de la lithiase urinaire selon le comité lithiase ?,Bilan hématologique complet,Bilan endocrinien,Todai test,Analyse morphologique et infrarouge du calcul ou des fragments,d
1341,OIC-325-08-A,Quelles sont les principales anomalies métaboliques associées à des lithiases calciques?,Nephrocalcinose,Granulomatoses,Hyperparathyroidie,Hypercalciurie idiopathique,d
1342,OIC-325-10-A,Quelles sont les situations nécessitant une gazométrie artérielle ?,"Choc, souffrance tissulaire, insuffisance respiratoire aiguë et chronique, diabète décompensé, intoxications responsables d'acidose métaboliques.","Choc, souffrance tissulaire, insuffisance respiratoire aiguë et chronique, diabète décompensé, intoxications responsables d'alcalose métaboliques.","Choc, souffrance tissulaire, insuffisance respiratoire aiguë et chronique, diabète décompensé, intoxications responsables d'acidose respiratoires.","Choc, souffrance tissulaire, insuffisance respiratoire aiguë et chronique, diabète décompensé, intoxications responsables d'alcalose respiratoires.",a
1343,OIC-325-10-A-,Quelle est la valeur du bicarbonaté dans le sang qui caractérise une urgence vitale dans les troubles de l'équilibre acido-basique?,bicarbonatémie < 8 mmol/L,bicarbonatémie = 8 mmol/L,bicarbonatémie > 8 mmol/L,"bicarbonatémie = 7,35 mmol/L",a
1344,OIC-325-13-B,Quel est le traitement symptomatique d'urgence pour les acidoses hyperchlorémiques ou associées à certaines intoxications?,Administration d'insuline et réhydratation,Ventilation artificielle,Alcalinisation avec bicarbonate de sodium IV,Épuration extrarénale,c
1345,OIC-325-13-B-,Quelle est la principale fonction de la NaK-ATPase dans le corps humain ?,Elle joue un rôle prédominant dans les contractions musculaires.,Elle est responsable du transport de potassium à travers la membrane cellulaire.,Elle régule l'acidité sanguine.,Elle contribue à la synthèse d'ARN.,b
1346,OIC-325-14-A,Quels sont les faux signes d'une hyperkaliémie?,Hémolyse lors d’un prélèvement laborieux avec un garrot serré.,Centrifugation tardive du tube (prélèvement au domicile du patient).,Hyperleucocytose majeure (> 100 000/mm3) ou thrombocytémie (> 1 000 000/mm3).,Tous les signes mentionnés précédemment.,d
1347,OIC-325-14-A-,La symptomatologie clinique de l’hyperkaliémie résulte des modifications du gradient potassique entre les compartiments intra et extracellulaires responsables d’altérations des potentiels de membrane. L’effet cardiaque est lié à une hypoexcitabilité myocardique.,La symptomatologie clinique de l’hyperkaliémie résulte des modifications du gradient potassique entre les compartiments intra et extracellulaires responsables d’altérations des potentiels de membrane. L’effet cardiaque est lié à une hypoexcitabilité myocardique.,La symptomatologie clinique de l’hyperkaliémie résulte des modifications du gradient potassique entre les compartiments intra et extracellulaires responsables d’altérations des potentiels de membrane. L’effet cardiaque est lié à une hypoexcitabilité myocardique.,La symptomatologie clinique de l’hyperkaliémie résulte des modifications du gradient potassique entre les compartiments intra et extracellulaires responsables d’altérations des potentiels de membrane. L’effet cardiaque est lié à une hypoexcitabilité myocardique.,La symptomatologie clinique de l’hyperkaliémie résulte des modifications du gradient potassique entre les compartiments intra et extracellulaires responsables d’altérations des potentiels de membrane. L’effet cardiaque est lié à une hypoexcitabilité myocardique.,a
1348,OIC-325-15-A,Quelles sont les anomalies ECG associées à l'hyperkaliémie?,Le point de repolarisation se déplace vers le haut.,L'amplitude des ondes T augmente.,Les ondes P disparaissent.,Les complexes QRS s'élargissent.,b
1349,OIC-325-15-A-,Une hyperkaliémie peut être liée à :,Un excès d’apport en cas d’insuffisance rénale.,Un transfert exagéré du compartiment intracellulaire vers le compartiment extracellulaire.,Une diminution de la capacité d’excrétion rénale.,Toutes les causes précédentes.,d
1350,OIC-325-16-A,Quel est l'objectif du traitement d'urgence pour une hyperkaliémie sévère?,Le but est de réduire le potassium sanguin.,L'objectif est d'éliminer le potassium du sang.,La priorité est de normaliser les électrolytes.,Le traitement vise à diminuer la perméabilité membranaire au potassium.,a
1351,OIC-325-16-A-,Quel est le traitement de choix pour une hyperkaliémie sévère associée à une insuffisance rénale sévère?,Utiliser des agents β-adrénergiques (salbutamol) pour transférer le potassium vers le compartiment intracellulaire.,"Alcalinisation modérée en cas d'acidose métabolique à taux d'acidité sanguine normal, avec bicarbonate de sodium.",Utiliser des diurétiques de l'anse (furosémide ou bumétanide) pour éliminer la surcharge potassique.,Hémodialyse extrarénale en cas d'insuffisance rénale sévère.,d
1352,OIC-325-17-A-,Quel dosage de la kaliémie doit-on effectuer pour rechercher une hypokaliémie?,*Diarrhée aigue ou chronique,*Bilan initiale d’une HTA,*Prescription et surveillance de médicaments altérant le métabolisme du potassium (diurétiques hypokaliémiants),"*Troubles musculaires aigus ou chroniques (crampes, myalgies)",c
1353,OIC-325-18-B,Quels sont les signes digestifs de l'hypokaliémie?,"Il s’agit essentiellement d’une constipation, d’un iléus paralytique (Syndrome d’Ogilvie), voire d’un retard à la reprise du transit post-opératoire.",Les signes digestifs comprennent une constipation et un iléus paralytique.,La constipation est le principal symptôme digestif de l'hypokaliémie.,Un retard à la reprise du transit post-opératoire est un signe digestif de l'hypokaliémie.,a
1354,OIC-325-19-B,Quelles sont les principales étiologies des hypokaliémies ?,Carence d’apport en potassium,Transfert excessif du compartiment extracellulaire vers le compartiment intracellulaire,Augmentation des pertes de potassium,Autres causes,A
1355,OIC-325-20-B,Quelle est la définition biologique de l'hyperhydratation intracellulaire (HIC) ?,Hyponatremie avec hypo-osmolalite plasmatique,Hypernatremie avec hyper-osmolalite plasmatique,Normonatremie avec normo-osmolalite plasmatique,Hyponatremie avec hyper-osmolalite plasmatique,a
1356,OIC-325-20-B-,Quelle est la principale cause d'hypernatrémie ?,Déshydratation extracellulaire,Insuffisance cardiaque congestive,Syndrome néphrotique,Cirrhose,a
1357,OIC-325-21-B-,Quelles sont les principales causes de l'hyperhydratation intracellulaire isolée dans le cadre des hyponatrémies?,Les principales causes de l'hyperhydratation intracellulaire isolée dans le cadre des hyponatrémies sont la SIADH et la potomanie.,"Les principales causes de l'hyperhydratation intracellulaire isolée dans le cadre des hyponatrémies sont les insuffisances cardiaques, les cirrhoses hépatiques et les syndromes néphrotiques.","Les principales causes de l'hyperhydratation intracellulaire isolée dans le cadre des hyponatrémies sont les infections du système nerveux central, les affections pulmonaires aiguës et les syndromes nauséants.","Les principales causes de l'hyperhydratation intracellulaire isolée dans le cadre des hyponatrémies sont les troubles digestifs, les syndromes de surcharge en liquides et les insuffisances cardiaques.",a
1358,OIC-326-01-A,Quel est le traitement étiologique prioritaire dans les hyponatrémies chroniques ?,Traitement de la cause sous-jacente,Restriction hydrique,Apport en osmoles,Antagoniste des récepteurs V2 de l'ADH,a
1359,OIC-326-02-A,Une hypernatrémie peut être diagnostiquée par l'observation de certains signes cliniques. Lesquels?,Soif intense et sécheresse des muqueuses.,Troubles neurologiques non spécifiques.,Syndrome polyuro-polydipsique en cas de cause rénale.,Perte de poids.,a
1360,OIC-326-04-B,Quelle est la formule utilisée pour estimer la quantité d'eau à administrer en cas d'hypernatrémie?,[Natrémie/140] - 1,60 % x poids x ([Natrémie/140] - 1),10-12 mmol/L/24h,20 mmol/L/j,b
1361,OIC-326-05-A-,Quels sont les principaux signes cliniques associés à l’hypocalcémie ?,Troubles neuro-musculaires,Signes cutanés,Signes gastro-intestinaux,Signes cardiaques,a
1362,OIC-326-07-B-,Quelle est la prise en charge des hypocalcémies dans le cas d'insuffisance rénale chronique?,"Apport de vitamine D hydroxylée en position 1 (Un-Alfa®) ou 1,25 (Rocaltrol®)",Apport de calcium,Surveillance de la calciurie,Traitement parenteral en cas d'hypocalcémie sévère symptomatique,a
1363,OIC-328-01-A-,Quelles sont les étiologies extra-rachidiennes des douleurs lombaires aiguës ?,Urologiques,Néphrologiques,Viscérales,Vasculaires et cardiologiques,c
1364,OIC-328-02-A,"Pour une cause urologique, il faut identifier :","Une colique néphrétique compliquée (hyperthermie, signes cliniques de sepsis)",Une colique néphrétique hyperalgique résistant au traitement médical bien conduit,Une colique néphrétique anurique,Une torsion du cordon spermatique,a
1365,OIC-328-02-A-,Quel est l'organe principal concerné dans la torsion du cordon spermatique ?,Le testicule.,La rate.,Le rein.,L'utérus.,a
1366,OIC-328-04-B,Quels sont les facteurs qui peuvent influencer le passage vers la chronicité dans une lombalgie aiguë?,Le contexte biopsychosocial,Des facteurs professionnels,Les conditions de travail difficiles sans opportunité de changement,Le type d'activité professionnelle,a
1367,OIC-328-04-B-,La constipation est-elle plus fréquente chez les enfants d'âge scolaire?,"Oui, elle touche jusqu'à un tiers des enfants.","Non, elle ne touche que 20% des enfants.","Seulement les garçons en ont, pas les filles.",Elle est plus fréquente chez les filles qu'chez les garçons.,a
1368,OIC-328-07-B,Quels sont les signes d'alarme de la constipation ?,"Les signes d'alarme de la constipation incluent l'altération de l'état général, amaigrissement, douleurs nocturnes et insomniantes.","Les signes d'alarme de la constipation ne comprennent pas les rectorragies, méléna ou une biologie anémique.","Les signes d'alarme de la constipation incluent un syndrome rectal, une masse abdominale ou rectale et une biologie anémique.",Les signes d'alarme de la constipation ne comprennent pas le syndrome rectal ou une biologie anémique.,c
1369,OIC-328-07-B-,Quels sont les principaux facteurs à prendre en compte dans le traitement de la constipation chez l'enfant ?,"Apprentissage de l’exonération, hygiène défécatoire et amélioration des conditions pratiques",Conseils diététiques après enquête alimentaire,Chirurgie,Traitement psychologique,a
1370,OIC-328-08-A,Quelles sont les complications de la constipation chronique chez l'enfant ?,Fissure anale : pleurs à la défécation et rectorragies,Prolapsus rectal,Douleurs abdominales (soulagées par émission des selles),"Sub-occlusions (anorexie nausées, météorismes)",a
1371,OIC-328-08-A-,Quels sont les principes de prise en charge de la constipation chronique chez l'enfant plus grand ? (suite),La constipation est traitée par des selles dures.,Les lavements sont utilisés pour nettoyer le rectum et stimuler la défécation.,L'alimentation de la mère doit être vérifiée chez le nourrisson allaité.,La diversification alimentaire est une mesure hygiéno-diététique pour traiter la constipation.,b
1372,OIC-328-11-A,Quels sont les signes cliniques d'alarme qui justifient la réalisation d'une coloscopie pour éliminer une organicité?,hémorragies digestives,symptômes nocturnes,anomalies cliniques,terrain à risque de néoplasie colique,abcd
1373,OIC-328-12-B,Quels examens complémentaires sont utiles pour éliminer les principaux diagnostics différentiels d'une colopathie fonctionnelle?,NFS pour éliminer une anémie,CRP pour rechercher un syndrome inflammatoire,Dosage de la TSH pour éliminer une hyperthyroïdie,Anticorps anti-transglutaminase IgA pour rechercher une maladie cœliaque,d
1374,OIC-330-04-A,Quel rythme ?,La selle,Toucher/appui,Avant la selle,Plusieurs jours,b
1375,OIC-330-06-A-,Quels sont les facteurs favorisant la pathologie hémorroïdaire?,Hérédité,Âge avancé,Prolongées couches de transit,Diarrhée chronique,a
1376,OIC-330-09-A-,Quelle est la principale différence entre une tumeur intra parenchymateuse et une tumeur extra parenchymateuse dans le cerveau?,"Une tumeur intra parenchymateuse est développée à l'intérieur de l'encéphale lui-même, tandis qu'une tumeur extra parenchymateuse est développée à partir des annexes de l'encéphale.",Une tumeur intra parenchymateuse est plus lente à évoluer que une tumeur extra parenchymateuse.,"Une tumeur intra parenchymateuse est toujours maligne, tandis qu'une tumeur extra parenchymateuse peut être bénigne ou maligne.","Une tumeur intra parenchymateuse est localisée dans les annexes du cerveau, tandis qu'une tumeur extra parenchymateuse n'est pas localisée.",a
1377,OIC-330-10-A,Une tumeur primitive des annexes est une tumeur extra axiale développée à partir des méninges et nerfs crâniens. Quelle est la définition d'une tumeur primitive de l'encéphale?,Tumeur intra axiale développée à l'intérieur de l'encéphale lui-même.,Tumeur extra axiale développée à partir des méninges et nerfs crâniens.,Tumeur primitive du système nerveux central annexé au cerveau.,Tumeur primitive du système nerveux central située dans les méninges.,a
1378,OIC-330-11-A-,Quel tableau clinique est caractéristique d’une tumeur intracrânienne ?,Syndrome d’hypertension intracrânienne,Déficits neurologiques focaux,Épilepsie,Troubles endocriniens,a
1379,OIC-330-12-A,L'IRM est plus performante que le scanner cérébral sans et avec injection pour le diagnostic et le bilan préopératoire des tumeurs intracrâniennes. La réponse correcte est 'b'.,Le scanner cérébral sans et avec injection permet le diagnostic positif et différentiel des tumeurs intracrâniennes.,L'IRM est plus performante pour le diagnostic et le bilan préopératoire des tumeurs intracrâniennes.,Seul l'examen anatomopathologique permet in fine un diagnostic histologique de 'certitude'.,La sémiologie IRM n'est pas pathognomonique pour les tumeurs intracrâniennes.,b
1380,OIC-330-12-A-,Quelles sont les modalités d'exploration clinique à envisager ? ,Examen cutané pour le mélanome,Auscultation pulmonaire,Palpation mammaire et adénopathies,Toutes les trois options précédentes,d
1381,OIC-330-14-A,Quelle est la tumeur cutanée maligne qui se développe aux dépens des mélanocytes ? ,Basocellulaire,Épidermoïde,Mélanome,HPV induite,c
1382,OIC-330-15-A,Quels sont les principaux facteurs de risque de survenue d'un mélanome?,Phototype clair et nombre élevé de naevi atypiques,Antécédent personnel ou familial de mélanome,Exposition solaire dans l'enfance,Immunodépression,A
1383,OIC-330-15-A-,Quels sont les principes de la prise en charge globale des mélanomes?,"Le traitement consiste en l'exérèse chirurgicale avec marges de sécurité en peau saine, dictées par l’indice de Breslow.","Les facteurs de mauvais pronostic pour le traitement des mélanomes sont la localisation à la face périorificielle, la taille >2cm, les formes sclérodermiformes et récidivantes.",Le choix des marges est dicté par l’indice de Breslow.,"Les options a, b et c sont correctes.",a
1384,OIC-330-17-A-,Quels sont les facteurs responsables du développement des naevus ?,"Les facteurs responsables du développement des naevus sont les facteurs intrinsèques, l'environnement extérieur et le statut immunologique.","Les facteurs responsables du développement des naevus ne sont pas les facteurs intrinsèques, l'environnement extérieur ou le statut immunologique.",Les facteurs responsables du développement des naevus sont uniquement les facteurs intrinsèques et l'environnement extérieur.,"Les facteurs responsables du développement des naevus ne sont pas les facteurs intrinsèques ou l'environnement extérieur, mais le statut immunologique.",a
1385,OIC-332-01-A-,Quel est le risque de transformation d’un naevus commun en mélanome?,Le risque est élevé (probabilité supérieure à 10%).,Le risque est faible (probabilité inférieure à 1 pour 1000).,Le risque dépend de la taille du naevus.,Le risque n’est pas influencé par les microtraumatismes répétés.,b
1386,OIC-332-02-A,Quel est le rôle de la dermoscopie dans le dépistage du mélanome ?,La dermoscopie n'a aucun rôle dans le dépistage du mélanome.,La dermoscopie a un rôle limité dans le dépistage du mélanome.,La dermoscopie est très utile pour le dépistage du mélanome.,La dermoscopie est indispensable pour le dépistage du mélanome.,c
1387,OIC-332-03-B,Quelle est la prévention primaire du mélanome?,Photoprotection et limitation des expositions aux UV durant les heures de fort ensoleillement.,Traitement des lésions suspectes,Dépistage systématique annuel,Education du public sur le dépistage précoce,a
1388,OIC-332-03-B-,Les kératoses actiniques sont-elles toujours benignes ?,"Oui, elles sont toujours benignes.","Non, certaines peuvent être malignes.",Seulement les kératoses solaires sont benignes.,Elles dépendent de la localisation.,b
1389,OIC-332-04-A,Quelle est la présentation clinique typique du carcinome basocellulaire?,Un nodule translucide recouvert de télangiectasies.,Une plaque érythématosquameuse bien limitée à bordure perlée.,Des papules bleuâtres ou violacées.,Un nodule douloureux et rougeâtre.,a
1390,OIC-332-05-A-,Quelle est la zone de développement préférentiel du cancer de la prostate ?,Zone centrale de la prostate,Zone périphérique de la prostate,Zone médiale de la prostate,Tout le long de l’organe,b
1391,OIC-332-06-B-,Quel facteur environnemental a été reconnu comme un possible facteur de risque pour le cancer de la prostate?,"La pollution au chlordécone, aux Antilles",L'exposition professionnelle au chlordécone,Le tabagisme,Les rayonnements ionisants,a
1392,OIC-332-07-B-,Un cancer de la prostate avancé peut être diagnostiqué par une augmentation du PSA.,Vrai,Faux,"Peut être vrai, peut être faux",Je ne sais pas,a
1393,OIC-332-08-A,Quelle valeur seuil doit alerter pour le dosage du PSA?,4 ng/ml,6 ng/ml,8 ng/ml,10 ng/ml,a
1394,OIC-332-09-A,Quelle est la prévalence des cancers du sein en France?,1 femme sur 8 à 10 développera un cancer du sein,Il y a environ 58 000 nouveaux cas par an,Il y a environ 12 000 décès par an,L’âge médian au diagnostic est de 61 ans,a
1395,OIC-332-11-B-,Quelles sont les manifestations cliniques des tumeurs du sein?,Modifications de la peau du sein ou du mamelon,Nodule palpable,Écoulement mamelonnaire,"Altération de l'état général (amaigrissement, asthénie)",a
1396,OIC-332-12-B-,Quand la mammographie n'est-elle pas indiquée?,Chez les femmes âgées de moins de 30 ans,Dans le cadre du dépistage annuel,En cas d'histologie positive pour cancer du sein,Pour un suivi thérapeutique post-chirurgie,a
1397,OIC-336-01-A,Quand effectue-t-on une exploration axillaire par l'analyse du ganglion sentinelle ?,Seule en cas d’envahissement ganglionnaire clinique ou histologique.,Dans tous les cas de lésion mammaire de plus de 5 cm.,Toujours en présence de facteurs pronostiques péjoratifs.,Jamais.,a
1398,OIC-336-01-A-,Quels sont les principes de traitement des tumeurs du sein?,Les traitements systémiques ne sont pas utilisés dans le cas des tumeurs localisées.,"Le traitement est toujours curatif, même en cas de métastases.",Le traitement des tumeurs du sein s'appuie sur la chirurgie et les traitements systémiques.,La radiothérapie n'est pas utilisée dans le traitement des tumeurs du sein.,c
1399,OIC-336-02-B-,Quel est l'âge médian au diagnostic pour les leucémies aiguës myéloblastiques ou myéloïdes?,50 ans,60 ans,70 ans,80 ans,c
1400,OIC-336-03-A-,¿Cuáles son los signos clínicos de insuficiencia medular en el síndrome mielodisplásico?,Anemia,Hemorragia secundaria a trombopenia,Infección relacionada con neutropenia,Ninguna de las anteriores,a
1401,OIC-336-04-A,Quels sont les signes cliniques et biologiques de gravité dans les leucémies aiguës?,Hyperleucocytose,Syndrome tumoral,Troubles neurologiques,Syndrome de lyse,a
1402,OIC-336-05-A-,Quel pourcentage des leucémies aiguës chez l'enfant sont de la lignée myéloblastique?,80-85%,70-75%,90-95%,60-65%,d
1403,OIC-336-06-B,Quels sont les symptômes d'une leucémie aiguë?,Infiltration blastique du système hématopoïétique,Manifestations du syndrome tumoral,Gêne respiratoire,Amygdalomégalie,a
1404,OIC-336-09-A-,Quel pourcentage des événements indésirables graves ayant motivé une hospitalisation était évitable ?,40%,50%,60%,70%,b
1405,OIC-336-10-B,Quelle est la symptomatologie variée des erreurs médicamenteuses chez les personnes âgées?,Tableaux cliniques atypiques,Symptomatologie spécifique à chaque type d'erreur médicamenteuse,Absence de symptômes,Toutes les réponses sont correctes.,a
1406,OIC-336-13-A-,A qui et comment ?,Au correspondant local de matériovigilance si le témoin de l’incident exerce ses fonctions dans un établissement de santé ou dans une association distribuant des dispositifs médicaux à domicile,"Directement à l’ANSM en utilisant le portail de signalement des événements sanitaires indésirables https://signalement.social-sante.gouv.fr ou par courrier (materiovigilance@ansm.santé.fr) avec le formulaire de déclaration Cerfa correspondant si le témoin de l’incident ne travaille pas en établissement de santé, est un fabricant, un mandataire ou un particulier.","Directement à l’ANSM en utilisant le portail de signalement des événements sanitaires indésirables https://signalement.social-sante.gouv.fr ou par courrier (materiovigilance@ansm.santé.fr) avec le formulaire de déclaration Cerfa correspondant si le témoin de l’incident ne travaille pas en établissement de santé, est un fabricant, un mandataire ou un particulier.",Au correspondant local de matériovigilance si le témoin de l’incident exerce ses fonctions dans un établissement de santé ou dans une association distribuant des dispositifs médicaux à domicile,b
1407,OIC-336-14-A-,Comment doit-on déclarer une erreur médicamenteuse?,En contactant directement le Centre Régional de Pharmacovigilance (CRPV) de son territoire.,Via le portail de signalement des événements sanitaires indésirables.,"Aucun des deux, il faut attendre que l'ARS ou l'hôpital aient déclaré l'événement avant de pouvoir le signaler.",Il n'est pas nécessaire de déclarer une erreur médicamenteuse.,b
1408,OIC-336-15-B,Quels sont les risques identifiés lors de la dispensation des médicaments ?,"Erreurs d'omission, erreurs de dose, erreurs sur le médicament (similitude de nom, présentation…), erreurs de forme galénique.","Erreur sur l'analyse de l'ordonnance, erreur dans la préparation galénique, erreur lors de la délivrance des médicaments aux unités de soins ou directement aux patients.",Erreur d'information au patient.,Erreurs d'administration.,a
1409,OIC-336-15-B-,La contrefaçon peut s'appliquer à :,Des spécialités ou des produits génériques.,"Des produits contenant les bons ingrédients/ composants, pas de principe actif ou un principe actif en quantité insuffisante ou encore des produits dont le conditionnement a été falsifié.",Toutes les options précédentes.,Aucune des options précédentes.,c
1410,OIC-342-02-B,Le Code de la Santé Publique prévoit deux régimes de responsabilité en droit médical : un pour faute et un sans faute. Comment s'appelle le régime de responsabilité sans faute?,Le régime de responsabilité sans faute s'appelle l'indemnisation amiable.,Le régime de responsabilité sans faute s'appelle la solidarité nationale.,Le régime de responsabilité sans faute s'appelle le régime d'exonération des impôts.,Le régime de responsabilité sans faute s'appelle l'indemnisation judiciaire.,b
1411,OIC-342-02-B-,Quels sont les médicaments soumis à prescription obligatoire?,Spécialités à usage hospitalier et spécialités à prescription réservée à certains médecins spécialistes,Seulement les spécialités à usage hospitalier,Toutes les spécialités,Aucune spécialité,a
1412,OIC-342-03-A,Quelles sont les différences entre un médicament générique et un médicament princeps?,Le médicament générique peut avoir des excipients différents du médicament princeps.,Le médicament générique est plus cher que le médicament princeps.,Le médicament générique n'est pas autorisé à être substitué par le médicament princeps.,Le médicament générique a la même forme pharmaceutique que le médicament princeps.,a
1413,OIC-342-05-A,Quels sont les objectifs du développement professionnel continu (DPC) selon le Code de la santé publique?,Le maintien et l’actualisation des connaissances.,L’amélioration des compétences.,La formation continue.,Toutes les options précédentes.,d
1414,OIC-342-06-A,Quel est l'objectif thérapeutique poursuivi par la prescription d'une thérapeutique non médicamenteuse?,Améliorer les déficiences physiologiques,Augmenter les capacités d'action des patients,Accroître la participation sociale des individus,Optimiser l'environnement de vie,c
1415,OIC-342-06-A-,La nouvelle règlementation européenne sur les dispositifs médicaux s'appelle … ?,Directive 2007/47/CE.,Règlement 2017/745 UE.,Décision 6789/2021 PESC.,Arrêté du 12 juillet 1994.,b
1416,OIC-342-07-A-,Qu'est-ce que le grand appareillage en thérapeutique?,"Un dispositif médical, souvent sur mesure, utilisé pour compenser des déficits fonctionnels organiques.",Une orthèse ou prothèse sophistiquée avec domotique.,Un appareillage complexe prescrit uniquement par un médecin spécialiste.,Un dispositif médical qui ne nécessite pas de prescription spécifique.,a
1417,OIC-342-08-A,Quel est le rôle des orthèses dans le traitement orthétique?,Elles immobilisent la partie du corps affectée.,Elles donnent le repos à la partie du corps affectée.,Elles stabilisent la partie du corps affectée.,Elles corrigent les déformations de la partie du corps affectée.,d
1418,OIC-342-09-A,Quelle est la principale différence entre la prescription d'une orthèse de petit appareillage et celle d'une orthèse de grand appareillage ?,La durée d'utilisation est plus longue pour les orthèses de grand appareillage.,Le nombre de pièces est plus important pour les orthèses de grand appareillage.,Les coûts sont plus élevés pour les orthèses de grand appareillage.,La maintenance est plus complexe pour les orthèses de petit appareillage.,c
1419,OIC-342-10-A-,Quelles sont les indications des aides techniques pour le décubitus prolongé?,"Lit médicalisé, matelas anti-escarre",Domotique,Synthèses vocales,Appareils auditifs,a
1420,OIC-342-11-A-,Quelles sont les eaux utilisées en Médecine Thermale?,Les eaux utilisées en Médecine Thermale sont classées selon leur température et leur composition chimique.,Seules les eaux minérales sont utilisées en Médecine Thermale.,Les eaux thermales ne peuvent être utilisées que dans certaines stations spécifiques.,Toutes les eaux thermales ont la même composition chimique.,a
1421,OIC-342-12-B,Quels sont les principaux effets indésirables des anti-inflammatoires non stéroïdiens (AINS) ?,Les AINS ne peuvent pas provoquer de troubles digestifs.,Les AINS ne peuvent pas provoquer d'insuffisance rénale.,Les AINS ne peuvent pas provoquer d'insuffisance cardiaque.,"Les AINS ne peuvent pas provoquer de troubles digestifs, d'insuffisance rénale ou d'insuffisance cardiaque.",d
1422,OIC-342-12-B-,Quels sont les principaux effets indésirables des diurétiques épargneurs de potassium ?,Hyperkaliémie et acidose métabolique,Hypokaliémie et alcalose métabolique,Hypokaliémie et hypercalcémie,Hyperkaliémie et hyperuricémie,a
1423,OIC-342-13-B,Quels sont les principaux effets indésirables des bêta-bloquants?,"Asthénie, bradycardie et phénomène de Raynaud.",Insomnies et cauchemars.,Troubles de conduction atrioventriculaire.,Bronchoconstriction.,a
1424,OIC-342-16-A-,Les inhibiteurs spécifiques de recapture de la sérotonine peuvent être utilisés en monothérapie.,True,False,Sometimes,I don't know,a
1425,OIC-342-18-B-,Quels sont les principaux effets secondaires des insulines et analogues de l'insuline ?,Hypoglycémie,Prise de poids,Hypersensibilité,Réactions locales,a
1426,OIC-342-19-B,Quelle est l'action mécanistique des sulfamides hypoglycémiants?,Inhibition de la dégradation des incrétines par la DPP-4,Stimulation de la libération d’insuline par le pancréas,Inhibition de la néoglucogénèse et la glycogénolyse hépatique,Stimuleur de la libération d’insuline et d’inhibiteur de glucagon par le pancréas,b
1427,OIC-342-20-A-,Quels sont les principaux types d'etiologies de l'état de choc?,"Les principales étiologies de l'état de choc sont hypovolémique, septique (voir item 158), cardio-génique et anaphylactique.","Les principaux types d'etiologies de l'état de choc ne sont pas a, b, c ou d mais plutôt x, y et z.","Les états de choc peuvent être causés par des problèmes cardiaques, respiratoires ou vasculaires.",Les états de choc sont souvent causés par une réaction allergique grave.,a
1428,OIC-347-01-A,Quel est le diagnostic d’un état de choc?,Hypotension artérielle avec défaillance organique et hyperlactatémie,Hypertension artérielle avec défaillance organique et hypolactatémie,Tous les deux,Aucun des trois,a
1429,OIC-347-03-A-,Quels sont les principaux temps de prise en charge d'un choc hémorragique?,Temps 1 : mise en condition surveillance et voies veineuses,Temps 2 : identifier la cause de l’hémorragie et contrôler le saignement,Temps 3 : premières mesures symptomatiques,Temps ultérieur : traitement spécifique en fonction des causes,a
1430,OIC-347-04-A,Quelle est la deuxième étape de la prise en charge du choc septique?,La deuxième étape consiste à stabiliser le patient.,La deuxième étape consiste à réaliser un bilan complet du patient.,La deuxième étape consiste à identifier le patient.,La deuxième étape consiste à prendre l'histoire clinique.,a
1431,OIC-347-05-B,Quelles sont les 3 principales causes d'état de choc obstructif ?,"Embole pulmonaire, pneumothorax, tamponnade péricardique","Hypovolémie, septique (voir item 158), cardio-génique, anaphylactique","Hypovolémie, septique (voir item 158), obstructif aortique, anaphylactique","Embole pulmonaire, pneumothorax, obstruction aortique",a
1432,OIC-347-06-A,Quelle est la définition de la vigilance?,La vigilance est l'aptitude à maintenir une attention constante et à réagir rapidement aux stimuli externes.,La vigilance est l'état d'être éveillé et conscient.,"La vigilance est la capacité à répondre aux stimulations verbales, tactiles ou douloureuse.",La vigilance est le niveau de conscience atteint par un patient.,a
1433,OIC-347-06-A-,Quels sont les mécanismes pouvant conduire au coma ?,Hypoxie cérébrale,Compression du tronc cerebral,Les deux précédents,Aucun des éléments proposés ne mène à la mort cérébrale,c
1434,OIC-347-07-A-,Etat des pupilles (réflexe photomoteur):,Myosis >> toxidrome opioïdes,Mydriase unilatérale >> engagement temporal jusqu’à preuve du contraire,Mydriase bilatérale >> toxidrome anti-dépresseurs tricycliques ou atteinte neurologique sévère,Réaction négative à la menace photomotrice,a
1435,OIC-347-08-A-,Quels examens complémentaires sont nécessaires pour confirmer le diagnostic de mort encéphalique?,"2 Electroencéphalogrammes de 30 minutes chacun à 4h d’intervalle, avec amplification maximale et conditions de réalisation spécifiques.",Examen d’imagerie avec injection de produit de contraste (angiographie des 4 axes ou angioscanner) pour visualiser les artères intra-cérébrales.,Tous les deux examens précédents,Aucun des deux examens précédents,c
1436,OIC-347-09-A-,Quels sont les signes d'urgence extrême pour identifier un coma chez l'adulte et chez l'enfant?,Score de Glasgow < 8,Glycémie < 3 mmol/L,Engagement temporel interne ou signification d'une mydriase unilatérale,Crises généralisées tonicocloniques durant plus de 5 min ou se succédant sans reprise de la conscience entre les crises,a
