,id,question,option_a,option_b,option_c,option_d,correct_option
1198,OIC-198-23-B-,Quel est le diagnostic à considérer lorsqu'une bourse est augmentée de volume douloureuse ?,"Une torsion du cordon spermatique, une orchi-épididymite et un traumatisme scrotal.","Une hernie inguinale ou inguino-scrotale, une hydrocèle et une varicocèle.","Un cancer du testicule, une hernie inguinale ou inguino-scrotale et une hydrocèle.","Une torsion du cordon spermatique, un traumatisme scrotal et une orchi-épididymite.",A
1199,OIC-201-01-A-,Quelle est la caractéristique d'une bourse non transilluminable ?,Elle n'est pas visible à l'œil nu.,Elle contient du liquide qui permet de voir une lumière derrière elle.,Elle est pleine de sang.,Elle est douloureuse au toucher.,c
1200,OIC-201-02-A,Quelle est la différence entre l'orchiépididymite et la torsion du cordon spermatique ?,"L'orchiépididymite se caractérise par une douleur irradiante, tandis que la torsion du cordon spermatique se caractérise par une douleur aiguë",La torsion du cordon spermatique est toujours associée à une fièvre élevée,"Le soulèvement du testicule soulage la douleur dans l'orchiépididymite, mais non dans la torsion du cordon spermatique",L'orchiépididymite se caractérise par une induration douloureuse de tout ou partie de l'épididyme,c
1201,OIC-201-02-A-,Quel est le risque d'évolution en cas d'orchi-épidydimite non traitée ?,"Atrophie testiculaire, abcès et fonte purulente du testicule.","Fasciite nécrosante, atrophie testiculaire et abcès.","Infection à BGN, fasciite nécrosante et abcès.","Atrophie testiculaire, infection à BGN et abcès.",a
1202,OIC-201-03-B,Quelle est la durée du traitement antibiotique pour l'orchi-épididymite ?,10 jours,14 jours,7 jours,21 jours,B
1203,OIC-201-03-B-,Quel est le but du débridement chirurgical dans le traitement d'une fasciite nécrosante des organes génitaux externes ?,Fermer les tissus nécrosés pour prévenir une infection supplémentaire,Enlever les tissus morts pour permettre la guérison et éviter une complication,Augmenter le risque d'infection en laissant les tissus nécrosés,Réduire l'efficacité du traitement médical en supprimant les antibiothérapies,b
1204,OIC-201-04-B-,Quelle est la contre-indication de la ponction per cutanée ?,L'âge du patient.,La présence d'une tumeur testiculaire.,La présence d'un kyste de l'épididyme ou du cordon spermatique.,Toutes les hydrocèles sont contre-indiquées.,C
1205,OIC-201-05-A,Quel est le diagnostic d'un testicule non descendu mais palpable en dehors de son trajet normal de migration ?,Cryptorchidie unilatérale,Cryptorchidie bilatérale,Ectopie vraie,Testicule oscillant,C
1206,OIC-201-06-A,Quel est le risque de cancer associé aux testicules non descendus ?,Risque réduit de 20%,Risque majoré de 30 à 40%,Aucun risque supplémentaire,Risque égal à celui de la population générale,B
1207,OIC-201-06-A-,Quel est le risque d'un phimosis chez l'adulte ?,Un cancer du pénis,Un diabète mal équilibré,Un lichen scléro-atrophique,Tous les trois,D
1208,OIC-201-07-B-,Quelle est la manœuvre de détorsion externe ?,Éloigner le pôle supérieur du testicule de la ligne médiane dans le sens horaire,Tourné dans le sens anti-horaire pour le testicule droit et dans le sens horaire pour le testicule gauche,Faire pivoter le testicule dans les deux sens,Presser le testicule contre la ligne médiane,B
1209,OIC-201-08-B,Quel est le résultat d'un examen Doppler normal dans le cas d'une suspicion diagnostique de torsion du cordon spermatique ?,Un examen doppler normal élimine un épisode de torsion.,Un examen doppler normal n'élimine pas un épisode de torsion.,Un examen doppler normal est sensible et spécifique pour le diagnostic de torsion du cordon.,Un examen doppler normal est indiqué en cas de forte suspicion clinique de torsion du cordon spermatique.,b
1210,OIC-201-09-B,Quel est l'objectif d'un calendrier mictionnel sur 48 heures dans le cadre d'une démarche diagnostique pour un trouble mictionnel ?,Évaluer la sévérité d'une incontinence urinaire,Caractériser le comportement vésico-sphinctérien des enfants,Différencier pollakiurie et polyurie,Apprécier l'importance des fuites urinaires,C
1211,OIC-201-10-A,Quel est le trouble mictionnel qui se produit exclusivement pendant le sommeil sans aucun trouble diurne ?,L’énurésie primaire isolée,Troubles mictionnels secondaires,Pollakiurie comportementale,"Incontinence permanente, goutte à goutte, par abouchement ectopique des voies urinaires",a
1212,OIC-201-10-A-,Quels sont les troubles psychiatriques associés aux troubles de la miction chez l’enfant ?,Trouble déficitaire de l’attention avec hyperactivité (TDAH) et trouble anxieux.,"Trouble bipolaire, trouble de stress post-traumatique et trouble obsessionnel compulsif.","Trouble du spectre autistique, trouble de la personnalité borderline et trouble de l'humeur.","Trouble psychotique, trouble de la personnalité antisociale et trouble de la personnalité narcissique.",a
1213,OIC-201-11-A,Quel est le diagnostic d'une enurésie primaire chez un enfant ?,L'enfant a des symptômes de pollakiurie et dysurie,L'enfant a une incontinence urinaire intermittente pendant le sommeil,L'enfant n'a jamais eu de période de continence durant le sommeil d'au moins six mois,L'enfant a des symptômes de faiblesse du jet et de jet irrégulier,c
1214,OIC-201-11-A-,Quel est le pourcentage approximatif de cas d'énurésie primaire où une notion familiale existe ?,10 à 20%,30 à 60%,70 à 80%,90 à 100%,b
1215,OIC-207-01-A,"Selon la Convention relative aux droits des personnes handicapées (CDAPH), quels sont les droits des enfants handicapés ?",Ils ont moins de droits que les autres enfants.,Ils n'ont pas le droit à l'éducation et à la protection sociale.,"Ils ont les mêmes droits que les autres enfants, notamment en matière de soins de santé, d'éducation, d'inclusion sociale et de protection contre la violence, la maltraitance et la négligence.",Ils n'ont pas le droit à l'accès aux loisirs et aux activités récréatives.,C
1216,OIC-207-01-A-,"Quel est le type de handicap qui concerne les personnes avec dysfonctionnement cérébral précoce, ayant des conséquences irréversibles ?",Polyhandicap,Multi-handicap ou pluri-handicap,Surhandicap,Handicap congénital,A
1217,OIC-207-02-B-,Quel est le but principal de l'accompagnement de l'enfant en situation de handicap et de sa famille ?,Favoriser la qualité de vie de l'enfant et de sa famille.,Permettre à l'enfant de participer autant que possible dans la société.,Améliorer les compétences de l'enfant et de sa famille.,Réduire les coûts liés à la prise en charge.,a
1218,OIC-207-04-A,Quelle est la première cause de retard mental héréditaire chez l'enfant ?,Syndrome d'alcoolisation fœtale,Trisomie 21,Malformations congénitales,Polyhandicap,b
1219,OIC-207-04-A-,Quels examens peuvent être réalisés en fonction des hypothèses diagnostiques ?,Un bilan génétique et un électro-encéphalogramme,Une imagerie cérébrale (par IRM),Tous les examens mentionnés,Aucun des options précédentes n'est correcte,C
1220,OIC-207-05-B-,Quels sont les troubles psychiatriques concernés par la psychiatrie de la personne âgée ?,Seuls les troubles psychiatriques survenus à un âge plus jeune et qui évoluent avec le vieillissement,"Tous les troubles psychiatriques de la personne âgée, qu'il s'agisse des troubles psychiatriques survenus à un âge plus jeune et qui évoluent avec le vieillissement ou des troubles psychiatriques d'apparition tardive",Les symptômes psycho-comportementaux des démences uniquement,"Tous les troubles psychiatriques de la personne âgée, qu'il s'agisse des troubles psychiatriques survenus à un âge plus jeune et qui évoluent avec le vieillissement ou des troubles psychiatriques d'apparition tardive",d
1221,OIC-207-06-B,Quelle est la prévalence de la schizophrénie chez les sujets âgés ?,"0,6 % vs 5% en raison d’une forte mortalité tardive chez ces patients ","0,6 % vs 1 % en raison d’une forte mortalité précoce chez ces patients ","0,6 % vs 10 % en raison d’une forte mortalité précoce chez ces patients ","0,6 % vs 15% en raison d’une forte mortalité tardive chez ces patients",b
1222,OIC-207-06-B-,Quel est le type de symptomatologie qui concerne 50% des patients avec maladie d’Alzheimer ou des autres démences ?,Symptômes psychotiques,Hallucination,Retrait et apathie,Délire,c
1223,OIC-207-07-B,Quels sont les traitements recommandés en première intention pour les troubles bipolaires ?,Les antidépresseurs sérotoninergiques.,Les thymorégulateurs.,Les antipsychotiques de seconde génération.,La psychothérapie et la méditation.,B
1224,OIC-207-08-B,Quelle est la démarche diagnostique recommandée pour les SCPD systématiques dans les démences ?,"Enquête étiologique uniquement, sans examen clinique médical général et paracliniques.","Examen clinique médical général et paracliniques, mais pas d’enquête étiologique.","Démarche diagnostique avec identification du type de SCPD, du contexte, de la sévérité et du retentissement, ainsi qu’une enquête étiologique et un examen clinique médical général et paracliniques.",Pas d’enquête étiologique ni d’examen clinique médical général et paracliniques.,c
1225,OIC-207-09-A,Quels sont les examens complémentaires qui doivent être effectués en fonction des points d'appel ?,Seuls l'ionogramme sanguin et la glycémie,Tous les examens complémentaires sans distinction,"Les NFS, ionogramme sanguin, calcémie, albuminémie, TSH, vitamines B9-B12, ECG, fonction rénale et hépatique, bandelette urinaire, protidémie, albuminémie, glycémie",Aucun examen complémentaire ne doit être effectué,c
1226,OIC-207-09-A-,Quelle est la durée recommandée de prescription des anxiolytiques et hypnotiques chez le sujet âgé ?,4 semaines,8 semaines,12 semaines,16 semaines,a
1227,OIC-207-10-B,Quelle est la règle de prescription pour les antipsychotiques chez le sujet âgé ?,"Débuter à pleine dose, augmenter rapidement si nécessaire","Débuter à demi-dose de celle de l’adulte jeune, augmentation progressive lorsque nécessaire",Éviter les associations de psychotropes,Privilégier les antidépresseurs ISRS,b
1228,OIC-207-10-B-,Quel est le champ d'application de la psychothérapie ?,Les seuls troubles psychiatriques.,"Tous les problèmes entraînant une souffrance ou une détresse psychologique, qu'ils soient ou non psychiatriques.",Seulement les problèmes liés à la santé physique.,Les seuls troubles psychologiques sans lien avec la santé mentale.,b
1229,OIC-207-12-B-,Quel est le principe commun à toutes les psychothérapies qui consiste en l'engagement du patient ?,L'engagement du patient dans les activités physiques.,L'engagement du patient dans la relation de qualité psychothérapeute/patient ou alliance thérapeutique.,"L'engagement du patient dans l'apprentissage comportemental, cognitif et affectif.",L'engagement du patient dans le processus d'intervention défini.,b
1230,OIC-208-01-A,Quelle est la modalité pratique consistant en l'expression et le soulagement d'émotions douloureuses ?,Reformulation,Accueil/validation des émotions,Écoute empathique,Soutien/encouragement/renforcement des ressources personnelles,b
1231,OIC-208-01-A-,Quelle est la caractéristique principale de la méthode émotionnelle dans les thérapies cognitivo-comportementales ?,L'étude et la modification des schémas de pensée erronés,La régulation émotionnelle par pleine conscience,L'affirmation de soi,Les compétences sociales,b
1232,OIC-208-02-A,Quelles sont les fonctions cognitives générales concernées par la remédiation cognitive ?,"Mémoire, attention et fonctions exécutives","Fonctions exécutives, métacognition et cognition sociale","Métacognition, cognition sociale et perception visuelle","Attention, mémoire et langage",A
1233,OIC-208-05-A,Quelle est la règle de bon usage des antipsychotiques en cas d'urgence ?,Réserver la voie intra-musculaire aux états d'agitation intense et éviter l'escalade ou la répétition de dose.,Privilégier la molécule qui a le moins d'effets indésirables et surveiller l'efficacité clinique.,"Rechercher la monothérapie et la posologie minimale efficace, ainsi que les contre-indications.",Choix de la molécule en fonction des préférences du patient et recherche de traitements associés.,A
1234,OIC-208-05-A-,Quel est l’effet indésirable grave et rare associé aux antipsychotiques ?,Le syndrome malin des neuroleptiques,L'allergie médicamenteuse,La prise de poids,"Le syndrome hyperkinétique, akathisie",a
1235,OIC-208-06-B,Quel est le risque associé à la cyamémazine ? ,Hypertension artérielle,Hypotension artérielle,Insomnie,Anxiété,b
1236,OIC-208-06-B-,Quelle est la principale différence entre les inhibiteurs sélectifs de la recapture de la sérotonine et les inhibiteurs de la recapture de la sérotonine et de la noradrénaline ? ,Les IRSN ont un mécanisme d'action plus complexe,Les IRS ont un effet secondaire moindre,Les IRS sont utilisés pour les dépressions sévères,Les IRSN inhibent la recapture de la noradrénaline en plus de la sérotonine,d
1237,OIC-208-07-A,Quel est le type d'antidépresseur qui ne doit pas être associé à d'autres antidépresseurs ? ,ISRS/IRSNA,IMAO,Imipraminiques,Autres,b
1238,OIC-208-07-A-,Quelle est la règle générale pour ajuster la posologie initiale chez les patients âgés ?,La même que celle utilisée chez l’adulte.,La moitié de celle utilisée chez l’adulte et les doses progressivement augmentées.,Double dose par rapport à celle utilisée chez l’adulte.,Aucune règle spécifique n'est nécessaire.,b
1239,OIC-208-08-A,Quel est le risque principal lors de l'association d'un antidépresseur et d'un triptan ?,Potentialisation des AVK (risque hémorragique),Risque de syndrome sérotoninergique,"Levée d'inhibition, syndrome sérotoninergique, etc.",Tous les effets indésirables mentionnés précédemment.,b
1240,OIC-208-09-B-,Quel est l'objectif de la démarche lors de l'arrêt des benzodiazépines chez le patient âgé ?,Proposer un traitement médicamenteux substitutif,Arrêter la consommation de benzodiazépines,Augmenter la dose de benzodiazépines,Réduire les mesures d'accompagnement non médicamenteuses,B
1241,OIC-208-10-B,Quels sont les principaux risques d’interactions médicamenteuses avec les benzodiazépines ?,Potentialisation des effets sédatifs par tout autre dépresseur du SNC.,Allongement du QT et troubles du rythme cardiaque.,"Troubles du comportement, réactions paradoxales et actes automatiques amnésiques.","Nausées, céphalées et vomissements.",A
1242,OIC-208-10-B-,Quel est l’objectif du bilan pré-thérapeutique avant de prescrire des anxiolytiques ?,Évaluer les antécédents personnels ou familiaux pour éliminer une contre-indication,Rechercher des traitements médicamenteux pris pour anticiper toute interaction médicamenteuse,Diagnostiquer les comorbidités psychiatriques et les troubles de l'usage de substances,Évaluer la situation d'urgence avant de prescrire,A
1243,OIC-208-11-B,Quel est le principal effet des hypnotiques ? ,Induire la somnolence ou un état proche du sommeil physiologique,Réduire l'anxiété et améliorer le sommeil,Augmenter la concentration et réduire les troubles du sommeil,Améliorer la mémoire à court terme et réduire les hallucinations,a
1244,OIC-208-11-B-,Quel est le zolpidem contre-indiqué ? ,Chez les enfants de moins de 15 ans,Durant la grossesse et l'allaitement,Dans l'insuffisance respiratoire sévère,Toutes les options précédentes,d
1245,OIC-208-12-B,Quel est le risque de mésusage lié à la prescription du zolpidem ?,Risque de somnolence,Risque de tolérance pharmacologique,Risque de potentialisation par la consommation d'alcool,Tous les risques mentionnés ci-dessus,d
1246,OIC-208-12-B-,Quels sont les effets indésirables potentiels du zopiclone et du zolpidem ?,"Ils entraînent une tolérance pharmacologique, un trouble d’usage, ainsi qu’une anxiété rebond au moment de l’arrêt.",Ils n'ont pas d'interactions médicamenteuses.,Ils sont sans risque pour les personnes âgées.,Ils ne causent pas de dépendance.,a
1247,OIC-208-13-B,Quels sont les sels de lithium considérés comme des thymorégulateurs ?,Sels de calcium et magnésium,Sels de lithium,Sels d'aluminium et fer,Sels de potassium et sodium,b
1248,OIC-208-14-B,Quel est le risque de l’association entre la lamotrigine et les autres médicaments ?,Augmentation de la concentration de la lamotrigine,Diminution de la concentration de la lamotrigine,Syndrome de Lyell,Induction enzymatique,c
1249,OIC-208-14-B-,Quels sont les deux principaux psychostimulants non amphétamines utilisés en thérapeutique en France ?,Méthylphénidate et modafinil,Lithium et rispéridone,Cannabis et LSD,Amphétamine et MDMA,A
1250,OIC-215-01-A,Quel est le contre-indication absolue du méthylphénidate ?,Hypersensibilité,Troubles cérébro-vasculaires,Grossesse et allaitement,HTA modérée à sévère,A
1251,OIC-215-01-A-,Quels sont les principaux effets indésirables du modafinil ?,"Neurologiques et psychiques, digestifs, cardiovasculaires, musculo-squelettique, hématologique, allergies","Digestifs, cardiovasculaires, musculo-squelettique, hématologique, allergies","Neurologiques et psychiques, digestifs, cardiovasculaires","Musculo-squelettique, hématologique, allergies",A
1252,OIC-215-03-A,Quel est le statut juridique des cigarettes électroniques ?,Elles sont considérées comme des produits médicinaux.,Elles sont considérées comme des produits de consommation.,Elles sont interdites dans la plupart des pays.,Elles ne sont pas réglementées par les autorités sanitaires.,b
1253,OIC-215-03-A-,Quels sont les effets des radicaux libres de la fumée sur le corps ?,Ils stimulent la croissance cellulaire,Ils entrainent une dégradation paroi alvéolaire et inhibition enzymes de protection,Ils sont sans effet sur le corps humain,Ils augmentent la production d'anticorps,B
1254,OIC-215-04-A,Quel est le phénomène qui se produit en raison de l'augmentation de l'agrégation plaquettaire ?,Une diminution du risque de thrombose artérielle,Un effet bénéfique sur la santé cardiovasculaire,L'augmentation du risque de thromboses artérielles,Une augmentation de la pression artérielle,c
1255,OIC-215-04-A-,Quel est le facteur de risque le plus important lié à l'intoxication tabagique ?,La dose consommée,La durée de l'intoxication,L'âge de début de la consommation,Le sexe du fumeur,b
1256,OIC-215-05-A-,Quel est le pourcentage de personnes qui déclarent fumer du tabac en 2019 ?,20%,"30,4%",40%,50%,b
1257,OIC-215-06-A,Quel est l'âge moyen auquel les jeunes commencent à fumer quotidiennement ?,13 ans,15 ans,17 ans,18 ans,b
1258,OIC-215-06-A-,Quelles sont les caractéristiques des femmes qui continuent à fumer enceintes ?,Les plus âgées et les plus diplômées,Les plus jeunes et les moins diplômées,Les non-fumeuses,Les femmes ayant un revenu élevé,b
1259,OIC-215-07-B,Quelle est la tendance du tabagisme quotidien entre 2017 et 2018 ?,Augmentation,Diminution,Stabilité,Indéterminée,b
1260,OIC-215-08-A,Quel est le type de cancer qui représente la principale cause de mortalité liée à l'utilisation du tabac en France ?,Cancer du foie,Cancer du pancréas,Cancer des poumons,Cancer du cerveau,c
1261,OIC-215-08-A-,Quel est l'impact de l'arrêt du tabagisme sur la mortalité liée aux maladies cardiovasculaires et au cancer broncho-pulmonaire ? ,Augmente les risques,N'a aucun impact,Réduit les risques,Augmente les risques uniquement pour les femmes,c
1262,OIC-215-09-A,Quel est l'effet de l'arrêt du tabagisme sur la mortalité liée aux maladies cardiovasculaires ?,L'augmentation,La diminution,Aucun effet,L'arrêt du tabac réduit mortalité liée maladies cardiovasculaires,d
1263,OIC-215-09-A-,Quel est le pourcentage de fumeurs occasionnels parmi les 18-75 ans en 2018 ?,"5,6%","6,6%","7,7%","8,8%",b
1264,OIC-217-01-A,Quels sont les risques médicaux associés à l'intoxication passive au tabac?,Cancer broncho-pulmonaire et otite de l'enfant,Coronaropathie et asthme de l'enfant,Bronchite et cardiopathies ischémiques,Tous les risques mentionnés sont corrects,d
1265,OIC-217-01-A-,Quelle est l'observation faite par rapport à la prévalence du tabagisme quotidien en fonction des revenus en 2018 ?,La prévalence du tabagisme quotidien augmente avec les revenus.,"Plus le revenu augmente, moins la prévalence du tabagisme quotidien est élevée.",Le taux de fumage est identique chez les personnes ayant un revenu faible et moyen.,La prévalence du tabagisme quotidien diminue avec les revenus.,b
1266,OIC-217-02-B,Quel est le but d'une évaluation de la consommation de tabac ?,Dépister les maladies liées au tabagisme,Connaître la question à poser et évaluer les consommations et les objectifs (l’arrêt),Mesurer le poids du patient,Évaluer l'état de santé général,b
1267,OIC-217-02-B-,Quel est le critère de dépendance au tabac selon les CIM-10 ?,Seul le désir puissant ou compulsif de fumer,"Au moins 3 critères parmi les suivants : désir puissant ou compulsif, difficultés à contrôler l’usage, syndrome de sevrage, tolérance, abandon d’autres sources de plaisir et d’intérêts au profit de l’usage du tabac",Seul le syndrome de sevrage,Tout ce qui est mentionné dans les critères CIM-10,b
1268,OIC-217-03-B-,Quel est le premier facteur de risque cardiovasculaire évitable chez la femme non ménopausée ? ,HTA,Cardiopathie hypertensive,Tabac,Anévrisme aorte abdominale,c
1269,OIC-217-04-A,Quelle est la durée après le sevrage tabagique pour laquelle il n'est pas nécessaire de traitement pharmacologique mais seulement un soutien en consultation ?,Moins de 1 semaine,De quelques semaines à 1 mois,Plus d'un an,Jamais,b
1270,OIC-217-05-A-,Quel est l'effet principal du bupropion (Zyban) dans les traitements de dépendance au tabac ?,Il agit comme un agoniste partiel des récepteurs nicotiniques,Il inhibe la recapture de la noradrénaline et de la dopamine,Il diminue les effets indésirables du tabagisme,Il augmente la motivation à arrêter le tabac,b
1271,OIC-217-06-B-,Quel est le traitement recommandé pour les personnes dépendantes au tabac ?,"Traitements de substitution nicotinique, varénicline et bupropion.","Psychothérapie, thérapie cognitivo-comportementale et entretiens motivationnels.","Médicaments pour lutter contre la douleur, repos et sevrage brut.","Inhalateurs, tabac électronique et bupropion.",A
1272,OIC-223-01-A,Quels sont les troubles psychiatriques associés à la dépendance au tabac ?,Trouble obsessionnel-compulsif et trouble de stress post-traumatique,"Schizophrénie, trouble bipolaire, troubles anxieux et épisode dépressif caractérisé",Trouble d&#39;hyperactivité avec déficit de l&#39;attention (TDAH) et trouble du spectre autistique,Trouble alimentaire et trouble somatoforme,b
1273,OIC-223-02-A-,Quelle est la méthode utilisée par les professionnels de santé pour conseiller à chaque fumeur d'arrêter de fumer ?,"La méthode des 4A (Ask, Assess, Advise et Arrange).","La méthode des 5A (Ask, Assess, Advise, Assist et Arrange).","La méthode des 3A (Assess, Advise et Arrange).","La méthode des 6A (Ask, Assess, Advise, Assist, Arrange et Abstain).",b
1274,OIC-223-03-B,Quel est le deuxième cause de mortalité évitable après le tabac ?,Drogues,Tabagisme,Alcool,Manque d'exercice physique,c
1275,OIC-223-04-A,"Selon la CIM, qu'est-ce que la dépendance ?",La dépendance est un trouble de l'usage d'alcool léger.,La dépendance correspond au trouble de l'usage d'alcool modéré et sévère du DSM-5.,La dépendance est un trouble distinct des troubles de l'usage d'alcool.,La dépendance n'est pas reconnue par la CIM.,b
1276,OIC-223-05-A-,Quel est le but du dépistage du mésusage d'alcool ?,Détecter les personnes qui ont déjà atteint un stade avancé de dépendance.,"Dépister systématiquement tout nouveau patient, en particulier aux urgences.",Évaluer la consommation d'alcool uniquement chez les personnes ayant des troubles psychiques.,Se concentrer sur les personnes qui ont déjà atteint un stade avancé de dépendance.,b
1277,OIC-223-06-A,Quel est le risque principal associé au delirium tremens ?,"Deshydratation, crises d'épilepsie et pneumopathie d'inhalation",Fugue ou agressivité,Risque de mortalité non négligeable,Tous les symptômes du syndrome de dépendance,c
1278,OIC-223-06-A-,Quels sont les signes d'un coma éthylique ?,"Perturbations de la perception, du jugement, de l'affect, des facultés cognitives et du comportement","Hypotension artérielle, hypotonie, hypothermie, mydriase bilatérale, symétrique, peu réactive et sans signes de localisation","Injection des conjonctives, jovialité ou tristesse, logorrhée, désinhibition, agressivité",Hypoglycémie et acidocétose alcoolique,B
1279,OIC-223-07-A-,Quel est un exemple de complication sociale liée au mésusage d'alcool ?,Problème de logement,Violence intrafamiliale psychologique ou physique,Conduite en état d'ivresse,Tous les exemples ci-dessus sont corrects.,d
1280,OIC-223-08-B-,Quels sont les signes cliniques à rechercher en cas de mésusage d'alcool ?,"Des signes cliniques de maladie cardiaque, des symptômes fonctionnels ORL et une dénutrition","Des signes cliniques de maladie du foie, neurologique y compris cognitifs, des symptômes fonctionnels ORL et une dénutrition","Des signes cliniques de maladie pulmonaire, des symptômes fonctionnels ORL et une dénutrition","Des signes cliniques de maladie du cœur, neurologique y compris cognitifs, des symptômes fonctionnels ORL et une dénutrition",b
1281,OIC-223-10-A,Quelle est la caractéristique principale d’une prise en charge addictologique ?,Elle doit être menée par un seul professionnel,"Elle doit être globale, bio psycho sociale et pluridisciplinaire",Elle ne nécessite pas de collaboration avec le médecin traitant,Elle est réservée aux patients ayant une addiction sévère,b
1282,OIC-225-01-A,Quels sont les signes de sevrage qui nécessitent une hospitalisation ?,"Antécédents d’accident de sevrage, dépendance sévère et échecs répétés de tentatives de sevrage ambulatoires","Environnement social défavorable, terrain vulnérable et demande du patient",Insuffisance hépato cellulaire ou respiratoire,Tous les signes mentionnés précédemment,d
1283,OIC-225-03-A-,Quel est le diagnostic préférable en cas d'amaurose fugace ?,Un athérome carotidien ou une cardiopathie emboligène.,Une maladie de Horton.,Un AVC ischémique.,Une occlusion artérielle rétinienne constituée.,A
1284,OIC-225-05-A,Quel examen complémentaire permet d'obtenir des coupes de rétine de haute précision ?,Échographie,Tomographie en cohérence optique (OCT),Angiographie du fond de l'œil,Explorations électrophysiologiques,B
1285,OIC-225-05-A-,Quelle est la principale cause d'une névrite optique rétro-bulbaire (NORB) ?,La sclérose en plaques,L'artériosclérose,Le diabète,Le tabagisme,A
1286,OIC-225-06-A-,Quel est l'intérêt principal de l'échographie oculaire en mode B ?,Déterminer la puissance de l'implant lors de chirurgie de la cataracte ,Dépister un éventuel décollement de la rétine,Localiser un corps étranger intraoculaire ou aider au diagnostic d'une tumeur intraoculaire ou intraorbitaire,Aider à la chirurgie de la cataracte chez les patients ayant une cataracte très dense ,c
1287,OIC-225-09-A-,Quelle est la cause probable d'une hémianopsie latérale homonyme ?,Lésion du nerf optique droit,Lésion de l'hypothalamus gauche,"Lésion du corps calleux, qui est un faisceau de fibres nerveuses reliant les deux hémisphères cérébraux",Lésion du nerf optique gauche,c
1288,OIC-225-10-A,Quel est l'objectif principal de l'examen du fond d'œil avec examen de la rétine périphérique dans le cas d'un décollement de rétine (DR) ?,Faire le diagnostic en recherchant une seule déchirure causale.,"Rechercher plusieurs déchirures, car les déchirures multiples sont fréquentes et peuvent conduire à un échec du traitement chirurgical si elles ne sont pas identifiées.",Faire le diagnostic en recherchant la présence d'un pli volumineux sur la rétine.,"Rechercher une déchirure causale, mais sans tenir compte de la fréquence des déchirures multiples.",B
1289,OIC-225-11-B,Quelles sont les principales causes d'hémorragies intravitréennes ?,"Rétinopathie diabétique proliférante, occlusions de forme ischémique de la veine centrale de la rétine ou d'une de ses branches et déchirure rétinienne","Syndrome de Terson, hémorragie méningée par rupture d'anévrisme intracrânien et occlusions de forme ischémique de la veine centrale de la rétine ou d'une de ses branches","Rétinopathie diabétique proliférante, décollement de la rétine et hémorragie méningée par rupture d'anévrisme intracrânien","Syndrome de Terson, occlusions de forme ischémique de la veine centrale de la rétine ou d'une de ses branches et décollement de la rétine",A
1290,OIC-225-12-A,Quelle est la complication de l'entropion ?,Fissure de la paupière,Trichiasis (frottement des cils sur la cornée),Infection conjonctivale,Perte de vision,b
1291,OIC-225-12-A-,Quel est le terme médical qui décrit un excès de peau de la paupière ?,Ptosis,Dermachalasis,Paupière supérieure basse,Blepharite,b
1292,OIC-225-13-A,Quel est le type de ptosis qui peut être causé par une atteinte du muscle releveur de la paupière supérieure ?,Sénile,Traumatique,Myogène,Neurogène,C
1293,OIC-225-13-A-,Quel est le contenu des sécrétions contenues dans le chalazion ?,Purement acnées.,Purement sébacées.,Contaminé par des bactéries.,Composé de sang et d'air.,b
1294,OIC-225-14-B,Quelle est la cause de l'orgelet ?,Une infection fongique du follicule pilosébacé,Un furoncle du bord libre de la paupière centré sur un follicule pilosébacé du cil,"Une infection bactérienne, le plus souvent à Staphylococcus aureus, du follicule pilosébacé",Un problème d'hygiène des yeux,C
1295,OIC-225-17-A,Quel est le signe clinique qui doit faire évoquer un anévrysme intracrânien rétrocarotidien ?,Mydriase,Ptosis aigu,Diplopie binoculaire,Troubles de l’accommodation,b
1296,OIC-226-01-A,Quelle est la classification des lombalgies selon leur durée ?,"Aiguë : > 3 mois, Sub-aiguë : de 6 semaines à 3 mois, Chronique : < 6 semaines.","Aiguë : < 6 semaines, Sub-aiguë : de 6 semaines à 3 mois, Chronique : > 3 mois.","Aiguë : > 3 mois, Sub-aiguë : de 6 semaines à 12 mois, Chronique : < 6 semaines.","Aiguë : > 3 mois, Sub-aiguë : de 3 mois à 6 semaines, Chronique : < 3 mois.",b
1297,OIC-226-01-A-,Quel est le trouble musculo-squelettique le plus fréquent ?,Dorsalgie,Lombalgie,Cervicalgie,Tous les trois sont égaux,B
1298,OIC-226-02-A,Quel est le but de l'examen rachidien selon le contenu éducatif ?,Rechercher les drapeaux rouges et les signes associés à la douleur rachidienne,Mesurer la taille et la perte de taille par rapport à l'âge de 20 ans,Examiner les articulations périphériques et les muscles des membres inférieurs,Rechercher les facteurs de risque de chronicisation des lombalgies/cervicalgies communes,A
1299,OIC-226-04-A,Quels sont les examens complémentaires à effectuer en cas de symptôme neurologique étendu ? ,IRM rachidienne du segment concerné,Radiographies du rachis lombaire F + P + bassin F ou rachis dorsal F + P ou rachis cervical F + P + 3/4 D et G,"NFS, CRP ± VS ± examens spécifiques",Tous les examens complémentaires mentionnés dans le texte,d
1300,OIC-226-04-A-,Quel est le critère qui indique que la probabilité d’un retour au travail après un arrêt de travail est faible ?,Durée de l’arrêt de travail : 6 mois,Absence de mesures facilitant le retour ou le maintien à l’emploi,Critères du système de compensation,Durée de l’arrêt de travail : après 2 ans,D
