,id,question,option_a,option_b,option_c,option_d,correct_option
1101,OIC-124-08-B-,"Quelle est la première étape essentielle dans la prise en charge du pied diabétique, selon le texte ?",Soins locaux par IDE.,Prise en charge chirurgicale.,Décharge.,Antibiothérapie probabiliste.,c
1102,OIC-124-09-B,Quel est le premier geste essentiel dans la prise en charge de la céto-acidose diabétique ?,Administration immédiate d'insuline.,Mise en place d'une voie veineuse périphérique.,Recherche systématique d'un foyer infectieux.,Administration de glucosé 10%.,b
1103,OIC-124-09-B-,Quel est le principal objectif de la réhydratation dans le traitement du coma hyperosmolaire ?,Corriger rapidement la déshydratation pour éviter les complications cardiovasculaires.,Réduire la glycémie en administrant du sérum physiologique.,Réhydrater lentement et prudemment pour éviter la myélinose centropontique et l'insuffisance cardiaque.,Utiliser des solutions hypertoniques pour rétablir l'équilibre électrolytique.,c
1104,OIC-124-10-B,Quel est l'objectif principal du suivi multidisciplinaire chez les patients diabétiques ?,Se concentrer uniquement sur le traitement des complications existantes.,Assurer un suivi uniquement par le médecin généraliste.,"Prévenir, dépister, traiter les complications et optimiser le contrôle des facteurs de risque cardiovasculaires.",Se concentrer uniquement sur l'éducation du patient.,c
1105,OIC-124-10-B-,"Selon le texte, comment les besoins énergétiques d'une femme enceinte évoluent-ils au cours de la grossesse ?",Ils diminuent progressivement.,Ils restent stables.,"Ils augmentent progressivement, avec une augmentation plus marquée au troisième trimestre.",Ils augmentent de manière constante tout au long de la grossesse.,c
1106,OIC-124-11-B,"Selon le tableau, quelle prise de poids est recommandée pour une femme enceinte ayant un IMC entre 25,0 kg/m² et 30,0 kg/m² ?",5 – 9 kg,"7 – 11,5 kg","11,5 – 16 kg","12,5 – 18 kg",b
1107,OIC-124-11-B-,Quelle est la principale raison de la supplémentation en acide folique (vitamine B9) pendant la grossesse ?,Prévenir l'anémie maternelle.,Favoriser la croissance fœtale.,Prévenir le spina-bifida.,Réduire les nausées matinales.,c
1108,OIC-124-12-B,"Selon le texte, quelles populations présentent un risque nutritionnel accru pendant la grossesse ?",Femmes enceintes ayant des antécédents familiaux de maladies cardiaques.,"Femmes enceintes vivant dans des milieux défavorisés, adolescentes, ou suivant des régimes restrictifs.",Femmes enceintes ayant un âge supérieur à 35 ans.,Femmes enceintes ayant déjà eu plusieurs enfants.,b
1109,OIC-124-12-B-,"Selon la HAS, quelle est la condition principale pour recommander une supplémentation en fer à une femme enceinte ?",Un taux de ferritine supérieur à 12 μg/dL.,Une consommation inférieure à 1000 mg de calcium par jour.,"Une anémie prouvée (Hb < 11 g/dL au 1er/2ème trimestre, Hb < 10,5 g/dL au 3ème trimestre) ou un taux de ferritine < 12 μg/dL.",Une supplémentation systématique dès le début de la grossesse.,c
1110,OIC-124-13-B,"Selon le texte, quels types de fromages sont généralement à éviter pendant la grossesse en raison du risque de listériose ou de toxoplasmose ?","Fromages à pâte pressée cuite (gruyère, comté)","Fromages à pâte molle à croûte fleurie (camembert, brie)",Fromages vendus râpés,Tous les fromages,b
1111,OIC-124-13-B-,"Concernant la consommation de soja pendant la grossesse, quelle est la recommandation principale ?",Éviter complètement le soja.,Consommer du soja quotidiennement sans restriction.,Limiter la consommation de soja à un seul aliment par jour.,Privilégier les produits à base de soja enrichis.,c
1112,OIC-124-14-A,"Selon le texte, dans quel cas un certificat médical d'absence de contre-indication à la pratique sportive est-il obligatoire pour un sportif majeur souhaitant participer à une compétition ?",Lorsqu'il est licencié dans une fédération sportive.,Lorsqu'il participe à une compétition sportive et n'est pas licencié dans une fédération.,"Tous les ans, quel que soit son statut de licencié ou non.",Uniquement pour les disciplines sportives à contraintes particulières.,b
1113,OIC-124-14-A-,"Selon le texte, quelle est la règle générale concernant la pratique de l'EPS (Éducation Physique et Sportive) chez les enfants et adolescents en milieu scolaire ?",L'EPS est facultative pour tous.,"L'EPS est obligatoire, sauf présentation d'un certificat d'inaptitude.",L'EPS est obligatoire uniquement pour les enfants en bonne santé.,"L'EPS est obligatoire, mais les enseignants peuvent dispenser individuellement.",b
1114,OIC-124-15-A,Quel est l'objectif principal de la consultation pour délivrer un certificat médical d'absence de contre-indication à la pratique sportive chez l'adulte ?,Évaluer la performance sportive de l'individu.,Dépister les pathologies chroniques et les facteurs de risque liés à la pratique sportive.,Prescrire un programme d'entraînement personnalisé.,Fournir un bilan nutritionnel détaillé.,b
1115,OIC-124-16-B,"Selon le texte, quelle est la cause principale des morts subites lors d'une activité physique ?",Pathologies respiratoires évolutives,Pathologies neurologiques graves,Causes cardiovasculaires,Affections morphologiques sévères,c
1116,OIC-124-16-B-,"Selon le texte, quel est le principal bénéfice de la pratique sportive chez l'enfant ?",Amélioration des aptitudes motrices et physiques.,Prévention des pathologies cardiovasculaires à l'âge adulte.,Développement des interactions sociales.,Augmentation de l'espérance de vie globale.,a
1117,OIC-124-17-A,"Selon le texte, quelles sont les principales pathologies liées à la pratique sportive intensive chez l'enfant ?",Fractures macro-traumatiques et plaies.,Ostéochondroses liées aux cartilages de croissance.,Tendinopathies et fractures de fatigue.,Maladies cardiovasculaires et respiratoires.,b
1118,OIC-124-17-A-,"Selon le texte, quel est le principal besoin nutritionnel pour la majorité des sportifs ?",Une augmentation significative des protéines.,Une augmentation des apports énergétiques pour couvrir la dépense.,Une alimentation spécifique différente de la population générale.,Une réduction des apports en lipides.,b
1119,OIC-124-19-B,"Selon le texte, quelle est la principale raison de rechercher des facteurs de risque et symptômes cardiovasculaires lors d'un interrogatoire avant une activité sportive ?",Pour évaluer la condition physique générale de l'individu.,Pour identifier les risques de blessures musculo-squelettiques pendant l'exercice.,Pour dépister les causes potentielles de mort subite liée à l'exercice.,Pour déterminer le niveau d'intensité d'exercice approprié pour l'individu.,c
1120,OIC-124-19-B-,"Selon le texte, comment définit-on un œdème ?",Une accumulation de sang dans les vaisseaux sanguins.,Une accumulation visible ou palpable de fluide dans le tissu interstitiel.,Une inflammation des tissus due à une infection.,Une diminution du volume sanguin.,b
1121,OIC-127-01-A,"Selon le texte, quelles sont les causes possibles d'un œdème localisé ?",Augmentation de la pression veineuse,Obstruction lymphatique,Pathologie inflammatoire locale,Prise de certains médicaments,a
1122,OIC-127-01-A-,"Selon le texte, quel est le principal mécanisme général impliqué dans la formation des œdèmes ?",Augmentation de la pression hydrostatique capillaire,Diminution de la pression oncotique plasmatique,Augmentation de la perméabilité capillaire,Rétention primaire de sodium par le rein,a
1123,OIC-127-02-A,"Quel est l'aspect caractéristique d'un œdème de rétention hydrosodée, illustré par le signe du godet ?",Un gonflement localisé et douloureux.,"Un gonflement généralisé et non douloureux, laissant une marque temporaire à la pression.",Une rougeur et une chaleur de la peau.,Une peau tendue et brillante.,b
1124,OIC-127-02-A-,"Selon le texte, quels sont les signes cliniques distinctifs des œdèmes localisés par rapport aux œdèmes généralisés ?","Bilatéraux, symétriques, déclives, mous, indolores et prenant le godet.","Unilatéraux ou asymétriques, moins bonne redistribution en fonction de la déclivité, aspect parfois inflammatoire, dur, douloureux, prenant moins bien le godet, voire cartonné.","Présence d'épanchements pleuraux, ascite ou péricardique.",Turgescence jugulaire et reflux hépato-jugulaire.,b
1125,OIC-127-03-A,"Quels sont les principaux changements biologiques souvent observés en cas d'œdème, selon le texte ?",Augmentation de l'hématocrite et de la protidémie.,Diminution de l'hématocrite et de la protidémie.,Augmentation de la natriurèse.,Concentration élevée en protéines dans les épanchements des séreuses.,b
1126,OIC-127-04-B,"Quel est le principal objectif du traitement symptomatique des œdèmes généralisés, selon le texte ?",Augmenter l'apport hydrique.,Induire un bilan sodé négatif.,Utiliser des produits responsables d'expansion volémique.,Limiter la perte de poids à plus de 1 kg/jour.,b
1127,OIC-127-04-B-,Quelle est la définition de l'hématurie selon le texte fourni ?,La présence de protéines dans les urines.,La présence anormale d'hématies dans les urines.,La présence de glucose dans les urines.,La présence de bactéries dans les urines.,b
1128,OIC-127-05-A,"Selon le texte, quelle est la principale distinction entre une hématurie d'origine urologique et une hématurie d'origine néphrologique ?","L'hématurie urologique implique une atteinte glomérulaire, tandis que l'hématurie néphrologique implique une lésion de la voie excrétrice.","L'hématurie urologique est due à une atteinte du parenchyme rénal ou de la voie excrétrice, tandis que l'hématurie néphrologique est due au passage d'hématies à travers une membrane glomérulaire altérée.","L'hématurie urologique est toujours macroscopique, tandis que l'hématurie néphrologique est toujours microscopique.","L'hématurie urologique est caractérisée par la présence de cylindres hématiques, tandis que l'hématurie néphrologique est caractérisée par l'absence de caillots.",b
1129,OIC-127-05-A-,Comment est diagnostiquée l'hématurie microscopique ?,Par l'observation directe du sang dans les urines.,"Par un ECBU, après un test initial sur bandelette urinaire.",Uniquement par un examen cytologique des urines.,Par la présence de caillots dans les urines.,b
1130,OIC-127-06-B,"Selon le texte, quelle est la localisation la plus probable d'une hématurie macroscopique initiale (au début de la miction) ?",Vésicale,Rénale,Urétro-prostatique ou col vésical,Totale (répartie sur toute la miction),c
1131,OIC-127-06-B-,"Quel est le premier examen d'imagerie recommandé pour évaluer une hématurie, selon le texte ?",Uro-scanner,Fibroscopie urétro-vésicale,Échographie réno-vésicale,Uro-IRM,c
1132,OIC-127-07-B,"Selon les figures fournies, quelle pathologie est illustrée comme une cause fréquente d'hématurie impliquant le rein ?",Polype vésical,Carcinome rénal,Infection urinaire,Calcul rénal,b
1133,OIC-127-07-B-,La Figure 3 illustre principalement :,Une infection urinaire.,Une hématurie macroscopique.,Une protéinurie.,Une insuffisance rénale.,b
1134,OIC-127-08-B,Que représente la Figure 5 dans le contexte des bandelettes urinaires ?,Une bandelette urinaire témoin sans hématurie.,Une bandelette urinaire indiquant une hématurie significative (+++).,Une bandelette urinaire indiquant une protéinurie.,Une bandelette urinaire indiquant une infection urinaire.,b
1135,OIC-127-08-B-,"Selon le texte, quelle est la principale indication pour rechercher une étiologie néphrologique de l'hématurie chez l'adulte et l'enfant ?",Un bilan urologique positif.,L'absence de syndrome néphrologique.,Un bilan urologique négatif et/ou la présence d'un syndrome néphrologique évocateur.,Des antécédents familiaux de pathologies urologiques.,c
1136,OIC-127-09-A,"Selon le texte, quelle est la cause la plus fréquente d'hématurie micro- ou macroscopique ?",Tumeurs de l'arbre urinaire,Infections urinaires,Maladie lithiasique urinaire,Hypertrophie bénigne de la prostate,b
1137,OIC-127-09-A-,"Selon l'arbre diagnostique des hématuries présenté, quelle est la première étape pour différencier une hématurie visible (macroscopique) d'une hématurie microscopique ?",Analyser l'urine pour détecter la présence de globules rouges.,Effectuer une cystoscopie pour visualiser la vessie.,"Réaliser une imagerie rénale (échographie, scanner).",Interroger le patient sur la couleur de l'urine.,d
1138,OIC-132-01-A,"Selon le texte, quelle est la principale raison d'hospitaliser un patient présentant une hématurie macroscopique ?",Pour réaliser un bilan étiologique complet en externe.,Si l'hématurie est persistante et cause une anémie chronique.,Si l'hématurie est macroscopique mais sans caillots ni retentissement clinique.,"Si l'hématurie est associée à un retentissement clinique (caillots, déglobulisation, sepsis, insuffisance rénale) ou biologique.",d
1139,OIC-132-01-A-,"Quelle est la première étape recommandée en cas d'hématurie macroscopique caillotante, en l'absence de rétention urinaire ou de colique néphrétique ?",Pose immédiate d'une sonde vésicale double courant.,Réalisation d'un bilan sanguin complet.,Maintien d'une bonne hydratation.,Décaillotage endoscopique chirurgical.,c
1140,OIC-132-02-A,"Selon le texte, quels sont les deux signes principaux permettant d'évoquer un syndrome glomérulaire ?",Protéinurie et hypertension artérielle.,Hématurie microscopique et œdèmes périphériques.,Protéinurie glomérulaire et hématurie.,Insuffisance rénale et hématurie macroscopique.,c
1141,OIC-132-02-A-,"Selon le texte, quel est le signe clinique principal définissant le syndrome d'hématurie macroscopique récidivante ?",Protéinurie ≥ 3 g/24h,"Œdèmes, anasarque, HTA",Hématurie macroscopique récidivante,Insuffisance rénale rapidement progressive,c
1142,OIC-132-03-A,Quelle est la principale cause de syndrome néphrotique chez l'enfant selon le texte ?,Glomérulopathie extra-membraneuse,Néphropathie à IgA,Syndrome néphrotique à lésions glomérulaires minimes (SNLGM),Néphropathie diabétique,c
1143,OIC-132-03-A-,"Selon le texte, quelle est une cause fréquente de glomérulonéphrite associée aux infections virales ?",VIH,Hépatite A,Grippe,Herpès,a
1144,OIC-132-04-B,"Selon le texte, quelle est une indication pour réaliser une ponction biopsie rénale (PBR)?",Syndrome néphrotique pur chez un enfant de 1 à 10 ans.,Rétinopathie diabétique sans hématurie chez un patient diabétique connu.,Amylose documentée sur une biopsie non rénale.,Syndrome de néphropathie glomérulaire.,d
1145,OIC-132-05-A,"Selon le tableau, quelle caractéristique histologique est typique de la Glomérulopathie extra-membraneuse ?",Prolifération mésangiale et dépôts d'IgA.,Absence de prolifération et dépôts d'IgG et C3 sur le versant externe de la MBG.,Prolifération extracapillaire et dépôts linéaires d'IgG le long de la MBG.,Prolifération endocapillaire et dépôts de C3 en 'ciel étoilé'.,b
1146,OIC-132-05-A-,"Quels sont les éléments clés permettant de suspecter un syndrome néphrotique à lésions glomérulaires minimes (SNLGM) chez un enfant, selon le texte ?","Présence de signes extra-rénaux, complément sérique bas, âge > 10 ans.","Début brutal, syndrome néphrotique pur, âge entre 1 et 10 ans, complément sérique normal.","Biopsie rénale systématique obligatoire, antécédents familiaux de néphropathie, complément sérique bas.","Glomérules anormaux à la microscopie optique, âge < 1 an, syndrome néphrotique associé à hématurie.",b
1147,OIC-132-06-A,Quel est le traitement principal du syndrome néphrotique idiopathique (SNLGM) selon le texte ?,Traitement symptomatique uniquement.,Corticothérapie à faible dose et courte durée.,Corticothérapie orale à forte dose et prolongée.,Dialyse.,c
1148,OIC-132-06-A-,"Selon le texte, quelle est la caractéristique principale de la corticodépendance dans le syndrome néphrotique ?",Disparition complète de la protéinurie après traitement.,"Réponse initiale au traitement, mais rechute lors de la diminution ou de l'arrêt des corticostéroïdes.",Absence de réponse au traitement par corticostéroïdes.,Réponse complète et durable au traitement par corticostéroïdes.,b
1149,OIC-132-07-A-,Quel est le signe clinique le plus évocateur d'une néphropathie à IgA (NIgA) mentionné dans le texte ?,Hématurie macroscopique récidivante 48h après une infection ORL,Syndrome néphrotique pur,Protéinurie isolée,Glomérulonéphrite rapidement progressive sans hématurie,a
1150,OIC-132-08-A,"Selon le texte, quels sont les principaux facteurs cliniques associés à un mauvais pronostic dans la néphropathie à IgA ?","Sexe féminin, protéinurie légère, absence d'HTA, créatininémie normale","Présence d'insuffisance rénale au diagnostic, sévérité de l'HTA, importance de la protéinurie, sexe masculin","Absence de prolifération, absence de fibrose, protéinurie légère, HTA contrôlée","Créatininémie élevée au diagnostic, absence de protéinurie, HTA légère, sexe féminin",b
1151,OIC-132-08-A-,"Selon le texte, quelle est la caractéristique histologique principale d'une glomérulonéphrite rapidement progressive (GNRP) ?",Glomérulonéphrite proliférative extra-capillaire avec croissants extra-capillaires.,Dépôts linéaires d'IgG sur la membrane basale glomérulaire.,Absence de dépôts d'immunoglobulines dans les glomérules.,"Dépôts non linéaires, endomembraneux et granuleux d'Ig et/ou de complément.",a
1152,OIC-132-09-A,"Selon le texte, quelle est la principale raison pour laquelle le syndrome de GNRP est considéré comme une urgence thérapeutique ?",Le risque élevé de développer une maladie rénale chronique définitive.,La nécessité d'identifier rapidement les complications digestives.,La présence de complications aiguës de l'insuffisance rénale et les atteintes pulmonaires (hémorragie alvéolaire).,La nécessité d'apprécier la sévérité de l'insuffisance rénale pour décider d'une hémodialyse.,c
1153,OIC-132-09-A-,Quel est le délai typique entre une infection ORL ou cutanée non traitée par antibiotique et l'apparition d'une glomérulonéphrite aiguë post-infectieuse (GNA) ?,Quelques jours,Environ 2 semaines,Plusieurs mois,Immédiatement après l'infection,b
1154,OIC-132-10-A,Quel élément paraclinique est caractéristique d'une glomérulonéphrite aiguë post-infectieuse (GNAPI) ?,Une augmentation du complément C3 et C4.,Une consommation du complément avec baisse du C3 et C4.,Une absence de protéinurie.,Une absence de sédiment urinaire.,b
1155,OIC-132-10-A-,Quel est le principe général du traitement des Glomérulopathies (GEM) primitives selon le texte ?,Traitement systématique par immunosuppresseurs dès le diagnostic.,"Traitement symptomatique et anti-protéinurique, immunosuppresseurs discutés en cas de syndrome néphrotique persistant ou d'insuffisance rénale.",Traitement uniquement basé sur le traitement de la cause sous-jacente (GEM secondaires).,Traitement par corticoïdes à fortes doses dès le diagnostic.,b
1156,OIC-132-11-B-,Quelle est la définition biologique du syndrome de microangiopathie thrombotique (MAT) ?,"Anémie hémolytique mécanique, thrombopénie, et dysfonctionnement d'un organe.","Anémie, thrombopénie, et insuffisance rénale.","Présence de schizocytes, LDH élevée, et hypertension.","Haptoglobine effondrée, LDH élevée, et protéinurie.",a
1157,OIC-132-12-B,Quelle est la cause principale du syndrome de microangiopathie thrombotique (MAT) associée à une infection diarrhéique ?,Mutation des gènes du complément.,Production de Shiga-like toxins par des entérobactéries.,Auto-anticorps anti-ADAMTS13.,Utilisation de médicaments comme le ciclosporine.,b
1158,OIC-132-12-B-,Quelle est la définition principale du syndrome hémolytique et urémique (SHU) ?,Une infection rénale aiguë.,Un tableau d'insuffisance rénale aiguë associé à un syndrome de MAT.,Une maladie auto-immune affectant les reins.,Une complication fréquente des infections urinaires.,b
1159,OIC-132-13-B,"Quel est le principal agent pathogène associé au syndrome hémolytique urémique (SHU) typique, souvent précédé de diarrhées sanglantes ?",Staphylococcus aureus,Escherichia coli producteur de shigatoxines (STEC),Streptococcus pneumoniae,Salmonella enterica,b
1160,OIC-132-13-B-,Quelle est la principale différence d'incidence entre les sténoses athéromateuses et la fibrodysplasie de l'artère rénale ?,La fibrodysplasie est plus fréquente que la sténose athéromateuse.,Les deux types ont une incidence similaire.,La sténose athéromateuse est beaucoup plus fréquente que la fibrodysplasie.,La fibrodysplasie est plus fréquente chez les hommes.,c
1161,OIC-132-14-B,"Selon le texte, quelles sont les deux principales causes de sténose de l'artère rénale ?",Athéromateuse et hypertensive,Athéromateuse et fibrodysplasique,Hypertensive et fibrodysplasique,Inflammatoire et athéromateuse,b
1162,OIC-132-14-B-,"Quel examen est considéré comme la référence pour le diagnostic des sténoses de l'artère rénale, malgré ses risques?",Échographie rénale,Doppler des artères rénales,Tomodensitométrie spiralée,Angio-IRM,d
1163,OIC-132-15-B,Quelle est la cause principale de l'infarctus rénal selon le texte ?,Obstruction des petits vaisseaux par une endartérite fibreuse.,Rupture d'une plaque d'athérome entraînant des emboles de cholestérol.,Occlusion aiguë d'une artère rénale ou de ses branches.,Conséquence tardive d'une hypertension artérielle ancienne.,c
1164,OIC-132-15-B-,Quel est le principal élément permettant de confirmer le diagnostic des maladies des emboles de cholestérol ?,L'élévation des LDH et de la créatinine.,"L'association d'un terrain athéromateux, d'un facteur déclenchant et du tableau clinique.",L'absence d'hématurie et de protéinurie.,La présence d'une poussée hypertensive et d'une anurie.,b
1165,OIC-132-16-B,"Selon le texte, quelle est la définition de la lithiase urinaire ?",Une infection des voies urinaires.,Une maladie caractérisée par la formation de calculs dans la voie urinaire.,Une obstruction rénale.,Une hypertrophie bénigne de la prostate.,b
1166,OIC-132-16-B-,"Selon le texte, quels facteurs influencent l'incidence des lithiases urinaires ?",Uniquement les facteurs génétiques.,Uniquement les facteurs climatiques.,"Facteurs géographiques, climatiques, ethniques, diététiques et génétiques.",Uniquement les facteurs diététiques.,c
1167,OIC-133-01-A,"Selon le tableau, quel type de calcul urinaire est le plus fréquent ?",Phosphate de calcium,Oxalate de calcium,Phosphate ammoniaco-magnésien,Acide urique,b
1168,OIC-133-01-A-,"Selon le texte, quels facteurs alimentaires favorisent la lithiase urinaire ?",Diminution de la consommation de fibres alimentaires.,Augmentation de la consommation de produits laitiers.,Augmentation de la consommation de sel (NaCl).,Augmentation de la consommation de fibres alimentaires.,c
1169,OIC-133-02-B,Quelle est la définition principale de la colique néphrétique selon le texte ?,Une douleur chronique au bas du dos.,Une douleur brutale due à la tension de la voie urinaire supérieure.,Une infection des reins.,Une inflammation de la vessie.,b
1170,OIC-133-02-B-,"Selon le texte, quels sont les principaux facteurs favorisant la colique néphrétique ?","Voyage, chaleur, déshydratation, activité physique, écarts de régime","Infection urinaire, hypertension, diabète, sédentarité, régime riche en sel","Génétique, âge avancé, sexe masculin, obésité, consommation d'alcool","Stress, anxiété, manque de sommeil, alimentation riche en graisses, tabagisme",a
1171,OIC-133-03-A,Quelles sont les caractéristiques principales définissant une colique néphrétique simple ?,Présence de fièvre et de frissons.,"Absence de fièvre, de frissons, d'insuffisance rénale et de réponse aux AINS.",Présence d'insuffisance rénale et de réponse aux AINS.,"Absence de fièvre, de frissons, d'insuffisance rénale et de réponse aux AINS.",d
1172,OIC-133-03-A-,"Selon le tableau, quelle est la principale complication de la colique néphrétique chez la femme enceinte ?",Insuffisance rénale aiguë,Accouchement prématuré,Pyélonéphrite aiguë obstructive,Colique hyperalgique,b
1173,OIC-133-04-A,"Outre la colique néphrétique, quels sont les symptômes possibles associés à un calcul urinaire ?",Douleur abdominale intense et fièvre.,"Hématurie, infections urinaires, insuffisance rénale.",Augmentation de la fréquence urinaire et soif intense.,Perte de poids et fatigue chronique.,b
1174,OIC-133-04-A-,Quel est le principal objectif de l'imagerie en urgence devant une suspicion de lithiase urinaire ?,Déterminer la composition exacte du calcul.,Confirmer l'expulsion du calcul.,"Affirmer le diagnostic de colique néphrétique, évaluer sa gravité et rechercher des complications.",Déterminer les dimensions et le nombre de calculs pour planifier un traitement.,c
1175,OIC-133-05-B,Quels sont les principaux objectifs des examens biologiques en urgence devant une colique néphrétique ?,Identifier la composition du calcul urinaire.,Détecter les formes graves ou compliquées de la colique.,Confirmer la présence d'un calcul urinaire.,Déterminer la taille et la localisation exacte du calcul.,b
1176,OIC-133-05-B-,Quel est l'objectif principal du bilan métabolique de première intention recommandé pour la lithiase urinaire ?,Déterminer la taille et la localisation du calcul.,Identifier la composition moléculaire et cristalline du calcul et rechercher des anomalies métaboliques.,Évaluer la fonction rénale globale.,Diagnostiquer une infection urinaire associée.,b
1177,OIC-133-06-B,Quelles sont les principales anomalies métaboliques associées aux lithiases calciques selon le texte ?,"Hyperparathyroïdie, hypercalciurie idiopathique, hyperoxalurie.","Hypoparathyroïdie, hypocalciurie, hypoxalurie.","Hyperparathyroïdie, hypercalciurie idiopathique, acidose tubulaire rénale.","Hypoparathyroïdie, hypocalciurie, acidose tubulaire rénale.",c
1178,OIC-133-06-B-,"Selon le texte, quelles sont les indications pour une dérivation urinaire en urgence (JJ, nephrostomie) en cas de lithiase urinaire ?",Douleur calmée par des antalgiques standards.,Absence de signe infectieux.,"Fièvre, hyperalgie réfractaire, insuffisance rénale aiguë.",Calcul de moins de 10 mm.,c
1179,OIC-133-07-A,"Selon le contenu, quelle est une indication pour réaliser une gazométrie artérielle (GDS) ?",Suspicion d'acido-cétose,Suspicion de pathologie pulmonaire chronique stable,Douleur thoracique légère,Hypertension artérielle contrôlée,a
1180,OIC-133-07-A-,"Quel est le principal système tampon acido-basique chez l'homme, selon le texte ?",Le couple acide-base phosphate/dihydrogène phosphate.,Le couple acide carbonique/bicarbonate.,Le couple protéines/ions H+.,Le couple ammoniac/ammonium.,b
1181,OIC-133-09-B,"Quelle est la première étape essentielle pour diagnostiquer une acidose métabolique, selon le texte fourni ?",Calculer le trou anionique plasmatique.,"Déterminer si l'acidose est simple, mixte ou complexe.",Affirmer la présence d'une acidose métabolique en utilisant les valeurs de pH et de HCO3-.,Mesurer la PaCO2 pour évaluer la compensation.,c
1182,OIC-133-09-B-,Quel est le rôle du trou anionique urinaire (TAU) dans l'évaluation d'une acidose métabolique hyperchlorémique ?,Il permet de déterminer si l'acidose est d'origine rénale ou extrarénale.,Il permet de déterminer la concentration de bicarbonate dans le sang.,Il permet de déterminer la concentration de potassium dans l'urine.,Il permet de déterminer la cause d'une intoxication aux salicylates.,a
1183,OIC-134-01-A-,Quel est l'objectif principal du traitement d'une acidose métabolique chronique selon le texte ?,Corriger rapidement le pH sanguin.,"Prévenir la fonte musculaire, la déminéralisation osseuse et le retard de croissance.",Augmenter l'excrétion rénale d'acides.,Réduire l'apport en potassium.,b
1184,OIC-134-02-B,"Quelle est la principale stratégie de traitement pour les troubles acido-basiques aigus sévères, selon le texte ?",Alcalinisation systématique avec du bicarbonate de sodium.,Traitement de la cause sous-jacente.,Épuration extrarénale en priorité.,Ventilation artificielle pour éliminer le CO2.,b
1185,OIC-134-02-B-,Quel est le principal site de stockage du potassium dans le corps humain ?,Compartiment extracellulaire,Plasma sanguin,Cellules musculaires squelettiques,Foie,c
1186,OIC-134-03-A,"Selon le texte, quelle est la définition de l'hyperkaliémie ?","Concentration plasmatique de potassium inférieure à 3,5 mmol/L.","Concentration plasmatique de potassium supérieure à 5,0 mmol/L.","Concentration plasmatique de potassium entre 3,5 et 5,0 mmol/L.","Concentration plasmatique de potassium supérieure à 6,0 mmol/L.",b
1187,OIC-134-03-A-,"Quelles sont les principales conséquences de l'hyperkaliémie sur le système nerveux et musculaire, selon le texte ?",Hypoexcitabilité myocardique et hypotension artérielle.,Anomalies de la sensibilité superficielle et faiblesse musculaire progressive.,Augmentation de la contractilité cardiaque et hypertension artérielle.,Hyperactivité neuronale et tremblements musculaires.,b
1188,OIC-134-04-A,"Selon le texte, quelle est la première modification ECG typique observée en cas d'hyperkaliémie ?",Élargissement des complexes QRS,Bradycardie à QRS large (sine wave pattern),Repolarisation accélérée avec augmentation de l'amplitude des ondes T,Disparition de l'onde P,c
1189,OIC-134-04-A-,"Selon le texte, quelles sont les trois catégories principales de causes d'hyperkaliémie ?","Excès d'apport, transfert intracellulaire-extracellulaire, diminution de l'excrétion rénale.","Insuffisance rénale, acidose, médicaments.","Apports potassiques, lyse cellulaire, insuffisance surrénalienne.","Fausse hyperkaliémie, insuffisance rénale, médicaments.",a
1190,OIC-134-05-B,"Quel est le premier traitement à administrer en cas d'hyperkaliémie sévère présentant des signes de gravité, avant d'envisager d'autres mesures ?",Insuline-glucose,Sels de calcium IV,Antagoniste membranaire,Arrêt des médicaments hyperkaliémiants,b
1191,OIC-134-05-B-,Quel est le mécanisme d'action principal des agents β-adrénergiques (comme le salbutamol) dans le traitement d'urgence de l'hyperkaliémie sévère ?,Ils augmentent l'excrétion rénale de potassium.,Ils favorisent le transfert du potassium du liquide extracellulaire vers l'intérieur des cellules.,Ils inhibent la libération de potassium des cellules.,"Ils augmentent la production d'aldostérone, favorisant l'excrétion rénale de potassium.",b
1192,OIC-134-06-A,Quel est le traitement principal de l'hyperkaliémie chronique modérée selon le texte ?,Administration de diurétiques hypokaliémiants.,Administration de 9α-fluorohydrocortisone.,"Diététique, résines échangeuses, éviction des médicaments à risques.",Correction d'une acidose métabolique sévère.,c
1193,OIC-134-06-A-,"Selon le texte, quelle est la définition de l'hypokaliémie ?","Une concentration plasmatique de potassium supérieure à 3,5 mmol/L.","Une concentration plasmatique de potassium inférieure à 3,5 mmol/L.","Une concentration plasmatique de potassium égale à 3,5 mmol/L.",Une concentration plasmatique de potassium variable selon l'âge du patient.,b
1194,OIC-134-07-A,"Quels sont les principaux symptômes musculaires associés à l'hypokaliémie, selon le texte ?","Faiblesse musculaire progressive, débutant aux membres inférieurs et pouvant atteindre le diaphragme.",Spasmes musculaires intenses et généralisés.,Hypertonie musculaire et réflexes vifs.,Tremblements fins et incoordination.,a
1195,OIC-134-07-A-,"Selon le texte, quels sont les premiers signes ECG typiques de l'hypokaliémie ?",Onde U pathologique et allongement de l'espace QT.,Affaissement de l'onde T et troubles du rythme ventriculaire.,Dépression du segment ST et affaissement/inversion de l'onde T.,Troubles du rythme supraventriculaire et apparition d'une onde U.,c
