id,question,option_a,option_b,option_c,option_d,correct_option
OIC-156-15-B-,Quel est le but du traitement des tumeurs du sein dans les stades localisés ?,Guérir la patiente,Améliorer la qualité de vie,Augmenter la survie des patientes,Réduire les symptômes,c
OIC-156-16-B,Quel est le critère principal pour définir une leucémie aiguë?,Plus de 10% de blastes dans la moelle osseuse,Moins de 20% de blastes dans la moelle osseuse,Présence d'une mutation génétique spécifique,Prolifération de cellules sanguines matures,b
OIC-156-16-B-,Quelle est la catégorie de leucémies aiguës qui augmente avec l'âge ?,Leucémies aiguës myéloblastiques,Leucémies aiguës lymphoblastiques,Toutes les leucémies aiguës sont égales,Les leucémies aiguës ne dépendent pas de l'âge,a
OIC-156-17-A,Quels sont les facteurs étiologiques connus pour augmenter le risque de développer une leucémie aiguë myéloïde (LAM)?,Exposition à des toxiques et radiations ionisantes,Anomalies génétiques et évolution d'un syndrome myélodysplasique,Agents viraux et pesticides,Antécédents familiaux constitutionnels,a
OIC-156-17-A-,Quels sont les signes cliniques liés à l'insuffisance médullaire dans une leucémie aiguë?,Syndrome anémique,Syndrome hémorragique,Syndrome infectieux,Tous les signes mentionnés précédemment,d
OIC-156-18-B,Quels sont les signes cliniques de gravité liés à la leucémie aiguë ?,Aneurysme aortique,"Syndrome d'insuffisance médullaire, syndrome tumoral et troubles de l'hémostase",Hémorragie cérébrale,Insuffisance rénale aiguë,b
OIC-156-18-B-,Quels sont les signes évocateurs du diagnostic de laucémie aiguë sur l'hémogramme?,Anémie arégénérative normo- ou macrocytaire,Thrombopénie sévère,Neutropénie légère,Blastes circulants élevés,a
OIC-156-19-B,Quel est l'examen qui fait le diagnostic positif de la leucémie aiguë ?,Biopsie osseuse,Ponction médullaire,Analyse cytologique du sang,Imagerie par résonance magnétique,b
OIC-156-19-B-,Quel est le pourcentage des cancers de l'enfant représenté par les leucémies aigues (LA) ?,10-15%,25-30%,30-35%,40-45%,c
OIC-157-01-A,Quels sont les signes cliniques qui peuvent évoquer une leucémie aiguë chez l'enfant?,"Fièvre spécifique ou non, anorexie, asthénie","Douleurs osseuses, boiterie, hépatomégalie","Insuffisance médullaire secondaire, thrombopénie","Troubles de la vigilance, céphalées",a
OIC-157-01-A-,"Quelle est l'indication principale pour réaliser un myélogramme chez un enfant présentant une anémie, une thrombopénie et une neutropénie ?",La présence de blastes circulants,L'atteinte de 2 ou 3 lignées à l'hémogramme,Une suspicion de leucémie aiguë,Toutes les options sont équivalentes,b
OIC-157-02-B,Quel est le terme utilisé pour décrire une réaction nocive et non voulue suspectée d'être due à un médicament?,Effet secondaire,Effet indésirable médicamenteux,Risque iatrogène,Erreur médicamenteuse,b
OIC-157-02-B-,Quels sont les deux ordres d'enjeux concernant les risques liés aux médicaments?,Enjeux individuels et enjeux de santé publique,Enjeux financiers et enjeux juridiques,Enjeux éthiques et enjeux environnementaux,Enjeux de sécurité et enjeux de confidentialité,a
OIC-157-03-A,Quelle est la définition d'une prescription médicamenteuse inappropriée (PMI)?,Une prescription qui engendre plus de bénéfices que de risques pour le patient.,Une prescription qui engendre plus de risques que de bénéfices pour le patient.,Une prescription qui est conforme à l'autorisation de mise sur le marché (AMM) et aux recommandations officielles des sociétés savantes.,Une prescription qui n'est pas écrite par un médecin.,b
OIC-157-03-A-,Quels sont les critères de la règle des 5B pour prévenir les dysfonctionnements du circuit du médicament?,"Les 5 critères sont : Bon Patient, Bon Médicament, Bonne Dose, Bon Moment et Bon Emplacement.","Les 5 critères sont : Malade, Médicament, Dosage, Voie d'administration et Heure de prise.","Les 5 critères sont : Patient, Médicament, Dose, Voie et Moment.","Les 5 critères sont : Bon patient, mauvais médicament, bonne dose, mauvaise voie, bon moment.",a
OIC-157-04-A-,"Selon l'étude ENEIS, quels sont les principaux résultats concernant les admissions en médecine ou en chirurgie dues à un événement indésirable grave?",3 à 5% des admissions,10 à 15% des admissions,20 à 25% des admissions,50 à 55% des admissions,a
OIC-157-05-B,Quels sont les principaux facteurs qui influencent la fréquence et la gravité des erreurs iatrogènes chez les personnes âgées?,La comorbidité,La polymédication,Les modifications pharmacocinétiques liées à l'âge,Toutes les options sont équivalentes,a
OIC-157-05-B-,Quels sont les produits concernés par la pharmacovigilance?,Seuls les médicaments autorisés à la vente,"Tous les produits de santé, y compris les produits diététiques",Les médicaments et produits faisant l'objet d'une autorisation de mise sur le marché (AMM),Seuls les médicaments traditionnels à base de plantes,c
OIC-157-06-B,Quel est le critère utilisé pour évaluer l'imputabilité d'un effet indésirable médicamenteux en France?,Chronologique,Sémiologique,Bibliographique,Tous les critères ci-dessus,a
OIC-157-06-B-,Qui est responsable de la déclaration d'un effet indésirable suspecté d'être dû à un médicament ?,Les patients et les associations agréées de patients,Les entreprises ou organisations exploitant les médicaments,"Professionnels de santé (déclaration des effets indésirables médicamenteux obligatoire, en particulier les effets graves et/ou inattendus)",L'Agence nationale de sécurité du médicament,c
OIC-157-07-A,Quel est le but principal de l'addictovigilance en France?,Surveillance des effets secondaires des médicaments,Évaluation du potentiel d'abus et de dépendance lié à la consommation de substances psychoactives,Formation des professionnels de santé sur les risques liés aux médicaments,Gestion des stocks de médicaments dans les pharmacies,b
OIC-157-07-A-,"Qui déclare un abus, une dépendance et des usages détournés liés à la consommation de substances ou plantes ayant un effet psychoactif, ainsi que de tous les médicaments ou autres produits en contenant ?",Médecin,Pharmacien,Autre professionnel de santé,Autre personne,a
OIC-157-08-A,Quels sont les objectifs de la matériovigilance?,Surveiller les incidents médicaux,Gérer les risques iatrogènes,Assurer la sécurité des patients et des utilisateurs,Évaluer les effets secondaires des médicaments,c
OIC-157-08-A-,Quel est le contenu minimum à déclarer lors d'un effet indésirable suspecté d'être dû à des biomatériaux ?,Tout incident grave ayant entraîné la mort d'un patient,Tout incident grave ayant entraîné une dégradation grave de l'état de santé d'un patient,Tout incident ou risque d'incident grave ayant entraîné ou susceptible d'entraîner la mort ou la dégradation grave de l'état de santé d'un patient,Aucun incident ne doit être déclaré,c
OIC-157-09-A,Quel est le critère définitif d'une erreur médicamenteuse selon la Haute Autorité de Santé?,Une erreur intentionnelle,Un acte non intentionnel impliquant le médicament pendant le processus de soin,Une erreur liée à la prescription,Une erreur liée au patient,b
OIC-157-09-A-,Quelle est la raison principale pour déclarer une erreur médicamenteuse ?,Pour mettre en place des mesures qui limiteront le risque de récidive de cette erreur.,Pour obtenir une compensation financière.,Pour critiquer les soins fournis.,Pour signaler un événement indésirable grave lié au soin.,a
OIC-157-10-B,Quels sont les risques identifiés lors de la préparation des médicaments?,Faute d'asepsie,Erreur sur la feuille de fabrication,Erreurs de pesée et absence de traçabilité,Toutes les options sont correctes,d
OIC-157-10-B-,Quelle est la définition de la contrefaçon d'un médicament?,La fausse représentation délibérée d’un médicament,La violation du brevet d’un médicament,Le non-respect des bonnes pratiques de fabrication ou de distribution,Un produit non enregistré dans un pays donné,a
OIC-157-11-A,Quels sont les risques liés à la contrefaçon des médicaments?,Risques liés à la quantité,Risques liés à la composition des contrefaçons,Risques liés à la distribution,Tous les risques mentionnés sont équivalents,a
OIC-157-12-A,Quel est le régime de responsabilité prévu par le Code de la Santé Publique pour les professionnels de santé en cas d'accident médical ?,Responsabilité pour faute,Responsabilité sans faute,Responsabilité collective,Responsabilité individuelle,b
OIC-157-12-A-,Quels sont les professionnels de santé habilités à prescrire des médicaments ?,Seuls les médecins,Tous les professionnels de santé,Les médecins et les chirurgiens-dentistes,"Les médecins, les chirurgiens-dentistes et les sages-femmes",d
OIC-157-13-A,Quel est le critère principal pour la substitution d'un médicament par un générique ?,La même forme pharmaceutique,Une composition qualitative et quantitative en principe actif identique,Les mêmes excipients à effets notoires,La même indication thérapeutique,b
OIC-157-13-A-,Quel est le critère principal pour déterminer si un médicament a intérêt clinique et doit être pris en charge par la solidarité nationale ?,L'efficacité du médicament,Le prix du médicament,La place dans la stratégie thérapeutique,Les effets indésirables du médicament,c
OIC-157-14-A,Quel est le rôle du pharmacien en présence d'une ordonnance ?,Vérifier la date et le type d'ordonnance,Refuser la dispensation d'un médicament sans accord préalable du prescripteur,Substituer un médicament prescrit par un médicament générique,Tout cela est vrai,d
OIC-157-14-A-,Quel est le critère principal pour autoriser la mise sur le marché d'un médicament?,Le rapport bénéfice / risque est défavorable,Le rapport bénéfice / risque est favorable,Les coûts de développement sont élevés,La durée d'essai clinique est trop longue,b
OIC-157-15-B-,Quel est le critère principal pour ajuster le rapport bénéfice/risque en vue de la prescription d'un médicament ?,Les caractéristiques démographiques du patient,Les antécédents médicaux du patient,Les propriétés pharmacocinétiques et pharmacodynamiques du médicament,La situation individuelle du patient,d
OIC-157-16-B,Quels sont les éléments pris en compte pour poser l'indication d'une thérapeutique non médicamenteuse ?,Déficiences et limitations d'activité,Restrictions de participation et facteurs environnementaux,Objectif thérapeutique et entretien du dispositif,Efficacité thérapeutique et tolérance,a
OIC-157-16-B-,Quel est le critère principal pour définir un dispositif médical ?,Il doit être utilisé pour traiter une maladie.,Il doit être un instrument chirurgical.,"Son action principale voulue n'est pas obtenue par des moyens pharmacologiques, immunologiques ou métaboliques.",Il doit être utilisé exclusivement en clinique.,c
OIC-157-17-B,Quel est le type de prise en charge du petit appareillage à l'hôpital ?,Par le tarif du séjour (GHS),Par la LPPR,Par l'acte associé,Aucune prise en charge spécifique,a
OIC-157-18-B,Quel est le but principal de l'orthèse dans un traitement orthétique?,Immobiliser les parties du corps,Réduire la douleur,Stabiliser les articulations,Suppléer un membre déficient,d
OIC-157-18-B-,Quelle est la fonction principale d'une orthèse de stabilisation ?,Immobiliser une articulation,Améliorer une fonction,Stabiliser une articulation,Améliorer un secteur de mobilité,c
OIC-161-01-A,Quelle est la principale modalité de prescription des orthèses de petit appareillage ?,La prescription est faite par un médecin orthopédiste.,La prescription est faite par un kinésithérapeute.,La prescription est faite par un podologue.,La prescription est faite par un dentiste.,a
OIC-161-02-A,Quel est le remboursement pour les chaussures thérapeutiques de série ?,100%,60%,80%,40%,b
OIC-161-02-A-,Quel est le type d'aide technique destiné à stabiliser la marche pour les personnes ayant une arthrose des membres inférieurs ou une paralysie ?,Aides à la déambulation,Aides au déplacement,Aides à la station debout,Aides à la manipulation et à la préhension,a
OIC-161-03-A,Quel est le processus de prescription d'un fauteuil roulant manuel ?,"Sur ordonnance simple par tout médecin, achat ou location pris en charge par l'assurance maladie, associé ou non à la prescription d'un coussin anti-escarre.","Essai de validation par un médecin et un kiné ou ergothérapeute, sur ordonnance simple + certificat d'essai, achat uniquement, soumis à demande d'entente préalable avec l'assurance maladie.","Sur ordonnance complexe par un médecin spécialiste, achat ou location pris en charge par la MDPH, associé à la prescription d'un coussin anti-escarre.","Achat uniquement, sans prescription médicale, soumis à demande d'entente préalable avec l'assurance maladie.",a
OIC-161-03-A-,Quelle est la définition d'une cure thermale ?,"Ensemble des thérapeutiques appliquées à un patient pendant son séjour dans une station thermale, crénothérapie, repos, dépaysement et éventuellement soins non thermaux.",Thérapeutique appliquée à un patient pour traiter une maladie spécifique.,"Ensemble des thérapeutiques appliquées à un patient pendant son séjour dans une station thermale, crénothérapie et éventuellement soins non thermaux.",Thérapeutique appliquée à un patient pour traiter plusieurs maladies spécifiques.,a
OIC-161-04-B,Quels sont les mécanismes d'action des anti-inflammatoires non stéroïdiens (AINS) ?,Inhibition sélective de la cyclooxygénase-2 (COX-2),Inhibition non sélective de la cyclooxygénase-1 et 2 (COX-1 et COX-2),Activation de la cyclooxygénase-3 (COX-3),Augmentation de la production des prostaglandines,b
OIC-161-04-B-,Quelle est la classe de diurétiques qui inhibe le co-transporteur NKCC2 au niveau de la branche ascendante large de Henlé ?,Diurétiques thiazidiques,Diurétiques épargneurs de potassium,Diurétiques de l’anse,Diurétiques puissants,c
OIC-161-05-A,Quels sont les mécanismes d'action des bêta-bloquants ?,Ils inhibent la production d'adrénaline,Ils sont des agonistes compétitifs des récepteurs β-adrénergiques,Ils stimulent la production de cortisol,Ils inhibent la contraction musculaire,a
OIC-161-05-A-,Quels sont les mécanismes d'action des inhibiteurs de l'enzyme de conversion de l'angiotensine (IEC) ?,Inhibent la conversion de l'angiotensine I en angiotensine II et augmentent les concentrations de bradykinine.,Inhibent la conversion de l'angiotensine II en angiotensine III et diminuent les concentrations de bradykinine.,Augmentent la conversion de l'angiotensine I en angiotensine II et diminuent les concentrations de bradykinine.,Diminent la conversion de l'angiotensine I en angiotensine II et augmentent les concentrations de bradykinine.,a
OIC-161-06-A,Quels sont les mécanismes d'action des inhibiteurs calciques?,Ils se lient aux récepteurs adrénergiques,Ils inhibent la production de prostaglandines,Ils se lient aux canaux calciques de type L cardiaques et/ou vasculaires membranaires,Ils stimulent la production d'adrénaline,c
OIC-161-06-A-,Quel est le mécanisme d'action de l'acide acétylsalicylique (AAS) en tant qu'anti-agrégant plaquettaire?,Inhibition de la synthèse du thromboxane A2,Inhibition de la voie d'activation plaquettaire dépendante de l'ADP,Activation de la voie de l'ADP,Augmentation de la synthèse du prostacycline,a
OIC-161-07-A,Quelle est la classe de médicaments qui renforce l'action de l'ATIII en inhibant le Xa et IIa ?,Héparine non fractionnée,Héparine de bas poids moléculaire,Pentasaccharide de synthèse,Antivitamine K,b
OIC-161-07-A-,Quelle est la molécule qui inhibe le facteur Xa ?,Apixaban,Dabigatran,Warfarine,Rivaroxaban,d
OIC-161-08-A,Quelle est la classe thérapeutique des benzodiazépines ?,Antidépresseurs,Anti-infectieux,Anxiolytiques,Stimulants,c
OIC-161-08-A-,Quels sont les mécanismes d'action des inhibiteurs spécifiques de recapture de la sérotonine?,Ils augmentent la libération de sérotonine,Ils empêchent la recapture de sérotonine,Ils diminuent la production de sérotonine,Ils n'affectent pas la sérotonine,b
OIC-161-09-A,Quels sont les mécanismes d'action des antipsychotiques?,Inhibition de la libération de neurotransmetteurs,Augmentation de la libération de neurotransmetteurs,Modification du récepteur de neurotransmetteur,None of the above,c
OIC-161-11-A,Quels sont les mécanismes d'action des inhibiteurs du co-transporteur de sodium-glucose de type 2 (SGLT2) ?,Augmentent la libération d'insuline par le pancréas,Diminuent la réabsorption du glucose dans le tubule rénal,Stimulent la libération de glucagon par le pancréas,Inhibent la dégradation des incrétines par la DPP-4,b
OIC-161-11-A-,Quel est le mécanisme d'action du paracétamol ?,Inhibition de la recapture des mono-amines,Action centrale encore mal connue (effet sur les contrôles sérotoninergiques et probablement sur les canaux calciques),Inhibition de la cyclo-oxygénase COX-1 et COX 2,Blocage des canaux sodiques voltage-dépendants,b
OIC-161-12-B,Quels sont les mécanismes d'action des antalgiques opioïdes?,"Ils agissent sur les systèmes de contrôles endogènes de la douleur en se fixant sur des récepteurs opiacés au niveau cérébral, médullaire et périphérique.",Ils inhibent la production de neurotransmetteurs nociceptifs.,Ils stimulent la libération de neurotransmetteurs antalgiques.,Ils modifient les récepteurs opiacés pour diminuer la douleur.,a
OIC-161-13-A,Quelle est l'une des principales étiologies d'un état de choc cardiogénique ?,Hémorragie,Infections : choc septique,Infarctus du myocarde,Embolie pulmonaire,c
OIC-161-14-A,Quels sont les critères pour diagnostiquer un état de choc ?,Hypotension artérielle avec tachycardie,Signes d'hypoperfusion périphérique uniquement,Hypotension artérielle sans signes d'hypoperfusion périphérique,Tous les critères précédents sont nécessaires pour le diagnostic,d
OIC-161-14-A-,Quels sont les éléments d'orientation étiologique à la phase initiale de l'évaluation d'un état de choc ?,Les éléments anamnestiques sont prioritaires.,Les éléments cliniques sont prioritaires.,Les deux éléments anamnestiques et cliniques ont la même importance.,Il n'y a pas d'orientation étiologique à cette phase.,b
OIC-161-15-A,Quels sont les examens complémentaires qui permettent de caractériser l'étiologie de l'état de choc ?,Lactates artériels veineux et gaz du sang artériel,ECG et radio de thorax,NFS-coagulation et ionogramme sanguin,Todomodensitométrie et échographie cardiaque,a
OIC-161-15-A-,Quels sont les examens biologiques réalisés pour confirmer l'hémorragie et quantifier la perte sanguine ?,"NFS-plaquettes, GDS artériel avec lactatémie","Hémostase : TP, TCA, fibrinogène, calcium ionisé","Groupe ABO-Rh, Hématémèse, méléna, rectorragie","FAST-écho, radio thorax, scanner thoraco-abdomino pelvien injecté",a
OIC-161-16-A,Quels sont les éléments de prise en charge immédiate d'un état de choc ?,"Arrêt du mécanisme causal, oxygénation et appel à l'aide","Oxygénothérapie systématique, remplissage vasculaire adapté et suivi des paramètres vitaux","Suivi de la pression artérielle, évaluation de la ventilation et prise en charge de la circulation",Coordination de la prise en charge par un leader et distribution des rôles,b
OIC-161-16-A-,Quelle est la première étape pour prendre en charge un choc hémorragique?,Mise en condition surveillance et voies veineuses,Identification de la cause de l'hémorragie,Contrôle du saignement,Transfusion sanguine immédiate,a
OIC-161-17-A,Quelle est la principale étiologie du choc septique?,Hypovolémique,Cardio-génique,Anaphylactique,Septique,d
OIC-161-17-A-,Quelle est la première mesure à prendre en cas d'état de choc cardiogénique ?,Appel du réanimateur,Administration de médicaments hypotenseurs,Position demi-assise,Anamnèse/examen clinique,a
OIC-161-18-A,Quelle est la première étape pour traiter un patient en état de choc suspect d'une embolie pulmonaire ?,Mise en condition surveillance et voies veineuses,Angioscanner,Thrombolyse,Exsufflation,a
OIC-161-19-A,Quelle définition suit le coma chez l'adulte et chez l'enfant?,Altération aiguë de la vigilance + altération de la conscience,Perte de connaissance avec perte de mouvement,État végétatif permanent,Perte de conscience avec présence de réflexes,a
OIC-161-19-A-,Quels sont les centres nerveux de l'éveil et de la conscience qui peuvent être impliqués dans le coma ?,Les noyaux gris centraux,Le tronc cérébral,La substance blanche,Les lobes frontaux,a
OIC-161-20-B,Quel est le critère pour déterminer si un patient est en coma profond?,"Absence de réponse du patient malgré des stimulations verbale, tactile ou douloureuse",S'assurer de la présence d'un pouls central sinon prendre en charge comme un arrêt cardiorespiratoire,"S'assurer de l'absence de traumatisme si non, prendre en charge comme un coma traumatique",Evaluation de la profondeur par l'utilisation de stimulations nociceptives,a
OIC-161-20-B-,Quelle est la meilleure réponse motrice aux stimulations nociceptives dans le coma ?,Flexion des membres,Extension des membres,Absence de réaction,Tonus musculaire augmenté,c
OIC-161-21-B,Quels sont les éléments d'orientation clinique et anamnestique à rechercher devant un coma ?,"Fièvre, syndrome méningé, signes de localisation, examen du scalp, circonstances...","Présence de fièvre, purpura, convulsions, myoclonies","Présence d'un syndrome méningé, troubles oculomoteurs, traumatisme","Intoxication chronique, lettre d'adieu, blisters vides, séringues vides",a
OIC-161-21-B-,Quels sont les critères diagnostiques de mort cérébrale en l'absence de facteur confondants?,Coma profond Glasgow = 3,Abolition de tous les réflexes du tronc cérébral,Un des examens complémentaires confirmant le diagnostic,Tous les critères précédents,d
OIC-161-22-B-,Quels sont les signes d'urgence extrême pour identifier un coma chez l'adulte et l'enfant?,Vérifier la présence de mouvements respiratoires hors gasp et d'un pouls central,Signes de détresse respiratoire,Score de Glasgow < 8,Glycémie inférieure à 3 mmol/L,a
OIC-162-01-A,Quels sont les examens complémentaires à réaliser en urgence chez l'adulte et chez l'enfant dans le cas d'un coma non traumatique ?,"Glycémie capillaire vérifiée par glycémie plasmatique, ionogramme standard avec natrémie, calcémie, urée, créatinine, gaz du sang.","Bilan hépatique, discuter l’analyse toxicologique sang/urine en fonction du contexte anamnestique, scanner cérébral en urgence si signe de localisation ou suspicion forte d’hémorragie méningée.","Ponction lombaire si contexte de méningite, coma fébrile ou encéphalite.",Aucun examen complémentaire n'est nécessaire.,b
OIC-162-01-A-,Quelles sont les indications pour utiliser l'IRM cérébrale en urgence chez l'adulte et l'enfant?,Suspicion d'AVC ischémique,Suspicion d'encéphalite,Troubles neurologiques persistants,Tous les cas de coma,a
OIC-162-02-B,Quelle est la caractéristique principale d'une hémorragie intracrânienne sur une tomodensitométrie?,Hyperdensité dans les espaces sous-arachnoïdiens,Hyperdensité spontanée au sein du parenchyme cérébral,Inondation ventriculaire possible,Effet de masse possible,b
OIC-162-02-B-,Quel est l'effet de masse sur les images de tomodensitométrie dans un coma non traumatique?,Il représente une déviation de la ligne médiane,Il représente une disparition des ventricules,Il représente une disparition de l'espace entre le lobe temporal et le tronc cérébral,Il représente un engagement sous-falcoriel,d
OIC-162-03-A,Quelle est la cause vasculaire la plus courante de coma non traumatique chez l'adulte et chez l'enfant?,Hémorragie méningée,Thrombophlébite cérébrale,AVC ischémique,Encéphalite,c
OIC-162-03-A-,Quels sont les traitements de première ligne pour une hypoglycémie ?,Libération voies aériennes et oxygénothérapie,Mise en place d’une perfusion avec du sérum physiologique,Administration de sérum glucosé,Appeler à l’aide immédiatement,c
OIC-162-04-A,Quelle est la mesure thérapeutique associée aux principales complications d'un coma non traumatique chez l'adulte et l'enfant ?,Intubation orotrachéale et mise sous ventilation mécanique,Maintien de l’homéostasie / prévention des ACSOS,Perfusion de sérum physiologique (isotonique),Mobilisation et prévention des complications du décubitus,a
OIC-162-04-A-,Quelle est la définition d'un malaise?,Vague sensation de mal-être ou de trouble des fonctions physiologiques,Perte de connaissance brève et spontanée,Manifestation clinique liée à l’hyperactivité paroxystique synchrone de neurones corticaux,Etat de mal épileptique persistant suffisamment longtemps ou se répétant à des intervalles suffisamment brefs,a
OIC-162-05-A,Quel est le mécanisme physiopathologique principal d'un malaise?,Hypertension artérielle,Hypoperfusion cérébrale,Dysfonctionnement de l'activité cérébrale,Insuffisance cardiaque,b
OIC-162-05-A-,Quel est le critère diagnostique majeur pour distinguer une syncope/lipothymie d'une crise d'épilepsie généralisée?,La présence de mouvements anormaux,La durée de la perte de connaissance,La survenue de douleur thoracique,La prise de toxiques récente,b
OIC-162-06-A,Quels sont les éléments du diagnostic des syncopes et lipothymies?,"Circonstances déclenchantes, caractéristiques cliniques","Présence ou non de prodromes, survenue à l'effort ou en position allongée","Traumatisme, perte de connaissance","Circonstances déclenchantes, caractéristiques cliniques et traumatisme",a
OIC-162-06-A-,Quels sont les critères pour diagnostiquer une hypotension orthostatique?,Baisse > 10 mmHg de la pression artérielle systolique (PAS) dans les 1 à 3 min suivant le passage à l’orthostatisme,Baisse > 20 mmHg de la pression artérielle diastolique (PAD) dans les 1 à 3 min suivant le passage à l’orthostatisme,Pression artérielle systolique (PAS) ≤ 90 mmHg reproduisant les symptômes spontanés dans les 1 à 3 min suivant le passage à l’orthostatisme,Tous les critères précédents doivent être vérifiés,a
OIC-162-07-A,Quelle est la caractéristique principale qui distingue un événement épileptique d'un événement non épileptique (pseudo-crise) ?,La perte de connaissance est plus longue dans les crises épileptiques.,Les convulsions sont présentes dans les crises épileptiques mais pas dans les pseudo-crises.,Les événements non épileptiques (pseudo-crises) sont toujours liés à une cause médicale connue.,Les événements épileptiques sont toujours précédés d'une perte de connaissance.,d
OIC-162-07-A-,Quelles sont les causes cardiovasculaires et non cardiovasculaires des syncopes/lipothymies?,Seulement cardiovasculaires,Seulement non cardiovasculaires,Les deux cardiovasculaires et non cardiovasculaires,Aucune des deux options précédentes,c
OIC-162-08-A,Quel est le type de malaise qui peut être causé par une hypoglycémie?,Malaise sans perte de connaissance,Malaise avec perte de connaissance partielle,Malaise avec perte de connaissance totale,Tous les types de malaises,c
OIC-162-08-A-,Quelles sont les causes non cardiaques et non neurologiques de malaises sans perte de connaissance ?,"Chutes, catalepsie, drops attacks, pseudo syncope psychogène","Troubles métaboliques dont hypoglycémie, hypoxie, intoxications",Problèmes gastro-intestinaux tels que l'appendicite ou la colite,Problèmes respiratoires tels que l'asthme ou les bronchites chroniques,a
OIC-162-09-B,"Quelle est la gravité des malaises en fonction de leur cause, notamment celles liées aux problèmes cardiaques?",Les malaises sont toujours graves et nécessitent une hospitalisation.,Les malaises ne sont pas graves si la cause n'est pas cardiaque.,"La gravité des malaises dépend de la cause, notamment les problèmes cardiaques qui nécessitent une hospitalisation avec surveillance continue du rythme cardiaque.",Les malaises ne sont jamais graves et peuvent être gérés à domicile.,c
OIC-162-09-B-,Quel est le signe ECG qui peut indiquer une crise cardiaque?,Le complexe QRS large,La fréquence cardiaque élevée,L'absence de complexes P,Les ondes T inversées,a
OIC-162-10-A,Quels sont les critères pour ordonner un électroencéphalogramme (EEG) en cas de malaise ou perte de connaissance présumés d'origine épileptique?,Lorsque le patient présente des crises épiléptiques récurrentes,Lorsque la cause du malaise est inconnue,Lorsque le patient a une histoire familiale d'épilepsie,Lorsque le patient présente des signes neurologiques anormaux,b
OIC-162-10-A-,Quels sont les examens de seconde intention utilisés pour évaluer les syncopes et lipothymies?,Ionogramme sanguin et créatininémie,Test d'inclinaison,Monitoring ECG implantable,Étude électrophysiologique endocavitaire,b
OIC-162-11-B,Quels sont les éléments cliniques justifiant un avis cardiologique dans les moins de 24 heures?,Perte de connaissance au cours d'un effort physique,Dyspnée récente ou inexpliquée,Hypertension artérielle,Insuffisance cardiaque chronique,a
OIC-162-11-B-,Quels sont les gestes d'urgence à effectuer en présence d'une crise convulsive généralisée?,Appeler un ambulancier,Éloigner le patient de tout objet fragile,Maintenir le patient dans une position confortable,Faire du bruit pour distraire le patient,a
OIC-162-12-A,Quels sont les éléments du traitement symptomatique d'un malaise?,"Mise en sécurité, position latérale de sécurité si inconscient",Surélévation des jambes si hypotension artérielle,Appel au SAMU,Administration d'oxygène,a
OIC-162-12-A-,"Quelles sont les recommandations pour le suivi d'un patient présentant un malaise, une perte de connaissance ou une crise comitiale de cause rythmique?",Suivi cardiaque classique,Échocardiographie et électrocardiogramme,Holter et test d'effort,Aucun suivi spécialisé nécessaire,a
OIC-162-13-B,"Quelles sont les recommandations pour le suivi d'un patient vu pour malaise, syncope ou lipothymie réflexe?",Suivi médical régulier avec des examens de routine,Éducation du patient sur la gestion des crises et surveillance personnelle,Traitement médicamenteux immédiat pour prévenir les récidives,Hospitalisation prolongée pour observation continue,b
OIC-162-13-B-,"Quels sont les éléments clés à prendre en compte pour le suivi d'un patient présentant un malaise, une hypotension artérielle orthostatique et un âge avancé?",La sécurité des médicaments,L'éducation du patient,La vigilance chez les sujets âgés,Toutes ces options sont équivalentes,c
OIC-162-14-B,Quel est le type de traitement qui peut être prescrit pour une crise comitiale chez l'adulte ?,Antibiotique,Antihistaminique,Anticonvulsivant,Analgésique,c
OIC-162-14-B-,Quel est le principe des traitements associés à la prise en charge de la crise comitiale?,Associer un traitement de longue durée d'action au traitement de courte durée d'action,Utiliser uniquement des médicaments de courte durée d'action,Privilégier les traitements naturels et non pharmacologiques,Ne pas utiliser de traitement pendant la crise comitiale,a
OIC-162-15-A,Quelle est la définition de la rétention aiguë d'urine?,Impossibilité totale et soudaine d'uriner malgré un besoin impérieux ou douloureux,Rétention urinaire chronique due à une obstruction mécanique,Rétention urinaire due à une anomalie de contraction détrusorienne ou sphinctérienne,Rétention urinaire due à une infection urinaire,a
OIC-162-15-A-,Quelle est la condition nécessaire pour une miction normale?,Le col vésical s'ouvrant involontairement,L'urètre se rétrécissant,La vessie ne se contractant pas grâce au muscle détrusor,Un système nerveux permettant une contraction détrusorienne et une relaxation sphinctérienne simultanées,d
OIC-162-16-B,Quelle est la principale cause d'obstruction mécanique de l'urine chez les hommes ?,Hypertrophie bénigne de la prostate,Infections urinaires de l'enfant et de l'adulte,Tumeurs de la prostate,Lithiase urinaire,a
OIC-162-16-B-,Quels sont les symptômes classiquement présentés par un patient souffrant de rétention aiguë d'urine ?,Douleur sus-pubienne et impossibilité d'uriner malgré réplétion vésicale,"Fièvre, hématurie et troubles du transit",Dysurie et sensation de mauvaise vidange vésicale,Tous les symptômes mentionnés précédemment,a
OIC-162-17-B,Quel est le facteur qui peut rendre une rétention aiguë d'urine non douloureuse chez les patients diabétiques ou blessés médullaires?,Neuropathie végétative,Hyper-réflexie autonome,Sédation,Syndrome confusionnel 132,a
