id,question,option_a,option_b,option_c,option_d,correct_option
OIC-186-15-A-,Quel est l&#39;objectif du traitement préventif par aspirine à faibles doses?,Réduire les naissances prématurées,Prévenir les complications vasculo-placentaires,Améliorer la qualité de l&#39;alimentation fœtale,Réduire le risque de récidive d&#39;une complication vasculo-placentaire,d
OIC-186-16-A,Quel est l'importance d'un suivi adapté après une grossesse avec HTA gravidique?,Pour éviter les complications à court terme,Pour surveiller le risque de maladies auto-immunes,"Pour prévenir les pathologies cardiovasculaires et rénales, ainsi que l'HTA chronique",Pour améliorer la fertilité future,c
OIC-186-16-A-,Quelle est la définition d'un col raccourci ?,Un col long de plus de 30 mm.,Une longueur du col supérieure à 25 mm.,Une longueur du col inférieure ou égale à 25 mm.,Aucune des options précédentes n'est correcte.,c
OIC-186-17-A,Quelles sont les causes infectieuses de la menace d'accouchement prématuré?,infections urinaires et bactériuries asymptomatiques,chorioamniotite et/ou rupture des membranes,toutes les causes mentionnées,aucune infection n'est une cause de la menace d'accouchement prématuré,c
OIC-186-17-A-,Quel est l'examen qui permet la mesure du col à visée diagnostique et pronostique ?,Biométries fœtales,Quantité de liquide amniotique,Échographie du col,Fibronectine fœtale,c
OIC-186-18-A,Quel est l'un des traitements symptomatiques recommandés pour une menace d'accouchement prématuré ?,Sulfate de magnésium avant 32 SA,Hospitalisation prolongée,"Antipyrétique, antispasmodique et repos",Entretien pédiatrique uniquement,c
OIC-186-18-A-,Quel est le critère pour décider de réaliser un cerclage en cas d’antécédent d’accouchement prématuré ?,type d'antécédent et de la grossesse actuelle,"âge maternel, antécédents familiaux, conisation utérine","grossesse gémellaire, malformation utérine, antécédent isolé d'accouchement prématuré","système immunitaire, grossesse multiple, antécédents médicaux",a
OIC-186-19-A,Quels sont les éléments à rechercher dans l'interrogatoire en cas de fièvre au cours de la grossesse?,"Antécédents prédisposants, traitements en cours et contexte particulier",Signes d'accompagnement urinaires et obstétricaux,Résultats des sérologies et mouvements actifs fœtaux,Tous les éléments mentionnés ci-dessus,d
OIC-186-19-A-,Quels sont les examens complémentaires réalisés en cas de fièvre au cours de la grossesse ?,"ECBU, NFS - CRP et PCR COVID","Hémocultures, sérologies selon le contexte et RCF","Échographie obstétricale, streto test et tocométrie","Sérologies selon le contexte, NFS - CRP et hémocultures",d
OIC-187-01-A,Quel est le traitement spécifique en cas de listériose ?,Amoxicilline 6 g/j par voie IV,Erythromycine per os ou vancomycine IV,C3G et aminosides,Tocolyse,b
OIC-187-01-A-,Quel est un signe clinique du HELLP syndrome ?,"hémorragie génitale (abondante) + douleur abdominale, contractions utérines, brutales, permanentes (utérus dit « de bois »)","anémie, haptoglobine effondrée, LDH > 600 UI/L, schizocytes (hémolyse mécanique), hyperbilirubinémie","tachycardie maternelle, TA variable (HTA)","anomalie du RCF sévère, bradycardie voir MFIU",b
OIC-187-02-B,Quels sont les critères diagnostiques de l'appendicite ?,"Douleur abdominale ou pelvienne en fonction du terme, permanente, spontanée",Fièvre et douleur fosse iliaque gauche,Hyperleucocytose et augmentation des polynucléaires neutrophiles,Contractions utérines régulières et douloureuses associées à des modifications cervicales avant 37 SA,d
OIC-187-02-B-,Quels sont les éléments à rechercher une fois l'urgence extrême éliminée en cas de douleur abdominale aiguë chez une femme enceinte ?,"Contexte obstétrical, antécédents médicaux et caractéristiques de la douleur","Tolérance hémodynamique, palpation utérine et détection des bruits du cœur fœtal","Prise de température, palpation abdominale et fosse lombaire","Toucher vaginal / speculum, bandelette urinaire et modification cervicale",c
OIC-187-03-A,Quel est l'objectif de la prise en charge d'une douleur abdominale aiguë chez une femme enceinte?,Diagnostiquer un cancer du foie,Orienté l'examen clinique et proposer les examens paracliniques adaptés,Traiter une douleur chronique,Évaluer la fonction rénale,b
OIC-187-03-A-,Quel est l&#39;examen diagnostique radiologique qui atteint une dose maximale de 49 mGy ?,a,b,c,d,d
OIC-187-04-A,Quels sont les résultats possibles de l'infection materno-fœtale (IMF) ?,Seulement des fausses couches.,"Des fausses couches, des embryopathies, des infections fœtales, une mort ''in utero'' ou néonatale et des infections post-natales.",Une seule infection fœtale.,Aucun résultat possible.,b
OIC-187-04-A-,Quel est le virus responsable de la 1ère cause de surdité congénitale non génétique ?,Hépatite B,Cytomégalovirus,Zika virus,Herpès simplex virus,b
OIC-187-05-A,Quels sont les risques associés à une contamination au cours de la grossesse ?,Accouchement prématuré uniquement,"Infection intra-utérine, fausse couche tardive et retard de croissance intra utérin",Syndrome malformatif uniquement,Mort fœtale in utero uniquement,b
OIC-187-05-A-,Quelle est la sévérité des lésions en fonction de l'âge gestationnel ?,Fœtopathies ou formes infracliniques au 3e trimestre,Formes sérologiques pures au 1er trimestre,Lésions d'embryopathie et fœtopathie sévères plus fréquentes au 3e trimestre,Lésions d'embryopathie et fœtopathie sévères plus fréquentes au 1er trimestre ; Fœtopathies ou formes infracliniques au 2e trimestre ; Formes sérologiques pures au 3e trimestre,d
OIC-187-06-A,Quelle est la conduite à tenir en cas de sérologie positive maternelle ?,"Rien, c'est normal.",Référence à un Centre Pluridisciplinaire de Diagnostic Prénatal (CPDPN) pour traitement anti-parasitaire,Dater la contamination maternelle et répéter les sérologies mensuellement jusqu'à l'accouchement,Faire appel à un laboratoire de référence pour reprise de tous les échantillons maternels,c
OIC-187-06-A-,Quel est l'objectif de la prévention secondaire de la toxoplasmose ?,Réduire le risque de séroconversion en évitant les contacts avec les chats.,"Dépister sérologiquement mensuellement et surveiller en CPDPN (amniocentèse, échographies +/- IRM fœtale) en cas de séroconversion avérée.",Administer des antiparasitaires à tous les femmes enceintes.,Consommer uniquement des aliments congelés.,b
OIC-187-07-A,Quel est le diagnostic confirmé par la recherche des IgM spécifiques en période néonatale ?,Syndrome polymalformatif,Rubéole congénitale évolutive,Syndrome de rubéole congénitale (CRS),Infection rubéoleuse congénitale (CRI),d
OIC-187-07-A-,Quel est le résultat d'une sérologie positive en début de grossesse ?,L'infection actuelle,L'immunité antérieure due à une infection ancienne ou une vaccination ancienne,Le risque fœtal élevé,La nécessité d'examen complémentaire,b
OIC-187-08-B,Quel est le résultat possible de la transmission de la rougeole materno-fœtale ?,Une rougeole congénitale néonatale fréquente,Une rougeole congénitale néonatale exceptionnelle vu la couverture vaccinale,Aucun résultat car les femmes enceintes sont immunisées contre la rougeole,Seulement une rougeole congénitale néonatale,b
OIC-187-08-B-,Quelles sont les conséquences néonatales de la rougeole maternelle ?,Risque majoré si infection maternelle après la naissance,Pas d’augmentation du risque de décès,Rougeole périnatale (rougeole « congénitale ») = éruption survenant chez le nouveau-né dans les 10 premiers jours de vie.,Augmentation du risque de malformations congénitales uniquement,c
OIC-187-09-A,"En cas d’éruption compatible avec une rougeole, qu’est-ce qui est indiqué ?","Mettre en place des mesures de prévention de la transmission : distanciation sociale, port du masque",Rechercher un contage,Confirmer biologiquement le diagnostic : RT-PCR salivaire et/ou recherche d’IgM spécifiques dans la salive/le sérum ,Tenter d’arrêter une mise en travail,c
OIC-187-09-A-,Quel est le résultat de la réinfection maternelle ?,Pas de risque pour l'enfant,Risque plus élevé que la première infection,Risque moins élevé que la première infection,Pas d'effet sur l'enfant,b
OIC-187-10-A,Quel est le risque de transmission verticale du VIH en l'absence de traitement prénatal ?,< 1 %,15 à 20 %,50 %,90 %,b
OIC-187-10-A-,Quel est le traitement recommandé pour une récurrence herpétique pendant la grossesse ?,Prélèvement et voie haute,"Pas de prélèvement, voie basse possible si RPM > 4h",Traitement paternel,Césarienne immédiate,b
OIC-187-11-B,Quel est le risque de passage à la chronicité chez un nouveau-né contaminé par l'hépatite B?,50%,90%,70%,80%,b
OIC-187-11-B-,Quelle est l'option correcte concernant la positivité de la recherche de l'Ag HBs ?,Faire rechercher des infections associées et des conduites addictives.,Faire orienter la patiente vers un hépatologue et/ou infectiologue pour juger de l'évolutivité de l'hépatite.,Faire pratiquer la sérovaccination du nouveau-né de mère antigène HBs + avant la 12e heure de vie.,La césarienne pour cette infection n'est pas indiquée.,c
OIC-187-12-A,Quel est le but du dépistage du VIH chez les femmes enceintes ?,Déterminer la séropositivité de l'enfant,Connaître la séropositivité de la mère pour l'intérêt de l'enfant (et de la mère),Évaluer les risques de transmission du VIH à l'enfant,Prévenir les infections fœtales,b
OIC-187-12-A-,Quel est le résultat d'un contrôle sérologique préalable avant la vaccination contre la varicelle ?,La vaccination n'est pas nécessaire si le test est positif,Un test négatif de grossesse doit être réalisé avant la vaccination,Une contraception efficace de 3 mois est recommandée après chaque dose de vaccin,La vaccination peut être administrée immédiatement,c
OIC-187-13-B,Quel est le pourcentage d'enfants infectés par L. monocytogenes qui développent une méningite néonatale ?,"0,15 %",1%,3%,5%,b
OIC-187-13-B-,Quelle est la règle d'hygiène à respecter après avoir manipulé des aliments non cuits ?,Conserver les aliments crus séparément des aliments cuits ou prêts à être consommés,Réchauffer soigneusement les restes alimentaires et les plats cuisinés avant consommation immédiate,Se laver les mains après avoir manipulé des aliments cuits,Se laver les mains après avoir manipulé des aliments non cuits,d
OIC-187-14-A,Quels sont les prélèvements qui permettent d'isoler le germe de la listériose chez le nouveau-né ?,Sang et liquide gastrique obtenu par aspiration,"Liquide céphalorachidien, sang et liquide gastrique obtenu par aspiration","Sang, liquide gastrique obtenu par aspiration et examen anatomopathologique",Liquide gastrique obtenu par aspiration uniquement,b
OIC-187-14-A-,Quelle est la voie de transmission du streptocoque B entre la mère et le fœtus?,Voie sanguine,"Voie vaginale, ascendante",Voie respiratoire,Voie digestive,b
OIC-187-15-A,Quel est le but du contrôle par trimestre après le traitement de la vaginose bactérienne?,Évaluer les effets secondaires du traitement,Déterminer si le traitement a été efficace,Renouveler le traitement si nécessaire,Vérifier la grossesse,c
OIC-187-15-A-,Quel est l'état actuel de la recherche sur le lien entre la vaginose bactérienne et l'accouchement prématuré ?,La recherche suggère que la vaginose bactérienne favorise l'accouchement prématuré.,La recherche remet en question le lien entre la vaginose bactérienne et l'accouchement prématuré.,Il n'y a pas de recherche sur ce sujet.,La recherche suggère que l'accouchement prématuré favorise la vaginose bactérienne.,b
OIC-187-16-A,Quel est le traitement recommandé pour une femme enceinte grippée?,Oseltamivir (Tamiflu) 75 mg : 2/j pendant 5 jours,Oseltamivir (Tamiflu) 75 mg : 1/j pendant 10 jours,Paracétamol et amoxicilline,Pas de traitement,a
OIC-187-16-A-,Quels sont les risques pour le fœtus et/ou le nouveau-né en cas d'allo-immunisation antiérythrocytaire ?,"Aucun risque, l'anémie fœtale est rare.",Une anémie fœtale due à une incompatibilité sanguine fœto-maternelle.,Un risque de mort fœtale en cas d'anasarque.,Seulement un risque pour le nouveau-né.,c
OIC-187-17-B,Quand sont les RAI prescrites aux femmes Rhésus D négatif (Rh-) ou précédemment transfusées ?,Au 1er trimestre de la grossesse,"Aux 6e, 8e ou 9e mois",Chez les femmes Rhésus D positif (Rh+),Chez les femmes enceintes d'un enfant avec un groupe sanguin différent du leur,b
OIC-187-17-B-,Quelle est la prévention médicamenteuse de l'allo-immunisation anti-D (Rh1) ?,L'injection d'immunoglobulines spécifiques (anti-D) (Rhophylac®) uniquement après l'accouchement.,La prise régulière de médicaments anti-Rh1 pendant la grossesse.,L'injection d'immunoglobulines spécifiques (anti-D) (Rhophylac®) avant toute injection d’immunoglobulines.,L’injection d’immunoglobulines spécifiques (anti-D) (Rhophylac®) en cas de situations à risque d’hémorragie fœto-maternelle.,d
OIC-187-18-A,Quelle est la conséquence de l'injection systématique d'immunoglobulines anti-D chez la mère à 28 SA ?,Aucune conséquence sur le nouveau-né RhD +,Un test de Coombs peut être positif chez le nouveau-né RhD +,Une exploration complémentaire est à prévoir en cas de symptomatologie associée,Un contact avec le néonatalogiste n'est pas utile,b
OIC-187-18-A-,Quel est l'objectif de déclarer les données sur la prise médicamenteuse dans un centre de pharmacovigilance ?,Évaluer le bénéfice maternel et du risque fœtal,Adapter le traitement lors d'une consultation préconceptionnelle,Permettre à l'Agence nationale de sécurité du médicament (ANSM) d'établir l'indication possible ou non au cours de la grossesse,Fournir des informations sur les études faites en préclinique chez l'animal,c
OIC-188-01-A,Quel est le type de médicament qui peut être à risque lors de la grossesse ?,Médicaments contre les infections,Médicaments contre les troubles du sommeil,Médicaments antiépileptiques,Médicaments immunosuppresseurs,c
OIC-188-01-A-,"Quel médicament est associé à un risque d'hépatotoxicité maternelle, donc discuter le carbimazole à compter du 2ème trimestre ?",Carbimazole,PTU (propylthio-uracile),Méthotrexate,Ribavirine,b
OIC-188-02-B,Quels sont les vaccins dont l'innocuité pendant la grossesse n'est pas prouvée?,"Choléra, typhoïde (sauf en cas de séjour dans une zone à risque)","Rougeole, oreillons, rubéole (ROR), varicelle, BCG, rotavirus","Vaccins inactivés : tétanos, diphtérie (valence réduite), hépatite A et B, méningocoque, pneumocoque",Tous les vaccins sont sans risques pendant la grossesse,a
OIC-188-02-B-,Quel est le produit toxique de la fumée de tabac qui provoque la dépendance?,La nicotine,Le monoxyde de carbone,L'arsenic,Le plomb,a
OIC-188-03-B,Quel est le risque de césarienne pour les patientes fumant plus de 20 cigarettes/j?,Augmenté quel que soit le nombre de cigarettes/j,Pas d'augmentation du risque,Le risque n'est pas encore établi,Le risque est doublé uniquement pour les patientes fumant plus de 20 cigarettes/j,d
OIC-188-03-B-,Quel type d'intervention médicale peut être prescrit en cas de dépendance pharmacologique ?,Conseil minimal de sevrage,Intervention brève,Thérapie cognitivo-comportementale,Prescription nicotinique,d
OIC-188-04-A,Quel est le terme utilisé pour désigner les troubles causés par l'alcoolisation fœtale lorsqu'il n'existe pas de retard de croissance ni de dysmorphie ?,Syndrome d'alcoolisation fœtale (SAF),Ensemble des troubles causés par l'alcoolisation fœtale (ETCAF),Retard mental,Troubles cognitifs,b
OIC-188-04-A-,Quelle est l'impact des consommations aiguës ('binge drinking') en début de grossesse sur la survenue de malformations fœtales ou de troubles cognitivo-comportementaux?,Il y a un impact démontré sur la survenue de malformations fœtales.,"Il n'y a pas d'impact démontré sur la survenue de malformations fœtales ou de troubles cognitivo-comportementaux, même si l'épisode se répète.",Il y a un impact démontré sur la survenue de troubles cognitivo-comportementaux mais pas de malformations fœtales.,"Il n'y a pas d'impact démontré d'un épisode isolé, mais il peut en être ainsi si l'épisode se répète.",d
OIC-188-05-A,Quel est un bon moyen pour dépister l'alcoolisation maternelle ?,Utiliser des autoquestionnaires validés tels que le T-ACE,Faire une analyse sanguine pour détecter les traces d'alcool,Effectuer un examen physique complet,Consulter un spécialiste en addictologie,a
OIC-188-05-A-,Quels sont les principaux effets de la cocaïne sur la grossesse ?,"Troubles de l'attention, difficulté d'apprentissage, troubles du sommeil","Fausses couches spontanées, prématurité, retard de croissance intra-utérin","Complications maternelles : hypertension artérielle, vasoconstriction intense","Syndrome d'imprégnation néonatal (hypertonie, réflexes vifs, hyperexcitabilité)",c
OIC-188-06-B,Quel est le groupe de femmes qui peut être particulièrement touché par les conduites addictives pendant la grossesse ?,Les femmes issues des milieux populaires,Les femmes appartenant à des milieux socioprofessionnels élevés,Les femmes âgées de plus de 35 ans,Les femmes ayant un faible niveau d'éducation,b
OIC-188-06-B-,Quel est l'avantage des traitements de substitution aux opiacés ?,Ils diminuent la morbidité maternelle et fœtale,Ils augmentent le risque de prématurité,Ils n'ont aucun effet sur la grossesse,Ils sont uniquement utilisés pour les femmes enceintes,a
OIC-188-07-B,Quels produits peuvent influencer la sévérité et la durée du syndrome de sevrage néonatal (SSNN) ?,Benzodiazépines uniquement,Opiacés uniquement,Benzodiazépines et autres produits,Aucun produit n'influence le SSNN,c
OIC-188-07-B-,Quels sont les gages indispensables à l'accompagnement des futures mamans et de leur nouveau-né?,Un environnement de professionnels bienveillants,Une seule prise en charge médicale,La nécessité d'un travail multidisciplinaire,Toutes les options précédentes,d
OIC-188-08-A,Quel est l'effet de l'irradiation fœtale sur le risque de leucémie ou de cancer ?,"Diminue le risque à 0,1 %","Augmente le risque à 0,5 %",Augmente le risque à 40 %,Augmente le risque de 40 % sans effet seuil réellement connu,d
OIC-188-08-A-,Quelle est la bonne conduite à tenir si l'utérus est dans le faisceau de rayonnement lors d'un examen radiologique ?,Réaliser l'examen sans prendre aucune mesure de protection.,Utiliser un tablier de plomb pour limiter la dose délivrée à l'utérus.,Demander l'avis d'un service compétent pour le calcul de la dose-gonades (IRSN) et réaliser l'examen si nécessaire.,Contrer l'examen du seul fait de la grossesse.,c
OIC-188-09-A,Quels sont les signes généraux d'une INBP ?,"Détresse respiratoire (signes de lutte), tachypnée (FR > 60/min), apnées","Fièvre (température ≥ 38,0°C) ou hypothermie (température < 36,0°C)","Tachycardie (> 160 bpm) ou bradycardie (< 80 bpm), signes de choc","Somnolence, irritabilité, hypotonie, convulsions",b
OIC-188-09-A-,Quels sont les principaux examens paracliniques utilisés pour diagnostiquer la détresse respiratoire ?,Radiographie thoracique et échocardiogramme,Demande d'un examen d'imagerie et analyse du liquide amniotique,Examen du nouveau-né à terme et score de Silverman,Découverte d'anomalies à l'auscultation cardiaque et pulmonaire,b
OIC-188-10-A,Quel est un argument en faveur d'une cause vasculaire pour le RCIU ?,L'association à une HTA ou à une pré-éclampsie,Un antécédent de RCIU vasculaire lors d'une grossesse précédente,Un oligoamnios (diminution du liquide amniotique),Tous les arguments mentionnés dans le texte,d
OIC-188-10-A-,Quel est le critère pour définir la prématurité ?,Naissance avant 32 semaines d'aménorrhée (SA),"Naissance survenue avant 37 semaines d'aménorrhée (SA) et, à partir de 22 SA, d'un enfant de poids au moins égal à 500 g",Naissance après 40 semaines d'aménorrhée (SA),Naissance avant 20 semaines d'aménorrhée (SA),b
OIC-188-11-B,Quel est l'objectif principal du score d'Apgar?,Évaluer la température du nouveau-né,Effectuer un examen cardiovasculaire,Évaluer l'adaptation à la vie extra-utérine,Inspecter les organes génitaux externes,c
OIC-188-11-B-,Quels sont les réflexes archaïques présents chez le nouveau-né à terme ?,"Succion, points cardinaux, agrippement, marche automatique","Réflexe de moro, allongement croisé, marche automatique","Tonus passif, tonus actif","Fonction cérébrale, fonction cardiaque",a
OIC-188-12-B,Quels sont les soins dépendants du contexte donnés au nouveau-né en salle de naissance ?,"clampage et section du cordon, prévention de l’hypothermie, peau à peau avec la mère, mise au sein","examen clinique, administration de vitamine K1, pose des bracelets d’identification, évaluation du score Apgar","manœuvres de réanimation, désinfection oculaire, recherche d’une atrésie des choanes, réalisation du test à la seringue",soins systématiques et manœuvres de réanimation,c
OIC-188-12-B-,Quel est le dépistage réalisé pour la mucoviscidose ?,Élévation du dosage sanguin de la trypsine immunoréactive (TIR),Électrophorèse de l’hémoglobine,Mesure de l’octanoyl-carnitine (C8),Élévation du dosage sanguin de la TSH,a
OIC-188-13-B,Quel est le dépistage systématique en maternité pour la surdité congénitale?,Otoémissions acoustiques provoquées (OEAP) et audiogramme.,Potentiels évoqués auditifs et contrôle ORL.,Examen clinique et radiographie de bassin.,Otoémissions acoustiques provoquées (OEAP) uniquement.,d
OIC-188-13-B-,Quels sont les contre-indications à l'allaitement maternel?,infection maternelle par le VIH,cardiopathie ou néphropathie sévère maternelle,galactosémie chez l'enfant,certains médicaments,abcd
OIC-188-14-A,Quels sont les principaux facteurs de risque de détresse respiratoire ?,"Prématurité, diabète préalable à la grossesse, diabète gestationnel, césarienne avant travail","Liquide amniotique méconial, anoxo-ischémie périnatale, antécédent d'accouchement prématuré et de fausse couche tardive","Terrain maternel : célibat, bas niveau socio-économique, tabagisme, consommation d'alcool, toxicomanie, stress, anxiété, dépression, station debout prolongée, suivi inconstant","Colonisation maternelle à SGB, antécédent d'infection néonatale à SGB, fièvre maternelle > 38.0°C en per-partum ou dans les 2 heures suivant l'accouchement",a
OIC-188-14-A-,"Quelle est la forme de fente labio-palatine qui atteint l'ouverture du seuil narinaire, la lèvre supérieure et l'arcade alvéolaire jusqu'au canal nasopalatin ?",Fente totale,Fente du palais secondaire (médiane),Fente du palais primaire (latéralisée),Fente du voile (luette bifide),c
OIC-188-15-B,Quel était le délai d'autorisation de l'IVG avant 2001 ?,14 semaines d'aménorrhée,12 semaines d'aménorrhée,16 SA d'aménorrhée,18 mois après la naissance de l'enfant,b
OIC-188-15-B-,Quel est le pourcentage de femmes ayant recours à une IVG qui avaient une contraception ?,50%,66%,75%,2/3,d
OIC-188-16-A,Depuis quand est stable le nombre d'IVG en France ?,Depuis 2010,Depuis 2006,Depuis 1995,Depuis 1980,b
OIC-188-16-A-,Quel est le taux de recours à l'IVG dans la tranche d'âge de 20-29 ans en France?,15 IVG pour 1000 femmes,"22,9 IVG pour 1000 femmes","27,9 IVG pour 1000 femmes","31,4 IVG pour 1000 femmes",c
OIC-188-17-A,Quel est le droit garanti aux femmes en France pour l'IVG?,Le droit à la gratuité de l'IVG,Le droit à l'anonymat,Le droit à une prise en charge en cabinet de ville uniquement,Le droit à un entretien psycho-social obligatoire uniquement pour les personnes mineures,b
OIC-188-17-A-,Qui peut être consulté pour la première consultation avant une IVG ?,Un gynécologue ou un médecin généraliste,"Une sage-femme, mais pas un médecin généraliste",Seul un gynécologue,Tous les professionnels de santé mentionnés,d
OIC-188-18-B,Quelle est la date limite pour effectuer une consultation de contrôle après l'IVG ?,7 jours,14 jours,21 jours,30 jours,c
OIC-188-18-B-,Quel est le schéma thérapeutique pour une IVG médicamenteuse avant 7 semaines d'aménorrhée ?,200 mg mifépristone et 400 microg misoprostol,200 mg mifépristone et 800 microg misoprostol,400 microg misoprostol per os 3 à 4 heures avant le geste,200 mg mifépristone per os 48 heures avant le geste,d
OIC-188-19-A,Quelles sont les contre-indications à la technique médicamenteuse ?,"Troubles de la coagulation, prise d'un traitement anticoagulant",Anémie profonde (Hb < 9–10 g/dL),DIU en place,"Patient isolée, ne comprenant pas les informations",d
OIC-188-19-A-,Quel est le risque d'infection génitale haute après une IVG instrumentale?,"0,3 %",1%,5%,1 % après une IVG médicamenteuse,b
OIC-188-20-A,Quelles sont les méthodes contraceptives utilisées après une IVG?,implant et DIU uniquement,"contraception oestroprogestative orale, anneau vaginal et implant",anneau vaginal et stérilisation tubaire définitive,DIU et contraception progestative,d
OIC-188-20-A-,Quelles méthodes contraceptives pourraient prévenir la répétition des IVG?,stérilisation,dispositifs intra-utérins et implant,pilule du lendemain,diaphragme,b
OIC-188-21-B,Quelle est la définition de la fécondabilité ?,La capacité à se reproduire,La probabilité de survenue d'une grossesse au cours d'un mois ou d'un cycle menstruel chez un couple n'utilisant pas de contraception,Le taux de fécondité,La capacité d'un couple à concevoir,b
OIC-188-21-B-,Quelle est la différence entre l'infertilité et la stérilité?,"L'infertilité est une difficulté à procréer, tandis que la stérilité est une impossibilité totale de concevoir.",La stérilité est une forme d'infertilité.,"L'infertilité est une maladie qui affecte les femmes, tandis que la stérilité affecte les hommes.","L'infertilité est une condition temporaire, tandis que la stérilité est permanente.",a
OIC-188-22-A,Quel est le taux de fécondité en France en 2019 ?,"1,5 enfant par femme","1,87 enfant par femme",2 enfants par femme,3 enfants par femme,b
OIC-188-22-A-,Quel est l'objectif de l'examen clinique dans un couple infertile ?,Diagnostiquer une maladie spécifique,Évaluer la fertilité du couple,"Rechercher des signes cliniques d'hyperandrogénie, hypo-oestrogénie et écoulement mamelonnaire",Réaliser un frottis de dépistage cervico-utérin,c
OIC-188-23-B,Quel est le but de l'enquête familiale dans le contexte d'une consultation pour infertilité masculine ?,Recherche d'antécédents familiaux de pathologies génétiques,Recherche d'hypofertilité chez les apparentés,Recherche de pathologies génétiques familiales et antécédents familiaux de pathologies génétiques,Aucun but n'est spécifique à l'enquête familiale dans ce contexte,c
OIC-188-23-B-,Quelle est la cause d'une infertilité masculine associée à une absence bilatérale ou unilatérale des canaux déférents ?,"Origine sécrétoire, pathologie testiculaire",Environnementale,Iatrogène,Absence bilatérale ou unilatérale des canaux déférents congénitale,d
OIC-190-01-A,Quel est le test post-coïtal (ou test de Hühner) dans le bilan de première intention?,Systématique et recommandé,"Non systématique, mais recommandé","Non systématique, ni recommandé",Requis pour tous les couples présentant des difficultés à procréer,c
OIC-190-01-A-,Quels sont les paramètres analysés dans un spermogramme?,"Volume de l'éjaculat, pH du sperme et concentration des spermatozoïdes","Viscosité de l'éjaculat, mobilité des spermatozoïdes et morphologie des cellules rondes","Vitalité des spermatozoïdes, agglutinats et leucocytes dans l'éjaculat","Concentration des spermatozoïdes, mobilité progressive et morphologie des spermatozoïdes",d
OIC-190-02-A,Quel est le pourcentage d'infertilité inexpliquée ou idiopathique ?,10%,20%,30%,40%,a
OIC-190-02-A-,Quel est le type d'obstruction qui peut causer une infertilité masculine ?,Obstruction en amont du testicule,Obstruction en aval du testicule,Obstruction dans les voies génito-urinaires,Obstruction dans la région hypothalamo-hypophysaire,b
OIC-190-03-A,Qui a accès à l’Assistance Médicale à la Procréation (AMP) selon la Loi de Bioéthique 2021 ?,Seulement les couples hétérosexuels mariés,Tout couple formé d'un homme et d'une femme ou de deux femmes ou toute femme non mariée,Les couples homosexuels seulement,Les célibataires uniquement,b
OIC-190-03-A-,"Depuis quand est-il possible d'avoir recours à une congélation de gamète pour préservation de la fertilité, en l'absence d'indication médicale ?",Depuis le début des années 2000.,Depuis la loi de Bioéthique de 2021.,Depuis les années 1990.,Depuis les années 1980.,b
OIC-190-04-A,"Quelle est la technique d'AMP qui consiste à mettre en contact des ovocytes récupérés avec des spermatozoïdes préparés, ou avec micro-injection intra-cytoplasmique d'un spermatozoïde ?",FIVc,ICSI,IIU,DPI,b
OIC-190-04-A-,Quelle est la technique de préservation de la fertilité masculine qui consiste à conserver les cellules souches germinales chez le garçon pré-pubère ?,Congélation ou conservation de spermatozoïdes éjaculés,Congélation ou conservation de tissu testiculaire,Congélation ou conservation d’ovocytes matures sans stimulation hormonale préalable,Congélation ou conservation d’embryons,b
OIC-190-05-A,Quel est le pourcentage approximatif de naissances après AMP en France en 2021 ?,3%,5%,7%,10%,c
OIC-190-05-A-,Quel est l'objectif principal du diagnostic pré-implantatoire dans le cadre de l'AMP ?,Éviter la transmission d'une maladie virale à l'autre membre du couple,Prévenir les pathologies génétiques graves transmissibles aux enfants,Accompagner les couples dans leur projet parental,Preserver la fertilité des femmes,b
OIC-190-06-B,Quelles sont les indications pour réaliser une Insémination Artificielle avec Spermatozoïdes (IIU) avec des spermatozoïdes congelés d’un tiers donneur ?,"Infertilité inexpliquée, infertilité cervicale et troubles sexuels balistiques",Spermatozoïdes conservés avant traitement gonadotoxique avec persistance de troubles sévères de la spermatogenèse au décours du traitement,Azoospermie obstructive ou non obstructive avec ou sans échec à l’extraction chirurgicale de spermatozoïdes testiculaires ou épididymaires,Couple de femmes ou femme non mariée,c
OIC-190-06-B-,Quelles sont les principales indications de l'ICSI ?,"L'infertilité tubaire, l'endométriose et les échecs d'IIU ou d'inductions simples de l'ovulation","Les anomalies spermatiques sévères, l'utilisation de spermatozoïdes extraits chirurgicalement ou à partir des urines",L'infertilité tubaire et les échecs d'IIU ou d'inductions simples de l'ovulation,Les anomalies spermatiques sévères et l'utilisation de spermatozoïdes extraits chirurgicalement ou à partir des urines,b
OIC-190-07-B,Quelles sont les principales indications de l'accueil d'embryon/double dons?,Non souhait de recours à l'AMP avec don de gamètes,Couple de femmes et femme non mariée avec infertilité sévère ou stérilité de la femme qui va porter l'enfant,Double infertilité légère,Risque de transmettre une maladie génétique à l'enfant,b
