id,question,option_a,option_b,option_c,option_d,correct_option
OIC-186-19-A-,Quels examens sont réalisés en cas d'anomalie leucocytes au cours de la grossesse?,"ECBU, NFS - CRP, hémocultures, sérologies, RCF et tocométrie, échographie obstétricale","ECBU, NFS - CRP, hémocultures, sérologies, RCF et tocométrie, analyse d'un examen cytobactériologique des urines","ECBU, NFS - CRP, hémocultures, analyse de la bandelette urinaire, RCF et tocométrie, échographie obstétricale","ECBU, NFS - CRP, hémocultures, analyse de la bandelette urinaire, analyse d'un examen cytobactériologique des urines, RCF et tocométrie, échographie obstétricale",c
OIC-187-01-A,"En cas de confirmation d'infection à Listeria monocytogenes, quelle est la dose d'amoxicilline à prescrire?",3 g/j par voie IV,6 g/j par voie IV,6 g/j par voie orale,6 g/j par voie intramusculaire,b
OIC-187-01-A-,Quel signe clinique est associé à la chorioamniotite chez une femme enceinte?,Hémorragie génitale,Fièvre maternelle,Douleur abdominale et des contractions utérines,Écoulement de liquide en cas de rupture des membranes fœtale,b
OIC-187-02-B,Quelle est la cause gynécologique de douleur abdominale aiguë chez une femme enceinte qui peut être accompagnée de fièvre?,Torsion de kyste,Nécrobiose aseptique de fibrome,Rupture hémorragique ou non de kyste,Endométrite,b
OIC-187-02-B-,Quel examen doit être effectué lorsque l'urgence extrême a été éliminée?,Détection des bruits du cœur fœtal,"Palpation abdominale, fosse lombaire",Toucher vaginal / speculum : modification cervicale / perte de liquide,Analyse de la bandelette urinaire,c
OIC-187-03-A,Quel examen paraclinique est recommandé pour une douleur abdominale aiguë chez une femme enceinte?,Urine de contraste,Scanner abdominal,Ultrasonographie abdominale,TAC du cerveau,c
OIC-187-03-A-,"Quel examen d'imagerie peut être effectué chez les femmes enceintes, mais il convient néanmoins d'éviter le premier trimestre de la grossesse et de limiter les injections de produit de contraste y compris en cas d'allaitement?",Échographie abdomino pelvienne,Scanner injecté,IRM,Radiographie du thorax,c
OIC-187-04-A,Quel est l'un des effets possibles de l'infection materno-fœtale (IMF)?,Embryopathies,Fausses couches,Infections post-natales qui peuvent être symptomatiques dès les 1ers jours,Mort ''in utero'' ou néonatale,c
OIC-187-04-A-,Quel virus est la première cause de surdité congénitale non génétique?,Cytomégalovirus,Hépatite B,Zika virus,Herpès simplex virus,c
OIC-187-05-A,Quel agent infectieux peut être transmis par passage anténatal transplacentaire et risque d'atteinte fœtale?,Streptocoque B,Cytomégalovirus,Hépatite B,Herpès simplex virus,c
OIC-187-05-A-,Quelle est la sévérité des lésions de la toxoplasmose au 3e trimestre de grossesse?,Lésions d'embryopathie et fœtopathie sévères,Fœtopathies ou formes infracliniques,Formes sérologiques pures (pas de répercussion fœtale),Formes graves avec manifestations neurologiques,c
OIC-187-06-A,Quel est le traitement anti-parasitaire initié dès le diagnostic de séroconversion posé en cas de séroconversion avérée en cours de grossesse?,Ibuprofène,Amoxicilline,Sulfadiazine et Pyrimethamine,Doxycycline,c
OIC-187-06-A-,Quelle est la prévention secondaire de la toxoplasmose?,"L'administration d'antiparasitaire en cas de séroconversion avérée et à la surveillance en CPDPN (amniocentèse, échographies +/- IRM fœtale)",Le dépistage sérologique mensuel (confère chapitre précédent),"Ne pas consommer la viande bien cuite, préférer les aliments congelés",Ne pas se laver les mains avant et après toute manipulation d'aliments,c
OIC-187-07-A,Quel est le diagnostic d'un enfant présentant une cataracte et une cardiopathie congénitale?,CRS,CRI,Syndrome polymalformatif,Rubéole congénitale évolutive,c
OIC-187-07-A-,Quel examen est obligatoire lors de la déclaration de grossesse en cas de sérologie initiale négative?,Sérologie à 20SA,Sérologie à 10SA,Sérologie à 5SA,Aucun examen obligatoire,a
OIC-187-08-B,Quel est le risque de transmission de la rougeole materno-fœtale?,Il est très courant,Il est possible en fin de grossesse,Il est exceptionnel vu la couverture vaccinale,Il est impossible,c
OIC-187-08-B-,Quelle conséquence néonatale est majorée si l'infection maternelle a lieu dans les 3 semaines qui précèdent la naissance?,Risque de décès (fréquent),Risque de rougeole périnatale (rougeole « congénitale ») survenant chez le nouveau-né dans les 10 premiers jours de vie,Risque de panencéphalite sclérosante subaiguë,Risque de naissance prématurée,a
OIC-187-09-A,Quel traitement est recommandé en cas d'éruption compatible avec une rougeole chez une femme enceinte?,Arrêter une mise en travail,Prescrire des antibiotiques de façon systématique,Mettre en place des mesures de prévention de la transmission,Confirmer biologiquement le diagnostic,c
OIC-187-09-A-,Quel est le taux de transmission global durant la grossesse en moyenne?,36 %,40 %,65 %,15 %,b
OIC-187-10-A,Quel est le risque de transmission de la varicelle en cours de grossesse?,"2–2,5 % pour les contaminations surtout avant 20 SA : brides amniotiques, atteintes cutanées suivant un dermatome, anomalies des extrémités, retard de croissance intra-utérin, hypotrophies musculaires, hypoplasie des membres, microphtalmie, cataracte, choriorétinite, microcéphalie, polymicrogyrie, hydrocéphalie, atrophie corticale",50 % si la primo-infection a eu lieu dans le mois précédent le travail,90 % en présence d'ADN viral (recherche par PCR),10 à 20 % si la recherche d'ADN viral est négative mais en absence d'anticorps anti-HBe,c
OIC-187-10-A-,Quel est le traitement recommandé en cas de récurrence d'herpès génital pendant la grossesse?,Prélèvement,Voie basse possible si RPM >4h,Valaciclovir 1g en 2 prises de 36 SA jusqu’à la naissance,Césarienne si infection dans les 6 semaines avant début de travail sauf RPM > 4h,c
OIC-187-11-B,Quel est l'effet principal de la transmission de l'hépatite B à un nouveau-né?,Il ne développe pas d'hépatite,Il développe une hépatite avec un risque de passage à la chronicité faible,Il développe une hépatite avec un risque de passage à la chronicité élevé,Il développe une hépatite sans risque de cirrhose ou de carcinome hépatocellulaire,c
OIC-187-11-B-,Quelle est la conséquence de l'allaitement maternel lorsque la sérovaccination néonatale est effectuée?,C'est contre-indiqué,Il est nécessaire de pratiquer une césarienne,Il n'est pas contre-indiqué,Il est nécessaire de faire rechercher l'infection dans l'entourage de la femme enceinte et proposer la vaccination à ceux qui sont négatifs,c
OIC-187-12-A,Quel est le but du dépistage systématique proposé en début de grossesse?,Pour que la mère puisse recevoir des traitements spécifiques,Pour que l'enfant puisse recevoir des traitements spécifiques,Pour que la mère puisse transmettre le VIH à l'enfant,Pour que l'enfant puisse transmettre le VIH à la mère,b
OIC-187-12-A-,Quelle mesure doit être prise après chaque dose de vaccin pour les femmes en âge de procréer?,Un test de grossesse est nécessaire,Une contraception efficace de 3 mois est recommandée,Un contrôle sérologique préalable est nécessaire,Aucune mesure particulière n'est nécessaire,b
OIC-187-13-B,Dans quel tissu le nouveau-né est-il le plus susceptible d'être infecté par Listeria monocytogenes?,Placenta,Cœur,Système nerveux central,Poumon,a
OIC-187-13-B-,Quelles règles d'hygiène doivent être respectées pour prévenir la listériose materno-fœtale?,Cuire soigneusement les aliments crus d'origine animale,Laver soigneusement les légumes crus et les herbes aromatiques,Nettoyer fréquemment le réfrigérateur et le désinfecter ensuite avec de l'eau javellisée,Réchauffer soigneusement les restes alimentaires et les plats cuisinés avant consommation immédiate,c
OIC-187-14-A,Comment le germe de la listériose est-il isolé chez le nouveau-né?,Par prélèvement du sang et du liquide céphalorachidien,Par prélèvement de la peau,Par prélèvement du liquide gastrique obtenu par aspiration,Par prélèvement de l'urine,c
OIC-187-14-A-,Comment se fait-il l'infection materno-fœtale liée au streptocoque B?,Par voie respiratoire,Par voie digestive,"Par voie vaginale, ascendante",Par voie cutanée,c
OIC-187-15-A,Quel est le régime de prise en cas de traitement par métronidazole pour la vaginose bactérienne à 'Gardnerella vaginalis'?,1 g/j pendant 3 jours,2 g en dose unique,2 g/j pendant 7 jours,1 g en dose unique,b
OIC-187-15-A-,Est-ce que le risque de la vaginose bactérienne au cours de la grossesse est actuellement remis en question?,Oui,Non,Peut-être,Pas encore,a
OIC-187-16-A,"En cas de contage avec un cas possible de grippe dans l'entourage d'une femme enceinte, quel traitement prophylactique peut être entrepris?",Vaccination antigrippale inactivée,Vaccination antigrippale vivante,Traitement prophylactique par Oseltamivir (Tamiflu®),Aucune des précédentes,c
OIC-187-16-A-,Quel antigène de groupe sanguin peut être concerné beaucoup plus rarement et avec un risque plus faible dans les allo-immunisations aux conséquences fœtales et néonatales?,Rh1,Rh4,c,E,d
OIC-187-17-B,Quel est l'objectif de l'identification de l'anticorps en cas de RAI positive?,Évaluer l'affinité et la quantité de l'anticorps,Déterminer le groupe rhésus phénotype,Identifier s'il s'agit d'un anticorps à risque de complications fœtales ou néonatales,Déterminer le poids de l'enfant,c
OIC-187-17-B-,Quel est le but de la prévention systématique à 28 SA?,Prévenir les hémorragies fœtomaternelles,Prévenir les infections fœtales,Prévenir l'allo-immunisation anti-D (Rh1),Prévenir les traumatismes abdominaux,c
OIC-187-18-A,Quel est le test qui peut être positif chez le nouveau-né RhD + en cas d'injection systématique d'immunoglobulines anti-D chez la mère à 28 SA?,Test de Rhésus,Test de Kleihauer,Test de Coombs,Test de Rhésus et de Coombs,c
OIC-187-18-A-,Quel service peut être assisté par le praticien pour adapter le traitement lors d'une consultation préconceptionnelle avec le traitement le mieux connu pour une grossesse?,Le Centre Pluridisciplinaire de Diagnostic Prénatal,Les services régionaux de pharmacovigilance,Le prescripteur du traitement (spécialiste d’organe),L'Agence nationale de sécurité du médicament (ANSM),c
OIC-188-01-A,Quel médicament est un immunosuppresseur?,Misoprostol,Mycophénolate,Méthotrexate,Carbimazole,b
OIC-188-01-A-,Quel médicament est associé à un risque de malformations du système nerveux central?,Misoprostol,Mycophénolate,Éfavirenz,Carbimazole,c
OIC-188-02-B,Quels vaccins sont en cours d'évaluation chez la femme enceinte?,Vaccins vivants atténués,Vaccins inactivés,Vaccins contre-indiqués théoriquement pendant la grossesse,Vaccins à ARNm (COVID-19),d
OIC-188-02-B-,Quel est l'enzyme qui est responsable de la dépendance au tabac?,Le cytochrome P450,La glutathione S-transférase,La nicotine,L'acide nicotinique,c
OIC-188-03-B,"Quel est le risque de mort inattendue du nourrisson pour un enfant accueilli dans un environnement non-fumeur, si la mère a fumé pendant la grossesse?",Le risque de mort inattendue du nourrisson est faible,Le risque de mort inattendue du nourrisson est important avec un risque relatif (RR) > 2,Le risque de mort inattendue du nourrisson est doublé,Le risque de mort inattendue du nourrisson est réduit,b
OIC-188-03-B-,Quel type d'intervention est donnée à la femme sur son degré de tabagisme par une mesure objective?,Consultation en addictologie,Prescription nicotinique,Information donnée à la femme sur son degré de tabagisme par une mesure objective (analyseur de CO),Entretien motivationnel,c
OIC-188-04-A,Quel terme est préféré pour désigner les troubles cognitifs et comportementaux d'intensité variable associés à l'alcoolisation fœtale dans les cas où l'alcoolisation est plus modérée?,Syndrome d'alcoolisation fœtale (SAF),Ensemble des troubles causés par l'alcoolisation fœtale (ETCAF),Consultation de suivi addictologie,Prévention des risques liés à l'alcool,b
OIC-188-04-A-,"Quel est l'effet d'une consommation aiguë d'alcool (''binge drinking'') en début de grossesse, si l'épisode reste isolé et ne se répète pas?",Il n'y a pas d'impact démontré d'un épisode de ''binge drinking'' (≥ 4 verres en une fois) sur la survenue de malformations fœtales ou de troubles cognitivo-comportementaux à ce moment de la grossesse.,Il y a un risque d'altération des scores comportementaux ainsi que de troubles affectifs et/ou anxieux.,Il y a un impact démontré d'un épisode de ''binge drinking'' (≥ 4 verres en une fois) sur la survenue de malformations fœtales ou de troubles cognitivo-comportementaux à ce moment de la grossesse.,Il n'y a pas d'impact démontré d'un épisode de ''binge drinking'' (≥ 4 verres en une fois) sur la survenue de troubles cognitivo-comportementaux à ce moment de la grossesse.,a
OIC-188-05-A,Quel est le score élevé pour l'autoquestionnaire T-ACE?,1 point ou plus,2 points ou moins,2 points ou plus,3 points ou plus,c
OIC-188-05-A-,Quel produit est associé aux complications maternelles telles que la vasoconstriction intense et les fausses couches spontanées?,Cannabis,Cocaïne,Héroïne,Alcool,b
OIC-188-06-B,Quel est le rôle des professionnels de la périnatalité dans le repérage des femmes dépendantes pendant la grossesse?,Ils les identifient comme toxicomanes et les renvoient aux dispositifs spécialisés,Ils ne prennent pas conscience de leur dépendance,Ils les aident à vivre leur grossesse dans la solitude et la culpabilité,Ils les laissent seules pour que les femmes prennent conscience de leur dépendance,c
OIC-188-06-B-,Quel traitement de substitution aux opiacés doit être remplacé par le Subutex® pendant la grossesse et l'allaitement?,Méthadone® sous forme sirop ou gélule,Buprénorphine® générique ou Subutex® sous la forme de comprimés à absorber par voie sublinguale,"Suboxone®, association de buprénorphine et de naloxone",Oxazépam (Séresta®),c
OIC-188-07-B,Quel est le traitement recommandé pour le syndrome de sevrage néonatal si le score de Finnegan dépasse 8 lors de 3 évaluations consécutives?,Instaurer un traitement par chlorhydrate ou sulfate de morphine,Organiser une consultation pédiatrique anténatale pour informer les parents,Traiter le syndrome de sevrage néonatal,Détecter et évaluer le syndrome de sevrage néonatal,a
OIC-188-07-B-,Quels sont les deux points essentiels rappelés dans la conclusion de ce chapitre?,"l'environnement : lien mère-enfant et parents-enfant, mode de vie familial, troubles psychiques maternels","une exposition ''in utero'' à l'alcool : malformations, retard mental, difficultés d'apprentissage, troubles des conduites sociales","d'éventuelles séquelles d'une prématurité, d'une souffrance fœtale ''in utero''","l'importance d'un environnement de professionnels bienveillants, la nécessité d'un travail multidisciplinaire",d
OIC-188-08-A,Quelle conséquence de l'irradiation sur le fœtus est la plus importante entre 18 et 27 SA?,Diminution du QI moins importante,Risque de 40 % d'arriération mentale profonde à partir de 1000 mGy,Risque d'augmentation de 40 % du risque de leucémie ou de cancer,Les autres organes sont mieux préservés,a
OIC-188-08-A-,Quel est le comportement à adopter lorsque la femme enceinte se tient occasionnellement à proximité d'un patient bénéficiant d'un examen radiologique?,Il faut rassurer une femme enceinte exposée dans ces conditions par inadvertance.,"Une femme enceinte peut occasionnellement se tenir à côté d'un patient bénéficiant d'un examen radiologique en portant, par précaution, un tablier de plomb.","Dans ces circonstances, l'utérus n'étant pas dans le faisceau de rayonnement, l'irradiation est négligeable.","Il faut éviter d'exposer une femme enceinte au risque de radiations ionisantes, par principe.",a
OIC-188-09-A,Quel est le signe général le plus fréquemment associé aux symptômes d'une INBP?,"Fièvre (température < 38,0°C)",Détresse respiratoire (signes de lutte),"Hypothermie (température < 36,0°C)",Tachycardie (< 160 bpm),c
OIC-188-09-A-,Quel est un des signes de gravité de détresse respiratoire chez un nouveau-né?,absence de pauses respiratoires,absence de troubles hémodynamiques associés,pauses respiratoires,absence de score de Silverman,c
OIC-188-10-A,Quel facteur de risque du RCIU est associé à une pré-éclampsie?,âge maternel < 20 ans,malnutrition/dénutrition,HTA,situation sociale précaire et isolement,c
OIC-188-10-A-,Quel est un facteur de risque de prématurité lié à l'environnement utérin?,Infection amnio-choriale,Malformations utérines,Grossesses multiples,Hydramnios,c
OIC-188-11-B,Quel est l'organe que l'on recherche lors de l'examen de la cavité buccale?,Fente vélopalatine,Frein de langue long,Dents,Glandes salivaires,a
OIC-188-11-B-,Quel est l'âge à partir duquel les automatismes primaires (ou réflexes archaïques) disparaissent chez le nouveau-né?,entre 0 et 2 mois,entre 2 et 4 mois,entre 4 et 6 mois,entre 6 et 8 mois,b
OIC-188-12-B,Quel soin est dépendant du contexte pour un nouveau-né en salle de naissance?,Prise en charge d’un allaitement maternel normal et difficile,Manœuvres de réanimation en cas de mauvaise adaptation à la vie extra-utérine,Réalisation du test à la seringue pour éliminer une atrésie de l’œsphage,Désinfection oculaire par collyre antibiotique en cas d’antécédent ou de facteur de risque d’infection sexuellement transmissible chez les parents,b
OIC-188-12-B-,Quelle maladie est dépistée par une élévation du dosage sanguin de la 17-OH-progestérone?,Phénylcétonurie,Hypothyroïdie congénitale,Hyperplasie congénitale des surrénales,Mucoviscidose,c
OIC-188-13-B,Quel est le facteur de risque de surdité congénitale le plus commun?,Antécédents familiaux,Naisseance avant 32 SA et/ou poids de naissance <1800g,Asphyxie périnatale,Hyperbilirubinémie >350 µmol/L,c
OIC-188-13-B-,"Selon l'OMS, combien de temps doit-on recommander un allaitement maternel exclusif?",3 mois,6 mois,1 an,2 ans,b
OIC-188-14-A,Quel est le principal facteur de risque de retard de croissance intra-utérin lié à la malnutrition?,Malnutrition/Dénutrition,Malformation utérine,Hypertension artérielle chronique,Hypertension durant la grossesse,a
OIC-188-14-A-,Quelle forme de fente labio-palatine combine les deux formes précédentes?,Fente du palais secondaire (médiane),Fente du palais primaire (latéralisée),Fente totale,Fente du voile (luette bifide),c
OIC-188-15-B,Depuis quand l'IVG est-elle autorisée jusqu'à 16 semaines d'aménorrhée en France?,2001,2012,2022,2027,c
OIC-188-15-B-,Quel pourcentage des femmes ayant recours à une IVG avaient une contraception?,1/3,2/3,1/2,3/4,b
OIC-188-16-A,Quel est le pourcentage de femmes concernées par au moins une IVG au cours de leur vie?,1 sur 3,1 sur 4,1 sur 5,1 sur 6,c
OIC-188-16-A-,Le nombre d'IVG chez les personnes mineures a-t-il augmenté depuis 2005?,Oui,Non,Il est difficile de dire,Il est impossible de dire,b
OIC-188-17-A,Est-ce que l'anonymat est garanti pour toutes les femmes lors de l'IVG en France?,Non,"Oui, mais seulement pour les femmes ayant une prise en charge en France","Oui, quel que soit le lieu de réalisation de l'IVG","Non, sauf pour les personnes mineures",c
OIC-188-17-A-,"Pour la première consultation des femmes ayant recours aux IVG, qui peuvent consulter un gynécologue, un médecin généraliste ou une sage-femme?",Seulement ceux qui sont attachés à un centre réalisant les IVG,Seulement des gynécologues,Tous les médecins de santé,Seulement des médecins généralistes,c
OIC-188-18-B,Quel entretien est obligatoirement proposé à toutes les patientes lors de l'interruption volontaire de grossesse?,Un entretien psycho-social pour les personnes majeures,Un entretien psycho-social pour les personnes mineures,Un entretien psycho-social pour les personnes majeures et mineures,Aucun entretien psycho-social,b
OIC-188-18-B-,Quel est le schéma thérapeutique pour l'IVG médicamenteuse avant 7 SA?,Prise de 200 mg de mifépristone per os 48 heures avant le geste,Prise de 400 microg de misoprostol per os 3 à 4 heures avant le geste,Prise de 200 ou 600 mg de mifépristone 400 microg de misoprostol,Prise de 200 mg de mifépristone et 800 microg de misoprostol,c
OIC-188-19-A,Quelle contre-indication est-elle liée à l'asthme sévère non contrôlé par le traitement lors de la technique médicamenteuse de l'interruption volontaire de grossesse?,insuffisance surrénale chronique,asthme / bronchite spasmodique,hypersensibilité à la substance active,malnutrition,c
OIC-188-19-A-,Quel est le risque d'échec complet en cas d'IVG instrumentale?,1 à 5 ‰,10 à 15 ‰,100 à 150 ‰,1000 à 1500 ‰,a
OIC-188-20-A,Quand peut-on commencer à utiliser l'implant après une IVG?,Le jour de l'IVG instrumentale et dès la prise de mifépristone,Dans les 5 jours qui suivent l'IVG instrumentale et dans la semaine qui suit la prise de mifépristone,Le jour de la prise du misoprostol et le jour de l'IVG instrumentale,Au décours immédiat de l'IVG instrumentale et le jour de la consultation de contrôle après IVG médicamenteuse,a
OIC-188-20-A-,Quels moyens contraceptifs réversibles à longue durée d'action pourraient mieux prévenir la répétition des IVG?,"pilule orale, injection, contraception intravaginale","dispositifs intra-utérins, implant, pilule orale","dispositifs intra-utérins, injection, pilule orale","implant, injection, contraception intravaginale",b
OIC-188-21-B,Qu'est-ce que la fécondabilité?,La capacité d'un couple à concevoir,La probabilité de survenue d'une grossesse au cours d'un mois ou d'un cycle menstruel chez un couple n'utilisant pas de contraception,Le délai nécessaire pour concevoir,Le taux de fécondité,b
OIC-188-21-B-,Qu'est-ce qui correspond à la stérilité?,Une difficulté à procréer qui est définie par l'Organisation Mondiale de la Santé (OMS) comme l'incapacité à obtenir une grossesse clinique après 12 mois ou plus de rapports sexuels non protégés.,"Une impossibilité totale de concevoir spontanément une grossesse (obstruction tubaire bilatérale, insuffisance ovarienne prématurée, anéjaculation, azoospermie…).",Une difficulté à procréer qui est définie par l'Organisation Mondiale de la Santé (OMS) comme l'incapacité à obtenir une grossesse clinique après 6 mois ou plus de rapports sexuels non protégés.,Une difficulté à procréer qui est définie par l'Organisation Mondiale de la Santé (OMS) comme l'incapacité à obtenir une grossesse clinique après 18 mois ou plus de rapports sexuels non protégés.,b
OIC-188-22-A,Quel est le principal facteur prédictif de fertilité chez la femme?,L'âge,Le poids,La consommation de tabac,La consommation de cannabis,a
OIC-188-22-A-,Quel est l'élément de l'examen clinique chez la femme qui concerne la recherche de signes cliniques d'hyperandrogénie?,Evaluation du morphotype,Recherche de signes cliniques d'hypo-oestrogénie,Recherche de signes cliniques d'hyperandrogénie,"Recherche d’un écoulement mamelonnaire, galactorrhée",c
OIC-188-23-B,Quel type de chirurgie antérieure peut avoir un impact sur la fertilité des hommes?,Chirurgie cardiaque,Chirurgie inguinale,Chirurgie orthopédique,Chirurgie de la voie respiratoire,b
OIC-188-23-B-,Quelle présentation clinique est associée à un hypogonadisme hypogonadotropique chez l'homme?,"Hypotrophie testiculaire bilatérale, Troubles de la libido, Dysfonction érectile (perte des érections matinales ++), Aménorrhée primaire ou secondaire","Diminution de la pilosité, Troubles de la libido, Dysfonction érectile (perte des érections matinales ++), Dysfonction érectile (perte des érections matinales ++)","Impubérisme éventuel dans les formes congénitales non traitées, Hypotrophie testiculaire sévère (constante), Gynécomastie (inconstant)","Environnementale : Exposition à la chaleur, des toxiques, Antécédent de chimiothérapie, radiothérapie",c
OIC-190-01-A,Quel est l'examen qui n'est pas systématique ni recommandé pour le bilan de première intention d'une infertilité féminine et/ou masculine?,Hystérosalpingographie J5-J9,"TSH (objectif < 2,5mUI/L en préconceptionnel)",Test post-coïtal (ou test de Hühner),Spermogramme avec spermocytogramme,c
OIC-190-01-A-,Quel est le critère de référence pour la mobilité des spermatozoïdes selon les recommandations de l’OMS?,totale (PR+NP) ≥ 42%,totale (PR+NP) ≥ 30%,totale (PR+NP) ≥ 50%,totale (PR+NP) ≥ 60%,c
OIC-190-02-A,Quelle est la cause d'infertilité féminine la moins fréquente?,Troubles du cycle menstruel,Etiologie tubo-péritonéale,Endométriose,Pathologie utérine ou cervicale,d
OIC-190-02-A-,Quelle est la cause la plus courante d'obstruction en aval du testicule?,Séquelles d’infection génito-urinaire,Séquelles chirurgicales,Absence bilatérale des canaux déférents,Tumeur sur les voies séminales,c
OIC-190-03-A,Quel type de couple peut accéder à l'AMP depuis la révision de la Loi de Bioéthique 2021?,Un couple formé d'un homme et d'une femme seulement,Un couple formé de deux femmes seulement,Tout couple formé d'un homme et d'une femme ou de deux femmes ou toute femme non mariée,Tout couple formé d'un homme et d'une femme ou de deux hommes seulement,c
OIC-190-03-A-,Quelle est la possibilité la plus récente en France pour la congélation de gamète en l'absence d'indication médicale?,"Les pratiques cliniques et biologiques qui permettent à toute personne dont la prise en charge médicale est susceptible d'altérer la fertilité de bénéficier du recueil et de la conservation de ses gamètes ou de ses tissus germinaux en vue de la réalisation ultérieure, à son bénéfice, d'une assistance médicale à la procréation, mais uniquement en présence d'une indication médicale","Les pratiques cliniques et biologiques qui permettent à toute personne dont la prise en charge médicale est susceptible d'altérer la fertilité de bénéficier du recueil et de la conservation de ses gamètes ou de ses tissus germinaux en vue de la préservation et de la restauration de sa fertilité, mais uniquement en présence d'une indication médicale","Les pratiques cliniques et biologiques qui permettent à toute personne dont la prise en charge médicale est susceptible d'altérer la fertilité de bénéficier du recueil et de la conservation de ses gamètes ou de ses tissus germinaux en vue de la réalisation ultérieure, à son bénéfice, d'une assistance médicale à la procréation, en l'absence d'une indication médicale","Les pratiques cliniques et biologiques qui permettent à toute personne dont la prise en charge médicale est susceptible d'altérer la fertilité de bénéficier du recueil et de la conservation de ses gamètes ou de ses tissus germinaux en vue de la préservation et de la restauration de sa fertilité, en l'absence d'une indication médicale",c
OIC-190-04-A,Quelle technique d'AMP nécessite la stimulation ovarienne sous surveillance par administration de fortes doses de gonadotrophines exogènes (FSH seule ou FSH + LH par injection en sous-cutanée) et un blocage de l’axe hypothalamo-hypophysaire?,Insémination Intra-Utérine (IIU),Fécondation In Vitro classique (FIVc),Diagnostic Pré-Implantatoire (DPI),Microinjection Intra-Cytoplasmique d'un spermatozoïde (ICSI),b
OIC-190-04-A-,Quelle technique de préservation de la fertilité masculine est possible chez le garçon pré-pubère?,Congélation ou conservation de cortex ovarien,Congélation ou conservation d’ovocytes matures ou d’embryons,Congélation et conservation d’ovocytes matures sans stimulation hormonale préalable,Congélation ou conservation de spermatozoïdes éjaculés,d
OIC-190-05-A,Combien de naissances en France en 2021 sont dues à l'assistance médicale à la procréation (AMP)?,10.000,20.000,28.000,30.000,c
OIC-190-05-A-,Quelle est une des principales indications de recours à l'AMP pour les hommes?,Transmission d'une pathologie génétique d'une particulière gravité,Préservation de la fertilité pour des raisons médicales,Préservation de la fertilité pour des raisons non médicales,Risque de transmission d'une maladie virale à l'autre membre du couple,b
OIC-190-06-B,Quelle est une indication pour l'utilisation de spermatozoïdes congelés d'un donneur (IAD) pour une IAC?,Infertilité inexpliquée,Spermatozoïdes conservés avant traitement gonadotoxique avec persistance de troubles sévères de la spermatogenèse au décours du traitement,Azoospermie obstructive ou non obstructive avec ou sans échec à l’extraction chirurgicale de spermatozoïdes testiculaires ou épididymaires,Contexte à risque viral chez l’homme,c
OIC-190-06-B-,Quelle est une indication de l’ICSI?,Les anomalies spermatiques sévères,L'utilisation de spermatozoïdes extraits chirurgicalement (épididymaires ou testiculaires) ou à partir des urines,Un échec de FIV-c,L’endométriose,c
OIC-190-07-B,Pourquoi les double dons d'embryons peuvent-ils être proposés?,Couple de femmes et femme non mariée avec infertilité sévère ou stérilité de la femme qui va porter l'enfant,Risque de transmettre une maladie génétique d’une particulière gravité à l’enfant à venir,Double infertilité sévère ou double stérilité pour des couples infertiles,Non souhait de recours à l'AMP avec don de gamètes,c
OIC-190-07-B-,Quels sont les principaux traitements gonadotoxiques pouvant altérer le stock des cellules souches spermatogoniales chez l'homme?,Chimiothérapie pour le traitement de pathologies hématologiques non malignes,Radiothérapie pour le traitement de pathologies systémiques,Chirurgie des testicules,Chirurgie des voies excrétrices spermatiques y compris la vasectomie,c
OIC-191-01-A,Quel est le test de sécurité sanitaire qui n'est pas nécessaire chez les personnes vaccinées contre l'hépatite B?,Sérologie VHB,Sérologie VHC,Sérologie VIH,Contrôle sérologique de l'immunité,d
OIC-191-01-A-,Quel est le nombre maximal d'enfants qui peuvent naître à partir d'un même donneur ou d'une même donneuse?,5,10,15,20,b
OIC-191-02-B,Quel est le risque d'accident thromboembolique veineux gravidique le plus important lorsqu’une grossesse survient au décours d'une FIV-c ou ICSI?,Risques de fausse couche spontanée,Le suivi de la grossesse est identique au suivi d'une grossesse naturelle,Risque d’accident thromboembolique veineux gravidique est un peu plus important,Des grossesses multiples sont un peu plus fréquentes,c
OIC-191-02-B-,Quel est l'objet du diagnostic prénatal?,"Le diagnostic prénatal est une partie de la médecine fœtale. Il correspond aux examens proposés chez une femme enceinte afin de faire un diagnostic d'une maladie (infectieuse, hématologique, génétique…) chez le fœtus.","Le diagnostic prénatal est une partie de la médecine fœtale. Il correspond aux examens proposés chez une femme enceinte afin de faire un diagnostic d'une maladie (infectieuse, hématologique, génétique…) chez le père.","Le diagnostic prénatal est une partie de la médecine fœtale. Il correspond aux examens proposés chez une femme enceinte afin de faire un diagnostic d'une maladie (infectieuse, hématologique, génétique…) chez le médecin.","Le diagnostic prénatal est une partie de la médecine fœtale. Il correspond aux examens proposés chez une femme enceinte afin de faire un diagnostic d'une maladie (infectieuse, hématologique, génétique…) chez le bébé.",a
OIC-191-03-A,Quel est le rôle des associations de parents dans le cas d'un enfant porteur de maladie génétique?,Prédire la trajectoire évolutive de l'enfant,Asséner une liste de complications possibles et d'incapacités,Fournir un soutien médical et psychologique aux parents et à la fratrie,Demander de confier l'enfant à l'adoption,c
OIC-191-03-A-,Quel principe éthique est conservé dans le dépistage de la trisomie 21 en France?,Le respect de l’autonomie,Le respect de la dignité humaine,La non-malveillance,La justice,a
