id,question,option_a,option_b,option_c,option_d,correct_option
OIC-162-05-A,Quel est le mécanisme physiopathologique principal d’un malaise?,hypoperfusion cérébrale (syncope/lipothymie),dysfonctionnement de l’activité cérébrale (crise épilpesie),dysfonctionnement de l’activité cérébrale (crise épilpesie),hypoperfusion cérébrale (syncope/lipothymie),a
OIC-162-05-A-,Quel est le critère diagnostique majeur pour distinguer une syncope de crise d'épilepsie généralisée?,La durée de la perte de connaissance,La présence de convulsions,L'absence de prodromes,La durée de la perte de connaissance,a
OIC-162-06-A,Quelle est la circonstance déclenchant la syncopation en cas de perte de connaissance?,Survenue à l'effort ou en position allongée,Survenue en position allongée,Survenue à l'effort,Survenue en position allongée et en position debout,a
OIC-162-06-A-,Quelle est la condition correcte pour le diagnostic d'hypotension artérielle orthostatique?,Baisse > 20 mmHg de la pression artérielle systolique (PAS) dans les 1 à 3 min suivant le passage à l'orthostatisme,Baisse > 10 mmHg de la pression artérielle diastolique (PAD) dans les 1 à 3 min suivant le passage à l'orthostatisme,Pression artérielle systolique (PAS) ≤ 90 mmHg reproduisant les symptômes spontanés dans les 1 à 3 min suivant le passage à l'orthostatisme,Toutes les affirmations ci-dessus,a
OIC-162-07-A,Quelle caractéristique distingue un événement non épileptique (pseudo-crise) d'un événement épileptique?,Il est rythmique et présente des signes focaux,Il n'est pas rythmique et présente des signes focaux,Il est rythmique et n'présente pas de signes focaux,Il est non rythmique et n'présente pas de signes focaux,c
OIC-162-07-A-,Quelle est la cause principale des syncopes/lipothymies?,Réflexe,Hypotension,Cardiaque,Détresse respiratoire,a
OIC-162-08-A,Quelle est la cause neurologique du malaise sans perte de connaissance?,Hypoglycémie,Méningite,Arrêt de traitement,Lésion intra-cérébrale focale,a
OIC-162-08-A-,Quel est un exemple de malaise sans perte de connaissance?,Chute,Catalepsie,Drop attack,Pseudo syncope psychogène,a
OIC-162-09-B,Quelle condition nécessite une hospitalisation avec surveillance continue du rythme cardiaque?,Un malaise causé par des infections,Un malaise causé par des troubles neurologiques,Un malaise causé par des causes cardiaques,Un malaise causé par des troubles métaboliques,c
OIC-162-09-B-,Quelle anomalie ECG a valeur diagnostique immédiate en cas de syncope?,Sinus tachycardie,Fibrillation atriale,Tachycardie ventriculaire,Ischémie myocardique,c
OIC-162-10-A,Quelle est l'indication principale d'un électroencéphalogramme (EEG) en cas de malaise ou de perte de connaissance présumée d'origine épileptique?,Étude de la fonction cérébrale en cas de traumatisme crânien,Évaluation de la pression artérielle en cas de crise cardiaque,Étude de l'activité électrique du cerveau en cas de malaise ou de perte de connaissance présumée d'origine épileptique,Évaluation du fonctionnement du système nerveux central en cas de dépression,c
OIC-162-10-A-,Quel examen est utilisé comme examen de seconde intention dans les syncopes et lipothymies?,Test d'inclinaison,Étude électrophysiologique endocavitaire,Ionogramme sanguin et créatininémie,Monitoring ECG implantable,d
OIC-162-11-B,Quel élément clinique justifie un avis cardiologique dans les moins de 24 h?,Perte de connaissance au cours d’un effort physique,Dyspnée récente ou inexpliquée,Insuffisance cardiaque,Histoire familiale de mort subite cardiaque,a
OIC-162-11-B-,Quel geste d’urgence est correct lors d’une crise convulsive généralisée?,Utiliser un AED,Aider le patient à se mettre sur le dos,Éviter de toucher le patient,Faire un test de respiration,a
OIC-162-12-A,Quelle position doit être adoptée pour une personne inconsciente en secours?,Lit horizontal,Position latérale de sécurité,Allongée sur le dos,Position fessier,b
OIC-162-12-A-,Quelle est la recommandation principale pour le suivi d'un patient vu pour malaise ou syncope de cause rythmique?,Évaluer la pression artérielle,Effectuer un examen physique complet,Prélever un échantillon de sang,Utiliser un échocardiogramme continu,d
OIC-162-13-B,Quelle condition est considérée comme bénigne dans le cadre du suivi d'un patient vu pour malaise ou lipothymie réflexe?,Lipothymie réflexe,Syncope,Médecine de l'urgence,Crise comitiale,b
OIC-162-13-B-,Quelle médicament est généralement évité chez les patients souffrant de malaise orthostatique en raison de son effet sur la pression artérielle?,Antihypertenseurs,Antidépresseurs,Anticoagulants,Antagonistes des récepteurs de l'adrénaline,b
OIC-162-14-B,Quelle est l'indication principale des benzodiazépines en prise en charge des crises convulsives?,Gestion des crises convulsives aiguës,Contrôle de l'épilepsie chronique,Traitement de l'anxiété,Prévention des crises convulsives,a
OIC-162-14-B-,Quel est le principe principal de la prise en charge de la crise comitiale?,Les traitements de longue durée sont associés aux traitements de courte durée,Les traitements de courte durée sont associés aux traitements de longue durée,Les traitements sont administrés en même temps,Les traitements sont administrés séparément,a
OIC-162-15-A,Quelle est la définition de la rétention aiguë d'urine?,Impossibilité totale et soudante d'uriner malgré un besoin impérieux ou douloureux,Obstruction mécanique,Anomalie de contraction détrusorienne ou sphinctérienne,Tumeurs pelviennes,a
OIC-162-15-A-,Quelle est la caractéristique de la miction normale?,Un col vésical s’ouvrant volontairement,Un urètre sans rétrécissement,Une vessie se contractant grâce au muscle détrusor,Un système nerveux permettant une contraction détrusorienne et une relaxation sphinctérienne simultanées,c
OIC-162-16-B,Quelle est la cause la plus fréquente de rétention aiguë d'urine chez les hommes?,Lithiase urinaire,Hypertrophie bénigne de la prostate,Tumeurs vésicales,Constipation chez l'enfant et l'adulte,b
OIC-162-16-B-,Quel est le diagnostic principal lors de la rétention aiguë d’urine?,Incontinence urinaire,Dysurie,Rétention aiguë d’urine,Hématurie,c
OIC-162-17-B,Quel est le facteur qui peut expliquer une rétention aiguë d’urine non douloureuse chez un patient diabétique?,L’hyper-réflexie autonome,L’anesthésie 136,La neuropathie végétative,Le syndrome confusionnel 132,b
OIC-162-17-B-,Quel est un signe clinique distinctif de l'anurie par rapport à la rétention aiguë d'urine?,La présence d'une douleur abdominale,L'absence de sensation d'envie d'uriner,La présence d'un globe vésical plein,L'existence d'une urinoire enflée,b
OIC-162-18-A,Quand est-il nécessaire d'effectuer un examen complémentaire en urgence?,Dans tous les cas,Aucun examen n'est requis,Seulement en cas de doute diagnostique,En cas de suspicion de rétention aiguë,b
OIC-162-18-A-,...,...,...,...,...,a
OIC-162-19-A,Quel est l'élément de gravité en cas de rétention aiguë d'urine?,Fièvre,Hématurie 260,Insuffisance rénale aigue 258,Claquage de vessie,a
OIC-162-19-A-,Quel est un avantage principal du cathétérisme sus-pubien?,Simple,Pas d’épreuve de clampage possible,Drainage non déclive,Risque de fausses routes urétrales,a
OIC-162-20-A,Quelle est l'action immédiate en urgence pour la rétention aiguë d'urine?,Drainage vésical en urgence par sonde vésicale ou cathéter sus pubien,Évaluer le volume endovésical au sondage,Prévenir l’hémorragie à vacuo (clampage tous les 500ml),Surveiller et traiter le syndrome de levée d’obstacle : surveillance horaire de la diurèse et une compensation hydrique par voie intraveineuse,a
OIC-162-20-A-,Quelle est la définition de l'agitation?,Un état de restlessness et d'hyperactivité,Une hyperactivité physique et psychique stéréotypée,Une agitation stéréotypée et productive,Une cause non psychiatrique systématiquement recherchée,a
OIC-162-21-B,Quelle est la définition des idées délirantes?,Perception sensorielle sans présence d’objet détectable,"Altérations du contenu de la pensée entraînant une perte de contact avec la réalité, non partagée par le groupe socio-culturel",Sensations physiologiques associées à l’émotion,Définitions de la pensée partagée par le groupe social,b
OIC-162-21-B-,Quels sont les symptômes psychotiques positifs associés au délire aigu?,Idées délirantes et hallucinations,Désorganisation psychotique et symptômes négatifs,Symptômes dépressifs et maniaques,Symptômes négatifs et hallucinations,a
OIC-162-22-A,Quelle est la cause la plus fréquente d'agitation chez les personnes âgées?,BZD,Anticholinergiques,Métabolisme,Pathologie neurologique,a
OIC-162-22-A-,Quelle est la démarche diagnostique principale pour les syndromes délirants aigus selon l’âge?,Elle doit être différente selon l’âge de la personne,"Elle doit être identique pour tous les patients, qu’ils aient ou non un antécédent psychiatrique",Elle doit être adaptée aux symptômes thymiques présents,Elle doit être éliminée avant de considérer une cause psychiatrique,b
OIC-162-23-A,Quel est un signe de gravité associé à l'agitation?,Température constante,Confusion transitoire,Déshydratation sévère,Tachycardie normale,c
OIC-162-23-A-,Quelle est la caractéristique des idées délirantes dans le trouble délirant persistant?,Elles sont systématisées avec une logique apparente au délire,"Elles sont non systématisées, floues, sans logique",Elles sont systématisées avec une logique apparente au délire,"Elles sont non systématisées, claires et logiques",a
OIC-162-24-B,Quels types d’hallucinations sont mentionnés dans le texte?,"Visuelles, auditives, gustatives, olfactives","Visuelles, auditives, gustatives, tactiles","Visuelles, auditives, gustatives, cénesthésiques","Visuelles, auditives, gustatives, kinesthésiques",a
OIC-162-24-B-,Quel signe clinique est un élément orientant vers une cause non psychiatrique dans un état d'agitation aigu?,Syndrome confusionnel,Signes physiques de déshydratation,Signes physiques infectieux,"Globe urinaire, fécalome",b
OIC-162-25-B,Quels examens sont généralement réalisés lors d'une agitation en première ligne?,"Bilan biologique minimal (glycémie, ionogramme, calcémie, NFS, CRP, bilan de coagulation)",ECG et toxicologie urinaires,Imagerie cérébrale et ponction lombaire,TSH US et radiographie pulmonaire,a
OIC-162-25-B-,Quand doit être réalisée une hospitalisation en psychiatrie pour un épisode délirant aigu?,S'il existe un épisode aigu d'un trouble psychiatrique sous-jacent,S'il y a une menace de suicide ou de danger pour autrui,S'il n'y a pas de diagnostic psychiatrique connu,S'il le patient est en bonne santé mentale,a
OIC-162-26-B,Quelle est l'indication principale pour l'hospitalisation libre sans consentement selon l'âge?,Pour les personnes âgées de 18 ans et plus,Pour les personnes âgées de 16 ans et plus,Pour les personnes âgées de 12 ans et plus,Pour les personnes âgées de 14 ans et plus,a
OIC-162-26-B-,Quelle est la définition du suicide?,Un acte délibéré qui met fin à sa propre vie,Un acte de mort,Un acte de vie,Un acte de vie symbolique,a
OIC-162-27-A,Quel est le taux de mortalité par suicide pour une personne ayant tenté de se suicider?,10 %,5 %,20 %,15 %,a
OIC-162-27-A-,Quelle est la définition d'une crise suicidaire selon le contenu éducatif?,"Une crise suicidaire est une crise psychique en lien avec une vulnérabilité préalable et avec survenue d'idées suicidaires, pouvant aboutir à l'acte suicidaire.",Une crise suicidaire est un état de détresse émotionnelle sans idées suicidaires.,Une crise suicidaire est un phénomène réversible et temporaire sans lien avec une vulnérabilité préalable.,Une crise suicidaire est un événement imprévisible sans préparation par l'individu.,a
OIC-162-28-A,Quel est le signe clinique spécifique des crises suicidales chez l'enfant selon l'âge?,"Les manifestations externalisées (irritabilité, agitation inhabituelle)",Les signes fonctionnels et une baisse des résultats scolaires,Les régressions développementales (par exemple énurésie secondaire),Les crises de colère et les troubles du neurodéveloppement,b
OIC-162-28-A-,Quels sont les facteurs de risque principaux pour l'identification du suicide?,"Pathologie psychiatrique, antécédents familiaux de suicide et isolement social","Antécédents personnels de TS, dépendance et situation socio-économique","Facteurs individuels, familiaux et psychosociaux","Résilience, soutien familial et croyance religieuse",c
OIC-162-29-B,Quelle mesure appartient à la prévention primaire?,Restreindre l'accès aux moyens,Responsabiliser les médias,Identifier précocement et traiter,Former les agents de santé,c
OIC-162-29-B-,Quelle action est recommandée lors de l'entretien avec un patient suicidaire?,Aborder les idées suicidaires directement par exemple : « Souffrez-vous au point d'avoir des idées de suicide? »,Ne pas poser de questions directes sur les idées suicidaires,Utiliser des questions indirectes pour éviter de mettre en garde le patient,Ignorer les idées suicidaires pour ne pas dramatiser la situation,a
OIC-162-30-A,Quelle action doit être prise en urgence lors d'une crise suicidaire?,Sécuriser le patient,Demander un avis psychiatrique systématique,Préparer un traitement médicamenteux,Évaluer les troubles psychiatriques associés,a
OIC-162-30-A-,Quelle est l'une des indications d'hospitalisation mentionnées dans le texte?,pour stabiliser un patient au pronostic vital engagé du fait des complications non psychiatriques de sa TS,devant un risque suicidaire avec un degré d’urgence faible ou moyenne associé à des troubles psychiatriques décompensés,devant un risque suicidaire avec un degré d’urgence élevé,pour traiter le trouble psychiatrique associé,a
OIC-162-31-B,Une évaluation psychosociale est systématiquement associée à l’évaluation médicale en cas de risque suicidaire. Quelle affirmation est correcte?,Oui,Non,Non systématique,Seulement pour les patients adultes,a
OIC-162-31-B-,Quel est le critère principal à rechercher systématiquement lors de l'évaluation du risque suicidaire chez un sujet âgé?,La présence d'une crise dépressive,Les troubles psychiatriques comorbides,La douleur physique ou la maltraitance,L'évaluation psychosociale,a
OIC-162-32-B,Quel type de fracture est le plus courant chez l'enfant selon la classification de Salter et Harris?,Subperiosteal,Greenstick,Avulsion,Epiphyseal,a
OIC-162-32-B-,Quelle est la fracture la plus courante chez l'enfant en raison de faible énergie?,Fractures en bois vert,Fractures en motte de beurre,Fractures métaphysaires,Fractures décollements épiphysaires,b
OIC-162-33-B,Quel est le rôle principal du périoste chez l'enfant?,Il est essentiel pour la croissance osseuse,Il assure la stabilité mécanique des fractures,Il est uniquement impliqué dans la consolidation des fractures,Il ne joue aucun rôle dans la régénération osseuse,a
OIC-162-33-B-,Quel est le membre le plus affecté par les fractures chez l'enfant?,Les membres inférieurs,Les membres supérieurs,Les deux membres,Aucun membre,b
OIC-162-34-B,Quel signe est le plus révélateur d'une maltraitance chez un enfant présentant une fracture?,Fracture avant l'âge de la marche,Retard à la présentation de l'enfant,Localisation métaphysaire ou en torsion,"Presence d'ecchymoses, pétéchies ou hématomes",a
OIC-162-34-B-,Quelle est l'action initiale correcte pour un enfant suspectant de fracture?,Immobiliser,Utiliser un sling,Appliquer de l'ice,Administer un antalgique,a
OIC-162-35-A,Quelle est l'indication principale pour réaliser une radiographie chez un enfant avec une fracture?,"Toutefois, une radiographie comparative est toujours nécessaire",Une radiographie de face et de profil adaptée à la région anatomique est requise,Une radiographie comparative est indiquée en cas de doute persistant,Les radiographies sont toujours réalisées sans condition,b
OIC-162-35-A-,Quelle est la principale différence entre le traitement orthopédique et le traitement chirurgical chez l'enfant?,Les traitements sont plus conservateurs que chez l'adulte,Les traitements sont plus agressifs que chez l'adulte,Les traitements sont identiques chez l'enfant et l'adulte,Les traitements sont plus complexes chez l'enfant,a
OIC-162-36-B,Quel est un signe de gravité d'une fracture supracondylienne chez l'enfant?,Palper les pouls,Observer la coloration des extrémités,Tester les troncs nerveux,Identifier le syndrome compartimental,a
OIC-162-36-B-,Quel type de fracture est le plus courant associé au condyle latéral du coude?,Type I,Type II,Type III,Type IV,c
OIC-162-37-B,Quel type de fracture de cheville chez l'enfant est généralement traité par une intervention chirurgicale?,Le type I/II,Le type III/IV,Les deux types,Aucun type,b
OIC-162-37-B-,Quel est le risque élevé associé à une fracture décollement épiphysaire de cheville chez l'adolescent?,Risque élevé d'épiphysiodèse,Risque élevé de trouble de croissance,Risque élevé de fracture,Risque élevé de douleur,a
OIC-164-01-A,Quelle est la différence entre la perte de chance de survie et la perte de chance d'impréparation?,La perte de chance de survie est plus difficile à prouver,La perte de chance d'impréparation est indépendante de la faute,L'indemnisation de la perte de chance d'impréparation est distincte de la perte de chance de survie,La perte de chance d'impréparation est toujours nulle,c
OIC-164-01-A-,Quelle est la distinction entre la faute délibérée et la faute caractérisée?,"La faute délibérée est une négligence sans intention, tandis que la faute caractérisée est une violation intentionnelle","La faute délibérée est une faute d'imprudence, tandis que la faute caractérisée est une violation de la loi","La faute délibérée est une violation de la sécurité prévue par la loi, tandis que la faute caractérisée est une faute d'imprudence","La faute délibérée est une faute banale, tandis que la faute caractérisée est une faute grave",c
OIC-164-02-A,Les praticiens hospitaliers sont-ils responsables civilement professionnels dans leur activité libérale?,Non,Oui,Cela dépend de l'établissement,Cela dépend de la responsabilité du médecin,b
OIC-164-02-A-,Quels sont les types de fautes susceptibles d'engager la responsabilité du service public?,La faute de service et la faute personnelle,La faute de service et la faute administrative,La faute de service et la faute organisationnelle,La faute de service et la faute civile,c
OIC-164-03-A,Quelle sanction est encourue en cas de radiation du tableau de l'Ordre?,L'interdiction temporaire d'exercer des fonctions rémunérées par l'Etat,Le sursis de trois ans,La radiation du tableau de l'Ordre,L'avertissement,c
OIC-164-03-A-,Dans quel cas la responsabilité peut être engagée sans faute prouvée?,Lors d'une erreur médicale claire,Lors d'une négligence professionnelle,Lors d'une infection nosocomiale,Lors d'une mauvaise gestion des plaintes,c
OIC-164-04-A,Quelle est la forme de faute mentionnée dans le texte?,La faute technique,La violation d'un devoir d'humanisme,Le défaut d'un produit de santé,L'absence de soins appropriés,a
OIC-164-04-A-,Quel terme désigne un non-respect d'une recommandation ou d'une règle professionnelle?,Omission,Commission,Violation,Exécution,c
OIC-164-05-A,Quelle est la différence entre un accident médical et une affection iatrogène?,Un accident médical est toujours dû à une erreur du professionnel de santé,Une affection iatrogène est un effet secondaire d'un traitement correct,Une affection iatrogène est une conséquence d'une erreur médicale,Un accident médical est un effet secondaire d'une prise de médicament,c
OIC-164-05-A-,Quelle est la définition d'une infection nosocomiale?,Infections contractées avant l'admission au centre de soins,Infections présentes durant le séjour dans un établissement de santé,Infections absentes à l'admission mais présentes après 48 heures d'hospitalisation,Infections contractées uniquement lors de l'admission au centre de soins,c
OIC-164-06-A,Quel est le facteur qui peut constituer un aléa thérapeutique?,Une infection nosocomiale survenue sans responsabilité des professionnels,Une erreur médicale due à une mauvaise préparation du médicament,"Un risque inhérent à l’acte de soin, de diagnostic ou de prévention",Un effet secondaire d’un médicament correctement prescrit,c
OIC-164-06-A-,Quel facteur est lié à l'ouverture de contentieux en raison de l'organisation institutionnelle?,La politique de remplacement du personnel absent,La disponibilité des ressources humaines,Les politiques de santé publique nationale,La traçabilité des informations dans le dossier médical,c
OIC-164-07-A,Quel est le facteur collectif qui peut accroître le risque d'erreurs dans un environnement hospitalier?,Communication claire,Leadership identifié,Production de soins en équipe,Aide professionnelle,c
OIC-164-07-A-,Quelle méthode est utilisée pour identifier les causes racines d'une erreur?,ALARM,Orion®,Les deux méthodes,Aucune des deux,c
OIC-164-08-A,Quelle conséquence peut survenir si les erreurs ne sont pas analysées en profondeur?,Elles sont cachées,Elles sont ignorées,Elles sont répétées,Elles sont supprimées,c
OIC-164-08-A-,Quelle est la bonne affirmation concernant l'équipe pluriprofessionnelle?,Une barrière de sécurité contre les événements indésirables,Un facteur de qualité de la prise en charge du patient,Un facteur de santé et de bien-être au travail pour les professionnels,Un moyen de répondre de manière collaborative aux besoins du patient,c
OIC-164-09-A,Quel est le dispositif qui permet de suivre la morbi-mortalité des patients?,Le protocole pluriprofessionnel,Les réunions de concertation pluridisciplinaire (RCP),La réunion de morbi-mortalité (RMM),La check-list au bloc opératoire,c
OIC-164-09-A-,Quelle est l'importance du parcours de soins?,Il permet de gérer les symptômes du patient.,Il assure la coordination des compétences professionnelles tout au long de la prise en charge.,Il est indépendant de la prise en charge du patient.,Il est lié à la durée de traitement du patient.,b
OIC-164-10-A,Quel est le rôle principal des aide-mémoires dans un protocole pluriprofessionnel?,Permettre le transfert de tâche entre les professionnels,Faciliter le travail en équipe dans les structures de soins,Aider à la prescription médicale,Définir les protocoles de soins pour les maladies aiguës,c
OIC-164-10-A-,Quel est l'objectif principal des RCP en lien avec l'item 295?,Définir la stratégie diagnostique et thérapeutique pour le cancer,Sécuriser le parcours du patient dans les domaines non oncologiques,Garantir une prise en charge collaborative pour des cas complexes,Évaluer l'obligation de développement professionnel continu (DPC),c
OIC-164-11-A,Quels sont les moments clés où les check-lists sont utilisées?,En début de chirurgie,Au cours de l'intervention,Après l'intervention,Dans les 24 heures suivantes,c
OIC-164-11-A-,Quel est le lien entre les RMM et la culture du retour d'expérience?,Les RMM sont une méthode de formation individuelle,Les RMM sont des réunions de consultation médicale,Les RMM permettent d'apprendre collectivement des erreurs cliniques,Les RMM sont des audits de la qualité des soins,c
OIC-176-01-A,Quel est le rôle principal des Services Mobiles d’Urgence et de Réanimation (SMUR)?,Prise en charge des urgences en dehors des hôpitaux,Gestion des patients non programmés,Formation des infirmières organisatrices de l'accueil (IOA),Réglage des numéros d'appel nationaux,b
OIC-176-01-A-,Quel est le principe légal proscrit dans le refus de soin?,L'usage de la CMU-C pour justifier un refus de soin,L'appréhension administrative comme motif de refus de soin,La difficulté à communiquer comme motif de refus de soin,L'usage de la CMU-C pour justifier un refus de soin,c
OIC-176-02-A,Quel est le principal effet des discriminations sur la santé physique et mentale?,Elles améliorent la qualité du sommeil,Elles réduisent le stress psychologique,Elles favorisent l'activité physique,Elles augmentent la confiance en soi,b
OIC-176-02-A-,Quel facteur organisationnel peut entraîner une discrimination en santé?,L'hétérogénéité de pratiques,La pénurie de ressources,L'absence de langue commune,Le défaut de vigilance des soignants,a
OIC-176-03-A,Quel est le rôle principal de l'éthique appliquée dans le domaine médical?,Pour établir des lois sur la santé publique,Pour promouvoir la liberté des patients,Pour guider les décisions en cas de conflits moraux,Pour standardiser les pratiques médicales,c
OIC-176-03-A-,Quelle étape de développement de la bioéthique est associée à la création du Kennedy Institute of Ethics?,Les années 60,Les années 70,Les années 90,Les années 2000,b
OIC-176-04-A,Quel est le processus correct pour la création du code de déontologie médicale?,"Le code est élaboré par l'Ordre national des médecins, puis soumis au gouvernement sans vérification.",Le code est établi par le gouvernement directement et publié au Journal Officiel sous la signature du Premier ministre.,"Le code est développé par l'Ordre national des médecins, soumis au Conseil d'Etat et au gouvernement pour validation.",Le code est créé par les médecins sans consultation des autorités législatives.,c
OIC-176-04-A-,Quel principe permet à un patient de prendre des décisions en se basant sur ses propres valeurs et préférences?,La bienfaisance,La non-malfaisance,L'autonomie,La justice,c
OIC-176-05-A,Dans quelles situations le refus de soins peut-il être considéré comme non justifié?,Lorsque le patient est en situation de fin de vie et exprime un refus clair,Lorsque le refus est motivé par des préférences personnelles sans justification médicale,Lorsque le refus est fait en présence d'une urgence vitale immédiate,Lorsque le refus est reconnu comme un choix éclairé par la volonté du patient,a
OIC-176-05-A-,"Quand l'obligation d'information est-elle encore requise, même si les risques sont exceptionnels?",Quand les risques sont fréquents ou graves et normalement prévisibles,Quand les risques sont rares mais peuvent être prévus,Quand les risques sont exceptionnels et ne peuvent pas être prévus,Quand les risques sont non prévisibles et ne peuvent pas être évoqués,a
OIC-176-06-B,Quel principe éthique est central dans le refus de soins de la part du patient?,Principe de bienfaisance,Principe de proportionnalité,Principe d’autonomie,Principe de non-malfaisance,c
OIC-176-06-B-,Quelle est l'obligation légale concernant la désignation d'une personne de confiance?,L'obligation de la désigner,L'obligation de la non-désigner,L'obligation de la informer des changements,L'obligation de la garder secrète,c
OIC-176-07-A-,Quel est le droit principal du majeur protégé concernant les soins médicaux?,Il peut refuser les soins sans avis du représentant légal,Il doit être informé du contenu du dossier médical sans autorisation,"Il a le droit de participer à la prise de décision médicale, si ses facultés sont intactes",Il peut être traité sans consentement de la part du médecin,c
OIC-176-08-B,Quel est le facteur principal qui détermine la durée de la mesure de protection?,La décision du médecin de la personne protégée,La volonté de la personne protégée,La décision du juge des tutelles,L'âge de la personne protégée,c
OIC-176-08-B-,"Les conditions de cessation des mesures de tutelle, curatelle ou sauvegarde de justice sont :",le décès de la personne protégée,un jugement de mainlevée judiciaire constatant la disparition des causes qui l’ont engagées,le décès de la personne protégée ou un jugement de mainlevée judiciaire,une amélioration de l’état de santé,c
OIC-176-09-A,Quel est le compromis principal entre différentes conceptions morales concernant l'IVG?,Reconnaître le fœtus comme une personne humaine dès la naissance,Préserver la vie du fœtus à tout moment de la grossesse,Équilibrer la protection de la vie humaine avec la liberté de la femme,Interdire toute intervention médicale en cas de réflexion de 7 jours,c
OIC-176-09-A-,Quel est le rôle du CPDPN lors de l'IMG?,Il examine la demande de la femme en urgence médicale,Il est chargé de la prise en charge de la femme en cas de crise médicale,Il est chargé de la prise en charge de la femme en cas de crise médicale,Il est chargé de la prise en charge de la femme en cas de crise médicale,c
OIC-176-10-B,Quelle conséquence pourrait naître de l'usage du DPNI avant le terme légal de 16 SA en France?,Une limitation de l'accès à l'IVG,Un droit à l'IVG sans autorisation préalable,Un changement de la loi sur l'interdiction de l'IMG,Un accès direct à l'IVG basé sur le résultat biologique,d
OIC-176-10-B-,Quelle pratique éthique est controversée concernant le diagnostic préimplantatoire?,Sélection d'embryons pour une compatibilité immunologique,Détermination du sexe embryonnaire pour convenance personnelle,Utilisation du DPI pour un enfant de sexe préféré,Préimplantation pour des enfants atteints d'une maladie héréditaire,c
OIC-176-11-A,Quelle est la question centrale éthique concernant la fin de vie selon le texte?,L'importance de la douleur,L'impact des soins palliatifs,L'acceptation de la mort,L'obligation de l'accompagnement,c
OIC-176-11-A-,Quel est le principal argument utilisé pour justifier la sédation profonde et continue selon le texte?,L'argument du double effet,L'obligation de respecter la volonté du patient,La nécessité de prolonger la vie du patient,L'absence de directives anticipées,a
OIC-176-12-A,Quel principe éthique est souligné comme fondamental dans la procédure collégiale?,La solidarité,L'autonomie,L'équité,La responsabilité,b
OIC-176-12-A-,Quelle obligation est imposée aux professionnels de santé en cas de refus de traitement?,De respecter la volonté du patient,De consulter la personne de confiance,De suivre les directives anticipées,De informer le patient des conséquences,c
OIC-176-13-A,Quel texte normatif établit le principe de consentement libre et éclairé dans l'expérimentation humaine?,Déclaration de Helsinki,Code de Nuremberg,Déclaration de Manille,Directive européenne du 4 avril 2001,b
OIC-176-13-A-,Quel est le rôle principal du Comité de protection des personnes (CPP) selon la loi Jardé?,Évaluer les bénéfices et les risques des recherches,Assurer la sécurité juridique des participants,Préciser les conditions matérielles des recherches,Gérer les finances des laboratoires pharmaceutiques,a
OIC-176-14-A,Quelle priorité est accordée dans le cas d'un désaccord entre les proches lors du don d'organes?,Le consentement du défunt,Le témoignage de la famille,La désignation d'une personne de confiance,L'anonymat,c
OIC-176-14-A-,Quelle catégorie de Maastricht correspond à un patient en arrêt cardiaque sans récupération d’activité circulatoire?,Catégorie I de Maastricht,Catégorie II de Maastricht,Catégorie III de Maastricht,Catégorie IV de Maastricht,c
OIC-176-15-A,Quel est le critère principal pour valider un don d'organes vivant?,La compatibilité médicale,Le consentement du donneur,La présence d'un comité d'expert,L'absence de prélèvement d'organes,a
OIC-176-15-A-,Quel principe gouverne le don d'éléments et produits du corps humain?,La non-patrimonialité,Le consentement éclairé,L'anonymat,La marchandisation des éléments,c
OIC-176-16-A,Quelle est l'obligation principale du médecin lors de l'information de la parentèle concernant les risques génétiques?,De divulguer le résultat du test génétique sans restriction,De respecter le secret médical sans informer les membres de la famille,De demander le consentement écrit de la personne avant d'informer les parents,De ne pas informer les membres de la famille si la personne ne souhaite pas le faire,c
OIC-176-16-A-,Quelle fonction du corps est mentionnée comme essentielle selon Pierre Bourdieu?,La mémoire,L'apprentissage des habitudes de classe,La marqueur de position sociale,L'impact émotionnel,b
OIC-176-17-A,Quel est l'impact de la douleur sur l'identité du patient?,Elle modifie son image de soi.,Elle transforme son corps physique.,Elle affecte son comportement social.,Elle rend son corps plus fort.,c
OIC-176-17-A-,Quel est le risque de réductionnisme dans la prise en charge du corps humain?,Le corps est considéré comme un ensemble de chiffres et d'images.,Le corps est vu comme un simple substrat psychophysiologique.,Le corps est mis à distance par la terminologie médicale.,Le corps est réduit à une batterie d'organes.,d
OIC-179-01-B-,Quelles sont les six catégories de prestations de protection sociale en France?,"vieillesse-survie, santé, maternité-famille, emploi, logement, income","vieillesse-survie, santé, maternité-famille, emploi, logement, pauvreté-exclusion sociale","vieillesse-survie, santé, maternité-famille, emploi, logement, pauvreté-exclusion sociale","vieillesse-survie, santé, maternité-famille, emploi, logement, education",c
OIC-179-02-B,Pourquoi les dépenses de santé ont-elles augmenté en 2020?,Grâce aux mesures de réforme de l'assurance maladie,En raison de la baisse des consultations médicales,Par l'augmentation des indemnités journalières,Grâce aux réformes de la retraite,c
OIC-179-02-B-,Quel est l'effet de la baisse de l'activité professionnelle en 2020 sur les ressources de la protection sociale?,L'augmentation des cotisations sociales,L'augmentation des impôts,La diminution des cotisations sociales,L'augmentation des contributions publiques,c
