id,question,option_a,option_b,option_c,option_d,correct_option
OIC-201-03-B,Quel est le traitement recommandé en cas de suspicion d'IST pour l'orchi-épididymite chez l'adulte?,Céphalosporine de 3e génération selon l'antibiogramme,Lévofloxacine 500 mg 2 fois par jour pendant 10 jours,Ceftriaxone 500 mg en 1 injection IM puis doxycycline 200 mg/j pendant 10 jours,Ofloxacine 200 mg 2 fois par jour pendant 14 jours,c
OIC-201-03-B-,Quel traitement est associé à la fasciite nécrosante des organes génitaux externes?,"Antibiothérapie avec C3G et aminoside, débridement chirurgical et oxygénothérapie hyperbare",Chirurgie de réduction du testicule et traitement par injection de corticoïdes,Radiothérapie et traitement par antiviraux,Observation à domicile avec prise de médicaments anti-inflammatoires,a
OIC-201-04-B,Quel test est utilisé pour confirmer le diagnostic d'hydrocèle?,Échographie abdominale,Radiographie du scrotum,Transillumination positive,Analyse de sang en recherche de marqueurs inflammatoires,c
OIC-201-04-B-,La ponction per cutanée est-elle indiquée en cas d’hydrocèle?,"Oui, pour déterminer le volume de liquide","Oui, pour traiter l’hydrocèle rapidement","Non, elle est contre-indiquée",Seulement chez les enfants,c
OIC-201-05-A,Quel est le diagnostic clinique d’un testicule oscillant?,Le testicule est non palpable dans la bourse,Le testicule est palpable en position fémorale,L’abaissement manuel se fait facilement au fond de la bourse sans tension,Le testicule est situé en position pubo-pénienne,c
OIC-201-05-A-,Quelle est l'indication d'une imagerie (scanner ou IRM) chez un homme adulte avec un testicule non palpé?,Pour confirmer la présence d'un testicule non descendu,Pour évaluer la taille du testicule,Pour surveiller le risque de cancer du testicule,Pour planifier une chirurgie immédiate,c
OIC-201-06-A,"Quel est le risque de cancer des testicules non descendus, même après abaissement?",Élevé mais pas significatif,Égal à la population générale,30 à 40 fois supérieur,Nul,c
OIC-201-06-A-,Quel trouble doit être recherché chez un adulte présentant un phimosis?,Infection du rein,Cancer du pénis,Lichen scléro-atrophique,Phimose physiologique,c
OIC-201-07-B,Quelle manœuvre est indiquée en cas de paraphimosis nécessitant une réduction manuelle?,Bascule de l'anneau préputial vers l'arrière,Pression sur le gland avec les pouces,Bascule de l'anneau préputial vers l'avant avec les index et majeurs,Élargissement du prépuce avec des aiguilles,c
OIC-201-07-B-,Quel est le sens de la manœuvre de détorsion pour le testicule droit?,Dans le sens horaire,Dans le sens anti-horaire,Dans le sens de la rotation du testicule vers le haut,Dans le sens de la rotation vers l’extérieur,b
OIC-201-08-B,Quel signe échographique est associé à la torsion du cordon spermatique serrée?,Échostructure homogène,Absence de vascularisation intra-testiculaire,Augmentation de la taille du testicule,Échostructure hypoéchogène sans modification,b
OIC-201-08-B-,Quel est le risque principal associé à un paraphimosis?,Infection du testicule,Dysfonction érectile,Ischémie du prépuce et risque de nécrose,Douloureux mais sans complications,c
OIC-201-09-B,Quel trouble mictionnel est associé à une position mictionnelle inadaptée chez la fillette?,Incontinence d’effort,Incontinence urinaire au rire isolée,Mictions vaginales,Pollakiurie,c
OIC-201-09-B-,Dans quel cas un examen complémentaire est-il indiqué en cas de trouble mictionnel?,Lorsque le trouble est bénin et évolue sans complication,En cas de troubles mictionnels résistants,Lorsque le caractère primitif du trouble n’est pas établi,En première consultation toujours,c
OIC-201-10-A,Quel type de fuite urinaire n'est pas considéré comme un trouble mictionnel?,L'incontinence permanente goutte à goutte,La pollakiurie comportementale,Les pertes d'urine après miction normale chez la fille,L'énurésie primaire isolée,c
OIC-201-10-A-,Quel trouble du sommeil est souvent observé chez les enfants souffrant d'énurésie?,Insomnie chronique,Apnées du sommeil,Insomnie nocturne,Parasomnies liées au stress,b
OIC-201-11-A,Quelle est la caractéristique d'une enurésie primaire?,Elle apparaît après 6 mois de continence nocturne,L'enfant a eu des périodes de continence nocturne avant 5 ans,L'enfant n'a jamais eu de période de continence durant le sommeil,Elle est associée à une pollakiurie diurne,c
OIC-201-11-A-,Quel examen est généralement inutile en première intention pour diagnostiquer l'énurésie primaire?,Évaluation de la capacité vésicale fonctionnelle,Interrogatoire et examen physique,Examen d'imagerie,Évaluation du degré de sévérité de l'énurésie,c
OIC-207-01-A,"Selon la Convention relative aux droits des personnes handicapées, quels droits ont les enfants handicapés?",Ils ont moins de droits que les enfants normaux,Ils ont des droits spéciaux en matière d'éducation uniquement,"Ils ont les mêmes droits que les autres enfants en matière de soins de santé, d'éducation, d'inclusion sociale et de protection",Ils n'ont pas le droit de participer à l'école,c
OIC-207-01-A-,Quelle caractéristique temporelle décrit un handicap qui évolue au fil du temps et peut varier selon les périodes?,Stable,Transitoire,Évolutif,Durable,c
OIC-207-02-B,Quel facteur environnemental peut aggraver le handicap d'un enfant selon le contenu éducatif?,Niveau d'activité physique de l'enfant,Accès à des loisirs spécifiques,Faible niveau scolaire parental et vulnérabilité socio-économique,Présence d'un grand nombre de frères ou sœurs,c
OIC-207-02-B-,Quel aspect du développement est particulièrement affecté par le handicap selon le contenu éducatif?,Le développement économique de l'enfant,Le développement des compétences linguistiques,Le développement psychomoteur,Le développement des relations sociales uniquement,c
OIC-207-03-A,Quels axes de prise en charge sont mentionnés dans le carnet de santé d'un enfant handicapé?,"Médical, éducatif et financier","Médical, rééducatif et social","Médical, rééducatif et psychologique si nécessaire","Médical, juridique et administratif",c
OIC-207-03-A-,Quel document est élaboré pour les enfants d'âge scolaire en lien avec la MDPH?,Projet de vie familial,Guide d'évaluation des besoins de compensation en matière de scolarisation (GEVA-sco),Projet personnalisé de scolarisation (PPS),Plan d'orientation médicale,c
OIC-207-04-A,Quelle est la première cause de handicap moteur chez l'enfant?,Dyslexie-dysorthographie,Trisomie 21,Paralysie cérébrale,Syndrome d'alcoolisation fœtale,c
OIC-207-04-A-,Quelle cause est associée à une atteinte sensorielle ou motrice centrale selon la démarche étiologique?,Une anoxie périnatale ou un traumatisme crânien,Un déficit de vocabulaire ou une difficulté de lecture,Des malformations génétiques ou des anomalies chromosomiques,Un manque d'activité physique ou une alimentation déséquilibrée,c
OIC-207-05-B,Quel service est destiné à l'accompagnement des jeunes enfants de moins de 6 ans en situation de handicap?,Centre médico-psycho-pédagogique (CMPP),Service de protection maternelle et infantile (PMI),Centre d'action médico-sociale précoce (CAMSP),Institut médico-éducatif (IME),c
OIC-207-05-B-,À partir de quel âge l'âge seuil pour les troubles psychiatriques du sujet âgé est-il fixé?,50 ans,55 ans,65 ans,70 ans,c
OIC-207-06-B,Quelle est la prévalence de la schizophrénie chez les sujets âgés de plus de 65 ans selon les données fournies?,1%,2%,"0,6%",3%,c
OIC-207-06-B-,Quel type de symptôme est fréquent chez les patients âgés avec démence selon le contenu éducatif?,Apathie et retrait,Anxiété et insomnie,Délire et hallucinations,Troubles de la mémoire à court terme,c
OIC-207-07-B,Quel type de traitement est recommandé en première intention pour les troubles psychotiques chez le sujet âgé?,Les antipsychotiques de première génération,Les antidépresseurs sérotoninergiques,Les antipsychotiques de seconde génération,Les thymorégulateurs,c
OIC-207-07-B-,Quelle est une caractéristique du trouble lié à l’usage de médicaments chez le sujet âgé?,Prédominance des troubles anxieux sans symptômes dépressifs,Critères d’addiction identiques à ceux des jeunes adultes,Risque accru de iatrogénie,Absence de manifestations cognitives ou de troubles du sommeil,c
OIC-207-08-B,"Dans l'évaluation systématique des SCPD chez le sujet âgé dément, quelle est l'étape essentielle à ne pas oublier?",Évaluation des troubles de la mémoire à long terme,Analyse des antécédents familiaux de démence,"Penser aux douleurs, globe vésical, fécalome, infection, changement d’environnement et facteurs de stress",Évaluation des capacités de mobilité,c
OIC-207-08-B-,Quel type de symptôme doit être exclu lors du diagnostic des troubles psychotiques tardifs chez le sujet âgé?,Les troubles de l'humeur avec caractéristiques psychotiques,Les troubles anxieux induits par les benzodiazépines,Les symptômes psychotiques non psychiatriques ou induits par une substance,Les troubles de l'attention liés à la démence,c
OIC-207-09-A,Quel examen est indiqué pour évaluer les troubles liés à l’usage d’alcool ou de médicaments chez le sujet âgé?,Radiographie du thorax,ECG,Vitamines B9-B12,Imagerie cérébrale,c
OIC-207-09-A-,Quel type de prescription est recommandé pour les anxiolytiques benzodiazépiniques chez le sujet âgé?,Prescription à long terme sans limite de durée,Prescription continue sans surveillance,"Prescription à faible posologie, durée limitée à 4 semaines et discontinuée « à la demande »",Prescription à haute posologie pour traiter les troubles anxieux chroniques,c
OIC-207-10-B,Quels antidépresseurs sont recommandés chez le sujet âgé en raison de leur bonne tolérance?,Tricycliques et inhibiteurs de la recapture de la sérotonine,Inhibiteurs de la recapture de la sérotonine et de la norépiadrénine,Mirtazapine et miansérine,Sertraline et fluoxétine,c
OIC-207-10-B-,La psychothérapie peut-elle être utilisée pour des problèmes non psychiatriques?,"Non, elle est réservée uniquement aux troubles psychiatriques","Oui, mais seulement si le problème est grave","Oui, pour tout problème entraînant une souffrance ou une détresse psychologique","Oui, mais uniquement chez les enfants",c
OIC-207-11-B,Quelle activité n'est pas considérée comme une psychothérapie selon le contenu éducatif?,Un accompagnement avec un thérapeute formé et un cadre thérapeutique clair,Une relation d'aide empathique sans formation spécifique,Un coaching sans cadre réglementé et sans objectif défini,Un traitement médical associé à une thérapie psychologique,c
OIC-207-11-B-,Quel est le remboursement des psychothérapies pour un psychologue librement exercant hors parcours de soin?,Remboursement complet via la Sécurité Sociale,Remboursement partiel selon la réforme du parcours de soin,Non remboursement ou remboursement partiel via mutuelles,Remboursement gratuit dans tous les établissements publics,c
OIC-207-12-B,Dans quelle approche les problématiques du patient sont-elles attribuées à des conflits inconscients non résolus depuis l'enfance?,Remédiation cognitive,Psychothérapie de soutien,Psychothérapie psychanalytique,Thérapies familiales/systémiques,c
OIC-207-12-B-,Quel principe fondamental sous-tend l'ensemble des psychothérapies?,L'engagement du patient dans le processus thérapeutique,La dépendance au type de patient,La relation de qualité entre thérapeute et patient,L'absence d'objectifs clairs,c
OIC-208-01-A,Quelle technique est essentielle dans la psychothérapie de soutien pour permettre à un patient d'exprimer ses émotions?,L'interprétation des rêves,L'analyse des symptômes,L'écoute empathique,La répétition des souvenirs enfants,c
OIC-208-01-A-,Quelle technique émotionnelle est intégrée dans les thérapies cognitivo-comportementales pour favoriser la régulation des émotions?,La désensibilisation par exposition imaginaire,L'immersion directe sans gradation,L'observation et l'acceptation des émotions,L'analyse des schémas de pensée erronés,c
OIC-208-02-A,Quelles fonctions cognitives sont principalement ciblées par la remédiation cognitive?,Mémorisation des émotions et gestion du stress,"Langage, motricité et perception sensorielle","Mémoire, attention et fonctions exécutives",Métacognition et cognition sociale uniquement,c
OIC-208-02-A-,Quelle est une contre-indication à la psychothérapie psychodynamique selon le tableau de l’HAS?,Troubles anxieux,Troubles de l’humeur,Troubles psychotiques sévères ou décompensés,Troubles de personnalité,c
OIC-208-03-A,Quelles sont les principales classes de psychotropes?,"Antihistaminiques, antiviraux, antipyrétiques, analgésiques","Antibiotiques, antifongiques, antiviraux, antipyrétiques","Antipsychotiques, antidépresseurs, anxiolytiques, hypnotiques, thymorégulateurs, psychostimulants","Antidépresseurs, antihypertenseurs, anticoagulants, antidiabétiques",c
OIC-208-03-A-,Quelle est la proportion d'utilisateurs d'antidépresseurs dont la durée de traitement est inférieure à 6 mois en 2013?,30%,50%,80%,90%,c
OIC-208-04-B,Quel est un exemple d'antipsychotique de seconde génération?,Chlorpromazine,Cyamémazine,Olanzapine,Alimémazine,c
OIC-208-04-B-,Quelle est une contre-indication relative des antipsychotiques à considérer chez les patients âgés?,Hypersensibilité connue à la molécule,Allongement de l’espace QT avec bradycardie < 65/minute et hypokaliémie,Épilepsie ou insuffisance cardiaque,Grossesse et allaitement,c
OIC-208-05-A,Quelle règle est essentielle dans le choix d'un antipsychotique selon les recommandations?,Privilégier les médicaments les plus coûteux,Associer deux antipsychotiques pour améliorer l'efficacité,Choisir la molécule avec le moins d'effets indésirables,Utiliser une voie orale en priorité même en cas d'urgence,c
OIC-208-05-A-,Quel effet indésirable est considéré comme rare mais grave et impliquant un pronostic vital chez les patients traités par des antipsychotiques?,Hyperprolactinémie,Allergie médicamenteuse,Syndrome malin des neuroleptiques,Dyskinésies tardives,c
OIC-208-06-B,Quel médicament est associé à un risque d'hypotension artérielle?,Olanzapine,Aripiprazole,Cyamémazine,Levomépromazine,c
OIC-208-06-B-,Quel antidépresseur appartient à la classe des imipraminiques?,Sertraline,Venlafaxine,Amitriptyline,Fluoxétine,c
OIC-208-07-A,Quelle est une contre-indication absolue pour les inhibiteurs de monoamine oxydase (IMAO)?,Grossesse et allaitement,Insuffisance hépatique,Infarctus récent et coronaropathie non stabilisée,Trouble du rythme cardiaque,c
OIC-208-07-A-,"Chez les patients âgés, quelle est la posologie initiale d’un antidépresseur par rapport à celle chez l’adulte?",Elle est doublée,Elle est augmentée de 25 %,Elle est la moitié de celle utilisée chez l’adulte,Elle est identique,c
OIC-208-08-A,Quel est le risque principal associé à l’association d’antidépresseurs avec des IMAO ou du lithium?,Augmentation de l’efficacité thérapeutique,Risque accru de troubles digestifs légers,"Syndrome sérotoninergique, un effet rare mais grave",Diminution de l’effet antidépresseur,c
OIC-208-08-A-,Quel anxiolytique n'a pas de risque de dépendance?,Lorazépam,Alprazolam,Buspirone,Hydroxyzine,c
OIC-208-09-B,Quelle est une contre-indication absolue des benzodiazépines anxiolytiques?,Insuffisance rénale modérée,Grossesse et allaitement,Insuffisance hépatique (à l’exception de l’oxazépam),Antécédent de troubles addictifs,c
OIC-208-09-B-,Quelle est la durée maximale de prescription des anxiolytiques selon les règles établies?,8 semaines,10 semaines,12 semaines,6 semaines,c
OIC-208-10-B,Quelle interaction médicamenteuse doit être évitée avec les antihistaminiques H1?,Association avec des anticoagulants,Association avec des anticholinergiques,Association avec des antidiabétiques,Association avec des antihypertenseurs,b
OIC-208-10-B-,Dans quel cas les benzodiazépines peuvent-elles être administrées par voie IV?,En cas d'agitation légère,Lors d'une crise d'anxiété aiguë,Dans le syndrome de sevrage sévère d'alcool,En cas d'insomnie chronique,c
OIC-208-11-B,Quelles sont les deux principales classes chimiques des hypnotiques mentionnées dans le contenu?,Antihistaminiques et antipsychotiques,Benzodiazépines et antihistaminiques,Benzodiazépines et antihistaminiques à polarité sédative,Z-drugs et antipsychotiques,c
OIC-208-11-B-,Quel est un contre-indication du zolpidem chez l'enfant?,Utilisation en cas de douleur aiguë,Utilisation en cas d'insuffisance rénale légère,Utilisation chez l'enfant de moins de 15 ans,Utilisation en cas d'hyperthyroïdie,c
OIC-208-12-B,"Quel type de traitement est recommandé pour les insomnies d’endormissement, notamment chez les patients âgés?",Traitement à demi-vie longue,Traitement à demi-vie courte,Traitement à demi-vie variable,Traitement à demi-vie nulle,b
OIC-208-12-B-,"Quel risque est associé à l’arrêt soudain du zopiclone ou du zolpidem, comme pour les benzodiazépines?",Insomnie aiguë,Trouble de l’équilibre,Anxiété rebond,Accélération du rythme cardiaque,c
OIC-208-13-B,Quels sont les composés inclus dans la classe des thymorégulateurs anticonvulsivants?,"Lithium, paroxétine, amiodarone","Valproate de sodium, carbamazépine, lamotrigine","Fluoxétine, oxazepam, clonazépam","Méthylphénidate, tricycliques, bupropion",b
OIC-208-13-B-,Quel traitement est considéré comme de première ligne pour le traitement préventif de la récidive maniaque ou dépressive chez les patients bipolaires?,Carbamazépine,Lithium,Valproate,Lamotrigine,c
OIC-208-14-B,Quelle interaction médicamenteuse est associée à la lamotrigine?,Augmentation de la concentration de la lamotrigine par le valproate,Diminution de la concentration de la lamotrigine par la carbamazépine,Diminution de la concentration de la lamotrigine par le phenobarbital,Augmentation de la concentration de la lamotrigine par l'anticonvulsivant à effet indépendant,c
OIC-208-14-B-,Quelle molécule appartient à la classe des psychostimulants non amphétamines?,Méthadone,Méthylphénidate,Buprénorphine,Alcool,b
OIC-215-01-A,Quelles sont les contre-indications absolues du modafinil?,"Grossesse, allaitement et troubles cardiovasculaires","Hypersensibilité, allaitement et troubles cardiovasculaires","Hypersensibilité, allaitement et troubles cardiovasculaires (valvulopathies, insuffisance cardiaque, arythmie, HTA)",Aménagement posologique en cas d'insuffisance rénale et traitement par IMAO,c
OIC-215-01-A-,Quelle interaction médicamenteuse est mentionnée entre le modafinil et les contraceptifs oraux?,Inactivation du modafinil,Augmentation de l'efficacité des contraceptifs,Inactivation des contraceptifs oraux,Stimulation de la synthèse hormonale,c
OIC-215-02-A,Quel est un risque cardiovasculaire directement lié au tabac mentionné dans le contenu?,Acné,Vieillissement cutané,Accident vasculaire cérébral,Coloration des ongles,c
OIC-215-02-A-,Quels critères sont inclus dans l'évaluation de la dépendance au tabac selon le Test de Fagerström?,Nombre de cigarettes fumées par jour et fréquence de consommation,Temps de réaction et niveau de stress,Questions sur le contrôle de la consommation et le syndrome de sevrage,Pression artérielle et fréquence cardiaque,c
OIC-215-03-A,Quelle affirmation est correcte concernant la cigarette électronique?,Elle est associée à des effets indésirables bien documentés,Elle n'a jamais causé d'allergies chez les utilisateurs,Elle peut provoquer des réactions allergiques chez certains utilisateurs,Elle est considérée comme un produit de santé sans risque,c
OIC-215-03-A-,Quelle affirmation concernant la nicotine est vraie?,Elle est un cancérigène,Elle cause des modifications cellules épithéliales irréversibles,Elle n'est pas considérée comme cancérigène,Elle inhibe les enzymes de protection des cellules,c
OIC-215-04-A,Quel est le rôle principal de la fumée de tabac dans la physiopathologie de l'addiction au tabac?,Elle stimule la production d'endorphines dans le cerveau,Elle cause une hyperactivité du système nerveux central,Elle provoque une atteinte artérielle par inflammation et thrombogénicité,Elle augmente la capacité respiratoire des poumons,c
OIC-215-04-A-,Quel est le facteur de risque le plus important lié à l'intoxication tabagique selon le contenu éducatif?,La fréquence de consommation,La dose de nicotine,La durée de l'intoxication,L'âge de début du tabagisme,c
OIC-215-05-A,Quelle est la variation du tabagisme occasionnel entre 2017 et 2018?,"Diminution de 1,7 %","Stabilité à 4,9 %","Augmentation de 1,7 %","Augmentation de 2,0 %",c
OIC-215-05-A-,Quel est le taux de fumeurs parmi les hommes de 18 à 75 ans en 2019?,"26,5%","30,4%","34,6%",35%,c
OIC-215-06-A,À quel âge les jeunes passent-ils généralement à la consommation quotidienne de cigarettes?,13 ans,14 ans,15 ans,16 ans,c
OIC-215-06-A-,"Parmi les facteurs associés à un risque accru de tabagisme chez la femme enceinte, lequel est le plus fréquent?",Âge supérieur à 35 ans,Niveau d'éducation élevé,Âge jeune et niveau d'éducation faible,Antécédents de grossesse précédente,c
OIC-215-07-B,Quel est l'effet observé sur le tabagisme occasionnel entre 2017 et 2018?,"Diminution de 1,7 %","Augmentation de 1,7 %","Augmentation de 1,6 %","Diminution de 1,6 %",c
OIC-215-07-B-,Quel est l'effet du tabagisme passif sur le risque de cancer broncho-pulmonaire?,Augmente de 10 %,Augmente de 15 %,Augmente de 26 %,Augmente de 30 %,c
OIC-215-08-A,Quel est le premier cancer responsable de la mortalité en France selon l'épidémiologie du tabac?,Cancer du côlon,Cancer de la prostate,Cancer du poumon,Cancer de la thyroïde,c
OIC-215-08-A-,Quel est l'effet de l'arrêt du tabac sur la mortalité liée aux maladies?,Il augmente le risque de cancer,Il diminue la mortalité cardiovasculaire,Il n'a aucun effet,Il augmente la mortalité pulmonaire,b
OIC-215-09-A,Quel est l'impact de l'arrêt du tabac sur la mortalité cardiovasculaire?,Il augmente le risque de maladie cardiaque,Il n'a aucun effet sur la mortalité cardiovasculaire,Il réduit la mortalité liée aux maladies cardiovasculaires,Il provoque une augmentation de la pression artérielle,c
OIC-215-09-A-,Quel facteur n'est pas mentionné comme contribuant à la baisse du tabagisme en 2017-2018?,Le prix en forte hausse,Le paquet neutre,L'opération « Mois Sans Tabac »,La réduction de la consommation d'alcool,d
OIC-217-01-A,Quel est un des grands risques associés à l'intoxication passive chez les enfants?,Diabète de type 1,Asthme,Maladie rénale,Hypertension artérielle,c
OIC-217-01-A-,Le tabac est considéré comme un marqueur social parce que?,Il est plus accessible dans les zones rurales,Il est plus fréquent chez les personnes au chômage,"Plus le revenu augmente, moins la prévalence du tabagisme quotidien est élevée",Il est plus consommé par les jeunes,c
OIC-217-02-B,Quelle formule est utilisée pour calculer l’indice Paquets-Année (PA)?,Nombre de cigarettes par jour divisé par le nombre d’années de consommation,Nombre de paquets par jour multiplié par le nombre d’années de consommation,Nombre de paquets par jour divisé par le nombre d’années de consommation,Nombre de cigarettes par jour multiplié par le nombre d’années de consommation,b
OIC-217-02-B-,Quel critère est inclus dans le diagnostic de dépendance au tabac selon le CIM-10?,Utilisation du tabac pour améliorer la concentration,Perte de mémoire après consommation,Poursuite de la consommation malgré les conséquences nocives,Augmentation de la fréquence des repas,c
OIC-217-03-B,Quel effet peut survenir après l'arrêt du tabac en lien avec l'appétit?,Diminution de l'appétit,Perte de poids,Augmentation de l'appétit => prise de poids,Réduction de la fatigue,c
OIC-217-03-B-,Quelle est une complication cardiovasculaire liée au tabac mentionnée dans le contenu?,Acné,Vieillissement cutané,Insuffisance coronarienne,Coloration des ongles,c
OIC-217-04-A,Quel traitement est recommandé lorsque les symptômes anxieux ou dépressifs persistent au-delà de quelques semaines après le sevrage tabagique?,Un traitement de substitution au nicotine,Un traitement de soutien en consultation sans médicament,Un traitement spécifique psychiatrique,Un traitement de réduction de la consommation de caféine,c
OIC-217-04-A-,Quel est l'objectif principal de l'entretien motivationnel?,Fournir des informations sur les effets du tabac,Évaluer le niveau de stress du patient,Susciter ou renforcer la motivation au changement,Proposer un traitement médical immédiat,c
OIC-217-05-A,Quel facteur est le plus prédictif d'arrêt du tabac selon les recommandations de santé?,Bon niveau socio-économique,Faible consommation d'alcool,Absence d'entourage fumeur,Âge de début de l'intoxication tardif,c
OIC-217-05-A-,Quel traitement est utilisé en dernière intention pour la dépendance au tabac?,Transdermique avec patchs à longue durée,Gommes nicotiniques en association avec des sprays buccaux,Bupropion (Zyban®),Varénicline (Champix®),c
OIC-217-06-B,Où peut-on trouver des informations sur l'accompagnement personnalisé du Tabac Info Service?,http://www.sante.fr,http://www.tabac-info-service.fr,http://www.sante-enfance.fr,http://www.alimentation.fr,b
OIC-217-06-B-,Quel traitement est utilisé en dernière intention pour réduire les symptômes de sevrage et la craving dans la prise en charge de l'addiction au tabac?,Psychothérapie de soutien,Entretiens motivationnels,Bupropion,Cigarettes électroniques,c
OIC-223-01-A,Quelle est l'importance de l'évaluation des co-addictions avant le sevrage tabagique?,Elle est secondaire par rapport aux troubles psychiatriques,Elle permet de déterminer le type de traitement pharmacologique,Elle est essentielle pour éviter les interactions dangereuses et planifier un traitement global,Elle n'a pas d'impact sur la réussite du sevrage,c
OIC-223-01-A-,Quelle est la définition d'un sevrage « réussi » dans le contexte de l'arrêt du tabac?,Un sevrage total sur une durée inférieure à 6 mois,Un sevrage total sur une durée de 3 mois au moins,Un sevrage total sur une durée ≥ 1 an,Un sevrage partiel avec des pauses régulières,c
OIC-223-02-A,Quel est l'effet pharmacologique principal du bupropion?,Agoniste des récepteurs nicotiniques,Inhibiteur de la recapture de la dopamine et de la noradrénaline,Stimulant du système sympathique,Antidépresseur à action directe sur les récepteurs sérotoninergiques,b
OIC-223-02-A-,Quel est l'objectif principal de la méthode des 5A en tabacologie?,Réduire la consommation de cigarettes,Favoriser l'arrêt du tabac pour tous les fumeurs,Identifier les patients à risque,Proposer uniquement des médicaments,b
OIC-223-03-B,Quel est le rôle de l'alcool dans les décès évitables en France?,Première cause de mortalité évitable,Troisième cause de mortalité évitable,Deuxième cause de mortalité évitable,Quatrième cause de mortalité évitable,c
OIC-223-03-B-,Quel terme désigne une consommation qui présente des risques mais n'a pas encore conduit à des complications ou à la dépendance?,Usage nocif,Non usage,Usage à risque,Dépendance,c
OIC-223-04-A,"Selon le DSM-5, comment est défini le trouble de l’usage d’alcool?",À partir de critères différents de ceux de la CIM 11.,À partir des mêmes critères que la CIM 11.,À partir de critères plus stricts que la CIM 11.,À partir de critères plus larges que la CIM 11.,b
OIC-223-04-A-,Dans quelles situations ne doit-on pas consommer d’alcool selon les repères de Santé Publique France?,Lors de la pratique de sports à risque,Lors de la conduite automobile,Lors de la prise de médicaments ou d’existences de pathologies,Toutes les situations ci-dessus,c
OIC-223-05-A,Quels sont les critères essentiels pour diagnostiquer une dépendance à l’alcool selon la CIM 11?,La présence de troubles dépressifs secondaires et de cirrhose,L'absence de désir compulsif et de tolérance,"Au moins trois des manifestations suivantes : craving, difficulté de contrôle, sevrage, tolérance, abandon d'autres activités, poursuite de la consommation malgré les conséquences nocives",L'augmentation du temps passé à se procurer la substance sans conséquences nocives,c
OIC-223-05-A-,Quel score sur le questionnaire AUDIT-C est évocateur d’un mésusage actuel d’alcool chez la femme?,2,3,4,5,b
OIC-223-06-A,Quel est le risque principal associé au delirium tremens?,Convulsions généralisées,Agitation et troubles du sommeil,Risque de mortalité non négligeable,Vomissements et anorexie,c
OIC-223-06-A-,Quel trouble métabolique doit être éliminé dans le diagnostic différentiel d'une intoxication alcoolique aiguë?,Hyperglycémie,Hyperkaliémie,Acidocétose alcoolique,Hypercalcémie,c
OIC-223-07-A,Quelle association est observée entre le mésusage d'alcool et les troubles bipolaires?,Association de 10 à 20 %,Association de 20 à 30 %,Association jusqu'à 40 %,Association de 50 à 60 %,c
OIC-223-07-A-,Quel lien existe entre le mésusage d’alcool et la précarité?,L’alcool augmente les revenus familiaux,L’alcool réduit les risques de chômage,La précarité favorise la rechute à l’alcool,L’alcool améliore les relations professionnelles,c
OIC-223-08-B,Quel marqueur de consommation d’alcool se normalise en quelques semaines après l’arrêt de la consommation?,Alcoolémie,GGT,Transferrine désialylée,VGM,c
OIC-223-08-B-,Quelle complication neurologique est directement liée à une carence en vitamine B1 chez l’alcoolique?,Pancréatite aiguë,Hypertension artérielle,Syndrome de Korsakoff,Ostéoporose,c
OIC-223-09-A,Quel outil est essentiel dans la prévention primaire du mésusage d’alcool?,La répression des comportements de consommation,La stigmatisation des jeunes consommateurs,L’information et l’éducation des futurs usagers,L’interdiction totale des alcools,c
OIC-223-09-A-,Quelle est une caractéristique clé de l'intervention brève dans le RPIB?,Elle dure au moins 30 minutes et est toujours obligatoire,Elle est dispensée en groupe et inclut des médicaments,Elle est réalisée en un temps court (5 à 20 minutes) et est individuelle,Elle ne nécessite pas de restitution des résultats d'évaluation,c
OIC-223-10-A,Quelles dimensions doivent être abordées dans la prise en charge addictologique?,"Biologiques, économiques et sociales","Psychologiques, éducatives et familiales","Biologiques, psychologiques et sociales","Économiques, juridiques et environnementales",c
OIC-223-10-A-,Dans quel contexte l'entretien motivationnel est-il le plus efficace?,Lorsque le patient est déjà en traitement médical,Lorsque le patient est en phase de dépendance avancée,Lorsque le patient est en phase de prévention ou de prise de conscience,Lorsque le patient refuse tout traitement,c
OIC-225-01-A,Quelle mesure est systématiquement recommandée lors du sevrage d’alcool?,Utilisation de benzodiazépines à doses élevées dès le début,Arrêt complet de la consommation d’alcool,Supplémentation en vitamine B1 uniquement en cas de carence,Hydratation orale avec plus de quatre litres par jour,b
OIC-225-01-A-,Quelle est la première étape du traitement du delirium tremens selon les recommandations?,Administration de benzodiazépines à forte dose par voie orale,Hospitalisation en chambre calme avec surveillance régulière,Traitement par vitamine B1 parentérale avant toute perfusion de glucosé,Correction des troubles hydroélectrolytiques immédiate,c
OIC-225-02-B,Quelle structure accueille une personne en difficulté avec un usage de substances illicites mais qui n’est pas encore dans le cadre du soin?,CSAPA,CJC,CAARUD,ELSA,c
OIC-225-02-B-,Quels médicaments sont utilisés pour prévenir les rechutes après un sevrage de l’alcool?,Nalmefène et baclofène,Disulfiram et acamprosate,"Acamprosate, naltrexone et disulfiram",Naltrexone et baclofène,c
OIC-225-03-A,Quel est le signe d'un trouble visuel monoculaire selon l'examen?,Le trouble disparaît à l'occlusion de l'œil sain.,L'acuité visuelle augmente avec la correction optique.,Le trouble persiste à l'occlusion de l'œil sain.,La vision devient symétrique lorsqu'on ouvre les deux yeux.,c
