Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,content_raw,distractor_quality
707,OIC-102-06-A,Quelle est la classification des insuffisances valvulaires selon Carpentier?,Type I : fermeture dans le plan de l’anneau/mouvement valvulaire normal,Type II : fermeture des feuillets dépassant le plan de l’anneau,Type III : fermeture des feuillets en aval du plan de l’anneau vers le VG,Type IV : fermeture des feuillets en aval du plan de l’anneau vers le VG,a,"{{objectif de connaissance
|Identifiant=OIC-102-06-A
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=A
|Intitulé=Connaître la symptomatologie et la position vicieuse de la tête dans une paralysie complète du III, du IV, du VI
|Description=AVC, SEP
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=6}}
'''Paralysie du III'''

La paralysie totale du Ill provoque du côté pathologique :

- un ptosis total (pouvant d'ailleurs masquer la diplopie)

- une divergence marquée (droit latéral fonctionnel)

- une paralysie de l'élévation et de l'abaissement de l'œil 

- une perte de l'accommodation

- une mydriase aréflective


'''Paralysie du IV''' 

- Diplopie verticale et oblique, accentuée en bas et en dedans (champ du muscle oblique supérieur) invalidante dans les activités comme la lecture ou la descente des escaliers.

- Position compensatrice de la tête : inclinée du côté sain, menton abaissé. 


'''Paralysie du VI'''

- Diplopie horizontale

- Convergence de l'œil atteint

- Déficit de l'abduction 

- Position compensatrice de la tête: tournée du côté de la paralysie oculomotrice",False
708,OIC-102-07-A,Quelle est l'étiologie principale de l'insuffisance mitrale?,Dégénérative,Endocardite infectieuse,Post-rhumatismale,Ischémique,a,"{{objectif de connaissance
|Identifiant=OIC-102-07-A
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=A
|Intitulé=Photographie/vidéo d’une paralysie du VI
|Description=None
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=7}}

[[Fichier:VI.jpg|gauche|vignette|666x666px|Paralysie du VI droit: abolition de l'abduction de l'oeil droit]]",True
709,OIC-102-08-A,Quelle est l'examens clef dans l'évaluation des valvulopathies?,L'échographie trans-oesophagienne (ETO),L'échographie cardiaque transthoracique (ETT),L'angiographie coronarienne,L'IRM du cœur,b,"{{objectif de connaissance
|Identifiant=OIC-102-08-A
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=A
|Intitulé=Photographie/vidéo d’une paralysie extrinsèque/intrinsèque du III
|Description=None
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=8}}

[[Fichier:III-bis.jpg|vignette]]
[[Fichier:III.jpg|gauche|vignette]]",False
710,OIC-102-09-B,Quelle évolution est associée à l'insuffisance mitrale aiguë?,Évolution lente vers l'OAP et le choc cardiogénique,Évolution rapide vers l'OAP et le choc cardiogénique,Évolution lente vers l'insuffisance cardiaque gauche,Évolution rapide vers l'insuffisance cardiaque gauche,b,"{{objectif de connaissance
|Identifiant=OIC-102-09-B
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=B
|Intitulé=Savoir que la paralysie du VI a une faible valeur localisatrice
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=9}}
Lors de toute hypertonie intra-crânienne, le VI peut être comprimé dans l'angle ponto-cérébelleux à sa sortie du tronc cérébral. La paralysie est alors directement causée par l'hypertension intra-crânienne, sans aucune valeur localisatrice. En revanche toute autre paralysie oculomotrice indique une lésion sur les noyaux ou les trajets des nerf concernés.",False
711,OIC-102-10-A,Quel dispositif permet de réparer l'insuffisance mitrale par voie percutanée?,TAVI,Valvuloplastie aortique au ballon,Mitraclip,Bioprothèse aortique,c,"{{objectif de connaissance
|Identifiant=OIC-102-10-A
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=A
|Intitulé=Devant une diplopie, connaître les arguments cliniques en faveur d’une myasthénie
|Description=paralysie fluctuante, aggravation en cours de journée, ptosis unilatéral
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=10}}
Un '''ptosis''' associé de début souvent '''progressif''', '''variable''' au cours de la journée et qui apparaît surtout à la '''fatigue''' doit faire chercher une myasthénie. 

Le diagnostic repose sur :

• le test à la prostigmine (Reversol®)

• la recherche d'anticorps antirécepteur de l'acétylcholine

• l'électromyographie à la recherche d'un bloc neuromusculaire

La myasthénie doit faire rechercher un thymome associé",False
712,OIC-102-11-A,Quelle est l'indication principale pour le TAVI?,La décision est toujours prise à partir d'une réunion pluridisciplinaire (« Heart team »),Les patients ayant une espérance de vie > 1 an,Les patients à haut risque chirurgical,Les patients à faible risque > 65-70 ans,a,"{{objectif de connaissance
|Identifiant=OIC-102-11-A
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=A
|Intitulé=Savoir qu’une paralysie du III aiguë est une urgence vitale
|Description=AVC
|Rubrique=Identification de l’urgence
|Contributeurs=
|Ordre=11}}
En cas de diplopie récente, le bilan étiologique est prioritaire et repose sur un examen neurologique et une imagerie cérébrale.

Une '''paralysie du Ill associée à des signes pupillaires et à des douleurs impose''', notamment, une recherche en urgence d'un '''anévrisme intracrânien.'''

Les anévrismes intracrâniens , notamment [[Arachnoïde et espaces sous-arachnoïdiens|anévrismes de la communicante postérieure et anévrismes carotidiens supraclinoïdiens]], sont responsables de paralysies du III souvent associées à des céphalées.

Un anévrisme intracrânien doit tout particulièrement être suspecté :

• devant une atteinte oculomotrice partielle mais avec des signes pupillaires d'atteinte du III intrinsèque ;

• chez un sujet jeune ;

• en l'absence de facteurs de risque vasculaire ;

• en présence de céphalées.

Dans ces cas, une exploration neuroradiologique en urgence par angioscanner ou angio-IRM s'impose ; en cas de résultat négatif ou douteux, une artériographie cérébrale doit être envisagée s'il existe une forte suspicion clinique.",False
713,OIC-102-12-B,Quelle est la prévalence de l'insuffisance cardiaque dans la population adulte?,1 et 2 %,70-80 ans,Masculin,10 % à un an,a,"{{objectif de connaissance
|Identifiant=OIC-102-12-B
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=B
|Intitulé=Connaître l’indication des examens d’imagerie devant une diplopie aiguë récente
|Description=Imagerie cérébrale si suspicion d'AVC
|Rubrique=examens complémentaires
|Contributeurs=
|Ordre=12}}



'''Diplopie binoculaire aiguë récente:''' les examens à visée étiologique sont fonction de l'orientation étiologique donnée par l'examen et le diagnostic topographique. Il s'agit essentiellement d'examens neuroradiologiques (TDM, IRM, artériographie cérébrale).

Les anévrismes intracrâniens sont responsables de paralysies du III souvent associées à des céphalées. En cas de suspicion d'anévrisme intracrânien, une exploration neuroradiologique en urgence par angioscanner ou angio-IRM s'impose ; en cas de résultat négatif ou douteux, une artériographie cérébrale doit être envisagée s'il existe une forte suspicion clinique.

En revanche, aucune imagerie cérébrale n'est justifiée devant une diplopie '''monoculaire''', qui est liée à un trouble optique de l'oeil responsable de la diplopie.",False
714,OIC-102-12-B,Quelle est la définition de l'insuffisance cardiaque (IC) selon le texte?,L'IC est une incapacité du cœur à délivrer un débit suffisant aux besoins de l'organisme et/ou à fonctionner avec des pressions de remplissages normales.,L'IC est un syndrome clinique avec des symptômes passés ou présents d'IC causés par une anomalie cardiaque structurelle et/ou fonctionnelle.,"L'IC est définie comme un syndrome clinique avec des symptômes passés ou présents d'IC causés par une anomalie cardiaque structurelle et/ou fonctionnelle et confirmé par plusieurs éléments : signes cliniques d'insuffisance cardiaque (crépitants, œdème des chevilles, turgescence jugulaire) ; un taux élevé de peptide natriurétique ; des signes radiologiques échocardiographiques hémodynamiques.",L'IC est une incapacité du cœur à délivrer un débit suffisant aux besoins de l'organisme et/ou à fonctionner avec des pressions de remplissages normales.,a,"{{objectif de connaissance
|Identifiant=OIC-102-12-B
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=B
|Intitulé=Connaître l’indication des examens d’imagerie devant une diplopie aiguë récente
|Description=Imagerie cérébrale si suspicion d'AVC
|Rubrique=examens complémentaires
|Contributeurs=
|Ordre=12}}



'''Diplopie binoculaire aiguë récente:''' les examens à visée étiologique sont fonction de l'orientation étiologique donnée par l'examen et le diagnostic topographique. Il s'agit essentiellement d'examens neuroradiologiques (TDM, IRM, artériographie cérébrale).

Les anévrismes intracrâniens sont responsables de paralysies du III souvent associées à des céphalées. En cas de suspicion d'anévrisme intracrânien, une exploration neuroradiologique en urgence par angioscanner ou angio-IRM s'impose ; en cas de résultat négatif ou douteux, une artériographie cérébrale doit être envisagée s'il existe une forte suspicion clinique.

En revanche, aucune imagerie cérébrale n'est justifiée devant une diplopie '''monoculaire''', qui est liée à un trouble optique de l'oeil responsable de la diplopie.",False
715,OIC-102-13-B,Quel est le principal facteur de risque de l'œdème aigu pulmonaire cardiogénique?,L'insuffisance rénale aiguë,L'obésité,L'insuffisance cardiaque gauche,L'asthme,c,"{{objectif de connaissance
|Identifiant=OIC-102-13-B
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=B
|Intitulé=Connaître les causes ophtalmologiques de diplopie monoculaire
|Description=photo de cataracte, de taie cornéenne
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=13}}
Une diplopie monoculaire persiste à l'occlusion de l'oeil sain et disparaît avec l'occlusion de l'œil pathologique. Il peut s'agir notamment d'une atteinte :

'''-  cornéenne''' par diffraction des rayons lumineux : taie cornéenne séquelle d'une kératite ou d'un traumatisme, kératocône, astigmatisme important.

'''-  irienne :''' iridodialyse traumatique

'''-  cristallinienne :''' cataracte nucléaire",False
716,OIC-102-13-B,Quelle est la cause principale du choc cardiogénique?,L'infarctus du myocarde,L'hypovolémie,L'insuffisance rénale,L'obésité,a,"{{objectif de connaissance
|Identifiant=OIC-102-13-B
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=B
|Intitulé=Connaître les causes ophtalmologiques de diplopie monoculaire
|Description=photo de cataracte, de taie cornéenne
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=13}}
Une diplopie monoculaire persiste à l'occlusion de l'oeil sain et disparaît avec l'occlusion de l'œil pathologique. Il peut s'agir notamment d'une atteinte :

'''-  cornéenne''' par diffraction des rayons lumineux : taie cornéenne séquelle d'une kératite ou d'un traumatisme, kératocône, astigmatisme important.

'''-  irienne :''' iridodialyse traumatique

'''-  cristallinienne :''' cataracte nucléaire",False
717,OIC-102-14-B,Quel est le principal organe affecté dans l'insuffisance cardiaque gauche?,Le ventricule droit,Le ventricule gauche,Les ventricules gauche et droit,Aucun ventricule,b,"{{objectif de connaissance
|Identifiant=OIC-102-14-B
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=B
|Intitulé=Devant une diplopie, savoir rechercher les principaux signes associés à valeur étiologique
|Description=éruption territoire du V (zona ophtalmique, exophtalmie (Basedow, fistule tumeur), atteintes neurologiques (SEP, PRN, AVC), fracture du plancher de l'orbite)
|Rubrique=Étiologies
|Contributeurs=
|Ordre=14}}
En cas de diplopie récente, le bilan étiologique est prioritaire et repose sur un examen neurologique et une imagerie cérébrale.

'''Les principaux signes associés à rechercher''' sont:

- à l'interrogatoire:

• le terrain : âge du patient ; antécédents oculaires et généraux ; recherche d'un diabète, d'une hypertension artérielle, d'une maladie métabolique ou endocrinienne notamment thyroïdienne, d’un antécédent néoplasique ;

• les circonstances de survenue : notion de traumatisme, survenue lors d'un effort physique, à la lecture ou à la fatigue ;

• le mode de survenue : brutal ou progressif ;

• les symptômes associés : douleurs, vertiges, céphalées, nausées ;

• les caractères de la diplopie : horizontale, verticale, oblique, ainsi que la position du regard dans laquelle la diplopie est maximale et ses variations dans la journée

- à l'inspection: 

* une attitude vicieuse ou compensatrice de la tête,
* une anomalie palpébrale (ptosis, rétraction palpébrale)
* une anisocorie
* une anomalie du réflexe photomoteur direct ou consensuel
* une anomalie cutanée (éruption dans le territoire du V)
* une exophtalmie

- des signes neurologiques associées


'''Principales étiologies :''' 

'''Vasculaires :'''

- Anévrisme intracrânien (+++, anévrisme de la communicante postérieure), notamment chez le sujet jeune en cas de paralysie du Ill associé à des signes pupillaires et à des douleurs. Exploration neuroradiologique en urgence.

- Accidents vasculaires ischémiques et hémorragiques

- Fistule carotidocaverneuse

'''Tumorales:''' à l'origine d'un quart des paralysies oculomotrices. Demander systématiquement des explorations neuroradiologiques

- hypertension intracrânienne : paralysie bilatérale du VI sans valeur localisatrice

- tumeurs de la base du crâne

'''Traumatiques''' : fracture du plancher de l’orbite

'''Sclérose en plaques :'''  révélée par une paralysie oculomotrice dans 10% des cas.

- paralysie du VI

- paralysie internucléaire antérieure 

'''Myasthénie :''' diplopie non douloureuse,  fluctuante, aggravation avec la fatigue, associé parfois à une ptosis variable.

'''Atteinte orbitaire :''' maladie de Basedow, tumeurs de l'orbite. Notamment si exophtalmie associée.   

'''Si douleur :''' éliminer un anévrisme intracrânien, une dissection carotidienne ou une fistule carotidocaverneuse. Le diabète est la plus fréquente des diplopies douloureuses. La maladie de Horton se présente chez le sujet âgé avec céphalées fronto-orbitaires ± POM, ± NOIA",False
