id,completion,label,source
OIC-047-22-A,"Question: Le dépistage de la luxation congénitale de Hanche doit être effectué en inspectant le raccourcissement de la cuisse et recherchant les limitations d'abduction, l'instabilité de la hanche ainsi que la manoeuvre de Barlow.
a) Inspecter le raccourcissement de la cuisse
b) Rechercher les limitations d'abduction
c) Rechercher l'instabilité de la hanche
d) Effectuer la manoeuvre de Barlow",False,openbiollm_8b
OIC-145-09-B,"Question: Classer les principales maladies infectieuses transmissibles en fonction de leur mode de transmission.
a) Transmission horizontale directe d’une personne à une autre
b) Transmission horizontale indirecte entre le réservoir et l’hôte par un intermédiaire
c) Transmission verticale de la mère à l’enfant
d) Zoonose (transmission d’un animal à une personne)",False,openbiollm_8b
OIC-070-08-B,"Question: Quels sont les examens complémentaires à effectuer chez le sujet âgé ?
a) NFS et ionogramme sanguin uniquement.
b) Tous les examens mentionnés dans la description, selon les points d'appel.
c) Radiographie du thorax et imagerie cérébrale uniquement.
d) Bandelette urinaire et protidémie uniquement.",True,llama3_1_8b
OIC-005-14-B,"Question: Quels sont les différents types de barrières de sécurité dans le domaine médical ?
a) Les barrières de prévention
b) Les barrières de récupération
c) Les barrières d’atténuation
d) Toutes les réponses",False,openbiollm_8b
OIC-217-04-A,"Question: Quels sont les éléments de l’interrogatoire chez un patient présentant un syndrome mononucléosique ?
a) Âge du patient, contact avec de jeunes enfants ou nouvelle relation
b) Notion de rapports sexuels à risque, ou d’une toxicomanie intraveineuse (Virus de l’Immunodéficience humaine (VIH))
c) Contact avec un chat ou consommation d’aliments souillés par un chat, ou consommation de viande crue (toxoplasmose)
d) Présence de signes généraux : fièvre, asthénie, odynophagie/dysphagie",True,llama3_1_8b
OIC-127-01-A,"Question: Quelle est la définition clinique et l'histoire naturelle de l'hypertrophie bénigne de la prostate (HBP)?
a) L'hypertrophie bénigne de la prostate est une hyperplasie stromale et épithéliale de la zone de transition et péri-urétrale de la prostate.
b) L'hypertrophie bénigne de la prostate est caractérisée par une augmentation du volume de la prostate sans symptômes spécifiques.
c) L'hypertrophie bénigne de la prostate est une maladie rare qui affecte les hommes après 60 ans d'âge.
d) L'hypertrophie bénigne de la prostate ne provoque pas de symptômes du bas appareil urinaire et n'a aucune incidence sur la qualité de vie des patients.",False,openbiollm_8b
OIC-049-11-A,"Question: Savoir interpréter une courbe de croissance
a) La courbe de croissance est tracée sur le graphique.
b) Les points de repère sont placés à l'intersection des lignes représentant les âges.
c) L'échelle des abscisses représente les âges et celle des ordonnées la taille en centimètres.
d) La vitesse de croissance annuelle est calculée en tracant une droite depuis l'âge 2 ans jusqu'à l'âge 10 ans sur le graphique de croissance.",True,openbiollm_8b
OIC-157-04-A,"Question: Quel est le principal agent infectieux des bactériémies communautaires chez les enfants et les nourrissons de plus de 2 mois ?
a) Streptococcus pneumoniae
b) Neisseria meningitidis
c) Escherichia coli
d) Staphylococcus aureus",False,llama3_1_8b
OIC-207-09-A,"Question: Quelles sont les principales non-indications d'une radiographie thoracique en urgence ?
a) Suspicion de dissection aortique, embolie pulmonaire ou de rupture œsophagienne, traumatisme thoracique ou polytraumatisme : scanner avec injection en première intention
b) Suspicion d’infarctus du myocarde : ECG, coronarographie
c) Infection des voies aériennes hautes, bronchiolite de l’enfant non équivoque et non compliquée : pas d’imagerie
d) Tous les cas de douleur thoracique nécessitent une radiographie thoracique en urgence",True,llama3_1_8b
OIC-037-06-A,"Question: Quelles sont les structures de prise en charge des interruptions volontaires de grossesse (IVG) ?
a) Etablissements de santé uniquement
b) Centres de planification familiale uniquement
c) Médecin généraliste uniquement
d) Sage femme uniquement",False,openbiollm_8b
OIC-198-18-A,"Question: Quels sont les principes de prise en charge d’une crise aiguë de goutte ?
a) Le traitement de la crise est suffisant pour soulager définitivement les symptômes de la goutte.
b) L'auto-traitement selon un traitement prédéfini, expliqué et prescrit par le médecin, est essentiel.
c) Le choix du traitement de la crise dépend des comorbidités, antécédents d'intolérance médicamenteuse, interactions médicamenteuses potentielles et nombre/articulations touchées.
d) La corticothérapie orale est le seul traitement possible pour les crises aiguës de goutte.",True,llama3_1_8b
OIC-109-10-B,"Question: Quels sont les indices qui suggèrent un trouble de la marche d&#39;origine psychogène ?
a) La présence de douleurs musculaires ou articulaires
b) Le début soudain, la rémission spontanée ou la survenue paroxystique, l’inconstance dans le temps et la discordance dans l’expression clinique
c) L&#39;absence de réponse au traitement médicamenteux
d) La présence d&#39;une maladie sous-jacente neurologique",True,llama3_1_8b
OIC-325-02-A,"Question: Quels sont les enjeux concernant les risques liés aux médicaments?
a) Les enjeux individuels
b) Les enjeux de santé publique
c) Tous les deux
d) Aucun des deux",False,openbiollm_8b
OIC-342-16-A,"Question: Quel est le traitement symptomatique d'un malaise ?
a) Administration d'antalgiques et d'anxiolytiques
b) Mise en sécurité, position latérale de sécurité si inconscient, surélévation des jambes si hypotension artérielle
c) Administration d'antibiotiques et de médicaments anti-inflammatoires
d) Administration de médicaments vasoconstriteurs et diurétiques",True,llama3_1_8b
OIC-245-22-B,"Question: Selon l'étiologie de l'insuffisance surrénale, la physiopathologie est différente :
a) L'absence d'activité de l'enzyme conduit à un déficit en cortisol et en aldostérone.
b) La mutation d'un gène codant un transporteur des acides gras à très longues chaînes dans le peroxysome conduit à une accumulation de ces molécules dans les cellules.
c) L'absence d'activité de l'enzyme conduit à un déficit en cortisol et en aldostérone, ainsi qu'à une hyperandrogénie avec virilisation.
d) La mutation d'un gène codant un transporteur des acides gras à très longues chaînes dans le peroxysome conduit à une perte de sel et déshydratation.",False,llama3_1_8b
OIC-256-02-B,"Question: Quelles sont les contre-indications à la pratique du sport en milieu scolaire ?
a) Tous les enfants et adolescents sont considérés aptes à l'EPS, sauf s'ils ont un certificat médical.
b) Les contre-indications sont liées à des maladies chroniques, des handicaps permanents ou des situations de dénutrition importante.
c) La pratique du sport est interdite en milieu scolaire pour tous les enfants et adolescents.
d) Seuls les enfants ayant un certificat médical peuvent pratiquer le sport en milieu scolaire.",True,llama3_1_8b
OIC-027-12-A,"Question: Quelle est la définition de l'infection materno-fœtale à CMV?
a) Infection virale transmise de la mère au fœtus
b) Maladie congénitale causée par le virus du sida
c) Infection bactérienne transmissible entre la mère et le fœtus
d) Infection virale transmise par les insectes",True,openbiollm_8b
OIC-325-21-B,"Question: Quel est le rôle de l'ONIAM dans la responsabilité sans faute ?
a) L'ONIAM indemnisé les victimes d'accidents médicaux fautifs uniquement.
b) L'ONIAM indemnise les victimes d'accidents médicaux non fautifs, sans avoir à démontrer la faute de l'auteur du dommage.
c) L'ONIAM ne joue aucun rôle dans la responsabilité sans faute.
d) L'ONIAM indemnisé les victimes d'accidents médicaux non fautifs uniquement.",True,llama3_1_8b
OIC-132-04-B,"Question: Quels sont les critères cliniques positifs pour poser le diagnostic de maladie à corps de Lewy (MCL) ?
a) Troubles cognitifs progressifs, syndrome parkinsonien surtout akinéto-rigide, troubles du comportement en sommeil paradoxal avec sensation de « rêve éveillé » voire des cauchemars violents, hallucinations visuelles précoces, fluctuations.
b) Troubles cognitifs progressifs, syndrome parkinsonien surtout akinéto-rigide, troubles du comportement en sommeil paradoxal avec sensation de « rêve éveillé » voire des cauchemars violents, dysautonomie avec hypotension orthostatique, hypersensibilité aux neuroleptiques.
c) Troubles cognitifs progressifs, syndrome parkinsonien surtout akinéto-rigide, troubles du comportement en sommeil paradoxal avec sensation de « rêve éveillé » voire des cauchemars violents, hallucinations visuelles précoces, hypersomnie.
d) Troubles cognitifs progressifs, syndrome parkinsonien surtout akinéto-rigide, troubles du comportement en sommeil paradoxal avec sensation de « rêve éveillé » voire des cauchemars violents, hypotension orthostatique, hypersensibilité aux neuroleptiques.",True,openbiollm_8b
OIC-145-11-B,"Question: Quels sont les centres nationaux de référence pour la lutte contre les maladies transmissibles en France?
a) Les centres nationaux de référence (CNR) sont des laboratoires et services cliniques localisés dans des établissements publics ou privés de santé, d’enseignement ou de recherche.
b) Les CNR ont pour mission l'expertise en microbiologie et pathologie des agents infectieux, le conseil scientifique ou technique, la contribution à la surveillance épidémiologique et l'alerte immédiate.
c) Les CNR sont nommés pour 5 ans par le ministre chargé de la Santé sur proposition de Santé publique France.
d) Les CNR ne sont pas localisés dans des établissements publics ou privés de santé, d’enseignement ou de recherche.",False,openbiollm_8b
OIC-312-03-B,"Question: Quels sont les gènes impliqués dans le cancer du sein et de l'ovaire familiaux ?
a) Gènes BRCA1/2, PALB2 et TP53
b) Seuls les gènes BRCA1/2
c) Les gènes BRCA1/2 et PALB2
d) Le gène TP53 seul",True,llama3_1_8b
OIC-229-03-A,"Question: Quelle est l&#39;objectif principal de la vidéo sur la pose d&#39;une VVP (Voie Veineuse Périphérique) ?
a) Montrer les différentes techniques de pose de VVP
b) Expliquer les complications possibles lors de la pose d'une VVP
c) Connaître la technique d&#39;insertion d&#39;une voie veineuse périphérique
d) Présenter les différents types de VVP disponibles sur le marché",True,llama3_1_8b
OIC-217-04-A,"Question: Quels sont les éléments de l’interrogatoire chez un patient présentant un syndrome mononucléosique?
a) Contact avec de jeunes enfants ou nouvelle relation
b) Notion de rapports sexuels à risque, ou d’une toxicomanie intraveineuse (Virus de l’Immunodéficience humaine (VIH))
c) Introduction récente de nouveaux médicaments, prises médicamenteuses dans les semaines précédentes, dans l’hypothèse d’une toxidermie (suspicion d’un effet indésirable des médicaments ou d’un soin)
d) Présence de signes généraux : fièvre (hyperthermie / fièvre), asthénie",False,openbiollm_8b
OIC-049-23-B,"Question: Quelle est la caractéristique de la puberté précoce chez une fille ?
a) La puberté se produit à l'âge de 10 ans.
b) Le développement mammaire et l'accélération de la vitesse de croissance sont des signes de puberté précoce.
c) La puberté est retardée chez les filles.
d) Les filles ne peuvent pas avoir une puberté précoce.",True,llama3_1_8b
OIC-351-02-A,"Question: Quelles sont les définitions des idées délirantes et hallucinations?
a) Idées délirantes : Alterations du contenu de la pensée entraînant une perte de contact avec la réalité, non partagée par le groupe socio-culturel. Hallucinations : Perception sensorielle sans présence d’objet détectable.
b) Idées délirantes : Alterations du contenu de la pensée entraînant une perte de contact avec la réalité, non partagée par le groupe socio-culturel. Hallucinations : Perception sensorielle sans présence d’objet détectable.
c) Idées délirantes : Alterations du contenu de la pensée entraînant une perte de contact avec la réalité, non partagée par le groupe socio-culturel. Hallucinations : Perception sensorielle sans présence d’objet détectable.
d) Idées délirantes : Alterations du contenu de la pensée entraînant une perte de contact avec la réalité, non partagée par le groupe socio-culturel. Hallucinations : Perception sensorielle sans présence d’objet détectable.",False,openbiollm_8b
OIC-225-15-A,"Question: Quelle est la situation d’urgence la plus grave chez les patients porteurs d’un anévrisme de l’aorte abdominale ?
a) Anévrismes rompus
b) Fistule aorto-cave ou une fistule aorto-digestive
c) Ischémie aiguë de membre inférieur
d) Anévrismes douloureux",False,llama3_1_8b
OIC-364-12-B,"Question: Quel est le risque de troubles de croissance par épiphysiodèse après une fracture décollement épiphysaire de cheville chez l'adolescent?
a) Le risque de troubles de croissance par épiphysiodèse est faible.
b) Le risque de troubles de croissance par épiphysiodèse est moyen.
c) Le risque de troubles de croissance par épiphysiodèse est élevé.
d) Le risque de troubles de croissance par épiphysiodèse est très élevé.",False,openbiollm_8b
OIC-328-09-A,"Question: Quel est le remboursement pour une chaussure thérapeutique de série (CHUT ou CHUP) ?
a) 100%
b) 60%
c) Remboursé uniquement si prescrite par un spécialiste
d) Non remboursée",False,llama3_1_8b
OIC-056-02-A,"Question: Quel est le terme qui décrit les personnes ayant des conséquences irréversibles de dysfonctionnement cérébral précoce, avec graves perturbations de l'efficience motrice, perceptive, cognitive et de la construction des relations avec l'environnement physique et humain ?
a) Multi-handicap ou pluri-handicap
b) Surhandicap
c) Le polyhandicap
d) Handicap congénital",True,llama3_1_8b
OIC-217-06-B,"Question: Quelle est l'une des principales étiologies non infectieuses du syndrome mononucléosique?
a) Maladie auto-immune
b) Reaction allergique medicamenteuse
c) Infection virale
d) Autre (specifier)",False,openbiollm_8b
OIC-188-21-B,"Question: Quel est l'objectif principal de l'éducation thérapeutique dans le traitement de l'asthme ?
a) Améliorer la qualité de vie du patient
b) Permettre au patient de comprendre sa maladie et son traitement
c) Réduire les coûts médicaux
d) Augmenter le nombre de consultations chez le médecin",True,llama3_1_8b
OIC-207-04-A,"Question: Le diagnostic radiographique d’un pneumothorax est facilité par la position du patient.
a) Couché sur le côté
b) Assis
c) Debout face
d) Debout de profil",False,openbiollm_8b
OIC-198-18-A,"Question: Quatre principes simples président à la prise en charge de la crise de goutte, fondée sur l'éducation du patient :
a) Le patient doit être informé de l'importance de traiter la crise de goutte dès ses premiers signes.
b) Le patient doit savoir que le traitement de la crise ne suffit pas à traiter la goutte et doit connaître l'importance du traitement hypouricémiant qui, seul, peut soulager définitivement les symptômes de la goutte.
c) Le choix du traitement de la crise de goutte dépend des comorbidités, des antécédents d'intolérance médicamenteuse, des interactions médicamenteuses potentielles, et du nombre et du type d'articulations touchées.
d) Les médicaments qui peuvent être utilisés pour le traitement de la crise sont la colchicine, les AINS per os, la corticothérapie orale ou locale, et les inhibiteurs de l'IL-1 en milieu hospitalier.",False,openbiollm_8b
OIC-239-01-A,"Question: Quel est le phénomène de Raynaud ?
a) Acrosyndrome vasculaire permanent avec aspect froid et cyanique prononcé des extrémités.
b) Acrosyndrome trophique, siégeant aux orteils, plus rarement aux doigts.
c) Acrosyndrome vasculaire paroxystique avec vasoconstriction, déclenché par l’exposition au froid.
d) Ischémies localisées aux doigts ou aux orteils.",True,llama3_1_8b
OIC-176-06-B,"Question: Quels sont les parasites les plus fréquemment retrouvés en cas de diarrhées infectieuses ?
a) Giardia intestinalis et Cryptosporidium spp.
b) Amoeba et Ascaris lumbricoides
c) Ténia saginata et Trichuris trichiura
d) Cystoisospora belli et Microsporidia",True,llama3_1_8b
OIC-198-17-B,"Question: Quel est le terrain caractéristique d'une crise de goutte ?
a) Homme jeune, en surpoids
b) Femme plus âgée
c) Homme mûr, souvent en surpoids ou obèse, atteint de maladies cardiovasculaires, d'insuffisance rénale ou de diabète sucré
d) Sujet âgé",True,llama3_1_8b
OIC-009-26-B,"Question: Quels sont les principes qui gouvernent l'utilisation et la conservation des éléments et produits du corps humain ?
a) Le principe de non-patrimonialité, le consentement préalable du donneur et l'anonymat
b) Le principe de gratuité, le consentement préalable du donneur et la propriété des éléments et produits
c) Le principe d'utilité publique, le consentement préalable du donneur et la protection des données de santé
d) Le principe de non-mixage, le consentement préalable du donneur et l'anonymat",True,llama3_1_8b
OIC-020-09-B,"Question: Quel est le critère principal pour évaluer la pertinence d'un critère de jugement dans une étude ?
a) La signification clinique du critère de jugement
b) L'adéquation avec l'objectif principal de l'étude et la définition consensuelle
c) Le recueil du critère le plus pertinent cliniquement
d) La faisabilité du recueil du critère",True,llama3_1_8b
OIC-208-09-B,"Question: Quelles sont les principales causes d'insuffisance respiratoire chronique (IRC) en fonction de leur mécanisme physiopathologique ?
a) Maladies de l'échangeur pulmonaire, maladies de la pompe ventilatoire et maladies neuromusculaires.
b) Anomalie du rapport ventilation/perfusion, atteinte de la diffusion alvéolo-capillaire et diminution de la compliance thoracique.
c) Atteinte de la commande ventilatoire, pneumopathies infiltrantes diffuses et dilatation des bronches.
d) Maladies neuromusculaires, atteintes rares du tronc cérébrale et syndrome obésité-hypoventilation.",True,llama3_1_8b
OIC-045-11-B,"Question: Quelle est l'évolution naturelle d'une personne atteinte de trisomie 21 tout au long de sa vie ? 
a) La personne porteuse de trisomie 21 présente à la naissance une hypotonie axiale associées à plus ou moins de complications médicales.
b) La personne porteuse de trisomie 21 a une marge de progression variable d’un patient à l’autre et impossible de prédire. Elles ont un retard psychomoteur et acquièrent la marche entre 2 et 3 ans contre 9 et 18 mois pour un enfant sans trisomie 21.
c) La personne porteuse de trisomie 21 présente à la naissance une hypotonie axiale associées à plus ou moins de complications médicales, et les rééducations peuvent être faites dans le secteur libéral ou en CAMSP puis SESSAD.
d) La personne porteuse de trisomie 21 a une marge de progression variable d’un patient à l’autre et impossible de prédire. Elles ont un retard psychomoteur et acquièrent la marche entre 2 et 3 ans contre 9 et 18 mois pour un enfant sans trisomie 21.",False,openbiollm_8b
OIC-265-10-B,"Question: Quels examens d'imagerie sont indiqués en urgence pour une colique néphrétique compliquée ?
a) Couple échographie-abdomen sans préparation, TDM
b) Scanner abdomino-pelvien faible dose sans injection de produit de contraste
c) Echographie urinaire seule
d) Tous les examens d'imagerie mentionnés précédemment",True,llama3_1_8b
OIC-233-12-B,"Question: Quel est le traitement médical indiqué pour l'insuffisance aortique (IA) sans indication chirurgicale ?
a) Régime pauvre en sel uniquement
b) Traitement pharmacologique avec IEC/ARA 2, +/- diurétiques et bétabloquants ou ARA 2 pour les cas de Marfan
c) Prévention de l'endocardite infectieuse par hygiène bucco-dentaire uniquement
d) Surveillance clinique, ECG et ETT tous les ans",True,llama3_1_8b
OIC-047-18-A,"Question: Quels sont les principes de prévention de la carie dentaire?
a) La carie est favorisée par la consommation de sucre.
b) La prévention repose sur une bonne hygiène bucco-dentaire, évitement du grignotage entre les repas ou biberon sucré pour s'endormir, suivi dentaire régulier et en cas de risque carieux élevé, apport de fluor per os et scellement des sillons.
c) La prévention ne repose que sur une bonne hygiène bucco-dentaire.
d) La prévention ne repose que sur l'évitement du grignotage entre les repas ou biberon sucré pour s'endormir.",True,openbiollm_8b
OIC-020-16-A,"Question: Quel est le rôle d'un facteur d'exposition dans une étude épidémiologique ?
a) C'est un facteur associé à une probabilité plus élevée de survenue du phénomène de santé étudié.
b) C'est un facteur qui influence l'état de santé des populations sans nécessairement être une cause directe de problèmes particuliers ou de maladies.
c) C'est un facteur dont la nature causale pour le phénomène de santé étudié est sous-entendue/ supposée / prouvée.
d) C'est l'intervention à laquelle sont exposés les participants d'une étude expérimentale.",False,openbiollm_8b
OIC-342-01-A,"Question: Quelle est la définition de l'état de mal épileptique ?
a) C'est une crise d'épilepsie qui se répète à des intervalles suffisamment brefs pour créer une condition épileptique stable et durable.
b) C'est une perte de connaissance prolongée causée par une hyperactivité paroxystique synchrone de neurones corticaux.
c) C'est un état de conscience altéré qui peut être provoqué par diverses causes, y compris les crises d'épilepsie.
d) C'est une manifestation clinique liée à l'hyperactivité paroxystique synchrone de neurones corticaux et à la propagation de cette activité.",True,llama3_1_8b
OIC-162-29-B,"Question: Quel est le traitement recommandé pour une personne VIH positive atteinte de syphilis secondaire précoce ?
a) Benzathine pénicilline G dose unique IM 2,4 millions d’unités
b) Doxycycline pendant 14 jours
c) Benzathine pénicilline G dose unique IM 2,4 millions d’unités et doxycycline pendant 28 jours
d) Traitement avec un antibiotique alternatif comme l'érythromycine",True,llama3_1_8b
OIC-039-08-A,"Question: Quelles sont les principales indications de la fécondation in vitro (FIV) avec microinjection intracytoplasmique (ICSI)?
a) L'infertilité tubaire, l'endométriose et les échecs d'insémination intrautérine (IIU)
b) Les anomalies spermatiques sévères, l'utilisation de spermatozoïdes extraits chirurgicalement ou à partir des urines
c) L'infertilité tubaire et les échecs d'insémination intrautérine (IIU)
d) Les anomalies spermatiques sévères et l'utilisation de spermatozoïdes extraits chirurgicalement ou à partir des urines",True,llama3_1_8b
OIC-009-17-A,"Question: Quel est l'enjeu éthique concernant l'information du patient en fin de vie ?
a) Donner une information honnête et claire, conformément au respect de l'autonomie de la personne malade.
b) Ne pas donner d'informations pour éviter les souffrances psychiques de la personne.
c) Se concentrer uniquement sur le soulagement des douleurs physiques.
d) Laisser les professionnels de santé décider seuls de l'information à donner au patient.",True,llama3_1_8b
OIC-099-01-B,"Question: Quel pourcentage d'adultes ont eu au moins une céphalée au cours des douze mois précédents ?
a) 10 à 20%
b) 50 à 75%
c) 80 à 90%
d) 95 à 100%",False,llama3_1_8b
OIC-161-01-A,"Question: Quels sont les facteurs de risque d'infections urinaires à complications ?
a) Anomalie de l'arbre urinaire, Homme, Grossesse, Sujet âgé (>75 ans) ou fragiles (> 65 ans avec ≥3 critères de Fried)
b) Diabète sucré, Insuffisance rénale < 30 ml/mn, Immunosuppression sévère
c) Prostatite aiguë, Cystite like, IU avec sepsis grave
d) Cystites récidivantes, Infections urinaires nosocomiales",True,llama3_1_8b
OIC-187-01-A,"Question: Quelle est la définition de l'urticaire ?
a) Une dermatose inflammatoire fréquente causée par des allergies
b) Une maladie chronique qui affecte les muqueuses
c) Une réaction immunitaire complexe qui peut être aigüe ou chronique
d) Une affection cutanée rare et non inflammatoire",True,llama3_1_8b
OIC-027-21-B,"Question: Quels examens complémentaires doivent être prescrits en cas de suspicion de listériose pendant la grossesse?
a) Prescription d'urinanalyse chez le père
b) Prélèvement de sang pour recherche de toxines
c) Examens anatomopathologiques du placenta et des lochies
d) Toutes les options précédentes",False,openbiollm_8b
OIC-026-05-B,"Question: Quelle est la particularité de l'échographie abdomino-pelvienne en cas de grossesse ?
a) Elle est très performante
b) Une dilation pyélocalicielle modérée < 20 mm est fréquemment observée en cours de grossesse en particulier à droite en raison de la dextro-rotation de l’utérus.
c) Elle n'est pas utilisable
d) Elle nécessite une dose de produit de contraste élevée",True,llama3_1_8b
OIC-245-22-B,"Question: Quelle est l'origine de l'insuffisance surrénale chez un enfant ?
a) Bloc en 21 hydroxylase
b) Adrénoleucodystrophie
c) Mutation du gène codant le transporteur des acides gras à très longues chaînes dans le peroxysome
d) Autre cause",True,openbiollm_8b
OIC-186-12-B,"Question: Le test multi allergénique est prescrit par le médecin de soin primaire.
a) Le test multi allergénique est prescrit par l'allergologue.
b) Le test multi allergénique est prescrit par le pédiatre.
c) Le test multi allergénique n'est pas prescrit par un médecin, mais par une infirmière spécialisée en allergologie.
d) Le test multi allergénique n'est pas prescrit par un professionnel de la santé.",False,openbiollm_8b
OIC-164-11-A,"Question: Quelle est la principale indication de l'aciclovir dans le traitement de la varicelle?
a) Traitement du zona
b) Prévention des surinfections bactériennes cutanées
c) Traitement de l'encéphalite varicellaise
d) Prévention de la maladie chez les sujets immunodéprimés",False,openbiollm_8b
OIC-108-13-B,"Question: L'imagerie n'est pas recommandée de façon systématique dans la confusion (confusion mentale/désorientation), mais un scanner ou une IRM cérébrale doit être demandé en urgence au moindre doute de lésion neurologique.
a) L'imagerie est recommandée de façon systématique dans la confusion.
b) Un scanner ou une IRM cérébrale n'est pas demandé en urgence au moindre doute de lésion neurologique.
c) La demande d'un examen d'imagerie est conditionnelle à un signe de focalisation à l'examen neurologique.
d) La demande d'un examen d'imagerie n'est pas conditionnelle à un signe de focalisation à l'examen neurologique.",False,openbiollm_8b
OIC-009-21-A,"Question: Quels sont les principes éthiques qui guident la recherche impliquant la personne humaine?
a) Bienfaisance
b) Non-malfaisance
c) Autonomie
d) Justice",False,openbiollm_8b
OIC-076-11-A,"Question: Quels sont les marqueurs biologiques usuels de consommation d’alcool ?
a) Alcoolémie, GGT, VGM et CDT
b) Alcoolémie, GGT et VGM
c) GGT, VGM et CDT
d) Alcoolémie, VGM et CDT",True,openbiollm_8b
OIC-187-01-A,"Question: Quelle est la définition de l'urticaire ?
a) Une dermatose inflammatoire fréquente secondaire à des mécanismes immunologiques complexes.
b) Une dermatose inflammatoire fréquente secondaire à des mécanismes non immunologiques complexes.
c) Une dermatose inflammatoire rare secondaire à des mécanismes immunologiques complexes.
d) Une dermatose inflammatoire rare secondaire à des mécanismes non immunologiques complexes.",False,openbiollm_8b
OIC-302-16-B,"Question: Quel est le type de tumeur cutanée représenté dans la photographie ci-dessus ?
a) Basocellulite
b) Carcinome basocellulaire
c) Carcinome épidermoïde
d) Melanoma",False,openbiollm_8b
OIC-242-07-B,"Question: Quels sont les signes biologiques non spécifiques de la maladie de Basedow ?
a) Augmentation du cholestérol et des triglycérides
b) Diminution du cholestérol et des triglycérides, discrète hyperglycémie, élévation des enzymes hépatiques et leuconeutropénie avec lymphocytose relative
c) Réduction de la pression artérielle
d) Augmentation du taux d'hémoglobine",True,llama3_1_8b
OIC-026-05-B,"Question: Quelle est la dose maximale d’irradiation qu’un examen d’imagerie peut atteindre sans poser de risque pour l’enfant à naître ?
a) 100 mGy
b) 200 mGy
c) 300 mGy
d) 400 mGy",False,openbiollm_8b
OIC-132-05-A,"Question: Quels sont les diagnostics différentiels de la maladie d’Alzheimer et des maladies apparentées ?
a) La maladie d'Alzheimer est une maladie incurable.
b) Les troubles neuro-cognitifs peuvent être induits par des pathologies médicales curables comme les carences vitaminiques (B12, B9) ou l'intoxication au monoxyde de carbone.
c) La maladie d'Alzheimer est une maladie contagieuse.
d) Les troubles neuro-cognitifs sont toujours liés à la vieillesse.",False,llama3_1_8b
OIC-336-07-A,"Question: Quels sont les signes cliniques d’une hypoglycémie chez l’enfant et l’adulte ?
a) Troubles de la conscience, glycémie capillaire < 3 mmol/L
b) Fébrile, douleur abdominale, nausée
c) Tachycardie, hypertension artérielle, tremblement
d) Perte d'appétit, fatigue, sueur excessive",False,llama3_1_8b
OIC-328-07-B,"Question: Quels sont les types d'appareils que l'on peut prescrire en orthopédie ?
a) Seulement des prothèses
b) Des orthèses de petit et grand appareillage
c) Des dispositifs médicaux uniquement
d) Aucun type d'appareil ne peut être prescrit en orthopédie",True,llama3_1_8b
OIC-101-11-A,"Question: Quelle est l'icone graphique clinique d'un exemple typique d'une PFP unilatérale ?
a) L'assymétrie faciale à la mimique avec l'immobilité du territoire supérieur et inférieur.
b) La paralysie des muscles de la face avec une immobilité totale.
c) L'absence d'expression faciale avec un regard fixe.
d) Un visage asymétrique avec un côté plus gonflé que l'autre.",True,llama3_1_8b
OIC-342-02-B,"Question: Quel est le mécanisme physiopathologique principal d'un malaise ?
a) Dysfonctionnement de l'activité cérébrale
b) Hypoperfusion cérébrale
c) Troubles du système nerveux central
d) Problèmes cardiaques",True,llama3_1_8b
OIC-027-29-B,"Question: Quelle est la bonne procédure à suivre si l'enfant est RhD positif ?
a) Effectuer un test de Kleihauer sur le nouveau-né.
b) Proposer une prophylaxie anti-D à la mère.
c) Effectuer un test de Coombs sur le nouveau-né.
d) Rien, car l'enfant est RhD positif.",True,llama3_1_8b
OIC-161-13-A,"Question: Quels sont les critères diagnostiques des infections urinaires masculines?
a) La présence de fièvre aiguë et des frissons
b) Symptomatologie aiguë sans fièvre
c) Les symptômes du bas appareil urinaire préexistants
d) Toutes les réponses sont correctes",False,openbiollm_8b
OIC-245-08-B,"Question: Quelle est la principale cause d'insuffisance surrénalienne primaire chez l'adulte ?
a) Tuberculose bilatérale des surrénales
b) Rétraction corticale auto-immune
c) Iatrogènes
d) Causes vasculaires",True,llama3_1_8b
OIC-162-19-A,"Question: Quels sont les principaux moyens de dépister les infections à papillomavirus humain (HPV) ?
a) La recherche des condylomes est le principal moyen de diagnostic.
b) Les tests sanguins pour détecter les anticorps anti-HPV sont très utiles dans la détection précoce du HPV.
c) L'analyse cytologique des prélèvements biopsiés est indispensable pour le dépistage de l'infection au HPV.
d) Les examens cliniques spécifiques tels que l'uroscopie, la colposcopie et la proctoscopie sont les outils principaux pour identifier les infections au HPV.",False,openbiollm_8b
OIC-176-05-A,"Question: Quelle est la caractéristique des diarrhées liquidiennes virales chez l'enfant ?
a) Elles sont souvent associées à une fièvre
b) Elles sont rares avant 4 ans
c) Elles ne sont pas accompagnées de fièvre
d) Elles sont toujours graves",False,llama3_1_8b
OIC-094-01-A,"Question: Quelle est la classification des lombalgies selon leur durée et leur étiologie ? 
a) A. Lombalgie aiguë : < 6 semaines, selon une étiologie précise
b) B. Lombalgie sub-chronique : de 6 semaines à 3 mois, non spécifique
c) C. Lombalgie chronique : > 3 mois, secondaire à une pathologie aiguë ou chronique
d) D. Lombalgie récidivante : récidive dans les 12 mois",False,openbiollm_8b
