Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
1226,OIC-162-14-B-,Quel est le principe des traitements de longue durée d'action à associer au traitement de courte durée d'action dans la prise en charge de la crise comitiale chez l'adulte?,Associer un traitement de courte durée d'action à un traitement de longue durée d'action,Associer un traitement de courte durée d'action à un traitement de courte durée d'action,Associer un traitement de longue durée d'action à un traitement de courte durée d'action,Associer un traitement de longue durée d'action à un traitement de longue durée d'action,c,4
1227,OIC-162-15-A,Quelle est la définition de la rétention aiguë d'urine?,Incapacité à uriner en raison d'une infection urinaire,Impossibilité totale et soudaine d’uriner malgré un besoin impérieux ou douloureux,Fréquence excessive de miction,Douleur lors de la miction,b,4
1228,OIC-162-15-A-,Quelle est la principale cause de la rétention aiguë d’urine?,Une obstruction mécanique,Une anomalie de contraction détrusorienne,Une infection urinaire,Un stress psychologique,a,4
1229,OIC-162-16-B,Quelle est la principale cause de rétention aiguë d’urine chez l’homme?,Hypertrophie bénigne de la prostate,Infections urinaires,Tumeurs de la prostate,Lithiase urinaire,a,4
1230,OIC-162-16-B-,Quel est le symptôme principal de la rétention aiguë d’urine?,Douleur sus-pubienne,Agitation,Fièvre,Hématurie,a,3
1231,OIC-162-18-A,Quel examen complémentaire peut être réalisé en cas de doute diagnostique sur une rétention d’urine?,Échographie abdominale,Échographie sus pubienne,Urographie intraveineuse,Cystoscopie,b,4
1232,OIC-162-18-A-,Quel est l'objectif principal des examens complémentaires après le drainage vésical?,Évaluer la fonction rénale,Rechercher des complications,Évaluer la fonction hépatique,Évaluer la fonction cardiaque,b,3
1233,OIC-162-19-A-,Quel est l'avantage principal du sondage vésical par rapport au cathétérisme sus-pubien?,Permet les lavages vésicaux,Epreuve de clampage possible,Drainage déclive,Simple,d,3
1234,OIC-162-20-A,Quelle est la première étape de la prise en charge en urgence de la rétention aiguë d’urine?,Évaluation du volume endovésical,Drainage vésical par sonde vésicale,Traitement ambulatoire,Hospitalisation immédiate,b,4
1235,OIC-162-20-A-,Quelle est la définition de l'agitation?,État de tension émotionnelle et d'hyperactivité improductive physique et psychique,Syndrome de délire aigu,Trouble de l'humeur,Trouble de la mémoire,a,3
1236,OIC-162-21-B,Quelle est la définition des idées délirantes?,"Altérations du contenu de la pensée entraînant une perte de contact avec la réalité, non partagée par le groupe socio-culturel.",Perception sensorielle sans présence d’objet détectable.,"Altérations du contenu de la pensée entraînant une perte de contact avec la réalité, partagée par le groupe socio-culturel.",Perception sensorielle avec présence d’objet détectable.,a,4
1237,OIC-162-21-B-,Quels symptômes sont généralement associés à un délire aigu?,Seulement des idées délirantes,Seulement des hallucinations,Idées délirantes et hallucinations,Symptômes de désorganisation psychotique,c,4
1238,OIC-162-22-A,Quelle est la cause la plus fréquente d'agitation chez une personne âgée?,Trouble hydro-électrolytique,Iatrogénie,Trouble métabolique,Endocrinopathie,b,4
1239,OIC-162-23-A,Quel est le premier signe à rechercher lors de l'examen clinique d'un patient agité?,Trouble de la mémoire,Trouble de la conscience,Trouble de la vision,Trouble de la parole,b,3
1240,OIC-162-23-A-,Quel est le processus de construction de l'idée délirante dans le trouble délirant persistant?,Interprétatif,Hallucinatoire,Intuitif et imaginatif,Systématisé avec une logique apparente,d,4
1241,OIC-162-24-B,Quel type d'hallucination est souvent associé à des voix qui conversent entre elles et s'adressent au patient?,Hallucinations visuelles,Hallucinations auditives,Hallucinations gustatives,Hallucinations olfactives,b,2
1242,OIC-162-25-B,Quel examen est systématiquement réalisé dans un contexte d’agitation?,Alcoolémie,Bilan biologique minimal,Imagerie cérébrale,Ponction lombaire,b,4
1243,OIC-162-26-B,Quelles sont les indications de l'hospitalisation libre et sans consentement pour un enfant?,L'agitation et le délire aigu,La dépression majeure,La schizophrénie,L'anxiété généralisée,a,3
1244,OIC-162-26-B-,Quelle est la définition du suicide?,Un acte délibéré qui met fin à sa propre vie,Un comportement auto-infligé qui met la vie en jeu,Des pensées concernant le souhait de mourir,Un individu survivant à sa tentative de suicide,a,3
1245,OIC-162-27-A-,Quelle est la caractéristique principale d'une crise suicidaire?,Une crise qui dure plus de six mois,Une crise qui est permanente et irréversible,Une crise qui est temporaire et réversible,Une crise qui ne nécessite pas d'intervention médicale,c,3
1246,OIC-162-28-A,Quel est le moyen le plus fréquent utilisé par les adolescents pour une tentative de suicide?,Pendaison/strangulation,Défenestration,Intoxication médicamenteuse volontaire,Blessures auto-infligées,c,4
1247,OIC-162-29-B,Quelle est la principale mesure de prévention primaire du suicide?,Prise en charge de la dépression,Réseaux d'accueil et d'écoute,Dispositifs de recontact,Numéro National Prévention suicide 2NPS,a,4
1248,OIC-162-29-B-,Où doit-on effectuer l'entretien avec un patient suicidaire pour garantir la confidentialité?,Dans un lieu bruyant,En face-à-face dans un endroit calme,Par téléphone,Dans un lieu public,b,2
1249,OIC-162-30-A,Quelle est la première étape à suivre lorsqu'un patient est en crise suicidaire?,Prescrire immédiatement un traitement médicamenteux,Accueillir le patient au calme et le sécuriser,Appeler les urgences médicales sans attendre,Conduire le patient à l'hôpital sans délai,b,4
1250,OIC-162-31-B,Quel est l'élément essentiel dans la prise en charge d'un patient à risque suicidaire chez l'enfant et l'adolescent?,L'évaluation psychosociale seule,L'évaluation médicale seule,L'évaluation psychosociale associée à l'évaluation médicale,La participation des parents uniquement,c,4
1251,OIC-162-31-B-,Quel est le premier élément à rechercher lors d'un épisode dépressif chez un sujet âgé?,Troubles psychiatriques comorbides,Douleur physique,Évaluation psychosociale,Épisode dépressif caractérisé,d,3
1252,OIC-162-32-B,Quelle est la classification de Salter et Harris pour les fractures-décollements épiphysaires?,A. Fractures simples,B. Fractures complexes,C. Fractures selon la classification de Salter et Harris,D. Fractures en bois vert,c,1
1253,OIC-162-33-B-,Où prédominent les fractures chez l'enfant?,Membres inférieurs,Membres supérieurs,Tête et cou,Tronc,b,4
1254,OIC-162-34-B,Quel est le signe évocateur d'une maltraitance devant une fracture chez un enfant?,Fracture après l'âge de la marche,Contexte clair et expliqué,Retard à la présentation de l'enfant,Fracture en torsion,c,4
1255,OIC-162-34-B-,Quel est le premier principe de prise en charge initiale des traumatismes chez l'enfant?,Immobiliser le membre,Prescrire une imagerie ciblée,Traiter la douleur,Prescrire un antalgique de niveau 2 ou 3,c,4
1256,OIC-162-35-A,Quelle est l'indication principale pour demander une radiographie chez un enfant avec une fracture?,Pour comparer avec un cliché antérieur,Pour évaluer la lésion osseuse,Pour confirmer la présence d'une fracture,Pour évaluer les épiphyses,c,3
1257,OIC-162-36-B,Quel est le premier signe de syndrome compartimental chez un enfant avec une fracture supracondylienne de l'humérus?,La perte de sensation,L'ischémie complète,La douleur,La pâleur de l'avant-bras,c,4
1258,OIC-162-36-B-,Quel type de fracture est une fracture du condyle latéral du coude chez l'enfant?,Fracture simple,Fracture complexe,Décollement épiphysaire de type III ou IV,Fracture de compression,c,4
1259,OIC-162-37-B,Quels sont les deux types principaux de fracture de cheville chez l'enfant?,Décollements-épiphysaires type I ou II et décollements épiphysaires de type III ou IV,Fractures de cheville simples et fractures de cheville complexes,Fractures de cheville aiguës et fractures de cheville chroniques,Fractures de cheville traumatiques et fractures de cheville non traumatiques,a,3
1260,OIC-162-37-B-,Quel est le risque principal après une fracture décollement épiphysaire de cheville chez l'adolescent?,Trouble de la vision,Trouble de croissance,Trouble de l'audition,Trouble de la parole,b,1
1261,OIC-164-01-A,Quel type de dommage peut être indemnisé en cas de défaut d'information?,Atteinte à l'intégrité physique,Perte de chance de survie,Perte de chance d'avoir échappé à un risque,Perte de chance d'avoir accès à un traitement,c,4
1262,OIC-164-02-A,Quelle est la responsabilité civile des praticiens hospitaliers?,Ils ne sont jamais responsables.,Ils engagent leur responsabilité civile personnelle.,Ils engagent leur responsabilité civile professionnelle.,Ils sont responsables uniquement pour les erreurs médicales.,c,3
1263,OIC-164-03-A,Quelle est la sanction disciplinaire la plus sévère mentionnée dans le contenu éducatif?,L’avertissement,Le blâme,La radiation du tableau de l’Ordre,L’interdiction temporaire d’exercice,c,4
1264,OIC-164-03-A-,Quel est un exemple de système d'indemnisation basé sur la responsabilité sans faute?,La responsabilité pour faute professionnelle,La responsabilité pour dommage intentionnel,La responsabilité pour infection nosocomiale,La responsabilité pour dommage prouvé par des témoins,c,2
1265,OIC-164-05-A,Quelle est la différence entre l'affection iatrogène et l'erreur médicale?,"L'affection iatrogène est causée par une erreur du professionnel de santé, l'erreur médicale par un effet secondaire du médicament","L'affection iatrogène est une conséquence de la prise d'un médicament, l'erreur médicale est une faute du professionnel de santé","L'affection iatrogène est une maladie contractée dans un établissement de santé, l'erreur médicale est une erreur de diagnostic","L'affection iatrogène est une conséquence de la prise d'un médicament, l'erreur médicale est une conséquence de la prise d'un médicament",b,4
1266,OIC-164-06-A,Quel est un exemple typique d'aléa thérapeutique?,La survenue d'un effet secondaire d'un médicament correctement prescrit et administré,Une erreur de prescription médicale,Une infection nosocomiale due à une faute de l'établissement de santé,Un accident médical causé par une action de soins non conforme,a,4
1267,OIC-164-07-A,Quel est un facteur humain collectif qui peut accroître le risque d'erreurs?,La bonne mémorisation,Le manque de communication,La bonne compréhension linguistique,La bonne attitude du patient,b,3
1268,OIC-164-07-A-,Quelle est la principale fonction des barrières de prévention dans le contexte de la sécurité des soins?,Empêcher la survenue de l'erreur et de l'accident,Récupérer l'erreur avant qu'elle n'ait des conséquences,Atténuer les conséquences d'une erreur déjà commise,Identifier les causes racines des erreurs,a,4
1269,OIC-164-09-A,Quelle méthode est utilisée pour assurer la sécurité des patients lors des activités interventionnelles?,Protocole pluriprofessionnel,Réunion de concertation pluridisciplinaire (RCP),Check-list au bloc opératoire,Réunion de morbi-mortalité (RMM),c,4
1270,OIC-164-09-A-,Quel est l'objectif principal du parcours de soins?,Optimiser la satisfaction du patient,Assurer la continuité des soins,Réduire les coûts de santé,Augmenter le nombre de consultations,b,3
1271,OIC-164-10-A,Quels sont les éléments contenus dans un protocole pluriprofessionnel?,Des aides à la prescription et des checklists,Des règles strictes pour les médecins,Un seul type de traitement,Des documents de loi,a,3
1272,OIC-164-10-A-,Dans quel domaine les RCP sont-elles systématiquement organisées?,Cardiologie,Neurologie,Cancérologie,Pédiatrie,c,2
1273,OIC-164-11-A,Quel est un des principaux moments clés où une check-list de sécurité du patient est utilisée?,Avant l'arrivée du patient,Lors de l'identification du patient,Après l'intervention chirurgicale,Durant la préparation du bloc opératoire,b,4
1274,OIC-176-01-A,Quel est le rôle principal d'un SMUR?,Assurer une écoute médicale permanente,Déclencher la réponse la plus adaptée à l'appel,Prise en charge sur place des détresses médicales,Participer à l'élaboration des plans de secours,c,4
1275,OIC-176-02-A,Comment les discriminations peuvent-elles influencer le stress des personnes qui les subissent?,En améliorant leur état de santé cardiovasculaire,En réduisant les symptômes dépressifs,En contribuant au stress et à des problèmes de santé cardiovasculaire,En n'ayant aucun impact sur le stress,c,4
1276,OIC-176-02-A-,Quel facteur organisationnel peut expliquer le refus de soin inégalitaire?,L'hétérogénéité de pratiques,Le manque de coordination,Le recours insuffisant à l’interprétariat professionnel,Les inégalités territoriales de l’offre de soin,b,4
1277,OIC-176-03-A,Quelle est la principale fonction de l'éthique appliquée en santé?,Elle vise à guider la prise de décision en analysant les conséquences des choix possibles.,Elle vise à établir des règles de bonnes pratiques professionnelles.,Elle vise à sanctionner les comportements inappropriés des professionnels de santé.,Elle vise à promouvoir des valeurs morales universelles.,a,3
1278,OIC-176-04-A,Qui est chargé de l'élaboration du code de déontologie médicale?,Le gouvernement,Le Conseil d'État,L'Ordre national des médecins,Le Premier ministre,c,4
1279,OIC-176-04-A-,Quel principe éthique est issu de la philosophie moderne et vise à reconnaître la liberté individuelle du patient?,Bienfaisance,Non-malfaisance,Autonomie,Justice,c,4
1280,OIC-176-05-A,Dans quel contexte la médecine peut-elle outrepasser la volonté exprimée par le patient?,En cas de refus de soins par un patient en situation d'urgence vitale,Lorsque le refus de soins expose l'autre ou pose question en termes de santé publique,Quand le patient est en perte d'autonomie psychique,Si le patient a formulé son refus par écrit,b,4
1281,OIC-176-05-A-,Dans quel cas un patient peut-il exprimer sa volonté de ne pas être informé d'un diagnostic ou d'un pronostic graves?,Lorsqu'il est mineur,Lorsqu'il est incapable majeur,Lorsqu'il a clairement exprimé cette volonté dans son dossier médical,Lorsqu'il est hospitalisé en urgence,c,3
1282,OIC-176-06-B,Quelle est la sanction pour un professionnel de santé qui refuse des soins à un patient en raison de son état de santé?,Aucune sanction,"Sanctions disciplinaires, pénales ou civiles",Réduction de salaire,Licenciement sans indemnité,b,4
1283,OIC-176-06-B-,Quelle est la procédure de désignation d'une personne de confiance?,Désignation par écrit signée par le patient et la personne désignée,Désignation orale par le patient,Désignation par écrit signée uniquement par le patient,Désignation par écrit signée uniquement par la personne désignée,a,4
1284,OIC-176-07-A-,Quel droit est renforcé par la loi de 2007 pour les personnes protégées?,Le droit à l'information,Le droit à la propriété,Le droit à la liberté de circulation,Le droit à la vie privée,a,3
1285,OIC-176-08-B,Quelle est la mesure de protection qui permet de traiter une situation en urgence?,La tutelle,La curatelle,La sauvegarde de justice,La protection des mineurs,c,4
1286,OIC-176-08-B-,Quel document doit accompagner toute demande d'ouverture d'une mesure de protection?,Un certificat médical circonstancié,Un formulaire de demande,Un avis du médecin traitant,Un jugement de mainlevée,a,3
1287,OIC-176-09-A,Quel est le statut juridique de l'embryon vivant selon le Comité Consultatif National d'Éthique?,Personne humaine,Personne humaine potentielle,Personne humaine non potentielle,Personne humaine non existante,b,3
1288,OIC-176-11-A-,Quelle est la procédure obligatoire pour arrêter un traitement vital chez un patient incapable d'exprimer sa volonté?,Consultation des directives anticipées,Réunion collégiale avec les professionnels de santé,Demande écrite de la famille,Consultation d'un deuxième avis médical,b,4
1289,OIC-176-12-A,Dans quelles situations la loi impose-t-elle le recours à la procédure collégiale?,Lorsque le patient est en état de conscience,Lorsque le patient est en fin de vie et ne peut s’exprimer,Lorsque le patient est en phase de rémission,Lorsque le patient est en phase de convalescence,b,3
1290,OIC-176-12-A-,"Quel est le premier moyen de tracer la volonté d'un patient en cas de fin de vie, selon la loi de 2016?",Le témoignage de la famille,Les directives anticipées,Le témoignage de la personne de confiance,Le consentement verbal du patient,b,4
1291,OIC-176-13-A,Quel texte normatif a été édicté après la Seconde Guerre mondiale pour établir une déontologie internationale sur l'expérimentation sur l'être humain?,Code de Nuremberg,Déclaration d'Helsinki,Déclaration de Manille,Directive européenne du 4 avril 2001,a,4
1292,OIC-176-13-A-,Quel est le rôle principal des Comités de protection des personnes (CPP) dans les recherches impliquant la personne humaine?,Évaluer les protocoles de recherche,Recueillir le consentement éclairé,Donner un avis décisionnel sur les recherches,Surveiller les essais cliniques,c,4
1293,OIC-176-14-A,Qui est responsable de la gestion de la liste d'attente et de l'attribution des greffons en France?,Le médecin traitant,L'Agence de la Biomédecine,Le ministère de la Santé,Le registre national des refus,b,4
1294,OIC-176-14-A-,Quelle est la classification de Maastricht pour les personnes décédées en mort encéphalique qui font un arrêt circulatoire irréversible au cours de la prise en charge en réanimation?,Catégorie I,Catégorie II,Catégorie IV,Catégorie III,c,4
1295,OIC-176-15-A,Qui peut être donneur vivant selon la loi?,Seulement les parents du receveur,"Le conjoint, les frères et sœurs, les fils et filles, les grands-parents, les oncles et tantes, les cousins germains et cousines germaines, ainsi que le conjoint de son père ou de sa mère",Toute personne sans condition,Seulement les frères et sœurs,b,4
1296,OIC-176-15-A-,Quel est le principe qui interdit le commerce des éléments et produits du corps humain?,La non-patrimonialité,Le consentement éclairé,L'anonymat,La préservation de l'anonymat,a,3
1297,OIC-176-16-A,Quel est le principe éthique fondamental à respecter lors de la réalisation de tests génétiques?,Le principe de justice et d'égalité,Le principe de bienfaisance,Le respect de la personne et de son autonomie,Le principe de non-discrimination,c,4
1298,OIC-176-16-A-,"Selon Pierre Bourdieu, quelles sont les trois fonctions principales du corps?","Mémoire, apprentissage des habitudes de classe, marqueur de position sociale","Mémoire, apprentissage des habitudes de classe, marqueur de position économique","Mémoire, apprentissage des habitudes de classe, marqueur de position politique","Mémoire, apprentissage des habitudes de classe, marqueur de position culturelle",a,4
1299,OIC-176-17-A,Comment la douleur est-elle décrite dans le texte?,Uniquement un fait physiologique,Un fait d'existence qui atteint le sentiment d'identité,Un phénomène sans impact sur la vie quotidienne,Un simple inconfort physique,b,4
1300,OIC-176-17-A-,Quel est l'effet des techniques médicales sur la manière de voir et concevoir les maladies?,Elles rendent la médecine plus subjective,Elles créent un écart entre le vécu du patient et la médecine,Elles rendent la médecine plus intuitive,Elles rendent la médecine plus visuelle,b,4
1301,OIC-179-01-B,Quelle est la logique de protection sociale qui vise à prémunir les assurés contre une perte de revenus liée aux risques sociaux?,La logique d'assistance sociale,La logique de protection universelle,La logique d'assurance sociale obligatoire,La logique de prévoyance individuelle,c,4
1302,OIC-179-01-B-,Quel est le risque le plus important dans la protection sociale en France?,Le risque santé,Le risque emploi,Le risque vieillesse-survie,Le risque logement,c,4
1303,OIC-179-02-B,Quel facteur principal explique l'augmentation des dépenses de protection sociale liées au risque santé en France depuis les années 1980?,Baisse des rémunérations des professionnels de santé,Augmentation des soins liés à la Covid-19,Mise en place de l'objectif national d'évolution des dépenses d'assurance maladie (Ondam),Diminution des consultations médicales,c,3
1304,OIC-179-02-B-,Quel est le pourcentage des ressources fiscales de la protection sociale qui est constitué par la CSG en 2020?,20%,30%,40%,50%,c,4
1305,OIC-179-03-A,Quelle caisse nationale pilote la branche Famille du régime général?,Caisse nationale des allocations familiales (Cnaf),Caisse nationale d’assurance maladie (Cnam),Caisse nationale d’assurance vieillesse (Cnav),Caisse nationale de solidarité pour l’autonomie (CNSA),a,4
1306,OIC-179-03-A-,Qui vote la loi de financement de la sécurité sociale chaque année?,Le gouvernement,Le Parlement,Le Président de la République,Le Conseil d'État,b,4
1307,OIC-179-04-B,Qui est chargé d'alerter le Parlement en cas de dépassement de l'ONDAM?,Le ministre de la Santé,Le Comité d’alerte sur l’évolution des dépenses d’assurance maladie,Le directeur général de l’Institut national de la statistique et des études économiques,Le président du Conseil économique et social,b,4
1308,OIC-179-04-B-,Quel est le principal régime de sécurité sociale en France concernant les fonctionnaires et les magistrats?,Régime général,Régime agricole,Régime de la fonction publique,Régime des entreprises et établissements publics,c,4
1309,OIC-179-05-A,Quel est le rôle de la Haute autorité de santé (HAS) dans l'assurance maladie?,Définir le périmètre des actes remboursables,Tarifier les actes et fixer le niveau de prise en charge,Établir des recommandations médicales,Informé les assurés sur les caractéristiques de l'offre de soins locale,c,4
1310,OIC-179-06-A,Quelle est la conséquence pour un patient qui consulte directement un spécialiste sans être orienté par son médecin traitant?,Il ne paie rien,Il supporte une majoration du ticket modérateur,Il bénéficie d'un remboursement complet,Il a accès direct aux spécialistes sans frais supplémentaires,b,4
1311,OIC-179-06-A-,Quelle est la procédure pour établir un protocole de soins ALD?,Le médecin traitant établit le protocole seul,Le médecin traitant établit le protocole en concertation avec les spécialistes,Le médecin traitant établit le protocole sans avis du médecin-conseil,Le médecin traitant établit le protocole sans avis de la HAS,b,4
1312,OIC-179-07-A-,Quel est le niveau de décision dans l'organisation de la recherche en santé en France?,Les agences généralistes comme l’Agence Nationale de la Recherche ANR,Les organismes nationaux de recherche comme l'INSERM et le CNRS,Les ministères de la santé et ministère de la recherche,Les universités et les CHU,c,4
1313,OIC-179-08-A,Quel est l'objectif principal d'une étude en recherche clinique?,Acquérir de nouvelles connaissances dans le domaine de la santé,Valider plusieurs hypothèses simultanément,Répondre à un objectif principal généralement unique,Déterminer le nombre de sujets nécessaires,c,3
1314,OIC-179-08-A-,Quel est le rôle du Comité de Protection des Personnes (CPP) dans la recherche clinique?,Promouvoir la recherche,Vérifier la validité scientifique et les aspects éthiques de la recherche,Gérer le financement de la recherche,Recruter les participants,b,4
1315,OIC-179-09-A,Où sont généralement décrits les éléments justifiant l'hypothèse émise par le chercheur?,Dans la conclusion d'un article scientifique,Dans le rationnel d’un protocole d’étude clinique,Dans l'introduction d'un article scientifique,Dans la méthodologie d'un article scientifique,c,4
1316,OIC-179-09-A-,Quel est l'élément clé pour estimer la puissance d'une étude et calculer le nombre de sujets nécessaires?,La durée de l'étude,La taille d'effet attendue,Le type de statistiques utilisées,Le nombre de chercheurs impliqués,b,3
1317,OIC-179-10-B,Dans quel type d'étude l'approche est-elle expérimentale par définition et le facteur d'exposition étudié est une intervention expérimentale?,Étude descriptive,Étude analytique,Étude expérimentale,Étude diagnostique,c,4
1318,OIC-179-11-A-,Quel type de critère est utilisé lorsque le recueil du critère le plus pertinent cliniquement n’est pas toujours faisable?,Le critère de jugement principal,Le critère composite,Le critère de substitution,Le critère de jugement secondaire,c,4
1319,OIC-183-01-B,Quelle est la différence entre une variable aléatoire discrète et continue?,"Une variable aléatoire discrète prend des valeurs numériques, tandis qu'une variable aléatoire continue prend des valeurs non numériques","Une variable aléatoire discrète prend des valeurs non numériques, tandis qu'une variable aléatoire continue prend des valeurs numériques","Une variable aléatoire discrète prend des valeurs numériques, tandis qu'une variable aléatoire continue prend des valeurs numériques et non numériques","Une variable aléatoire discrète prend des valeurs numériques, tandis qu'une variable aléatoire continue prend des valeurs numériques et non numériques, mais uniquement pour les variables discrètes",c,1
1320,OIC-183-01-B-,Quel est le paramètre de dispersion qui mesure la différence entre la valeur maximale et la valeur minimale d'un ensemble de valeurs?,Variance,Écart-type,Étendue,Distance interquartile,c,3
1321,OIC-183-02-B,Quelle est la principale condition pour utiliser un test paramétrique?,Les données doivent être appariées.,Les données doivent suivre une loi normale.,Les données doivent être de nature qualitative.,Les données doivent être de taille inférieure à 30.,b,4
1322,OIC-183-02-B-,Quelle est la médiane de survie dans l'exemple de courbe de survie fourni?,3 mois,6 mois,9 mois,12 mois,b,3
1323,OIC-183-03-B,Quelle est la différence entre une mesure d'association brute et une mesure d'association ajustée?,La mesure brute est plus précise,La mesure ajustée est plus précise,La mesure brute ne tient pas compte des facteurs de confusion,La mesure ajustée ne tient pas compte des facteurs de confusion,c,4
1324,OIC-183-03-B-,Quel est l'objectif principal de la protection des données de santé sensibles?,Garantir la sécurité des systèmes informatiques,Respecter la vie privée des personnes,Faciliter l'accès aux données pour les chercheurs,Réduire les coûts de traitement des données,b,3
1325,OIC-183-04-A,"Dans une étude étiologique, quel terme est utilisé pour désigner un facteur de risque dont la nature causale est supposée ou prouvée?",Facteur d'exposition,Facteur étiologique,Facteur de risque,Facteur pronostique,b,4
1326,OIC-183-04-A-,Quel est le but de l'échantillon dans une étude?,Obtenir des informations sur la population source.,Obtenir des informations sur la population cible.,Obtenir des informations sur la population source et extrapoler les résultats à la population cible.,Obtenir des informations sur la population cible et extrapoler les résultats à la population source.,c,4
1327,OIC-183-05-B,"Dans une enquête cas-témoins, quel est l'avantage principal de ce type d'étude?",Permettre un suivi prospectif,Sur-représenter les personnes porteuses d'un phénomène rare,Estimer des prévalences dans une population cible,Évaluer l'efficacité d'un traitement,b,3
1328,OIC-183-05-B-,"Dans une étude quasi-expérimentale, quel est le principal problème lié à l'absence de groupe contrôle?",Il est impossible de comparer les résultats,Il est difficile de déterminer l'effet de l'intervention,Il est impossible de recueillir des données,Il est impossible de sélectionner les sujets,b,3
1329,OIC-183-06-A,Quelle est la définition correcte de la prévalence en santé publique?,Probabilité qu'un événement survienne dans une population pendant une période donnée,Proportion du nombre de cas d'une maladie dans une population à un instant donné,"Nombre de nouveaux cas pendant une certaine période, rapporté à la somme des personnes-temps",Estimation de la prévalence d'une maladie dans une population,b,4
1330,OIC-183-06-A-,Quel est l’exemple le plus courant de mesure de fréquence standardisée en santé?,Le taux de mortalité,Le taux de morbidité,Le taux d’incidence,Le taux de survie,c,3
1331,OIC-183-07-B,Quelle mesure d'association est utilisée pour évaluer la proportion de la variabilité d'une variable expliquée par une autre variable?,Coefficient de corrélation linéaire,Coefficient de détermination,Différence de moyennes,Odds Ratio,b,4
1332,OIC-183-07-B-,Dans quel type d'étude peut-on estimer le RR?,Étude cas-témoins,Étude de cohorte,Étude transversale,Étude de séries de cas,b,4
1333,OIC-183-08-A,Dans quel cas la puissance d'un test statistique augmente-t-elle?,Lorsque le test est bilatéral,Lorsque la variance augmente,Lorsque le test est unilatéral,Lorsque la taille de l'échantillon diminue,c,4
1334,OIC-183-08-A-,Quels facteurs influencent le calcul du nombre de sujets nécessaire dans les études analytiques et expérimentales?,Niveau de confiance alpha et précision souhaitée,"Risque de 1ère espèce alpha, risque de 2ème espèce bêta, taille d'effet et variabilité du critère de jugement",Prévalence et taux d'incidence,Taille de l'échantillon et durée de l'étude,b,3
1335,OIC-186-01-B,Quel type de biais peut entraîner une perte de représentativité dans les études descriptives?,Biais de classement,Biais de confusion,Biais de sélection,Biais d'attrition,c,4
1336,OIC-186-01-B-,Quel type de biais de classement peut rapprocher de 1 la valeur du RR ou de l’OR?,Biais différentiel,Biais non différentiel,Biais de sélection,Biais de mémorisation,b,4
1337,OIC-186-02-B,Quel est l’exemple d’un facteur d’interaction dans l’étude évaluant l’association entre tabac et cancer du poumon?,Le sexe,L’âge,L’inhalation de la fumée,Le niveau de consommation de tabac,c,4
1338,OIC-186-02-B-,Quel est le niveau de confiance associé à un intervalle de confiance à 95%?,90%,95%,99%,100%,b,3
1339,OIC-186-03-B,Quel type d'étude est considéré comme ayant le niveau de preuve le plus élevé selon la Haute Autorité de Santé?,Études cas-témoins,Méta-analyse d’essais comparatifs randomisés,Études rétrospectives,Séries de cas,b,4
1340,OIC-186-03-B-,Quel type de données est collecté par les glucomètres connectés?,Données environnementales,Données de soins issues du système d’information hospitalier,"Données issues d’objets connectés (quantify self), m-Health",Données -omics issues de la biologie moléculaire,c,3
1341,OIC-186-04-B,Qu'est-ce qu'une revue prédatrice?,Une revue qui publie des articles sans évaluation,Une revue qui publie des articles uniquement dans des revues généralistes,Une revue qui publie des articles uniquement dans des revues spécialisées,Une revue qui publie des articles après évaluation par des pairs,a,3
1342,OIC-186-04-B-,Quelle est la spécificité d'un test?,Probabilité d'avoir un test positif si on est malade,Probabilité d'avoir un test négatif si on est non-malade,Probabilité d'être malade si le test est positif,Probabilité d'être non-malade si le test est négatif,b,4
1343,OIC-186-05-B,Quel pourcentage des maladies rares sont d'origine génétique?,50 %,60 %,80 %,90 %,c,4
1344,OIC-186-05-B-,Quel est le rôle principal des centres de référence maladies rares (CRMR)?,Coordonner les soins et la recherche,Fournir des traitements spécifiques,Gérer les associations de malades,Organiser des événements de sensibilisation,a,4
1345,OIC-186-06-A,Quelle est la maladie génétique liée à l’X caractérisée par des hémorragies spontanées ou prolongées dues à un déficit en facteur VIII ou IX?,L'hémochromatose,Les thalassémies,L'hémophilie,La drépanocytose,c,4
1346,OIC-186-07-A-,Quel est le rôle des équipes relais handicaps rares (ERHR)?,Aider les médecins non spécialistes à s'informer,Orienter les patients vers les associations de patients,Compléter le dispositif sur le plan médico-social pour les situations de handicap complexes,Publier des protocoles nationaux de diagnostic et de soins,c,3
1347,OIC-186-08-B,Quels sont les facteurs favorisant une hémorragie du premier trimestre?,"Grossesse extra-utérine, grossesse intra-utérine évolutive avec un hématome décidual","Grossesse intra-utérine non évolutive, lyse d'un jumeau","Grossesse môlaire, cancer du col, ectropion",Tous les éléments mentionnés ci-dessus,d,4
1348,OIC-186-09-B,Quelle est la condition nécessaire pour envisager un traitement médicamenteux par méthotrexate chez une patiente avec une GEU pauci ou asymptomatique?,Taux de β-hCG supérieur à 5 000 UI/L,Taux de β-hCG inférieur à 1 000 UI/L,Absence de contre-indications biologiques,Présence de défense abdominale,c,4
1349,OIC-186-09-B-,Quel est le signe clinique en faveur d'un placenta praevia (PP)?,Douleurs utérines permanentes,Hémorragie abondante sans douleurs utérines permanentes,Contractions utérines permanentes,Palpation de l'utérus contracturé,b,4
