Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
1082,OIC-121-02-B,Quelle est la principale différence entre le diabète prégestationnel et le diabète gestationnel?,Le diabète gestationnel est présent avant la grossesse.,Le diabète prégestationnel se développe pendant la grossesse.,Le diabète prégestationnel existe avant la grossesse.,Les deux types de diabète sont diagnostiqués de la même manière.,c,4
1083,OIC-121-02-B-,Quels sont les principaux facteurs de risque pour les atteintes micro-angiopathiques liées au diabète?,"Hypoglycémie, durée d'exposition, dyslipidémie.","Hyperglycémie, durée d'exposition, tabagisme.","Hyperglycémie, durée d'exposition, dyslipidémie.","Hypoglycémie, durée d'exposition, tabagisme.",c,4
1084,OIC-121-03-B,Quels sont les principaux facteurs de risque des atteintes macrovasculaires chez les patients atteints de diabète de type 2 (DT2)?,"Âge, sexe, équilibre glycémique, équilibre lipidique, équilibre tensionnel, tabagisme.","Génétique, obésité, sédentarité, alimentation riche en sucres.","Infection, inflammation, stress, manque de sommeil.","Race, origine ethnique, statut socio-économique, niveau d'éducation.",a,4
1085,OIC-121-03-B-,Quelle est la caractéristique principale de la physiopathologie du diabète de type 1?,Une résistance à l'insuline.,Une sécrétion excessive d'insuline.,Une destruction auto-immune des cellules bêta pancréatiques.,Une production insuffisante de glucagon.,c,4
1086,OIC-121-04-B,Quel est le principal mécanisme physiopathologique du diabète de type 2 (DT2)?,Insulinosécrétion excessive,Insulinorésistance et anomalies d'insulinosécrétion,Sensibilité accrue à l'insuline,Absence totale d'insuline,b,4
1087,OIC-121-04-B-,Quels sont les principaux facteurs de risque de survenue de plaies de pied chez les patients diabétiques selon le texte?,"Hypertension, obésité, sédentarité, tabagisme.","AOMI, neuropathie, antécédents d'ulcération, précarité sociale.","Hyperglycémie, insuffisance rénale, rétinopathie, cataracte.","Infections urinaires, douleurs thoraciques, essoufflement, fatigue.",b,4
1088,OIC-121-05-B,Quelle est la classification de la rétinopathie diabétique caractérisée par des microanévrismes?,RD proliférante sévère,RD non proliférante minime,RD non proliférante modérée,Maculopathie diabétique,b,4
1089,OIC-121-05-B-,Quel est le principal marqueur clinique du Stade 3 de la néphropathie diabétique?,Protéinurie > 300 mg/24h,Hyperfiltration glomérulaire,Microalbuminurie (30-300 mg/24h),Insuffisance rénale,c,4
1090,OIC-124-01-A,Quelle est une présentation clinique de la neuropathie sensorimotrice diabétique?,Hypotension orthostatique,Tachycardie sinusale,Hypoesthésie distale,Satiété rapide,c,4
1091,OIC-124-01-A-,Quelle est la méthode d'évaluation initiale recommandée pour la coronaropathie chez les patients diabétiques?,Échographie-doppler des carotides,Interrogatoire ciblé et ECG de repos annuel,Mesure de l'indice de pression systolique (IPS),Épreuve d'effort systématique,b,4
1092,OIC-124-02-B,Quel est un facteur de risque cardiovasculaire non modifiable mentionné dans le texte?,Tabac,HTA,Sexe masculin,Hypercholestérolémie,c,4
1093,OIC-124-02-B-,Quel est le principal critère biologique qui différencie le coma hyperosmolaire de l'acidocétose diabétique?,Une glycémie inférieure à 250 mg/dl,"Un pH inférieur à 7,30",L'absence de cétonémie,Une osmolalité inférieure à 320 mOsmol/kg,c,4
1094,OIC-124-03-B,Quels symptômes suggèrent une hypoglycémie chez un patient diabétique?,Polyurie et polydipsie,Douleurs abdominales et nausées,"Sueurs, pâleurs et tachycardie",Trouble de la vigilance (coma calme),c,4
1095,OIC-124-03-B-,"Quelle est la complication la plus fréquente de mortalité chez l'enfant diabétique de type 1, souvent révélatrice de la maladie?",Hypoglycémie sévère,Coma hyperosmolaire,Acidocétose,Hyperglycémie chronique,c,4
1096,OIC-124-04-A,Quel examen est réalisé en urgence devant une hyperglycémie pour évaluer la présence de cétones?,Ionogramme sanguin,Calcul de l'osmolarité,Cétonémie capillaire,ECG,c,4
1097,OIC-124-04-A-,Quel est le traitement de référence pour le diabète de type 1?,Régime alimentaire strict,Insulinothérapie intensifiée,Médicaments oraux,Exercice physique uniquement,b,4
1098,OIC-124-05-A,Quel est l'un des principaux objectifs de l'autosurveillance glycémique pour un patient diabétique?,Estimer l'équilibre glycémique moyen sur 2-3 mois.,Adapter les doses d'insuline.,Gérer les situations d'urgence.,Remplacer les visites médicales régulières.,b,4
1099,OIC-124-05-A-,Quel est l'objectif principal de la diététique pour le diabète de type 1?,Augmenter l'apport en glucides pour éviter l'hypoglycémie.,Éviter les fluctuations glycémiques importantes.,Privilégier les aliments à fort index glycémique.,Réduire la pratique d'activité physique.,b,4
1100,OIC-124-06-B,Quelle est la principale caractéristique de la prise en charge multifactorielle du DT2 selon le texte?,Se concentrer uniquement sur l'équilibre glycémique.,Prendre en compte tous les facteurs de risque cardiovasculaire du patient.,Privilégier l'activité physique par rapport aux médicaments.,Fixer des objectifs thérapeutiques identiques pour tous les patients.,b,4
1101,OIC-124-06-B-,Quel est le principal mécanisme d'action des sulfamides hypoglycémiants et des glinides?,Ils augmentent la sensibilité à l'insuline.,Ils inhibent la réabsorption du glucose par les reins.,Ils stimulent la sécrétion d'insuline par le pancréas.,Ils ralentissent l'absorption des glucides dans l'intestin.,c,4
1102,OIC-124-07-A,Quelle est la première action à entreprendre pour un patient conscient présentant une hypoglycémie?,Injection de glucagon en IM ou SC.,Administration de glucose par voie intraveineuse.,Ingestion de sucre (15g) ou de boissons sucrées.,Administration de glucagon par voie nasale.,c,4
1103,OIC-124-07-A-,"Quel est l'objectif principal de l'HbA1c chez un patient diabétique atteint d'insuffisance rénale sévère (DFG < 30 ml/min/1,73 m2)?",Maintenir l'HbA1c en dessous de 7 %.,"Maintenir l'HbA1c en dessous de 6,5 %.",Maintenir l'HbA1c en dessous de 8 %.,Maintenir l'HbA1c en dessous de 9 %.,c,4
1104,OIC-124-08-B,Quel est l'objectif principal de l'équilibre glycémique dans la prise en charge de la rétinopathie diabétique?,Atteindre une HbA1c > 8 % pour éviter l'hypoglycémie.,Maintenir une HbA1c < 7 % pour ralentir la progression de la rétinopathie.,Ne pas contrôler la glycémie pour éviter les complications cardiovasculaires.,Augmenter la glycémie pour favoriser la régénération des vaisseaux sanguins.,b,4
1105,OIC-124-08-B-,Quelle est la première étape essentielle dans la prise en charge du pied du diabétique selon le texte?,Prise en charge chirurgicale,Soins généraux et prévention,Décharge et examen minutieux,Soins locaux par IDE,c,4
1106,OIC-124-09-B,Quel est le premier geste essentiel dans la prise en charge de la céto-acidose diabétique?,Administration immédiate d'insuline.,Mise en place d'une voie veineuse périphérique.,Réalisation d'un ECG.,Recherche d'un foyer infectieux.,b,4
1107,OIC-124-09-B-,Quel est le principal objectif de la réhydratation initiale dans le traitement du coma hyperosmolaire?,Augmenter rapidement le volume sanguin.,Corriger l'hyperglycémie rapidement.,Réduire prudemment l'hyperosmolarité.,Fournir des électrolytes essentiels.,c,4
1108,OIC-124-10-B,Quel est l'objectif principal du suivi multidisciplinaire d'un patient diabétique?,Seulement traiter les complications existantes.,Uniquement obtenir le contrôle optimal des facteurs de risque cardiovasculaires (FDR CV).,"Prévenir, dépister, traiter les complications et obtenir le contrôle optimal des FDR CV.",Se concentrer uniquement sur l'éducation du patient.,c,4
1109,OIC-124-10-B-,Comment évoluent les besoins énergétiques d'une femme enceinte au cours de la grossesse?,Ils diminuent progressivement.,Ils restent constants.,"Ils augmentent progressivement, surtout au 2ème et 3ème trimestres.",Ils augmentent fortement dès le premier trimestre.,c,4
1110,OIC-124-11-B,"Quel est le gain de poids moyen recommandé pendant la grossesse pour une femme ayant un IMC entre 18,5 kg/m² et 25,0 kg/m²?",5 - 9 kg,"7 - 11,5 kg","11,5 - 16 kg","12,5 - 18 kg",c,4
1111,OIC-124-11-B-,Quelle vitamine est essentielle pour la prévention du spina-bifida pendant la grossesse?,Vitamine C,Vitamine D,Vitamine B9 (Acide Folique),Vitamine A,c,4
1112,OIC-124-12-B,"Selon le texte, quelle population est considérée à risque nutritionnel pendant la grossesse?",Femmes enceintes en bonne santé,Femmes enceintes ayant des antécédents familiaux de maladies cardiaques,Femmes enceintes issues de milieux défavorisés,Femmes enceintes pratiquant une activité physique régulière,c,4
1113,OIC-124-12-B-,"Selon la HAS, quelle est la condition principale pour supplémenter en fer une femme enceinte?",Un taux de ferritine supérieur à 12 μg/dL.,Une consommation inférieure à 3 produits laitiers par jour.,"Une anémie prouvée (Hb < 11 g/dL au 1er/2ème trimestre ou Hb < 10,5 g/dL au 3ème trimestre) ou une ferritine < 12 μg/dL.",Une supplémentation systématique dès le début de la grossesse.,c,4
1114,OIC-124-13-B,Quelle mesure générale d'hygiène est recommandée pour réduire le risque d'infection alimentaire pendant la grossesse?,Éviter tout contact avec les animaux.,Laver soigneusement les crudités et les fruits.,Consommer uniquement des aliments pasteurisés.,Éviter de sortir de chez soi.,b,4
1115,OIC-124-13-B-,"Concernant les phytoestrogènes pendant la grossesse, quelle est la recommandation principale?",Éviter complètement tous les aliments contenant des phytoestrogènes.,Consommer librement tous les aliments contenant des phytoestrogènes.,Limiter la consommation d'aliments à base de soja à un par jour.,Augmenter la consommation d'aliments riches en phytoestrogènes pour bénéficier de leurs effets.,c,4
1116,OIC-124-14-A-,"Selon le texte, quelle est la règle générale concernant la pratique de l'EPS chez les enfants et adolescents?",L'EPS est facultative.,Tous les enfants et adolescents doivent présenter un certificat d'aptitude.,"Tous les enfants et adolescents sont considérés aptes à l'EPS, sauf présentation d'un certificat d'inaptitude.",Seuls les enfants ayant un certificat médical peuvent pratiquer l'EPS.,c,4
1117,OIC-124-15-A,Quel élément est essentiel lors de l'interrogatoire pour l'examen médical d'absence de contre-indication à la pratique sportive chez l'adulte?,L'historique des blessures sportives antérieures.,"Les antécédents personnels et familiaux, notamment les facteurs de risque cardiovasculaire.",Le type de sport pratiqué.,Le niveau de revenu du patient.,b,4
1118,OIC-124-15-A-,Quel aspect est particulièrement surveillé lors de l'examen clinique d'un enfant pour un certificat médical de sport?,La densité osseuse,La statique rachidienne,La pression artérielle,La capacité pulmonaire,b,4
1119,OIC-124-16-B,Quelle est la cause principale des morts subites lors d'une activité physique?,Pathologies respiratoires,Pathologies neurologiques,Causes cardiovasculaires,Affections morphologiques,c,4
1120,OIC-124-16-B-,Quel est l'un des principaux bénéfices de la pratique sportive chez l'enfant mentionné dans le texte?,Augmentation du risque cardiovasculaire.,Développement des aptitudes motrices et physiques.,Diminution de l'espérance de vie.,Réduction des interactions sociales.,b,2
1121,OIC-124-17-A,Quelles sont les deux pathologies infantiles liées au sport mentionnées dans le texte?,Fractures et entorses,Maladie de Sever et maladie d'Osgood-Schlatter,Tendinites et bursites,Luxations et déchirures ligamentaires,b,3
1122,OIC-124-17-A-,Quel est le principal substrat énergétique pour les activités physiques de haute intensité?,Lipides,Protéines,Glucides,Vitamines,c,4
1123,OIC-124-18-B,"Selon le texte, quels sont les besoins alimentaires spécifiques d'un enfant sportif par rapport à un enfant non sportif?",Des besoins en protéines beaucoup plus élevés nécessitant des compléments.,Des besoins en glucides lents et produits céréaliers moins importants.,"Des besoins de base pour la croissance et le développement, plus les besoins liés à l'activité sportive.",Des besoins en lipides saturés plus importants pour l'énergie.,c,4
1124,OIC-124-18-B-,Quels types d'aliments glucidiques sont recommandés avant l'exercice?,Aliments à index glycémique élevé,Aliments riches en lipides,Aliments à index glycémique faible,Aliments riches en protéines,a,4
1125,OIC-124-19-B,Quel est le principal objectif de la recherche de facteurs de risque et de symptômes cardiovasculaires lors d'un interrogatoire avant une activité sportive?,Identifier les besoins nutritionnels spécifiques du sportif.,Évaluer l'aptitude générale au sport.,Détecter les risques de mort subite d'origine cardiovasculaire pendant l'exercice.,Déterminer le niveau de performance sportive attendu.,c,4
1126,OIC-124-19-B-,Quelle est la définition de l'œdème selon le texte?,Accumulation de sang dans les vaisseaux.,Accumulation visible ou palpable de fluide dans le tissu interstitiel.,Diminution du volume sanguin.,Inflammation des tissus musculaires.,b,4
1127,OIC-127-01-A,Quelles sont les causes possibles d'œdèmes localisés selon le texte?,Diminution de la pression artérielle,Obstruction veineuse ou lymphatique,Augmentation de la perméabilité capillaire due à l'inflammation,Réduction de la production d'albumine,b,4
1128,OIC-127-01-A-,"Selon le texte, quels sont les mécanismes généraux de la formation des œdèmes?","Augmentation de la pression hydrostatique capillaire, diminution de la pression oncotique plasmatique, augmentation de la perméabilité capillaire.","Diminution de la pression hydrostatique capillaire, augmentation de la pression oncotique plasmatique, diminution de la perméabilité capillaire.","Augmentation de la pression hydrostatique capillaire, augmentation de la pression oncotique plasmatique, diminution de la perméabilité capillaire.","Diminution de la pression hydrostatique capillaire, diminution de la pression oncotique plasmatique, augmentation de la perméabilité capillaire.",a,4
1129,OIC-127-02-A,Quel est l'aspect principal illustré dans l'image concernant les œdèmes des membres inférieurs?,Œdème localisé dû à une blessure,Œdème généralisé lié à une insuffisance cardiaque,Œdème de rétention hydrosodée avec signe du godet,Œdème lymphatique chronique,c,4
1130,OIC-127-02-A-,Quelles sont les caractéristiques principales des œdèmes généralisés liés à une rétention hydrosodée?,"Unilatéraux, asymétriques, inflammatoires et douloureux.","Bilatéraux, symétriques, déclives, mous, indolores et prenant le godet.","Localisés, durs, cartonné, prenant mal le godet et associés à une dermite ocre.","Unilatéraux, déclives, blancs, mous et prenant le godet.",b,4
1131,OIC-127-03-A,Quels sont les principaux changements biologiques souvent observés en cas d'œdèmes?,Augmentation de l'hématocrite et de la protidémie.,Diminution de l'hématocrite et de la protidémie.,"Augmentation de l'hématocrite et de la protidémie, ainsi qu'une natriurèse élevée.","Diminution de l'hématocrite et de la protidémie, ainsi qu'une natriurèse élevée.",b,4
1132,OIC-127-03-A-,"Selon le texte, quelle pathologie rénale peut causer un œdème généralisé?",Glaucome,Syndrome néphrotique,Hypertension artérielle,Diabète,b,4
1133,OIC-127-04-B,Quel est l'effet principal des diurétiques de l'anse de Henle mentionnés dans le texte?,Ils augmentent l'absorption de sodium.,Ils ont l'effet natriurétique le plus puissant.,Ils sont moins efficaces que les diurétiques distaux.,Ils sont utilisés pour traiter l'hyperkaliémie.,b,4
1134,OIC-127-04-B-,Quelle est la définition de l'hématurie?,Présence de protéines dans les urines.,Présence de glucose dans les urines.,Présence anormale d'hématies dans les urines.,Présence de bactéries dans les urines.,c,4
1135,OIC-127-05-A,Quelle est la principale distinction entre une hématurie d'origine urologique et une hématurie d'origine néphrologique?,"L'hématurie urologique implique toujours des caillots, tandis que l'hématurie néphrologique n'en implique jamais.","L'hématurie urologique résulte de lésions de la voie excrétrice ou du parenchyme rénal, tandis que l'hématurie néphrologique résulte du passage d'hématies à travers une membrane glomérulaire altérée.","L'hématurie urologique est toujours macroscopique, tandis que l'hématurie néphrologique est toujours microscopique.","L'hématurie urologique est associée à une protéinurie importante, tandis que l'hématurie néphrologique n'en est jamais associée.",b,4
1136,OIC-127-05-A-,Comment est diagnostiquée l'hématurie microscopique?,Par l'observation de caillots dans les urines.,"Par une bandelette urinaire, confirmée par ECBU.",Par l'observation de sang visible à l'œil nu.,Par la présence de symptômes du bas appareil urinaire.,b,4
1137,OIC-127-06-B,"Selon le texte, quelle est l'origine probable d'une hématurie macroscopique initiale?",Vésicale,Rénale,Urétro-prostatique ou col vésical,Totale (rénale ou autre),c,4
1138,OIC-127-06-B-,Quel examen est considéré comme le bilan minimal et de retentissement à réaliser devant une hématurie?,Cytologie urinaire,Fibroscopie urétro-vésicale,"NFS, bilan d'hémostase, évaluation fonction rénale, recherche de protéinurie",Uro-scanner,c,4
1139,OIC-127-07-B-,Quel est le sujet principal illustré dans la Figure 3?,Une poche collectrice d'urines vide.,Une hématurie microscopique.,Une hématurie macroscopique.,Un échantillon d'urine normal.,c,3
1140,OIC-127-08-B,Que représente la Figure 5 dans le contenu fourni?,Une bandelette urinaire témoin.,Une image de reins.,Une bandelette urinaire indiquant une hématurie.,Un schéma du système urinaire.,c,3
1141,OIC-127-08-B-,"Selon le texte, quelle association de symptômes est particulièrement évocatrice d'une étiologie néphrologique de l'hématurie?",Hématurie associée à une colique néphrétique.,"Hématurie associée à une protéinurie glomérulaire, une hypertension artérielle et/ou une insuffisance rénale.",Hématurie associée à une infection urinaire.,Hématurie associée à une douleur lombaire brutale.,b,4
1142,OIC-127-09-A,"Quelle est la principale étiologie à éliminer en cas d'hématurie, en raison de sa gravité?",Infections urinaires,Lithiase urinaire,Tumeurs de l'arbre urinaire,Hypertrophie bénigne de la prostate,c,4
1143,OIC-127-09-A-,Quel est le premier pas dans l'arbre diagnostique des hématuries présenté?,Microscopie urinaire,Échographie rénale,Hématurie visible ou microscopique?,Cystoscopie,c,4
1144,OIC-132-01-A,Quelle est la principale implication clinique d'une hématurie macroscopique caillotante?,Elle nécessite toujours une hospitalisation immédiate.,Elle est toujours bénigne et ne nécessite pas d'investigation.,"Elle est un signe d'alerte majeur, pouvant indiquer une urgence comme une rétention d'urine ou une colique néphrétique.",Elle est toujours associée à une insuffisance rénale.,c,4
1145,OIC-132-02-A,Quelle est la principale caractéristique d'une protéinurie glomérulaire selon le texte?,Détectée uniquement par dosage quantitatif.,Confirmée par bandelette urinaire.,Composée d'au moins 60% d'albumine.,Toujours accompagnée d'hématurie.,c,4
1146,OIC-132-02-A-,Quel est le signe clinique principal du syndrome d'hématurie macroscopique récidivante?,Protéinurie massive,Hématurie macroscopique récidivante,Insuffisance rénale aiguë,Œdèmes généralisés,b,4
1147,OIC-132-03-A,Quelle est la principale cause de syndrome néphrotique chez l'enfant?,Glomérulopathie extra-membraneuse,Néphropathie à IgA,Syndrome néphrotique à lésions glomérulaires minimes (SNLGM),Néphropathie diabétique,c,4
1148,OIC-132-03-A-,"Selon le texte, quelle entité pathologique est associée à la Néphropathie à IgA (NIgA)?",Diabète,Lupus,Purpura rhumatoïde,VIH,c,4
1149,OIC-132-04-B,Quelle est une indication principale de la ponction biopsie rénale (PBR) selon le texte?,Syndrome néphrotique pur chez un enfant de 1 à 10 ans.,Amylose documentée sur une biopsie non rénale.,Syndrome de néphropathie glomérulaire.,Rétinopathie diabétique sans hématurie chez un patient diabétique connu.,c,4
1150,OIC-132-04-B-,Quelles sont les trois techniques principales utilisées pour étudier le glomérule mentionnées dans le texte?,"Microscopie optique, immunofluorescence, cytométrie en flux.","Microscopie optique, immunofluorescence, microscopie électronique.","Microscopie électronique, cytométrie en flux, culture cellulaire.","Microscopie optique, culture cellulaire, cytométrie en flux.",b,4
1151,OIC-132-05-A,Quelle est la caractéristique histologique principale de la maladie des lésions glomérulaires minimes (SNLGM)?,Prolifération cellulaire importante,Dépôts immuns significatifs,Absence d'anomalies en microscopie optique (MO),Dépôts d'IgA dans le mésangium,c,4
1152,OIC-132-05-A-,"Quel est le principal signe clinique associé au syndrome néphrotique à lésions glomérulaires minimes (SNLGM) chez l'enfant, selon le texte?",Présence de signes extrarénaux,Syndrome néphrotique pur,Antécédents familiaux de néphropathie,Complément sérique bas,b,4
1153,OIC-132-06-A,Quel est le traitement principal du SNLGM idiopathique?,Traitement symptomatique uniquement.,Dialyse.,Corticothérapie orale à forte dose et prolongée.,Transplantation rénale.,c,4
1154,OIC-132-06-A-,Quel est le mode évolutif le plus fréquent du syndrome néphrotique idiopathique chez l'enfant (SNLGM)?,Corticodépendance,Corticorésistance,Corticosensibilité,Insuffisance rénale chronique terminale,c,4
1155,OIC-132-07-A,Quel est le principal signe clinique associé à la glomérulopathie extra-membraneuse (GEM)?,Hématurie microscopique,Syndrome néphrotique,Hypertension artérielle sévère,Insuffisance rénale aiguë,b,4
1156,OIC-132-07-A-,Quel est le signe clinique le plus évocateur d'une néphropathie à IgA (NIgA) selon le texte?,Syndrome néphrotique pur,Hématurie macroscopique survenant 48h après une infection ORL,Protéinurie massive isolée,Syndrome de glomérulonéphrite rapidement progressive chez l'adulte,b,4
1157,OIC-132-08-A,Quel facteur clinique est associé à un mauvais pronostic dans la néphropathie à IgA?,Sexe féminin,Absence d'HTA,Présence d'insuffisance rénale au diagnostic,Faible protéinurie,c,4
1158,OIC-132-08-A-,Quel type de dépôt immunologique est caractéristique des GNRP de type 1 (Maladie de Goodpasture)?,Dépôts linéaires d'IgG sur la membrane basale glomérulaire.,"Dépôts non linéaires, endomembraneux et granuleux d'Ig et/ou de complément.",Absence de dépôts d'immunoglobulines.,Dépôts de cryoglobulines.,a,4
1159,OIC-132-09-A,Quel est le principal enjeu du syndrome de GNRP selon le texte?,Le risque de développer une maladie rénale chronique.,L'identification des complications digestives.,Le pronostic vital du patient.,La nécessité d'une hémodialyse à long terme.,c,4
1160,OIC-132-10-A,Quel élément paraclinique est caractéristique d'une glomérulonéphrite aiguë post-infectieuse (GNA)?,Augmentation du C3 et C4,Absence de protéinurie,Consommation du complément (baisse du C3),Absence de sédiment urinaire,c,4
1161,OIC-132-10-A-,Quel est le principe du traitement des GNRP (Glomérulonéphrites Rapidement Progressives)?,Traitement symptomatique uniquement.,Traitement par corticoïdes et immunosuppresseurs.,"Traitement par corticoïdes, immunosuppresseurs et parfois échanges plasmatiques.",Traitement par corticoïdes et traitement de la cause sous-jacente.,c,4
1162,OIC-132-11-B,"Selon le texte, comment les néphropathies vasculaires peuvent-elles être classées?",Uniquement selon la taille des vaisseaux affectés.,Uniquement selon la cause de l'atteinte rénale.,Selon la vitesse d'évolution et la localisation de l'atteinte artérielle rénale.,Uniquement selon la présence ou l'absence d'hypertension.,c,4
1163,OIC-132-11-B-,Quelle est la caractéristique principale du syndrome de microangiopathie thrombotique (MAT) selon la définition donnée?,Une hypertension artérielle sévère.,"Une association d'anémie hémolytique mécanique, thrombopénie et dysfonction d'organe.",Une hyperleucocytose avec présence de blasts.,Une coagulation intravasculaire disséminée (CIVD).,b,4
1164,OIC-132-12-B,Quelle est une cause fréquente de microangiopathie thrombotique (MAT) associée à des infections bactériennes?,Mutation du gène de la thrombomoduline,Production d'anticorps anti-facteur H,Infection par des entérobactéries productrices de Shiga-like toxins,Utilisation de mitomycine C,c,4
1165,OIC-132-12-B-,Quelle est la définition principale du syndrome hémolytique et urémique (SHU)?,Une infection bactérienne chronique.,Un tableau d'insuffisance rénale aiguë associé à un syndrome de MAT.,Une maladie auto-immune affectant principalement la peau.,Une complication fréquente de la grippe.,b,4
1166,OIC-132-13-B,"Quel est le principal agent pathogène associé au SHU typique chez l'enfant, souvent précédé de diarrhée sanglante?",Virus de l'hépatite A,Escherichia coli produisant des shigatoxines (STEC),Salmonella typhi,Streptococcus pneumoniae,b,4
1167,OIC-132-13-B-,Quelle est l'incidence approximative des sténoses athéromateuses des artères rénales par rapport à la fibrodysplasie?,50% vs 50%,70% vs 30%,90% vs 10%,20% vs 80%,c,4
1168,OIC-132-14-B,Quelles sont les deux principales causes de sténose de l'artère rénale mentionnées?,Inflammation et infection,Athéromateuse et fibrodysplasique,Traumatique et congénitale,Vasculaire et rénale,b,3
1169,OIC-132-14-B-,Quel examen est considéré comme la référence pour le diagnostic d'une sténose de l'artère rénale?,Échographie rénale,Doppler des artères rénales,Artériographie rénale,Angio-IRM,c,4
1170,OIC-132-15-B,Quelle est la cause principale de la néphroangiosclérose bénigne?,Embolie artérielle,Rupture de plaque d'athérome,Hypertension artérielle chronique,Anomalie de la paroi vasculaire,c,4
1171,OIC-132-15-B-,Quel est le principal moyen de confirmer le diagnostic d'un infarctus rénal?,Biologie montrant une élévation des LDH et de la créatinine.,"Présence de douleurs lombaires, hématurie et poussée hypertensive.","Imagerie médicale comme la tomodensitométrie spiralée, l'angio-IRM ou l'artériographie.",Diagnostic d'exclusion basé sur des antécédents cardiovasculaires et une HTA ancienne.,c,4
1172,OIC-132-16-B,Quelle est la définition de la lithiase urinaire selon le texte?,Une infection des voies urinaires.,Une maladie caractérisée par la formation de calculs dans la voie urinaire.,Une obstruction rénale.,Une hypertrophie bénigne de la prostate.,b,4
1173,OIC-132-16-B-,Quel facteur n'influence PAS l'incidence de la lithiase urinaire selon le texte?,Facteurs géographiques,Facteurs climatiques,Facteurs hormonaux,Facteurs diététiques,c,4
1174,OIC-133-01-A,"Selon le tableau, quel type de calcul est le plus fréquent?",Phosphate de calcium,Oxalate de calcium,Phosphate ammoniaco-magnésien,Acide urique,b,4
1175,OIC-133-01-A-,Lequel des éléments suivants est un facteur lithogène lié à l'alimentation?,Augmentation de la consommation de fibres alimentaires,Diurèse excessive,Apports liquidiens suffisants,Consommation de produits laitiers,d,4
1176,OIC-133-02-B,Quelle est la cause principale de la colique néphrétique selon le texte?,Une infection urinaire,Une mise en tension brutale de la voie excrétrice supérieure,Une inflammation rénale,Une blessure à la moelle épinière,b,4
1177,OIC-133-02-B-,Quels sont les facteurs qui peuvent favoriser une colique néphrétique selon le texte?,"Repos, froid, hydratation, sédentarité, régime stable","Voyage, chaleur, déshydratation, activité physique, écarts de régime","Alimentation riche en calcium, sédentarité, froid, hydratation, régime stable","Voyage, froid, hydratation, activité physique, régime stable",b,4
1178,OIC-133-03-A,Qu'est-ce qui caractérise une colique néphrétique simple selon le texte?,Présence de fièvre et de frissons.,Absence de douleur irradiante.,"Absence de fièvre, de frissons et d'insuffisance rénale, cédant aux AINS.",Présence d'insuffisance rénale biologique.,c,4
1179,OIC-133-03-A-,Quelle est la principale complication de la colique néphrétique chez la femme enceinte mentionnée dans le tableau?,Insuffisance rénale aiguë,Accouchement prématuré,Pyélonéphrite aiguë obstructive,Colique néphrétique hyperalgique,b,4
1180,OIC-133-04-A,"Quel est un symptôme possible d'un calcul urinaire, en dehors de la colique néphrétique?",Hypertension artérielle,Hématurie,Diarrhée,Anémie ferriprive,b,4
1181,OIC-133-04-A-,"Quel est l'examen d'imagerie idéal en urgence pour une colique néphrétique simple, selon le texte?",ASP seul,Échographie rénale seule,Scanner abdomino-pelvien faible dose sans injection,Scanner abdomino-pelvien avec injection,c,4
1182,OIC-133-05-B,Quel est l'objectif principal des examens biologiques en urgence devant une colique néphrétique?,Diagnostiquer la lithiase urinaire.,Identifier les formes graves/compliquées.,Déterminer la taille du calcul.,Préciser la localisation exacte du calcul.,b,4
1183,OIC-133-05-B-,Quel est le but principal du bilan métabolique de première intention pour la lithiase urinaire?,Déterminer la taille du calcul.,Identifier la composition moléculaire et cristalline du calcul.,Mesurer le débit urinaire.,Évaluer la fonction rénale globale.,b,4
1184,OIC-133-06-B,Quelles sont les principales anomalies métaboliques associées aux lithiases calciques?,"Hypoparathyroïdie, hypocalciurie","Hyperparathyroïdie, hypercalciurie","Hypocalcémie, hypoxalurie","Acidose tubulaire rénale, nephrocalcinose",b,4
1185,OIC-133-06-B-,"Selon le texte, quelle est une indication pour une dérivation urinaire en urgence (JJ, nephrostomie) en cas de lithiase urinaire?",Calcul rénal < 10 mm avec douleur contrôlée par antalgiques.,Calcul urétéral proximal < 10 mm.,Fièvre associée à une obstruction urinaire.,Calcul rénal > 15 mm traité par LEC.,c,4
1186,OIC-133-07-A,Quelle est une indication courante pour réaliser une gazométrie artérielle (GDS)?,Suspicion d'hypoglycémie,Douleur abdominale légère,État de choc,Fièvre modérée,c,3
1187,OIC-133-07-A-,Quel est le principal système tampon acido-basique chez l'homme?,Le couple phosphate/phosphorique,Le couple acide carbonique/bicarbonate,Les protéines plasmatiques,L'hémoglobine,b,4
1188,OIC-133-08-A,"Selon le texte, quelle est la valeur normale du pH artérielle?","7,32 - 7,38","7,38 - 7,42","7,42 - 7,46","7,30 - 7,36",b,4
1189,OIC-133-09-B,Quelle est la première étape pour diagnostiquer une acidose métabolique selon le texte?,Calculer le trou anionique plasmatique.,"Déterminer si l'acidose est simple, mixte ou complexe.",Affirmer la présence d'une acidose métabolique.,"Identifier la cause spécifique de l'acidose (ex: lactique, cétose).",c,4
