Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
1135,OIC-176-03-A,Quelle est la démarche qui vise à maximiser la connaissance des conséquences des choix et des actions?,L'éthique de la responsabilité,L'éthique de la prévision,L'éthique conséquentialiste,L'éthique de la déontologie,c,4
1136,OIC-176-03-A-,La bioéthique constitue-t-elle un sous-ensemble de l’éthique en santé?,Oui,Non,Peut-être,Il n’est pas possible de dire,a,1
1137,OIC-176-04-A-,Dans quelle philosophie du XVIIe siècle le concept d’autonomie du sujet se conçoit comme la liberté individuelle de disposer de préférences singulières à travers une délibération interne reposant sur une capacité d’analyse?,La philosophie aristotélicienne,La philosophie stoïcienne,La philosophie moderne,La philosophie platonicienne,c,1
1138,OIC-176-05-A,Dans quelle loi française a été reconnu le droit à l'information et au consentement dans toutes les pratiques de soins?,La loi de 1988 encadrant la recherche biomédicale,La loi de 1994 sur les droits des malades et la qualité du système de santé,La loi de 2002 relative aux droits des malades et à la qualité du système de santé,La loi de 1998 sur les droits des malades et la qualité du système de santé,c,4
1139,OIC-176-05-A-,Quel est le cas rare où le devoir d'information du patient peut être suspendu?,Lorsque le patient est trop angoissé pour supporter la vérité,Lorsque le patient a clairement exprimé sa volonté de ne pas savoir,Lorsque des tiers sont exposés à un risque de contamination,Lorsque le patient refuse de signer un document d'information,b,4
1140,OIC-176-06-B,Quel principe éthique est remis en cause lorsque le médecin refuse les soins médicaux?,Le principe de bienfaisance,Le principe de non-maleficence,Le principe de justice,Le principe de solidarité,a,4
1141,OIC-176-06-B-,Quel est le statut légal de la désignation d'une personne de confiance?,Elle est obligatoire.,Elle est obligatoire si le patient est en situation de crise majeure.,Elle est une possibilité que le patient doit pourvoir choisir.,Elle est obligatoire pour tout citoyen.,c,4
1142,OIC-176-08-B,Quelle mesure de protection juridique est plus protectrice et permet à un tuteur de représenter la personne majeure à protéger dans les actes de la vie courante?,Sauvegarde de justice,Curatelle,Tutelle,Protection des mineurs,c,4
1143,OIC-176-08-B-,Quel est le rôle du médecin rédigeant le certificat médical?,Il décide si une personne majeure doit bénéficier d’une mesure de protection,Il nomme un ou plusieurs tuteurs ou curateurs,"Il rédige le certificat médical décrivant l’éventuelle altération des facultés de la personne et l’évolution prévisible, et précisant les conséquences de cette altération sur la nécessité d’une assistance ou d’une représentation",Il procède à l’audition de la personne à protéger,c,4
1144,OIC-176-09-A,Quel est le statut juridique de l'embryon vivant selon le Comité Consultatif National d'Éthique?,Personne humaine,Personne humaine potentielle,Personne humaine à part entière,Personne non humaine,b,4
1145,OIC-176-11-A,"Selon Jürgen Habermas, comment peuvent-on considérer des décisions comme moralement valables?",En appliquant des règles générales,En obtenant un consensus,En recherchant un accord par échange d'arguments,En donnant du sens aux décisions prises,c,1
1146,OIC-176-11-A-,Quel droit est-il reconnu par la loi Clayes-Léonetti pour une personne en fin de vie qui ne peut plus s'exprimer?,Le droit de refuser les soins palliatifs,Le droit de demander des soins actifs inutiles,Le droit de refuser les soins palliatifs et les soins actifs,Le droit de refuser la sédation profonde et continue,c,4
1147,OIC-176-12-A,Quel est le devoir de solidarité envers les personnes les plus fragiles selon le CCNE?,Ne pas accorder de valeur suprême et indiscutable au droit à la vie,Ne pas respecter l'autonomie de la personne,Accorder une valeur suprême et indiscutable au droit à la vie,Respecter l'autonomie de la personne et la solidarité envers les personnes les plus fragiles,d,3
1148,OIC-176-12-A-,Quelle est la hiérarchie concernant les moyens de tracer la volonté d’un patient?,"Les directives anticipées, à défaut le témoignage de la personne de confiance, puis à défaut tout autre témoignage de la famille ou des proches","Le témoignage de la personne de confiance, à défaut les directives anticipées, puis à défaut tout autre témoignage de la famille ou des proches","Tout autre témoignage de la famille ou des proches, à défaut les directives anticipées, puis à défaut le témoignage de la personne de confiance","Les directives anticipées, à défaut tout autre témoignage de la famille ou des proches, puis à défaut le témoignage de la personne de confiance",a,4
1149,OIC-176-13-A,"Quel principe éthique de la recherche impliquant la personne est défini comme laisser à chacun la capacité de penser, de décider et d'agir librement, selon sa propre initiative, y compris en ce qui concerne les décisions sur son état de santé?",Principe de bienfaisance,Principe de non-malfaisance,Principe d'autonomie,Principe de justice,c,4
1150,OIC-176-13-A-,Quel rôle est-il attribué à l'Agence nationale de sécurité du médicament (ANSM) dans les recherches biomédicales?,Elle est responsable de la méthodologie des essais de première catégorie,"Elle donne un numéro d'enregistrement des recherches de première, deuxième et troisième catégories",Elle est responsable de la méthodologie des essais de deuxième catégorie,Elle donne un numéro d'enregistrement des recherches de deuxième catégorie uniquement,b,4
1151,OIC-176-14-A,Quel rôle peut jouer la personne de confiance dans le don d'organes?,Formuler son avis en tant que proche,Privilégier une hiérarchie dans la famille,Porter témoignage de la volonté du défunt,Ne pas être mentionné dans la loi,c,4
1152,OIC-176-15-A,Quel est le consentement requis pour un don d’organes entre vivants en France?,"Le consentement doit être explicite, libre et éclairé, mais pas nécessairement formulé devant un magistrat","Le consentement doit être explicite, libre et éclairé, et formulé devant un magistrat, mais pas nécessairement avec l’avis d’un comité d’expert indépendant","Le consentement doit être explicite, libre et éclairé, avec l’avis d’un comité d’expert indépendant, et formulé devant un magistrat","Le consentement doit être explicite, libre et éclairé, avec l’avis d’un comité d’expert indépendant, mais pas nécessairement formulé devant un magistrat",c,4
1153,OIC-176-16-A,Quel est le consentement requis pour l'identification par empreintes génétiques à des fins médicales ou de recherche scientifique?,Le consentement du père présumé est obligatoire,Le consentement du magistrat est obligatoire,Le consentement exprès de la personne doit être recueilli par écrit préalablement à la réalisation de l'identification,Le consentement des membres de la famille doit être recueilli par écrit préalablement à la réalisation de l'identification,c,4
1154,OIC-176-16-A-,Quel est l'un des liens étroits entre l'esthétique et les normes corporelles?,La mode,L'industrialisation,L'urbanisation,La gastronomie,a,2
1155,OIC-176-17-A,Quel est l'impact de la maladie sur la vie d'un patient?,La maladie n'a aucun impact sur la vie d'un patient.,La maladie a un impact physique sur la vie d'un patient.,"La maladie a un impact sur la vie entière d'un patient, y compris sur sa perception de soi, ses sentiments et ses comportements.",La maladie a un impact sur la vie d'un patient mais cela n'est pas significatif.,c,4
1156,OIC-176-17-A-,Quel est l'effet principal des dispositifs techniques dans la manière de voir et concevoir les maladies?,Ils permettent de considérer le corps comme un simple objet parmi les objets,Ils redéfinissent les frontières entre l'intérieur et l'extérieur du corps,"Ils transforment la matérialité du corps en un ensemble de variables, d'images et de données pouvant être réductionniste",Ils permettent de réduire le corps à une batterie d'organes,c,4
1157,OIC-179-01-B,Quelle est la logique de protection sociale qui permet d'instaurer une solidarité entre les individus pour lutter contre la pauvreté et l'exclusion?,La logique d'assurance sociale obligatoire,La logique d'assistance sociale,La logique de protection universelle,La logique de prévoyance individuelle,b,4
1158,OIC-179-01-B-,Quel risque recouvre les différentes aides versées aux ménages pour faire face à leurs dépenses de loyer ou de remboursement d'emprunt?,Le risque logement,Le risque pauvreté-exclusion sociale,Le risque emploi,Le risque maternité-famille,a,1
1159,OIC-179-02-B,Quel est le principal risque social à l'origine des dépenses de protection sociale les plus importantes?,Le risque chômage,Le risque accidents du travail,Le risque vieillesse,Le risque santé,c,4
1160,OIC-179-02-B-,Quels sont les impôts et taxes affectés aux ressources de la protection sociale?,"Impôts sur les produits (taxes sur les alcools, tabac, assurances automobiles, etc.)",Impôts sur les salaires et la main-d'œuvre,"Impôts sur le revenu et le patrimoine (CSG, CRDS)","Contributions publiques de l'État (RSA, fonds de solidarité vieillesse)",c,1
1161,OIC-179-03-A,Quelle branche de la Sécurité sociale est en cours de constitution pour couvrir le risque de perte d’autonomie et de handicap?,Branche Famille,Branche Vieillesse,"Branche Maladie, Accidents du travail et Risques professionnels",Branche Autonomie,d,4
1162,OIC-179-03-A-,Quelle est la nature de la loi de financement de la Sécurité sociale (LFSS)?,Une loi de finances,Une loi de financement,Une loi de budget,Une loi de finance,b,2
1163,OIC-179-04-B,"Quel organisme a été créé par la loi du 13 août 2004 pour alerter le Parlement, le Gouvernement et les caisses nationales d’assurance maladie en cas d’évolution des dépenses d’assurance maladie incompatible avec le respect de l’objectif national voté par le Parlement?","Le Comité d’alerte sur l’évolution des dépenses de soins de suite et de réadaptation, de psychiatrie, et de soins de longue durée",Le Comité d’alerte sur l’évolution des dépenses de soins de ville et d’hospitalisation,Le Comité d’alerte sur l’évolution des dépenses de l’assurance maladie,"Le Comité d’alerte sur l’évolution des dépenses de soins de ville, d’hospitalisation, de soins de suite et de réadaptation, de psychiatrie, et de soins de longue durée",c,4
1164,OIC-179-04-B-,Quel régime de sécurité sociale est confié au régime général de la Sécurité sociale depuis le 1er janvier 2018?,le régime agricole,les régimes spéciaux,le régime des indépendants,le régime des entreprises et établissements publics,c,4
1165,OIC-179-05-A,Quelle est la mission principale de l'assurance maladie?,La maîtrise médicalisée des dépenses,L'amélioration de la santé de la population,La prise en charge des soins dispensés aux assurés sociaux,La maîtrise médicalisée des dépenses et la prise en charge des soins dispensés aux assurés sociaux,c,4
1166,OIC-179-05-A-,"Quel montant peut-être demandé en tant que participation forfaitaire pour chaque acte de soins, selon les informations fournies?",50 €,1 €,2 €,4 €,b,3
1167,OIC-179-06-A-,Quel est l'obligation du patient en cas d'exonération de ticket modérateur?,"Il doit présenter son volet personnel du protocole de soins à tous les professionnels qu'il consulte, sauf cas d'urgence",Il doit présenter son volet personnel du protocole de soins uniquement à son médecin traitant,Il n'a pas d'obligation particulière envers les professionnels qu'il consulte,Il n'a pas besoin de présenter son volet personnel du protocole de soins,a,4
1168,OIC-179-07-A,"Quelle est la limite de participation forfaitaire de la patient pour chaque consultation, analyse biologique ou acte de radiologie?",50 euros par an.,1 euro.,20 Euros par jour.,Aucune limite.,b,4
1169,OIC-179-07-A-,"Quel est le niveau de la recherche en santé qui détermine les grandes orientations stratégiques, l’organisation et l’allocation des moyens macroscopiques?",Programmation,Opérateurs,Décision,Laboratoires,c,3
1170,OIC-179-08-A,Le protocole doit-il être modifié en cours d'étude?,"Oui, sans justification","Oui, avec justification et description transparente dans le document rapportant les résultats de l'étude","Non, il doit rester inchangé","Oui, sans justification et sans description transparente dans le document rapportant les résultats de l'étude",b,4
1171,OIC-179-08-A-,Quel rôle est-il attribué à la CNIL dans les recherches cliniques?,Il est responsable de la gestion et de la vérification du financement de la recherche,Il est composé de professionnels de santé et de personnes issues de la société civile et il vérifie que la recherche respecte les conditions fixées par la loi,Il est responsable de l'obtention d'une autorisation par un CPP avant le démarrage d'une RIPH,Il est responsable des démarches auprès de la CNIL lorsque les recherches mobilisent l'exploitation de données individuelles à caractère personnel,d,2
1172,OIC-179-09-A-,Quelle est la relation entre les hypothèses de recherche et la puissance d'une étude?,Les hypothèses de recherche ont peu d'impact sur la puissance d'une étude,Les hypothèses de recherche déterminent la taille d'effet attendue,Les hypothèses de recherche ont peu à voir avec le calcul du nombre de sujets nécessaires,Les hypothèses de recherche ont peu d'impact sur la méthodologie de la recherche en santé,b,4
1173,OIC-179-10-B,Quel type d'étude est-ce qui a pour objectif d’identifier l'existence d'une association entre un facteur de risque et un phénomène de santé?,Étude à visée descriptive,Étude à visée explicative,Étude expérimentale,Étude diagnostique,b,4
1174,OIC-179-10-B-,"Dans un sondage stratifié, comment sont tirés au sort les individus?",Tous les individus sont recrutés,Les individus sont tirés au sort à l'intérieur de chaque sous-population,Les unités collectives (grappes) sont tirées au sort et tous les individus de l'unité collective tirée au sort sont inclus,Les individus sont recrutés de manière consécutive,b,3
1175,OIC-179-11-A-,Quel type de données est recueillie pour les études d’évaluation des performances de test(s) diagnostique(s) ou de dépistage(s)?,Les caractéristiques des individus permettant de décrire l’échantillon,Les facteurs d’exposition,Les variables d’ajustement,Les résultats du ou des tests à évaluer,d,4
1176,OIC-183-01-B-,Quel paramètre de dispersion mesure la moyenne des carrés des écarts à la moyenne?,Variance,Distance interquartile,Écart-type,Étendue,a,4
1177,OIC-183-03-B-,Quel texte réglemente la protection des données personnelles en France?,RGPD,Code de la santé publique,Loi Informatique et Libertés,Loi sur la protection des données personnelles,c,4
1178,OIC-183-04-A-,Quelle est la population à partir de laquelle l'étude va concrètement se dérouler et au sein de laquelle on va identifier les individus à inclure pour l'étude?,Population cible,Population représentative,Population source,Échantillon,c,4
1179,OIC-183-05-B,Quel type d'étude observationnelle est adapté pour étudier la relation entre un facteur d’exposition et le phénomène étudié en comparant la prévalence de l’exposition chez les cas et les témoins?,Enquête de cohorte,Enquête cas-témoins,Enquête transversale,Enquête longitudinale,b,4
1180,OIC-183-05-B-,Quelle étude compare des prévalences ou des taux d’incidence de l’évènement d’intérêt entre des régions géographiques dont certaines sont choisies pour recevoir une intervention à titre expérimentale en population?,Étude sur données groupées,Étude cas-cohorte,Étude quasi-expérimentale,Étude cas-témoins nichée,c,3
1181,OIC-183-06-A,Qu'est-ce que la prévalence?,"Probabilité qu'une maladie survienne dans une population pendant une période donnée, exprimée sous forme de pourcentage sans unité.","Nombre de nouveaux cas pendant une certaine période, au sein d’une population, rapporté à la somme des personnes-temps.","Proportion du nombre de cas d’une maladie dans une population à un instant donné, ou plutôt en général sur une période donnée.",Intervalle de confiance d'une estimation de ces paramètres à partir d'un échantillon.,c,4
1182,OIC-183-07-B,Quel est le paramètre qui permet d’interpréter la différence observée en fonction de la variabilité de la mesure?,Coefficient de corrélation linéaire,Coefficient de détermination,Différence de moyennes entre les deux groupes rapportée à l’écart type,Odds Ratio,c,4
1183,OIC-183-07-B-,Quel type d'étude peut être utilisé pour estimer l'Odds Ratio (OR)?,Essai contrôlé randomisé,Étude de cohorte exposé/non exposé,Étude cas-témoins,Étude de cas-contrôle,c,4
1184,OIC-183-08-A,Quel paramètre de la puissance d'un test statistique diminue si la variabilité des observations augmente?,Le risque alpha,La différence à détecter,La taille de l'échantillon,La puissance,d,4
1185,OIC-183-08-A-,Quel est le but du calcul du nombre de sujets nécessaires dans une étude analytique ou expérimentale?,Garantir une précision suffisante,Garantir une puissance suffisante,Garantir une précision et une puissance suffisantes,Garantir une précision et une puissance insuffisantes,c,4
1186,OIC-186-01-B,Lesquels des biais peuvent entraîner une surestimation ou une sous-estimation des mesures de fréquence et des mesures d’association?,Les biais de confusion,Les biais de sélection et d’information,Les biais de classification,Les biais de mémorisation,b,4
1187,OIC-186-01-B-,Quel type de biais de classement peut se produire lorsque les données sont recueillies de manière différente selon le groupe d'exposition ou de critère de jugement?,Biais différentiel,Biais non différentiel,Biais de sélection différentiel,Biais de sélection non différentiel,a,4
1188,OIC-186-02-B,Quel type d'analyse est utilisé pour tenir compte d'un facteur d'interaction?,Une analyse stratifiée,Une analyse non stratifiée,Une analyse de régression linéaire,Une analyse de régression logistique,a,4
1189,OIC-186-02-B-,Qu'est-ce qu'un intervalle de confiance?,Un intervalle de valeurs possibles de la vraie valeur du paramètre dans la population,La probabilité d'observer une différence au moins aussi importante si en réalité cette différence n’existe pas,L'erreur due à l'échantillonnage,Le risque de première espèce alpha,a,4
1190,OIC-186-03-B,Quel est le niveau de preuve scientifique fourni par une étude cas-témoins?,A Preuve scientifique établie,B Présomption scientifique,C Faible niveau de preuve scientifique,Niveau 4,c,4
1191,OIC-186-04-B,Quelles revues publient les manuscrits sans aucune forme d’évaluation ni validation?,Les revues généralistes ou spécialisées.,Les revues prédatrices.,Les revues de révision par les pairs.,Les revues de révision par les pairs et les revues prédatrices.,b,4
1192,OIC-186-04-B-,Quel est le rapport de vraisemblance positif (RVP) d'un test?,Rapport de la probabilité que le test soit positif chez un patient malade sur la probabilité que le test soit positif chez un patient sain.,Rapport de la probabilité que le test soit négatif chez un patient malade sur la probabilité que le test soit négatif chez un patient sain.,Rapport de la probabilité que le test soit positif chez un patient sain sur la probabilité que le test soit positif chez un patient malade.,Rapport de la probabilité que le test soit négatif chez un patient malade sur la probabilité que le test soit négatif chez un patient sain.,a,4
1193,OIC-186-05-B-,Quel est le rôle d'une filière de santé maladies rares (FSMR) dans l'organisation nationale des soins pour les maladies rares en France?,Il est responsable de la coordination et de l'expertise pour les maladies rares.,Il assure la prise en charge et le suivi des personnes atteintes de maladies rares au plus proche de leur domicile.,"Il est un réseau comprenant un site coordonnateur, un ou plusieurs site(s) constitutif(s) et, le cas échéant, un ou plusieurs centres de compétence.","Il est une organisation qui coordonne en réseau un ensemble associant des centres de soins hospitaliers, des laboratoires de diagnostic et de recherche, des structures sociales et médico-sociales, des universités, des associations, voire tout autre partenaire ou institution apportant une expertise complémentaire au champ des maladies rares concerné.",d,4
1194,OIC-186-06-A,Quelle maladie génétique est caractérisée par des hémorragies spontanées ou prolongées dues à un déficit en facteur VIII ou IX?,L'hémochromatose,La drépanocytose,L'hémophilie,Les thalassémies,c,4
1195,OIC-186-06-A-,Quel pourcentage des maladies rares touche des enfants?,50% des patients n’ont pas de diagnostic précis,75% des malades sont des enfants,80% des maladies rares sont d’origine génétique,350 millions de patients atteints de maladie rare dans le monde,b,2
1196,OIC-186-07-A,Qu'est-ce qu'une impasse diagnostique?,La période allant de l'apparition des premiers symptômes à la date à laquelle un diagnostic précis est posé.,L'échec à définir la cause précise de la maladie avant l'apparition des premiers symptômes.,L'échec à définir la cause précise de la maladie après avoir mis en œuvre l'ensemble des investigations disponibles en l'état de l'art.,La période allant de la date à laquelle un diagnostic précis est posé à la fin de la maladie.,c,4
1197,OIC-186-07-A-,Où les patients peuvent-ils trouver des protocoles nationaux de diagnostic et de soins (PNDS) concernant toutes les principales maladies rares?,Sur le site de la Haute Autorité de Santé - Protocoles nationaux de diagnostic et de soins (PNDS) (https://www.has-sante.fr),Sur le site de l'Alliance Maladies Rares,Sur le site des équipes relais handicaps rares (ERHR),Sur le site des centres de référence et de compétence maladies rares,a,4
1198,OIC-186-08-B,Quel examen complémentaire est recommandé pour une hémorragie du premier trimestre?,"Biologiques : dosage plasmatique quantitatif d'hCG, hémogramme selon quantité des saignements, Groupe, Rhésus, phénotype si non faits, RAI",Echographique : échographie pelvienne (abdominale et endovaginale),Examen au spéculum et palpation abdominale,Toucher vaginal,b,4
1199,OIC-186-09-B,Quel est le traitement médicamenteux proposé pour la GEU pauci ou asymptomatique?,En urgence,"Après conditionnement de la patiente, bilan préopératoire, groupage, RAI appel de l’anesthésiste",Méthotrexate,Salpingotomie ou ablation de la trompe,c,4
1200,OIC-186-10-B,Quelle est la définition d'une hémorragie sévère du post partum (HPP)?,Hémorragie de plus de 1000 mL dans les 24h qui suivent l'accouchement.,Hémorragie de moins de 500 mL dans les 24h qui suivent l'accouchement.,Hémorragie de plus de 1000 mL dans les 48h qui suivent l'accouchement.,Hémorragie de plus de 5000 mL dans les 24h qui suivent l'accouchement.,a,4
1201,OIC-186-10-B-,Quel geste est à éviter en cas d'hémodynamique instable ou de CIVD installée?,Tamponnement intra-uterin,Embolisation artérielle sélective,Hystérectomie d'hémostase,Ligature chirurgicale des artères utérines,a,4
1202,OIC-186-11-A,Quel est le temps maximal de surveillance systématique pendant laquelle la femme doit rester en salle de travail?,1 heure,2 heures,3 heures,4 heures,b,3
1203,OIC-186-11-A-,Quelle est la définition de la prééclampsie?,Association d'une HTA gravidique à une protéinurie (300 mg/24 h) chez une patiente avec une HTA chronique,Association d'une HTA modérée à une protéinurie (300 mg/24 h),Association d'une HTA gravidique à une protéinurie (300 mg/24 h),Association d'une HTA sévère à une protéinurie (300 mg/24 h),c,4
1204,OIC-186-12-B,"Parmi les grossesses où l'HTA est présente, quelle est la fréquence de la prééclampsie?",5 %,10 %,15 %,20 %,b,4
1205,OIC-186-14-A-,Quel document est utilisé pour optimiser le parcours de soins entre les différents soignants intervenant dans le suivi d'une femme atteinte d'HTAg?,Bilan biologique régulier,Échographie mensuelle,Carnet de suivi « Grossesse et HTA »,Déclenchement artificiel du travail au 9<sup>e</sup> mois,c,4
1206,OIC-186-15-A-,Quand doit-on commencer le traitement préventif par aspirine à faibles doses pour prévenir les complications de la grossesse ultérieure chez une femme ayant déjà eu une HTA gravidique?,Le matin,Le midi,Le soir avant 16 SA et jusqu'à 35 SA,Le matin et le soir,c,4
1207,OIC-186-16-A,Quel type de pathologies cardiovasculaires est-il plus susceptible d'être développé chez une femme ayant eu un antécédent d'HTA gravidique?,Pathologies cardiaques congénitales,Pathologies cardiaques ischémiques,Pathologies cardiaques hypertensives,Pathologies cardiaques valvulaires,c,4
1208,OIC-186-16-A-,Quel est le nom donné à l'accouchement qui survient avant 22 SA?,Fausse couche précoce,Fausse couche tardive,Accouchement normal,Accouchement prématuré,b,4
1209,OIC-186-17-A,Quelle cause obstétricale peut être liée à une diminution de la taille de la cavité utérine?,Grossesses multiples,Hydramnios,Malformation utérine,Macrosomie fœtale,c,4
1210,OIC-186-17-A-,Quel examen échographique permet la mesure du col à visée diagnostique (col raccourci défini par une longueur < 25 mm) et pronostique?,biométries fœtales pour estimation du poids fœtal,quantité de liquide amniotique,échographie du col,échographie du cerveau,c,4
1211,OIC-186-18-A,Quel médicament est administré avant 34 SA pour préparer le fœtus à une naissance prématurée?,Célestène Chronodose<sup>®</sup>,Sulfate de magnésium,Bétaméthasone,Antipyrétique,c,4
1212,OIC-186-19-A,Quel est l'examen clinique effectué pour évaluer le retentissement obstétrical lorsqu'une femme enceinte présente une fièvre?,Examen urinaire,Examen général,Examen obstétrical,Examen des antécédents prédisposants,c,4
1213,OIC-187-01-A,"En cas de confirmation d'infection à Listeria monocytogenes, quelle est la dose d'amoxicilline à prescrire?",3 g/j par voie IV,6 g/j par voie IV,6 g/j par voie orale,6 g/j par voie intramusculaire,b,4
1214,OIC-187-01-A-,Quel signe clinique est associé à la chorioamniotite chez une femme enceinte?,Hémorragie génitale,Fièvre maternelle,Douleur abdominale et des contractions utérines,Écoulement de liquide en cas de rupture des membranes fœtale,b,4
1215,OIC-187-02-B-,Quel examen doit être effectué lorsque l'urgence extrême a été éliminée?,Détection des bruits du cœur fœtal,"Palpation abdominale, fosse lombaire",Toucher vaginal / speculum : modification cervicale / perte de liquide,Analyse de la bandelette urinaire,c,4
1216,OIC-187-03-A,Quel examen paraclinique est recommandé pour une douleur abdominale aiguë chez une femme enceinte?,Urine de contraste,Scanner abdominal,Ultrasonographie abdominale,TAC du cerveau,c,4
1217,OIC-187-03-A-,"Quel examen d'imagerie peut être effectué chez les femmes enceintes, mais il convient néanmoins d'éviter le premier trimestre de la grossesse et de limiter les injections de produit de contraste y compris en cas d'allaitement?",Échographie abdomino pelvienne,Scanner injecté,IRM,Radiographie du thorax,c,4
1218,OIC-187-06-A,Quel est le traitement anti-parasitaire initié dès le diagnostic de séroconversion posé en cas de séroconversion avérée en cours de grossesse?,Ibuprofène,Amoxicilline,Sulfadiazine et Pyrimethamine,Doxycycline,c,4
1219,OIC-187-07-A-,Quel examen est obligatoire lors de la déclaration de grossesse en cas de sérologie initiale négative?,Sérologie à 20SA,Sérologie à 10SA,Sérologie à 5SA,Aucun examen obligatoire,a,4
1220,OIC-187-10-A-,Quel est le traitement recommandé en cas de récurrence d'herpès génital pendant la grossesse?,Prélèvement,Voie basse possible si RPM >4h,Valaciclovir 1g en 2 prises de 36 SA jusqu’à la naissance,Césarienne si infection dans les 6 semaines avant début de travail sauf RPM > 4h,c,4
1221,OIC-187-11-B,Quel est l'effet principal de la transmission de l'hépatite B à un nouveau-né?,Il ne développe pas d'hépatite,Il développe une hépatite avec un risque de passage à la chronicité faible,Il développe une hépatite avec un risque de passage à la chronicité élevé,Il développe une hépatite sans risque de cirrhose ou de carcinome hépatocellulaire,c,4
1222,OIC-187-11-B-,Quelle est la conséquence de l'allaitement maternel lorsque la sérovaccination néonatale est effectuée?,C'est contre-indiqué,Il est nécessaire de pratiquer une césarienne,Il n'est pas contre-indiqué,Il est nécessaire de faire rechercher l'infection dans l'entourage de la femme enceinte et proposer la vaccination à ceux qui sont négatifs,c,4
1223,OIC-187-12-A-,Quelle mesure doit être prise après chaque dose de vaccin pour les femmes en âge de procréer?,Un test de grossesse est nécessaire,Une contraception efficace de 3 mois est recommandée,Un contrôle sérologique préalable est nécessaire,Aucune mesure particulière n'est nécessaire,b,4
1224,OIC-187-14-A-,Comment se fait-il l'infection materno-fœtale liée au streptocoque B?,Par voie respiratoire,Par voie digestive,"Par voie vaginale, ascendante",Par voie cutanée,c,4
1225,OIC-187-15-A,Quel est le régime de prise en cas de traitement par métronidazole pour la vaginose bactérienne à 'Gardnerella vaginalis'?,1 g/j pendant 3 jours,2 g en dose unique,2 g/j pendant 7 jours,1 g en dose unique,b,4
1226,OIC-187-15-A-,Est-ce que le risque de la vaginose bactérienne au cours de la grossesse est actuellement remis en question?,Oui,Non,Peut-être,Pas encore,a,3
1227,OIC-187-16-A,"En cas de contage avec un cas possible de grippe dans l'entourage d'une femme enceinte, quel traitement prophylactique peut être entrepris?",Vaccination antigrippale inactivée,Vaccination antigrippale vivante,Traitement prophylactique par Oseltamivir (Tamiflu®),Aucune des précédentes,c,4
1228,OIC-187-16-A-,Quel antigène de groupe sanguin peut être concerné beaucoup plus rarement et avec un risque plus faible dans les allo-immunisations aux conséquences fœtales et néonatales?,Rh1,Rh4,c,E,d,4
1229,OIC-187-17-B,Quel est l'objectif de l'identification de l'anticorps en cas de RAI positive?,Évaluer l'affinité et la quantité de l'anticorps,Déterminer le groupe rhésus phénotype,Identifier s'il s'agit d'un anticorps à risque de complications fœtales ou néonatales,Déterminer le poids de l'enfant,c,4
1230,OIC-187-17-B-,Quel est le but de la prévention systématique à 28 SA?,Prévenir les hémorragies fœtomaternelles,Prévenir les infections fœtales,Prévenir l'allo-immunisation anti-D (Rh1),Prévenir les traumatismes abdominaux,c,4
1231,OIC-187-18-A,Quel est le test qui peut être positif chez le nouveau-né RhD + en cas d'injection systématique d'immunoglobulines anti-D chez la mère à 28 SA?,Test de Rhésus,Test de Kleihauer,Test de Coombs,Test de Rhésus et de Coombs,c,4
1232,OIC-187-18-A-,Quel service peut être assisté par le praticien pour adapter le traitement lors d'une consultation préconceptionnelle avec le traitement le mieux connu pour une grossesse?,Le Centre Pluridisciplinaire de Diagnostic Prénatal,Les services régionaux de pharmacovigilance,Le prescripteur du traitement (spécialiste d’organe),L'Agence nationale de sécurité du médicament (ANSM),c,4
1233,OIC-188-01-A,Quel médicament est un immunosuppresseur?,Misoprostol,Mycophénolate,Méthotrexate,Carbimazole,b,4
1234,OIC-188-02-B,Quels vaccins sont en cours d'évaluation chez la femme enceinte?,Vaccins vivants atténués,Vaccins inactivés,Vaccins contre-indiqués théoriquement pendant la grossesse,Vaccins à ARNm (COVID-19),d,4
1235,OIC-188-02-B-,Quel est l'enzyme qui est responsable de la dépendance au tabac?,Le cytochrome P450,La glutathione S-transférase,La nicotine,L'acide nicotinique,c,2
1236,OIC-188-03-B,"Quel est le risque de mort inattendue du nourrisson pour un enfant accueilli dans un environnement non-fumeur, si la mère a fumé pendant la grossesse?",Le risque de mort inattendue du nourrisson est faible,Le risque de mort inattendue du nourrisson est important avec un risque relatif (RR) > 2,Le risque de mort inattendue du nourrisson est doublé,Le risque de mort inattendue du nourrisson est réduit,b,4
1237,OIC-188-03-B-,Quel type d'intervention est donnée à la femme sur son degré de tabagisme par une mesure objective?,Consultation en addictologie,Prescription nicotinique,Information donnée à la femme sur son degré de tabagisme par une mesure objective (analyseur de CO),Entretien motivationnel,c,4
1238,OIC-188-04-A,Quel terme est préféré pour désigner les troubles cognitifs et comportementaux d'intensité variable associés à l'alcoolisation fœtale dans les cas où l'alcoolisation est plus modérée?,Syndrome d'alcoolisation fœtale (SAF),Ensemble des troubles causés par l'alcoolisation fœtale (ETCAF),Consultation de suivi addictologie,Prévention des risques liés à l'alcool,b,4
