Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
1295,OIC-162-05-A,Quel est le mécanisme physiopathologique principal d'un malaise selon l'objectif de connaissance OIC-342-02-B?,Dysfonctionnement de l'activité cérébrale,Problème de digestion,Infection virale,Problème cardiaque,a,4
1296,OIC-162-06-A,Quelles sont les informations importantes à recueillir lors du diagnostic d'une syncope ou d'une lipothymie ?,L'âge du patient et son sexe,Les antécédents médicaux du patient,"Les circonstances déclenchantes, les caractéristiques cliniques et la présence ou non de prodromes",Le type de vêtements que portait le patient,c,4
1297,OIC-162-06-A-,Quel est le critère principal pour diagnostiquer une hypotension orthostatique?,"Baisse de la glycémie inférieure à 0,5 g/l",Baisse de la pression artérielle systolique supérieure à 90 mmHg,Baisse de la pression artérielle diastolique supérieure à 10 mmHg,Baisse de la pression artérielle systolique supérieure à 20 mmHg,d,4
1298,OIC-162-07-A,Quelle est la principale différence entre un événement épileptique et un événement non épileptique (pseudo-crise)?,La durée de l'événement,La présence de convulsions,La cause sous-jacente,La perception de l'événement par la personne,c,4
1299,OIC-162-07-A-,Quelles sont les causes possibles des syncopes/lipothymies selon l'objectif de connaissance OIC-342-07-A?,Uniquement cardiovasculaires,Uniquement non cardiovasculaires,Cardiovasculaires et non cardiovasculaires,Excluant les causes réflexes,c,4
1300,OIC-162-08-A,Quelles sont les causes neurologiques possibles d'un malaise selon le contenu éducatif?,"Chutes, catalepsie, drops attacks","Hypoglycémie, hypoxie, intoxications","Lésion intra-cérébrale focale, prise de toxiques",Maladies cardiovasculaires,c,4
1301,OIC-162-09-B,Quelle est la gravité d'un malaise cardiaque?,"Léger, pas de surveillance nécessaire","Modéré, surveillance à domicile","Grave, hospitalisation avec surveillance continue","Indéterminé, dépend de l'âge du patient",c,4
1302,OIC-162-09-B-,Quel est l'objectif principal de l'élément OIC-342-11-A ?,Identifier les causes de syncope.,Décrire les symptômes de la lipothymie.,Connaître les anomalies ECG en cas de syncope ou lipothymie.,Expliquer les examens complémentaires pour le diagnostic de syncope.,c,4
1303,OIC-162-10-A,"En cas de malaise ou de perte de connaissance présumés d'origine épileptique, quand un électroencéphalogramme (EEG) est-il indiqué?",Toujours,Uniquement en cas de convulsions,Jamais,Seulement si l'examen clinique est suspect,a,4
1304,OIC-162-10-A-,Quels sont les examens de seconde intention utilisés pour diagnostiquer les syncopes et lipothymies?,Ionogramme sanguin et créatininémie,Test d'inclinaison et monitoring ECG,Étude électrophysiologique endocavitaire,Radiographie thoracique et échocardiographie,b,4
1305,OIC-162-11-B,Quel élément clinique justifie un avis cardiologique dans les moins de 24 heures?,Morsure de langue,Dyspnée récente ou inexpliquée,Confusion après une perte de connaissance brève,Prodromes à type d’impression de déjà-vu,b,4
1306,OIC-162-11-B-,Quel est l'objectif de l'information OIC-342-15-A?,Identifier les causes des crises convulsives généralisées.,Décrire les symptômes d'une crise convulsive généralisée.,Apprendre à gérer une crise convulsive généralisée.,Prévenir les crises convulsives généralisées.,c,3
1307,OIC-162-12-A,Quel est l'objectif principal de la prise en charge d'un malaise chez un adulte ?,Identifier la cause exacte du malaise.,Administrer un médicament spécifique pour traiter le malaise.,Apporter des soins médicaux avancés pour stabiliser l'état du patient.,Assurer la sécurité du patient et soulager ses symptômes.,d,4
1308,OIC-162-12-A-,"Quel est l'objectif principal de la prise en charge d'un patient présentant un malaise, une syncope ou une lipothymie de cause rythmique ?",Diagnostic de l'origine cardiaque du malaise,Traitement immédiat de la crise,Prévention du risque de mort subite,Évaluation de la fonction rénale,c,4
1309,OIC-162-13-B,"Quel est l'objectif principal de l'éducation du patient lors d'un malaise, d'une syncope ou d'une lipothymie réflexe ?",Déterminer la cause exacte du malaise.,Prescrire des médicaments pour prévenir de futurs malaises.,Expliquer la bénignité du symptôme et rassurer le patient.,Planifier des examens complémentaires pour écarter une pathologie grave.,c,4
1310,OIC-162-13-B-,Quel est l'objectif principal de l'item OIC-342-19-B?,Comprendre les causes de la perte de connaissance chez l'adulte.,Identifier les médicaments qui peuvent provoquer une hypotension artérielle orthostatique.,Décrire les symptômes d'une crise comitiale chez l'adulte.,Connaître les recommandations et l'organisation du suivi d'un patient vu pour malaise et hypotension artérielle orthostatique.,d,4
1311,OIC-162-14-B,Quel type de médicament est utilisé pour traiter les crises convulsives de courte durée?,Antibiotiques,Anti-inflammatoires,Anticonvulsivants,Anesthésiques,c,4
1312,OIC-162-14-B-,Quel est le principe des traitements de longue durée d'action à associer au traitement de courte durée d'action en cas de crise comitiale?,Utiliser uniquement des traitements de courte durée d'action.,Éviter les traitements de longue durée d'action.,Associer un traitement de courte durée d'action à un traitement de longue durée d'action pour un contrôle optimal.,Utiliser uniquement des traitements de longue durée d'action.,c,4
1313,OIC-162-15-A,Laquelle des affirmations suivantes décrit le mieux la rétention aiguë d'urine ?,Une augmentation progressive de la taille de la prostate.,L'incapacité à uriner malgré un besoin urgent ou douloureux.,Une infection des voies urinaires.,Une diminution du volume urinaire.,b,4
1314,OIC-162-15-A-,Quel est un élément nécessaire à une miction normale?,Un col vésical s’ouvrant involontairement,Un urètre avec rétrécissement,Une vessie se contractant grâce au muscle détrusor,Un système nerveux empêchant la contraction détrusorienne,c,4
1315,OIC-162-16-B,Quelle est une cause d'obstruction mécanique de la rétention aiguë d'urine chez l'homme?,Polyneuropathie diabétique,Cancer de la prostate,Sclérose en plaques,Analgésie péridurale,b,4
1316,OIC-162-16-B-,Quel est le symptôme principal d'une rétention aiguë d'urine ?,Douleur lombaire,Fièvre,Impossibilité d'uriner malgré une vessie pleine,Hémorragie urinaire,c,4
1317,OIC-162-17-B,Chez quels patients la rétention aiguë d'urine peut-elle être non douloureuse en raison d'une hyposensibilité vésicale?,Patients âgés,Patients diabétiques,Patients blessés médullaires,Patients sédatés,b,4
1318,OIC-162-17-B-,Laquelle des affirmations suivantes distingue la rétention aiguë d'urine de l'anurie?,"La rétention aiguë d'urine est caractérisée par une absence de production d'urine, tandis que l'anurie est caractérisée par une difficulté à uriner.","La rétention aiguë d'urine est associée à une douleur et à l'envie d'uriner, tandis que l'anurie ne présente aucun symptôme.","La rétention aiguë d'urine est une condition rare, tandis que l'anurie est une condition courante.","La rétention aiguë d'urine est causée par une infection urinaire, tandis que l'anurie est causée par une obstruction des voies urinaires.",b,4
1319,OIC-162-18-A,Quel examen complémentaire peut être réalisé en cas de doute diagnostique concernant une rétention d'urine?,Une radiographie du bassin,Une analyse d'urine,Une échographie sus pubienne,Une cystoscopie,c,4
1320,OIC-162-18-A-,Quel examen est systématiquement réalisé après le drainage vésical en cas de rétention aiguë d'urine?,Créatininémie,Ionogramme sanguin,Echographie du haut appareil urinaire,ECBU,d,4
1321,OIC-162-19-A,Quelle complication de la rétention aiguë d'urine nécessite une antibiothérapie probabiliste puis adaptée?,Hématurie à vacuo,Syndrome de levée d’obstacle,Insuffisance rénale aigue,Fièvre,d,4
1322,OIC-162-19-A-,Quel est un avantage du sondage vésical par rapport au cathétérisme sus-pubien?,Drainage déclive,Permet les lavages vésicaux,Eviter le risque de fausses routes urétrales,Epreuve de clampage possible,b,4
1323,OIC-162-20-A,Quel est le premier geste thérapeutique en cas de rétention aiguë d'urine?,Surveiller et traiter le syndrome de levée d’obstacle,Traitement ambulatoire en cas d’absence de complication,Évaluer le volume endovésical au sondage,Drainage vésical en urgence par sonde vésicale ou cathéter sus pubien,d,4
1324,OIC-162-20-A-,Laquelle des affirmations suivantes décrit le mieux l'agitation?,Un état de calme et de relaxation.,Une tension émotionnelle et une hyperactivité improductive.,Une capacité à rester assis et à se concentrer.,Une activité physique et mentale productive.,b,4
1325,OIC-162-21-B,Quelles sont les idées délirantes?,Perceptions sensorielles sans objet détectable.,Altérations du contenu de la pensée entraînant une perte de contact avec la réalité.,Symptômes physiques comme la fièvre ou la transpiration.,Troubles du sommeil et de l'appétit.,b,4
1326,OIC-162-21-B-,Lequel des symptômes suivants est généralement associé à un délire aigu?,Fatigue,Anxiété,Hallucinations,Somnolence,c,4
1327,OIC-162-22-A,"Selon le texte, quelle est la première étape à suivre lors de la recherche des étiologies d'un état d'agitation?",Éliminer les causes psychiatriques,Identifier les troubles métaboliques,Rechercher les causes toxiques,Éliminer les causes non psychiatriques,d,4
1328,OIC-162-22-A-,Quel est l'ordre de priorité recommandé lors de la recherche des étiologies des syndromes délirants aigus?,Éliminer les causes psychiatriques avant les causes non psychiatriques,Identifier les symptômes maniaques avant les symptômes dépressifs,Rechercher les étiologies les plus fréquentes ou les plus graves,Se concentrer sur les causes toxiques avant les autres causes,c,4
1329,OIC-162-23-A-,Quel est l'un des mécanismes de construction d'une idée délirante ?,Mécanique,Interprétatif,Logique,Systématique,b,4
1330,OIC-162-24-B,Quel type d'hallucination est souvent acoustico-verbale et peut impliquer des voix qui conversent ou s'adressent au patient?,Hallucinations visuelles,Hallucinations gustatives,Hallucinations tactiles,Hallucinations auditives,d,4
1331,OIC-162-24-B-,Quels éléments cliniques doivent être écartés avant d'envisager une étiologie psychiatrique pour un état d'agitation et de délire aigu?,Le syndrome confusionnel,Les signes physiques infectieux,Les anomalies neurologiques,Toutes les réponses ci-dessus,d,5
1332,OIC-162-25-B,Quel examen est systématiquement recommandé dans le cadre d'un contexte d'agitation?,TSH US,Imagerie cérébrale,Ionogramme,EEG,c,4
1333,OIC-162-26-B,L'objectif OIC-351-12-A concerne principalement :,Les causes de l'agitation et du délire aigu,Les traitements de l'agitation et du délire aigu,Les indications et modalités de l'hospitalisation libre et sans consentement selon l'âge,La prévention de l'agitation et du délire aigu,c,4
1334,OIC-162-26-B-,Quel est le terme utilisé pour décrire un individu ayant des pensées concernant le souhait de mourir?,Suicidant,Suicidé,Suicidaire,Suicidant,c,2
1335,OIC-162-27-A-,Quelle est la définition d'une crise suicidaire selon le texte?,Une crise psychique sans lien avec une vulnérabilité préalable.,Une crise psychique en lien avec une vulnérabilité préalable et avec survenue d’idées suicidaires.,Une crise qui ne peut être réversible.,Une crise qui dure toute la vie.,b,4
1336,OIC-162-28-A,Quel est le moyen le plus fréquent utilisé par les adolescents pour tenter de se suicider ?,Pendaison/strangulation,Défenestration,Intoxication médicamenteuse volontaire,Blessures auto-infligées,c,4
1337,OIC-162-28-A-,"Quel est l'objectif principal de l'évaluation du risque, de l'urgence et de la dangerosité (RUD) en psychiatrie?",Identifier les facteurs de risque de suicide,Déterminer la gravité des symptômes psychiatriques,Évaluer la capacité du patient à prendre soin de lui-même,Prédire avec précision si un patient se suicidera,a,4
1338,OIC-162-29-B,Quelle est la principale caractéristique de la prévention primaire du suicide?,Dépistage précoce de la crise suicidaire,Prise en charge des personnes suicidantes,Identification des facteurs de risque chez les personnes non en crise suicidaire,Mise en place de dispositifs de recontact après tentative de suicide,c,4
1339,OIC-162-29-B-,Où l'entretien avec un patient suicidaire doit-il se dérouler?,Dans un endroit bruyant et public,Par téléphone,Dans un endroit calme et en face-à-face,Dans un endroit isolé,c,4
1340,OIC-162-30-A-,En quelle situation l'hospitalisation est-elle indiquée pour un patient présentant un risque suicidaire?,Devant un risque suicidaire avec un degré d'urgence faible.,Devant un risque suicidaire avec un degré d'urgence élevé.,Uniquement si le patient souffre de troubles psychiatriques décompensés.,Uniquement si le patient a des complications non psychiatriques graves.,b,4
1341,OIC-162-31-B,Quelle est l'importance d'une évaluation psychosociale dans la prise en charge d'un risque suicidaire?,Elle permet de déterminer la gravité du risque.,Elle remplace l'évaluation médicale.,Elle n'est pas nécessaire si le patient est mineur.,Elle sert uniquement à identifier les ressources disponibles.,a,4
1342,OIC-162-31-B-,Quel est l'élément à rechercher systématiquement chez un sujet âgé en cas de risque suicidaire?,Troubles psychiatriques comorbides,Douleur physique,Changement comportemental récent,Episode dépressif,d,4
1343,OIC-162-32-B,Quelle est la classification utilisée pour décrire les fractures-décollements épiphysaires chez l'enfant?,Classification de AO,Classification de Gustilo,Classification de Weber,Classification de Salter et Harris,d,4
1344,OIC-162-33-B,Quel est le rôle principal du périoste dans la consolidation des fractures chez l'enfant?,Assurer la circulation sanguine vers l'os fracturé.,Produire des cellules osseuses pour remplacer les tissus endommagés.,Fournir une protection mécanique à l'os fracturé.,Contribuer à la formation d'un cal périosté qui stabilise la fracture.,d,4
1345,OIC-162-33-B-,Où les fractures chez l'enfant sont-elles le plus fréquentes ?,Membres inférieurs,Tête,Tronc,Membres supérieurs,d,4
1346,OIC-162-34-B,Lequel des éléments suivants est un signe évocateur de maltraitance devant une fracture chez un enfant?,Une fracture du fémur chez un enfant de 2 ans,Une fracture du radius après une chute du vélo,Une fracture métaphysaire inexpliquée chez un nourrisson,Une fracture du tibia après un accident de ski,c,4
1347,OIC-162-34-B-,Quelle est la première étape de la prise en charge initiale d'un traumatisme chez l'enfant ?,Prescrire une imagerie ciblée,Immobiliser le membre,Administrer un antalgique de niveau 3,Manipuler le membre pour confirmer le diagnostic,b,4
1348,OIC-162-35-A,"En cas de fracture chez l'enfant, quand une radiographie comparative est-elle indiquée?",Toujours,En cas de doute persistant après avis spécialisé,Uniquement pour les fractures des épiphyses,Jamais,b,4
1349,OIC-162-36-B,Quel est le premier signe d'un syndrome compartimental?,Une coloration rouge des extrémités,Une perte de sensibilité au niveau du membre supérieur,Une douleur intense,Une faiblesse musculaire,c,4
1350,OIC-162-36-B-,Quel type de fracture est une fracture du condyle latéral du coude?,Décollement épiphysaire de type I ou II,Décollement épiphysaire de type V,Fracture ouverte,Décollement épiphysaire de type III ou IV,d,4
1351,OIC-162-37-B,Quel type de fracture de cheville est généralement traitée de manière orthopédique?,Décollement épiphysaire de type III,Décollement épiphysaire de type IV,Décollement épiphysaire de type I ou II,Fracture ouverte de la cheville,c,4
1352,OIC-162-37-B-,Quel est le risque élevé associé à une fracture décollement épiphysaire de cheville chez l'adolescent?,Risque de fracture récurrente,Risque de paralysie,Risque de trouble de croissance,Risque d'infection,c,4
1353,OIC-164-01-A,Lequel des éléments suivants n'est PAS un élément du triptyque fondant l'engagement de la responsabilité en matière de santé?,Le dommage.,Le fait générateur de responsabilité.,Le lien de causalité.,L'âge du patient.,d,5
1354,OIC-164-01-A-,Quel tribunal est généralement compétent pour juger les infractions pénales commises par les médecins?,Le tribunal de police,La cour d'assises,Le tribunal correctionnel,Le tribunal administratif,c,4
1355,OIC-164-02-A-,Laquelle de ces situations ne constitue PAS une faute susceptible d'engager la responsabilité du service public hospitalier?,Une insuffisance dans la surveillance des patients,Le mauvais entretien des locaux et du matériel,Un refus du chirurgien de garde de se déplacer pour un blessé par balle,Une erreur de diagnostic commise par un médecin en dehors de son service,d,4
1356,OIC-164-03-A,Quelle est la sanction disciplinaire la plus sévère encourue par un médecin devant l'Ordre des médecins?,L'avertissement,Le blâme,La radiation du tableau de l'Ordre,L'interdiction temporaire d'exercice,c,4
1357,OIC-164-03-A-,Quel exemple est donné dans le texte pour illustrer la responsabilité sans faute?,Une erreur de dosage médicamenteux.,Un accident lors d'une intervention chirurgicale.,Une infection contractée à l'hôpital.,Un diagnostic inexact.,c,4
1358,OIC-164-04-A-,Une erreur médicale involontaire et évitable qui entraîne un décès ou une complication grave est appelée :,Erreur d'exécution,Violation,Événement indésirable grave (EIG),Erreur par omission,c,4
1359,OIC-164-05-A,Quelle est la différence entre une affection iatrogène et une erreur médicale?,Une affection iatrogène est toujours causée par une erreur médicale.,Une erreur médicale est toujours une affection iatrogène.,"Une affection iatrogène peut survenir même sans erreur médicale, tandis qu'une erreur médicale implique une faute.","Il n'y a pas de différence, les deux termes sont synonymes.",c,4
1360,OIC-164-05-A-,Quand une infection est-elle généralement considérée comme nosocomiale si son état infectieux à l'admission est inconnu ?,Immédiatement après l'admission.,Après 24 heures d'hospitalisation.,Après 48 heures d'hospitalisation.,Après une semaine d'hospitalisation.,c,4
1361,OIC-164-06-A,"Selon la jurisprudence, l'aléa thérapeutique implique :",Une faute intentionnelle du praticien,Une négligence dans l'administration d'un médicament,Un risque inhérent à l'acte médical non maîtrisable,Une infection contractée avant l'hospitalisation,c,4
1362,OIC-164-06-A-,"Parmi les facteurs suivants, lequel n'est PAS lié à l'organisation et au management?",Politiques de remplacement du personnel absent,Disponibilité de ressources humaines qualifiées,Système de signalement des événements indésirables,Organisation du travail,c,4
1363,OIC-164-07-A,Qu'est-ce qu'une organisation apprenante?,Une organisation qui refuse de reconnaître ses erreurs,Une organisation qui met en place des dispositifs pour identifier et analyser les erreurs,Une organisation qui encourage la communication et la collaboration entre ses membres,Une organisation qui ne prend pas en compte les facteurs humains dans ses processus,b,4
1364,OIC-164-07-A-,"Selon le modèle de Reason, quelles sont les deux catégories principales d'erreurs qui contribuent aux événements indésirables dans les soins médicaux?",Erreurs intentionnelles et erreurs accidentelles.,Erreurs humaines et erreurs techniques.,Erreurs actives et erreurs latentes.,Erreurs de diagnostic et erreurs de traitement.,c,4
1365,OIC-164-08-A,"Selon le texte, qu'est-ce qu'une « seconde victime » dans le contexte d'une erreur médicale?",Un patient qui subit les conséquences d'une erreur médicale.,Un membre du personnel soignant qui a commis l'erreur.,Un soignant traumatisé par une erreur médicale et qui se sent personnellement responsable.,Un membre de la famille du patient victime d'une erreur médicale.,c,4
1366,OIC-164-08-A-,Le travail en équipe pluriprofessionnelle est considéré comme :,Un facteur de stress pour les professionnels.,Un moyen de réduire les coûts de santé.,Une barrière de sécurité contre les événements indésirables.,Un moyen de limiter les interactions entre les professionnels.,c,4
1367,OIC-164-09-A,Les réunions de morbi-mortalité (RMM) sont un exemple de dispositif de travail en équipe pluridisciplinaire utilisé pour :,Planifier les interventions chirurgicales,Organiser les soins en ambulatoire,Analyser les événements indésirables,Rédiger les protocoles pluriprofessionnels,c,4
1368,OIC-164-09-A-,"Selon le texte, qui est responsable de l'organisation d'un parcours de soins ?",Le patient lui-même.,Les pharmaciens.,Les professionnels de santé.,Les assureurs maladie.,c,2
1369,OIC-164-10-A,Quels outils sont généralement inclus dans un protocole pluriprofessionnel?,Des formulaires de demande d'autorisation de soins.,Des simulations informatiques de prise en charge.,"Des aides-mémoires, des checklists et des aides à la prescription.",Des dossiers médicaux électroniques centralisés.,c,4
1370,OIC-164-10-A-,Dans quel domaine les RCP sont-elles systématiquement organisées?,Cardiologie,Neurologie,Cancérologie,Gastro-entérologie,c,4
1371,OIC-176-01-A,Qui est responsable de l'engagement des moyens nécessaires lors d'un appel d'urgence?,L'assistant de régulation médicale (ARM).,L'infirmière organisatrice de l'accueil (IOA).,Le médecin régulateur (MR).,Le patient lui-même.,c,4
1372,OIC-176-01-A-,Le texte mentionne un cas clinique où une patiente est refusée une consultation. Quel est le motif principal invoqué par la médecin?,La patiente ne parle pas français.,La patiente est bénéficiaire de l'Aide Médicale d'Etat.,La patiente est de nationalité roumaine.,La patiente a un problème de santé complexe.,b,4
1373,OIC-176-02-A,Le texte mentionne que les discriminations peuvent contribuer au phénomène de « non-recours ». Qu'est-ce que cela signifie?,L'utilisation excessive des services de santé,La difficulté à trouver des professionnels de santé,Le refus d'utiliser les prestations ou services auxquels on a droit,L'augmentation des coûts des soins de santé,c,4
1374,OIC-176-02-A-,Lequel des facteurs suivants n'est PAS mentionné comme cause de discrimination en santé?,Rapport de pouvoir asymétrique dans le soin.,Manque de diversité dans les équipes de soin.,Logiques économiques en tension avec les objectifs de soins.,Inégalités territoriales de l’offre de soin.,b,4
1375,OIC-176-03-A,L'éthique appliquée en santé se caractérise par : ,une approche théorique et abstraite,une focalisation sur les principes moraux universels,une analyse pratique des situations et des choix,une recherche de solutions uniques et immuables,c,4
1376,OIC-176-04-A,Qui est responsable de l'élaboration du code de déontologie médicale?,Le Conseil d'Etat.,Le Premier ministre.,L'Ordre national des médecins.,Le gouvernement.,c,4
1377,OIC-176-04-A-,"Selon le texte, quel principe éthique est lié à la liberté individuelle de prendre des décisions concernant sa santé?",Justice,Bienfaisance,Respect de l'autonomie,Non-malfaisance,c,4
1378,OIC-176-05-A,Dans quelles situations le refus de soins d'un patient peut-il être contesté ?,Lorsqu'il s'agit d'un refus de traitement pour une maladie chronique,Lorsqu'il s'agit d'un refus de soins en cas d'urgence vitale immédiate,Lorsqu'il s'agit d'un refus de soins pour des raisons religieuses,Lorsqu'il s'agit d'un refus de soins pour des raisons financières,b,4
1379,OIC-176-05-A-,"Selon l'arrêt Hédreul de la Cour de cassation, qui a la charge de prouver qu'il a bien informé le patient sur les risques d'un acte médical?",Le patient,Le médecin traitant,Le médecin qui a réalisé l'acte médical,Le Conseil de l'ordre des médecins,c,4
1380,OIC-176-06-B,Le texte mentionne que la loi du 4 mars 2002 relative aux droits des malades et à la qualité du système de santé vise à :,Interdire toute forme de refus de soins.,Privilégier les décisions médicales par rapport aux souhaits du patient.,Promouvoir un modèle de décision concertée entre le médecin et le patient.,Obligationner les patients à accepter les traitements proposés par les médecins.,c,4
1381,OIC-176-06-B-,"Selon la loi, qui peut être désigné comme personne de confiance ?",Seulement les membres de la famille immédiate du patient.,Uniquement les amis proches du patient.,"Tout proche majeur du patient, comme un frère, une sœur, un conjoint ou un ami.",Seulement les professionnels de santé du patient.,c,4
1382,OIC-176-07-A,"Selon les éthiques du 'care', la vulnérabilité est:",Uniquement une condition négative qui empêche l'autonomie,Une disposition relationnelle essentielle dans la relation de soin,Un problème à résoudre par la médecine paternaliste,Un état qui ne concerne que les patients malades,b,4
1383,OIC-176-07-A-,"Selon le texte, quelle mesure peut être prise par un parent pour protéger les intérêts de son enfant majeur ayant un handicap?",Placer l'enfant sous tutelle.,Demander une sauvegarde de justice pour l'enfant.,Rédiger un mandat de protection future pour l'enfant.,Imposer une curatelle à l'enfant.,c,4
1384,OIC-176-08-B,Quelle est la différence principale entre la curatelle et la tutelle?,"La curatelle est applicable aux mineurs, la tutelle aux majeurs.",La curatelle est plus restrictive que la tutelle.,La tutelle implique un niveau de protection plus important que la curatelle.,"La curatelle est une mesure temporaire, la tutelle permanente.",c,4
1385,OIC-176-08-B-,Quel est l'objectif principal d'un certificat médical circonstancié dans le cadre d'une demande de mesure de protection?,Déterminer la capacité financière du majeur,Valider l'existence de liens étroits entre le majeur et la personne qui demande la protection,Décrire l'état de santé du majeur et l'impact sur sa capacité à prendre des décisions,Justifier la nécessité d'une intervention sociale,c,4
1386,OIC-176-09-A,"Selon le texte, quel est le principal défi lié à l'accès à l'IVG?",Le manque de professionnels de santé qualifiés.,Le coût élevé de l'intervention.,"L'accès effectif à l'IVG pour toutes les femmes, partout.",Le manque de soutien psychologique pour les femmes après l'IVG.,c,4
1387,OIC-176-09-A-,Qui est responsable de l'acceptation de la demande d'IMG après une procédure collégiale?,Le médecin traitant de la femme.,Le couple.,Le centre pluridisciplinaire de diagnostic prénatal (CPDPN).,Le gouvernement.,c,4
1388,OIC-176-10-B,Lequel des éléments suivants n'est PAS un enjeu éthique soulevé par le diagnostic prénatal non invasif (DPNI)?,L'accès à des informations génétiques précoces sur le fœtus.,La possibilité de réaliser une interruption volontaire de grossesse (IVG) avant 16 SA.,La pression exercée par les femmes sur les professionnels de santé pour réaliser le test.,La nécessité de développer de nouveaux traitements pour les maladies génétiques.,d,4
1389,OIC-176-10-B-,"En France, le DPI est autorisé uniquement dans les cas où :",Le couple souhaite choisir le sexe de l'enfant.,Le couple a un risque élevé de transmettre une maladie génétique grave et incurable.,Le couple souhaite éviter le diagnostic prénatal.,L'embryon présente une anomalie chromosomique.,b,4
1390,OIC-176-11-A,"Selon le texte, quel est l'un des principes éthiques clés à respecter en fin de vie?",Prioriser les traitements lourds pour prolonger la vie,Ignorer les souhaits du patient s'ils sont jugés irréalistes,Maintenir la dignité de la personne en tant qu'être humain,Accélérer la mort du patient si cela est souhaité par les proches,c,4
1391,OIC-176-11-A-,"Selon le principe du double effet, l'administration d'antalgiques pour soulager la douleur d'un patient en fin de vie peut :",Être considérée comme de l'euthanasie,Être interdite car elle peut raccourcir la vie du patient,Être justifiée si le soulagement de la douleur est l'objectif principal,Ne pas être autorisée sans l'accord explicite du patient,c,4
1392,OIC-176-12-A,Lequel des éléments suivants n'est PAS un objectif de la procédure collégiale?,Établir la volonté de la personne,Assurer la participation et la compréhension des proches,Limiter les interventions médicales au maximum,Délibérer sur les traitements en concertation,c,4
1393,OIC-176-12-A-,"La loi du 4 mars 2002, dite « loi Kouchner », a pour but principal de :",Définir les directives anticipées.,Instaurer le droit à la sédation profonde et continue.,Placer la personne au centre du processus de décision concernant sa santé.,Interdire l'euthanasie et le suicide assisté en France.,c,4
1394,OIC-176-13-A,"Quel événement historique a marqué un tournant dans l'éthique de la recherche, conduisant à l'élaboration du Code de Nuremberg?",La découverte de la pénicilline,La première transplantation cardiaque,La Seconde Guerre mondiale,La création de l'Organisation mondiale de la santé,c,3
1395,OIC-176-13-A-,Laquelle de ces affirmations concernant la loi Jardé (2012) est FAUSSE?,Elle simplifie les démarches pour la réalisation de recherches impliquant la personne humaine.,Elle distingue trois types de recherches selon le risque encouru.,Elle supprime la notion de'recherche biomédicale'.,Elle renforce le rôle des Comités de protection des personnes (CPP).,a,4
1396,OIC-176-14-A,"Selon la loi française actuelle, quel est le statut du consentement pour le don d'organes d'un défunt?",Il est toujours nécessaire d'obtenir le consentement explicite des proches.,Il est présumé si le défunt n'a pas exprimé son refus de son vivant.,Il est obligatoire de s'inscrire au registre national des refus.,Il est laissé à l'appréciation du médecin en charge du prélèvement.,b,4
1397,OIC-176-14-A-,"Selon le décret n°96-1041, combien de temps doivent durer les enregistrements EEG pour confirmer la mort encéphalique?",15 minutes,30 minutes,4 heures,24 heures,b,3
1398,OIC-176-15-A,Quelle est la procédure minimale requise pour obtenir le consentement d'un donneur vivant?,Un simple accord verbal avec le receveur,Une information écrite sur les risques du don,Un avis d'un comité d'expert indépendant et un consentement devant un magistrat,La signature d'un formulaire de consentement standardisé,c,4
1399,OIC-176-15-A-,Quel est le principe qui interdit la marchandisation des éléments et produits du corps humain ?,Le consentement éclairé,L’anonymat,La non-patrimonialité,Le respect de la dignité humaine,c,4
1400,OIC-176-16-A,"En cas de maladie génétique, le médecin prescripteur d'un examen des caractéristiques génétiques doit :",Informer le patient des risques qu'un silence ferait courir aux membres de sa famille potentiellement concernés,Révéler l'information aux membres de la famille du patient sans son consentement,Ne rien dire au patient sur les implications familiales de l'examen,Obligation de réaliser un test génétique sur tous les membres de la famille,a,4
1401,OIC-176-16-A-,"Selon Pierre Bourdieu, le corps peut servir à :",Déterminer le niveau d'intelligence d'une personne,Marquer la position sociale d'un individu,Prédire l'avenir d'une communauté,Mesurer la richesse d'une famille,b,4
1402,OIC-176-17-A,"Selon le texte, la douleur est principalement :",Un phénomène physique isolé.,Une réaction émotionnelle passagère.,Un fait d'existence qui touche l'individu dans son ensemble.,Une conséquence directe de la maladie sur un organe spécifique.,c,4
1403,OIC-176-17-A-,"Selon le texte, quelle est la différence entre le corps-objet et le corps-sujet?","Le corps-objet est le corps sain, tandis que le corps-sujet est le corps malade.","Le corps-objet est le corps perçu par le patient, tandis que le corps-sujet est le corps perçu par le médecin.","Le corps-objet est impersonnel et régi par des lois naturelles, tandis que le corps-sujet est lié à l'expérience individuelle.","Le corps-objet est étudié par les sciences humaines, tandis que le corps-sujet est étudié par les sciences médicales.",c,4
1404,OIC-179-01-B,Laquelle des logiques de protection sociale vise à lutter contre la pauvreté et l'exclusion?,La logique d'assurance sociale obligatoire.,La logique de prévoyance individuelle.,La logique d'assistance sociale.,La logique de protection universelle.,c,4
1405,OIC-179-01-B-,Lequel de ces risques N'EST PAS couvert par la protection sociale en France?,Risque vieillesse-survie,Risque santé,Risque éducation,Risque emploi,c,4
1406,OIC-179-02-B,Quels sont les deux principaux risques sociaux à l'origine des poids financiers les plus importants dans la protection sociale?,L'invalidité et le chômage,La vieillesse et l'éducation,La vieillesse et la santé,La santé et le logement,c,4
