Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
508,OIC-109-01-A,Quel est le principal objectif de la vidéo manœuvre d'Allen?,Étudier les conditions de Raynaud,Apprendre à traiter des érythermalgies,Apprendre à effectuer le manœuvre,Étudier les acrocyanoses,c,4
509,OIC-109-01-A-,Quelle est l’indication principale pour la réalisation d’anticorps anti-nucléaires et la capillaroscopie en cas de PR secondaire?,A,B,c,d,c,1
510,OIC-109-02-A,Hyperthyroidism est définie comme un excès de production d'hormones thyroïdiennes liées à l'hyperfonctionnement de la glande thyroïde. Les options correctes sont :,a,b,c,d,a,1
511,OIC-109-03-B-,Quelle est la description principale des symptômes d'une crise aiguë thyrotoxique?,Fever,Déshydratation,Exacerbation des symptômes de l'hyperthyroïdie,Troubles cardiovasculaires,c,4
512,OIC-109-04-A,Quelle est la complication la plus grave associée à l’ophtalmopathie dysthyroïdienne?,Les atteintes cornéennes de sévérité variable,La neuropathie par compression du nerf optique,L’atteinte d’un ou plusieurs muscles péri-orbitaires,La diplopie SD-143,b,4
513,OIC-109-06-A-,Quelle est une affirmation correcte concernant le diagnostic de la maladie de Basedow?,La hyperthyroidie est associée à une orbitopathie.,L'échographie-doppler thyroïdienne est utilisée en cas de suspicion.,L'échographie-doppler thyroïdienne est utilisée en cas de grossesse.,Le dosage plasmatique des anticorps anti-récepteurs de la TSH est considéré en 1ère intention.,a,4
514,OIC-109-08-B,Quelle des options ci-dessous correspond à une situation urgent nécessitant une prise en charge immédiate?,Crise aigue thyrotoxique,Cardiothyréose,Orbitopathie maligne,Forme cachectique,a,4
515,OIC-109-09-A,Quelle caractéristique est plus marquée dans l'insuffisance surrénale primaire?,Hyperpigmentation,"Pâleur, même sans anémie","Hypoglycémie (enfant, si insuffisance somatotrope associée)",Hypotension orthostatique,a,4
516,OIC-109-10-B,Quel des signes suivants est un symptôme clinique chez l’adulte et l’enfant en insuffisance surrénale?,Asthénie,Maladie adénome hypophysaire,Maladie tumorale,Mélanodermie,a,4
517,OIC-109-12-A-,La cause la plus fréquente est l'interruption d'une corticothérapie prolongée :,"au cours d'une corticothérapie orale, l'axe hypophyso-surrénalien est constamment freiné.",l’axe corticotrope ne récupère immédiatement à l’arrêt pour une dose > 7 mg d’équivalent prednisone pendant 3 à 4 semaines,"elle est aussi possible pour d’autres voies d'administration que la voie orale : corticothérapie percutanée, intramusculaire (formes retard), forme inhalée +++.","Au cours d’une décroissance d’une corticothérapie, une décompensation peut survenir en cas de dose < 5 mg d'équivalent prednisone.",c,4
518,OIC-112-01-A,Quelle est la dose initiale de hydrocortisone administrée à l'adulte et l'enfant?,100 mg d'hydrocortisone IV ou IM,100 mg par 24 heures en perfusion IV,100 mg par 24 heures en perfusion IV,100 mg par 24 heures en perfusion IV,a,2
519,OIC-112-01-A-,Quelle option correspond à une mesure essentielle pour un patient en insuffisance surrénale chronique?,traitement à vie (++),régime normosodé,hydrocortisone (Hydrocortisone Roussel® 10 mg) donnés habituellement en 2 ou 3 prises,fludrocortisone (Flucortac®),a,4
520,OIC-112-02-A,La surveillance clinique est essentielle pour identifier les signes de surdosage en hydrocortisone. Quelle option correspond à ce point principal?,a,b,c,d,a,1
521,OIC-112-05-B-,Quelle est la dose d'hydrocortisone en cas de stress chez l'adulte?,2 comprimés d'hydrocortisone 10 mg dès survenue du facteur déclenchant,1 comprimé d'hydrocortisone 10 mg dès survenue du facteur déclenchant,3 comprimés d'hydrocortisone 10 mg dès survenue du facteur déclenchant,1 comprimé d'hydrocortisone 10 mg dès survenue du facteur déclenchant,a,3
522,OIC-112-07-B,Quelle est la méthode de dosing utilisée pour les nouveaux-nés en France selon le contenu éducatif?,a,b,c,d,a,1
523,OIC-112-08-B,Quelle est la définition principale du diabète selon le contenu?,La définition du diabète repose sur le risque de rétinopathie à long terme.,Le diabète comprend des pathologies caractérisées par une hyperglycémie chronique.,"Le diabète est associé à une glycémie à jeun supérieure à 1,26 g/l.",Le diabète est un type de mal de métabolisme.,b,4
524,OIC-112-08-B-,"Quelle est la cause principale du diabète de type 2, selon la description donnée?",Le diabète de type 1,Le diabète de type 1,Le diabète de type 2,Le diabète gestationnel,c,1
525,OIC-121-02-B,Quelle est la définition du diabète prégestationnel?,La présence d’un diabète antérieur à une grossesse,La présence d’un diabète de type 1 et de type 2,La présence d’une intolérance au glucose,La présence d’une hyperglycémie provoquée orale (HGPO),a,4
526,OIC-121-03-B-,Quelle caractéristique du diabète de type 1 est décrite dans le texte?,absence de sécrétion d’insuline par le pancréas suite à la destruction auto-immune des cellules bêta pancréatiques,sécrétion d’insuline par le pancréas,absence de glucose dans le sang,sécrétion d’insuline par le foie,a,4
527,OIC-121-05-B-,Quel est le stade de la néphropathie diabétique qui se caractérise par une albuminurie normale et une filtre glomérulaire élevée?,a,b,c,d,a,1
528,OIC-124-01-A,Quelle est la description de la neuropathie sensorimotrice?,Polynévrite,Mononévrite,Polyradiculopathie thoracique,Dysrégulation de la sudation,a,4
529,OIC-124-02-B,Quelle méthode d'évaluation du risque cardiovasculaire est décrite dans le contenu?,Utiliser des équations ou des tables,Sommation des facteurs de risque cardiovasculaire,Simple addition des facteurs de risque cardiovasculaire,Recueil des facteurs de risque cardiovasculaire,a,4
530,OIC-124-02-B-,Quels sont les signes cliniques de la coma hyperosmolaire?,"Déshydratation intense, intra- et extracellulaire, avec insuffisance rénale aiguë",Troubles de vigilance sont parfois révélateurs d'un diabète de type 2 méconnu,Cétonémie très élevée souvent > 30 mmol/l (6 g/l),"P-H > 7,30",a,4
531,OIC-124-04-A,Quelle option correspond à la visée diagnostique de la hyperglycémie?,cetonémie capillaire,"ionogramme sanguin, urée, créatinine",calcul du trou anionique si hyperglycémie avec cétonémie positive,pH veineux,c,4
532,OIC-124-04-A-,Quel est le traitement principal pour le diabète sucré de type 1 et 2 en enfants et adultes?,L'insulinothérapie intensifiée,L'utilisation de la pompe pompe à insuline,L'insuline rapide,L'insuline lente,a,4
533,OIC-124-05-A-,Quelle est une des principales conséquences à éviter pour un diabète de type 1?,Consommer des aliments à fort index glycémique,Consommer des aliments à faible index glycémique,Éviter les trop grandes fluctuations glycémiques,Pratiquer une activité physique régulière,c,4
534,OIC-124-06-B,La prise en charge multifactorielle du DT2 correspond à la prise en compte de l’ensemble des facteurs de risque CV présents chez le patient. Les options correctes sont :,a,b,c,d,a,1
535,OIC-124-06-B-,Quelle est la classe de traitement antidiabétique qui a des effets indésirables rares?,Biguanides,Sulfamides hypoglycémiants,Inhibiteurs de la dipeptidyl-peptidase 4,Agonistes des récepteurs du GLP1,c,4
536,OIC-124-07-A,"Si le patient est conscient, qu'est-ce qui est conseillé pour prévenir l'hypoglycémie?",Ingestion de sucre (15 g= 3 morceaux),Pas d'ingestion ouverte : risque de fausse route,Injection intraveineuse directe d'une ou deux ampoules de soluté de glucose à 30 %,Glucagon par voie nasale (non remboursé),a,4
537,OIC-124-07-A-,Quelle est la principale action de contrôle glycémique dans le diabète sucré de type 1 et 2?,HbA1c < 7 %,Contrôle de la pression artérielle < 140/85 mm Hg,"Prise en charge de tous les facteurs de risque associés (tabac, dyslipidémie)","Régime hypoprotidique : 0,8 g/kg par jour et des apports en sel modérés (6 g par jour)",a,4
538,OIC-124-09-B-,Quelle méthode de traitement est utilisée pour éviter la myélinose centropontique et l'insuffisance cardiaque dans le coma hyperosmolaire?,Réhydratation sérum salé NaCl 0.9%,Réhydratation orale,Insulinothérapie 0.5 à 1 UI/kg/h,Apports potassiques dès que la kaliémie est < 5 mmol/l,a,4
539,OIC-124-10-B-,Quelle affirmation est correcte concernant les besoins énergétiques des femmes enceintes?,Les besoins énergétiques augmentent au cours de la grossesse.,Les besoins énergétiques restent constantes.,"Les besoins énergétiques augmentent à 1,200 kcal/j.",Les besoins énergétiques ne changent pas au cours de la grossesse.,a,4
540,OIC-124-11-B-,Quelle est la dose recommandée de vitamine B9 à 28 jours avant la conception?,400 µg/j,28 jours avant la conception,12 semaines de gestation,Aucune des trois,a,2
541,OIC-124-12-B-,Quelle est la recommandation pour les patients enceints souffrant d'anémie prouvée à la NFS?,a,b,c,d,a,1
542,OIC-124-13-B,Quelle mesure d'hygiène est mentionnée dans le contenu éducatif pour réduire le risque d'infection d'origine alimentaire?,Lavage des crudités et des fruits,Éviter la consommation de certains aliments,Lait cru,Les fromages au lait cru à l’exception des fromages à pâte pressée,a,4
543,OIC-124-13-B-,Quelle recommandation est correcte concernant les aliments à risque pour le fœtus?,Se limiter à 1 aliment/j à base de soja,Se limiter à 1 aliment/j à base de noix,Se limiter à 1 aliment/j à base de noix et de soja,Se limiter à 1 aliment/j à base de noix et de soja,a,3
544,OIC-124-14-A,Quelle pratique nécessite un certificat médical d’absence de contre-indication à la pratique sportive?,Pour obtenir ou renouveler une licence sportive fédérale,Pour participer à une compétition sportive lorsque le patient n’est pas licencié dans une fédération,Pour obtenir une licence sportive en attestant auprès de sa fédération,Pour obtenir une licence sportive en attestant auprès de sa fédération,a,4
545,OIC-124-15-A,Quel est le point principal de l'interrogatoire pour délivrer le certificat médical d'absence de contre-indication à la pratique sportive?,"Les antécédents personnels et familiaux, notamment les facteurs de risque cardiovasculaire",Les traitements médicamenteux et une éventuelle consommation de compléments alimentaires,Les symptômes évocateurs de pathologie cardiovasculaire à l'exercice,"Les conditions de la pratique sportive (passé sportif, nombre d'heures hebdomadaires de pratique, niveau de compétition)",a,4
546,OIC-124-16-B,"Quelle est la cause principale des morts subites à l’exercice, selon le contenu?",a,b,c,d,a,1
547,OIC-124-17-A,Quelle des deux maladies mentionnes est plus fréquente chez les enfants?,Maladie de Sever,Maladie d'Osgood-Schlatter,Maladie de Hall-Talalay,Maladie de Spondylose,b,4
548,OIC-124-18-B,Quelle est une des particularités des besoins alimentaires des enfants sportifs?,Répartir l'alimentation en 3 repas et une collation,Eviter les compléments alimentaires hyperprotidiques,Favoriser les lipides insaturés,Veiller à des apports calciques et vitaminique D suffisants,d,4
549,OIC-127-01-A-,A. Mécanismes généraux de la formation des œdèmes,L’augmentation de la pression hydrostatique capillaire,La diminution de la pression oncotique plasmatique,L’augmentation de la perméabilité capillaire,La régulation du capital sodé de l’organisme,a,4
550,OIC-127-03-A,Quelle est une indication biologique associée à une hyperhydratation intracellulaire (hyponatrémie)?,Hyperhydratation intracellulaire (hyponatrémie),Transudat (protéines inférieure à 20 g/Litre),Natriurèse (inférieure à 20 mmol/jour),Hémodilution modeste,a,4
551,OIC-127-04-B,Quelle est la méthode de traitement pour les œdèmes généraux?,Restriction des apports sodés,Augmentation de l’élimination du sodium,Traitement symptomatique pour induire un bilan sodé négatif,Utilisation de la forme injectable,c,4
552,OIC-127-04-B-,Quelle est la définition de la hématurie?,a,b,c,d,a,1
553,OIC-127-05-A,Quelle étiologie correspond à une hématurie microscopique associée à des lésions rénales ou urinaires?,a,b,c,d,a,1
554,OIC-127-05-A-,Quelle est la condition diagnostique qui correspond à une hématurie microscopique à la même valeur que une hématurie macroscopique?,a,b,c,d,a,1
555,OIC-127-07-B,Quelle est la cause principale de l'hématurie décrite dans la figure 1a?,a,b,c,d,a,1
556,OIC-127-07-B-,Quelle caractéristique de la figure reflète une hématurie macroscopique?,La poche collectrice est rouge,La poche collectrice est blanche,La poche collectrice est en forme de V,La poche collectrice est en forme de U,a,4
557,OIC-127-08-B,Quelle est la caractéristique principale de la bandelette urinaire en figure 4?,Aucune hématurie,Une hématurie apparente,Une hématurie avec des croix,Une hématurie normale,c,3
558,OIC-127-09-A,Quelle est l'étiologie principale à éliminer en cas d'hématurie macroscopique isolée ou persistante?,A. Tumeurs de l'arbre urinaire : [[Tumeurs vésicales|Tumeurs urothéliales 314]],B. [[Infections urinaires de l'enfant et de l'adulte|Infections urinaires 161]],C. [[2C-265|Maladie lithiasique urinaire 265]],"D. Autres étiologies moins fréquentes : Traumatisme vésical, urétral ou rénal et malformations vasculaires rénales",a,4
559,OIC-132-03-A,Quelle est la fréquence principale du syndrome néphrotique à lésions glomérulaires minimes (SNLGM) chez l'enfant?,90 %,50 %,10 %,30 %,a,4
560,OIC-132-04-B,Quelle est une indication de la ponction-biopsie rénale (PBR) indiquée dans le contenu?,Syndrome de néphropathie glomérulaire,Rétinopathie diabétique au fond d’œil sans hématurie,Amylose documentée sur une biopsie non rénale,Glomérulopathie héréditaire déjà documentée dans la famille,a,4
561,OIC-132-04-B-,Quelle technique d'étude est utilisée pour observer la prolifération cellulaire des glomérules?,a,b,c,d,a,1
562,OIC-132-06-A,Quel est le principal traitement de l'IDP de la néphropathie glomérulaire?,"Corticothérapie orale, à forte dose et prolongée","Corticothérapie orale, à faible dose et prolongée","Corticothérapie orale, à forte dose et prolongée avec ses traitements adjuvants","Corticothérapie orale, à faible dose et prolongée",c,3
563,OIC-132-06-A-,Quelle est la description de la corticorésistance?,Disparition de la protéinurie,Rechute après l’arrêt du traitement,Nécessite souvent l’adjonction d’un immunosuppresseur,Risque d’insuffisance rénale chronique terminale à 5 ans,c,4
564,OIC-132-08-A-,GNRP type 1 ou GNRP à dépôts linéaire d’IgG : la maladie de Goodpasture,Due à la présence d’un auto-anticorps anti-MBG circulant pathogène et fixé de façon linéaire le long de la MBG et de la membrane alvéolaire pulmonaire.,"Plus fréquent chez l’homme jeune, fumeur ou le sujet âgé.",Le diagnostic repose sur la détection d’Ac anti-MBG circulants et la biopsie rénale qui retrouve une GN avec croissants épithéliaux et des dépôts linéaires d’IgG le long de la MBG.,"Il s’agit d’une véritable urgence diagnostique et thérapeutique, le pronostic vital est en jeu compte tenu de l’attente pulmonaire, le risque d’insuffisance rénale définitive est important.",a,4
565,OIC-132-12-B,Quelle est la cause typique de la microangiopathie thrombotique thrombocytopenique (MAT)?,E. coli O157 H7,Salmonelles,Mutation des gènes codant pour les protéines du complément,Infections virales,c,4
566,OIC-132-14-B-,Quel examen est mentionné comme facilement disponible et permet une analyse des flux (degré de sténose) et des indices de résistance?,Échographie rénale,Doppler des artères rénales,AngioTDM/angioIRM,Tomodensitométrie spiralée,b,4
567,OIC-133-02-B-,Quel des facteurs favorisants de la migration d’un calcul rénal dans l’uretère est correct?,voyage,chaleur,activité physique,écarts de régime,c,4
568,OIC-133-06-B-,Quelle est la recommandation pour limiter les indications de la LEC?,La densité élevée des calculs (>1000UH),L’obésité diminuent l’efficacité de la LEC,Il est suggéré de limiter les indications de la LEC aux calculs rénaux de moins de 15 mm,L’infection urinaire non traitée,c,4
569,OIC-133-07-A-,Le système tampon acido-basique chez l’homme est le couple acide carbonique/bicarbonate :  H⁺ + HCO₃⁻ ⇄ H₂CO₃ ⇄ CO₂ + H₂O,a,b,c,d,a,1
570,OIC-133-08-A,Quelle est la valeur normale des variables de l’équilibre acido-basique en artériel?,"7,38 - 7,42","7,32 - 7,38","7,38 - 7,42","7,32 - 7,38",a,1
571,OIC-134-03-A,"La hyperkaliémie est définie par une concentration du potassium supérieure à 5,0 mmol/L. Les options correctes sont :",a,b,c,d,a,1
572,OIC-134-04-A,Quelle des anomalies électrocardiographiques mentionnes dans le texte correspond à une hyperkaliémie?,Repolarisation accélérée avec une augmentation de l’amplitude des ondes T,Des anomalies de la conduction auriculaire (diminution puis disparition de l’onde P),Puis des anomalies de la conduction intraventriculaire avec élargissement des complexes QRS,Puis d’une bradycardie à QRS large (dites « sine wave pattern »),a,5
573,OIC-134-06-A-,"L'hypokaliémie est définie par une concentration plasmatique de potassium inférieure à 3,5 mmol/L. Les options correctes sont :",a,b,c,d,a,1
574,OIC-134-07-A,Les signes musculaires de l'hypokaliémie incluent :,des crampes,des myalgies,"une faiblesse musculaire voire une paralysie débutant aux membres inférieurs puis à progression ascendante, atteignant progressivement le tronc et le diaphragme.",une rhabdomyolyse en cas de déplétion potassique sévère.,c,4
575,OIC-134-07-A-,Quelle est une des anomalies ECG associées à l’hypokaliémie chronique?,Dépression du segment ST (de V1 à V3 et en DII),Affaissement voire inversion de l’onde T,Apparition d’une onde U « pathologique » en V3 et DII,Allongement de l’espace QT,c,4
576,OIC-134-08-A-,Quelle est la dose recommandée pour la correction d'une hypokaliémie sévère?,"0,5 g/h","1,5 g/h","0,5 g/h","1,5 g/h",b,1
577,OIC-134-09-A,Quelle est la définition de la hyponatrémie selon le contenu?,hyponatremie : Na+ < 135 mmol/L,severe hyponatremie : Na+ < 120 mmol/L,elle est due à un excès d’eau,elle s’explique par un contenu en eau relatif supérieur au stock en sodium,a,4
578,OIC-134-10-A,Quelle est la condition de hyponatremie sévère définie par le tableau?,120 mmol/L,120-150 mmol/L,150-180 mmol/L,180-210 mmol/L,a,3
579,OIC-134-10-A-,La première étape dans la démarche diagnostique pour une hyponatrémie hypotonique est de :,éliminer les hyponatrémies non hypo-osmotiques,identifier les hyponatrémies associées à des apports hypotoniques,évaluer l’osmolalité urinaire,analyser la volémie efficace,a,4
580,OIC-136-01-B,Quelle est la définition de la hypernatrémie selon le contenu éducatif?,Na+ > 145 mmol/L,Hyperosmolalité plasmatique (> 300 mOsm/Kg H2O),Hyperosmolalité plasmatique (> 300 mOsm/Kg H2O),Hyperosmolalité plasmatique (> 300 mOsm/Kg H2O),a,2
581,OIC-136-03-A,Quelle est la stratégie de réhydratation pour les patients en situation de déshydratation globale?,Administer de l’eau de boisson,Administer de l’eau pure par voie intraveineuse,Administer de l’eau de boisson par voie intraveineuse,Administer de l’eau pure par voie orale,a,2
582,OIC-136-03-A-,Quelle définition correcte décrit l'hypocalcémie totale?,"Une concentration plasmatique inférieure à 2,20 mmol/L","Une hypocalcémie ionisée par une concentration inférieure à 1,15 mmol/L","Une hypocalcémie ionisée par une concentration inférieure à 1,15 mmol/L","Une hypocalcémie ionisée par une concentration inférieure à 1,15 mmol/L",a,1
583,OIC-136-05-A,Quelle est une des principales anomalies ECG associées à l'hypocalcémie?,a. Élargissement de l'intervalle QT,b. Pouvant se compliquer d’un bloc auriculo-ventriculaire,c. Voire d’une fibrillation ventriculaire,d. Désordre hydro-électrolytique,a,4
584,OIC-136-08-B-,Quelle est la description principale de la douleur lombaire en faveur d'une colique néphrétique?,Douleur lombaire unilatérale de début brutal.,Douleur lombaire unilatérale de début insidieux.,Douleur lombaire unilatérale de début brutal et associée à une hyperthermie.,Douleur lombaire unilatérale de début insidieux et associée à une hyperthermie.,a,4
585,OIC-136-09-B,Quand est l'imagerie complémentaire demandée?,Avec des signes de gravité ou de fièvre,Sans examens complémentaires,Pour des causes secondaires neurologiques ou rachidienne,Pour des douleurs cervicales ou thoraciques,c,4
586,OIC-136-09-B-,Quelle est la cause principale du bilan biologique en cas de douleur lombaire aiguë?,urologique,néphrologique,viscérale,vasculaire et cardiologique,c,4
587,OIC-136-10-B,Quel des facteurs mentionnés est associé à la chronicité lombale (drapeaux noirs)?,dépression,détresse affective,faux informations,conflit familial,c,4
588,OIC-136-11-A,La constipation peut être définie par :,une réduction du nombre de selles hebdomadaires (< 3 selles/semaine),des efforts de poussée exagérés pour exonérer ce qui définit la dyschésie,une association des deux,une plainte d’un patient concernant son transit,c,4
589,OIC-136-11-A-,Quelle est la cause la plus probable de la constipation chez l'enfant?,a,b,c,d,a,1
590,OIC-142-01-B-,Quelle est une bonne pratique pour améliorer la hygiène défécatoire chez l'adulte?,Règles hygiéno-diététiques,Laxatifs osmotiques,Exercice physique,Chirurgie,a,4
591,OIC-142-02-B,Quelle condition est mentionnée comme une cause de constipation chez l'enfant?,a,b,c,d,a,1
592,OIC-145-01-A,Quel est le sous-type de SII qui correspond à une alternance de diarrhée et de constipation?,a,b,c,d,c,1
593,OIC-145-01-A-,Quel critère est associé à la présence d'une douleur abdominale en relation avec la défécation dans le syndrome de l'intestin irritable?,a,b,c,d,c,1
594,OIC-145-02-B-,Quel est le principal symptôme rapporté dans la maladie?,"Douleur abdominale chronique, à type de spasme",Douleur abdominale nocturne,Trouble du transit,Ballonnement abdominal,a,4
595,OIC-145-04-B,Quelle des suivantes est une condition différentielle typique de l'intestin en IRB (SII)?,Maladie cœliaque,Inflammation intestinale,Colite microscopique,Iatrogénie,a,4
596,OIC-145-05-B,Les hémorroïdes sont des structures vasculaires normales de l’anus. Quelle est leur composition principale?,a,b,c,d,a,1
597,OIC-145-06-B,Quelle est la théorie qui décrit la fragilisation du tissu hémorroïdaire en lien avec les signes hémorroïdaires?,a,b,c,d,a,1
598,OIC-145-06-B-,Quelle est la nature de la surface epithéliale du plexus hémorroïdaire interne?,a,b,c,d,c,1
599,OIC-145-07-B,Quelle caractéristique de la thrombose hémorroïdaire est indiquée dans le texte?,Une tuméfaction bleutée sensible,Une réaction œdémateuse,Une sensation de cuisson,Une anuscopie,a,4
600,OIC-145-08-A-,Quelle est une condition différente possible pour la thrombose hémorroïdaire externe?,AIDS,Cystite,Thrombocytopenie,Cystite,c,2
601,OIC-145-09-B,Quelle est la cause rare mentionnée dans le texte?,a,b,c,d,a,1
602,OIC-145-11-B,Quel est le principal objectif des règles hygiéno-diététiques en relation avec la maladie hémorroïdaire?,Réguler la constipation chronique,Diminuer la durée de la maladie hémorroïdaire,Prévenir les récidives,Ne pas affecter la prise en charge médicamenteuse,a,4
603,OIC-145-11-B-,Quelle est la règle principale concernant le traitement des hémorroïdes?,Le traitement des hémorroïdes doit être réservé aux formes symptomatiques.,"Le traitement des hémorroïdes est, dans la majorité des cas, un traitement de confort.",Les traitements médicamenteux sont habituellement réservés aux symptômes aigus et proposés en cure courte.,"Les procédés instrumentaux et chirurgicaux constituent, à l’inverse, le traitement de fond de la maladie hémorroïdaire interne et sont réservés à une prise en charge spécialisée.",a,4
604,OIC-145-14-B-,Quelle est la description correcte de la méningiome?,"Souvent bénin, grade 1 OMS",Développement à partir des cellules arachnoïdiennes,Possibilité de localisations multiples (méningiomatose),Sémiologie IRM : tumeur extra parenchymateuse,a,4
605,OIC-153-02-A,Quelle est la meilleure option pour décrire la facilité d'accès à l'IRM sans injection?,a,b,c,d,a,1
606,OIC-153-03-A,Quelle est la description correcte de l'urgence HTIC?,"En cas de tumeur volumineuse, œdème majeur, hydrocéphalie obstructive, et/ou saignement intra-tumoral","Dépister une éventuelle complication ophtalmologique de l’HTIC (atteinte du II, VI)","Surveiller l'apparition d'une somnolence, de troubles de la vigilance (score de Glasgow +++) pouvant aller jusqu’au [[Coma non traumatique chez l'adulte et chez l'enfant|coma]] et décès par engagement cérébral",Éviter les complications neurologiques,a,4
607,OIC-153-03-A-,Quelle est la méthode de traitement pour les tumeurs volumineuses ou hémorragiques?,Chirurgie de résection,Ventrículo-cisternostomie endoscopique,Épilepsie de l'enfant et de l'adulte,Mannitol,a,3
608,OIC-153-04-A,Quelle est la famille de tumeurs cutanées principale mentionnée dans la description?,a,b,c,d,a,1
609,OIC-153-04-A-,Quelle est la présente des verrues plantaires les plus fréquentes?,Verrues en mosaïque,Verrues profondes,Verrues surface hérissées,Verrues en mosaïque,a,3
610,OIC-156-01-A,Quelle est la prévention primaire pour les carcinomes épidermoïdes et basocellulaires?,Encourager la prévention solaire,Traitement des lésions précancéreuses,Surgie,Chemothérapie,a,4
611,OIC-156-02-B,Quel est le principal diagnostic différentiel des naevi?,a,b,c,d,c,1
612,OIC-156-02-B-,Quelle est la description correcte des naevi communs?,Ces naevi sont présents chez la majorité des individus.,Ces naevi apparaissent vers 4-5 ans.,Ces naevi sont présents chez la majorité des individus.,Ces naevi apparaissent vers 60 ans.,a,2
613,OIC-156-04-B,Quel est le facteur environnemental principal responsable du mélanome?,a,b,c,d,a,1
614,OIC-156-05-A,Quelle caractéristique est typique d'un carcinome basocellulaire nodulaire?,Translucide,Érythématosquameuse,Perle,Surfique,a,4
615,OIC-156-06-B-,Quelle est la forme la plus fréquente des lésions bénignes de la prostate?,a,b,c,d,a,1
616,OIC-156-09-A,Quelle est la valeur seuil qui doit alerter sur le PSA?,4 ng/ml,3 ng/ml,5 ng/ml,1 ng/ml,a,4
617,OIC-156-09-A-,Quelle est la modalité recommandée pour les patients fragiles avec des comorbidités lourdes et une espérance de vie limitée?,prostatectomie totale,radiothérapie externe,curiethérapie interstitielle,surveillance active,d,4
618,OIC-156-10-A,Quel est le cancer le plus fréquent chez la femme en France?,a,b,c,d,a,1
619,OIC-156-11-B,Quelle est la cause principale des cancers du sein familiaux selon le contenu?,mutations BRCA1/2,symbole de Li Fraumeni,mutations de PALB2,symbole de HBOC,a,4
620,OIC-156-11-B-,Quelle est la description correcte de l'appareil sécrétoire du sein?,Les lobules et les canaux galactophores,Les cellules du sein,Les cellules du gland,Les cellules du sein,a,2
621,OIC-156-12-B-,Quelle action clinique est associée à l'examen des tumeurs du sein?,Interrogatoire à la recherche de douleur mammaire,Inspection de la peau du sein ou du mamelon,Palpation bilatérale des seins et des aires ganglionnaires,"Altération de l'état général (asthénie, amaigrissement)",c,4
622,OIC-156-14-A,Quelle est l'indication pour la réalisation d'une biopsie mammaire en cas de lésion classée Bi-rads 4 ou 5?,a,b,c,d,a,1
623,OIC-156-14-A-,Quelle est la caractéristique principale des tumeurs bénignes selon la description?,Un contour bien délimité et une croissance lente,Une prolifération mixte épithéliale et conjonctive,Une croissance rapide et une évolution locale limitée,Une évolution locale limitée et une croissance lente,a,4
624,OIC-156-15-B,Quelle est la principale factor prédictive de métastases asymptomatiques selon le contenu?,a,b,c,d,a,1
625,OIC-156-15-B-,Quelle est la principale approche chirurgicale pour le cancer du sein en fonction de la taille tumorale et des lésions associées?,a,b,c,d,a,1
626,OIC-156-16-B-,Quelle est la catégorie principale des leucémies aiguës lymphoblastiques (LAL) mentionnée dans le contenu?,LAM,LAL-B,LAL-T,Les leucémies aiguës myéloblastiques,b,4
627,OIC-156-17-A,Quel des suivants est un facteur étiologique associé à un risque accru de LAM?,antécédent d'exposition à des toxiques : chimiothérapie anticancéreuse,antécédent d'exposition à des radiations ionisantes : radiothérapie,anomalies génétiques : trisomie 21,évolution d'un syndrome myéloprolifératif chronique,a,5
628,OIC-156-18-B-,Quel des signes suivants est mentionné comme évoquant le diagnostic de la leucémie sur l'hémogramme?,"Anémie arégénérative normo- ou macrocytaire, presque constante et parfois sévère","Thrombopénie, presque constante et parfois sévère","Blastes circulants, inconstants, ils peuvent représenter l'essentiel des leucocytes","Neutropénie, presque constante et parfois sévère",c,4
629,OIC-156-19-B-,Quelle est la proportion des leucémies aiguës dans les enfants selon le type?,a,b,c,d,a,1
630,OIC-157-01-A-,Quelle indication d’un myélogramme est nécessaire chez un enfant avec une leucémie aigue?,Aucune indication,Un examen de sang,Un myélogramme,Un test LCR,c,4
631,OIC-157-02-B,Quelle option correspond à une réaction nocive suspectée d'être due à un médicament survenant dans les conditions d’utilisation conforme ou non conforme?,a,b,c,d,c,1
632,OIC-157-03-A,Quelle est la définition d'une prescription médicamenteuse inappropriée?,"Une prescription sans indication clinique, non conforme à l'autorisation de mise sur le marché (AMM) ou aux recommandations officielles des sociétés savantes.","La non prise en compte des caractéristiques du malade dans le choix du principe actif, de la dose, de la forme galénique ou de la voie d’administration du médicament : âge, poids, comorbidités (insuffisance rénale chronique, insuffisance hépatocellulaire...), grossesse, allaitement par exemple.",La non prise en compte des interactions médicamenteuses potentielles,"La non prise en compte des caractéristiques du malade dans le choix du principe actif, de la dose, de la forme galénique ou de la voie d’administration du médicament : âge, poids, comorbidités (insuffisance rénale chronique, insuffisance hépatocellulaire...), grossesse, allaitement par exemple.",a,3
633,OIC-157-06-B,Quelle est la méthode principale utilisée pour évaluer l'imputabilité dans le cadre de la pharmacovigilance?,a,b,c,d,a,1
634,OIC-157-08-A-,Quel est le terme utilisé pour déclarer un effet indésirable suspecté d'être dû à des biomatériaux?,Le témoin de l’incident,Le médecin,L’ANSM,Le patient,c,3
