Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
891,OIC-153-02-A,Quelle est la méthode d'imagerie préférée pour le diagnostic et le bilan préopératoire d'une tumeur intracrânienne chez l'adulte ?,Scanner cérébral sans injection,Scanner cérébral avec injection,IRM sans injection,IRM avec injection,d,4
892,OIC-153-03-A,Quelles sont les deux principales urgences qui peuvent révéler ou compliquer l'évolution d'une tumeur cérébrale?,Hypertension intracrânienne (HTIC) et épilepsie,Tumorose et hémorragique,Cérébrovasculaire et infectieuse,Neurologique et psychiatrique,a,4
893,OIC-153-03-A-,Quel est le traitement recommandé pour une tumeur intra-cérébrale volumineuse ou hémorragique ?,Corticothérapie,Chirurgie de résection,Ventriculocisternostomie endoscopique,Diurétiques,b,4
894,OIC-153-05-A,Quel est le type de carcinome cutané le plus fréquent?,Carcinome basocellulaire,Carcinome épidermoïde,Mélanome,Adénocarcinome,a,4
895,OIC-153-05-A-,Quel est le traitement chirurgical recommandé pour les carcinomes cutanés ?,Exérèse chirurgicale avec marges de sécurité de 2 à 4 mm,Exérèse chirurgicale avec marges de sécurité de 4 à 10 mm,Radiothérapie locale,Chimiothérapie systémique,b,4
896,OIC-156-01-A,Quelle est la principale modalité de prévention des carcinomes épidermoïdes et basocellulaires?,Prise de médicaments,Traitement des lésions précancéreuses,Exposition au soleil,Chirurgie préventive,b,3
897,OIC-156-01-A-,Quel est le type de nævus qui est le plus fréquent?,Nævus congénital,Nævus acquis,Nævus bleu,Nævus achromique,b,4
898,OIC-156-02-B,Quel est le principal diagnostic différentiel des nævi?,Mélanome,Kératose séborrhéique,Histiocytofibrome,Carcinome basocellulaire,a,4
899,OIC-156-03-B-,Quel est le type de mélanome qui représente 60 à 70% des cas?,Mélanome nodulaire,Mélanome acral lentigineux,Mélanome superficiellement étendu,Mélanome de Dubreuilh,c,4
900,OIC-156-04-B-,Quelle est la caractéristique commune des kératoses actiniques représentées dans l'image?,Elles sont causées par le virus HPV.,Elles sont associées à une exposition excessive au soleil.,Elles sont plus fréquentes chez les femmes que chez les hommes.,Elles ne sont pas cancérigènes.,b,4
901,OIC-156-05-A,Quel est le type de carcinome représenté dans la photographie B?,Carcinome squameux,Carcinome basocellulaire nodulaire,Carcinome mélanocytaire superficiel,Carcinome adénocellulaire,b,4
902,OIC-156-06-B,Quel est le critère principal pour diagnostiquer un mélanome?,Taille de la lésion,Couleur uniforme,Forme asymétrique,Bords réguliers,c,4
903,OIC-156-06-B-,Quelle est la forme histologique la plus fréquente du cancer de la prostate?,Hyperplasie bénigne,Adénocarcinome,Carcinome neuroendocrine,Lymphome,b,4
904,OIC-156-07-A,Quel est le cancer le plus fréquent chez l'homme de plus de 50 ans ?,Cancer du poumon,Cancer colo-rectal,Cancer de la prostate,Cancer du sein,c,4
905,OIC-156-07-A-,Quels sont les principaux facteurs de risque connus pour le cancer de la prostate?,L'âge et l'origine ethnique,Les facteurs génétiques et l'hérédité,Les facteurs environnementaux et les pesticides,Le syndrome métabolique et la chimio-prévention,a,4
906,OIC-156-08-B,Quel est le principal site de métastase non ganglionnaire pour un cancer de la prostate?,Os,Poumon,Foie,Vésicules séminales,a,4
907,OIC-156-08-B-,Quelle est la présentation clinique typique du cancer de prostate localisé ?,Troubles sexuels,Hémospermie,Asymptomatic,Obstruction urétrale,c,4
908,OIC-156-09-A,Quel est le seuil de dosage du PSA qui doit alerter?,2 ng/ml,4 ng/ml,6 ng/ml,8 ng/ml,b,4
909,OIC-156-09-A-,Quel est le traitement recommandé pour les patients présentant un cancer de la prostate localisé avec un faible risque selon la classification de D'Amico?,Prostatectomie totale,Radiothérapie externe,Surveillance active,Curiethérapie interstitielle,c,4
910,OIC-156-10-A,Quelle est la fréquence du cancer du sein chez les femmes en France?,1 femme sur 5,1 femme sur 8 à 10,1 femme sur 2,1 femme sur 15,b,4
911,OIC-156-10-A-,Quels sont les facteurs de risque intrinsèques du cancer du sein ?,âge et antécédents gynéco-obstétricaux,antécédents familiaux de cancer du sein ou des ovaires,indice de masse corporelle (IMC) élevé et sédentarité,"consommation d'alcool, de tabac et irradiation thoracique",a,4
912,OIC-156-11-B,Quels sont les gènes impliqués dans le syndrome heréditaire du cancer du sein et de l'ovaire ?,BRCA1 et BRCA2,PALB2 et TP53,BRCA1 et TP53,PALB2 et BRCA2,a,4
913,OIC-156-11-B-,Quelle est l'origine des cellules du cancer du sein ?,Des cellules de l'appareil sécrétoire du sein constitué des lobules et des canaux galactophores.,Des cellules de la peau du sein.,Des cellules de la graisse mammaire.,Des cellules de l'os coquelicot.,a,4
914,OIC-156-12-B,Quel est le recommandé pour les femmes de 50 à 74 ans sans facteurs de risque ?,Un examen clinique tous les 2 ans et une mammographie tous les 2 ans,Une mammographie tous les ans,Un examen clinique tous les ans et une mammographie tous les 3 ans,Aucun dépistage n'est recommandé,a,4
915,OIC-156-12-B-,Quels sont les signes cliniques mammaires qui peuvent être observés lors de l'examen clinique des tumeurs du sein?,Douleur mammaire,Écoulement mamelonnaire,Inflammation,Lésions cutanées,b,4
916,OIC-156-13-A,Quelle est la caractéristique cutanée du sein gauche dans l'image ?,Asymétrie mammaire,Sein inflammatoire et œdématié,Rétraction mammaire,Coupe de hache,b,4
917,OIC-156-13-A-,Quelle est l'indication principale de la mammographie ?,Dépistage du cancer du sein chez les femmes âgées de 30 ans et plus,Traitement des cancers du sein en phase avancée,Diagnostic des lésions mammales non palpables,Examen obligatoire pour toutes les femmes entre 20 et 40 ans,c,4
918,OIC-156-14-A,Quelles sont les indications pour réaliser une biopsie mammaire ?,Seulement en cas d'écoulement mamelonnaire sanglant +++,Toutes les lésions classées Bi-rads 3 ou plus,Les lésions classées Bi-rads 4 et 5 doivent être biopsiées,Seulement en cas de masse palpable,c,4
919,OIC-156-14-A-,Quel est le type de tumeur bénigne du sein qui se présente sous la forme d'une prolifération mixte épithéliale et conjonctive ?,Adénofibrome,Mastopathie fibrokystique,Carcinome lobulaire infiltrant,Carcinome canalaire infiltrant,a,4
920,OIC-156-15-B,Quels sont les principaux facteurs prédictifs de métastases asymptomatiques dans le cancer du sein ?,Taille de la tumeur,Envahissement lymphonodal,Age de la patiente,Type de cancer,b,4
921,OIC-156-16-B-,Quelle est la catégorie de leucémies aiguës qui augmente avec l'âge ?,Leucémies aiguës myéloblastiques,Leucémies aiguës lymphoblastiques,Toutes les leucémies aiguës sont égales,Les leucémies aiguës ne dépendent pas de l'âge,a,4
922,OIC-156-17-A,Quels sont les facteurs étiologiques connus pour augmenter le risque de développer une leucémie aiguë myéloïde (LAM)?,Exposition à des toxiques et radiations ionisantes,Anomalies génétiques et évolution d'un syndrome myélodysplasique,Agents viraux et pesticides,Antécédents familiaux constitutionnels,a,4
923,OIC-156-17-A-,Quels sont les signes cliniques liés à l'insuffisance médullaire dans une leucémie aiguë?,Syndrome anémique,Syndrome hémorragique,Syndrome infectieux,Tous les signes mentionnés précédemment,d,5
924,OIC-156-18-B,Quels sont les signes cliniques de gravité liés à la leucémie aiguë ?,Aneurysme aortique,"Syndrome d'insuffisance médullaire, syndrome tumoral et troubles de l'hémostase",Hémorragie cérébrale,Insuffisance rénale aiguë,b,4
925,OIC-156-18-B-,Quels sont les signes évocateurs du diagnostic de laucémie aiguë sur l'hémogramme?,Anémie arégénérative normo- ou macrocytaire,Thrombopénie sévère,Neutropénie légère,Blastes circulants élevés,a,4
926,OIC-156-19-B,Quel est l'examen qui fait le diagnostic positif de la leucémie aiguë ?,Biopsie osseuse,Ponction médullaire,Analyse cytologique du sang,Imagerie par résonance magnétique,b,4
927,OIC-156-19-B-,Quel est le pourcentage des cancers de l'enfant représenté par les leucémies aigues (LA) ?,10-15%,25-30%,30-35%,40-45%,c,4
928,OIC-157-01-A,Quels sont les signes cliniques qui peuvent évoquer une leucémie aiguë chez l'enfant?,"Fièvre spécifique ou non, anorexie, asthénie","Douleurs osseuses, boiterie, hépatomégalie","Insuffisance médullaire secondaire, thrombopénie","Troubles de la vigilance, céphalées",a,4
929,OIC-157-02-B,Quel est le terme utilisé pour décrire une réaction nocive et non voulue suspectée d'être due à un médicament?,Effet secondaire,Effet indésirable médicamenteux,Risque iatrogène,Erreur médicamenteuse,b,4
930,OIC-157-02-B-,Quels sont les deux ordres d'enjeux concernant les risques liés aux médicaments?,Enjeux individuels et enjeux de santé publique,Enjeux financiers et enjeux juridiques,Enjeux éthiques et enjeux environnementaux,Enjeux de sécurité et enjeux de confidentialité,a,4
931,OIC-157-03-A,Quelle est la définition d'une prescription médicamenteuse inappropriée (PMI)?,Une prescription qui engendre plus de bénéfices que de risques pour le patient.,Une prescription qui engendre plus de risques que de bénéfices pour le patient.,Une prescription qui est conforme à l'autorisation de mise sur le marché (AMM) et aux recommandations officielles des sociétés savantes.,Une prescription qui n'est pas écrite par un médecin.,b,4
932,OIC-157-04-A-,"Selon l'étude ENEIS, quels sont les principaux résultats concernant les admissions en médecine ou en chirurgie dues à un événement indésirable grave?",3 à 5% des admissions,10 à 15% des admissions,20 à 25% des admissions,50 à 55% des admissions,a,4
933,OIC-157-06-B-,Qui est responsable de la déclaration d'un effet indésirable suspecté d'être dû à un médicament ?,Les patients et les associations agréées de patients,Les entreprises ou organisations exploitant les médicaments,"Professionnels de santé (déclaration des effets indésirables médicamenteux obligatoire, en particulier les effets graves et/ou inattendus)",L'Agence nationale de sécurité du médicament,c,4
934,OIC-157-07-A,Quel est le but principal de l'addictovigilance en France?,Surveillance des effets secondaires des médicaments,Évaluation du potentiel d'abus et de dépendance lié à la consommation de substances psychoactives,Formation des professionnels de santé sur les risques liés aux médicaments,Gestion des stocks de médicaments dans les pharmacies,b,4
935,OIC-157-07-A-,"Qui déclare un abus, une dépendance et des usages détournés liés à la consommation de substances ou plantes ayant un effet psychoactif, ainsi que de tous les médicaments ou autres produits en contenant ?",Médecin,Pharmacien,Autre professionnel de santé,Autre personne,a,3
936,OIC-157-08-A,Quels sont les objectifs de la matériovigilance?,Surveiller les incidents médicaux,Gérer les risques iatrogènes,Assurer la sécurité des patients et des utilisateurs,Évaluer les effets secondaires des médicaments,c,4
937,OIC-157-08-A-,Quel est le contenu minimum à déclarer lors d'un effet indésirable suspecté d'être dû à des biomatériaux ?,Tout incident grave ayant entraîné la mort d'un patient,Tout incident grave ayant entraîné une dégradation grave de l'état de santé d'un patient,Tout incident ou risque d'incident grave ayant entraîné ou susceptible d'entraîner la mort ou la dégradation grave de l'état de santé d'un patient,Aucun incident ne doit être déclaré,c,4
938,OIC-157-09-A,Quel est le critère définitif d'une erreur médicamenteuse selon la Haute Autorité de Santé?,Une erreur intentionnelle,Un acte non intentionnel impliquant le médicament pendant le processus de soin,Une erreur liée à la prescription,Une erreur liée au patient,b,4
939,OIC-157-09-A-,Quelle est la raison principale pour déclarer une erreur médicamenteuse ?,Pour mettre en place des mesures qui limiteront le risque de récidive de cette erreur.,Pour obtenir une compensation financière.,Pour critiquer les soins fournis.,Pour signaler un événement indésirable grave lié au soin.,a,4
940,OIC-157-10-B,Quels sont les risques identifiés lors de la préparation des médicaments?,Faute d'asepsie,Erreur sur la feuille de fabrication,Erreurs de pesée et absence de traçabilité,Toutes les options sont correctes,d,4
941,OIC-157-10-B-,Quelle est la définition de la contrefaçon d'un médicament?,La fausse représentation délibérée d’un médicament,La violation du brevet d’un médicament,Le non-respect des bonnes pratiques de fabrication ou de distribution,Un produit non enregistré dans un pays donné,a,4
942,OIC-157-12-A-,Quels sont les professionnels de santé habilités à prescrire des médicaments ?,Seuls les médecins,Tous les professionnels de santé,Les médecins et les chirurgiens-dentistes,"Les médecins, les chirurgiens-dentistes et les sages-femmes",d,4
943,OIC-157-13-A,Quel est le critère principal pour la substitution d'un médicament par un générique ?,La même forme pharmaceutique,Une composition qualitative et quantitative en principe actif identique,Les mêmes excipients à effets notoires,La même indication thérapeutique,b,4
944,OIC-157-14-A,Quel est le rôle du pharmacien en présence d'une ordonnance ?,Vérifier la date et le type d'ordonnance,Refuser la dispensation d'un médicament sans accord préalable du prescripteur,Substituer un médicament prescrit par un médicament générique,Tout cela est vrai,d,4
945,OIC-157-14-A-,Quel est le critère principal pour autoriser la mise sur le marché d'un médicament?,Le rapport bénéfice / risque est défavorable,Le rapport bénéfice / risque est favorable,Les coûts de développement sont élevés,La durée d'essai clinique est trop longue,b,4
946,OIC-157-15-B-,Quel est le critère principal pour ajuster le rapport bénéfice/risque en vue de la prescription d'un médicament ?,Les caractéristiques démographiques du patient,Les antécédents médicaux du patient,Les propriétés pharmacocinétiques et pharmacodynamiques du médicament,La situation individuelle du patient,d,4
947,OIC-157-16-B-,Quel est le critère principal pour définir un dispositif médical ?,Il doit être utilisé pour traiter une maladie.,Il doit être un instrument chirurgical.,"Son action principale voulue n'est pas obtenue par des moyens pharmacologiques, immunologiques ou métaboliques.",Il doit être utilisé exclusivement en clinique.,c,4
948,OIC-157-18-B-,Quelle est la fonction principale d'une orthèse de stabilisation ?,Immobiliser une articulation,Améliorer une fonction,Stabiliser une articulation,Améliorer un secteur de mobilité,c,4
949,OIC-161-02-A,Quel est le remboursement pour les chaussures thérapeutiques de série ?,100%,60%,80%,40%,b,4
950,OIC-161-02-A-,Quel est le type d'aide technique destiné à stabiliser la marche pour les personnes ayant une arthrose des membres inférieurs ou une paralysie ?,Aides à la déambulation,Aides au déplacement,Aides à la station debout,Aides à la manipulation et à la préhension,a,4
951,OIC-161-03-A-,Quelle est la définition d'une cure thermale ?,"Ensemble des thérapeutiques appliquées à un patient pendant son séjour dans une station thermale, crénothérapie, repos, dépaysement et éventuellement soins non thermaux.",Thérapeutique appliquée à un patient pour traiter une maladie spécifique.,"Ensemble des thérapeutiques appliquées à un patient pendant son séjour dans une station thermale, crénothérapie et éventuellement soins non thermaux.",Thérapeutique appliquée à un patient pour traiter plusieurs maladies spécifiques.,a,4
952,OIC-161-04-B,Quels sont les mécanismes d'action des anti-inflammatoires non stéroïdiens (AINS) ?,Inhibition sélective de la cyclooxygénase-2 (COX-2),Inhibition non sélective de la cyclooxygénase-1 et 2 (COX-1 et COX-2),Activation de la cyclooxygénase-3 (COX-3),Augmentation de la production des prostaglandines,b,4
953,OIC-161-04-B-,Quelle est la classe de diurétiques qui inhibe le co-transporteur NKCC2 au niveau de la branche ascendante large de Henlé ?,Diurétiques thiazidiques,Diurétiques épargneurs de potassium,Diurétiques de l’anse,Diurétiques puissants,c,4
954,OIC-161-05-A-,Quels sont les mécanismes d'action des inhibiteurs de l'enzyme de conversion de l'angiotensine (IEC) ?,Inhibent la conversion de l'angiotensine I en angiotensine II et augmentent les concentrations de bradykinine.,Inhibent la conversion de l'angiotensine II en angiotensine III et diminuent les concentrations de bradykinine.,Augmentent la conversion de l'angiotensine I en angiotensine II et diminuent les concentrations de bradykinine.,Diminent la conversion de l'angiotensine I en angiotensine II et augmentent les concentrations de bradykinine.,a,4
955,OIC-161-06-A,Quels sont les mécanismes d'action des inhibiteurs calciques?,Ils se lient aux récepteurs adrénergiques,Ils inhibent la production de prostaglandines,Ils se lient aux canaux calciques de type L cardiaques et/ou vasculaires membranaires,Ils stimulent la production d'adrénaline,c,4
956,OIC-161-06-A-,Quel est le mécanisme d'action de l'acide acétylsalicylique (AAS) en tant qu'anti-agrégant plaquettaire?,Inhibition de la synthèse du thromboxane A2,Inhibition de la voie d'activation plaquettaire dépendante de l'ADP,Activation de la voie de l'ADP,Augmentation de la synthèse du prostacycline,a,4
957,OIC-161-08-A,Quelle est la classe thérapeutique des benzodiazépines ?,Antidépresseurs,Anti-infectieux,Anxiolytiques,Stimulants,c,4
958,OIC-161-08-A-,Quels sont les mécanismes d'action des inhibiteurs spécifiques de recapture de la sérotonine?,Ils augmentent la libération de sérotonine,Ils empêchent la recapture de sérotonine,Ils diminuent la production de sérotonine,Ils n'affectent pas la sérotonine,b,4
959,OIC-161-09-A,Quels sont les mécanismes d'action des antipsychotiques?,Inhibition de la libération de neurotransmetteurs,Augmentation de la libération de neurotransmetteurs,Modification du récepteur de neurotransmetteur,None of the above,c,4
960,OIC-161-11-A,Quels sont les mécanismes d'action des inhibiteurs du co-transporteur de sodium-glucose de type 2 (SGLT2) ?,Augmentent la libération d'insuline par le pancréas,Diminuent la réabsorption du glucose dans le tubule rénal,Stimulent la libération de glucagon par le pancréas,Inhibent la dégradation des incrétines par la DPP-4,b,4
961,OIC-161-11-A-,Quel est le mécanisme d'action du paracétamol ?,Inhibition de la recapture des mono-amines,Action centrale encore mal connue (effet sur les contrôles sérotoninergiques et probablement sur les canaux calciques),Inhibition de la cyclo-oxygénase COX-1 et COX 2,Blocage des canaux sodiques voltage-dépendants,b,4
962,OIC-161-12-B,Quels sont les mécanismes d'action des antalgiques opioïdes?,"Ils agissent sur les systèmes de contrôles endogènes de la douleur en se fixant sur des récepteurs opiacés au niveau cérébral, médullaire et périphérique.",Ils inhibent la production de neurotransmetteurs nociceptifs.,Ils stimulent la libération de neurotransmetteurs antalgiques.,Ils modifient les récepteurs opiacés pour diminuer la douleur.,a,4
963,OIC-161-13-A,Quelle est l'une des principales étiologies d'un état de choc cardiogénique ?,Hémorragie,Infections : choc septique,Infarctus du myocarde,Embolie pulmonaire,c,4
964,OIC-161-15-A-,Quels sont les examens biologiques réalisés pour confirmer l'hémorragie et quantifier la perte sanguine ?,"NFS-plaquettes, GDS artériel avec lactatémie","Hémostase : TP, TCA, fibrinogène, calcium ionisé","Groupe ABO-Rh, Hématémèse, méléna, rectorragie","FAST-écho, radio thorax, scanner thoraco-abdomino pelvien injecté",a,4
965,OIC-161-16-A,Quels sont les éléments de prise en charge immédiate d'un état de choc ?,"Arrêt du mécanisme causal, oxygénation et appel à l'aide","Oxygénothérapie systématique, remplissage vasculaire adapté et suivi des paramètres vitaux","Suivi de la pression artérielle, évaluation de la ventilation et prise en charge de la circulation",Coordination de la prise en charge par un leader et distribution des rôles,b,4
966,OIC-161-16-A-,Quelle est la première étape pour prendre en charge un choc hémorragique?,Mise en condition surveillance et voies veineuses,Identification de la cause de l'hémorragie,Contrôle du saignement,Transfusion sanguine immédiate,a,4
967,OIC-161-17-A,Quelle est la principale étiologie du choc septique?,Hypovolémique,Cardio-génique,Anaphylactique,Septique,d,4
968,OIC-161-17-A-,Quelle est la première mesure à prendre en cas d'état de choc cardiogénique ?,Appel du réanimateur,Administration de médicaments hypotenseurs,Position demi-assise,Anamnèse/examen clinique,a,4
969,OIC-161-18-A,Quelle est la première étape pour traiter un patient en état de choc suspect d'une embolie pulmonaire ?,Mise en condition surveillance et voies veineuses,Angioscanner,Thrombolyse,Exsufflation,a,4
970,OIC-161-19-A,Quelle définition suit le coma chez l'adulte et chez l'enfant?,Altération aiguë de la vigilance + altération de la conscience,Perte de connaissance avec perte de mouvement,État végétatif permanent,Perte de conscience avec présence de réflexes,a,4
971,OIC-161-20-B,Quel est le critère pour déterminer si un patient est en coma profond?,"Absence de réponse du patient malgré des stimulations verbale, tactile ou douloureuse",S'assurer de la présence d'un pouls central sinon prendre en charge comme un arrêt cardiorespiratoire,"S'assurer de l'absence de traumatisme si non, prendre en charge comme un coma traumatique",Evaluation de la profondeur par l'utilisation de stimulations nociceptives,a,4
972,OIC-161-21-B,Quels sont les éléments d'orientation clinique et anamnestique à rechercher devant un coma ?,"Fièvre, syndrome méningé, signes de localisation, examen du scalp, circonstances...","Présence de fièvre, purpura, convulsions, myoclonies","Présence d'un syndrome méningé, troubles oculomoteurs, traumatisme","Intoxication chronique, lettre d'adieu, blisters vides, séringues vides",a,4
973,OIC-161-21-B-,Quels sont les critères diagnostiques de mort cérébrale en l'absence de facteur confondants?,Coma profond Glasgow = 3,Abolition de tous les réflexes du tronc cérébral,Un des examens complémentaires confirmant le diagnostic,Tous les critères précédents,d,4
974,OIC-162-01-A-,Quelles sont les indications pour utiliser l'IRM cérébrale en urgence chez l'adulte et l'enfant?,Suspicion d'AVC ischémique,Suspicion d'encéphalite,Troubles neurologiques persistants,Tous les cas de coma,a,4
975,OIC-162-02-B,Quelle est la caractéristique principale d'une hémorragie intracrânienne sur une tomodensitométrie?,Hyperdensité dans les espaces sous-arachnoïdiens,Hyperdensité spontanée au sein du parenchyme cérébral,Inondation ventriculaire possible,Effet de masse possible,b,4
976,OIC-162-03-A,Quelle est la cause vasculaire la plus courante de coma non traumatique chez l'adulte et chez l'enfant?,Hémorragie méningée,Thrombophlébite cérébrale,AVC ischémique,Encéphalite,c,4
977,OIC-162-03-A-,Quels sont les traitements de première ligne pour une hypoglycémie ?,Libération voies aériennes et oxygénothérapie,Mise en place d’une perfusion avec du sérum physiologique,Administration de sérum glucosé,Appeler à l’aide immédiatement,c,4
978,OIC-162-04-A-,Quelle est la définition d'un malaise?,Vague sensation de mal-être ou de trouble des fonctions physiologiques,Perte de connaissance brève et spontanée,Manifestation clinique liée à l’hyperactivité paroxystique synchrone de neurones corticaux,Etat de mal épileptique persistant suffisamment longtemps ou se répétant à des intervalles suffisamment brefs,a,4
979,OIC-162-05-A,Quel est le mécanisme physiopathologique principal d'un malaise?,Hypertension artérielle,Hypoperfusion cérébrale,Dysfonctionnement de l'activité cérébrale,Insuffisance cardiaque,b,4
980,OIC-162-05-A-,Quel est le critère diagnostique majeur pour distinguer une syncope/lipothymie d'une crise d'épilepsie généralisée?,La présence de mouvements anormaux,La durée de la perte de connaissance,La survenue de douleur thoracique,La prise de toxiques récente,b,4
981,OIC-162-06-A-,Quels sont les critères pour diagnostiquer une hypotension orthostatique?,Baisse > 10 mmHg de la pression artérielle systolique (PAS) dans les 1 à 3 min suivant le passage à l’orthostatisme,Baisse > 20 mmHg de la pression artérielle diastolique (PAD) dans les 1 à 3 min suivant le passage à l’orthostatisme,Pression artérielle systolique (PAS) ≤ 90 mmHg reproduisant les symptômes spontanés dans les 1 à 3 min suivant le passage à l’orthostatisme,Tous les critères précédents doivent être vérifiés,a,4
982,OIC-162-07-A-,Quelles sont les causes cardiovasculaires et non cardiovasculaires des syncopes/lipothymies?,Seulement cardiovasculaires,Seulement non cardiovasculaires,Les deux cardiovasculaires et non cardiovasculaires,Aucune des deux options précédentes,c,4
983,OIC-162-09-B,"Quelle est la gravité des malaises en fonction de leur cause, notamment celles liées aux problèmes cardiaques?",Les malaises sont toujours graves et nécessitent une hospitalisation.,Les malaises ne sont pas graves si la cause n'est pas cardiaque.,"La gravité des malaises dépend de la cause, notamment les problèmes cardiaques qui nécessitent une hospitalisation avec surveillance continue du rythme cardiaque.",Les malaises ne sont jamais graves et peuvent être gérés à domicile.,c,4
984,OIC-162-10-A-,Quels sont les examens de seconde intention utilisés pour évaluer les syncopes et lipothymies?,Ionogramme sanguin et créatininémie,Test d'inclinaison,Monitoring ECG implantable,Étude électrophysiologique endocavitaire,b,4
985,OIC-162-11-B,Quels sont les éléments cliniques justifiant un avis cardiologique dans les moins de 24 heures?,Perte de connaissance au cours d'un effort physique,Dyspnée récente ou inexpliquée,Hypertension artérielle,Insuffisance cardiaque chronique,a,4
986,OIC-162-12-A,Quels sont les éléments du traitement symptomatique d'un malaise?,"Mise en sécurité, position latérale de sécurité si inconscient",Surélévation des jambes si hypotension artérielle,Appel au SAMU,Administration d'oxygène,a,4
987,OIC-162-13-B,"Quelles sont les recommandations pour le suivi d'un patient vu pour malaise, syncope ou lipothymie réflexe?",Suivi médical régulier avec des examens de routine,Éducation du patient sur la gestion des crises et surveillance personnelle,Traitement médicamenteux immédiat pour prévenir les récidives,Hospitalisation prolongée pour observation continue,b,4
988,OIC-162-13-B-,"Quels sont les éléments clés à prendre en compte pour le suivi d'un patient présentant un malaise, une hypotension artérielle orthostatique et un âge avancé?",La sécurité des médicaments,L'éducation du patient,La vigilance chez les sujets âgés,Toutes ces options sont équivalentes,c,4
989,OIC-162-14-B,Quel est le type de traitement qui peut être prescrit pour une crise comitiale chez l'adulte ?,Antibiotique,Antihistaminique,Anticonvulsivant,Analgésique,c,4
990,OIC-162-14-B-,Quel est le principe des traitements associés à la prise en charge de la crise comitiale?,Associer un traitement de longue durée d'action au traitement de courte durée d'action,Utiliser uniquement des médicaments de courte durée d'action,Privilégier les traitements naturels et non pharmacologiques,Ne pas utiliser de traitement pendant la crise comitiale,a,4
991,OIC-162-15-A,Quelle est la définition de la rétention aiguë d'urine?,Impossibilité totale et soudaine d'uriner malgré un besoin impérieux ou douloureux,Rétention urinaire chronique due à une obstruction mécanique,Rétention urinaire due à une anomalie de contraction détrusorienne ou sphinctérienne,Rétention urinaire due à une infection urinaire,a,4
992,OIC-162-15-A-,Quelle est la condition nécessaire pour une miction normale?,Le col vésical s'ouvrant involontairement,L'urètre se rétrécissant,La vessie ne se contractant pas grâce au muscle détrusor,Un système nerveux permettant une contraction détrusorienne et une relaxation sphinctérienne simultanées,d,4
993,OIC-162-16-B,Quelle est la principale cause d'obstruction mécanique de l'urine chez les hommes ?,Hypertrophie bénigne de la prostate,Infections urinaires de l'enfant et de l'adulte,Tumeurs de la prostate,Lithiase urinaire,a,4
994,OIC-162-16-B-,Quels sont les symptômes classiquement présentés par un patient souffrant de rétention aiguë d'urine ?,Douleur sus-pubienne et impossibilité d'uriner malgré réplétion vésicale,"Fièvre, hématurie et troubles du transit",Dysurie et sensation de mauvaise vidange vésicale,Tous les symptômes mentionnés précédemment,a,4
995,OIC-162-17-B,Quel est le facteur qui peut rendre une rétention aiguë d'urine non douloureuse chez les patients diabétiques ou blessés médullaires?,Neuropathie végétative,Hyper-réflexie autonome,Sédation,Syndrome confusionnel 132,a,4
996,OIC-162-17-B-,Quels sont les signes cliniques qui distinguent la rétention aiguë d'urine de l'anurie?,Douleur au bassin et envie d'uriner,Absence totale de production d'urine,Globe vésical visible,Tous les signes précédents,a,4
997,OIC-162-18-A,Quel est le premier examen complémentaire à réaliser en cas de rétention aiguë d'urine ?,Échographie sus pubienne,Tomodensitométrie,Cystoscopie,Urographie intraveineuse,a,4
998,OIC-162-18-A-,Quels sont les examens complémentaires réalisés après le drainage vésical dans le cas de rétention aiguë d'urine?,Créatininémie,Ionogramme sanguin,Echographie du haut appareil urinaire,ECBU systématique,c,4
999,OIC-162-19-A-,Quel est le drainage vésical qui permet les lavages vésicaux et est déclive?,Sondage vésical,Cathétérisme sus-pubien,Tous les deux,Aucun des deux,a,4
1000,OIC-162-20-A,Quelle est la première étape pour prendre en charge une rétention aiguë d'urine en urgence?,Évaluer le volume endovésical au sondage,Drainage vésical en urgence par sonde vésicale ou cathéter sus pubien,Surveiller et traiter le syndrome de levée d’obstacle,Prévenir l’hémorragie à vacuo (clampage tous les 500ml),b,4
1001,OIC-162-20-A-,Quelle est la définition de l'agitation?,État de calme et de relaxation,État de tension émotionnelle et d'hyperactivité improductive physique et psychique,État de somnolence et de fatigue,État de peur et d'anxiété,b,2
1002,OIC-162-21-B,Quelles sont les caractéristiques des idées délirantes?,Elles sont partagées par le groupe socio-culturel,Elles altèrent le contenu de la pensée et entraînent une perte de contact avec la réalité,Elles ne sont pas liées à la perception sensorielle,Elles sont partiellement partagées par le groupe socio-culturel,b,4
1003,OIC-162-21-B-,Quels sont les symptômes généralement présents dans un délire aigu?,Idées délirantes et hallucinations,Symptômes de désorganisation psychotique,Symptômes négatifs psychotiques,Symptômes dépressifs ou maniaques,a,4
1004,OIC-162-22-A-,Quelle est l'étiologie la plus fréquente des syndromes délirants aigus chez les personnes âgées ?,Trouble dépressif caractérisé avec caractéristiques psychotiques,Episode maniaque avec caractéristiques psychotiques,Pathologie médicale (hyperthyroïdie),Trouble psychotique bref,c,4
1005,OIC-162-23-A,Quels sont les signes de gravité que l'on recherche lors de l'examen clinique d'un patient présentant une agitation aiguë ?,Constantes vitales,Signes neurologiques,Signes non psychiatriques,Signes psychiatriques,a,4
